lambda flux fluxErr
9824.9321 1.73573e-19 2.58749e-19
9826.0181 1.60166e-19 2.60601e-19
9827.1041 -4.24995e-20 -4.43292e-19
9828.1900 1.33526e-18 5.06947e-19
9829.2760 -1.95977e-19 -5.44559e-19
9830.3620 1.29493e-19 3.57739e-19
9831.4480 1.37648e-18 3.70016e-19
9832.5339 7.11447e-19 3.37859e-19
9833.6199 7.88878e-19 3.14258e-19
9834.7059 7.99551e-19 2.83411e-19
9835.7919 5.34006e-19 2.71942e-19
9836.8778 9.45615e-19 2.74566e-19
9837.9638 6.98273e-19 2.66555e-19
9839.0498 3.11780e-19 2.52406e-19
9840.1357 6.48146e-19 2.56645e-19
9841.2217 5.03610e-19 2.38737e-19
9842.3077 5.43497e-19 5.02792e-19
9843.3937 1.11003e-18 4.98855e-19
9844.4796 1.05865e-18 3.42908e-19
9845.5656 1.22218e-18 2.55689e-19
9846.6516 1.72529e-18 2.79377e-19
9847.7376 1.70076e-18 3.13410e-19
9848.8235 1.35014e-19 5.22362e-19
9849.9095 -2.77756e-19 -7.17745e-19
9850.9955 -2.36412e-19 -7.29589e-19
9852.0814 1.80197e-19 7.13941e-19
9853.1674 2.05911e-19 5.89727e-19
9854.2534 6.24619e-19 3.27226e-19
9855.3394 7.71819e-19 2.38648e-19
9856.4253 7.33879e-19 2.34820e-19
9857.5113 6.26385e-19 2.42213e-19
9858.5973 7.02428e-19 2.44308e-19
9859.6833 7.44606e-19 2.42441e-19
9860.7692 9.55715e-19 2.47800e-19
9861.8552 7.43976e-19 2.30685e-19
9862.9412 1.05902e-18 2.41439e-19
9864.0271 1.20130e-18 2.44944e-19
9865.1131 1.32769e-18 2.46178e-19
9866.1991 6.20871e-19 2.35703e-19
9867.2851 6.17510e-19 2.31360e-19
9868.3710 1.07116e-18 2.55571e-19
9869.4570 7.24318e-19 2.60246e-19
9870.5430 1.08866e-18 2.89192e-19
9871.6290 1.00807e-18 4.24117e-19
9872.7149 1.23273e-18 9.15323e-19
9873.8009 4.15411e-19 1.17946e-18
9874.8869 -1.29150e-18 -1.19622e-18
9875.9729 -1.32573e-18 -1.16497e-18
9877.0588 3.32085e-19 8.65925e-19
9878.1448 7.65612e-19 4.11199e-19
9879.2308 -2.16706e-19 -2.61170e-19
9880.3167 2.64578e-19 2.32058e-19
9881.4027 5.91414e-19 2.34401e-19
9882.4887 8.09011e-19 2.39548e-19
9883.5747 4.56469e-19 2.41836e-19
9884.6606 4.90755e-19 2.47338e-19
9885.7466 2.47201e-19 2.71952e-19
9886.8326 1.46294e-18 3.31892e-19
9887.9186 3.06413e-19 3.56073e-19
9889.0045 9.13963e-19 3.41815e-19
9890.0905 6.34687e-19 3.21740e-19
9891.1765 1.17289e-18 2.88946e-19
9892.2624 1.32989e-18 2.54353e-19
9893.3484 1.32060e-18 2.47964e-19
9894.4344 7.81927e-19 3.54056e-19
9895.5204 1.87181e-19 6.56197e-19
9896.6063 2.46899e-19 7.89900e-19
9897.6923 4.10326e-19 8.08034e-19
9898.7783 2.29624e-18 7.80461e-19
9899.8643 3.18070e-19 5.51532e-19
9900.9502 1.18176e-18 3.33775e-19
9902.0362 9.45046e-19 2.79977e-19
9903.1222 3.01617e-19 2.65089e-19
9904.2081 2.82358e-19 2.61805e-19
9905.2941 6.33020e-19 2.40457e-19
9906.3801 1.09222e-18 2.36055e-19
9907.4661 8.99623e-19 2.26222e-19
9908.5520 9.44175e-19 2.23840e-19
9909.6380 7.05771e-19 2.21763e-19
9910.7240 8.97927e-19 2.32505e-19
9911.8100 4.12951e-19 2.29430e-19
9912.8959 7.97690e-19 2.58918e-19
9913.9819 4.62764e-19 3.75212e-19
9915.0679 -7.57900e-19 -8.33833e-19
9916.1538 -4.57576e-19 -1.13701e-18
9917.2398 6.85216e-19 1.17550e-18
9918.3258 1.57360e-18 1.14625e-18
9919.4118 1.89762e-18 9.12713e-19
9920.4977 2.39180e-18 5.10639e-19
9921.5837 6.80809e-18 5.12734e-19
9922.6697 1.13476e-17 7.54857e-19
9923.7557 1.32017e-17 8.61910e-19
9924.8416 1.02976e-17 6.89603e-19
9925.9276 5.43095e-18 4.11078e-19
9927.0136 2.31728e-18 2.97509e-19
9928.0995 9.01160e-19 2.57871e-19
9929.1855 7.30565e-19 2.44740e-19
9930.2715 6.85086e-19 2.21841e-19
9931.3575 5.30206e-19 2.19022e-19
9932.4434 5.75120e-19 2.18576e-19
9933.5294 7.06532e-19 2.15472e-19
9934.6154 9.95763e-19 2.20782e-19
9935.7014 3.84226e-19 2.11224e-19
9936.7873 5.66458e-19 2.25821e-19
9937.8733 3.82082e-19 2.21105e-19
9938.9593 8.01040e-19 2.29837e-19
9940.0452 1.03591e-18 2.51999e-19
9941.1312 1.22967e-18 3.32655e-19
9942.2172 1.46909e-18 6.73911e-19
9943.3032 4.57070e-19 9.09819e-19
9944.3891 -6.51545e-19 -9.69960e-19
9945.4751 2.00439e-19 1.03223e-18
9946.5611 -1.12028e-18 -1.10728e-18
9947.6471 -1.08223e-19 -1.22778e-18
9948.7330 2.64043e-18 1.29818e-18
9949.8190 1.57681e-19 1.37548e-18
9950.9050 -3.47861e-19 -1.21647e-18
9951.9910 1.17783e-18 8.34928e-19
9953.0769 1.93965e-18 5.75933e-19
9954.1629 1.70782e-18 3.96162e-19
9955.2489 1.77128e-18 3.10803e-19
9956.3348 1.41965e-18 4.74897e-19
9957.4208 2.27980e-18 9.12886e-19
9958.5068 8.21874e-19 1.07241e-18
9959.5928 1.93642e-18 1.09527e-18
9960.6787 1.48405e-18 1.05316e-18
9961.7647 1.13997e-18 8.42069e-19
9962.8507 8.76586e-19 8.61667e-19
9963.9367 6.42767e-19 9.43781e-19
9965.0226 -1.43871e-19 -9.54072e-19
9966.1086 1.36874e-19 8.50312e-19
9967.1946 1.69068e-18 5.49314e-19
9968.2805 6.95678e-19 2.67028e-19
9969.3665 7.14518e-20 2.18676e-19
9970.4525 2.16253e-19 2.20100e-19
9971.5385 4.39613e-19 2.64500e-19
9972.6244 2.49077e-20 6.12826e-19
9973.7104 2.01594e-18 8.52242e-19
9974.7964 4.88204e-19 6.16657e-19
9975.8824 9.08580e-19 6.08577e-19
9976.9683 5.10532e-19 5.14380e-19
9978.0543 -1.14596e-19 -3.50288e-19
9979.1403 5.10686e-19 3.48718e-19
9980.2262 6.63311e-19 3.74440e-19
9981.3122 9.55905e-19 3.69464e-19
9982.3982 4.70865e-19 3.53041e-19
9983.4842 6.10000e-19 3.01819e-19
9984.5701 7.74457e-19 2.56452e-19
9985.6561 5.20664e-19 2.13619e-19
9986.7421 6.41709e-19 1.96955e-19
9987.8281 6.90003e-19 2.03398e-19
9988.9140 3.45771e-19 2.12128e-19
9990.0000 3.77815e-19 2.15377e-19
9991.0860 3.82527e-19 1.96901e-19
9992.1719 3.27709e-19 2.01392e-19
9993.2579 8.80123e-19 2.13006e-19
9994.3439 6.08984e-19 2.06265e-19
9995.4299 5.35414e-19 2.07692e-19
9996.5158 5.24711e-19 2.02394e-19
9997.6018 4.91815e-19 1.97594e-19
9998.6878 1.23559e-19 2.00762e-19
9999.7738 5.19808e-19 2.63825e-19
10000.8600 9.66250e-19 4.07971e-19
10001.9460 9.93334e-19 4.79763e-19
10003.0320 3.66020e-19 4.87890e-19
10004.1180 7.49845e-19 4.78406e-19
10005.2040 9.45248e-19 3.73774e-19
10006.2900 5.07581e-19 2.52888e-19
10007.3760 2.63565e-19 2.14334e-19
10008.4620 4.55408e-19 2.01167e-19
10009.5480 5.23645e-19 2.06503e-19
10010.6330 6.61126e-19 2.44822e-19
10011.7190 5.82561e-19 4.02787e-19
10012.8050 -1.37494e-19 -7.97017e-19
10013.8910 -1.56137e-18 -1.26001e-18
10014.9770 -2.66663e-18 -1.45726e-18
10016.0630 -8.03046e-21 -1.49395e-18
10017.1490 8.90292e-19 1.33310e-18
10018.2350 9.02306e-19 8.83304e-19
10019.3210 1.12798e-18 4.46985e-19
10020.4070 8.63349e-19 2.38712e-19
10021.4930 -2.25576e-20 -2.36437e-19
10022.5790 1.49231e-19 2.90185e-19
10023.6650 1.47356e-19 3.14464e-19
10024.7510 1.41730e-19 3.62982e-19
10025.8370 -5.32214e-19 -7.61052e-19
10026.9230 -1.63690e-19 -9.87214e-19
10028.0090 4.12306e-19 8.10096e-19
10029.0950 1.36693e-18 7.92659e-19
10030.1810 7.98738e-19 6.48927e-19
10031.2670 4.57417e-19 3.48530e-19
10032.3530 6.64658e-20 2.08291e-19
10033.4390 6.24019e-19 2.11779e-19
10034.5250 3.65086e-19 2.10392e-19
10035.6110 3.27604e-19 2.05766e-19
10036.6970 1.28356e-19 2.09979e-19
10037.7830 4.23623e-19 2.21139e-19
10038.8690 5.57943e-19 2.43404e-19
10039.9550 3.13176e-19 2.54849e-19
10041.0410 8.76474e-19 2.54516e-19
10042.1270 4.33554e-19 2.42592e-19
10043.2130 2.41312e-19 3.48656e-19
10044.2990 1.89351e-19 5.42575e-19
10045.3850 2.03235e-19 5.15889e-19
10046.4710 6.35989e-19 5.24381e-19
10047.5570 3.94731e-19 4.96039e-19
10048.6430 4.02732e-19 3.71184e-19
10049.7290 2.74209e-19 2.12652e-19
10050.8140 7.29469e-19 1.83992e-19
10051.9000 6.54425e-19 3.16927e-19
10052.9860 4.76190e-19 3.16312e-19
10054.0720 5.90029e-19 1.97320e-19
10055.1580 4.83689e-19 1.95220e-19
10056.2440 3.36778e-19 2.96869e-19
10057.3300 -6.43786e-21 -2.94521e-19
10058.4160 5.16877e-19 1.97105e-19
10059.5020 4.53535e-19 2.83479e-19
10060.5880 5.53600e-19 4.35950e-19
10061.6740 -2.74508e-19 -6.16903e-19
10062.7600 3.70980e-19 6.82618e-19
10063.8460 6.95911e-19 6.77049e-19
10064.9320 -3.17819e-20 -6.03852e-19
10066.0180 -9.50954e-20 -4.29571e-19
10067.1040 3.52637e-19 3.04415e-19
10068.1900 4.15367e-19 3.41718e-19
10069.2760 4.65498e-19 3.63773e-19
10070.3620 -3.44584e-20 -3.84137e-19
10071.4480 -6.44270e-21 -4.38722e-19
10072.5340 5.12417e-19 4.60039e-19
10073.6200 7.18414e-19 4.58384e-19
10074.7060 9.17650e-19 4.21598e-19
10075.7920 9.27427e-19 3.44534e-19
10076.8780 6.02594e-19 2.40208e-19
10077.9640 1.00474e-18 2.06276e-19
10079.0500 9.78398e-19 2.08651e-19
10080.1360 4.04557e-19 2.16561e-19
10081.2220 4.61019e-19 2.43094e-19
10082.3080 1.16009e-18 5.02369e-19
10083.3940 -4.31823e-20 -9.13996e-19
10084.4800 1.03571e-18 1.06218e-18
10085.5660 1.89607e-18 1.07456e-18
10086.6520 1.31251e-18 9.98076e-19
10087.7380 4.81052e-19 6.62909e-19
10088.8240 5.02347e-19 2.68458e-19
10089.9100 7.67862e-19 2.05343e-19
10090.9950 5.91321e-19 1.97398e-19
10092.0810 4.39556e-19 2.02335e-19
10093.1670 5.38930e-19 1.94443e-19
10094.2530 1.95098e-19 1.87733e-19
10095.3390 4.21182e-19 1.87223e-19
10096.4250 9.93619e-19 2.09766e-19
10097.5110 6.08204e-19 2.23847e-19
10098.5970 5.82660e-19 2.49925e-19
10099.6830 6.64741e-19 2.61354e-19
10100.7690 4.99246e-19 2.55767e-19
10101.8550 2.93984e-19 2.47860e-19
10102.9410 4.26731e-19 2.75420e-19
10104.0270 -2.41548e-19 -5.02788e-19
10105.1130 -9.28383e-20 -6.88795e-19
10106.1990 6.15928e-19 7.17813e-19
10107.2850 3.02919e-21 7.07210e-19
10108.3710 4.35071e-19 5.74361e-19
10109.4570 6.98378e-19 3.01442e-19
10110.5430 4.00955e-19 1.85040e-19
10111.6290 3.31416e-19 1.81384e-19
10112.7150 5.08388e-19 1.77419e-19
10113.8010 2.41556e-19 1.75985e-19
10114.8870 2.72523e-19 2.71160e-19
10115.9730 7.18605e-19 2.79627e-19
10117.0590 4.83259e-19 1.72096e-19
10118.1450 5.59427e-19 1.74567e-19
10119.2310 7.36818e-19 1.80379e-19
10120.3170 6.07200e-19 1.82059e-19
10121.4030 5.59256e-19 1.91028e-19
10122.4890 -9.34271e-20 -2.34190e-19
10123.5750 7.49025e-19 4.50830e-19
10124.6610 5.73326e-19 8.88238e-19
10125.7470 1.73043e-18 1.15570e-18
10126.8330 4.61666e-19 1.17930e-18
10127.9190 1.34947e-18 1.12252e-18
10129.0050 1.55163e-18 8.34352e-19
10130.0900 2.57622e-19 3.41426e-19
10131.1760 7.29352e-19 1.99413e-19
10132.2620 4.04028e-19 2.02372e-19
10133.3480 9.50996e-20 2.41909e-19
10134.4340 1.67500e-19 2.74805e-19
10135.5200 4.38427e-19 2.77219e-19
10136.6060 6.27317e-19 2.69598e-19
10137.6920 4.95820e-19 2.37855e-19
10138.7780 6.43318e-19 2.05471e-19
10139.8640 7.60444e-19 2.01417e-19
10140.9500 5.21516e-19 2.22185e-19
10142.0360 4.37360e-19 2.92716e-19
10143.1220 5.80664e-19 3.23382e-19
10144.2080 7.88000e-19 3.34209e-19
10145.2940 6.21971e-19 3.15042e-19
10146.3800 1.03817e-19 3.44317e-19
10147.4660 2.75376e-19 3.66625e-19
10148.5520 2.67409e-19 3.49144e-19
10149.6380 3.29034e-19 3.45402e-19
10150.7240 4.48876e-19 3.66717e-19
10151.8100 8.33217e-19 3.56288e-19
10152.8960 2.01408e-18 4.68366e-19
10153.9820 2.03627e-18 6.63342e-19
10155.0680 2.83527e-18 7.84551e-19
10156.1540 2.98241e-18 9.45661e-19
10157.2400 2.25526e-18 8.87577e-19
10158.3260 1.14652e-18 4.82936e-19
10159.4120 1.27044e-18 4.25927e-19
10160.4980 1.09824e-18 4.52921e-19
10161.5840 2.75705e-19 4.71616e-19
10162.6700 7.14145e-19 4.55194e-19
10163.7560 7.93901e-19 3.40343e-19
10164.8420 6.13670e-19 3.10007e-19
10165.9280 8.10552e-19 3.63456e-19
10167.0140 4.88058e-20 3.65288e-19
10168.1000 3.71580e-19 3.75119e-19
10169.1860 2.91814e-19 3.58427e-19
10170.2710 4.07232e-19 3.17249e-19
10171.3570 1.86383e-19 5.08035e-19
10172.4430 -4.69513e-20 -9.75965e-19
10173.5290 -3.47856e-19 -1.78915e-18
10174.6150 1.22401e-18 1.82441e-18
10175.7010 1.04975e-18 1.15177e-18
10176.7870 2.01184e-18 8.72507e-19
10177.8730 2.46953e-18 4.05520e-19
10178.9590 1.69735e-18 2.22522e-19
10180.0450 1.16350e-18 2.05943e-19
10181.1310 1.02982e-18 2.95860e-19
10182.2170 1.05751e-18 4.35684e-19
10183.3030 4.47565e-19 4.76747e-19
10184.3890 7.00266e-19 4.85880e-19
10185.4750 4.88707e-19 4.54317e-19
10186.5610 4.11851e-19 3.31547e-19
10187.6470 8.69473e-19 2.63140e-19
10188.7330 1.28955e-19 3.91166e-19
10189.8190 5.47389e-19 7.42112e-19
10190.9050 1.21800e-19 7.95927e-19
10191.9910 1.57777e-19 8.77018e-19
10193.0770 9.22084e-19 8.75106e-19
10194.1630 1.32703e-18 7.89143e-19
10195.2490 8.91134e-19 4.82802e-19
10196.3350 6.63562e-19 2.45647e-19
10197.4210 6.18883e-19 2.32501e-19
10198.5070 8.00597e-19 2.31916e-19
10199.5930 7.60705e-19 2.31908e-19
10200.6790 3.48523e-19 2.27712e-19
10201.7650 3.73088e-19 2.36301e-19
10202.8510 -7.06268e-20 -3.19412e-19
10203.9370 6.30288e-19 5.10320e-19
10205.0230 9.68700e-19 5.90542e-19
10206.1090 3.41486e-19 5.95124e-19
10207.1950 1.17928e-18 5.75195e-19
10208.2810 1.03050e-18 4.43021e-19
10209.3670 5.82475e-19 4.70932e-19
10210.4520 -1.71441e-19 -6.23650e-19
10211.5380 1.75752e-19 8.71048e-19
10212.6240 -5.99197e-19 -1.06752e-18
10213.7100 1.02815e-18 1.03038e-18
10214.7960 1.13485e-18 9.46119e-19
10215.8820 9.20566e-19 7.42978e-19
10216.9680 1.00019e-18 3.46471e-19
10218.0540 4.01863e-19 1.82348e-19
10219.1400 2.80558e-19 1.70195e-19
10220.2260 5.77787e-19 1.85129e-19
10221.3120 5.30703e-19 2.07324e-19
10222.3980 5.20373e-19 2.20069e-19
10223.4840 5.58917e-20 2.23900e-19
10224.5700 2.16433e-19 2.37398e-19
10225.6560 1.72944e-18 1.04175e-18
10226.7420 9.51511e-19 1.78506e-18
10227.8280 6.49376e-19 8.08412e-19
10228.9140 1.92415e-19 8.18553e-19
10230.0000 -1.89095e-19 -7.64240e-19
10231.0860 1.30940e-18 6.32703e-19
10232.1720 2.29623e-19 5.94734e-19
10233.2580 3.29045e-19 6.02038e-19
10234.3440 7.83476e-19 5.99519e-19
10235.4300 9.49601e-19 5.01471e-19
10236.5160 4.49015e-19 2.88526e-19
10237.6020 5.84714e-19 2.18452e-19
10238.6880 6.80137e-19 2.28012e-19
10239.7740 9.01106e-19 2.05861e-19
10240.8600 2.44358e-19 2.07019e-19
10241.9460 6.26143e-19 2.11593e-19
10243.0320 4.50946e-19 1.73928e-19
10244.1180 5.37618e-19 1.75547e-19
10245.2040 1.92802e-19 1.72215e-19
10246.2900 3.00009e-19 1.69172e-19
10247.3760 5.81349e-19 1.70439e-19
10248.4620 4.31434e-19 1.68862e-19
10249.5480 9.13666e-19 1.72611e-19
10250.6330 5.57787e-19 1.59894e-19
10251.7190 5.97036e-19 1.58345e-19
10252.8050 6.37021e-19 1.60811e-19
10253.8910 6.47043e-19 1.63228e-19
10254.9770 3.02525e-19 1.73949e-19
10256.0630 6.51870e-19 2.09264e-19
10257.1490 6.38948e-19 2.19894e-19
10258.2350 7.90414e-19 2.03246e-19
10259.3210 1.07265e-18 2.12804e-19
10260.4070 5.58000e-19 1.98939e-19
10261.4930 1.71275e-19 1.78202e-19
10262.5790 1.16842e-19 1.68028e-19
10263.6650 3.82554e-19 1.83270e-19
10264.7510 8.00621e-19 1.98736e-19
10265.8370 1.06601e-18 2.13885e-19
10266.9230 6.98456e-19 2.20480e-19
10268.0090 7.77479e-19 2.35835e-19
10269.0950 5.28510e-19 2.36111e-19
10270.1810 6.19097e-19 2.50849e-19
10271.2670 9.82934e-19 3.48820e-19
10272.3530 1.40710e-18 4.61446e-19
10273.4390 1.06900e-18 4.87197e-19
10274.5250 2.26580e-19 4.80436e-19
10275.6110 8.46530e-19 4.32594e-19
10276.6970 1.08960e-18 3.18753e-19
10277.7830 7.07264e-19 2.41787e-19
10278.8690 6.41154e-19 2.10853e-19
10279.9550 5.18347e-19 1.99368e-19
10281.0410 4.39133e-19 2.01349e-19
10282.1270 1.51953e-19 1.93766e-19
10283.2130 5.78947e-19 2.07917e-19
10284.2990 5.90676e-19 2.69257e-19
10285.3850 4.95161e-19 4.67201e-19
10286.4710 7.90281e-19 8.94825e-19
10287.5570 1.95176e-18 1.49677e-18
10288.6430 2.52103e-18 1.72907e-18
10289.7290 2.33267e-18 1.70549e-18
10290.8140 1.62841e-19 1.53133e-18
10291.9000 3.20524e-19 1.01768e-18
10292.9860 4.50381e-19 3.73652e-19
10294.0720 8.92380e-19 3.39524e-19
10295.1580 6.76159e-19 3.73745e-19
10296.2440 6.61144e-19 6.14281e-19
10297.3300 1.41309e-18 8.90622e-19
10298.4160 1.44781e-18 9.33196e-19
10299.5020 2.31610e-18 9.20385e-19
10300.5880 1.71628e-18 7.91577e-19
10301.6740 1.11794e-19 4.34962e-19
10302.7600 7.76378e-19 2.22001e-19
10303.8460 8.61334e-19 2.27668e-19
10304.9320 6.74338e-19 2.40469e-19
10306.0180 8.59008e-19 2.61696e-19
10307.1040 5.59757e-19 2.69978e-19
10308.1900 4.13821e-19 2.69151e-19
10309.2760 9.27538e-19 5.54199e-19
10310.3620 1.22448e-19 9.50744e-19
10311.4480 5.09710e-19 5.85721e-19
10312.5340 4.89829e-19 5.64386e-19
10313.6200 -2.47039e-19 -5.22278e-19
10314.7060 1.25009e-19 3.79014e-19
10315.7920 6.98698e-19 2.15500e-19
10316.8780 3.02468e-19 1.84301e-19
10317.9640 5.41723e-19 1.84842e-19
10319.0500 7.74806e-19 1.86453e-19
10320.1360 7.93877e-19 1.81972e-19
10321.2220 1.60661e-19 1.69460e-19
10322.3080 1.91106e-19 1.65609e-19
10323.3940 6.37432e-19 1.81509e-19
10324.4800 4.79784e-19 1.93805e-19
10325.5660 3.41079e-19 1.97111e-19
10326.6520 4.59576e-19 2.21427e-19
10327.7380 5.43801e-19 2.64457e-19
10328.8240 3.96740e-19 2.98921e-19
10329.9100 1.94097e-19 3.17357e-19
10330.9950 2.61762e-19 3.07001e-19
10332.0810 3.83346e-19 2.68808e-19
10333.1670 3.12451e-19 2.12416e-19
10334.2530 1.01562e-18 1.84316e-19
10335.3390 8.87978e-19 1.87198e-19
10336.4250 4.03868e-19 1.84313e-19
10337.5110 6.00921e-19 1.89876e-19
10338.5970 6.83015e-19 1.86728e-19
10339.6830 6.85560e-19 2.15574e-19
10340.7690 8.65180e-19 4.01753e-19
10341.8550 4.89756e-19 4.79537e-19
10342.9410 1.07647e-19 3.82844e-19
10344.0270 3.68109e-19 3.73179e-19
10345.1130 6.96287e-19 3.07907e-19
10346.1990 7.43638e-19 2.42985e-19
10347.2850 1.25537e-18 4.23191e-19
10348.3710 7.11885e-19 6.83069e-19
10349.4570 -1.91598e-19 -7.71237e-19
10350.5430 7.15469e-19 7.75390e-19
10351.6290 1.22550e-18 7.14350e-19
10352.7150 6.23469e-19 4.58801e-19
10353.8010 2.25501e-19 2.93871e-19
10354.8870 -4.59020e-19 -3.92509e-19
10355.9730 -3.72668e-19 -4.51345e-19
10357.0590 -2.90996e-19 -4.53189e-19
10358.1450 4.25875e-19 4.18979e-19
10359.2310 8.28536e-19 3.15217e-19
10360.3170 4.07410e-19 2.01137e-19
10361.4030 2.81173e-19 1.68349e-19
10362.4890 -6.13168e-21 -1.64846e-19
10363.5750 2.75382e-19 1.63472e-19
10364.6610 5.44437e-19 2.39592e-19
10365.7470 5.17431e-19 2.43255e-19
10366.8330 2.92293e-19 2.39545e-19
10367.9190 3.30804e-19 1.70707e-19
10369.0050 6.12829e-19 2.79237e-19
10370.0900 3.27814e-19 2.94437e-19
10371.1760 6.37393e-19 2.13669e-19
10372.2620 7.92825e-19 3.69986e-19
10373.3480 -1.95328e-19 -9.03375e-19
10374.4340 -6.94357e-19 -1.26505e-18
10375.5200 -7.88579e-19 -1.31500e-18
10376.6060 1.12061e-18 1.29444e-18
10377.6920 1.46325e-18 1.03065e-18
10378.7780 9.47697e-19 4.68113e-19
10379.8640 5.88738e-19 2.02323e-19
10380.9500 5.67476e-19 1.85226e-19
10382.0360 8.22337e-19 1.81161e-19
10383.1220 4.74280e-19 1.77506e-19
10384.2080 2.27375e-19 1.77955e-19
10385.2940 4.28437e-19 1.96019e-19
10386.3800 7.74183e-19 1.94600e-19
10387.4660 5.48352e-19 1.90364e-19
10388.5520 6.02359e-19 1.81683e-19
10389.6380 6.72399e-19 1.84427e-19
10390.7240 5.79021e-19 1.86744e-19
10391.8100 6.80343e-19 1.91729e-19
10392.8960 5.53407e-19 1.90026e-19
10393.9820 6.42972e-19 2.02165e-19
10395.0680 5.75633e-19 2.12307e-19
10396.1540 8.79003e-19 3.31676e-19
10397.2400 6.43588e-19 6.41258e-19
10398.3260 3.76217e-19 8.34072e-19
10399.4120 -2.92585e-19 -8.82881e-19
10400.4980 4.15500e-19 8.42887e-19
10401.5840 2.61528e-19 5.93482e-19
10402.6700 8.56489e-19 2.64073e-19
10403.7560 7.26388e-19 1.86263e-19
10404.8420 3.38537e-19 1.82938e-19
10405.9280 3.07943e-19 1.85090e-19
10407.0140 5.14618e-19 1.83692e-19
10408.1000 7.50080e-19 1.89144e-19
10409.1860 5.30607e-19 2.02548e-19
10410.2710 4.46908e-19 2.16718e-19
10411.3570 5.52541e-19 2.26449e-19
10412.4430 1.26786e-19 2.24832e-19
10413.5290 2.91429e-19 2.07470e-19
10414.6150 3.58729e-19 1.89630e-19
10415.7010 3.98489e-19 2.05738e-19
10416.7870 5.71756e-19 2.73788e-19
10417.8730 5.00822e-19 4.72526e-19
10418.9590 2.71592e-20 9.95718e-19
10420.0450 9.84815e-19 1.31270e-18
10421.1310 3.41172e-19 1.34482e-18
10422.2170 1.31649e-18 1.30821e-18
10423.3030 7.79982e-19 9.98534e-19
10424.3890 9.09535e-19 4.78330e-19
10425.4750 8.97950e-19 2.86267e-19
10426.5610 8.24735e-19 2.67393e-19
10427.6470 7.33561e-19 2.49868e-19
10428.7330 7.52673e-19 2.62760e-19
10429.8190 5.22808e-19 3.03712e-19
10430.9050 4.06027e-19 3.33232e-19
10431.9910 4.02609e-19 3.35560e-19
10433.0770 3.99969e-19 3.03435e-19
10434.1630 4.40108e-19 2.36260e-19
10435.2490 6.51585e-19 1.87279e-19
