lambda flux fluxErr
9865.1131 2.60118e-19 2.69662e-19
9866.1991 -1.14998e-19 -2.64499e-19
9867.2851 1.85470e-19 2.69109e-19
9868.3710 5.11985e-19 2.86722e-19
9869.4570 3.79321e-19 3.12260e-19
9870.5430 1.77943e-20 3.74240e-19
9871.6290 -2.55209e-19 -5.94218e-19
9872.7149 1.44086e-18 1.09914e-18
9873.8009 2.03054e-18 1.39158e-18
9874.8869 4.27819e-19 1.43906e-18
9875.9729 2.20464e-19 1.38777e-18
9877.0588 1.06639e-18 1.07330e-18
9878.1448 1.06259e-18 5.58093e-19
9879.2308 2.68890e-19 3.03586e-19
9880.3167 2.84719e-19 2.67490e-19
9881.4027 -5.77459e-20 -2.80573e-19
9882.4887 3.92398e-19 2.86161e-19
9883.5747 -7.15529e-20 -2.82945e-19
9884.6606 4.39115e-20 2.95906e-19
9885.7466 6.39714e-19 3.24604e-19
9886.8326 1.45876e-19 3.71938e-19
9887.9186 2.09557e-19 4.09411e-19
9889.0045 4.86715e-19 3.93803e-19
9890.0905 1.45489e-19 3.84244e-19
9891.1765 -1.00055e-19 -3.42098e-19
9892.2624 3.52905e-20 2.90606e-19
9893.3484 8.68652e-20 2.95537e-19
9894.4344 -2.23730e-19 -4.67420e-19
9895.5204 -2.28847e-19 -7.83666e-19
9896.6063 6.77304e-19 9.38280e-19
9897.6923 4.52719e-19 9.38968e-19
9898.7783 -3.18073e-19 -9.00808e-19
9899.8643 9.39147e-20 6.85544e-19
9900.9502 5.90628e-19 3.92580e-19
9902.0362 1.64977e-19 3.02512e-19
9903.1222 2.01374e-19 2.91659e-19
9904.2081 5.00527e-19 2.89491e-19
9905.2941 1.78817e-19 2.73437e-19
9906.3801 1.14475e-18 3.67805e-19
9907.4661 1.64512e-19 3.59863e-19
9908.5520 1.02578e-19 2.58065e-19
9909.6380 2.28217e-19 2.55401e-19
9910.7240 1.39138e-20 2.63201e-19
9911.8100 6.91346e-20 2.71947e-19
9912.8959 -4.46879e-19 -3.35803e-19
9913.9819 -1.18194e-20 -5.27026e-19
9915.0679 1.69988e-18 1.00590e-18
9916.1538 3.04457e-18 1.34727e-18
9917.2398 4.73006e-19 1.36862e-18
9918.3258 5.47211e-19 1.54364e-18
9919.4118 -5.47770e-19 -1.26934e-18
9920.4977 -3.58043e-19 -7.96350e-19
9921.5837 2.61574e-19 3.84175e-19
9922.6697 -3.19365e-19 -3.44964e-19
9923.7557 3.85735e-19 2.37307e-19
9924.8416 6.69393e-19 2.47150e-19
9925.9276 2.55028e-19 2.45465e-19
9927.0136 4.81185e-20 2.41132e-19
9928.0995 1.65544e-19 2.46439e-19
9929.1855 1.03343e-19 2.47608e-19
9930.2715 2.65627e-19 2.47388e-19
9931.3575 2.51684e-19 2.45544e-19
9932.4434 3.94607e-19 2.42214e-19
9933.5294 1.61039e-20 2.44296e-19
9934.6154 4.95544e-21 2.44144e-19
9935.7014 -5.19043e-19 -2.47374e-19
9936.7873 -3.97442e-19 -2.53326e-19
9937.8733 4.40319e-19 2.58905e-19
9938.9593 2.19671e-19 2.71459e-19
9940.0452 4.37020e-19 3.16938e-19
9941.1312 2.52880e-19 5.12912e-19
9942.2172 3.75208e-19 1.19591e-18
9943.3032 -6.39070e-19 -1.62009e-18
9944.3891 -1.93971e-18 -1.16104e-18
9945.4751 8.62464e-19 1.23228e-18
9946.5611 7.96688e-19 1.32379e-18
9947.6471 6.23355e-19 1.45980e-18
9948.7330 6.44206e-21 1.49776e-18
9949.8190 -2.03310e-20 -1.51373e-18
9950.9050 -3.75357e-19 -1.35823e-18
9951.9910 -4.61344e-19 -9.82206e-19
9953.0769 9.62751e-19 6.76465e-19
9954.1629 6.91427e-19 4.61560e-19
9955.2489 -8.67898e-20 -3.85403e-19
9956.3348 -4.69026e-19 -5.94127e-19
9957.4208 2.58165e-19 1.25809e-18
9958.5068 -3.12081e-20 -1.49538e-18
9959.5928 9.08591e-19 1.26183e-18
9960.6787 2.57074e-18 1.23522e-18
9961.7647 1.66489e-19 1.03894e-18
9962.8507 -5.41485e-19 -1.01896e-18
9963.9367 5.17528e-19 1.09958e-18
9965.0226 3.11292e-19 1.07733e-18
9966.1086 8.68594e-19 9.69688e-19
9967.1946 5.86950e-19 9.30620e-19
9968.2805 4.15459e-19 4.61975e-19
9969.3665 -4.02793e-19 -2.56504e-19
9970.4525 1.08222e-19 2.64304e-19
9971.5385 2.32015e-19 3.92189e-19
9972.6244 2.83693e-19 6.01974e-19
9973.7104 6.55855e-19 8.08940e-19
9974.7964 1.20914e-19 7.11523e-19
9975.8824 -3.14142e-19 -7.03180e-19
9976.9683 -2.10663e-20 -6.43974e-19
9978.0543 -1.24663e-19 -6.62860e-19
9979.1403 -4.17686e-19 -5.58184e-19
9980.2262 7.07948e-20 4.18845e-19
9981.3122 -1.11258e-19 -4.29687e-19
9982.3982 -2.37331e-19 -4.19297e-19
9983.4842 4.36345e-19 3.76590e-19
9984.5701 2.38004e-19 3.40649e-19
9985.6561 1.92945e-19 2.62202e-19
9986.7421 2.61020e-19 2.25203e-19
9987.8281 5.00743e-19 2.32375e-19
9988.9140 -4.14743e-21 -2.38725e-19
9990.0000 2.16621e-20 2.31527e-19
9991.0860 3.45413e-19 2.25263e-19
9992.1719 3.98928e-19 2.26498e-19
9993.2579 5.94519e-19 2.34673e-19
9994.3439 4.29499e-19 2.33468e-19
9995.4299 1.40272e-19 2.21555e-19
9996.5158 1.76339e-19 2.21959e-19
9997.6018 7.59393e-19 2.31960e-19
9998.6878 4.99074e-19 2.55624e-19
9999.7738 -4.72788e-19 -3.26286e-19
10000.8600 -6.47482e-19 -4.98353e-19
10001.9460 5.18683e-19 5.50575e-19
10003.0320 9.22497e-19 5.59914e-19
10004.1180 -7.40747e-19 -5.60146e-19
10005.2040 -5.27667e-19 -4.41194e-19
10006.2900 4.49314e-19 2.96688e-19
10007.3760 1.07396e-18 2.52142e-19
10008.4620 6.00085e-19 2.31644e-19
10009.5480 2.03899e-19 2.49872e-19
10010.6330 9.22213e-20 3.16921e-19
10011.7190 6.82945e-19 5.22092e-19
10012.8050 -5.75773e-19 -9.51370e-19
10013.8910 1.75205e-18 2.09883e-18
10014.9770 2.76083e-18 2.37942e-18
10016.0630 1.53842e-18 1.67705e-18
10017.1490 -5.37115e-20 -1.51194e-18
10018.2350 3.78947e-19 1.04776e-18
10019.3210 4.20660e-19 5.48562e-19
10020.4070 8.40330e-19 2.91996e-19
10021.4930 1.10931e-18 2.93359e-19
10022.5790 1.09109e-18 3.72681e-19
10023.6650 2.85381e-19 5.71316e-19
10024.7510 7.31518e-19 7.23232e-19
10025.8370 -8.86516e-19 -7.28691e-19
10026.9230 -1.18537e-18 -9.18942e-19
10028.0090 -1.71020e-19 -9.49219e-19
10029.0950 -6.52651e-19 -9.10678e-19
10030.1810 1.01865e-20 7.63422e-19
10031.2670 -2.07468e-19 -4.23527e-19
10032.3530 3.27055e-19 2.48092e-19
10033.4390 -3.41379e-20 -2.41424e-19
10034.5250 -4.63018e-19 -2.44589e-19
10035.6110 3.39249e-20 2.35853e-19
10036.6970 5.13512e-19 2.44801e-19
10037.7830 1.91931e-19 2.56266e-19
10038.8690 -1.60311e-19 -2.78931e-19
10039.9550 -4.02059e-20 -2.82674e-19
10041.0410 7.75683e-20 2.77153e-19
10042.1270 3.06520e-19 2.77531e-19
10043.2130 4.13973e-19 3.27422e-19
10044.2990 5.23931e-19 5.01753e-19
10045.3850 -1.38466e-19 -5.85849e-19
10046.4710 4.26169e-19 5.93780e-19
10047.5570 2.31044e-20 5.73518e-19
10048.6430 5.66341e-19 4.43663e-19
10049.7290 1.65131e-19 2.57871e-19
10050.8140 3.94815e-19 2.04166e-19
10051.9000 6.44087e-19 2.09823e-19
10052.9860 5.18866e-19 2.30422e-19
10054.0720 4.62615e-19 3.17744e-19
10055.1580 2.46640e-19 2.97615e-19
10056.2440 4.41468e-19 2.11679e-19
10057.3300 5.67857e-20 2.13441e-19
10058.4160 7.87799e-20 2.35089e-19
10059.5020 8.40415e-20 3.27997e-19
10060.5880 4.87557e-19 4.88032e-19
10061.6740 -8.31321e-19 -7.09367e-19
10062.7600 1.26633e-19 7.81751e-19
10063.8460 5.98038e-19 7.73438e-19
10064.9320 1.39636e-18 7.04804e-19
10066.0180 8.68329e-19 5.10108e-19
10067.1040 3.73826e-19 3.66644e-19
10068.1900 4.75611e-19 3.94138e-19
10069.2760 4.70599e-19 4.30083e-19
10070.3620 -3.17954e-19 -4.43330e-19
10071.4480 -4.69450e-19 -5.05315e-19
10072.5340 3.68498e-19 5.43181e-19
10073.6200 -5.44759e-19 -5.45811e-19
10074.7060 9.64893e-19 5.01298e-19
10075.7920 1.23879e-19 4.12203e-19
10076.8780 -6.27097e-20 -2.79764e-19
10077.9640 1.36633e-19 2.28100e-19
10079.0500 3.91802e-19 2.32329e-19
10080.1360 3.59488e-19 2.64982e-19
10081.2220 -1.47206e-19 -3.25429e-19
10082.3080 5.92663e-19 6.05709e-19
10083.3940 -4.49629e-19 -1.04729e-18
10084.4800 -9.47089e-19 -1.20136e-18
10085.5660 -1.25672e-18 -1.21275e-18
10086.6520 -1.12687e-19 -1.13611e-18
10087.7380 -6.18939e-19 -7.86068e-19
10088.8240 7.83504e-20 3.75079e-19
10089.9100 5.13327e-19 3.53363e-19
10090.9950 1.67164e-19 3.23802e-19
10092.0810 9.23234e-19 3.57641e-19
10093.1670 6.40905e-19 3.30200e-19
10094.2530 9.77344e-20 2.72866e-19
10095.3390 2.15746e-19 2.22428e-19
10096.4250 -6.52381e-20 -2.42553e-19
10097.5110 -7.83332e-20 -2.54338e-19
10098.5970 3.04488e-19 2.74169e-19
10099.6830 4.98508e-19 2.83095e-19
10100.7690 7.19583e-19 2.90104e-19
10101.8550 6.78486e-19 2.98746e-19
10102.9410 5.16691e-20 3.41737e-19
10104.0270 -1.84601e-19 -8.40457e-19
10105.1130 2.14855e-18 1.23586e-18
10106.1990 5.67364e-19 8.55700e-19
10107.2850 4.91434e-19 8.04163e-19
10108.3710 1.19794e-19 6.58463e-19
10109.4570 5.55578e-19 3.88934e-19
10110.5430 4.42619e-19 2.17904e-19
10111.6290 3.34513e-19 2.05507e-19
10112.7150 2.78176e-19 1.96900e-19
10113.8010 3.83835e-19 1.98460e-19
10114.8870 4.07738e-19 1.97908e-19
10115.9730 3.05454e-19 1.95166e-19
10117.0590 -8.65819e-20 -1.94475e-19
10118.1450 -1.28794e-19 -1.98705e-19
10119.2310 1.22232e-19 1.95871e-19
10120.3170 1.89233e-19 2.06447e-19
10121.4030 -2.72632e-20 -2.34373e-19
10122.4890 3.17326e-19 3.08775e-19
10123.5750 -5.28457e-19 -5.49741e-19
10124.6610 -1.46890e-18 -1.23438e-18
10125.7470 -1.44206e-18 -1.55904e-18
10126.8330 -4.05805e-19 -1.33623e-18
10127.9190 8.13583e-19 1.26777e-18
10129.0050 7.23650e-19 9.68862e-19
10130.0900 -8.24589e-20 -4.69968e-19
10131.1760 -1.80389e-19 -2.29024e-19
10132.2620 7.78167e-21 2.34221e-19
10133.3480 4.56552e-19 2.77947e-19
10134.4340 1.61081e-19 3.08150e-19
10135.5200 -1.49836e-19 -3.14864e-19
10136.6060 1.48079e-19 3.07401e-19
10137.6920 1.57877e-19 2.72078e-19
10138.7780 6.16646e-19 2.36964e-19
10139.8640 3.06260e-19 2.22871e-19
10140.9500 7.92216e-21 2.21336e-19
10142.0360 4.95599e-19 2.19079e-19
10143.1220 6.00432e-19 2.36766e-19
10144.2080 6.03705e-19 3.09695e-19
10145.2940 2.46647e-20 3.67527e-19
10146.3800 -4.17939e-19 -4.03479e-19
10147.4660 -7.66386e-20 -4.27120e-19
10148.5520 9.32252e-20 3.99721e-19
10149.6380 5.37268e-20 3.99860e-19
10150.7240 1.71703e-19 4.16718e-19
10151.8100 5.97755e-19 4.14550e-19
10152.8960 9.80935e-19 5.34260e-19
10153.9820 -2.92510e-19 -7.74235e-19
10155.0680 -8.14760e-19 -8.58373e-19
10156.1540 -1.25893e-18 -8.58483e-19
10157.2400 -4.23166e-19 -7.67477e-19
10158.3260 -5.99281e-19 -5.83742e-19
10159.4120 -3.11001e-20 -5.18299e-19
10160.4980 -8.50450e-20 -5.38019e-19
10161.5840 -2.82269e-19 -5.05877e-19
10162.6700 2.26885e-19 4.95689e-19
10163.7560 2.53833e-19 4.80162e-19
10164.8420 -1.15317e-19 -4.25894e-19
10165.9280 -3.04855e-21 -4.05246e-19
10167.0140 -6.92227e-21 -4.10484e-19
10168.1000 5.54651e-19 4.24162e-19
10169.1860 4.27410e-19 4.18970e-19
10170.2710 -2.57391e-19 -3.99773e-19
10171.3570 -7.75713e-19 -6.01701e-19
10172.4430 -3.96641e-19 -1.05758e-18
10173.5290 2.31145e-19 1.33037e-18
10174.6150 1.62301e-18 1.37229e-18
10175.7010 -2.36548e-19 -1.30003e-18
10176.7870 4.30600e-19 1.01103e-18
10177.8730 8.58111e-19 5.05652e-19
10178.9590 1.65053e-19 2.33455e-19
10180.0450 3.61511e-19 2.32861e-19
10181.1310 -5.77135e-20 -3.42664e-19
10182.2170 1.20757e-19 4.90957e-19
10183.3030 6.12487e-19 5.44429e-19
10184.3890 3.46830e-19 5.49054e-19
10185.4750 8.34494e-20 5.24893e-19
10186.5610 2.50112e-19 4.05853e-19
10187.6470 3.49363e-19 3.19547e-19
10188.7330 3.48390e-19 3.54769e-19
10189.8190 2.15715e-19 6.19379e-19
10190.9050 -1.62290e-20 -9.05416e-19
10191.9910 -4.74005e-19 -9.96697e-19
10193.0770 1.85478e-19 9.89064e-19
10194.1630 5.00344e-19 8.96395e-19
10195.2490 3.23516e-19 5.94306e-19
10196.3350 4.27034e-19 3.01009e-19
10197.4210 2.62539e-19 2.58186e-19
10198.5070 2.54396e-19 2.58513e-19
10199.5930 6.92941e-19 2.60261e-19
10200.6790 3.66453e-19 2.63421e-19
10201.7650 1.03810e-19 2.80921e-19
10202.8510 5.07112e-19 3.86290e-19
10203.9370 4.29859e-19 5.82712e-19
10205.0230 6.98621e-19 6.68438e-19
10206.1090 3.33749e-19 6.76121e-19
10207.1950 -1.39424e-19 -6.44900e-19
10208.2810 -2.70015e-19 -5.32200e-19
10209.3670 1.47254e-19 5.62857e-19
10210.4520 1.21973e-18 7.35853e-19
10211.5380 8.30198e-19 1.41977e-18
10212.6240 1.19682e-18 1.71039e-18
10213.7100 2.66452e-18 1.18424e-18
10214.7960 1.27396e-18 1.07247e-18
10215.8820 1.40526e-18 8.64274e-19
10216.9680 1.06802e-18 4.59080e-19
10218.0540 9.80038e-20 2.24665e-19
10219.1400 2.92732e-19 2.08932e-19
10220.2260 3.78463e-19 2.15485e-19
10221.3120 1.71703e-19 2.29533e-19
10222.3980 -1.08060e-19 -2.50762e-19
10223.4840 5.85903e-19 2.69687e-19
10224.5700 5.42185e-19 3.03374e-19
10225.6560 7.25937e-19 4.96822e-19
10226.7420 9.84168e-19 7.93127e-19
10227.8280 3.30440e-19 9.16843e-19
10228.9140 1.40046e-18 9.36663e-19
10230.0000 3.82107e-21 8.91837e-19
10231.0860 -3.19652e-19 -7.57031e-19
10232.1720 1.09184e-18 6.88448e-19
10233.2580 3.55237e-19 6.82921e-19
10234.3440 -4.69398e-19 -6.80772e-19
10235.4300 -6.77299e-20 -8.26952e-19
10236.5160 2.81503e-19 5.23475e-19
10237.6020 7.52280e-19 2.66004e-19
10238.6880 3.78666e-19 2.26091e-19
10239.7740 5.77512e-19 2.05102e-19
10240.8600 4.28286e-19 1.91751e-19
10241.9460 -1.33871e-19 -2.69974e-19
10243.0320 -3.54382e-19 -2.72874e-19
10244.1180 1.83586e-19 1.94870e-19
10245.2040 4.21318e-19 2.08364e-19
10246.2900 9.39529e-21 2.01482e-19
10247.3760 4.05316e-19 1.90782e-19
10248.4620 2.47384e-19 2.22839e-19
10249.5480 1.50418e-19 2.21893e-19
10250.6330 3.06027e-19 1.80441e-19
10251.7190 1.41854e-19 1.74015e-19
10252.8050 1.40327e-19 1.79563e-19
10253.8910 8.66990e-20 1.82167e-19
10254.9770 -1.41162e-20 -1.82223e-19
10256.0630 5.36589e-19 2.30489e-19
10257.1490 8.78668e-20 3.24006e-19
10258.2350 2.99952e-19 3.14414e-19
10259.3210 3.56772e-19 2.28788e-19
10260.4070 2.33110e-19 2.22620e-19
10261.4930 7.52792e-20 2.04036e-19
10262.5790 -6.62113e-20 -1.91284e-19
10263.6650 4.55310e-19 2.01261e-19
10264.7510 5.68244e-19 2.12763e-19
10265.8370 4.52224e-19 2.23703e-19
10266.9230 4.99695e-19 2.57206e-19
10268.0090 8.70170e-19 2.79943e-19
10269.0950 5.32567e-19 2.74445e-19
10270.1810 -1.03348e-20 -3.01500e-19
10271.2670 -2.16421e-19 -4.16440e-19
10272.3530 -5.23665e-19 -5.21163e-19
10273.4390 1.09842e-18 1.15585e-18
10274.5250 1.68407e-18 1.16300e-18
10275.6110 3.89102e-21 7.66427e-19
10276.6970 3.11455e-19 3.50932e-19
10277.7830 -1.71560e-19 -2.54138e-19
10278.8690 1.76873e-19 2.33179e-19
10279.9550 3.20959e-19 2.23473e-19
10281.0410 5.52771e-19 2.33668e-19
10282.1270 4.27623e-19 2.33913e-19
10283.2130 1.72098e-19 2.53057e-19
10284.2990 2.12314e-19 3.52568e-19
10285.3850 -1.90388e-20 -5.94082e-19
10286.4710 4.04506e-19 1.05916e-18
10287.5570 -1.72117e-18 -1.70055e-18
10288.6430 -6.39788e-21 -1.94415e-18
10289.7290 -1.97813e-18 -1.91800e-18
10290.8140 -2.21947e-19 -1.73115e-18
10291.9000 -2.34879e-18 -1.22136e-18
10292.9860 4.66251e-19 4.98319e-19
10294.0720 6.26335e-19 3.97132e-19
10295.1580 3.73780e-20 4.55616e-19
10296.2440 -1.99419e-19 -7.15763e-19
10297.3300 2.68358e-19 1.00505e-18
10298.4160 1.60737e-19 1.05006e-18
10299.5020 -7.15378e-19 -1.02518e-18
10300.5880 1.76607e-19 9.01392e-19
10301.6740 9.67520e-19 5.81941e-19
10302.7600 2.05967e-19 2.76556e-19
10303.8460 -1.55605e-19 -2.75053e-19
10304.9320 3.50252e-19 2.78215e-19
10306.0180 1.85572e-19 2.99999e-19
10307.1040 5.35866e-19 3.07131e-19
10308.1900 -1.50242e-19 -3.08182e-19
10309.2760 -2.61277e-19 -3.76287e-19
10310.3620 -4.77197e-19 -5.28125e-19
10311.4480 7.67259e-20 6.23543e-19
10312.5340 -1.99269e-19 -6.33500e-19
10313.6200 -1.08366e-19 -5.70583e-19
10314.7060 6.48463e-19 4.31813e-19
10315.7920 7.09153e-20 2.66492e-19
10316.8780 1.20333e-20 2.40728e-19
10317.9640 3.70282e-20 2.02724e-19
10319.0500 3.03375e-19 1.98005e-19
10320.1360 4.02694e-19 1.96682e-19
10321.2220 3.62633e-21 1.88614e-19
10322.3080 2.01488e-19 1.90514e-19
10323.3940 6.56391e-19 2.15438e-19
10324.4800 8.72579e-19 2.34279e-19
10325.5660 8.85654e-19 2.33262e-19
10326.6520 7.51610e-19 2.54718e-19
10327.7380 2.82567e-19 3.02188e-19
10328.8240 8.71381e-20 3.41378e-19
10329.9100 2.82718e-19 3.69569e-19
10330.9950 1.29549e-19 3.58447e-19
10332.0810 6.95619e-20 3.02424e-19
10333.1670 6.62074e-19 2.46103e-19
10334.2530 6.55471e-19 2.01465e-19
10335.3390 4.17523e-20 1.91125e-19
10336.4250 5.04590e-19 1.97502e-19
10337.5110 5.11259e-19 2.00860e-19
10338.5970 1.11950e-19 2.04837e-19
10339.6830 9.96021e-19 2.44871e-19
10340.7690 3.59551e-19 3.48812e-19
10341.8550 7.02166e-19 4.26001e-19
10342.9410 4.49706e-19 4.46754e-19
10344.0270 3.48833e-19 4.43837e-19
10345.1130 7.44696e-19 3.83675e-19
10346.1990 3.77461e-19 3.09116e-19
10347.2850 -6.09426e-20 -4.94596e-19
10348.3710 -2.04971e-19 -8.07970e-19
10349.4570 -2.51745e-19 -9.01943e-19
10350.5430 -3.31552e-19 -8.67470e-19
10351.6290 -5.00249e-19 -8.14413e-19
10352.7150 5.67095e-19 5.58244e-19
10353.8010 5.66193e-19 3.53378e-19
10354.8870 6.07793e-19 4.45626e-19
10355.9730 5.55688e-19 5.14819e-19
10357.0590 -2.69663e-19 -5.12504e-19
10358.1450 3.22328e-19 4.77170e-19
10359.2310 -6.23501e-19 -3.65056e-19
10360.3170 -7.45925e-20 -2.30133e-19
10361.4030 5.70333e-20 1.92340e-19
10362.4890 3.85497e-19 1.90128e-19
10363.5750 2.27675e-19 1.84931e-19
10364.6610 2.63747e-19 1.86393e-19
10365.7470 -3.73897e-20 -1.88811e-19
10366.8330 2.38193e-19 1.89688e-19
10367.9190 3.41722e-19 1.95746e-19
10369.0050 8.38303e-20 2.00828e-19
10370.0900 3.55275e-19 2.31212e-19
10371.1760 6.52804e-19 2.94412e-19
10372.2620 1.10356e-20 4.83993e-19
10373.3480 -2.24527e-19 -1.04817e-18
10374.4340 -5.19804e-19 -1.43335e-18
10375.5200 -1.76342e-18 -1.48989e-18
10376.6060 2.76930e-19 1.44506e-18
10377.6920 -1.46571e-18 -1.19923e-18
10378.7780 -3.89172e-19 -5.80256e-19
10379.8640 2.32692e-19 2.39397e-19
10380.9500 2.28309e-19 3.24639e-19
10382.0360 4.22825e-19 3.12308e-19
10383.1220 2.12946e-19 3.55427e-19
10384.2080 -2.01448e-19 -3.64875e-19
10385.2940 4.87573e-19 2.90404e-19
10386.3800 2.71196e-19 1.98259e-19
10387.4660 5.57500e-19 1.96551e-19
10388.5520 -8.81514e-20 -1.98981e-19
10389.6380 -4.90832e-20 -2.00822e-19
10390.7240 2.31908e-19 2.95528e-19
10391.8100 3.89953e-19 3.16617e-19
10392.8960 2.02695e-19 3.47061e-19
10393.9820 2.98832e-19 2.80512e-19
10395.0680 1.93777e-19 2.62229e-19
10396.1540 -6.47939e-19 -4.02962e-19
10397.2400 5.22079e-20 7.46291e-19
10398.3260 5.95259e-19 9.55649e-19
10399.4120 -5.70204e-19 -9.77629e-19
10400.4980 -1.19386e-18 -9.73660e-19
10401.5840 -1.83660e-18 -7.41728e-19
10402.6700 -1.97713e-19 -3.17405e-19
10403.7560 1.83523e-19 2.08242e-19
10404.8420 1.94779e-19 2.08704e-19
10405.9280 3.85691e-19 2.27335e-19
10407.0140 3.82314e-19 2.22446e-19
10408.1000 1.97478e-19 2.08004e-19
10409.1860 4.81192e-19 2.26602e-19
10410.2710 6.96213e-19 2.47725e-19
10411.3570 5.32341e-19 2.54750e-19
10412.4430 -3.01812e-19 -2.52995e-19
10413.5290 7.23579e-21 2.34956e-19
10414.6150 2.58779e-19 2.19662e-19
10415.7010 4.80759e-19 2.55167e-19
10416.7870 -1.10627e-19 -3.68136e-19
10417.8730 1.95764e-19 6.08541e-19
10418.9590 -4.33769e-19 -1.13876e-18
10420.0450 1.81008e-18 1.47995e-18
10421.1310 1.55596e-18 1.50986e-18
10422.2170 -3.02414e-20 -1.45145e-18
10423.3030 -1.52411e-18 -1.15893e-18
