lambda flux fluxErr
9826.0181 8.40493e-19 2.82525e-19
9827.1041 6.50348e-19 2.96823e-19
9828.1900 1.14125e-18 3.31832e-19
9829.2760 7.87445e-19 3.56678e-19
9830.3620 4.18301e-19 3.66056e-19
9831.4480 7.33035e-20 3.64334e-19
9832.5339 5.55896e-19 3.48271e-19
9833.6199 9.63667e-19 3.19944e-19
9834.7059 5.49671e-19 2.92991e-19
9835.7919 -2.48273e-20 -2.84607e-19
9836.8778 3.05551e-19 2.78365e-19
9837.9638 5.21563e-19 2.69514e-19
9839.0498 3.12884e-19 4.13597e-19
9840.1357 4.58245e-19 4.19522e-19
9841.2217 1.28551e-20 3.17223e-19
9842.3077 4.32504e-19 3.03591e-19
9843.3937 6.77056e-19 2.50483e-19
9844.4796 5.85932e-19 2.49869e-19
9845.5656 6.11394e-19 2.52724e-19
9846.6516 4.11334e-19 3.20677e-19
9847.7376 7.46725e-20 3.70391e-19
9848.8235 -1.33576e-19 -5.10867e-19
9849.9095 4.98693e-19 6.87788e-19
9850.9955 4.73636e-19 7.27388e-19
9852.0814 6.10451e-19 7.09184e-19
9853.1674 7.88032e-19 9.00242e-19
9854.2534 5.11934e-19 7.49992e-19
9855.3394 9.07032e-19 5.59603e-19
9856.4253 7.19169e-19 2.51601e-19
9857.5113 5.45601e-19 4.13653e-19
9858.5973 1.06590e-18 4.28022e-19
9859.6833 1.04133e-18 2.55709e-19
9860.7692 1.05885e-18 2.55029e-19
9861.8552 8.30043e-19 3.00871e-19
9862.9412 4.07163e-19 2.91953e-19
9864.0271 2.26146e-19 2.44772e-19
9865.1131 6.77339e-19 2.54866e-19
9866.1991 4.40146e-19 2.49068e-19
9867.2851 5.77470e-19 2.51883e-19
9868.3710 2.87901e-19 2.57281e-19
9869.4570 6.12459e-19 2.63433e-19
9870.5430 8.79128e-19 2.82921e-19
9871.6290 7.93196e-20 4.48843e-19
9872.7149 -1.15630e-18 -8.71949e-19
9873.8009 -3.53204e-19 -1.22890e-18
9874.8869 1.72895e-18 1.25633e-18
9875.9729 1.54128e-18 1.14768e-18
9877.0588 2.60137e-19 8.53825e-19
9878.1448 1.87945e-19 3.89274e-19
9879.2308 4.37399e-19 2.67391e-19
9880.3167 2.46015e-19 2.46052e-19
9881.4027 7.31292e-19 2.53131e-19
9882.4887 7.22173e-19 2.54544e-19
9883.5747 5.42876e-19 2.57216e-19
9884.6606 6.48901e-19 2.61422e-19
9885.7466 5.21480e-19 2.86145e-19
9886.8326 3.10797e-20 3.25868e-19
9887.9186 7.85887e-19 3.60805e-19
9889.0045 8.93066e-19 3.50400e-19
9890.0905 5.18829e-19 3.27774e-19
9891.1765 6.42146e-19 2.87086e-19
9892.2624 5.10031e-19 2.46501e-19
9893.3484 6.65958e-19 2.44554e-19
9894.4344 7.72568e-19 3.75635e-19
9895.5204 7.66101e-19 6.30593e-19
9896.6063 7.35458e-19 7.92812e-19
9897.6923 6.82384e-19 8.13333e-19
9898.7783 1.51422e-18 7.60777e-19
9899.8643 1.30946e-19 5.54909e-19
9900.9502 5.27693e-19 3.12155e-19
9902.0362 7.58724e-19 2.71734e-19
9903.1222 9.02803e-19 2.72296e-19
9904.2081 5.92407e-19 2.68247e-19
9905.2941 8.80257e-19 2.57479e-19
9906.3801 5.74211e-19 2.37381e-19
9907.4661 6.16708e-19 2.32631e-19
9908.5520 6.35494e-19 2.29852e-19
9909.6380 4.54605e-19 2.38721e-19
9910.7240 5.63962e-19 2.48201e-19
9911.8100 3.81499e-19 2.39155e-19
9912.8959 5.27629e-19 2.54618e-19
9913.9819 6.89150e-19 3.95105e-19
9915.0679 1.10788e-18 9.57773e-19
9916.1538 1.23998e-18 1.37874e-18
9917.2398 9.47987e-19 1.18036e-18
9918.3258 1.59415e-18 1.14180e-18
9919.4118 2.52934e-19 9.02521e-19
9920.4977 -2.52155e-19 -4.12790e-19
9921.5837 4.00212e-19 2.42527e-19
9922.6697 7.24056e-19 2.42541e-19
9923.7557 7.30950e-19 5.30223e-19
9924.8416 9.55226e-19 5.59150e-19
9925.9276 6.83253e-19 2.63575e-19
9927.0136 4.26071e-19 2.28646e-19
9928.0995 4.17459e-19 2.67675e-19
9929.1855 1.73682e-18 6.40527e-19
9930.2715 1.30946e-18 3.64013e-19
9931.3575 6.25275e-19 2.29145e-19
9932.4434 4.98454e-19 2.23405e-19
9933.5294 7.68407e-19 2.30641e-19
9934.6154 8.41062e-19 2.32928e-19
9935.7014 7.72947e-19 2.35645e-19
9936.7873 2.63316e-19 2.37675e-19
9937.8733 5.97908e-19 2.34681e-19
9938.9593 8.85096e-19 2.35888e-19
9940.0452 9.55277e-19 2.48573e-19
9941.1312 8.87507e-19 3.51999e-19
9942.2172 -1.08603e-20 -6.54868e-19
9943.3032 1.27501e-19 9.25307e-19
9944.3891 5.91259e-20 9.81832e-19
9945.4751 5.03699e-19 1.02247e-18
9946.5611 -8.78204e-19 -1.89669e-18
9947.6471 1.84406e-18 2.11766e-18
9948.7330 1.03871e-18 1.30438e-18
9949.8190 -1.34047e-18 -1.32012e-18
9950.9050 1.47184e-19 1.13700e-18
9951.9910 -5.75633e-19 -8.04349e-19
9953.0769 -3.30770e-19 -6.47875e-19
9954.1629 2.73873e-19 4.36822e-19
9955.2489 2.72513e-19 3.33749e-19
9956.3348 5.42032e-19 4.70665e-19
9957.4208 9.15967e-19 9.26360e-19
9958.5068 8.09079e-19 1.13734e-18
9959.5928 -4.35993e-19 -1.09230e-18
9960.6787 1.59137e-18 1.04687e-18
9961.7647 3.39108e-18 2.31571e-18
9962.8507 2.59433e-18 2.31070e-18
9963.9367 -4.32148e-19 -9.56651e-19
9965.0226 -2.19363e-19 -9.48241e-19
9966.1086 3.34298e-19 8.44424e-19
9967.1946 4.59638e-19 5.51145e-19
9968.2805 4.99244e-19 2.76401e-19
9969.3665 1.05135e-18 4.14532e-19
9970.4525 1.79954e-18 4.72667e-19
9971.5385 3.32657e-19 3.36670e-19
9972.6244 3.51810e-19 4.24425e-19
9973.7104 2.64980e-19 6.25727e-19
9974.7964 3.17539e-19 6.57419e-19
9975.8824 1.10671e-18 6.27527e-19
9976.9683 1.17875e-18 5.34799e-19
9978.0543 -2.58904e-19 -5.83144e-19
9979.1403 9.66590e-20 5.53686e-19
9980.2262 6.21820e-19 3.59286e-19
9981.3122 6.68046e-20 3.72603e-19
9982.3982 2.29467e-19 3.67923e-19
9983.4842 7.40741e-19 3.15512e-19
9984.5701 1.39812e-19 2.58299e-19
9985.6561 6.73913e-19 2.29660e-19
9986.7421 6.68618e-19 2.19547e-19
9987.8281 4.45978e-19 2.62158e-19
9988.9140 5.05668e-19 2.49964e-19
9990.0000 6.18882e-20 2.12587e-19
9991.0860 1.38339e-19 3.28763e-19
9992.1719 6.07585e-19 3.33478e-19
9993.2579 1.29142e-19 2.20043e-19
9994.3439 8.00794e-19 2.33158e-19
9995.4299 1.63036e-19 2.21233e-19
9996.5158 4.92673e-19 2.12814e-19
9997.6018 2.96932e-19 2.09360e-19
9998.6878 6.84786e-19 2.16435e-19
9999.7738 1.00489e-18 5.83122e-19
10000.8600 2.88573e-19 1.19718e-18
10001.9460 9.20291e-19 5.09250e-19
10003.0320 1.35402e-19 4.95328e-19
10004.1180 5.86091e-19 4.86125e-19
10005.2040 1.25354e-19 3.77933e-19
10006.2900 4.93383e-19 2.56576e-19
10007.3760 5.11484e-19 3.56682e-19
10008.4620 2.45366e-19 3.26396e-19
10009.5480 2.45610e-19 2.11055e-19
10010.6330 4.64583e-19 2.40109e-19
10011.7190 3.60731e-19 3.83052e-19
10012.8050 5.45436e-19 7.54193e-19
10013.8910 1.93796e-18 1.26965e-18
10014.9770 -2.21600e-19 -1.47311e-18
10016.0630 6.89212e-19 1.48501e-18
10017.1490 4.73808e-19 1.54875e-18
10018.2350 -4.41333e-19 -1.00107e-18
10019.3210 -7.81668e-20 -4.17101e-19
10020.4070 4.06356e-19 2.37541e-19
10021.4930 3.83741e-19 4.33548e-19
10022.5790 1.03085e-18 5.46732e-19
10023.6650 5.30886e-19 3.22797e-19
10024.7510 3.59154e-19 3.68695e-19
10025.8370 -2.25376e-19 -5.77127e-19
10026.9230 1.58239e-19 7.93551e-19
10028.0090 1.05695e-19 8.26126e-19
10029.0950 8.23828e-19 8.09020e-19
10030.1810 -1.17256e-19 -6.68041e-19
10031.2670 2.90187e-19 3.03518e-19
10032.3530 6.30437e-19 2.23091e-19
10033.4390 4.80914e-19 2.27377e-19
10034.5250 8.09983e-19 2.31403e-19
10035.6110 4.65693e-19 2.23855e-19
10036.6970 6.22227e-19 2.27361e-19
10037.7830 3.62681e-19 2.73030e-19
10038.8690 4.27253e-19 3.02070e-19
10039.9550 4.32903e-19 3.09768e-19
10041.0410 3.23943e-19 2.51263e-19
10042.1270 4.41707e-19 2.46781e-19
10043.2130 4.10630e-19 2.78772e-19
10044.2990 6.64861e-19 4.31013e-19
10045.3850 -2.95968e-20 -5.22740e-19
10046.4710 4.42595e-19 5.33994e-19
10047.5570 1.42139e-18 7.87233e-19
10048.6430 5.11006e-19 6.64797e-19
10049.7290 6.77862e-19 3.68761e-19
10050.8140 3.65312e-19 2.84957e-19
10051.9000 9.65593e-19 2.03471e-19
10052.9860 5.48742e-19 2.09330e-19
10054.0720 3.66885e-19 2.11020e-19
10055.1580 4.46532e-19 2.00311e-19
10056.2440 1.89734e-20 1.96283e-19
10057.3300 6.83724e-19 3.08258e-19
10058.4160 8.67570e-19 3.14946e-19
10059.5020 2.40562e-19 4.15261e-19
10060.5880 -1.91498e-19 -4.05170e-19
10061.6740 -3.60687e-19 -6.19343e-19
10062.7600 9.11469e-19 6.95759e-19
10063.8460 4.31276e-19 6.91117e-19
10064.9320 2.52980e-19 6.20317e-19
10066.0180 2.82747e-19 4.22272e-19
10067.1040 5.03625e-19 3.03180e-19
10068.1900 7.43207e-20 3.44789e-19
10069.2760 3.69764e-19 3.68019e-19
10070.3620 6.15005e-19 3.86372e-19
10071.4480 2.31455e-20 4.40797e-19
10072.5340 4.92953e-19 4.63921e-19
10073.6200 -1.21371e-19 -4.62654e-19
10074.7060 4.73304e-19 4.23536e-19
10075.7920 8.71392e-19 3.48140e-19
10076.8780 2.06162e-19 2.36075e-19
10077.9640 3.10329e-19 3.24447e-19
10079.0500 5.58070e-19 3.19126e-19
10080.1360 1.43684e-21 2.18184e-19
10081.2220 1.34922e-19 2.32179e-19
10082.3080 -4.42647e-19 -4.48444e-19
10083.3940 -2.81237e-19 -8.98966e-19
10084.4800 1.45525e-18 1.07810e-18
10085.5660 1.26433e-18 1.08903e-18
10086.6520 -5.46899e-19 -1.01520e-18
10087.7380 1.06139e-18 6.44554e-19
10088.8240 1.89465e-19 2.34856e-19
10089.9100 5.31579e-19 2.05665e-19
10090.9950 6.45928e-19 2.13235e-19
10092.0810 6.17236e-19 2.30354e-19
10093.1670 8.00068e-19 2.17701e-19
10094.2530 6.88181e-19 2.01744e-19
10095.3390 7.06239e-19 2.01242e-19
10096.4250 6.40251e-19 2.13236e-19
10097.5110 5.86430e-19 2.32043e-19
10098.5970 6.42042e-19 2.53026e-19
10099.6830 2.47780e-19 2.59510e-19
10100.7690 1.50791e-19 2.61248e-19
10101.8550 1.85308e-19 2.48654e-19
10102.9410 4.30287e-19 2.73716e-19
10104.0270 -4.54872e-19 -4.76292e-19
10105.1130 -7.89010e-19 -6.95778e-19
10106.1990 1.98306e-19 7.11557e-19
10107.2850 1.37214e-18 1.10596e-18
10108.3710 1.64947e-19 9.04027e-19
10109.4570 3.65597e-19 2.67280e-19
10110.5430 2.66232e-19 1.92557e-19
10111.6290 1.03975e-19 1.87358e-19
10112.7150 8.60789e-20 1.88028e-19
10113.8010 5.68636e-19 2.85914e-19
10114.8870 5.11449e-19 2.89966e-19
10115.9730 2.88228e-19 1.86866e-19
10117.0590 3.00209e-19 1.89850e-19
10118.1450 4.25384e-19 1.90600e-19
10119.2310 4.13080e-19 1.92073e-19
10120.3170 4.93604e-20 1.94830e-19
10121.4030 5.28896e-19 1.93633e-19
10122.4890 5.69161e-19 2.60730e-19
10123.5750 6.20241e-19 4.82157e-19
10124.6610 1.59577e-18 8.44678e-19
10125.7470 5.25244e-19 1.14845e-18
10126.8330 -6.96894e-19 -1.17921e-18
10127.9190 1.98653e-18 1.12163e-18
10129.0050 1.00604e-18 8.28473e-19
10130.0900 7.44474e-19 2.87572e-19
10131.1760 2.84398e-19 1.97395e-19
10132.2620 3.98922e-19 2.06879e-19
10133.3480 7.42642e-19 2.51255e-19
10134.4340 7.74195e-19 2.86039e-19
10135.5200 4.36530e-19 2.89631e-19
10136.6060 1.36958e-19 2.75811e-19
10137.6920 5.52148e-19 2.56516e-19
10138.7780 1.78927e-19 2.14949e-19
10139.8640 1.10526e-19 3.17247e-19
10140.9500 1.56463e-19 3.15446e-19
10142.0360 2.71387e-19 2.27194e-19
10143.1220 7.10731e-19 5.83775e-19
10144.2080 1.19067e-18 5.91227e-19
10145.2940 4.49893e-19 3.16367e-19
10146.3800 4.02525e-19 3.38107e-19
10147.4660 5.45436e-19 3.63336e-19
10148.5520 6.43088e-19 3.55011e-19
10149.6380 6.91130e-19 3.45840e-19
10150.7240 7.39895e-19 4.42551e-19
10151.8100 -7.73593e-21 -4.10663e-19
10152.8960 -4.15704e-19 -4.55201e-19
10153.9820 -8.51791e-19 -6.76707e-19
10155.0680 8.06985e-19 7.25774e-19
10156.1540 1.43223e-18 7.29836e-19
10157.2400 9.99644e-19 6.77074e-19
10158.3260 4.32703e-19 4.67099e-19
10159.4120 7.44728e-19 4.16897e-19
10160.4980 8.86025e-19 4.59827e-19
10161.5840 1.01987e-18 4.59625e-19
10162.6700 4.61960e-19 4.36436e-19
10163.7560 2.34131e-19 3.37425e-19
10164.8420 2.64794e-19 3.03234e-19
10165.9280 5.37191e-19 3.69836e-19
10167.0140 9.02183e-19 3.74538e-19
10168.1000 8.57440e-20 4.81419e-19
10169.1860 -1.04543e-19 -4.60054e-19
10170.2710 4.91856e-19 2.99700e-19
10171.3570 9.85357e-20 4.59175e-19
10172.4430 2.96507e-19 8.80396e-19
10173.5290 2.16616e-18 1.18851e-18
10174.6150 1.14933e-18 1.21584e-18
10175.7010 1.29028e-18 1.15310e-18
10176.7870 9.67203e-19 1.51117e-18
10177.8730 1.28559e-18 5.65272e-19
10178.9590 6.65437e-19 2.03572e-19
10180.0450 6.28278e-19 2.00851e-19
10181.1310 5.10661e-19 2.82183e-19
10182.2170 7.43531e-19 4.34328e-19
10183.3030 6.42683e-19 4.83885e-19
10184.3890 4.23053e-19 4.93556e-19
10185.4750 2.07930e-19 4.61475e-19
10186.5610 4.00198e-19 3.31305e-19
10187.6470 4.89464e-19 2.60842e-19
10188.7330 8.07961e-19 2.72514e-19
10189.8190 1.21394e-18 4.92319e-19
10190.9050 1.60960e-18 7.90740e-19
10191.9910 1.30884e-18 9.25544e-19
10193.0770 1.15582e-18 9.25768e-19
10194.1630 8.64093e-20 1.24093e-18
10195.2490 1.32151e-18 7.10709e-19
10196.3350 8.98843e-19 3.79005e-19
10197.4210 9.55961e-19 3.75604e-19
10198.5070 7.75327e-19 2.44980e-19
10199.5930 2.63581e-19 2.37395e-19
10200.6790 5.12778e-19 2.30403e-19
10201.7650 4.42198e-19 2.33823e-19
10202.8510 5.47221e-19 3.15336e-19
10203.9370 9.03306e-19 4.94824e-19
10205.0230 5.20012e-19 5.88086e-19
10206.1090 2.34507e-19 5.97846e-19
10207.1950 3.27915e-19 5.66241e-19
10208.2810 1.51961e-19 4.34270e-19
10209.3670 4.92575e-19 4.45879e-19
10210.4520 3.22456e-19 6.15377e-19
10211.5380 7.91413e-19 8.40249e-19
10212.6240 5.52925e-19 1.06759e-18
10213.7100 9.65322e-19 1.04494e-18
10214.7960 1.88325e-18 9.54525e-19
10215.8820 1.24706e-18 7.52939e-19
10216.9680 7.79866e-19 3.21930e-19
10218.0540 7.67130e-19 1.98579e-19
10219.1400 7.08862e-19 1.88165e-19
10220.2260 3.73482e-19 1.92374e-19
10221.3120 3.98222e-19 2.10621e-19
10222.3980 6.42529e-19 2.44273e-19
10223.4840 3.01968e-19 2.43366e-19
10224.5700 3.72014e-19 2.38258e-19
10225.6560 7.74720e-19 4.00750e-19
10226.7420 4.51633e-19 6.82136e-19
10227.8280 -5.09167e-19 -8.55145e-19
10228.9140 5.57308e-19 8.63298e-19
10230.0000 1.40570e-18 7.60440e-19
10231.0860 4.41595e-19 6.12330e-19
10232.1720 1.36684e-18 5.90970e-19
10233.2580 6.15781e-19 6.17751e-19
10234.3440 5.62554e-19 6.12768e-19
10235.4300 9.56992e-19 5.02922e-19
10236.5160 6.71098e-19 2.85883e-19
10237.6020 1.68666e-19 2.20409e-19
10238.6880 2.30616e-19 2.05072e-19
10239.7740 4.29946e-19 1.88052e-19
10240.8600 3.14627e-19 1.80469e-19
10241.9460 3.81025e-19 1.81752e-19
10243.0320 2.66775e-19 1.84187e-19
10244.1180 3.66719e-19 1.87336e-19
10245.2040 2.66321e-19 1.86684e-19
10246.2900 6.19238e-19 1.88715e-19
10247.3760 7.77297e-19 1.88847e-19
10248.4620 5.78172e-19 1.77708e-19
10249.5480 3.77104e-19 2.63681e-19
10250.6330 7.04684e-19 5.09960e-19
10251.7190 5.91155e-19 2.12874e-19
10252.8050 4.54488e-19 1.78191e-19
10253.8910 3.02063e-19 1.90584e-19
10254.9770 5.71420e-19 1.94068e-19
10256.0630 2.66398e-19 1.91028e-19
10257.1490 1.58887e-19 2.05760e-19
10258.2350 3.70265e-19 2.13015e-19
10259.3210 1.91549e-19 2.12795e-19
10260.4070 4.55124e-19 2.06135e-19
10261.4930 5.67687e-19 1.95306e-19
10262.5790 4.68745e-19 2.24402e-19
10263.6650 7.72847e-19 2.35365e-19
10264.7510 6.53073e-19 2.08184e-19
10265.8370 6.69188e-19 2.28153e-19
10266.9230 2.78490e-19 3.90880e-19
10268.0090 1.50665e-18 5.43166e-19
10269.0950 7.83424e-19 3.87982e-19
10270.1810 4.23448e-19 4.03790e-19
10271.2670 5.17348e-19 5.50882e-19
10272.3530 6.04430e-19 4.48638e-19
10273.4390 3.83628e-19 4.82570e-19
10274.5250 1.00184e-18 4.92190e-19
10275.6110 9.76261e-19 4.36566e-19
10276.6970 3.66557e-19 2.97702e-19
10277.7830 3.16003e-19 2.32458e-19
10278.8690 2.98161e-19 2.21431e-19
10279.9550 4.52378e-19 3.30182e-19
10281.0410 4.81424e-19 3.32369e-19
10282.1270 2.17815e-19 2.09536e-19
10283.2130 4.52515e-19 2.13696e-19
10284.2990 5.74108e-19 2.55396e-19
10285.3850 5.64700e-19 4.35124e-19
10286.4710 -1.18212e-19 -8.62378e-19
10287.5570 -6.62071e-19 -1.44484e-18
10288.6430 2.08502e-19 1.72155e-18
10289.7290 -4.90579e-19 -1.70872e-18
10290.8140 -3.22539e-19 -1.52715e-18
10291.9000 3.50691e-19 9.94478e-19
10292.9860 4.77208e-19 5.54208e-19
10294.0720 1.41881e-18 5.29966e-19
10295.1580 6.20433e-19 3.66168e-19
10296.2440 8.06219e-19 6.07057e-19
10297.3300 9.57744e-19 8.70910e-19
10298.4160 5.58040e-19 9.38866e-19
10299.5020 4.53917e-19 9.24196e-19
10300.5880 1.20605e-18 7.82807e-19
10301.6740 1.04914e-18 4.53657e-19
10302.7600 3.62620e-19 2.26638e-19
10303.8460 7.92829e-20 2.28666e-19
10304.9320 4.13439e-19 2.45772e-19
10306.0180 3.02679e-19 2.66613e-19
10307.1040 1.08260e-19 2.77006e-19
10308.1900 3.03319e-19 2.71870e-19
10309.2760 3.19362e-19 3.26561e-19
10310.3620 5.82846e-19 4.58453e-19
10311.4480 7.43859e-19 5.51190e-19
10312.5340 4.98058e-19 5.70523e-19
10313.6200 3.02125e-19 5.10372e-19
10314.7060 4.48536e-19 3.67149e-19
10315.7920 7.21423e-19 2.28671e-19
10316.8780 4.82804e-19 1.99562e-19
10317.9640 1.18633e-19 3.08290e-19
10319.0500 5.03883e-19 2.95372e-19
10320.1360 4.09753e-19 2.89248e-19
10321.2220 4.72698e-19 1.86937e-19
10322.3080 4.49254e-19 1.85685e-19
10323.3940 4.53550e-19 1.94852e-19
10324.4800 4.38482e-19 2.05383e-19
10325.5660 3.42521e-19 2.09320e-19
10326.6520 2.95312e-19 2.35927e-19
10327.7380 5.42788e-19 2.86311e-19
10328.8240 4.75053e-19 3.29484e-19
10329.9100 6.84880e-19 3.50808e-19
10330.9950 1.49717e-19 3.36467e-19
10332.0810 -4.45654e-20 -2.99730e-19
10333.1670 3.30512e-19 2.46835e-19
10334.2530 2.01440e-19 2.05504e-19
10335.3390 3.79265e-19 1.95663e-19
10336.4250 5.57866e-19 1.97085e-19
10337.5110 3.30900e-19 1.92633e-19
10338.5970 6.34449e-19 1.93173e-19
10339.6830 4.81015e-19 2.14401e-19
10340.7690 1.21389e-19 3.19015e-19
10341.8550 -3.30364e-19 -3.82843e-19
10342.9410 3.22516e-19 3.90322e-19
10344.0270 6.16364e-19 3.84542e-19
10345.1130 3.96560e-19 3.05480e-19
10346.1990 3.01231e-19 2.42712e-19
10347.2850 4.16329e-19 4.08698e-19
10348.3710 8.88389e-19 6.76266e-19
10349.4570 4.10395e-19 7.69132e-19
10350.5430 3.88341e-19 7.77062e-19
10351.6290 1.37912e-18 1.09844e-18
10352.7150 9.20920e-19 6.78707e-19
10353.8010 5.00009e-19 3.55939e-19
10354.8870 6.44247e-19 4.68231e-19
10355.9730 1.28661e-18 4.67602e-19
10357.0590 2.72945e-19 4.66507e-19
10358.1450 5.02228e-19 4.25087e-19
10359.2310 5.91914e-19 3.11474e-19
10360.3170 4.76467e-19 2.20175e-19
10361.4030 4.62501e-19 2.00092e-19
10362.4890 4.14441e-19 1.94009e-19
10363.5750 6.68408e-19 1.89682e-19
10364.6610 7.01056e-19 1.91164e-19
10365.7470 4.33586e-19 1.88643e-19
10366.8330 3.60987e-19 1.87122e-19
10367.9190 2.99432e-19 1.87518e-19
10369.0050 6.21142e-19 1.92925e-19
10370.0900 5.87427e-19 1.99622e-19
10371.1760 6.12309e-19 2.55686e-19
10372.2620 4.86246e-19 3.51923e-19
10373.3480 9.81070e-19 1.07158e-18
10374.4340 5.11086e-19 1.24577e-18
10375.5200 3.27103e-19 1.32098e-18
10376.6060 1.77471e-18 1.31550e-18
10377.6920 5.19458e-19 1.54074e-18
10378.7780 2.21255e-19 6.93914e-19
10379.8640 4.13846e-19 2.15531e-19
10380.9500 2.45803e-19 2.01334e-19
10382.0360 5.52065e-19 2.00481e-19
10383.1220 8.39575e-19 2.45174e-19
10384.2080 4.25335e-19 2.37429e-19
10385.2940 3.46724e-19 1.97643e-19
10386.3800 2.99339e-19 1.92846e-19
10387.4660 1.90345e-19 1.90645e-19
10388.5520 4.46690e-19 1.96134e-19
10389.6380 5.23427e-19 1.96642e-19
10390.7240 4.71938e-19 2.04935e-19
10391.8100 5.22970e-19 2.10068e-19
10392.8960 5.96919e-19 2.08734e-19
10393.9820 7.57338e-19 2.22547e-19
10395.0680 1.73030e-19 2.20885e-19
10396.1540 -2.09858e-19 -4.43299e-19
10397.2400 3.37154e-19 1.13458e-18
10398.3260 -5.81387e-19 -1.45995e-18
10399.4120 7.24767e-19 8.80734e-19
10400.4980 1.83505e-21 8.99489e-19
10401.5840 7.63261e-19 1.01308e-18
10402.6700 -3.04268e-20 -4.69292e-19
10403.7560 1.00282e-19 1.99135e-19
10404.8420 -1.04602e-19 -2.03413e-19
10405.9280 2.66945e-19 2.06464e-19
10407.0140 4.53190e-19 2.10901e-19
10408.1000 3.73291e-19 2.05190e-19
10409.1860 2.18910e-20 2.21099e-19
10410.2710 7.66694e-19 2.32891e-19
10411.3570 6.56628e-19 2.41120e-19
10412.4430 5.87605e-19 2.55413e-19
10413.5290 6.33546e-19 2.66267e-19
10414.6150 4.66859e-19 2.43805e-19
10415.7010 8.01557e-19 2.14810e-19
10416.7870 5.47002e-19 2.72959e-19
10417.8730 5.62182e-19 3.72654e-19
10418.9590 5.50755e-19 9.82072e-19
10420.0450 1.07480e-18 1.30297e-18
10421.1310 -3.64047e-19 -1.33905e-18
10422.2170 1.19068e-18 1.34260e-18
10423.3030 3.04695e-19 9.65259e-19
10424.3890 1.57938e-19 4.12782e-19
10425.4750 6.70968e-19 2.89021e-19
10426.5610 5.70894e-19 2.79862e-19
10427.6470 5.48250e-19 2.56356e-19
10428.7330 6.91781e-19 2.71630e-19
10429.8190 5.88041e-19 3.16895e-19
10430.9050 6.75918e-19 3.44707e-19
10431.9910 1.81871e-19 3.42341e-19
10433.0770 -4.68496e-21 -3.06840e-19
10434.1630 6.40335e-19 2.42104e-19
10435.2490 3.42885e-19 1.97896e-19
