lambda flux fluxErr
9809.7285 4.30707e-19 4.25775e-19
9810.8145 1.10536e-18 4.15292e-19
9811.9005 7.48989e-19 4.48450e-19
9812.9864 6.68565e-20 4.94126e-19
9814.0724 4.33726e-19 5.04187e-19
9815.1584 1.20634e-18 5.08126e-19
9816.2443 7.00413e-19 4.80356e-19
9817.3303 -1.97404e-19 -4.08254e-19
9818.4163 -3.04600e-19 -4.05261e-19
9819.5023 4.40846e-19 4.25957e-19
9820.5882 3.70994e-19 4.24951e-19
9821.6742 8.91722e-19 5.60319e-19
9822.7602 1.43047e-18 4.71079e-19
9823.8462 6.55263e-19 3.96808e-19
9824.9321 5.34457e-19 2.71823e-19
9826.0181 -8.65918e-20 -2.67525e-19
9827.1041 8.73183e-19 2.87244e-19
9828.1900 7.25036e-19 3.22247e-19
9829.2760 8.07757e-19 3.55529e-19
9830.3620 4.69543e-19 3.69300e-19
9831.4480 3.99908e-19 3.64151e-19
9832.5339 3.16439e-19 3.41183e-19
9833.6199 6.94044e-19 3.20236e-19
9834.7059 6.67011e-19 2.84949e-19
9835.7919 4.48306e-19 2.68847e-19
9836.8778 3.23511e-19 2.67096e-19
9837.9638 5.26067e-19 2.68788e-19
9839.0498 5.77953e-19 2.69472e-19
9840.1357 7.50813e-19 2.77282e-19
9841.2217 5.29919e-19 2.54063e-19
9842.3077 1.16423e-18 3.18356e-19
9843.3937 1.13722e-19 3.14501e-19
9844.4796 3.85118e-19 2.43783e-19
9845.5656 -1.31930e-19 -2.44449e-19
9846.6516 5.99896e-19 2.59919e-19
9847.7376 4.66224e-19 2.92810e-19
9848.8235 6.38985e-19 5.44922e-19
9849.9095 1.29040e-18 7.28777e-19
9850.9955 1.11537e-18 7.44407e-19
9852.0814 1.67704e-18 7.35565e-19
9853.1674 1.77089e-18 5.99523e-19
9854.2534 4.37617e-19 3.32310e-19
9855.3394 7.48042e-19 2.44876e-19
9856.4253 2.11638e-19 2.41499e-19
9857.5113 3.46106e-19 2.42524e-19
9858.5973 8.46183e-19 2.41547e-19
9859.6833 5.67481e-19 2.45840e-19
9860.7692 7.28099e-19 2.39755e-19
9861.8552 7.06835e-19 2.34939e-19
9862.9412 9.64236e-19 2.37340e-19
9864.0271 3.47809e-19 2.31360e-19
9865.1131 9.61479e-19 2.36668e-19
9866.1991 2.57878e-20 2.39736e-19
9867.2851 -2.31402e-20 -2.41890e-19
9868.3710 6.62779e-19 2.50330e-19
9869.4570 5.05632e-19 2.53282e-19
9870.5430 1.25466e-18 3.92260e-19
9871.6290 1.19776e-18 5.93226e-19
9872.7149 9.50875e-19 9.08446e-19
9873.8009 7.41777e-19 1.14783e-18
9874.8869 -3.97138e-19 -1.15015e-18
9875.9729 1.04195e-18 1.14352e-18
9877.0588 8.07275e-19 8.70718e-19
9878.1448 2.80476e-20 4.09271e-19
9879.2308 -8.81462e-20 -2.74280e-19
9880.3167 4.25558e-19 2.78909e-19
9881.4027 4.02534e-19 2.81002e-19
9882.4887 5.44203e-19 2.44761e-19
9883.5747 5.61210e-19 2.42167e-19
9884.6606 7.73285e-19 2.55230e-19
9885.7466 4.16291e-20 2.69532e-19
9886.8326 1.09501e-18 3.27843e-19
9887.9186 5.12555e-19 3.48123e-19
9889.0045 9.69546e-19 3.41358e-19
9890.0905 5.14064e-19 3.24703e-19
9891.1765 9.05631e-19 3.25482e-19
9892.2624 8.38488e-19 2.73602e-19
9893.3484 -3.69959e-19 -2.62597e-19
9894.4344 2.38774e-19 3.36774e-19
9895.5204 3.16250e-19 6.43822e-19
9896.6063 4.47531e-19 7.66804e-19
9897.6923 1.34277e-18 7.90731e-19
9898.7783 4.57116e-20 7.86404e-19
9899.8643 -1.36821e-19 -7.75735e-19
9900.9502 1.08513e-18 4.31644e-19
9902.0362 8.03134e-19 2.92590e-19
9903.1222 7.06120e-19 2.85445e-19
9904.2081 1.19617e-18 2.73653e-19
9905.2941 3.37903e-19 2.44234e-19
9906.3801 4.18520e-19 2.29470e-19
9907.4661 3.59463e-19 2.11918e-19
9908.5520 3.74446e-19 2.10116e-19
9909.6380 5.93502e-19 2.13333e-19
9910.7240 3.02741e-19 2.18429e-19
9911.8100 6.25263e-19 2.24266e-19
9912.8959 5.49640e-19 2.46156e-19
9913.9819 6.06663e-19 5.09895e-19
9915.0679 5.76733e-19 1.16944e-18
9916.1538 3.81744e-19 1.10438e-18
9917.2398 -7.60046e-20 -1.13883e-18
9918.3258 -4.49413e-19 -1.12554e-18
9919.4118 -6.73117e-19 -1.18629e-18
9920.4977 3.73075e-19 5.88713e-19
9921.5837 2.05829e-19 3.12165e-19
9922.6697 5.61964e-19 2.93328e-19
9923.7557 8.29975e-19 2.31041e-19
9924.8416 4.27756e-19 2.24446e-19
9925.9276 7.90180e-19 2.25128e-19
9927.0136 1.82592e-19 2.19004e-19
9928.0995 2.58439e-19 2.18775e-19
9929.1855 5.51087e-19 2.18465e-19
9930.2715 5.81952e-19 2.20807e-19
9931.3575 5.13387e-19 2.20808e-19
9932.4434 1.98156e-19 2.20247e-19
9933.5294 6.08875e-19 2.24264e-19
9934.6154 -1.34028e-19 -2.30947e-19
9935.7014 4.10663e-19 2.49106e-19
9936.7873 8.59362e-19 2.45833e-19
9937.8733 8.71462e-19 2.32434e-19
9938.9593 5.31564e-19 2.27141e-19
9940.0452 8.62931e-19 2.37451e-19
9941.1312 -1.71987e-20 -2.93476e-19
9942.2172 1.41513e-18 6.51329e-19
9943.3032 -8.54158e-19 -8.91067e-19
9944.3891 -1.94859e-18 -9.44627e-19
9945.4751 -1.31233e-18 -1.00848e-18
9946.5611 1.83423e-18 1.10169e-18
9947.6471 4.35113e-19 1.20588e-18
9948.7330 -6.64644e-19 -1.25098e-18
9949.8190 -4.46856e-19 -1.27902e-18
9950.9050 1.84954e-18 1.15701e-18
9951.9910 7.60049e-19 8.27913e-19
9953.0769 3.96848e-19 5.72046e-19
9954.1629 6.53102e-19 3.85032e-19
9955.2489 1.02388e-18 2.81043e-19
9956.3348 6.02905e-19 4.17687e-19
9957.4208 1.34378e-18 8.90953e-19
9958.5068 1.69543e-18 1.34103e-18
9959.5928 8.81203e-19 1.35118e-18
9960.6787 -5.01887e-19 -1.09144e-18
9961.7647 9.00686e-19 8.86500e-19
9962.8507 1.23537e-18 8.47925e-19
9963.9367 8.82802e-19 1.21188e-18
9965.0226 2.06977e-19 1.20756e-18
9966.1086 9.23033e-19 8.47115e-19
9967.1946 6.56867e-20 5.75808e-19
9968.2805 3.38671e-19 2.77828e-19
9969.3665 4.74694e-19 2.18978e-19
9970.4525 5.94314e-19 2.20599e-19
9971.5385 9.13317e-19 2.56522e-19
9972.6244 6.53590e-19 4.14999e-19
9973.7104 -3.40057e-19 -5.70964e-19
9974.7964 1.08149e-18 6.02340e-19
9975.8824 1.65225e-18 6.05319e-19
9976.9683 9.15513e-19 5.31157e-19
9978.0543 3.97362e-19 3.57150e-19
9979.1403 5.58965e-19 3.32859e-19
9980.2262 3.83282e-19 3.53192e-19
9981.3122 9.43271e-19 3.96923e-19
9982.3982 1.37334e-18 3.90888e-19
9983.4842 9.49005e-19 3.13132e-19
9984.5701 4.39605e-19 2.56618e-19
9985.6561 2.52208e-19 2.15259e-19
9986.7421 5.15265e-19 1.99719e-19
9987.8281 2.52235e-19 2.04090e-19
9988.9140 4.76941e-19 2.01205e-19
9990.0000 2.83016e-19 2.14630e-19
9991.0860 1.72278e-19 2.77463e-19
9992.1719 -1.84308e-19 -3.56898e-19
9993.2579 8.20122e-19 2.53563e-19
9994.3439 3.91566e-19 2.07521e-19
9995.4299 5.17487e-19 2.02044e-19
9996.5158 6.17652e-19 2.02268e-19
9997.6018 6.34412e-19 2.02398e-19
9998.6878 7.72196e-19 2.06571e-19
9999.7738 2.61073e-19 2.41859e-19
10000.8600 6.15073e-19 3.99745e-19
10001.9460 1.06503e-18 4.72821e-19
10003.0320 6.38053e-19 4.79877e-19
10004.1180 1.14796e-18 4.85065e-19
10005.2040 7.90677e-19 3.88615e-19
10006.2900 4.73956e-19 2.59891e-19
10007.3760 6.84097e-19 2.26663e-19
10008.4620 4.58333e-19 2.04479e-19
10009.5480 5.33289e-19 2.02482e-19
10010.6330 8.24764e-20 2.15135e-19
10011.7190 9.29165e-19 3.83545e-19
10012.8050 3.06366e-19 7.67907e-19
10013.8910 -1.05048e-19 -1.23341e-18
10014.9770 -4.74363e-20 -1.41562e-18
10016.0630 1.96502e-19 1.43396e-18
10017.1490 1.16285e-18 1.32919e-18
10018.2350 1.03554e-20 9.11719e-19
10019.3210 -8.65044e-20 -4.71966e-19
10020.4070 5.65322e-19 2.46813e-19
10021.4930 3.77323e-19 2.38997e-19
10022.5790 1.68647e-19 2.94174e-19
10023.6650 1.45194e-19 3.06586e-19
10024.7510 5.15225e-19 3.34751e-19
10025.8370 4.85715e-19 5.78416e-19
10026.9230 5.43910e-19 7.64465e-19
10028.0090 6.53241e-20 7.95070e-19
10029.0950 1.34264e-18 7.87039e-19
10030.1810 1.60201e-18 6.84771e-19
10031.2670 2.25451e-19 3.59923e-19
10032.3530 4.25947e-19 2.17577e-19
10033.4390 3.51091e-19 2.16706e-19
10034.5250 4.30465e-19 2.15822e-19
10035.6110 7.91179e-19 2.14191e-19
10036.6970 5.10027e-19 2.14375e-19
10037.7830 7.55260e-19 2.26931e-19
10038.8690 7.62659e-19 2.47313e-19
10039.9550 2.74536e-19 2.49984e-19
10041.0410 8.70907e-19 2.48502e-19
10042.1270 2.13187e-19 2.37238e-19
10043.2130 9.38431e-20 2.54284e-19
10044.2990 6.94602e-19 4.25408e-19
10045.3850 7.38220e-19 5.02410e-19
10046.4710 1.13700e-18 5.19306e-19
10047.5570 6.04173e-19 5.08951e-19
10048.6430 9.06365e-20 3.91806e-19
10049.7290 7.01249e-19 3.86505e-19
10050.8140 4.74819e-19 3.31892e-19
10051.9000 6.45844e-19 2.58293e-19
10052.9860 5.72781e-19 2.04311e-19
10054.0720 3.49614e-19 2.25707e-19
10055.1580 2.40534e-19 2.17622e-19
10056.2440 7.01912e-19 1.91202e-19
10057.3300 2.82924e-19 1.85178e-19
10058.4160 8.48705e-19 1.92350e-19
10059.5020 6.25993e-19 2.60858e-19
10060.5880 1.40548e-18 3.93909e-19
10061.6740 5.78074e-19 6.10199e-19
10062.7600 7.14177e-19 6.72155e-19
10063.8460 1.66422e-19 6.71718e-19
10064.9320 1.25567e-18 6.30224e-19
10066.0180 8.77674e-19 4.49385e-19
10067.1040 -3.60758e-20 -3.06397e-19
10068.1900 5.34481e-19 3.40247e-19
10069.2760 7.51852e-19 3.58703e-19
10070.3620 4.88913e-20 3.74814e-19
10071.4480 9.82823e-19 4.39829e-19
10072.5340 9.18011e-20 4.57538e-19
10073.6200 1.05694e-18 4.59656e-19
10074.7060 1.03951e-18 4.27778e-19
10075.7920 6.28178e-19 3.54751e-19
10076.8780 3.55935e-19 2.41904e-19
10077.9640 1.28021e-19 2.01495e-19
10079.0500 3.51855e-19 2.07606e-19
10080.1360 4.75742e-19 2.14248e-19
10081.2220 3.12977e-19 2.22694e-19
10082.3080 7.80192e-19 4.22179e-19
10083.3940 5.44597e-19 9.05410e-19
10084.4800 1.27285e-18 1.03745e-18
10085.5660 9.46434e-19 1.09665e-18
10086.6520 5.39947e-19 1.06164e-18
10087.7380 5.63069e-19 9.14547e-19
10088.8240 -2.65067e-20 -4.50129e-19
10089.9100 3.98551e-19 2.21477e-19
10090.9950 7.62901e-19 2.27848e-19
10092.0810 1.04085e-18 3.02235e-19
10093.1670 2.37159e-19 2.76833e-19
10094.2530 2.05798e-19 1.89848e-19
10095.3390 2.27000e-19 1.89344e-19
10096.4250 3.26042e-19 2.02139e-19
10097.5110 8.23807e-19 2.24522e-19
10098.5970 5.07610e-19 2.45751e-19
10099.6830 7.32475e-19 2.54088e-19
10100.7690 3.92518e-19 2.52236e-19
10101.8550 9.59399e-19 2.50660e-19
10102.9410 5.88151e-19 2.49578e-19
10104.0270 1.13969e-18 4.95252e-19
10105.1130 3.47410e-19 6.79924e-19
10106.1990 -1.27456e-19 -6.99624e-19
10107.2850 -3.53654e-21 -6.96736e-19
10108.3710 9.66635e-19 6.00026e-19
10109.4570 1.06052e-18 3.11785e-19
10110.5430 1.10385e-18 2.05242e-19
10111.6290 2.43087e-19 1.79847e-19
10112.7150 1.20019e-19 1.77747e-19
10113.8010 4.69784e-19 1.78382e-19
10114.8870 8.97085e-19 1.83351e-19
10115.9730 6.39908e-19 1.79816e-19
10117.0590 6.49955e-19 1.78479e-19
10118.1450 4.64577e-19 1.72605e-19
10119.2310 6.33950e-19 1.81902e-19
10120.3170 2.16827e-19 1.82998e-19
10121.4030 6.37359e-19 1.86313e-19
10122.4890 5.66339e-19 2.09371e-19
10123.5750 2.71696e-19 3.63127e-19
10124.6610 3.69271e-19 8.73998e-19
10125.7470 -1.95821e-19 -1.12598e-18
10126.8330 -1.02761e-18 -1.15358e-18
10127.9190 8.10267e-19 1.12254e-18
10129.0050 1.84603e-18 8.79627e-19
10130.0900 7.39761e-19 3.65417e-19
10131.1760 5.30904e-19 2.07418e-19
10132.2620 7.68236e-19 2.12651e-19
10133.3480 5.73278e-19 2.48531e-19
10134.4340 6.96381e-19 2.80349e-19
10135.5200 1.37591e-19 2.78395e-19
10136.6060 2.37568e-19 2.72303e-19
10137.6920 3.85431e-19 2.40877e-19
10138.7780 2.46912e-19 2.05178e-19
10139.8640 5.81393e-19 2.01252e-19
10140.9500 6.34988e-19 2.02230e-19
10142.0360 5.87053e-19 1.98688e-19
10143.1220 5.53461e-19 2.12096e-19
10144.2080 9.66178e-19 2.67492e-19
10145.2940 6.86732e-19 3.15877e-19
10146.3800 -1.02516e-19 -3.32024e-19
10147.4660 2.30675e-19 3.58814e-19
10148.5520 7.63337e-19 3.52132e-19
10149.6380 2.91608e-19 3.44387e-19
10150.7240 7.06183e-19 3.65102e-19
10151.8100 1.84271e-19 3.40633e-19
10152.8960 -7.95509e-20 -4.21572e-19
10153.9820 -1.25901e-19 -6.54481e-19
10155.0680 6.72032e-19 7.10077e-19
10156.1540 4.56627e-19 7.12216e-19
10157.2400 8.66769e-19 6.89652e-19
10158.3260 4.50235e-19 4.82231e-19
10159.4120 4.05296e-19 4.27584e-19
10160.4980 6.03913e-19 4.45973e-19
10161.5840 -2.32944e-19 -4.40886e-19
10162.6700 7.40653e-19 4.38822e-19
10163.7560 9.79802e-19 3.47102e-19
10164.8420 2.09422e-19 3.07193e-19
10165.9280 4.08028e-19 3.60338e-19
10167.0140 6.94440e-19 3.58866e-19
10168.1000 6.72190e-19 3.75070e-19
10169.1860 7.18636e-19 3.63623e-19
10170.2710 4.15832e-19 2.97118e-19
10171.3570 6.00450e-19 4.69560e-19
10172.4430 1.53679e-18 1.02398e-18
10173.5290 1.70274e-18 1.30363e-18
10174.6150 8.61021e-19 2.08841e-18
10175.7010 2.45783e-18 2.02474e-18
10176.7870 1.85932e-18 9.11718e-19
10177.8730 7.83954e-19 3.93889e-19
10178.9590 5.25248e-19 2.03239e-19
10180.0450 5.39637e-19 1.89650e-19
10181.1310 6.41533e-19 2.76397e-19
10182.2170 6.39995e-19 4.35901e-19
10183.3030 4.40834e-19 4.76541e-19
10184.3890 -2.08021e-19 -4.83782e-19
10185.4750 7.51214e-19 4.73921e-19
10186.5610 6.64885e-19 3.42408e-19
10187.6470 5.00311e-19 2.62021e-19
10188.7330 7.35318e-19 2.65250e-19
10189.8190 5.82215e-19 4.86218e-19
10190.9050 7.12358e-19 8.10717e-19
10191.9910 5.55781e-19 8.75384e-19
10193.0770 -2.80186e-19 -8.77123e-19
10194.1630 -2.51968e-19 -8.26915e-19
10195.2490 4.51934e-19 4.92466e-19
10196.3350 1.09457e-18 2.91486e-19
10197.4210 4.66592e-19 2.65009e-19
10198.5070 4.68291e-19 2.32570e-19
10199.5930 1.18866e-19 2.28175e-19
10200.6790 4.47824e-19 2.26291e-19
10201.7650 3.78010e-19 2.30803e-19
10202.8510 9.25430e-19 3.01235e-19
10203.9370 -2.72423e-20 -5.18906e-19
10205.0230 4.36889e-19 5.85111e-19
10206.1090 9.93584e-19 5.98350e-19
10207.1950 2.09190e-19 5.96760e-19
10208.2810 7.05768e-19 5.88997e-19
10209.3670 9.93004e-19 6.12551e-19
10210.4520 5.21192e-19 6.06879e-19
10211.5380 1.41806e-18 8.69464e-19
10212.6240 -5.55463e-19 -1.07527e-18
10213.7100 2.16334e-18 1.04231e-18
10214.7960 1.86435e-19 9.50302e-19
10215.8820 6.15457e-19 7.85054e-19
10216.9680 5.45487e-19 3.52391e-19
10218.0540 7.31218e-19 1.98226e-19
10219.1400 3.94883e-19 1.77184e-19
10220.2260 7.90579e-19 1.88483e-19
10221.3120 6.49554e-19 2.08673e-19
10222.3980 3.46737e-19 2.21471e-19
10223.4840 3.42086e-19 2.23935e-19
10224.5700 6.02386e-19 2.31580e-19
10225.6560 2.85703e-19 3.81597e-19
10226.7420 -1.35492e-19 -7.03901e-19
10227.8280 -6.50575e-19 -8.02513e-19
10228.9140 1.04532e-19 8.14943e-19
10230.0000 3.30896e-19 7.76998e-19
10231.0860 6.05048e-19 6.38774e-19
10232.1720 3.20041e-19 6.03476e-19
10233.2580 1.43747e-18 6.11667e-19
10234.3440 -1.95765e-19 -6.03150e-19
10235.4300 6.35360e-19 5.27397e-19
10236.5160 4.08482e-19 2.92262e-19
10237.6020 3.24551e-19 2.19137e-19
10238.6880 2.70364e-19 2.04253e-19
10239.7740 3.84473e-19 2.61587e-19
10240.8600 5.37096e-19 3.20771e-19
10241.9460 2.90942e-19 1.88833e-19
10243.0320 6.54707e-19 2.32839e-19
10244.1180 3.41306e-19 2.32119e-19
10245.2040 4.78769e-19 1.77163e-19
10246.2900 5.05782e-19 1.73761e-19
10247.3760 7.44162e-19 1.76040e-19
10248.4620 3.81026e-19 1.66552e-19
10249.5480 6.41331e-19 1.66460e-19
10250.6330 6.30113e-19 1.66270e-19
10251.7190 4.65432e-19 1.64538e-19
10252.8050 4.12663e-19 1.63657e-19
10253.8910 6.62160e-19 1.70526e-19
10254.9770 3.79713e-19 1.71268e-19
10256.0630 5.02184e-19 2.01461e-19
10257.1490 5.13030e-19 2.42613e-19
10258.2350 8.54013e-19 2.20389e-19
10259.3210 7.61849e-19 2.06701e-19
10260.4070 5.86697e-19 2.02864e-19
10261.4930 2.11161e-19 2.10144e-19
10262.5790 2.35922e-19 2.02011e-19
10263.6650 5.11595e-19 1.87325e-19
10264.7510 1.03712e-19 1.91237e-19
10265.8370 4.63426e-19 2.03841e-19
10266.9230 6.49647e-19 2.25906e-19
10268.0090 1.66127e-19 2.36982e-19
10269.0950 2.27114e-19 2.38034e-19
10270.1810 1.33399e-19 2.53884e-19
10271.2670 2.75367e-19 3.48129e-19
10272.3530 1.00898e-18 4.66512e-19
10273.4390 7.08669e-19 4.86114e-19
10274.5250 -5.68841e-20 -4.89003e-19
10275.6110 -1.03302e-19 -4.51513e-19
10276.6970 6.35298e-19 2.95492e-19
10277.7830 2.09672e-19 2.23646e-19
10278.8690 1.95039e-19 2.11428e-19
10279.9550 3.76635e-20 2.02058e-19
10281.0410 2.48538e-20 2.09910e-19
10282.1270 6.00282e-19 2.16091e-19
10283.2130 3.17711e-19 2.03375e-19
10284.2990 8.22556e-19 2.53991e-19
10285.3850 7.18686e-19 5.95638e-19
10286.4710 6.87344e-19 1.14206e-18
10287.5570 -1.47657e-18 -1.50946e-18
10288.6430 1.52620e-18 1.71882e-18
10289.7290 1.80388e-18 1.69238e-18
10290.8140 5.27904e-19 1.55749e-18
10291.9000 -7.28386e-19 -1.04204e-18
10292.9860 4.20600e-19 3.87843e-19
10294.0720 7.87121e-19 3.48342e-19
10295.1580 6.56501e-19 3.69847e-19
10296.2440 7.48231e-19 6.09402e-19
10297.3300 6.14705e-19 8.99821e-19
10298.4160 1.00657e-18 9.28047e-19
10299.5020 8.28593e-19 9.18068e-19
10300.5880 9.17474e-19 8.20098e-19
10301.6740 6.17753e-19 4.44985e-19
10302.7600 9.30135e-19 2.59735e-19
10303.8460 5.12846e-19 2.31224e-19
10304.9320 6.16345e-19 2.54782e-19
10306.0180 4.22980e-19 2.73817e-19
10307.1040 3.54823e-19 3.14413e-19
10308.1900 -1.96192e-19 -3.53556e-19
10309.2760 2.48104e-19 3.56119e-19
10310.3620 1.22587e-19 4.66948e-19
10311.4480 -7.88367e-20 -5.54842e-19
10312.5340 7.88500e-19 5.66906e-19
10313.6200 6.82096e-19 5.21052e-19
10314.7060 6.34533e-19 3.83452e-19
10315.7920 7.50154e-19 2.22751e-19
10316.8780 8.36909e-19 1.95491e-19
10317.9640 4.12421e-19 1.88098e-19
10319.0500 4.92801e-19 1.83683e-19
10320.1360 4.01645e-19 1.78075e-19
10321.2220 7.19682e-20 1.71153e-19
10322.3080 6.08722e-19 1.76440e-19
10323.3940 4.60443e-19 1.85869e-19
10324.4800 8.61786e-19 2.01206e-19
10325.5660 7.89383e-19 2.06106e-19
10326.6520 2.27382e-19 2.22248e-19
10327.7380 4.40718e-19 2.71911e-19
10328.8240 8.52252e-19 3.08902e-19
10329.9100 7.16971e-19 3.27860e-19
10330.9950 4.92344e-19 3.16836e-19
10332.0810 6.46166e-19 2.77555e-19
10333.1670 7.28020e-19 2.27795e-19
10334.2530 4.70908e-19 1.83352e-19
10335.3390 2.80802e-19 1.80458e-19
10336.4250 4.86201e-19 2.00469e-19
10337.5110 8.77048e-19 2.54973e-19
10338.5970 3.82932e-19 2.53360e-19
10339.6830 5.88801e-19 2.12705e-19
10340.7690 5.60766e-19 3.17283e-19
10341.8550 -8.07870e-20 -3.80722e-19
10342.9410 6.15721e-19 3.87169e-19
10344.0270 1.09618e-18 3.85840e-19
10345.1130 5.99962e-19 3.16701e-19
10346.1990 5.10753e-19 2.46620e-19
10347.2850 3.49779e-19 4.21261e-19
10348.3710 1.43003e-18 7.07901e-19
10349.4570 1.48577e-19 8.88116e-19
10350.5430 -1.74186e-19 -8.92033e-19
10351.6290 6.40282e-19 7.27659e-19
10352.7150 2.45345e-19 4.71683e-19
10353.8010 4.70377e-19 3.05348e-19
10354.8870 6.16451e-19 4.04012e-19
10355.9730 5.23228e-19 4.58392e-19
10357.0590 1.11905e-18 4.65962e-19
10358.1450 9.24231e-19 4.36468e-19
10359.2310 1.58077e-19 3.31785e-19
10360.3170 7.66557e-19 2.08872e-19
10361.4030 5.26217e-19 1.76217e-19
10362.4890 5.69361e-19 1.74292e-19
10363.5750 5.88306e-19 1.75165e-19
10364.6610 3.72637e-19 1.72647e-19
10365.7470 5.04319e-19 1.74330e-19
10366.8330 7.03885e-19 1.74895e-19
10367.9190 7.00157e-19 1.79886e-19
10369.0050 5.87638e-19 1.79262e-19
10370.0900 5.69854e-19 1.86086e-19
10371.1760 5.32514e-19 1.99424e-19
10372.2620 1.36046e-18 3.76038e-19
10373.3480 1.50047e-18 9.25311e-19
10374.4340 -8.97816e-19 -1.28436e-18
10375.5200 7.00959e-19 1.32238e-18
10376.6060 1.44271e-18 1.30868e-18
10377.6920 2.25045e-18 1.08505e-18
10378.7780 1.20603e-18 4.76090e-19
10379.8640 3.21635e-19 2.19597e-19
10380.9500 3.10657e-19 1.87936e-19
10382.0360 6.00412e-19 1.83946e-19
10383.1220 1.02326e-18 1.92153e-19
10384.2080 4.55773e-19 1.85542e-19
10385.2940 3.39559e-19 1.86737e-19
10386.3800 5.04810e-19 1.85023e-19
10387.4660 6.49232e-19 1.85723e-19
10388.5520 7.82503e-19 1.90966e-19
10389.6380 3.61299e-19 1.83212e-19
10390.7240 4.29511e-19 1.90854e-19
10391.8100 9.67529e-19 2.03923e-19
10392.8960 6.70470e-19 1.98324e-19
10393.9820 4.75405e-19 2.04282e-19
10395.0680 3.76553e-19 2.10949e-19
10396.1540 1.07221e-18 4.80562e-19
10397.2400 6.42471e-19 9.69515e-19
10398.3260 5.17602e-19 8.50259e-19
10399.4120 -4.67625e-19 -8.73947e-19
10400.4980 9.32243e-19 8.41958e-19
10401.5840 1.11197e-18 6.22923e-19
10402.6700 7.42850e-19 2.73752e-19
10403.7560 9.61603e-19 2.24599e-19
10404.8420 7.81076e-19 2.20579e-19
10405.9280 4.08951e-19 1.99459e-19
10407.0140 5.46470e-19 1.91398e-19
10408.1000 6.78971e-19 1.93590e-19
10409.1860 5.80000e-19 2.08431e-19
10410.2710 4.26879e-19 2.21456e-19
10411.3570 4.97331e-19 2.30401e-19
10412.4430 5.56298e-19 2.42501e-19
10413.5290 5.25148e-19 2.27056e-19
10414.6150 8.51724e-19 2.02591e-19
10415.7010 7.79261e-19 2.15242e-19
10416.7870 5.94327e-19 2.73393e-19
10417.8730 1.21136e-19 4.89136e-19
10418.9590 -7.47602e-19 -1.01784e-18
10420.0450 -2.95571e-19 -1.32185e-18
10421.1310 -1.25072e-18 -1.35323e-18
10422.2170 1.06010e-18 1.31752e-18
10423.3030 2.92729e-18 1.04338e-18
10424.3890 1.18686e-18 4.70897e-19
10425.4750 5.45964e-19 2.93232e-19
10426.5610 2.07895e-19 2.75925e-19
10427.6470 1.65034e-19 2.58290e-19
10428.7330 3.00421e-19 2.71944e-19
10429.8190 1.21021e-19 3.11763e-19
10430.9050 2.71158e-19 3.38802e-19
10431.9910 1.55788e-19 3.41337e-19
10433.0770 6.07838e-19 3.13846e-19
10434.1630 8.77227e-19 2.53148e-19
