lambda flux fluxErr
10138.7780 5.15534e-19 2.39430e-19
10139.8640 1.00479e-19 2.24850e-19
10140.9500 6.99615e-19 2.27669e-19
10142.0360 4.20667e-19 2.16667e-19
10143.1220 3.69108e-19 2.23028e-19
10144.2080 3.07434e-19 2.79812e-19
10145.2940 3.78870e-19 3.45891e-19
10146.3800 9.00672e-19 3.71299e-19
10147.4660 6.03404e-19 3.97210e-19
10148.5520 9.45322e-19 3.81905e-19
10149.6380 1.06609e-18 3.81684e-19
10150.7240 3.99487e-19 3.98621e-19
10151.8100 8.74392e-19 3.80545e-19
10152.8960 9.17008e-19 4.79188e-19
10153.9820 8.11750e-19 7.39235e-19
10155.0680 9.68675e-19 8.12850e-19
10156.1540 1.35206e-18 7.93507e-19
10157.2400 1.00189e-18 7.39331e-19
10158.3260 7.40168e-19 5.02651e-19
10159.4120 2.47416e-19 4.58325e-19
10160.4980 2.91302e-19 5.90214e-19
10161.5840 1.41500e-18 5.97188e-19
10162.6700 1.43617e-18 4.88062e-19
10163.7560 7.03699e-19 3.63711e-19
10164.8420 5.38456e-19 3.32244e-19
10165.9280 5.57143e-19 3.99173e-19
10167.0140 1.19932e-18 4.86341e-19
10168.1000 1.11971e-18 5.00477e-19
10169.1860 1.29547e-18 3.88525e-19
10170.2710 6.85261e-19 3.31854e-19
10171.3570 1.20290e-19 4.71913e-19
10172.4430 4.30848e-20 1.19624e-18
10173.5290 1.30432e-18 1.54029e-18
10174.6150 1.37446e-20 1.32043e-18
10175.7010 -9.41762e-20 -1.27013e-18
10176.7870 1.54667e-19 9.16905e-19
10177.8730 6.56086e-19 4.31132e-19
10178.9590 7.45954e-19 2.35419e-19
10180.0450 7.24637e-19 2.12491e-19
10181.1310 1.11533e-18 3.09413e-19
10182.2170 -2.85700e-19 -4.71568e-19
10183.3030 6.71263e-19 5.25031e-19
10184.3890 3.22934e-19 5.34907e-19
10185.4750 7.16872e-19 5.04045e-19
10186.5610 1.42760e-18 3.71395e-19
10187.6470 2.60618e-18 3.28543e-19
10188.7330 5.42174e-18 4.58810e-19
10189.8190 7.50066e-18 7.29260e-19
10190.9050 7.53484e-18 9.94156e-19
10191.9910 5.82547e-18 1.03239e-18
10193.0770 2.39431e-18 9.79437e-19
10194.1630 -4.08089e-19 -8.68777e-19
10195.2490 4.39263e-19 5.05903e-19
10196.3350 4.16458e-19 2.75408e-19
10197.4210 7.19377e-19 2.64694e-19
10198.5070 4.91667e-19 2.57744e-19
10199.5930 9.38949e-19 2.56138e-19
10200.6790 6.60303e-19 2.49200e-19
10201.7650 8.73432e-19 2.57540e-19
10202.8510 6.73954e-19 3.24129e-19
10203.9370 3.93331e-19 5.52444e-19
10205.0230 6.44101e-20 6.41539e-19
10206.1090 4.30067e-19 6.51104e-19
10207.1950 -1.69025e-20 -6.28822e-19
10208.2810 2.53666e-19 4.54235e-19
10209.3670 6.39488e-19 5.02379e-19
10210.4520 -9.94689e-20 -6.62114e-19
10211.5380 1.32593e-19 9.39651e-19
10212.6240 4.92384e-19 1.16560e-18
10213.7100 8.89348e-19 1.12295e-18
10214.7960 5.45501e-19 1.04827e-18
10215.8820 5.96374e-19 8.04130e-19
10216.9680 6.58445e-19 3.71144e-19
10218.0540 8.69514e-19 2.12964e-19
10219.1400 7.53283e-19 2.02960e-19
10220.2260 1.32697e-18 2.22535e-19
10221.3120 1.22610e-18 3.48226e-19
10222.3980 1.49132e-18 3.68272e-19
10223.4840 1.53905e-18 2.77975e-19
10224.5700 1.47870e-18 2.83278e-19
10225.6560 8.64597e-19 4.11654e-19
10226.7420 3.57329e-19 7.60447e-19
10227.8280 1.70584e-18 8.90286e-19
10228.9140 1.91344e-18 9.06448e-19
10230.0000 8.04106e-19 8.39946e-19
10231.0860 1.37392e-18 6.65098e-19
10232.1720 4.38242e-19 6.56500e-19
10233.2580 1.01151e-18 6.72322e-19
10234.3440 1.32164e-18 6.65312e-19
10235.4300 1.43334e-18 5.50705e-19
10236.5160 9.22350e-19 3.15540e-19
10237.6020 5.72210e-19 2.40185e-19
10238.6880 4.42106e-19 2.21141e-19
10239.7740 5.39364e-19 1.99597e-19
10240.8600 3.66306e-19 1.92510e-19
10241.9460 4.16971e-19 1.94306e-19
10243.0320 8.66620e-19 2.01515e-19
10244.1180 4.79595e-19 1.98958e-19
10245.2040 6.70101e-19 2.09247e-19
10246.2900 8.60802e-19 2.03990e-19
10247.3760 7.93052e-19 1.98340e-19
10248.4620 7.88114e-19 1.91788e-19
10249.5480 5.49825e-19 2.28548e-19
10250.6330 6.59872e-19 2.28947e-19
10251.7190 6.24535e-19 2.27828e-19
10252.8050 6.94542e-19 1.89427e-19
10253.8910 6.63145e-19 1.88502e-19
10254.9770 5.55135e-19 2.02574e-19
10256.0630 3.19883e-19 2.10272e-19
10257.1490 5.66470e-19 2.20374e-19
10258.2350 1.76566e-19 2.25685e-19
10259.3210 2.38196e-19 2.28935e-19
10260.4070 5.39021e-19 2.24125e-19
10261.4930 7.65968e-19 2.07236e-19
10262.5790 4.65172e-19 1.98591e-19
10263.6650 9.70573e-19 2.16743e-19
10264.7510 6.67141e-19 2.24000e-19
10265.8370 4.63442e-19 2.29558e-19
10266.9230 4.89731e-19 2.48703e-19
10268.0090 6.76672e-19 2.62050e-19
10269.0950 6.50957e-19 2.77349e-19
10270.1810 8.03726e-19 2.85990e-19
10271.2670 5.18568e-19 3.67121e-19
10272.3530 9.14347e-19 4.97290e-19
10273.4390 4.43376e-19 5.30483e-19
10274.5250 2.61415e-19 6.35666e-19
10275.6110 6.57171e-19 7.76646e-19
10276.6970 7.32354e-19 3.73367e-19
10277.7830 4.71061e-19 3.04447e-19
10278.8690 6.07413e-19 2.85882e-19
10279.9550 9.52877e-19 2.29067e-19
10281.0410 1.21362e-18 2.38147e-19
10282.1270 7.14814e-19 2.25186e-19
10283.2130 5.54708e-19 2.28677e-19
10284.2990 3.88464e-19 2.58683e-19
10285.3850 1.37170e-18 4.82411e-19
10286.4710 1.54050e-18 8.81625e-19
10287.5570 6.48475e-19 1.61145e-18
10288.6430 2.84334e-18 1.96360e-18
10289.7290 9.33386e-19 1.93198e-18
10290.8140 2.09031e-18 1.70865e-18
10291.9000 1.95327e-18 1.49501e-18
10292.9860 5.59921e-19 6.60941e-19
10294.0720 1.13347e-18 3.90563e-19
10295.1580 7.98775e-20 5.58646e-19
10296.2440 1.97588e-18 9.30221e-19
10297.3300 1.27027e-18 9.69352e-19
10298.4160 1.12541e-18 1.04765e-18
10299.5020 3.96839e-19 1.03507e-18
10300.5880 -6.11713e-20 -8.72266e-19
10301.6740 2.59022e-19 5.43602e-19
10302.7600 1.19617e-19 2.89709e-19
10303.8460 7.27075e-19 2.52673e-19
10304.9320 9.14389e-19 2.67438e-19
10306.0180 6.84322e-19 2.89983e-19
10307.1040 5.27553e-19 3.02084e-19
10308.1900 4.13743e-19 2.91941e-19
10309.2760 8.97999e-19 3.57225e-19
10310.3620 1.23490e-18 5.27256e-19
10311.4480 1.15006e-18 7.33194e-19
10312.5340 7.39912e-19 7.58610e-19
10313.6200 1.20029e-18 6.88742e-19
10314.7060 1.44123e-18 6.12321e-19
10315.7920 1.21151e-18 3.48523e-19
10316.8780 3.37234e-19 3.04811e-19
10317.9640 5.75919e-19 2.95229e-19
10319.0500 1.13725e-18 2.96384e-19
10320.1360 1.14975e-18 2.12484e-19
10321.2220 6.21302e-19 1.97440e-19
10322.3080 5.08577e-19 1.92362e-19
10323.3940 2.79839e-19 2.08954e-19
10324.4800 4.02968e-19 2.26094e-19
10325.5660 8.12725e-19 2.31190e-19
10326.6520 1.03767e-18 2.51328e-19
10327.7380 1.59004e-19 2.93324e-19
10328.8240 2.41325e-19 3.34369e-19
10329.9100 5.72282e-19 3.52893e-19
10330.9950 1.94868e-19 3.39835e-19
10332.0810 2.99565e-19 2.94205e-19
10333.1670 2.01118e-19 2.49821e-19
10334.2530 4.86703e-19 2.13674e-19
10335.3390 6.24036e-19 2.00230e-19
10336.4250 9.07322e-19 2.07861e-19
10337.5110 1.12335e-18 2.09343e-19
10338.5970 3.62832e-19 2.04413e-19
10339.6830 -4.17485e-20 -2.23444e-19
10340.7690 5.78014e-19 3.39500e-19
10341.8550 4.94288e-20 4.10997e-19
10342.9410 7.51598e-19 4.19766e-19
10344.0270 6.26226e-19 4.10351e-19
10345.1130 5.32066e-19 3.47425e-19
10346.1990 7.70494e-19 2.75873e-19
10347.2850 3.09712e-19 4.14161e-19
10348.3710 1.71900e-18 7.50645e-19
10349.4570 4.38142e-19 8.38180e-19
10350.5430 1.05478e-18 1.06773e-18
10351.6290 5.07344e-19 9.95981e-19
10352.7150 4.16075e-19 4.71113e-19
10353.8010 4.69992e-19 3.13350e-19
10354.8870 1.81990e-19 4.27883e-19
10355.9730 1.41261e-18 5.01513e-19
10357.0590 6.83812e-19 4.99482e-19
10358.1450 4.92862e-19 4.57356e-19
10359.2310 1.73428e-19 3.33591e-19
10360.3170 6.28029e-19 2.24142e-19
10361.4030 5.59994e-19 1.97859e-19
10362.4890 3.26344e-19 1.94292e-19
10363.5750 5.36577e-19 2.88336e-19
10364.6610 2.13914e-19 2.83810e-19
10365.7470 4.89528e-19 1.91505e-19
10366.8330 8.64968e-19 1.99570e-19
10367.9190 6.44995e-19 1.99281e-19
10369.0050 5.64110e-19 2.00360e-19
10370.0900 6.33064e-19 2.09632e-19
10371.1760 4.78142e-19 2.20399e-19
10372.2620 8.27018e-19 3.36030e-19
10373.3480 3.40506e-18 9.51753e-19
10374.4340 2.72831e-19 1.36856e-18
10375.5200 7.52975e-19 1.43429e-18
10376.6060 3.23485e-21 1.41441e-18
10377.6920 2.79761e-19 1.11979e-18
10378.7780 1.41222e-18 4.98800e-19
10379.8640 6.22335e-19 2.39101e-19
10380.9500 6.30559e-19 2.22116e-19
10382.0360 5.86138e-19 2.45043e-19
10383.1220 5.20329e-19 2.47173e-19
10384.2080 6.45005e-19 2.47260e-19
10385.2940 8.89749e-19 2.51506e-19
10386.3800 5.21519e-19 2.02160e-19
10387.4660 8.11281e-19 2.03581e-19
10388.5520 5.97960e-19 2.06768e-19
10389.6380 2.64376e-19 2.05703e-19
10390.7240 6.26646e-19 2.10524e-19
10391.8100 6.26223e-19 2.15509e-19
10392.8960 8.77345e-19 2.17771e-19
10393.9820 9.14791e-19 2.26888e-19
10395.0680 3.52070e-19 2.28839e-19
10396.1540 -2.81782e-20 -3.17219e-19
10397.2400 1.85813e-19 6.88234e-19
10398.3260 6.16216e-20 9.07788e-19
10399.4120 2.07156e-19 9.41553e-19
10400.4980 7.78005e-19 1.10729e-18
10401.5840 1.41533e-18 7.78586e-19
10402.6700 9.35456e-19 2.74390e-19
10403.7560 5.69911e-19 2.07638e-19
10404.8420 3.09127e-19 2.54941e-19
10405.9280 4.04438e-19 2.70161e-19
10407.0140 5.65576e-19 2.62065e-19
10408.1000 2.94747e-19 2.09574e-19
10409.1860 4.91371e-19 2.25140e-19
10410.2710 6.61258e-19 2.54180e-19
10411.3570 4.81014e-19 2.62660e-19
10412.4430 6.90313e-19 3.26406e-19
10413.5290 4.57142e-19 2.84233e-19
10414.6150 7.51615e-19 2.14263e-19
10415.7010 1.49516e-19 2.18874e-19
10416.7870 2.88960e-19 2.86248e-19
10417.8730 -5.76637e-19 -4.55033e-19
10418.9590 6.51331e-19 1.04580e-18
10420.0450 6.65443e-19 1.72289e-18
10421.1310 6.94638e-19 1.77924e-18
10422.2170 3.99531e-19 1.82243e-18
10423.3030 -4.96466e-19 -1.35753e-18
10424.3890 6.09743e-19 4.62872e-19
10425.4750 2.90120e-19 3.06722e-19
10426.5610 8.92032e-19 2.98739e-19
10427.6470 1.77360e-18 2.95626e-19
10428.7330 2.50098e-18 3.27315e-19
10429.8190 2.21441e-18 3.61725e-19
10430.9050 1.79500e-18 3.80010e-19
10431.9910 8.33128e-19 3.70202e-19
10433.0770 5.76444e-19 5.43390e-19
10434.1630 6.13010e-19 4.25927e-19
10435.2490 5.42408e-19 2.07545e-19
10436.3350 5.36373e-19 1.94298e-19
