lambda flux fluxErr
9968.2805 1.69194e-19 2.60037e-19
9969.3665 7.50727e-19 2.19657e-19
9970.4525 4.37102e-19 2.15363e-19
9971.5385 7.62837e-19 2.64117e-19
9972.6244 6.73266e-19 4.05968e-19
9973.7104 4.33226e-19 5.48003e-19
9974.7964 -1.26883e-19 -5.68289e-19
9975.8824 1.37425e-19 5.61530e-19
9976.9683 4.06638e-19 4.96963e-19
9978.0543 -1.18374e-19 -3.46844e-19
9979.1403 -5.05413e-21 -3.30798e-19
9980.2262 1.18778e-19 3.32760e-19
9981.3122 7.07835e-19 3.97064e-19
9982.3982 -1.01894e-19 -3.87999e-19
9983.4842 5.67766e-21 2.93788e-19
9984.5701 9.21900e-19 2.56238e-19
9985.6561 6.36894e-19 2.21882e-19
9986.7421 2.80613e-19 1.93517e-19
9987.8281 9.10166e-20 1.98078e-19
9988.9140 3.14270e-19 1.96657e-19
9990.0000 5.27590e-19 2.03631e-19
9991.0860 -1.00638e-19 -1.91484e-19
9992.1719 2.28343e-19 3.41379e-19
9993.2579 2.70082e-19 3.43690e-19
9994.3439 2.59040e-19 2.01812e-19
9995.4299 1.18066e-19 1.93962e-19
9996.5158 1.85959e-19 1.95400e-19
9997.6018 4.49601e-19 1.94159e-19
9998.6878 -6.80647e-20 -1.98823e-19
9999.7738 -6.54269e-20 -2.40006e-19
10000.8600 4.57035e-19 3.93842e-19
10001.9460 5.30404e-19 4.49156e-19
10003.0320 7.79536e-19 4.56271e-19
10004.1180 3.40184e-19 4.47650e-19
10005.2040 5.15394e-19 4.21086e-19
10006.2900 4.60867e-19 2.80763e-19
10007.3760 6.55410e-19 2.15731e-19
10008.4620 4.92254e-19 1.96986e-19
10009.5480 7.70406e-19 1.98847e-19
10010.6330 2.12115e-19 2.13045e-19
10011.7190 2.35660e-19 3.53770e-19
10012.8050 -1.21173e-18 -7.08411e-19
10013.8910 1.35335e-19 1.17659e-18
10014.9770 7.78247e-19 1.30717e-18
10016.0630 1.94341e-18 1.32485e-18
10017.1490 1.12264e-18 1.22258e-18
10018.2350 -2.65417e-19 -8.51088e-19
10019.3210 2.15519e-19 4.26270e-19
10020.4070 3.63989e-19 2.27032e-19
10021.4930 4.80074e-19 2.43595e-19
10022.5790 5.25078e-19 2.91756e-19
10023.6650 1.75977e-19 2.89408e-19
10024.7510 5.35453e-20 3.29617e-19
10025.8370 1.15819e-18 5.60842e-19
10026.9230 1.94050e-19 7.21656e-19
10028.0090 9.93184e-19 7.30869e-19
10029.0950 8.12387e-19 7.26786e-19
10030.1810 1.15936e-20 6.33577e-19
10031.2670 -3.80975e-19 -3.29213e-19
10032.3530 4.73824e-19 2.11067e-19
10033.4390 5.16871e-19 2.11325e-19
10034.5250 9.93191e-19 2.26410e-19
10035.6110 6.52063e-19 2.12869e-19
10036.6970 4.27463e-19 2.12385e-19
10037.7830 1.66524e-19 2.20701e-19
10038.8690 5.67193e-19 2.40215e-19
10039.9550 2.10984e-20 2.42763e-19
10041.0410 1.24046e-19 2.30871e-19
10042.1270 1.29012e-20 2.24750e-19
10043.2130 3.42776e-19 2.57812e-19
10044.2990 7.06211e-19 4.12941e-19
10045.3850 3.93486e-19 4.72026e-19
10046.4710 1.31196e-19 4.78552e-19
10047.5570 1.02173e-18 4.69276e-19
10048.6430 1.01722e-19 4.26621e-19
10049.7290 -5.83849e-20 -2.38863e-19
10050.8140 2.56963e-19 1.79115e-19
10051.9000 1.27922e-20 1.74704e-19
10052.9860 9.98005e-20 1.78772e-19
10054.0720 3.62323e-19 1.86484e-19
10055.1580 5.09266e-19 1.86779e-19
10056.2440 3.40242e-19 1.84020e-19
10057.3300 9.13144e-19 1.87265e-19
10058.4160 5.68165e-19 1.89342e-19
10059.5020 2.97737e-19 2.46861e-19
10060.5880 4.87447e-19 3.81086e-19
10061.6740 -2.87706e-19 -6.89874e-19
10062.7600 3.63838e-19 7.26045e-19
10063.8460 9.39823e-20 6.10819e-19
10064.9320 9.67550e-19 5.66824e-19
10066.0180 1.16112e-18 4.21346e-19
10067.1040 3.32354e-19 2.83281e-19
10068.1900 1.09410e-19 3.19548e-19
10069.2760 1.08348e-18 5.62711e-19
10070.3620 5.28595e-19 5.89444e-19
10071.4480 5.86426e-19 4.14314e-19
10072.5340 6.42453e-19 4.29493e-19
10073.6200 5.62832e-19 4.13014e-19
10074.7060 6.74462e-19 3.89656e-19
10075.7920 7.99606e-19 3.30547e-19
10076.8780 2.57455e-19 2.27106e-19
10077.9640 1.60559e-19 1.89381e-19
10079.0500 1.09982e-19 1.91613e-19
10080.1360 -1.38109e-19 -2.34377e-19
10081.2220 2.73357e-19 2.18175e-19
10082.3080 3.93807e-19 4.39214e-19
10083.3940 1.41294e-18 8.63309e-19
10084.4800 -5.79675e-20 -9.55260e-19
10085.5660 9.58756e-20 9.60248e-19
10086.6520 -1.54049e-19 -9.59177e-19
10087.7380 7.46153e-19 6.84727e-19
10088.8240 3.60232e-19 2.47778e-19
10089.9100 5.33690e-19 2.25532e-19
10090.9950 2.95439e-19 2.28766e-19
10092.0810 9.98709e-20 1.94998e-19
10093.1670 2.00693e-19 1.83976e-19
10094.2530 2.08736e-19 1.82744e-19
10095.3390 3.31092e-19 2.14601e-19
10096.4250 3.61728e-19 2.28234e-19
10097.5110 1.42054e-19 2.09038e-19
10098.5970 2.21593e-19 2.68114e-19
10099.6830 4.43056e-19 2.80519e-19
10100.7690 1.62900e-19 2.40498e-19
10101.8550 1.13123e-19 2.32136e-19
10102.9410 7.22155e-19 2.66054e-19
10104.0270 4.19200e-19 4.75567e-19
10105.1130 5.12748e-19 6.42651e-19
10106.1990 1.25107e-18 6.52340e-19
10107.2850 2.63927e-20 6.39627e-19
10108.3710 2.15149e-19 5.52375e-19
10109.4570 1.06538e-19 2.92228e-19
10110.5430 1.21655e-19 1.78909e-19
10111.6290 2.96852e-19 1.73805e-19
10112.7150 7.08226e-19 1.78818e-19
10113.8010 4.30223e-19 1.76421e-19
10114.8870 4.83652e-19 1.71894e-19
10115.9730 5.29384e-19 1.73157e-19
10117.0590 3.77752e-20 1.72832e-19
10118.1450 3.44604e-19 1.74920e-19
10119.2310 6.02055e-19 1.77278e-19
10120.3170 5.74057e-19 1.76083e-19
10121.4030 5.30089e-19 1.79127e-19
10122.4890 3.52537e-19 2.05612e-19
10123.5750 4.46629e-19 4.04358e-19
10124.6610 -1.36273e-19 -8.31336e-19
10125.7470 4.86636e-20 1.05942e-18
10126.8330 -2.01133e-19 -1.06962e-18
10127.9190 -7.01965e-20 -1.03706e-18
10129.0050 1.00258e-18 8.20352e-19
10130.0900 -4.83984e-19 -3.46642e-19
10131.1760 4.37151e-19 2.04194e-19
10132.2620 1.35862e-19 1.94657e-19
10133.3480 1.11712e-19 2.30623e-19
10134.4340 2.80139e-19 2.55557e-19
10135.5200 3.74907e-19 2.61043e-19
10136.6060 6.63506e-19 2.59883e-19
10137.6920 4.40007e-19 2.32752e-19
10138.7780 5.95229e-19 1.99990e-19
10139.8640 2.05200e-19 1.87126e-19
10140.9500 5.30860e-19 1.92219e-19
10142.0360 3.78389e-19 1.85268e-19
10143.1220 2.31047e-19 1.92343e-19
10144.2080 3.75240e-19 2.82385e-19
10145.2940 4.17512e-19 5.16560e-19
10146.3800 2.55992e-19 5.42649e-19
10147.4660 1.20824e-19 3.38252e-19
10148.5520 3.71470e-19 3.27505e-19
10149.6380 5.17941e-19 3.25175e-19
10150.7240 1.01407e-18 6.37804e-19
10151.8100 -5.03115e-19 -1.22875e-18
10152.8960 2.88835e-19 7.00984e-19
10153.9820 7.44651e-19 6.09175e-19
10155.0680 2.52501e-19 6.50678e-19
10156.1540 8.02019e-19 6.50470e-19
10157.2400 1.10031e-18 6.29206e-19
10158.3260 4.43463e-19 4.76177e-19
10159.4120 5.18610e-20 3.97292e-19
10160.4980 3.15243e-19 4.11528e-19
10161.5840 -4.04129e-20 -4.07111e-19
10162.6700 5.98759e-19 4.03127e-19
10163.7560 4.40016e-19 3.33074e-19
10164.8420 7.87751e-20 2.86530e-19
10165.9280 9.43935e-21 3.27952e-19
10167.0140 3.93022e-19 3.32423e-19
10168.1000 -2.11684e-19 -3.46043e-19
10169.1860 1.28026e-19 3.34123e-19
10170.2710 6.35418e-19 2.89477e-19
10171.3570 1.44687e-18 4.61128e-19
10172.4430 1.27040e-18 8.51832e-19
10173.5290 1.61800e-18 1.07595e-18
10174.6150 4.44702e-19 1.09491e-18
10175.7010 8.80796e-21 1.05543e-18
10176.7870 5.71216e-19 8.45377e-19
10177.8730 -3.26642e-19 -4.04201e-19
10178.9590 5.28123e-20 1.86182e-19
10180.0450 2.54104e-19 1.79500e-19
10181.1310 7.36763e-19 2.79349e-19
10182.2170 1.93937e-19 4.04604e-19
10183.3030 1.82231e-19 4.35293e-19
10184.3890 4.49929e-19 4.41579e-19
10185.4750 1.56090e-19 4.93148e-19
10186.5610 7.44539e-19 3.79729e-19
10187.6470 6.84349e-19 2.43170e-19
10188.7330 -5.34558e-20 -2.51751e-19
10189.8190 8.73029e-20 4.88474e-19
10190.9050 6.44878e-19 7.38679e-19
10191.9910 3.36440e-19 7.96219e-19
10193.0770 4.02604e-19 7.90564e-19
10194.1630 5.37431e-19 7.44313e-19
10195.2490 5.79964e-19 4.99684e-19
10196.3350 3.40838e-19 2.35984e-19
10197.4210 2.23841e-19 2.25483e-19
10198.5070 3.64181e-19 2.30518e-19
10199.5930 4.60216e-19 2.28233e-19
10200.6790 5.74197e-19 2.19453e-19
10201.7650 1.01459e-19 2.20320e-19
10202.8510 2.23038e-20 3.09630e-19
10203.9370 5.36112e-20 4.78414e-19
10205.0230 3.75387e-19 5.40792e-19
10206.1090 1.35005e-19 5.42561e-19
10207.1950 4.50616e-19 5.28146e-19
10208.2810 6.10137e-19 4.35769e-19
10209.3670 7.60728e-20 4.47964e-19
10210.4520 6.86734e-19 5.82577e-19
10211.5380 1.19873e-18 8.06987e-19
10212.6240 6.20249e-19 9.74370e-19
10213.7100 -1.08793e-19 -9.52309e-19
10214.7960 4.59252e-19 8.78883e-19
10215.8820 6.65938e-19 7.24641e-19
10216.9680 2.50579e-19 3.91299e-19
10218.0540 5.84869e-19 1.95806e-19
10219.1400 -8.01883e-20 -6.64607e-19
10220.2260 2.41327e-19 7.03137e-19
10221.3120 4.88447e-19 3.72705e-19
10222.3980 -1.54744e-19 -3.86935e-19
10223.4840 -1.25261e-19 -2.44298e-19
10224.5700 4.01791e-19 2.23501e-19
10225.6560 6.38006e-19 3.91692e-19
10226.7420 7.22675e-19 6.43485e-19
10227.8280 5.16439e-19 7.40310e-19
10228.9140 9.09809e-19 7.47475e-19
10230.0000 6.24695e-19 7.14955e-19
10231.0860 1.20537e-19 6.18667e-19
10232.1720 -2.37108e-22 -5.59027e-19
10233.2580 -2.41955e-19 -5.52612e-19
10234.3440 -3.50479e-19 -5.53977e-19
10235.4300 -1.45552e-19 -4.84093e-19
10236.5160 -1.14374e-19 -3.02003e-19
10237.6020 2.43543e-19 2.47547e-19
10238.6880 1.82459e-19 2.29729e-19
10239.7740 3.25195e-19 1.76160e-19
10240.8600 3.17672e-19 1.67894e-19
10241.9460 3.08886e-19 1.64090e-19
10243.0320 3.38506e-19 1.65055e-19
10244.1180 5.04095e-19 1.73269e-19
10245.2040 8.03425e-19 2.02668e-19
10246.2900 6.87910e-19 1.93815e-19
10247.3760 4.13070e-19 1.63781e-19
10248.4620 2.43507e-19 1.65665e-19
10249.5480 -4.62455e-19 -2.80171e-19
10250.6330 3.68286e-19 2.60402e-19
10251.7190 5.45181e-19 1.61183e-19
10252.8050 6.38908e-19 1.62002e-19
10253.8910 4.86570e-19 1.60789e-19
10254.9770 3.76751e-19 1.61095e-19
10256.0630 3.91663e-19 1.69099e-19
10257.1490 5.04009e-19 1.84627e-19
10258.2350 5.81050e-19 1.95459e-19
10259.3210 6.06340e-19 1.95961e-19
10260.4070 5.52307e-19 1.89674e-19
10261.4930 4.14180e-19 1.75455e-19
10262.5790 4.23103e-19 1.68209e-19
10263.6650 6.79381e-19 1.77184e-19
10264.7510 5.97202e-19 1.85954e-19
10265.8370 1.48560e-19 1.90906e-19
10266.9230 1.98716e-19 2.06549e-19
10268.0090 4.05725e-19 2.19257e-19
10269.0950 2.77493e-19 2.18754e-19
10270.1810 8.88702e-20 2.35462e-19
10271.2670 1.60589e-19 3.40548e-19
10272.3530 8.85355e-20 4.20454e-19
10273.4390 7.70771e-20 4.44160e-19
10274.5250 3.05729e-19 4.42836e-19
10275.6110 4.61617e-19 4.06127e-19
10276.6970 4.60814e-19 2.90625e-19
10277.7830 2.88364e-19 2.17824e-19
10278.8690 7.24863e-19 2.03349e-19
10279.9550 7.55133e-19 1.96849e-19
10281.0410 6.48485e-19 1.97777e-19
10282.1270 2.89836e-19 1.88534e-19
10283.2130 3.55127e-19 1.91909e-19
10284.2990 5.04412e-19 2.43254e-19
10285.3850 1.93366e-19 4.29958e-19
10286.4710 1.05570e-18 8.56212e-19
10287.5570 5.12023e-19 1.38400e-18
10288.6430 -1.87754e-18 -1.59594e-18
10289.7290 -1.39819e-18 -1.57826e-18
10290.8140 -6.21613e-19 -1.44722e-18
10291.9000 -5.93067e-19 -1.00725e-18
10292.9860 -4.44900e-19 -7.29319e-19
10294.0720 3.25270e-19 5.22204e-19
10295.1580 5.93952e-19 3.39515e-19
10296.2440 1.21500e-18 6.04419e-19
10297.3300 -2.00275e-20 -8.22593e-19
10298.4160 1.17440e-18 8.57448e-19
10299.5020 1.21223e-18 8.45496e-19
10300.5880 3.03447e-19 7.57251e-19
10301.6740 2.13639e-19 4.61502e-19
10302.7600 7.09104e-19 2.33221e-19
10303.8460 3.23646e-19 2.17074e-19
10304.9320 1.68210e-20 2.28467e-19
10306.0180 1.21141e-19 2.48258e-19
10307.1040 2.00159e-19 2.54232e-19
10308.1900 2.70672e-19 2.49644e-19
10309.2760 5.97854e-19 3.18393e-19
10310.3620 4.83618e-19 4.42550e-19
10311.4480 5.11468e-19 5.14795e-19
10312.5340 4.43836e-19 5.37429e-19
10313.6200 7.93511e-19 4.99161e-19
10314.7060 8.22860e-19 3.72984e-19
10315.7920 1.81184e-19 2.24493e-19
10316.8780 5.17493e-19 1.83879e-19
10317.9640 5.09268e-19 1.82061e-19
10319.0500 4.52557e-19 1.77929e-19
10320.1360 2.55330e-19 1.73965e-19
10321.2220 1.94344e-19 1.67695e-19
10322.3080 4.30775e-19 1.65720e-19
10323.3940 3.95528e-19 1.80033e-19
10324.4800 1.16457e-19 1.88097e-19
10325.5660 1.55446e-19 1.91797e-19
10326.6520 4.08078e-19 2.52190e-19
10327.7380 6.52229e-19 3.03038e-19
10328.8240 5.00973e-19 3.55577e-19
10329.9100 7.66736e-19 3.69337e-19
10330.9950 4.05554e-19 2.94662e-19
10332.0810 5.53297e-20 2.61197e-19
10333.1670 1.38571e-19 2.09533e-19
10334.2530 3.83283e-19 1.73915e-19
10335.3390 7.37048e-19 1.76045e-19
10336.4250 7.51027e-19 1.77046e-19
10337.5110 8.88490e-19 2.00215e-19
10338.5970 8.02323e-19 2.00443e-19
10339.6830 1.32584e-18 2.19940e-19
10340.7690 2.11751e-18 3.34221e-19
10341.8550 3.51370e-18 4.18408e-19
10342.9410 6.14641e-18 5.30588e-19
10344.0270 8.63855e-18 6.51750e-19
10345.1130 9.69779e-18 6.83036e-19
10346.1990 7.80784e-18 5.49027e-19
10347.2850 4.26091e-18 8.05957e-19
10348.3710 2.27315e-18 1.21852e-18
10349.4570 1.82251e-18 1.23017e-18
10350.5430 1.75114e-18 7.21780e-19
10351.6290 1.13411e-18 6.92089e-19
10352.7150 8.37808e-19 4.75506e-19
10353.8010 3.94010e-19 3.10030e-19
10354.8870 6.66848e-19 3.81672e-19
10355.9730 3.08475e-19 4.25012e-19
10357.0590 6.47616e-19 4.37323e-19
10358.1450 4.96658e-19 4.05175e-19
10359.2310 1.93782e-19 3.14129e-19
10360.3170 4.36941e-19 2.01936e-19
10361.4030 2.21339e-19 1.66859e-19
10362.4890 4.42812e-19 6.02018e-19
10363.5750 -2.50129e-19 -6.14367e-19
10364.6610 2.74988e-19 1.62643e-19
10365.7470 5.89527e-19 1.69325e-19
10366.8330 5.62141e-19 1.71398e-19
10367.9190 1.41836e-19 1.73488e-19
10369.0050 1.84629e-19 1.72034e-19
10370.0900 5.48138e-19 1.81031e-19
10371.1760 5.75125e-19 1.90938e-19
10372.2620 7.35317e-19 2.99277e-19
10373.3480 8.74036e-19 8.95183e-19
10374.4340 4.68681e-19 1.17527e-18
10375.5200 1.01500e-18 1.22093e-18
10376.6060 2.13937e-19 1.41130e-18
10377.6920 1.19894e-18 1.20329e-18
10378.7780 1.23689e-19 4.83064e-19
10379.8640 8.56352e-19 2.17977e-19
10380.9500 4.12026e-19 1.84128e-19
10382.0360 1.68198e-19 1.78289e-19
10383.1220 9.34730e-20 1.73592e-19
10384.2080 4.09461e-19 1.76538e-19
10385.2940 5.48938e-19 1.82385e-19
10386.3800 5.14450e-19 1.76419e-19
10387.4660 4.85689e-19 1.74857e-19
10388.5520 1.84883e-19 1.75944e-19
10389.6380 -3.40443e-20 -1.73902e-19
10390.7240 6.27920e-19 1.83244e-19
10391.8100 4.63822e-19 3.09857e-19
10392.8960 1.01081e-18 3.14247e-19
10393.9820 2.96734e-19 1.93788e-19
10395.0680 1.17559e-19 1.96299e-19
10396.1540 4.04155e-19 2.87389e-19
10397.2400 5.41811e-19 6.43036e-19
10398.3260 5.32557e-19 7.82703e-19
10399.4120 8.11634e-19 8.12405e-19
10400.4980 8.41159e-19 7.95748e-19
10401.5840 6.68273e-19 5.96910e-19
10402.6700 2.88303e-19 2.67949e-19
10403.7560 -1.67544e-20 -1.83475e-19
10404.8420 -1.79077e-19 -1.81296e-19
10405.9280 7.40209e-21 1.85107e-19
10407.0140 5.70850e-19 1.83837e-19
10408.1000 3.17518e-19 1.80260e-19
10409.1860 2.65607e-19 1.98877e-19
10410.2710 3.80559e-19 2.10651e-19
10411.3570 1.57604e-19 2.12893e-19
10412.4430 6.55904e-19 2.20847e-19
10413.5290 3.83687e-19 2.03282e-19
10414.6150 2.27628e-19 1.83168e-19
10415.7010 -1.45707e-19 -1.97229e-19
10416.7870 5.92220e-19 2.53352e-19
10417.8730 6.38551e-19 4.08223e-19
10418.9590 -4.73703e-19 -9.92204e-19
10420.0450 8.70177e-19 1.22159e-18
10421.1310 2.08700e-18 1.24483e-18
10422.2170 -1.37956e-18 -1.23289e-18
10423.3030 -2.30438e-19 -9.91397e-19
10424.3890 1.05805e-18 4.76195e-19
10425.4750 8.04567e-19 2.92795e-19
10426.5610 1.53974e-19 2.77170e-19
10427.6470 -2.26855e-19 -2.63643e-19
10428.7330 1.27732e-19 2.76709e-19
10429.8190 5.21760e-19 3.16007e-19
10430.9050 9.58067e-19 3.36618e-19
