lambda flux fluxErr
9855.3394 4.76100e-19 2.64766e-19
9856.4253 5.01416e-19 2.64261e-19
9857.5113 4.85331e-19 2.58650e-19
9858.5973 -1.56536e-19 -2.59937e-19
9859.6833 1.15038e-19 2.64720e-19
9860.7692 4.06480e-19 2.59795e-19
9861.8552 4.99576e-19 2.53295e-19
9862.9412 6.56631e-19 2.54374e-19
9864.0271 6.53501e-19 2.50986e-19
9865.1131 4.55010e-19 2.49728e-19
9866.1991 2.99430e-19 2.50269e-19
9867.2851 6.94152e-19 2.58263e-19
9868.3710 4.80081e-19 2.67666e-19
9869.4570 4.68144e-19 2.82807e-19
9870.5430 1.35424e-19 3.12427e-19
9871.6290 3.10632e-19 5.30788e-19
9872.7149 3.19517e-19 1.01402e-18
9873.8009 -1.25420e-18 -1.31010e-18
9874.8869 -6.07322e-20 -1.29785e-18
9875.9729 -1.73536e-19 -1.25892e-18
9877.0588 -7.17346e-19 -9.78711e-19
9878.1448 2.31924e-19 4.76929e-19
9879.2308 2.87038e-19 2.82891e-19
9880.3167 7.30934e-20 2.60425e-19
9881.4027 6.62009e-19 2.56239e-19
9882.4887 7.18765e-19 2.53749e-19
9883.5747 7.47741e-19 3.24992e-19
9884.6606 3.64208e-19 3.41986e-19
9885.7466 -1.62937e-19 -3.02097e-19
9886.8326 2.23666e-19 3.92027e-19
9887.9186 4.96045e-19 4.22058e-19
9889.0045 7.53841e-19 3.73318e-19
9890.0905 3.23247e-19 3.47129e-19
9891.1765 2.55849e-19 3.09056e-19
9892.2624 -2.30511e-19 -2.58569e-19
9893.3484 3.14884e-19 2.58481e-19
9894.4344 8.63636e-19 4.22604e-19
9895.5204 1.95864e-20 7.17541e-19
9896.6063 9.28337e-19 8.60028e-19
9897.6923 2.04401e-19 8.75199e-19
9898.7783 -3.08572e-19 -8.36546e-19
9899.8643 -5.83080e-19 -1.17425e-18
9900.9502 6.92081e-19 6.82309e-19
9902.0362 1.09951e-18 4.47915e-19
9903.1222 4.75450e-19 2.74900e-19
9904.2081 4.69091e-19 2.79328e-19
9905.2941 -4.22494e-20 -2.61996e-19
9906.3801 2.86812e-21 2.48904e-19
9907.4661 7.32291e-19 2.40851e-19
9908.5520 1.02650e-18 2.67105e-19
9909.6380 3.49696e-19 2.60846e-19
9910.7240 3.11589e-19 2.60769e-19
9911.8100 2.73595e-19 2.47960e-19
9912.8959 -8.87666e-20 -2.80278e-19
9913.9819 1.52855e-19 4.56203e-19
9915.0679 3.76816e-19 9.29918e-19
9916.1538 -9.78671e-20 -1.26391e-18
9917.2398 -2.19603e-19 -1.28432e-18
9918.3258 1.28697e-18 1.24531e-18
9919.4118 1.66764e-19 1.01792e-18
9920.4977 2.91847e-19 5.00928e-19
9921.5837 -1.87638e-19 -2.52211e-19
9922.6697 1.85571e-20 2.38169e-19
9923.7557 4.48099e-19 2.32508e-19
9924.8416 6.53572e-19 2.33157e-19
9925.9276 2.28789e-20 2.36335e-19
9927.0136 1.26343e-19 2.31399e-19
9928.0995 3.23820e-19 2.32744e-19
9929.1855 1.61762e-19 2.36565e-19
9930.2715 6.81949e-19 2.34965e-19
9931.3575 8.33794e-20 2.31916e-19
9932.4434 -4.23715e-19 -2.50887e-19
9933.5294 -8.36059e-20 -2.59939e-19
9934.6154 1.44688e-19 2.36764e-19
9935.7014 3.07650e-19 2.40598e-19
9936.7873 3.19479e-19 2.45599e-19
9937.8733 2.12206e-19 2.37626e-19
9938.9593 2.18715e-19 2.41949e-19
9940.0452 3.57223e-19 2.63991e-19
9941.1312 8.01784e-19 3.80195e-19
9942.2172 7.49970e-19 7.39682e-19
9943.3032 1.70941e-18 1.57521e-18
9944.3891 -2.53331e-19 -2.05788e-18
9945.4751 7.52809e-19 1.64388e-18
9946.5611 1.99774e-19 1.25875e-18
9947.6471 -1.81402e-18 -1.37456e-18
9948.7330 1.34128e-18 1.40754e-18
9949.8190 4.05574e-18 1.44625e-18
9950.9050 4.07222e-20 1.27128e-18
9951.9910 5.19011e-19 9.14525e-19
9953.0769 1.65822e-18 6.29101e-19
9954.1629 2.65504e-19 4.18394e-19
9955.2489 3.55866e-19 3.28078e-19
9956.3348 1.06038e-18 5.30137e-19
9957.4208 1.26845e-18 1.01014e-18
9958.5068 9.74016e-19 1.17763e-18
9959.5928 2.31050e-18 1.20340e-18
9960.6787 -3.87222e-20 -1.16162e-18
9961.7647 1.70998e-18 9.60994e-19
9962.8507 1.31568e-18 9.55292e-19
9963.9367 1.15466e-18 1.03636e-18
9965.0226 -2.99008e-19 -1.02051e-18
9966.1086 -5.27073e-19 -9.25349e-19
9967.1946 6.68186e-19 6.21207e-19
9968.2805 -4.28272e-20 -2.83655e-19
9969.3665 3.18271e-22 2.33766e-19
9970.4525 1.71136e-19 2.39204e-19
9971.5385 1.89277e-19 2.93524e-19
9972.6244 -2.80135e-19 -4.81234e-19
9973.7104 9.95607e-19 6.58925e-19
9974.7964 2.02867e-19 6.69931e-19
9975.8824 -3.86490e-20 -6.64965e-19
9976.9683 2.29513e-19 5.82968e-19
9978.0543 1.09665e-19 3.87858e-19
9979.1403 -1.29639e-19 -3.65349e-19
9980.2262 -9.05540e-19 -3.88092e-19
9981.3122 -3.78000e-19 -4.00316e-19
9982.3982 -2.32008e-19 -3.91228e-19
9983.4842 2.89051e-19 3.35614e-19
9984.5701 3.87375e-19 2.83853e-19
9985.6561 5.59231e-19 2.40105e-19
9986.7421 3.70407e-19 2.19348e-19
9987.8281 -3.71761e-20 -2.19504e-19
9988.9140 1.10396e-19 2.16457e-19
9990.0000 1.73084e-19 2.16074e-19
9991.0860 2.48138e-19 2.13965e-19
9992.1719 3.34997e-19 2.20884e-19
9993.2579 9.35807e-20 2.24343e-19
9994.3439 1.40252e-19 2.20095e-19
9995.4299 -1.02521e-19 -2.09472e-19
9996.5158 2.40227e-19 2.11851e-19
9997.6018 4.41948e-19 2.11736e-19
9998.6878 2.12417e-19 2.16629e-19
9999.7738 4.61083e-20 2.82991e-19
10000.8600 5.43972e-19 4.51267e-19
10001.9460 1.48649e-18 5.29157e-19
10003.0320 1.03965e-18 5.36234e-19
10004.1180 1.12661e-18 5.30749e-19
10005.2040 -5.57157e-19 -4.13140e-19
10006.2900 3.71053e-19 2.76502e-19
10007.3760 4.62127e-19 2.39102e-19
10008.4620 1.87156e-19 2.12210e-19
10009.5480 -1.46315e-19 -2.16382e-19
10010.6330 1.93618e-19 2.58690e-19
10011.7190 2.26770e-19 4.44883e-19
10012.8050 1.04123e-19 8.54600e-19
10013.8910 -1.42555e-18 -1.39975e-18
10014.9770 7.62347e-20 1.57759e-18
10016.0630 -6.24077e-20 -1.57891e-18
10017.1490 2.18080e-18 1.45069e-18
10018.2350 1.11098e-18 9.71648e-19
10019.3210 5.38258e-19 4.85606e-19
10020.4070 4.31599e-19 2.51901e-19
10021.4930 -4.39773e-19 -2.59410e-19
10022.5790 -2.63738e-19 -3.22686e-19
10023.6650 6.94166e-19 3.45623e-19
10024.7510 2.32550e-19 3.90463e-19
10025.8370 -3.26800e-19 -6.64700e-19
10026.9230 8.87575e-20 8.52203e-19
10028.0090 -3.74852e-19 -8.79249e-19
10029.0950 4.17361e-19 8.57916e-19
10030.1810 -2.29697e-19 -7.30365e-19
10031.2670 -7.71476e-20 -3.67480e-19
10032.3530 6.04034e-19 2.30050e-19
10033.4390 5.74563e-19 2.36735e-19
10034.5250 6.57075e-19 2.37509e-19
10035.6110 6.13343e-19 2.32868e-19
10036.6970 3.50604e-19 2.29972e-19
10037.7830 4.21475e-19 2.39549e-19
10038.8690 5.16597e-19 2.66819e-19
10039.9550 2.88021e-19 2.74970e-19
10041.0410 4.94916e-20 2.62044e-19
10042.1270 4.07923e-19 2.61183e-19
10043.2130 5.95226e-19 2.98527e-19
10044.2990 2.77117e-19 4.82640e-19
10045.3850 2.19669e-19 5.57119e-19
10046.4710 5.55793e-19 5.65744e-19
10047.5570 -7.79544e-19 -5.55226e-19
10048.6430 2.56891e-19 4.14824e-19
10049.7290 5.66455e-19 2.29932e-19
10050.8140 3.13643e-19 1.96217e-19
10051.9000 3.12885e-19 1.99134e-19
10052.9860 3.07419e-19 2.02295e-19
10054.0720 2.85888e-19 1.99082e-19
10055.1580 1.05055e-19 1.97875e-19
10056.2440 2.34615e-19 1.98231e-19
10057.3300 -3.35314e-19 -1.96515e-19
10058.4160 2.38641e-19 2.04293e-19
10059.5020 3.01714e-19 2.92863e-19
10060.5880 5.40443e-19 4.44289e-19
10061.6740 1.16164e-19 6.80204e-19
10062.7600 3.22400e-19 7.36992e-19
10063.8460 -3.97588e-19 -7.31084e-19
10064.9320 -1.73976e-19 -9.50100e-19
10066.0180 -4.66575e-20 -6.65823e-19
10067.1040 4.47699e-19 3.30509e-19
10068.1900 7.50787e-19 3.74187e-19
10069.2760 3.38739e-19 3.89524e-19
10070.3620 -1.56059e-19 -4.14629e-19
10071.4480 2.81340e-19 4.78552e-19
10072.5340 -1.10505e-18 -7.16514e-19
10073.6200 7.60152e-19 1.26700e-18
10074.7060 -1.72538e-19 -5.61636e-19
10075.7920 1.05588e-18 3.81088e-19
10076.8780 4.77542e-19 2.59530e-19
10077.9640 5.05583e-19 2.17174e-19
10079.0500 4.05199e-21 2.17123e-19
10080.1360 -6.16587e-20 -2.32974e-19
10081.2220 -1.27285e-20 -2.63243e-19
10082.3080 6.64032e-19 7.55975e-19
10083.3940 1.80687e-18 1.45645e-18
10084.4800 8.65641e-19 1.24437e-18
10085.5660 1.31521e-18 1.25480e-18
10086.6520 1.41019e-18 1.10110e-18
10087.7380 -5.61572e-19 -7.18860e-19
10088.8240 3.26288e-21 2.87789e-19
10089.9100 -1.15365e-19 -2.06529e-19
10090.9950 -1.15313e-19 -2.10277e-19
10092.0810 4.55524e-19 2.19483e-19
10093.1670 3.37096e-19 2.03495e-19
10094.2530 7.54798e-20 2.01664e-19
10095.3390 3.85879e-19 2.89828e-19
10096.4250 5.65703e-19 3.20958e-19
10097.5110 9.19215e-20 2.43313e-19
10098.5970 2.95190e-19 2.71853e-19
10099.6830 3.75369e-20 2.76596e-19
10100.7690 1.88397e-19 2.73856e-19
10101.8550 1.66144e-19 2.66641e-19
10102.9410 6.57724e-19 2.89526e-19
10104.0270 1.43958e-18 5.73561e-19
10105.1130 7.62143e-19 7.48144e-19
10106.1990 5.74157e-19 7.73341e-19
10107.2850 9.01224e-19 7.85522e-19
10108.3710 -3.15020e-19 -6.51084e-19
10109.4570 -1.90328e-19 -3.41770e-19
10110.5430 1.03335e-20 2.12386e-19
10111.6290 4.54763e-19 1.96155e-19
10112.7150 1.25400e-19 1.91682e-19
10113.8010 -8.12295e-20 -1.90471e-19
10114.8870 -1.02841e-19 -1.85009e-19
10115.9730 2.01974e-19 1.84653e-19
10117.0590 1.52275e-20 1.81560e-19
10118.1450 1.84442e-19 1.85826e-19
10119.2310 3.58811e-19 1.86404e-19
10120.3170 2.51986e-19 1.93877e-19
10121.4030 4.58660e-19 2.06244e-19
10122.4890 2.50885e-19 2.44822e-19
10123.5750 2.71997e-19 4.42303e-19
10124.6610 8.98280e-19 1.00306e-18
10125.7470 -3.50606e-19 -1.24345e-18
10126.8330 4.20720e-19 1.27662e-18
10127.9190 2.08361e-19 1.23472e-18
10129.0050 1.90479e-18 9.32576e-19
10130.0900 5.81229e-19 3.88334e-19
10131.1760 2.79465e-19 2.18606e-19
10132.2620 5.17578e-19 2.30387e-19
10133.3480 2.29850e-19 2.69257e-19
10134.4340 1.13411e-19 3.01577e-19
10135.5200 4.62115e-19 3.05385e-19
10136.6060 4.81085e-19 2.94818e-19
10137.6920 1.99668e-19 2.61439e-19
10138.7780 3.98310e-19 2.33437e-19
10139.8640 2.23751e-19 4.22405e-19
10140.9500 1.37607e-19 4.20265e-19
10142.0360 2.95825e-19 2.11277e-19
10143.1220 -3.79015e-19 -2.21737e-19
10144.2080 8.17862e-20 2.89740e-19
10145.2940 4.56749e-19 4.27659e-19
10146.3800 3.36067e-19 4.54044e-19
10147.4660 -1.20036e-19 -3.99601e-19
10148.5520 -3.25154e-19 -3.83006e-19
10149.6380 -2.02228e-19 -3.89760e-19
10150.7240 1.35305e-19 4.04046e-19
10151.8100 1.03012e-19 3.82227e-19
10152.8960 6.63361e-19 4.92796e-19
10153.9820 7.79667e-19 7.36550e-19
10155.0680 4.51912e-19 7.95199e-19
10156.1540 -1.88690e-18 -1.48824e-18
10157.2400 1.46155e-18 1.40433e-18
10158.3260 1.07137e-18 5.27079e-19
10159.4120 4.45155e-19 4.74063e-19
10160.4980 3.12687e-19 4.89608e-19
10161.5840 1.95084e-19 4.87174e-19
10162.6700 5.22889e-19 5.30553e-19
10163.7560 5.78525e-19 4.07700e-19
10164.8420 3.86312e-19 3.47701e-19
10165.9280 -2.10996e-20 -3.92522e-19
10167.0140 4.91645e-19 3.94664e-19
10168.1000 4.47128e-19 4.12887e-19
10169.1860 -1.10521e-19 -3.95609e-19
10170.2710 1.54918e-19 3.35910e-19
10171.3570 4.98817e-19 5.00941e-19
10172.4430 3.67375e-19 1.03879e-18
10173.5290 2.76699e-19 1.42085e-18
10174.6150 1.00119e-18 1.45535e-18
10175.7010 -3.58928e-19 -1.38441e-18
10176.7870 -1.58771e-18 -1.06029e-18
10177.8730 -2.62772e-19 -4.26538e-19
10178.9590 2.44744e-19 2.15974e-19
10180.0450 3.37441e-19 2.10400e-19
10181.1310 3.00134e-19 3.25799e-19
10182.2170 1.67875e-19 5.22996e-19
10183.3030 3.36337e-19 5.70686e-19
10184.3890 4.23489e-19 5.31984e-19
10185.4750 -7.85630e-21 -5.18172e-19
10186.5610 6.02821e-20 3.69645e-19
10187.6470 -1.77081e-19 -2.81857e-19
10188.7330 1.89404e-19 2.97614e-19
10189.8190 6.15204e-19 5.85267e-19
10190.9050 -1.73108e-20 -8.88693e-19
10191.9910 1.06469e-18 9.53465e-19
10193.0770 9.70177e-19 9.55260e-19
10194.1630 -7.49154e-19 -8.85899e-19
10195.2490 -1.37534e-19 -5.20544e-19
10196.3350 2.33764e-19 2.67121e-19
10197.4210 7.24342e-19 2.52932e-19
10198.5070 2.11577e-19 2.49229e-19
10199.5930 -1.90754e-20 -2.48841e-19
10200.6790 1.93191e-19 2.45276e-19
10201.7650 1.69148e-19 2.50745e-19
10202.8510 5.47361e-19 3.44442e-19
10203.9370 6.04499e-19 5.80790e-19
10205.0230 1.14238e-18 6.99029e-19
10206.1090 5.67413e-19 7.03953e-19
10207.1950 -4.82053e-19 -6.28723e-19
10208.2810 6.76521e-19 4.70383e-19
10209.3670 3.87914e-19 5.31932e-19
10210.4520 2.23396e-19 6.69306e-19
10211.5380 5.07590e-19 9.88648e-19
10212.6240 -5.89413e-19 -1.18271e-18
10213.7100 -1.31382e-18 -1.13039e-18
10214.7960 3.72735e-19 1.04636e-18
10215.8820 -2.49780e-19 -1.18210e-18
10216.9680 -1.35888e-19 -5.26434e-19
10218.0540 5.03783e-19 2.07572e-19
10219.1400 -1.08790e-19 -1.92114e-19
10220.2260 -1.00794e-19 -1.96678e-19
10221.3120 1.09054e-19 2.20741e-19
10222.3980 3.30246e-19 2.46961e-19
10223.4840 4.70431e-19 2.51877e-19
10224.5700 8.33976e-19 2.61167e-19
10225.6560 7.66656e-19 4.39364e-19
10226.7420 9.53770e-19 1.10142e-18
10227.8280 6.09727e-20 1.26389e-18
10228.9140 1.12408e-18 9.90080e-19
10230.0000 1.02830e-18 9.35037e-19
10231.0860 8.28550e-19 7.00457e-19
10232.1720 6.94194e-19 6.51540e-19
10233.2580 2.49149e-19 6.54508e-19
10234.3440 -3.65697e-19 -6.60314e-19
10235.4300 6.23153e-19 5.61343e-19
10236.5160 4.38507e-19 3.20764e-19
10237.6020 -1.14139e-19 -2.38411e-19
10238.6880 1.33301e-19 2.16499e-19
10239.7740 3.39688e-19 1.89246e-19
10240.8600 3.03467e-19 1.82347e-19
10241.9460 5.53608e-19 2.85125e-19
10243.0320 5.93973e-19 2.89239e-19
10244.1180 2.86972e-19 1.90892e-19
10245.2040 1.14677e-19 1.97894e-19
10246.2900 1.48378e-19 1.92001e-19
10247.3760 -5.69847e-21 -1.81438e-19
10248.4620 4.24107e-19 1.79877e-19
10249.5480 3.30802e-19 1.77508e-19
10250.6330 3.31074e-19 1.80161e-19
10251.7190 2.45620e-19 1.77522e-19
10252.8050 2.68017e-19 1.78978e-19
10253.8910 -2.70283e-20 -4.53435e-19
10254.9770 -3.55596e-19 -4.54326e-19
10256.0630 4.55428e-20 1.90939e-19
10257.1490 1.61588e-19 2.16181e-19
10258.2350 -1.56742e-20 -2.19019e-19
10259.3210 -5.60663e-20 -2.20714e-19
10260.4070 -8.63156e-20 -2.13324e-19
10261.4930 -1.13726e-19 -1.94981e-19
10262.5790 2.79004e-19 1.83166e-19
10263.6650 6.49142e-22 1.94648e-19
10264.7510 2.32108e-19 2.04360e-19
10265.8370 3.03609e-19 2.19787e-19
10266.9230 4.26785e-19 2.42952e-19
10268.0090 6.57038e-19 2.56119e-19
10269.0950 1.61141e-19 2.55757e-19
10270.1810 1.86870e-19 3.03866e-19
10271.2670 -1.82589e-20 -1.26522e-18
10272.3530 -1.84221e-19 -1.56677e-18
10273.4390 -1.53603e-19 -5.24442e-19
10274.5250 2.79229e-19 5.25996e-19
10275.6110 2.70790e-20 4.83733e-19
10276.6970 6.38511e-21 3.13289e-19
10277.7830 -2.91250e-20 -2.45211e-19
10278.8690 3.71967e-19 2.28282e-19
10279.9550 4.71210e-19 2.20447e-19
10281.0410 1.54294e-19 2.23631e-19
10282.1270 6.85874e-19 2.18667e-19
10283.2130 8.37707e-20 2.21039e-19
10284.2990 -3.73823e-20 -2.75688e-19
10285.3850 7.65079e-19 5.18127e-19
10286.4710 7.78552e-19 9.50845e-19
10287.5570 1.58795e-18 1.67571e-18
10288.6430 1.23108e-18 1.87302e-18
10289.7290 6.30243e-19 1.84378e-18
10290.8140 1.43141e-18 1.71325e-18
10291.9000 1.94806e-18 1.11767e-18
10292.9860 2.42511e-19 4.33989e-19
10294.0720 7.05399e-20 3.67082e-19
10295.1580 3.02054e-19 3.98024e-19
10296.2440 4.45972e-19 6.87126e-19
10297.3300 2.40803e-18 9.97349e-19
10298.4160 -3.72166e-19 -1.01950e-18
10299.5020 -1.83875e-18 -1.03717e-18
10300.5880 -1.01861e-20 -9.11783e-19
10301.6740 1.18099e-19 4.72503e-19
10302.7600 2.03297e-19 2.40579e-19
10303.8460 1.22919e-19 2.40997e-19
10304.9320 2.35093e-19 2.61766e-19
10306.0180 2.25504e-19 2.84857e-19
10307.1040 1.65252e-19 2.92038e-19
10308.1900 2.32187e-19 2.90504e-19
10309.2760 7.74921e-19 3.61426e-19
10310.3620 -2.22863e-19 -5.19202e-19
10311.4480 7.66245e-19 6.05452e-19
10312.5340 4.76269e-19 6.17531e-19
10313.6200 2.10955e-19 5.91698e-19
10314.7060 6.96565e-19 4.30479e-19
10315.7920 5.37994e-19 2.40010e-19
10316.8780 2.45990e-19 3.02777e-19
10317.9640 -1.68603e-19 -2.93121e-19
10319.0500 2.62729e-19 2.10168e-19
10320.1360 5.62169e-19 3.35051e-19
10321.2220 -4.73269e-19 -3.11162e-19
10322.3080 -3.44186e-19 -1.91274e-19
10323.3940 6.65241e-20 1.99968e-19
10324.4800 4.40424e-19 2.09802e-19
10325.5660 3.02994e-19 2.15992e-19
10326.6520 3.54999e-19 2.42196e-19
10327.7380 3.60421e-19 2.94145e-19
10328.8240 5.07450e-19 3.36980e-19
10329.9100 3.72591e-19 3.53207e-19
10330.9950 3.88170e-19 3.45953e-19
10332.0810 3.76391e-19 2.96775e-19
10333.1670 6.61510e-19 2.40871e-19
10334.2530 2.03740e-19 3.07119e-19
10335.3390 8.28761e-21 2.88818e-19
10336.4250 5.79120e-19 2.91550e-19
10337.5110 1.31106e-20 1.87440e-19
10338.5970 -4.59598e-20 -1.90380e-19
10339.6830 1.76343e-19 2.21997e-19
10340.7690 4.94190e-19 3.52840e-19
10341.8550 7.11603e-19 4.15883e-19
10342.9410 1.02661e-18 4.22949e-19
10344.0270 6.92815e-19 4.20963e-19
10345.1130 6.63453e-20 3.42276e-19
10346.1990 6.86341e-19 2.68926e-19
10347.2850 1.61195e-20 4.55475e-19
10348.3710 -5.12482e-19 -7.85599e-19
10349.4570 6.25816e-19 8.43491e-19
10350.5430 9.34428e-19 8.51066e-19
10351.6290 1.59850e-19 8.02741e-19
10352.7150 7.02411e-19 4.98024e-19
10353.8010 3.89829e-19 3.35555e-19
10354.8870 -2.49612e-19 -6.27368e-19
10355.9730 1.15945e-18 7.15615e-19
10357.0590 6.58722e-19 4.97274e-19
10358.1450 4.42018e-19 4.66314e-19
10359.2310 5.06206e-19 3.48005e-19
10360.3170 -1.37753e-19 -2.17511e-19
10361.4030 -7.94698e-20 -1.84340e-19
10362.4890 -3.73550e-20 -1.80952e-19
10363.5750 5.10644e-20 1.84708e-19
10364.6610 -4.67437e-20 -1.88864e-19
10365.7470 3.20316e-19 1.93057e-19
10366.8330 4.67382e-19 1.89450e-19
10367.9190 4.51649e-19 1.94265e-19
10369.0050 4.05499e-19 1.95210e-19
10370.0900 5.44198e-19 2.06106e-19
10371.1760 -5.50246e-20 -2.24548e-19
10372.2620 3.01445e-19 3.67012e-19
10373.3480 6.91697e-19 1.02677e-18
10374.4340 2.11018e-18 1.40756e-18
10375.5200 2.11161e-18 1.56744e-18
10376.6060 4.90135e-19 2.73719e-18
10377.6920 -1.12475e-18 -2.18493e-18
10378.7780 -4.35418e-19 -8.84231e-19
10379.8640 2.36357e-19 2.48726e-19
10380.9500 -3.91340e-20 -2.06132e-19
10382.0360 3.84489e-19 1.95504e-19
10383.1220 1.06618e-19 1.96414e-19
10384.2080 2.78094e-19 2.00575e-19
10385.2940 9.27011e-20 2.00151e-19
10386.3800 8.09581e-19 2.45737e-19
10387.4660 1.42816e-19 2.35280e-19
10388.5520 1.70977e-19 2.79510e-19
10389.6380 1.16849e-19 2.81746e-19
10390.7240 5.76817e-19 2.05806e-19
10391.8100 -1.07031e-19 -2.07742e-19
10392.8960 3.91653e-19 2.10347e-19
10393.9820 2.56711e-20 2.19146e-19
10395.0680 3.57441e-19 2.34153e-19
10396.1540 4.89940e-19 3.39538e-19
10397.2400 5.89505e-19 7.47289e-19
10398.3260 1.67283e-20 9.33457e-19
10399.4120 -4.81887e-19 -1.00853e-18
10400.4980 6.77432e-19 9.68229e-19
10401.5840 2.85051e-19 6.80408e-19
10402.6700 1.51990e-19 2.78178e-19
10403.7560 -4.12277e-19 -3.13757e-19
10404.8420 -4.63806e-19 -3.15446e-19
10405.9280 2.45501e-19 2.11870e-19
10407.0140 2.54412e-19 2.04468e-19
10408.1000 4.85157e-19 2.03658e-19
10409.1860 4.33234e-19 2.26064e-19
10410.2710 3.41226e-19 2.39173e-19
10411.3570 5.99201e-19 2.54008e-19
10412.4430 5.12904e-19 2.53463e-19
10413.5290 2.12043e-19 2.32615e-19
10414.6150 1.41344e-19 2.12750e-19
10415.7010 8.18352e-19 2.32197e-19
10416.7870 1.89873e-19 3.01543e-19
10417.8730 5.46610e-19 4.88481e-19
10418.9590 -7.92519e-19 -1.12114e-18
10420.0450 1.78289e-18 1.45371e-18
10421.1310 4.78285e-19 1.46522e-18
10422.2170 3.19634e-19 1.43081e-18
10423.3030 -1.12333e-18 -1.12861e-18
10424.3890 -4.02178e-19 -4.79144e-19
10425.4750 7.93540e-20 3.05570e-19
10426.5610 -7.12892e-20 -3.21045e-19
