lambda flux fluxErr
9881.4027 7.45266e-19 2.63912e-19
9882.4887 8.20726e-19 4.06010e-19
9883.5747 8.17999e-19 5.43543e-19
9884.6606 5.53441e-19 3.75889e-19
9885.7466 6.41792e-19 4.06428e-19
9886.8326 5.59845e-19 3.29937e-19
9887.9186 8.79222e-19 3.52755e-19
9889.0045 7.12472e-19 3.40983e-19
9890.0905 2.12682e-19 3.26209e-19
9891.1765 8.95166e-19 3.34795e-19
9892.2624 5.49999e-19 2.91370e-19
9893.3484 3.21296e-19 2.56647e-19
9894.4344 4.72583e-19 3.49610e-19
9895.5204 9.13438e-19 7.04825e-19
9896.6063 -2.42909e-19 -8.26090e-19
9897.6923 2.55939e-18 1.20526e-18
9898.7783 1.17275e-18 1.14875e-18
9899.8643 1.71920e-18 5.23829e-19
9900.9502 1.28513e-18 3.19341e-19
9902.0362 2.91939e-19 2.77354e-19
9903.1222 7.32356e-19 2.76753e-19
9904.2081 8.81241e-19 2.75407e-19
9905.2941 6.29258e-19 2.60506e-19
9906.3801 8.16098e-19 2.50688e-19
9907.4661 5.49413e-19 2.37381e-19
9908.5520 1.46294e-18 3.44379e-19
9909.6380 6.27297e-19 3.26578e-19
9910.7240 6.88712e-19 2.38911e-19
9911.8100 6.20702e-19 2.44179e-19
9912.8959 5.85801e-19 2.53320e-19
9913.9819 5.30236e-19 3.46150e-19
9915.0679 1.24895e-18 7.73986e-19
9916.1538 5.94174e-19 1.06184e-18
9917.2398 -5.74662e-19 -1.09514e-18
9918.3258 -7.47984e-19 -1.06746e-18
9919.4118 -4.93457e-19 -8.50230e-19
9920.4977 7.20254e-19 3.79283e-19
9921.5837 8.75945e-19 2.48323e-19
9922.6697 6.00529e-19 2.38380e-19
9923.7557 4.05445e-19 2.35373e-19
9924.8416 6.76258e-19 2.39258e-19
9925.9276 8.16565e-19 2.41358e-19
9927.0136 1.12190e-18 2.48295e-19
9928.0995 1.20090e-18 2.50317e-19
9929.1855 8.65567e-19 4.44086e-19
9930.2715 1.64970e-18 4.26866e-19
9931.3575 9.74402e-19 2.43529e-19
9932.4434 1.12841e-18 2.35168e-19
9933.5294 1.24679e-18 2.41567e-19
9934.6154 8.07214e-19 2.33431e-19
9935.7014 4.53439e-19 2.28028e-19
9936.7873 1.01103e-18 2.34591e-19
9937.8733 5.89232e-19 2.35077e-19
9938.9593 6.71786e-19 2.57940e-19
9940.0452 7.23882e-19 2.69435e-19
9941.1312 4.05464e-19 4.76267e-19
9942.2172 -4.86261e-19 -1.29696e-18
9943.3032 -1.97536e-18 -1.79052e-18
9944.3891 -5.38682e-19 -1.41094e-18
9945.4751 -2.40887e-21 -9.60982e-19
9946.5611 9.51772e-19 1.03084e-18
9947.6471 1.91082e-18 1.81768e-18
9948.7330 4.18250e-18 1.93172e-18
9949.8190 7.14711e-19 1.21107e-18
9950.9050 -4.54144e-20 -1.06523e-18
9951.9910 1.49406e-18 7.57825e-19
9953.0769 4.47428e-19 5.17455e-19
9954.1629 5.39634e-19 3.58537e-19
9955.2489 3.40912e-19 2.62938e-19
9956.3348 1.12122e-18 4.21651e-19
9957.4208 1.70181e-18 8.67336e-19
9958.5068 2.93267e-18 1.01775e-18
9959.5928 7.77320e-19 1.00779e-18
9960.6787 -5.18909e-19 -9.76869e-19
9961.7647 3.11245e-19 7.51842e-19
9962.8507 6.91426e-19 7.97530e-19
9963.9367 -2.78859e-19 -8.80810e-19
9965.0226 2.82288e-20 8.72401e-19
9966.1086 1.13741e-18 7.93651e-19
9967.1946 6.74439e-19 5.03081e-19
9968.2805 1.04567e-18 2.55286e-19
9969.3665 3.00223e-19 2.23186e-19
9970.4525 3.17251e-19 2.22461e-19
9971.5385 3.93930e-19 2.56736e-19
9972.6244 7.23539e-19 4.08478e-19
9973.7104 8.90628e-19 1.11214e-18
9974.7964 -1.13755e-18 -1.13877e-18
9975.8824 1.09911e-18 5.75994e-19
9976.9683 1.15746e-18 5.55444e-19
9978.0543 1.05081e-18 3.69331e-19
9979.1403 9.92872e-19 3.35130e-19
9980.2262 5.07915e-19 3.45695e-19
9981.3122 2.58572e-19 3.61041e-19
9982.3982 2.34031e-19 3.51634e-19
9983.4842 6.85336e-19 3.05491e-19
9984.5701 6.42538e-19 2.90590e-19
9985.6561 8.03242e-19 2.51748e-19
9986.7421 6.19606e-19 2.16721e-19
9987.8281 6.05411e-19 2.20355e-19
9988.9140 6.72209e-19 2.18357e-19
9990.0000 1.19287e-18 2.21523e-19
9991.0860 1.03668e-18 2.21032e-19
9992.1719 9.10963e-19 2.23246e-19
9993.2579 6.05539e-19 2.14997e-19
9994.3439 8.15206e-19 2.25980e-19
9995.4299 7.75869e-19 2.20153e-19
9996.5158 6.97014e-19 2.37261e-19
9997.6018 8.03680e-19 2.34570e-19
9998.6878 9.20055e-19 2.16656e-19
9999.7738 8.04199e-19 2.59141e-19
10000.8600 7.58724e-19 4.08391e-19
10001.9460 6.53515e-19 4.70563e-19
10003.0320 4.31351e-19 4.66318e-19
10004.1180 1.17021e-18 4.66110e-19
10005.2040 4.01804e-19 3.57574e-19
10006.2900 8.65868e-19 2.55629e-19
10007.3760 1.00350e-18 2.32523e-19
10008.4620 9.16221e-19 2.14782e-19
10009.5480 9.40799e-19 2.15715e-19
10010.6330 1.78337e-18 2.52240e-19
10011.7190 1.42317e-18 3.65820e-19
10012.8050 8.62690e-19 7.15472e-19
10013.8910 -6.50001e-19 -1.19306e-18
10014.9770 8.06701e-19 1.34583e-18
10016.0630 1.70202e-18 1.36106e-18
10017.1490 2.79458e-18 1.23458e-18
10018.2350 1.08121e-18 1.10618e-18
10019.3210 7.42051e-19 5.83082e-19
10020.4070 9.37397e-19 3.30853e-19
10021.4930 1.06463e-18 2.49262e-19
10022.5790 9.39338e-19 2.99311e-19
10023.6650 9.79509e-19 3.12160e-19
10024.7510 7.04108e-19 3.42497e-19
10025.8370 -9.55615e-20 -5.56142e-19
10026.9230 1.06799e-18 7.41648e-19
10028.0090 -4.38619e-19 -1.20004e-18
10029.0950 9.31507e-19 1.17896e-18
10030.1810 7.98077e-19 6.16443e-19
10031.2670 1.01431e-18 3.07665e-19
10032.3530 1.05355e-18 2.24180e-19
10033.4390 3.18229e-19 2.20903e-19
10034.5250 6.32625e-19 4.75048e-19
10035.6110 3.73807e-19 4.63462e-19
10036.6970 4.02612e-19 2.22539e-19
10037.7830 7.66806e-19 2.34398e-19
10038.8690 8.24295e-19 2.55847e-19
10039.9550 8.12420e-19 2.58755e-19
10041.0410 4.12960e-19 2.47344e-19
10042.1270 7.79327e-19 2.44771e-19
10043.2130 1.07634e-18 2.77591e-19
10044.2990 1.31367e-18 4.22945e-19
10045.3850 1.01713e-18 4.94261e-19
10046.4710 8.76619e-19 5.02082e-19
10047.5570 3.67971e-19 4.76586e-19
10048.6430 7.43206e-19 3.60700e-19
10049.7290 6.30425e-19 2.12723e-19
10050.8140 5.79883e-19 1.94107e-19
10051.9000 7.61555e-19 2.04840e-19
10052.9860 8.02384e-19 2.12631e-19
10054.0720 8.62233e-19 2.28083e-19
10055.1580 9.39621e-19 2.21168e-19
10056.2440 1.08612e-18 2.05940e-19
10057.3300 1.10820e-18 2.08646e-19
10058.4160 7.61863e-19 2.07734e-19
10059.5020 6.08457e-19 2.64989e-19
10060.5880 4.77119e-19 3.97342e-19
10061.6740 1.75698e-20 5.91583e-19
10062.7600 3.62586e-20 6.41187e-19
10063.8460 -7.83360e-19 -1.01075e-18
10064.9320 8.38897e-19 9.17500e-19
10066.0180 3.32584e-19 6.78486e-19
10067.1040 9.89153e-19 3.03209e-19
10068.1900 1.02982e-18 3.37121e-19
10069.2760 1.53167e-19 3.51015e-19
10070.3620 3.77505e-19 3.69434e-19
10071.4480 4.82494e-19 4.22188e-19
10072.5340 8.34485e-19 4.52730e-19
10073.6200 1.41014e-18 4.57805e-19
10074.7060 7.14750e-19 4.08651e-19
10075.7920 7.52161e-19 3.42672e-19
10076.8780 9.27323e-19 2.48876e-19
10077.9640 9.10278e-19 2.16730e-19
10079.0500 6.86405e-19 2.11230e-19
10080.1360 6.34739e-19 2.18712e-19
10081.2220 9.76001e-19 2.33673e-19
10082.3080 7.77966e-19 4.60833e-19
10083.3940 1.04132e-18 8.62081e-19
10084.4800 4.86417e-19 9.92529e-19
10085.5660 2.24589e-18 1.01233e-18
10086.6520 1.31660e-18 9.41623e-19
10087.7380 3.90228e-19 6.13825e-19
10088.8240 1.09199e-18 2.53754e-19
10089.9100 1.14833e-18 2.43895e-19
10090.9950 9.02545e-19 2.43782e-19
10092.0810 9.39657e-19 2.19661e-19
10093.1670 7.16908e-19 2.05290e-19
10094.2530 9.39652e-19 2.03351e-19
10095.3390 9.15026e-19 2.03010e-19
10096.4250 7.06747e-19 2.13102e-19
10097.5110 6.45526e-19 2.30778e-19
10098.5970 4.93811e-19 2.75116e-19
10099.6830 7.06156e-19 2.84375e-19
10100.7690 5.78982e-19 2.84222e-19
10101.8550 8.27703e-19 2.53049e-19
10102.9410 4.56588e-19 2.63053e-19
10104.0270 4.61757e-19 4.89414e-19
10105.1130 8.70487e-19 6.65709e-19
10106.1990 1.06774e-18 7.52336e-19
10107.2850 1.00917e-18 7.42775e-19
10108.3710 7.37998e-19 5.39603e-19
10109.4570 6.68551e-19 3.16061e-19
10110.5430 6.72019e-19 2.18235e-19
10111.6290 7.80335e-19 1.95768e-19
10112.7150 8.86363e-19 2.58681e-19
10113.8010 8.63493e-19 2.53341e-19
10114.8870 8.61806e-19 1.92421e-19
10115.9730 1.08811e-18 1.96114e-19
10117.0590 1.08123e-18 1.94348e-19
10118.1450 6.35963e-19 1.82597e-19
10119.2310 4.93675e-19 1.87342e-19
10120.3170 8.35862e-19 2.55641e-19
10121.4030 6.67204e-19 2.54710e-19
10122.4890 7.52651e-19 2.85930e-19
10123.5750 1.12145e-18 3.96683e-19
10124.6610 -7.39214e-19 -8.65432e-19
10125.7470 -1.86458e-19 -1.09657e-18
10126.8330 5.85995e-19 1.11218e-18
10127.9190 6.33441e-19 1.06487e-18
10129.0050 1.01306e-18 7.86359e-19
10130.0900 8.03578e-19 3.36484e-19
10131.1760 5.99308e-19 2.04986e-19
10132.2620 6.12544e-19 2.14192e-19
10133.3480 7.42144e-19 2.48720e-19
10134.4340 4.72641e-19 2.72900e-19
10135.5200 3.24394e-19 3.04822e-19
10136.6060 4.25782e-19 2.99541e-19
10137.6920 1.00455e-18 2.48743e-19
10138.7780 8.33532e-19 2.18308e-19
10139.8640 8.49697e-19 2.37468e-19
10140.9500 8.99052e-19 2.36732e-19
10142.0360 8.94871e-19 2.02065e-19
10143.1220 7.38003e-19 2.11984e-19
10144.2080 2.03422e-19 2.56618e-19
10145.2940 7.15570e-19 3.10677e-19
10146.3800 8.69323e-19 3.32776e-19
10147.4660 1.91809e-19 3.50867e-19
10148.5520 7.83732e-20 3.38036e-19
10149.6380 7.96177e-19 4.69318e-19
10150.7240 9.62264e-19 4.83330e-19
10151.8100 8.77628e-19 3.30471e-19
10152.8960 3.80533e-19 4.25700e-19
10153.9820 1.07474e-19 6.30453e-19
10155.0680 8.07167e-19 6.92273e-19
10156.1540 1.10699e-18 6.95958e-19
10157.2400 1.06004e-20 7.21284e-19
10158.3260 2.86738e-19 4.92577e-19
10159.4120 4.31242e-19 4.10022e-19
10160.4980 3.47867e-19 4.36500e-19
10161.5840 7.31927e-19 4.37914e-19
10162.6700 1.02314e-18 4.23229e-19
10163.7560 1.22830e-18 3.27415e-19
10164.8420 1.38141e-18 3.18510e-19
10165.9280 4.38314e-19 3.50764e-19
10167.0140 1.19267e-18 3.57446e-19
10168.1000 1.32616e-18 3.74610e-19
10169.1860 7.63225e-19 3.44847e-19
10170.2710 6.63395e-19 2.90836e-19
10171.3570 7.58900e-19 4.17746e-19
10172.4430 -1.98039e-19 -8.72953e-19
10173.5290 -1.96467e-18 -4.70927e-18
10174.6150 5.27995e-18 8.64780e-18
10175.7010 9.77674e-19 1.52243e-18
10176.7870 2.05402e-18 8.13688e-19
10177.8730 8.46014e-19 3.51268e-19
10178.9590 8.65246e-19 1.99682e-19
10180.0450 1.16650e-18 2.00568e-19
10181.1310 7.42372e-19 2.82266e-19
10182.2170 1.98057e-18 9.00959e-19
10183.3030 5.36473e-19 9.64179e-19
10184.3890 1.38203e-18 4.78616e-19
10185.4750 9.23549e-19 4.49702e-19
10186.5610 1.05543e-18 3.22177e-19
10187.6470 3.57484e-19 2.53165e-19
10188.7330 4.13866e-19 2.60869e-19
10189.8190 1.39129e-18 4.89734e-19
10190.9050 7.60065e-20 7.75609e-19
10191.9910 -1.71079e-19 -8.42143e-19
10193.0770 5.50999e-19 8.43705e-19
10194.1630 4.18522e-19 7.70835e-19
10195.2490 1.80920e-19 4.29946e-19
10196.3350 1.11936e-18 2.50537e-19
10197.4210 7.46841e-19 2.36113e-19
10198.5070 6.60653e-19 2.34091e-19
10199.5930 7.68870e-19 2.32229e-19
10200.6790 1.06069e-18 2.33234e-19
10201.7650 7.23118e-19 2.34539e-19
10202.8510 9.64963e-19 2.99066e-19
10203.9370 5.40378e-19 5.05155e-19
10205.0230 5.07141e-19 5.68164e-19
10206.1090 1.74541e-18 5.84426e-19
10207.1950 1.01457e-18 5.62313e-19
10208.2810 9.76518e-19 4.48662e-19
10209.3670 7.20932e-19 5.14397e-19
10210.4520 1.10408e-20 5.86044e-19
10211.5380 -6.35419e-19 -8.52029e-19
10212.6240 -8.00323e-19 -1.03340e-18
10213.7100 1.42612e-20 9.81992e-19
10214.7960 6.89616e-19 9.16908e-19
10215.8820 6.54244e-19 7.18776e-19
10216.9680 5.85840e-19 3.16648e-19
10218.0540 7.43359e-19 1.97849e-19
10219.1400 7.07116e-19 1.88830e-19
10220.2260 8.33157e-19 1.94731e-19
10221.3120 6.96855e-19 2.15143e-19
10222.3980 7.90395e-19 2.36034e-19
10223.4840 6.10331e-19 2.31412e-19
10224.5700 4.37827e-19 2.29519e-19
10225.6560 4.55986e-19 3.65295e-19
10226.7420 2.05877e-19 6.86653e-19
10227.8280 5.06461e-20 7.94488e-19
10228.9140 -3.34518e-20 -8.04253e-19
10230.0000 -7.33854e-19 -7.41973e-19
10231.0860 2.10095e-19 5.83257e-19
10232.1720 1.10029e-18 6.39506e-19
10233.2580 1.42436e-18 6.47973e-19
10234.3440 6.24960e-19 5.84452e-19
10235.4300 8.16100e-19 5.53376e-19
10236.5160 6.07989e-19 3.13471e-19
10237.6020 1.11493e-18 2.30977e-19
10238.6880 7.89533e-19 2.11723e-19
10239.7740 8.16994e-19 1.88719e-19
10240.8600 8.10657e-19 1.86202e-19
10241.9460 5.78400e-19 1.86840e-19
10243.0320 6.37946e-19 1.94828e-19
10244.1180 5.98659e-19 2.55453e-19
10245.2040 6.34336e-19 2.73632e-19
10246.2900 7.90413e-19 2.09447e-19
10247.3760 8.02681e-19 1.87745e-19
10248.4620 9.96315e-19 1.85660e-19
10249.5480 5.57982e-19 1.78647e-19
10250.6330 9.33871e-19 1.82921e-19
10251.7190 9.09135e-19 1.81929e-19
10252.8050 5.90020e-19 1.82434e-19
10253.8910 1.03461e-18 1.91603e-19
10254.9770 7.48889e-19 1.86917e-19
10256.0630 7.03000e-19 1.92776e-19
10257.1490 5.92358e-19 2.02633e-19
10258.2350 8.40242e-19 2.14483e-19
10259.3210 5.60368e-19 2.12130e-19
10260.4070 3.77374e-19 2.09252e-19
10261.4930 5.19987e-19 1.96568e-19
10262.5790 7.16395e-19 1.90265e-19
10263.6650 9.89900e-19 2.18762e-19
10264.7510 9.55428e-19 2.25884e-19
10265.8370 6.66818e-19 2.10860e-19
10266.9230 7.29267e-19 2.31390e-19
10268.0090 7.75825e-19 2.45308e-19
10269.0950 7.80994e-19 2.46709e-19
10270.1810 7.89639e-19 2.55660e-19
10271.2670 1.21976e-18 3.45850e-19
10272.3530 6.50262e-19 4.53967e-19
10273.4390 1.27130e-18 4.74798e-19
10274.5250 1.06153e-18 4.71987e-19
10275.6110 5.76022e-19 4.23249e-19
10276.6970 1.02414e-18 3.05998e-19
10277.7830 9.34595e-19 2.57390e-19
10278.8690 1.18300e-18 2.22964e-19
10279.9550 6.76452e-19 2.06811e-19
10281.0410 8.59238e-19 2.17732e-19
10282.1270 4.85926e-19 2.09200e-19
10283.2130 7.30272e-19 2.13184e-19
10284.2990 5.49646e-19 2.43212e-19
10285.3850 1.10953e-18 4.38106e-19
10286.4710 2.05896e-18 8.08510e-19
10287.5570 2.74287e-18 1.46985e-18
10288.6430 1.81044e-18 1.67513e-18
10289.7290 1.67905e-18 1.63696e-18
10290.8140 -1.86706e-19 -1.49968e-18
10291.9000 1.81246e-18 9.40991e-19
10292.9860 3.26224e-19 3.47244e-19
10294.0720 1.16942e-18 3.39321e-19
10295.1580 2.94444e-19 3.52675e-19
10296.2440 2.45994e-18 9.24252e-19
10297.3300 2.36615e-18 1.37958e-18
10298.4160 1.56129e-18 1.42151e-18
10299.5020 7.62945e-19 8.90534e-19
10300.5880 7.29360e-19 7.81145e-19
10301.6740 9.39443e-19 6.35594e-19
10302.7600 1.40963e-18 4.71106e-19
10303.8460 1.71184e-18 5.38630e-19
10304.9320 1.20935e-18 2.84466e-19
10306.0180 8.97791e-19 2.68647e-19
10307.1040 6.09675e-19 2.73281e-19
10308.1900 3.28493e-19 2.62548e-19
10309.2760 3.32550e-19 3.10568e-19
10310.3620 3.61100e-19 4.63735e-19
10311.4480 2.56495e-19 5.53477e-19
10312.5340 1.48861e-18 5.60388e-19
10313.6200 1.13992e-18 5.06634e-19
10314.7060 1.37794e-18 3.72146e-19
10315.7920 9.20980e-19 2.20597e-19
10316.8780 7.94383e-19 2.02287e-19
10317.9640 4.73391e-19 1.95067e-19
10319.0500 9.51699e-19 1.98168e-19
10320.1360 6.63936e-19 1.89520e-19
10321.2220 1.00752e-18 1.90386e-19
10322.3080 8.52619e-19 1.85600e-19
10323.3940 7.63382e-19 1.97912e-19
10324.4800 6.21486e-19 2.06677e-19
10325.5660 5.91005e-19 2.07489e-19
10326.6520 1.04891e-18 2.32494e-19
10327.7380 1.01680e-18 2.77802e-19
10328.8240 1.18406e-18 3.11043e-19
10329.9100 9.08231e-19 3.22886e-19
10330.9950 9.32299e-19 3.12340e-19
10332.0810 5.99346e-19 2.71460e-19
10333.1670 7.50376e-19 2.22210e-19
10334.2530 8.50917e-19 1.90905e-19
10335.3390 6.37809e-19 1.86802e-19
10336.4250 1.08812e-18 1.97317e-19
10337.5110 6.02919e-19 1.86835e-19
10338.5970 3.31177e-19 1.83370e-19
10339.6830 5.91352e-19 2.08857e-19
10340.7690 2.05746e-19 3.11685e-19
10341.8550 5.38732e-19 3.75666e-19
10342.9410 7.62985e-19 3.79675e-19
10344.0270 8.15324e-19 6.41956e-19
10345.1130 6.83337e-19 5.30583e-19
10346.1990 9.83673e-19 2.38866e-19
10347.2850 1.19772e-18 3.96072e-19
10348.3710 1.33488e-18 6.78215e-19
10349.4570 1.47816e-18 7.54428e-19
10350.5430 2.20691e-18 7.58037e-19
10351.6290 2.45078e-18 7.11769e-19
10352.7150 1.23571e-18 4.40763e-19
10353.8010 9.89425e-19 2.94870e-19
10354.8870 8.02818e-19 3.92501e-19
10355.9730 7.39990e-19 4.47209e-19
10357.0590 8.08950e-19 6.19781e-19
10358.1450 1.10525e-18 5.73494e-19
10359.2310 1.15314e-18 3.16207e-19
10360.3170 6.26184e-19 2.82654e-19
10361.4030 5.30461e-19 2.55620e-19
10362.4890 7.75507e-19 1.86394e-19
10363.5750 5.05037e-19 1.81957e-19
10364.6610 5.48946e-19 1.83426e-19
10365.7470 8.42139e-19 2.05132e-19
10366.8330 1.03651e-18 2.08209e-19
10367.9190 1.34506e-18 2.03265e-19
10369.0050 8.70175e-19 1.94981e-19
10370.0900 6.31924e-19 1.96977e-19
10371.1760 1.08082e-18 2.13742e-19
10372.2620 8.39632e-19 3.36107e-19
10373.3480 1.10208e-18 8.60652e-19
10374.4340 8.03644e-19 1.22971e-18
10375.5200 2.15068e-18 1.27960e-18
10376.6060 7.22566e-19 1.25531e-18
10377.6920 1.58387e-18 1.00950e-18
10378.7780 9.00737e-19 4.32274e-19
10379.8640 7.19222e-19 2.17035e-19
10380.9500 4.70287e-19 1.95690e-19
10382.0360 1.00389e-18 1.99029e-19
10383.1220 6.32845e-19 1.93247e-19
10384.2080 7.82588e-19 1.97633e-19
10385.2940 8.71652e-19 1.99366e-19
10386.3800 7.07257e-19 1.93634e-19
10387.4660 8.04651e-19 1.91671e-19
10388.5520 8.31831e-19 1.95694e-19
10389.6380 8.95069e-19 1.97158e-19
10390.7240 7.70620e-19 1.98132e-19
10391.8100 7.51286e-19 2.03259e-19
10392.8960 7.17748e-19 2.04147e-19
10393.9820 8.54807e-19 2.16343e-19
10395.0680 5.71140e-19 2.19556e-19
10396.1540 8.94899e-19 3.22808e-19
10397.2400 4.19700e-19 6.26160e-19
10398.3260 1.46441e-19 8.20191e-19
10399.4120 5.67230e-19 8.45206e-19
10400.4980 7.46314e-20 8.05388e-19
10401.5840 3.35938e-19 5.80809e-19
10402.6700 5.06373e-19 2.56069e-19
10403.7560 6.24848e-19 1.95434e-19
10404.8420 7.25452e-19 2.01220e-19
10405.9280 1.05104e-18 2.11010e-19
10407.0140 1.08649e-18 2.06361e-19
10408.1000 8.27091e-19 2.00577e-19
10409.1860 9.79023e-19 2.15710e-19
10410.2710 1.04581e-18 2.62046e-19
10411.3570 1.53493e-18 2.81032e-19
10412.4430 1.82465e-18 2.60343e-19
10413.5290 1.32340e-18 2.30651e-19
10414.6150 9.73870e-19 2.24112e-19
10415.7010 1.01371e-18 3.53323e-19
10416.7870 1.15902e-18 3.68564e-19
10417.8730 7.03921e-19 4.46629e-19
10418.9590 2.05809e-18 9.68690e-19
10420.0450 1.94856e-18 1.27632e-18
10421.1310 2.38999e-18 1.30376e-18
10422.2170 1.60546e-18 1.28742e-18
10423.3030 1.25361e-18 9.80435e-19
10424.3890 9.00126e-19 4.39914e-19
10425.4750 2.91539e-19 2.77497e-19
10426.5610 4.52122e-19 2.69246e-19
10427.6470 5.06575e-19 2.51545e-19
10428.7330 1.47495e-18 2.80594e-19
10429.8190 2.29753e-18 3.40384e-19
10430.9050 3.12132e-18 3.87419e-19
10431.9910 3.83121e-18 4.13621e-19
10433.0770 4.84370e-18 4.36090e-19
10434.1630 6.50847e-18 4.78829e-19
10435.2490 7.15521e-18 4.92467e-19
10436.3350 6.82346e-18 4.68267e-19
10437.4210 5.49531e-18 3.89784e-19
