lambda flux fluxErr
10439.5930 3.39296e-17 2.22012e-18
10440.6790 3.35354e-17 2.09948e-18
10441.7650 3.28620e-17 2.05783e-18
10442.8510 3.18944e-17 1.99750e-18
10443.9370 3.19175e-17 1.99916e-18
10445.0230 3.26421e-17 2.04446e-18
10446.1090 3.20614e-17 2.00857e-18
10447.1950 3.19938e-17 2.00519e-18
10448.2810 3.20433e-17 2.00894e-18
10449.3670 3.21979e-17 2.01941e-18
10450.4520 3.30857e-17 2.09244e-18
10451.5380 3.31982e-17 2.15667e-18
10452.6240 3.26428e-17 2.14864e-18
10453.7100 3.20210e-17 2.11289e-18
10454.7960 3.27349e-17 2.13974e-18
10455.8820 3.23822e-17 2.06159e-18
10456.9680 3.19658e-17 2.00489e-18
10458.0540 3.22752e-17 2.02171e-18
10459.1400 3.34888e-17 2.11916e-18
10460.2260 3.29409e-17 2.08554e-18
10461.3120 3.22090e-17 2.01706e-18
10462.3980 3.22669e-17 2.02075e-18
10463.4840 3.16820e-17 1.98450e-18
10464.5700 3.15538e-17 1.97670e-18
10465.6560 3.26055e-17 2.04209e-18
10466.7420 3.30753e-17 2.07149e-18
10467.8280 3.28136e-17 2.05739e-18
10468.9140 3.16740e-17 2.03367e-18
10470.0000 3.16388e-17 2.16668e-18
10471.0860 3.32422e-17 2.31849e-18
10472.1720 3.26208e-17 2.28228e-18
10473.2580 3.32500e-17 2.28503e-18
10474.3440 3.24031e-17 2.10925e-18
10475.4300 3.26046e-17 2.04947e-18
10476.5160 3.29426e-17 2.06407e-18
10477.6020 3.29549e-17 2.06418e-18
10478.6880 3.26277e-17 2.04336e-18
10479.7740 3.26369e-17 2.04380e-18
10480.8600 3.26305e-17 2.04403e-18
10481.9460 3.21791e-17 2.01622e-18
10483.0320 3.22402e-17 2.01991e-18
10484.1180 3.20011e-17 2.00453e-18
10485.2040 3.22881e-17 2.02226e-18
10486.2900 3.25105e-17 2.03622e-18
10487.3760 3.25133e-17 2.03888e-18
10488.4620 3.29366e-17 2.06926e-18
10489.5480 3.28015e-17 2.06175e-18
10490.6330 3.28634e-17 2.06556e-18
10491.7190 3.31849e-17 2.08300e-18
10492.8050 3.29947e-17 2.06755e-18
10493.8910 3.20183e-17 2.00593e-18
10494.9770 3.22622e-17 2.02071e-18
10496.0630 3.26561e-17 2.04671e-18
10497.1490 3.22258e-17 2.02014e-18
10498.2350 3.12564e-17 1.95943e-18
10499.3210 3.13798e-17 1.99694e-18
10500.4070 3.22402e-17 2.05346e-18
10501.4930 3.24884e-17 2.04019e-18
10502.5790 3.27438e-17 2.05542e-18
10503.6650 3.18818e-17 1.99996e-18
10504.7510 3.21593e-17 2.01536e-18
10505.8370 3.34906e-17 2.09875e-18
10506.9230 3.51663e-17 2.20450e-18
10508.0090 3.37803e-17 2.11816e-18
10509.0950 3.30118e-17 2.08010e-18
10510.1810 3.25547e-17 2.09028e-18
10511.2670 3.23640e-17 2.09820e-18
10512.3530 3.15859e-17 2.05415e-18
10513.4390 3.24776e-17 2.09897e-18
10514.5250 3.26417e-17 2.07277e-18
10515.6110 3.27035e-17 2.06039e-18
10516.6970 3.25762e-17 2.04962e-18
10517.7830 3.18858e-17 2.00586e-18
10518.8690 3.21545e-17 2.02186e-18
10519.9550 3.27964e-17 2.05857e-18
10521.0410 3.19417e-17 2.00450e-18
10522.1270 3.32490e-17 2.08438e-18
10523.2130 3.23795e-17 2.02925e-18
10524.2990 3.27410e-17 2.06030e-18
10525.3850 3.23797e-17 2.09726e-18
10526.4710 3.34572e-17 2.21271e-18
10527.5570 3.39382e-17 2.25099e-18
10528.6430 3.41468e-17 2.25630e-18
10529.7290 3.28721e-17 2.12723e-18
10530.8140 3.25999e-17 2.05353e-18
10531.9000 3.29105e-17 2.06123e-18
10532.9860 3.30981e-17 2.07202e-18
10534.0720 3.25641e-17 2.03911e-18
10535.1580 3.24643e-17 2.03255e-18
10536.2440 3.18441e-17 1.99407e-18
10537.3300 3.24359e-17 2.03103e-18
10538.4160 3.25878e-17 2.04047e-18
10539.5020 3.24602e-17 2.03276e-18
10540.5880 3.21351e-17 2.01393e-18
10541.6740 3.23037e-17 2.02416e-18
10542.7600 3.25732e-17 2.03921e-18
10543.8460 3.30959e-17 2.07155e-18
10544.9320 3.28072e-17 2.05383e-18
10546.0180 3.29322e-17 2.06154e-18
10547.1040 3.30825e-17 2.07064e-18
10548.1900 3.28696e-17 2.05757e-18
10549.2760 3.25274e-17 2.03652e-18
10550.3620 3.23314e-17 2.02428e-18
10551.4480 3.25400e-17 2.03762e-18
10552.5340 3.21722e-17 2.01646e-18
10553.6200 3.18227e-17 1.99699e-18
10554.7060 3.26058e-17 2.04650e-18
10555.7920 3.23467e-17 2.03045e-18
10556.8780 3.26833e-17 2.04957e-18
10557.9640 3.21513e-17 2.01403e-18
10559.0500 3.23199e-17 2.02380e-18
10560.1360 3.16099e-17 1.98002e-18
10561.2220 3.18438e-17 1.99394e-18
10562.3080 3.21583e-17 2.01346e-18
10563.3940 3.14315e-17 1.96809e-18
10564.4800 3.13819e-17 1.96499e-18
10565.5660 3.14632e-17 1.97008e-18
10566.6520 3.16885e-17 1.98380e-18
10567.7380 3.24536e-17 2.05190e-18
10568.8240 3.20313e-17 2.03756e-18
10569.9100 3.13177e-17 1.96952e-18
10570.9950 3.16616e-17 1.99097e-18
10572.0810 3.21296e-17 2.02267e-18
10573.1670 3.11053e-17 2.02920e-18
10574.2530 3.15027e-17 2.09151e-18
10575.3390 3.12999e-17 1.99024e-18
10576.4250 3.07693e-17 1.95613e-18
10577.5110 3.11262e-17 1.96403e-18
10578.5970 3.13471e-17 1.96466e-18
10579.6830 3.20993e-17 2.00985e-18
10580.7690 3.21677e-17 2.01408e-18
10581.8550 3.16892e-17 1.98446e-18
10582.9410 3.10178e-17 1.94265e-18
10584.0270 3.16239e-17 1.98015e-18
10585.1130 3.22079e-17 2.01837e-18
10586.1990 3.16139e-17 1.99973e-18
10587.2850 2.97502e-17 1.91272e-18
10588.3710 2.86045e-17 1.85380e-18
10589.4570 2.91632e-17 1.88840e-18
10590.5430 3.05233e-17 1.95266e-18
10591.6290 3.06948e-17 1.93485e-18
10592.7150 3.19848e-17 2.00641e-18
10593.8010 3.13937e-17 1.96781e-18
10594.8870 3.14277e-17 1.96939e-18
10595.9730 3.16501e-17 1.98333e-18
10597.0590 3.10920e-17 1.94904e-18
10598.1450 3.10102e-17 1.94436e-18
10599.2310 3.07805e-17 1.93126e-18
10600.3170 3.15799e-17 1.98103e-18
10601.4030 3.14646e-17 1.97492e-18
10602.4890 3.13477e-17 1.97845e-18
10603.5750 3.05500e-17 1.92679e-18
10604.6610 3.05089e-17 1.91337e-18
10605.7470 3.09189e-17 1.93794e-18
10606.8330 3.08871e-17 1.93510e-18
10607.9190 3.03778e-17 1.90379e-18
10609.0050 3.03543e-17 1.90240e-18
10610.0900 3.06744e-17 1.92333e-18
10611.1760 2.95856e-17 1.85611e-18
10612.2620 3.02812e-17 1.89793e-18
10613.3480 3.02752e-17 1.89837e-18
10614.4340 3.02189e-17 1.90005e-18
10615.5200 3.06032e-17 1.92354e-18
10616.6060 3.06835e-17 1.92224e-18
10617.6920 3.06148e-17 1.91753e-18
10618.7780 3.07083e-17 1.92366e-18
10619.8640 3.08891e-17 1.93497e-18
10620.9500 3.09589e-17 1.93902e-18
10622.0360 3.17298e-17 1.98649e-18
10623.1220 3.08975e-17 1.93563e-18
10624.2080 3.14325e-17 1.96914e-18
10625.2940 3.19784e-17 2.00350e-18
10626.3800 3.12934e-17 1.96082e-18
10627.4660 3.06243e-17 1.91888e-18
10628.5520 3.05502e-17 1.91419e-18
10629.6380 3.06576e-17 1.92072e-18
10630.7240 3.10316e-17 1.94998e-18
10631.8100 3.12400e-17 1.96230e-18
10632.8960 3.10782e-17 1.94603e-18
10633.9820 3.10199e-17 1.94191e-18
10635.0680 3.08630e-17 1.93208e-18
10636.1540 3.09655e-17 1.95889e-18
10637.2400 3.12542e-17 1.97667e-18
10638.3260 3.07549e-17 1.92582e-18
10639.4120 3.06563e-17 1.91986e-18
10640.4980 3.06406e-17 1.92059e-18
10641.5840 3.07576e-17 1.93473e-18
10642.6700 3.09007e-17 1.99440e-18
10643.7560 3.10307e-17 2.00255e-18
10644.8420 3.14581e-17 2.02346e-18
10645.9280 3.13943e-17 2.00270e-18
10647.0140 3.08969e-17 1.93537e-18
10648.1000 3.05199e-17 1.91112e-18
10649.1860 3.06264e-17 1.91766e-18
10650.2710 3.06681e-17 1.92030e-18
10651.3570 3.07728e-17 1.92803e-18
10652.4430 3.10233e-17 1.94994e-18
10653.5290 3.02420e-17 1.91454e-18
10654.6150 3.06931e-17 1.94947e-18
10655.7010 3.02963e-17 1.92135e-18
10656.7870 3.05800e-17 1.93061e-18
10657.8730 3.10403e-17 1.97506e-18
10658.9590 3.08182e-17 1.94942e-18
10660.0450 3.13739e-17 1.96416e-18
10661.1310 3.08594e-17 1.93269e-18
10662.2170 3.08705e-17 1.93314e-18
10663.3030 2.98610e-17 1.87067e-18
10664.3890 2.94021e-17 1.84211e-18
10665.4750 2.86326e-17 1.79471e-18
10666.5610 2.96185e-17 1.85659e-18
10667.6470 3.00777e-17 1.88631e-18
10668.7330 3.11587e-17 1.95578e-18
10669.8190 3.15786e-17 1.98215e-18
10670.9050 3.12179e-17 1.95673e-18
10671.9910 3.13915e-17 1.96645e-18
10673.0770 3.14568e-17 1.97229e-18
10674.1630 3.14894e-17 1.97377e-18
10675.2490 3.14719e-17 1.97082e-18
10676.3350 3.14105e-17 1.96689e-18
10677.4210 3.11185e-17 1.94859e-18
10678.5070 3.12469e-17 1.95680e-18
10679.5930 3.03953e-17 1.90381e-18
10680.6790 3.04200e-17 1.90568e-18
10681.7650 3.06455e-17 1.92036e-18
10682.8510 3.12933e-17 1.96276e-18
10683.9370 3.21762e-17 2.02112e-18
10685.0230 3.19940e-17 2.01795e-18
10686.1090 3.17776e-17 2.02851e-18
10687.1950 3.08466e-17 1.98059e-18
10688.2810 3.05096e-17 1.94720e-18
10689.3670 3.12179e-17 1.99610e-18
10690.4520 3.24265e-17 2.06828e-18
10691.5380 3.25988e-17 2.07767e-18
10692.6240 3.18195e-17 2.02682e-18
10693.7100 3.17411e-17 2.02881e-18
10694.7960 3.21885e-17 2.04797e-18
10695.8820 3.24469e-17 2.04682e-18
10696.9680 3.27004e-17 2.06445e-18
10698.0540 3.22827e-17 2.06954e-18
10699.1400 3.14898e-17 2.03987e-18
10700.2260 3.16579e-17 2.04515e-18
10701.3120 3.20545e-17 2.09275e-18
10702.3980 3.21333e-17 2.06209e-18
10703.4840 3.20942e-17 2.03264e-18
10704.5700 3.19455e-17 2.04045e-18
10705.6560 3.33549e-17 2.12401e-18
10706.7420 3.23262e-17 2.05928e-18
10707.8280 3.24719e-17 2.06262e-18
10708.9140 3.24475e-17 2.04424e-18
10710.0000 3.14404e-17 1.97513e-18
10711.0860 3.16329e-17 2.02696e-18
10712.1720 3.16210e-17 2.09840e-18
10713.2580 3.21219e-17 2.14305e-18
10714.3440 3.18250e-17 2.12602e-18
10715.4300 3.13693e-17 2.06855e-18
10716.5160 3.27389e-17 2.08599e-18
10717.6020 3.28214e-17 2.07636e-18
10718.6880 3.35124e-17 2.11777e-18
10719.7740 3.26845e-17 2.06289e-18
10720.8600 3.28009e-17 2.08887e-18
10721.9460 3.36650e-17 2.17622e-18
10723.0320 3.33050e-17 2.15136e-18
10724.1180 3.13679e-17 2.05934e-18
10725.2040 3.14224e-17 2.04103e-18
10726.2900 3.18890e-17 2.01602e-18
10727.3760 3.22463e-17 2.03196e-18
10728.4620 3.15902e-17 2.00845e-18
10729.5480 3.08155e-17 2.07998e-18
10730.6330 2.97362e-17 2.10176e-18
10731.7190 3.03428e-17 2.13830e-18
10732.8050 3.26994e-17 2.25465e-18
10733.8910 3.19961e-17 2.12250e-18
10734.9770 3.11162e-17 1.96784e-18
10736.0630 3.16183e-17 1.98328e-18
10737.1490 3.19645e-17 2.00825e-18
10738.2350 3.21563e-17 2.02443e-18
10739.3210 3.28849e-17 2.06952e-18
10740.4070 3.29501e-17 2.07413e-18
10741.4930 3.41611e-17 2.14581e-18
10742.5790 3.41741e-17 2.14517e-18
10743.6650 3.39110e-17 2.16302e-18
10744.7510 3.20971e-17 2.10676e-18
10745.8370 3.25356e-17 2.18202e-18
10746.9230 3.23134e-17 2.16521e-18
10748.0090 3.24760e-17 2.10325e-18
10749.0950 3.29919e-17 2.08293e-18
10750.1810 3.30104e-17 2.07748e-18
10751.2670 3.23540e-17 2.11345e-18
10752.3530 3.40271e-17 2.35406e-18
10753.4390 3.21154e-17 2.27889e-18
10754.5250 3.11159e-17 2.22194e-18
10755.6110 3.07786e-17 2.13695e-18
10756.6970 3.19063e-17 2.04755e-18
10757.7830 3.26980e-17 2.05220e-18
10758.8690 3.25652e-17 2.04113e-18
10759.9550 3.27031e-17 2.04950e-18
10761.0410 3.29465e-17 2.06489e-18
10762.1270 3.21620e-17 2.02268e-18
10763.2130 3.14582e-17 1.98445e-18
10764.2990 3.18806e-17 2.01395e-18
10765.3850 3.28231e-17 2.06418e-18
10766.4710 3.26621e-17 2.05553e-18
10767.5570 3.27470e-17 2.05718e-18
10768.6430 3.25861e-17 2.04348e-18
10769.7290 3.19923e-17 2.00484e-18
10770.8140 3.24582e-17 2.03455e-18
10771.9000 3.21601e-17 2.02585e-18
10772.9860 3.16127e-17 2.07886e-18
10774.0720 3.24709e-17 2.35199e-18
10775.1580 3.23374e-17 2.30064e-18
10776.2440 3.19985e-17 2.09797e-18
10777.3300 3.18264e-17 2.03696e-18
10778.4160 3.15383e-17 1.98050e-18
10779.5020 3.05721e-17 1.91704e-18
10780.5880 3.12064e-17 1.95628e-18
10781.6740 3.18597e-17 1.99676e-18
10782.7600 3.21423e-17 2.01464e-18
10783.8460 3.15353e-17 1.97717e-18
10784.9320 3.11941e-17 1.95540e-18
10786.0180 3.18718e-17 2.00607e-18
10787.1040 3.20753e-17 2.01783e-18
10788.1900 3.15758e-17 1.98732e-18
10789.2760 3.09090e-17 1.94496e-18
10790.3620 3.23412e-17 2.02539e-18
10791.4480 3.14640e-17 1.97059e-18
10792.5340 3.09729e-17 1.94163e-18
10793.6200 3.19172e-17 2.00320e-18
10794.7060 3.13424e-17 1.97151e-18
10795.7920 3.07402e-17 1.93746e-18
10796.8780 3.10179e-17 1.95445e-18
10797.9640 3.06695e-17 1.92952e-18
10799.0500 3.08259e-17 1.93519e-18
10800.1360 3.11472e-17 1.95216e-18
10801.2220 3.08394e-17 1.93370e-18
10802.3080 3.13284e-17 1.96696e-18
10803.3940 3.07186e-17 1.93168e-18
10804.4800 3.06691e-17 1.92854e-18
10805.5660 3.08078e-17 1.93675e-18
10806.6520 3.07792e-17 1.93201e-18
10807.7380 3.04099e-17 1.90666e-18
10808.8240 3.10989e-17 1.94923e-18
10809.9100 3.08685e-17 1.93511e-18
10810.9950 3.08899e-17 1.93710e-18
10812.0810 3.11153e-17 1.95152e-18
10813.1670 2.94473e-17 1.84769e-18
10814.2530 2.89284e-17 1.81697e-18
10815.3390 2.91824e-17 1.83235e-18
10816.4250 3.05165e-17 1.91344e-18
10817.5110 3.07739e-17 1.92888e-18
10818.5970 2.98039e-17 1.86870e-18
10819.6830 2.98560e-17 1.87107e-18
10820.7690 3.09547e-17 1.93886e-18
10821.8550 3.02021e-17 1.89197e-18
10822.9410 2.99332e-17 1.87523e-18
10824.0270 3.02494e-17 1.89527e-18
10825.1130 2.94074e-17 1.84329e-18
10826.1990 2.96740e-17 1.86004e-18
10827.2850 2.95228e-17 1.88813e-18
10828.3710 3.00179e-17 1.92276e-18
10829.4570 2.99135e-17 1.89519e-18
10830.5430 2.98060e-17 1.94854e-18
10831.6290 3.08374e-17 2.19684e-18
10832.7150 3.67967e-17 2.79330e-18
10833.8010 3.17429e-17 2.61608e-18
10834.8870 3.11235e-17 2.55163e-18
10835.9730 3.06893e-17 2.37757e-18
10837.0590 3.04056e-17 2.02788e-18
10838.1450 2.96515e-17 1.87611e-18
10839.2310 2.97892e-17 1.88862e-18
10840.3170 3.02256e-17 1.91776e-18
10841.4030 2.98445e-17 1.91129e-18
10842.4890 2.98793e-17 2.01272e-18
10843.5750 2.94437e-17 2.07069e-18
10844.6610 3.02122e-17 2.12092e-18
10845.7470 3.00166e-17 2.08940e-18
10846.8330 2.89213e-17 1.93303e-18
10847.9190 2.93030e-17 1.85445e-18
10849.0050 2.96385e-17 1.85945e-18
10850.0900 2.93364e-17 1.83943e-18
10851.1760 2.90070e-17 1.81893e-18
10852.2620 2.91497e-17 1.83067e-18
10853.3480 2.93191e-17 1.84453e-18
10854.4340 2.89975e-17 1.82517e-18
10855.5200 2.96237e-17 1.86537e-18
10856.6060 2.99476e-17 1.95675e-18
10857.6920 3.00955e-17 2.06183e-18
10858.7780 3.05443e-17 1.98878e-18
10859.8640 3.22619e-17 2.11109e-18
10860.9500 3.16991e-17 2.06481e-18
10862.0360 3.06381e-17 1.95126e-18
10863.1220 2.97741e-17 1.87145e-18
10864.2080 2.98363e-17 1.87088e-18
10865.2940 2.92882e-17 1.83528e-18
10866.3800 2.91973e-17 1.83087e-18
10867.4660 2.91993e-17 1.83098e-18
10868.5520 2.89407e-17 1.81322e-18
10869.6380 2.90590e-17 1.82057e-18
10870.7240 2.93612e-17 1.83962e-18
10871.8100 2.89992e-17 1.81839e-18
10872.8960 2.90585e-17 1.82352e-18
10873.9820 2.92638e-17 1.83776e-18
10875.0680 2.92132e-17 1.83734e-18
10876.1540 3.14960e-17 1.98695e-18
10877.2400 3.03170e-17 1.92327e-18
10878.3260 2.87521e-17 1.83392e-18
10879.4120 2.89097e-17 1.84100e-18
10880.4980 2.95116e-17 1.87191e-18
10881.5840 2.98296e-17 1.88164e-18
10882.6700 2.93175e-17 1.84011e-18
10883.7560 2.89066e-17 1.81194e-18
10884.8420 2.88160e-17 1.80831e-18
10885.9280 2.87412e-17 1.81315e-18
10887.0140 2.92132e-17 1.84436e-18
10888.1000 2.95248e-17 1.85566e-18
10889.1860 2.88238e-17 1.81976e-18
10890.2710 2.92138e-17 1.84035e-18
10891.3570 2.95787e-17 1.87178e-18
10892.4430 2.91043e-17 1.84233e-18
10893.5290 2.89849e-17 1.83517e-18
10894.6150 2.88075e-17 1.80666e-18
10895.7010 2.92123e-17 1.85657e-18
10896.7870 2.97338e-17 1.97001e-18
10897.8730 3.01322e-17 2.03145e-18
10898.9590 3.00331e-17 2.02965e-18
10900.0450 2.89714e-17 1.94997e-18
10901.1310 2.86358e-17 1.85221e-18
10902.2170 2.95701e-17 1.86187e-18
10903.3030 2.94643e-17 1.85269e-18
10904.3890 2.94086e-17 1.84866e-18
10905.4750 2.95254e-17 1.85379e-18
10906.5610 3.03136e-17 1.90145e-18
10907.6470 2.97821e-17 1.86617e-18
10908.7330 2.93188e-17 1.83648e-18
10909.8190 2.88089e-17 1.80465e-18
10910.9050 2.88438e-17 1.80718e-18
10911.9910 2.85948e-17 1.79186e-18
10913.0770 2.95500e-17 1.85100e-18
10914.1630 2.95112e-17 1.85013e-18
10915.2490 2.91788e-17 1.82962e-18
10916.3350 3.04652e-17 1.90850e-18
10917.4210 2.99265e-17 1.87502e-18
10918.5070 2.87323e-17 1.80065e-18
10919.5930 2.86404e-17 1.79563e-18
10920.6790 2.91737e-17 1.82978e-18
10921.7650 2.95965e-17 1.85731e-18
10922.8510 2.89775e-17 1.83992e-18
10923.9370 2.92835e-17 2.02371e-18
10925.0230 3.04323e-17 2.31794e-18
10926.1090 3.08246e-17 2.40436e-18
10927.1950 2.97267e-17 2.33435e-18
10928.2810 2.96272e-17 2.18166e-18
10929.3670 2.93155e-17 1.91476e-18
10930.4520 2.87216e-17 1.80880e-18
10931.5380 2.98792e-17 1.87438e-18
10932.6240 2.95327e-17 1.85229e-18
10933.7100 3.02410e-17 1.89629e-18
10934.7960 3.07277e-17 1.93450e-18
10935.8820 3.05546e-17 1.92529e-18
10936.9680 3.04066e-17 1.90706e-18
10938.0540 3.03119e-17 1.89922e-18
10939.1400 3.10955e-17 1.94798e-18
10940.2260 3.13129e-17 1.96161e-18
10941.3120 3.22826e-17 2.02218e-18
10942.3980 3.22667e-17 2.02119e-18
10943.4840 3.21416e-17 2.01277e-18
10944.5700 3.16031e-17 1.97896e-18
10945.6560 3.08135e-17 1.93008e-18
10946.7420 3.01226e-17 1.88790e-18
10947.8280 3.07903e-17 1.93877e-18
10948.9140 3.10595e-17 2.03250e-18
10950.0000 3.18390e-17 2.17660e-18
10951.0860 3.09582e-17 2.14660e-18
10952.1720 2.95548e-17 2.05697e-18
10953.2580 2.93701e-17 1.97965e-18
10954.3440 2.93815e-17 1.87105e-18
10955.4300 2.90412e-17 1.82367e-18
10956.5160 3.00404e-17 1.88276e-18
10957.6020 2.94420e-17 1.84502e-18
10958.6880 2.97123e-17 1.86143e-18
10959.7740 2.92856e-17 1.83465e-18
10960.8600 2.90206e-17 1.81845e-18
10961.9460 2.90191e-17 1.81837e-18
10963.0320 2.97636e-17 1.86474e-18
10964.1180 2.97213e-17 1.86371e-18
10965.2040 2.96551e-17 1.86022e-18
10966.2900 2.98465e-17 1.87360e-18
10967.3760 2.99635e-17 1.88333e-18
10968.4620 2.92135e-17 1.83949e-18
10969.5480 2.86242e-17 1.80459e-18
10970.6330 2.94386e-17 1.85490e-18
10971.7190 2.95414e-17 1.90238e-18
10972.8050 3.00006e-17 2.17306e-18
10973.8910 3.11630e-17 2.39877e-18
10974.9770 3.12991e-17 2.48248e-18
10976.0630 3.09177e-17 2.45788e-18
10977.1490 3.06797e-17 2.30077e-18
10978.2350 3.07755e-17 2.03291e-18
10979.3210 3.04898e-17 1.92520e-18
10980.4070 3.05275e-17 1.92019e-18
10981.4930 3.03295e-17 1.90593e-18
10982.5790 3.01655e-17 1.89401e-18
10983.6650 3.00961e-17 1.89180e-18
10984.7510 3.05957e-17 1.92529e-18
10985.8370 3.13464e-17 1.98569e-18
10986.9230 3.16517e-17 2.00415e-18
10988.0090 3.09676e-17 1.94637e-18
10989.0950 3.07690e-17 1.93154e-18
10990.1810 3.20139e-17 2.03086e-18
10991.2670 3.08237e-17 1.95526e-18
10992.3530 3.04783e-17 1.91073e-18
10993.4390 3.00948e-17 1.88575e-18
10994.5250 3.05227e-17 1.91209e-18
10995.6110 3.00007e-17 1.87998e-18
10996.6970 3.00721e-17 1.88456e-18
10997.7830 3.01581e-17 1.88954e-18
10998.8690 3.05836e-17 1.93827e-18
10999.9550 3.08993e-17 1.95769e-18
11001.0410 3.06725e-17 1.92166e-18
11002.1270 3.05540e-17 1.91462e-18
11003.2130 2.99265e-17 1.87630e-18
11004.2990 3.02081e-17 1.89404e-18
11005.3850 3.05052e-17 1.91419e-18
11006.4710 3.02310e-17 1.93361e-18
11007.5570 2.91118e-17 1.96089e-18
11008.6430 2.99618e-17 2.05323e-18
11009.7290 3.12401e-17 2.14369e-18
11010.8140 3.13515e-17 2.11491e-18
11011.9000 2.99965e-17 1.93140e-18
11012.9860 3.03210e-17 1.90501e-18
11014.0720 3.05783e-17 1.91663e-18
11015.1580 3.05277e-17 1.91298e-18
11016.2440 3.03563e-17 1.90203e-18
11017.3300 3.04767e-17 1.90887e-18
11018.4160 3.01379e-17 1.88794e-18
11019.5020 3.00523e-17 1.88235e-18
11020.5880 3.00517e-17 1.88250e-18
11021.6740 3.12076e-17 1.95443e-18
11022.7600 2.93667e-17 1.84016e-18
11023.8460 2.97531e-17 1.86409e-18
11024.9320 3.00642e-17 1.88446e-18
11026.0180 3.02293e-17 1.90547e-18
11027.1040 3.07056e-17 2.03893e-18
11028.1900 2.95519e-17 2.16414e-18
11029.2760 2.94644e-17 2.24074e-18
11030.3620 2.94486e-17 2.24822e-18
11031.4480 3.06072e-17 2.22919e-18
11032.5340 2.98396e-17 1.97665e-18
11033.6200 2.97405e-17 1.87533e-18
11034.7060 3.01498e-17 1.89012e-18
11035.7920 3.02428e-17 1.89547e-18
11036.8780 2.95171e-17 1.85065e-18
11037.9640 2.94624e-17 1.84768e-18
11039.0500 2.88648e-17 1.81203e-18
11040.1360 2.92013e-17 1.83429e-18
11041.2220 2.95781e-17 1.85841e-18
11042.3080 2.92980e-17 1.84128e-18
11043.3940 2.95522e-17 1.85557e-18
11044.4800 2.96678e-17 1.86125e-18
11045.5660 2.94928e-17 1.84948e-18
11046.6520 3.00251e-17 1.90366e-18
11047.7380 3.00472e-17 1.90343e-18
11048.8240 2.98174e-17 1.86733e-18
11049.9100 2.99998e-17 1.87852e-18
11050.9950 2.96740e-17 1.85856e-18
11052.0810 3.00314e-17 1.88525e-18
11053.1670 3.04881e-17 1.97947e-18
11054.2530 3.02292e-17 1.96463e-18
11055.3390 2.97090e-17 1.87456e-18
11056.4250 2.91307e-17 1.83500e-18
11057.5110 2.95860e-17 1.85723e-18
11058.5970 2.87116e-17 1.80029e-18
11059.6830 2.90347e-17 1.82185e-18
11060.7690 2.91319e-17 1.82795e-18
11061.8550 2.97194e-17 1.86456e-18
11062.9410 2.97693e-17 1.86979e-18
11064.0270 2.99033e-17 1.87911e-18
11065.1130 2.88046e-17 1.81022e-18
11066.1990 2.91292e-17 1.82860e-18
11067.2850 2.92368e-17 1.83492e-18
11068.3710 2.93195e-17 1.84161e-18
11069.4570 2.89219e-17 1.84652e-18
11070.5430 2.96319e-17 1.96418e-18
11071.6290 2.85364e-17 1.90011e-18
11072.7150 2.87307e-17 1.91151e-18
11073.8010 2.97126e-17 1.95298e-18
11074.8870 2.89327e-17 1.85427e-18
11075.9730 2.92870e-17 1.83940e-18
11077.0590 2.90438e-17 1.81946e-18
11078.1450 2.94542e-17 1.84485e-18
11079.2310 2.90198e-17 1.81795e-18
11080.3170 2.92962e-17 1.83559e-18
11081.4030 2.93626e-17 1.84250e-18
11082.4890 2.93815e-17 1.84882e-18
11083.5750 2.94601e-17 1.85614e-18
11084.6610 2.97609e-17 1.87500e-18
11085.7470 3.01977e-17 1.90182e-18
11086.8330 2.98980e-17 1.90404e-18
11087.9190 3.05543e-17 2.04216e-18
11089.0050 3.04078e-17 2.10841e-18
11090.0900 2.94781e-17 2.06084e-18
11091.1760 2.86977e-17 2.06791e-18
11092.2620 2.90911e-17 1.97693e-18
11093.3480 2.97867e-17 1.88595e-18
11094.4340 2.91480e-17 1.82818e-18
11095.5200 2.95918e-17 1.85379e-18
11096.6060 2.97556e-17 1.86404e-18
11097.6920 2.95864e-17 1.85317e-18
11098.7780 2.92171e-17 1.83021e-18
11099.8640 2.96481e-17 1.85722e-18
11100.9500 2.92877e-17 1.83423e-18
11102.0360 2.89311e-17 1.81228e-18
11103.1220 2.95169e-17 1.84850e-18
11104.2080 3.04707e-17 1.92844e-18
11105.2940 2.94822e-17 1.87129e-18
11106.3800 2.89298e-17 1.81483e-18
11107.4660 2.81355e-17 1.76575e-18
11108.5520 2.89742e-17 1.81788e-18
11109.6380 2.86973e-17 1.80051e-18
11110.7240 2.88208e-17 1.80694e-18
11111.8100 3.03115e-17 1.89996e-18
11112.8960 2.90085e-17 1.81889e-18
11113.9820 2.84229e-17 1.78197e-18
11115.0680 2.91216e-17 1.84931e-18
11116.1540 2.86983e-17 1.82156e-18
11117.2400 2.86633e-17 1.79573e-18
11118.3260 2.85844e-17 1.79097e-18
11119.4120 2.91490e-17 1.82730e-18
11120.4980 2.90754e-17 1.82331e-18
11121.5840 2.87564e-17 1.80481e-18
11122.6700 2.80742e-17 1.76535e-18
11123.7560 2.81864e-17 1.77311e-18
11124.8420 2.84649e-17 1.78952e-18
11125.9280 2.81178e-17 1.76530e-18
11127.0140 2.85377e-17 1.78927e-18
11128.1000 2.94490e-17 1.84524e-18
