lambda flux fluxErr
9846.6516 5.17553e-19 2.78695e-19
9847.7376 2.95875e-19 3.29381e-19
9848.8235 8.88731e-19 5.46818e-19
9849.9095 6.64349e-19 7.29900e-19
9850.9955 -1.24177e-19 -7.50715e-19
9852.0814 -3.68393e-19 -7.35254e-19
9853.1674 -5.43930e-19 -6.51082e-19
9854.2534 -8.19136e-19 -3.82492e-19
9855.3394 2.70175e-19 2.47450e-19
9856.4253 7.02239e-19 2.76323e-19
9857.5113 6.22530e-19 2.74240e-19
9858.5973 1.83887e-19 2.42440e-19
9859.6833 3.05346e-19 2.43129e-19
9860.7692 9.12111e-19 2.47606e-19
9861.8552 6.82587e-19 2.36463e-19
9862.9412 4.42144e-19 2.36986e-19
9864.0271 7.78247e-19 2.40455e-19
9865.1131 4.29597e-19 2.39661e-19
9866.1991 1.18232e-18 2.45769e-19
9867.2851 2.40018e-19 2.39627e-19
9868.3710 2.81613e-20 2.55377e-19
9869.4570 5.49859e-19 2.81369e-19
9870.5430 5.93137e-19 3.26933e-19
9871.6290 6.36805e-19 5.02637e-19
9872.7149 1.29834e-18 9.70058e-19
9873.8009 7.49975e-19 1.22529e-18
9874.8869 -8.90158e-22 -1.23384e-18
9875.9729 -5.74699e-19 -1.20676e-18
9877.0588 -1.28927e-18 -9.55428e-19
9878.1448 3.07817e-19 4.85558e-19
9879.2308 2.33998e-19 2.61659e-19
9880.3167 7.66163e-19 2.41968e-19
9881.4027 4.57620e-20 2.33045e-19
9882.4887 7.23020e-20 2.39963e-19
9883.5747 -4.81913e-19 -2.51653e-19
9884.6606 2.72480e-20 2.58134e-19
9885.7466 -1.53549e-19 -2.90992e-19
9886.8326 -3.31541e-19 -3.40702e-19
9887.9186 -8.50898e-20 -3.69452e-19
9889.0045 2.05525e-19 5.87243e-19
9890.0905 1.45195e-19 5.76532e-19
9891.1765 7.69913e-19 3.20416e-19
9892.2624 3.78178e-19 2.78444e-19
9893.3484 -1.09420e-19 -2.68337e-19
9894.4344 -4.71150e-19 -4.01807e-19
9895.5204 -5.59712e-19 -6.93953e-19
9896.6063 -9.29895e-20 -8.24172e-19
9897.6923 2.15673e-19 8.43786e-19
9898.7783 3.42765e-20 8.10800e-19
9899.8643 -4.94804e-19 -6.07006e-19
9900.9502 6.91979e-20 3.49627e-19
9902.0362 -1.60781e-20 -2.69137e-19
9903.1222 3.18356e-19 2.63954e-19
9904.2081 3.68444e-19 2.58364e-19
9905.2941 4.23734e-19 2.52127e-19
9906.3801 4.82030e-19 2.35812e-19
9907.4661 2.76059e-19 2.28484e-19
9908.5520 -6.65408e-20 -2.21767e-19
9909.6380 3.52084e-19 2.21956e-19
9910.7240 -8.47705e-20 -2.30939e-19
9911.8100 9.37697e-20 2.50996e-19
9912.8959 5.37599e-19 3.00285e-19
9913.9819 5.15491e-19 4.59572e-19
9915.0679 3.82051e-19 9.14082e-19
9916.1538 1.42299e-19 1.19650e-18
9917.2398 1.31695e-18 1.24323e-18
9918.3258 1.71584e-18 1.20421e-18
9919.4118 7.00425e-19 9.78336e-19
9920.4977 1.65168e-19 5.23830e-19
9921.5837 3.86652e-19 2.51342e-19
9922.6697 5.00241e-20 2.23969e-19
9923.7557 -1.11395e-19 -2.21609e-19
9924.8416 9.94645e-20 2.26560e-19
9925.9276 4.47214e-19 2.27853e-19
9927.0136 4.33062e-20 2.15616e-19
9928.0995 -1.16853e-19 -2.16328e-19
9929.1855 4.15902e-19 2.15334e-19
9930.2715 1.82731e-19 2.16769e-19
9931.3575 1.21325e-19 2.22055e-19
9932.4434 1.37434e-19 2.15504e-19
9933.5294 3.30068e-19 2.33663e-19
9934.6154 5.51947e-19 2.45301e-19
9935.7014 3.21467e-19 2.29564e-19
9936.7873 1.55712e-19 2.55366e-19
9937.8733 1.32548e-19 2.55075e-19
9938.9593 2.24700e-19 2.70096e-19
9940.0452 9.31381e-19 4.42360e-19
9941.1312 5.84369e-19 6.87842e-19
9942.2172 -5.16242e-19 -1.21815e-18
9943.3032 5.88103e-19 1.50663e-18
9944.3891 -6.92710e-19 -1.01243e-18
9945.4751 -1.22111e-18 -1.74852e-18
9946.5611 -1.73451e-18 -1.91345e-18
9947.6471 -9.62746e-19 -1.29095e-18
9948.7330 -1.80487e-18 -1.53196e-18
9949.8190 6.86665e-19 1.55434e-18
9950.9050 1.60964e-18 1.39444e-18
9951.9910 8.65633e-19 9.04303e-19
9953.0769 8.45442e-19 1.04068e-18
9954.1629 1.59243e-19 7.19994e-19
9955.2489 4.67169e-19 3.47947e-19
9956.3348 1.39186e-18 5.53232e-19
9957.4208 -1.00996e-18 -9.36106e-19
9958.5068 -8.87076e-19 -1.10380e-18
9959.5928 6.73830e-19 1.11887e-18
9960.6787 -2.23864e-19 -1.08727e-18
9961.7647 1.57709e-19 9.48534e-19
9962.8507 2.94841e-19 9.24037e-19
9963.9367 4.64835e-19 9.63185e-19
9965.0226 -7.69402e-19 -9.52899e-19
9966.1086 -7.95105e-19 -8.51294e-19
9967.1946 -2.62827e-19 -5.95236e-19
9968.2805 7.03403e-19 2.99592e-19
9969.3665 7.40249e-19 2.29598e-19
9970.4525 3.07614e-19 2.38063e-19
9971.5385 1.19248e-19 2.93016e-19
9972.6244 -2.63859e-19 -4.46337e-19
9973.7104 5.27844e-19 5.96384e-19
9974.7964 4.09892e-19 6.38928e-19
9975.8824 8.91539e-20 6.25188e-19
9976.9683 3.24888e-20 5.37003e-19
9978.0543 7.29059e-19 3.93103e-19
9979.1403 7.52276e-19 3.47731e-19
9980.2262 4.93849e-19 3.60671e-19
9981.3122 2.08827e-19 3.68812e-19
9982.3982 4.33968e-20 3.59393e-19
9983.4842 2.64336e-19 3.13388e-19
9984.5701 1.50179e-19 2.63544e-19
9985.6561 3.09363e-19 2.25891e-19
9986.7421 1.84934e-19 2.05960e-19
9987.8281 -2.08954e-20 -2.03812e-19
9988.9140 -5.29481e-20 -2.00942e-19
9990.0000 -1.20812e-19 -1.98968e-19
9991.0860 -2.08317e-19 -1.96782e-19
9992.1719 -2.74167e-20 -2.01995e-19
9993.2579 9.81133e-20 2.00690e-19
9994.3439 9.03843e-20 2.03254e-19
9995.4299 4.48833e-19 3.21327e-19
9996.5158 5.62191e-20 3.20300e-19
9997.6018 -9.17370e-19 -3.31264e-19
9998.6878 2.69931e-19 2.07994e-19
9999.7738 2.33533e-19 2.75315e-19
10000.8600 -5.91149e-20 -4.30873e-19
10001.9460 1.00813e-19 4.99930e-19
10003.0320 9.92253e-20 4.91033e-19
10004.1180 6.05611e-19 4.80726e-19
10005.2040 3.34008e-19 3.89265e-19
10006.2900 9.52400e-20 2.64508e-19
10007.3760 7.22004e-19 2.26127e-19
10008.4620 -1.88097e-19 -2.08382e-19
10009.5480 -4.84935e-19 -2.24913e-19
10010.6330 -4.57113e-19 -2.87290e-19
10011.7190 -8.22973e-19 -1.07338e-18
10012.8050 -1.62730e-18 -2.45290e-18
10013.8910 -1.70850e-19 -1.34726e-18
10014.9770 1.02253e-18 1.49591e-18
10016.0630 9.04647e-19 1.50573e-18
10017.1490 1.17820e-18 1.36891e-18
10018.2350 1.42387e-18 9.86000e-19
10019.3210 1.65536e-19 4.93174e-19
10020.4070 1.30610e-19 2.51627e-19
10021.4930 2.94578e-19 2.51376e-19
10022.5790 1.60167e-19 3.09452e-19
10023.6650 6.23605e-19 3.46450e-19
10024.7510 1.85635e-19 4.04364e-19
10025.8370 5.05436e-20 6.26148e-19
10026.9230 -5.50176e-20 -8.03992e-19
10028.0090 7.89389e-19 8.29420e-19
10029.0950 -2.54116e-20 -8.06497e-19
10030.1810 5.06222e-19 6.90557e-19
10031.2670 6.14468e-19 3.75475e-19
10032.3530 -5.86875e-20 -2.16297e-19
10033.4390 3.03255e-19 2.45486e-19
10034.5250 -9.13753e-20 -2.48241e-19
10035.6110 2.83197e-19 2.13130e-19
10036.6970 1.62863e-19 2.22219e-19
10037.7830 3.67025e-19 2.30685e-19
10038.8690 6.72493e-20 2.45283e-19
10039.9550 4.07917e-19 2.53202e-19
10041.0410 -5.00075e-19 -7.17130e-19
10042.1270 1.36745e-19 7.16745e-19
10043.2130 6.15493e-19 5.07236e-19
10044.2990 8.64428e-19 4.59324e-19
10045.3850 3.46813e-19 9.54409e-19
10046.4710 4.48057e-19 9.47161e-19
10047.5570 4.96129e-19 5.04913e-19
10048.6430 9.92529e-19 4.02567e-19
10049.7290 3.95731e-19 2.24032e-19
10050.8140 6.12438e-19 1.82742e-19
10051.9000 1.51279e-19 1.81097e-19
10052.9860 -1.03000e-19 -1.82157e-19
10054.0720 -2.32144e-19 -1.82632e-19
10055.1580 2.13749e-19 1.93738e-19
10056.2440 -3.30027e-19 -2.05154e-19
10057.3300 4.44406e-19 1.87122e-19
10058.4160 4.29455e-19 2.06394e-19
10059.5020 4.13291e-19 2.90903e-19
10060.5880 5.37320e-19 4.33314e-19
10061.6740 1.46179e-19 6.28955e-19
10062.7600 3.48803e-19 6.88638e-19
10063.8460 2.48852e-19 6.84582e-19
10064.9320 5.32552e-19 6.26190e-19
10066.0180 2.86815e-19 4.54268e-19
10067.1040 1.03979e-19 3.21114e-19
10068.1900 7.17455e-19 3.52254e-19
10069.2760 7.91091e-20 3.70803e-19
10070.3620 1.73427e-19 3.89824e-19
10071.4480 3.16275e-19 4.52449e-19
10072.5340 -6.00827e-21 -4.67492e-19
10073.6200 4.71083e-19 4.69532e-19
10074.7060 6.86923e-19 4.23829e-19
10075.7920 -3.99489e-20 -3.56321e-19
10076.8780 1.30488e-19 2.51212e-19
10077.9640 4.63823e-20 1.98263e-19
10079.0500 1.69062e-20 2.08798e-19
10080.1360 -1.28964e-20 -2.34866e-19
10081.2220 -2.33846e-19 -2.90018e-19
10082.3080 -4.32873e-19 -5.24370e-19
10083.3940 -1.25013e-18 -9.44253e-19
10084.4800 -1.61639e-18 -1.07080e-18
10085.5660 -1.01408e-18 -1.07796e-18
10086.6520 3.42339e-19 1.01046e-18
10087.7380 9.76453e-19 7.06059e-19
10088.8240 3.49890e-19 2.92815e-19
10089.9100 2.89033e-20 1.87998e-19
10090.9950 -6.85878e-22 -1.93025e-19
10092.0810 4.93650e-19 2.02984e-19
10093.1670 4.18440e-19 1.94698e-19
10094.2530 3.23939e-19 1.90690e-19
10095.3390 2.78189e-19 1.95695e-19
10096.4250 1.48849e-19 2.02905e-19
10097.5110 6.80532e-19 2.27011e-19
10098.5970 4.39083e-19 2.42908e-19
10099.6830 2.21887e-19 2.54585e-19
10100.7690 -1.86778e-19 -4.16545e-19
10101.8550 2.74563e-19 4.39321e-19
10102.9410 3.84162e-19 3.13411e-19
10104.0270 2.82718e-19 5.35625e-19
10105.1130 2.28149e-19 7.05445e-19
10106.1990 -5.70714e-19 -7.21270e-19
10107.2850 2.77033e-19 7.10044e-19
10108.3710 -3.95251e-19 -6.12571e-19
10109.4570 3.67250e-19 3.31731e-19
10110.5430 4.79172e-20 1.92348e-19
10111.6290 1.76674e-19 1.77441e-19
10112.7150 -2.46570e-20 -1.75711e-19
10113.8010 -2.69949e-19 -1.73159e-19
10114.8870 -4.16596e-20 -1.70065e-19
10115.9730 3.92361e-19 2.80760e-19
10117.0590 -1.48862e-19 -2.69130e-19
10118.1450 2.41261e-19 1.69959e-19
10119.2310 -3.47351e-19 -1.77709e-19
10120.3170 2.83110e-19 1.87820e-19
10121.4030 1.88217e-19 2.10751e-19
10122.4890 -3.03826e-19 -2.76160e-19
10123.5750 2.64206e-19 4.78008e-19
10124.6610 -2.90040e-19 -9.29680e-19
10125.7470 2.24610e-18 1.18210e-18
10126.8330 1.62818e-18 1.19742e-18
10127.9190 1.23695e-18 1.16897e-18
10129.0050 1.15592e-18 9.12108e-19
10130.0900 2.43756e-19 4.06796e-19
10131.1760 9.86992e-20 2.06669e-19
10132.2620 2.64051e-19 2.11163e-19
10133.3480 3.15195e-19 2.47350e-19
10134.4340 -1.57374e-19 -2.76506e-19
10135.5200 1.63537e-19 2.83225e-19
10136.6060 4.03818e-19 2.73730e-19
10137.6920 2.00001e-19 2.46192e-19
10138.7780 5.35985e-19 3.49973e-19
10139.8640 -3.48605e-19 -3.49412e-19
10140.9500 -1.01748e-19 -2.15459e-19
10142.0360 3.80957e-19 1.92375e-19
10143.1220 6.22883e-19 2.06958e-19
10144.2080 5.28739e-19 2.60262e-19
10145.2940 1.45845e-20 3.16656e-19
10146.3800 2.83370e-19 3.45673e-19
10147.4660 1.81224e-19 4.30087e-19
10148.5520 2.89499e-19 4.21710e-19
10149.6380 1.47223e-19 3.59586e-19
10150.7240 5.54577e-19 3.72582e-19
10151.8100 2.15010e-19 3.75717e-19
10152.8960 -4.72226e-19 -4.79186e-19
10153.9820 4.41512e-19 6.63347e-19
10155.0680 5.68624e-19 7.27115e-19
10156.1540 -3.00861e-19 -7.25315e-19
10157.2400 1.12619e-18 6.95454e-19
10158.3260 4.69636e-19 5.10209e-19
10159.4120 -6.90160e-19 -6.98297e-19
10160.4980 5.15769e-20 7.22612e-19
10161.5840 6.01036e-19 4.62915e-19
10162.6700 2.02842e-19 5.12243e-19
10163.7560 -3.06111e-20 -6.14824e-19
10164.8420 -4.22519e-19 -5.04290e-19
10165.9280 -1.26186e-19 -3.61574e-19
10167.0140 6.98017e-20 3.68014e-19
10168.1000 4.99732e-20 3.77475e-19
10169.1860 -9.15376e-20 -3.77210e-19
10170.2710 -3.13563e-19 -4.14621e-19
10171.3570 -2.42362e-19 -5.96711e-19
10172.4430 -5.37743e-19 -9.49684e-19
10173.5290 6.20522e-19 1.18624e-18
10174.6150 -2.87849e-18 -2.02940e-18
10175.7010 -1.16222e-18 -1.91706e-18
10176.7870 -3.56080e-19 -8.96189e-19
10177.8730 -7.92794e-20 -4.42296e-19
10178.9590 3.46370e-19 2.10499e-19
10180.0450 -1.22822e-20 -2.01641e-19
10181.1310 -1.91277e-19 -3.51493e-19
10182.2170 1.80665e-19 5.14072e-19
10183.3030 1.17540e-19 4.86473e-19
10184.3890 -4.92978e-19 -4.95368e-19
10185.4750 -3.89167e-19 -5.52905e-19
10186.5610 2.90583e-19 4.27110e-19
10187.6470 5.09802e-19 2.88609e-19
10188.7330 3.08076e-19 3.13310e-19
10189.8190 8.87028e-19 5.57927e-19
10190.9050 1.05295e-18 8.26417e-19
10191.9910 1.06583e-18 9.04519e-19
10193.0770 -1.64339e-19 -8.92841e-19
10194.1630 5.83990e-19 8.13664e-19
10195.2490 4.20333e-19 6.00205e-19
10196.3350 9.25478e-20 3.04062e-19
10197.4210 1.26020e-21 2.32339e-19
10198.5070 3.57467e-19 2.34041e-19
10199.5930 2.35784e-19 2.32523e-19
10200.6790 2.70835e-19 2.34530e-19
10201.7650 5.36859e-19 2.51949e-19
10202.8510 -7.28844e-20 -3.40566e-19
10203.9370 -4.18082e-19 -1.21794e-18
10205.0230 -2.59007e-19 -1.38206e-18
10206.1090 2.00145e-19 1.40386e-18
10207.1950 3.21012e-19 5.82409e-19
10208.2810 8.11794e-20 4.66897e-19
10209.3670 1.02024e-19 5.11392e-19
10210.4520 1.11225e-19 6.47232e-19
10211.5380 9.94124e-19 9.13748e-19
10212.6240 -7.34477e-19 -2.91741e-18
10213.7100 7.12118e-19 2.84228e-18
10214.7960 1.05599e-18 9.64386e-19
10215.8820 -2.54800e-19 -7.76257e-19
10216.9680 -5.92851e-19 -4.78578e-19
10218.0540 5.76301e-22 2.45035e-19
10219.1400 -2.54285e-19 -2.76438e-19
10220.2260 1.26814e-19 2.16786e-19
10221.3120 1.80991e-19 2.08694e-19
10222.3980 4.32243e-19 2.28158e-19
10223.4840 -2.92029e-20 -2.37260e-19
10224.5700 8.32081e-19 2.76061e-19
10225.6560 5.53821e-19 4.44024e-19
10226.7420 -9.29311e-19 -7.11776e-19
10227.8280 4.01262e-19 8.13898e-19
10228.9140 7.15565e-19 8.34538e-19
10230.0000 1.95446e-19 7.85470e-19
10231.0860 -1.08011e-19 -6.67119e-19
10232.1720 -5.78398e-19 -6.18293e-19
10233.2580 1.67378e-19 6.33910e-19
10234.3440 -2.06465e-19 -6.26806e-19
10235.4300 7.34117e-19 5.13334e-19
10236.5160 4.33010e-19 3.22599e-19
10237.6020 3.84999e-19 2.20426e-19
10238.6880 -3.11389e-19 -1.98928e-19
10239.7740 3.30579e-19 1.75554e-19
10240.8600 4.25708e-19 1.71242e-19
10241.9460 -1.41647e-20 -3.87544e-19
10243.0320 7.85457e-19 3.99766e-19
10244.1180 3.86198e-19 1.75492e-19
10245.2040 2.70068e-19 1.73713e-19
10246.2900 1.43205e-19 1.69821e-19
10247.3760 2.00760e-19 3.91423e-19
10248.4620 3.19786e-19 3.81503e-19
10249.5480 1.96495e-19 1.57769e-19
10250.6330 2.13337e-19 1.58993e-19
10251.7190 5.31820e-19 2.63497e-19
10252.8050 4.43885e-19 2.59416e-19
10253.8910 5.14312e-19 1.63258e-19
10254.9770 4.33488e-19 1.63130e-19
10256.0630 1.31296e-19 1.75441e-19
10257.1490 2.69897e-19 1.93453e-19
10258.2350 1.26690e-19 1.96688e-19
10259.3210 1.39119e-19 1.98341e-19
10260.4070 1.26675e-19 1.95296e-19
10261.4930 1.34986e-19 1.81941e-19
10262.5790 2.98256e-20 1.70575e-19
10263.6650 -2.30013e-19 -1.77398e-19
10264.7510 1.02363e-19 1.88515e-19
10265.8370 2.25597e-19 2.07741e-19
10266.9230 1.65681e-19 2.59714e-19
10268.0090 2.70281e-19 2.77238e-19
10269.0950 -1.01649e-19 -2.45962e-19
10270.1810 -3.17764e-20 -2.62616e-19
10271.2670 -8.90761e-20 -3.64063e-19
10272.3530 -1.09491e-19 -4.58715e-19
10273.4390 2.40456e-19 4.89146e-19
10274.5250 -1.81411e-19 -4.90978e-19
10275.6110 -1.28510e-19 -4.39571e-19
10276.6970 -1.39471e-19 -3.04738e-19
10277.7830 -1.40776e-19 -3.58008e-19
10278.8690 -5.69453e-19 -3.32386e-19
10279.9550 1.65452e-19 2.05393e-19
10281.0410 1.33119e-19 2.10340e-19
10282.1270 1.93360e-19 2.10333e-19
10283.2130 1.94432e-19 2.28732e-19
10284.2990 1.62480e-19 3.23631e-19
10285.3850 4.06955e-19 5.47384e-19
10286.4710 2.15221e-18 1.71525e-18
10287.5570 2.93006e-18 2.68394e-18
10288.6430 2.81178e-20 3.04993e-18
10289.7290 1.43175e-18 2.00960e-18
10290.8140 1.17419e-18 1.57175e-18
10291.9000 8.88138e-20 1.09302e-18
10292.9860 -3.05703e-19 -4.81760e-19
10294.0720 2.84540e-20 3.59673e-19
10295.1580 6.51843e-19 4.07527e-19
10296.2440 2.42643e-19 6.55593e-19
10297.3300 1.26147e-18 9.24847e-19
10298.4160 6.56071e-20 9.67062e-19
10299.5020 -8.37466e-19 -9.35812e-19
10300.5880 -1.91484e-18 -8.20704e-19
10301.6740 -7.93999e-19 -4.94038e-19
10302.7600 -9.29151e-20 -2.44436e-19
10303.8460 3.78977e-19 2.27758e-19
10304.9320 -1.33370e-19 -2.41899e-19
10306.0180 -4.12552e-20 -2.65149e-19
10307.1040 -1.61521e-20 -2.75124e-19
10308.1900 3.22229e-19 2.80024e-19
10309.2760 -1.15926e-19 -3.46179e-19
10310.3620 5.50012e-19 4.81160e-19
10311.4480 1.40555e-19 5.56948e-19
10312.5340 2.50578e-21 5.65214e-19
10313.6200 -4.11304e-20 -5.16524e-19
10314.7060 9.94641e-20 3.83128e-19
10315.7920 8.36550e-20 2.34160e-19
10316.8780 2.94492e-19 1.82943e-19
10317.9640 1.73570e-19 1.79280e-19
10319.0500 3.00602e-19 1.79353e-19
10320.1360 3.72549e-19 1.76958e-19
10321.2220 3.83941e-19 1.74357e-19
10322.3080 2.93422e-19 1.72248e-19
10323.3940 3.27223e-19 1.85013e-19
10324.4800 8.93738e-20 1.92094e-19
10325.5660 8.66168e-20 1.98068e-19
10326.6520 1.79956e-19 2.21127e-19
10327.7380 1.30367e-19 2.77053e-19
10328.8240 -5.70084e-19 -3.73419e-19
10329.9100 -2.50527e-19 -3.89226e-19
10330.9950 -1.52048e-19 -3.16013e-19
10332.0810 2.92791e-19 2.73262e-19
10333.1670 1.99335e-19 2.19952e-19
10334.2530 3.72515e-19 1.76576e-19
10335.3390 3.32716e-19 1.71025e-19
10336.4250 9.38886e-20 1.71845e-19
10337.5110 2.44941e-19 1.73302e-19
10338.5970 5.12281e-20 1.80593e-19
10339.6830 3.14473e-19 2.20549e-19
10340.7690 4.08436e-19 3.22558e-19
10341.8550 -1.81576e-19 -3.82663e-19
10342.9410 -4.53278e-20 -3.87412e-19
10344.0270 -3.57742e-20 -3.82657e-19
10345.1130 -2.12050e-19 -3.26526e-19
10346.1990 -2.06505e-19 -2.82354e-19
10347.2850 4.32410e-19 4.59153e-19
10348.3710 -2.22897e-19 -7.04283e-19
10349.4570 -8.40371e-20 -7.83900e-19
10350.5430 3.84760e-19 7.81572e-19
10351.6290 -6.66699e-19 -7.20750e-19
10352.7150 -6.22384e-19 -4.96099e-19
10353.8010 -5.03419e-20 -3.26085e-19
10354.8870 -1.46529e-19 -4.00956e-19
10355.9730 -1.42824e-19 -4.65404e-19
10357.0590 8.07656e-19 4.67167e-19
10358.1450 6.77564e-20 4.29707e-19
10359.2310 4.38036e-19 3.32685e-19
10360.3170 1.58083e-19 2.14732e-19
10361.4030 -1.41546e-19 -1.69937e-19
10362.4890 2.75152e-19 1.65885e-19
10363.5750 8.45303e-20 1.67654e-19
10364.6610 1.56051e-19 1.68469e-19
10365.7470 2.48834e-19 1.66643e-19
10366.8330 4.19879e-19 1.75570e-19
10367.9190 5.70247e-19 1.83539e-19
10369.0050 3.36396e-19 1.90123e-19
10370.0900 2.52967e-19 2.14662e-19
10371.1760 5.90676e-19 2.74171e-19
10372.2620 1.72184e-19 4.56470e-19
10373.3480 -3.60598e-19 -9.70063e-19
10374.4340 -1.52860e-18 -1.50517e-18
10375.5200 -1.79112e-19 -1.56421e-18
10376.6060 -1.33574e-18 -1.31908e-18
10377.6920 1.12203e-18 1.07678e-18
10378.7780 1.97062e-19 5.60087e-19
10379.8640 -3.25413e-19 -2.18799e-19
10380.9500 1.51636e-19 1.82842e-19
10382.0360 2.48735e-19 1.81279e-19
10383.1220 6.46957e-20 1.86516e-19
10384.2080 -3.63102e-21 -1.82294e-19
10385.2940 1.33928e-20 1.79389e-19
10386.3800 7.01884e-20 1.76568e-19
10387.4660 3.76962e-19 1.79011e-19
10388.5520 8.22883e-20 1.82968e-19
10389.6380 2.30925e-19 1.82209e-19
10390.7240 5.63221e-19 2.15813e-19
10391.8100 4.62659e-19 2.31695e-19
10392.8960 2.24087e-19 1.98487e-19
10393.9820 4.30606e-19 2.19053e-19
10395.0680 -4.40597e-19 -2.43638e-19
10396.1540 1.61558e-19 3.76223e-19
10397.2400 -2.87463e-19 -6.80358e-19
10398.3260 -8.22034e-19 -8.58006e-19
10399.4120 -1.13357e-18 -8.89257e-19
10400.4980 2.23352e-19 8.41654e-19
10401.5840 3.88117e-19 6.25507e-19
10402.6700 -2.28385e-19 -3.11245e-19
10403.7560 -1.62392e-19 -1.88870e-19
10404.8420 4.04498e-19 1.91420e-19
10405.9280 1.95076e-19 1.92786e-19
10407.0140 1.89661e-19 1.85396e-19
10408.1000 6.67153e-20 1.87610e-19
10409.1860 1.25708e-19 2.06271e-19
10410.2710 2.34464e-19 2.20452e-19
10411.3570 9.55094e-20 3.63255e-19
10412.4430 3.26570e-19 3.61552e-19
10413.5290 2.31969e-19 2.15018e-19
10414.6150 1.66978e-19 2.03426e-19
10415.7010 -1.30862e-19 -2.39024e-19
10416.7870 -2.88228e-19 -3.25219e-19
10417.8730 6.25642e-19 5.52766e-19
10418.9590 4.24331e-19 1.04049e-18
10420.0450 -9.62788e-19 -2.12757e-18
10421.1310 -8.25956e-19 -2.17636e-18
10422.2170 3.95281e-19 1.30963e-18
