lambda flux fluxErr
9880.3167 7.65493e-19 3.06140e-19
9881.4027 -1.86725e-19 -2.95547e-19
9882.4887 -1.29976e-19 -3.00402e-19
9883.5747 7.26721e-19 3.09092e-19
9884.6606 1.85699e-19 3.15608e-19
9885.7466 2.50970e-19 3.41151e-19
9886.8326 1.12654e-19 3.94668e-19
9887.9186 6.06328e-19 5.11372e-19
9889.0045 9.21256e-19 4.98812e-19
9890.0905 2.47119e-19 3.97409e-19
9891.1765 6.95975e-19 3.52285e-19
9892.2624 2.98248e-19 2.98153e-19
9893.3484 -2.08056e-19 -3.07703e-19
9894.4344 5.38733e-19 4.68754e-19
9895.5204 -1.53303e-19 -7.70174e-19
9896.6063 5.72202e-19 9.18863e-19
9897.6923 5.55287e-19 9.36227e-19
9898.7783 -2.56855e-19 -8.96814e-19
9899.8643 1.46195e-18 6.67547e-19
9900.9502 7.84849e-19 3.78966e-19
9902.0362 9.05053e-19 3.27788e-19
9903.1222 3.38720e-19 3.70020e-19
9904.2081 5.54373e-19 3.64553e-19
9905.2941 9.75287e-19 3.54776e-19
9906.3801 8.64862e-21 3.38647e-19
9907.4661 -2.09238e-19 -2.89635e-19
9908.5520 1.12714e-19 2.92426e-19
9909.6380 -7.46257e-20 -2.91682e-19
9910.7240 -8.33185e-20 -2.82813e-19
9911.8100 6.62786e-19 2.85955e-19
9912.8959 7.94749e-19 2.98998e-19
9913.9819 8.85172e-19 4.44655e-19
9915.0679 -4.90485e-20 -9.51297e-19
9916.1538 -1.17147e-18 -1.31521e-18
9917.2398 1.90930e-18 1.59070e-18
9918.3258 -1.17597e-19 -1.55133e-18
9919.4118 -2.67434e-19 -1.06653e-18
9920.4977 4.40475e-19 4.96574e-19
9921.5837 4.03219e-19 2.86654e-19
9922.6697 4.96506e-19 2.74083e-19
9923.7557 1.24154e-20 2.71312e-19
9924.8416 3.78381e-19 2.77021e-19
9925.9276 2.50983e-19 2.76736e-19
9927.0136 7.86414e-19 2.78818e-19
9928.0995 2.90455e-19 2.75121e-19
9929.1855 1.60595e-19 2.78969e-19
9930.2715 3.06333e-19 2.82794e-19
9931.3575 8.56253e-19 2.82447e-19
9932.4434 6.58927e-19 2.89148e-19
9933.5294 2.80278e-19 2.90576e-19
9934.6154 5.47419e-19 2.77804e-19
9935.7014 1.54825e-19 2.72661e-19
9936.7873 5.90689e-20 2.71434e-19
9937.8733 -9.40731e-20 -2.74255e-19
9938.9593 -3.13961e-19 -2.76709e-19
9940.0452 4.66358e-19 2.97542e-19
9941.1312 6.70884e-19 4.10116e-19
9942.2172 -7.28080e-20 -8.17839e-19
9943.3032 8.31264e-19 1.11993e-18
9944.3891 -1.83939e-20 -1.11751e-18
9945.4751 7.80711e-19 1.38498e-18
9946.5611 -2.04123e-19 -1.50095e-18
9947.6471 -2.07087e-19 -1.42245e-18
9948.7330 -9.85272e-21 -1.48426e-18
9949.8190 1.02927e-18 1.50532e-18
9950.9050 4.40788e-19 1.33043e-18
9951.9910 7.38073e-19 1.00797e-18
9953.0769 1.93504e-19 7.56082e-19
9954.1629 -1.43603e-19 -4.83068e-19
9955.2489 4.86354e-19 3.33748e-19
9956.3348 7.72457e-19 5.56554e-19
9957.4208 -3.38238e-19 -1.22712e-18
9958.5068 -9.75960e-19 -1.45503e-18
9959.5928 1.52094e-18 1.49260e-18
9960.6787 1.11344e-18 1.23229e-18
9961.7647 -7.38794e-20 -9.99417e-19
9962.8507 -2.19421e-20 -9.96055e-19
9963.9367 1.71800e-19 1.15695e-18
9965.0226 4.75229e-19 1.14430e-18
9966.1086 1.73178e-19 1.02827e-18
9967.1946 -2.31306e-19 -6.56941e-19
9968.2805 9.47038e-19 3.20102e-19
9969.3665 3.18963e-19 2.73409e-19
9970.4525 9.56130e-20 2.75667e-19
9971.5385 8.84432e-19 3.28687e-19
9972.6244 1.20822e-18 5.20513e-19
9973.7104 9.39920e-19 6.94268e-19
9974.7964 4.61764e-19 7.19754e-19
9975.8824 2.64589e-19 7.07308e-19
9976.9683 2.18925e-19 6.08471e-19
9978.0543 8.09171e-19 4.22184e-19
9979.1403 4.95461e-20 3.96209e-19
9980.2262 -2.26690e-19 -4.14797e-19
9981.3122 -1.38947e-20 -4.34233e-19
9982.3982 2.74356e-19 4.26660e-19
9983.4842 8.18180e-19 3.69723e-19
9984.5701 1.05645e-18 3.18775e-19
9985.6561 2.03738e-19 2.97807e-19
9986.7421 7.45267e-19 2.87666e-19
9987.8281 2.91599e-19 2.83777e-19
9988.9140 4.88197e-20 2.72693e-19
9990.0000 3.53784e-19 2.57315e-19
9991.0860 4.34020e-19 2.81607e-19
9992.1719 -4.69848e-19 -3.46835e-19
9993.2579 -9.25260e-21 -2.97082e-19
9994.3439 8.00794e-20 2.49510e-19
9995.4299 -1.94263e-19 -2.44513e-19
9996.5158 -2.79988e-19 -2.40478e-19
9997.6018 5.90288e-20 2.66458e-19
9998.6878 6.77596e-19 2.79735e-19
9999.7738 2.97487e-19 3.48872e-19
10000.8600 2.79180e-19 4.79533e-19
10001.9460 9.59731e-21 5.61746e-19
10003.0320 -2.68378e-19 -5.71968e-19
10004.1180 -3.45021e-19 -6.65225e-19
10005.2040 2.13743e-19 5.43317e-19
10006.2900 4.64892e-19 3.11978e-19
10007.3760 6.86297e-19 2.73252e-19
10008.4620 6.57480e-19 2.65721e-19
10009.5480 -2.11848e-19 -2.61903e-19
10010.6330 -3.53719e-20 -2.78476e-19
10011.7190 4.04411e-19 4.56421e-19
10012.8050 4.76342e-19 9.24050e-19
10013.8910 4.56096e-19 1.46356e-18
10014.9770 -2.44014e-19 -1.67383e-18
10016.0630 -2.05290e-18 -1.69527e-18
10017.1490 6.45813e-19 1.76246e-18
10018.2350 1.06660e-18 1.19279e-18
10019.3210 6.55882e-19 5.20554e-19
10020.4070 4.84224e-19 2.94344e-19
10021.4930 -4.03702e-19 -3.80954e-19
10022.5790 7.68645e-19 5.76198e-19
10023.6650 2.69771e-19 5.46258e-19
10024.7510 -8.60184e-19 -4.91031e-19
10025.8370 5.78062e-19 7.06878e-19
10026.9230 1.04571e-18 9.09786e-19
10028.0090 1.72878e-19 9.39239e-19
10029.0950 -2.93075e-19 -9.23165e-19
10030.1810 -3.76649e-19 -7.63301e-19
10031.2670 -2.81152e-19 -4.07776e-19
10032.3530 -2.87268e-19 -2.63088e-19
10033.4390 3.53062e-19 2.77509e-19
10034.5250 4.70952e-19 2.82004e-19
10035.6110 2.82541e-19 2.69338e-19
10036.6970 4.97064e-19 2.64649e-19
10037.7830 5.98671e-19 2.80584e-19
10038.8690 2.97448e-19 3.00156e-19
10039.9550 6.41650e-19 3.09738e-19
10041.0410 6.51183e-19 2.98022e-19
10042.1270 4.58670e-19 2.85316e-19
10043.2130 5.12733e-19 3.31515e-19
10044.2990 1.66292e-18 6.03770e-19
10045.3850 1.13666e-18 7.00328e-19
10046.4710 6.73701e-19 6.48847e-19
10047.5570 7.82771e-20 6.25075e-19
10048.6430 3.75665e-19 4.63979e-19
10049.7290 7.99998e-20 2.61311e-19
10050.8140 3.93544e-19 2.27139e-19
10051.9000 3.24052e-19 2.34651e-19
10052.9860 7.26991e-19 2.39633e-19
10054.0720 4.49228e-19 2.49472e-19
10055.1580 3.51722e-19 2.48783e-19
10056.2440 1.98726e-19 2.47750e-19
10057.3300 2.50188e-19 2.43602e-19
10058.4160 6.29445e-19 2.44392e-19
10059.5020 6.56440e-19 3.25935e-19
10060.5880 7.75559e-19 5.08960e-19
10061.6740 5.49339e-19 7.55968e-19
10062.7600 1.19415e-18 7.97843e-19
10063.8460 -3.22240e-20 -9.29293e-19
10064.9320 -8.47881e-19 -8.37090e-19
10066.0180 -2.26416e-19 -4.99979e-19
10067.1040 1.01206e-18 3.68013e-19
10068.1900 4.30478e-19 4.05588e-19
10069.2760 -2.25546e-19 -4.27365e-19
10070.3620 7.23141e-19 4.53944e-19
10071.4480 6.16389e-19 5.18746e-19
10072.5340 2.04968e-19 5.37956e-19
10073.6200 2.30119e-19 5.35137e-19
10074.7060 2.91964e-19 4.93629e-19
10075.7920 1.94520e-19 4.21900e-19
10076.8780 4.01056e-19 3.32780e-19
10077.9640 1.34028e-19 2.87924e-19
10079.0500 5.12337e-19 2.58759e-19
10080.1360 5.88386e-19 2.57895e-19
10081.2220 3.24192e-19 2.68595e-19
10082.3080 7.78009e-19 5.58520e-19
10083.3940 5.44647e-19 1.06963e-18
10084.4800 6.51699e-19 1.22231e-18
10085.5660 5.21185e-19 1.28119e-18
10086.6520 3.54416e-20 1.21633e-18
10087.7380 -8.05320e-20 -7.50007e-19
10088.8240 6.39866e-19 3.14157e-19
10089.9100 1.49466e-19 2.40907e-19
10090.9950 4.50021e-19 2.50482e-19
10092.0810 4.63037e-19 2.59721e-19
10093.1670 4.57564e-19 2.44498e-19
10094.2530 8.05373e-19 2.42922e-19
10095.3390 3.94256e-19 2.39985e-19
10096.4250 3.14686e-19 2.51690e-19
10097.5110 4.47038e-19 2.76510e-19
10098.5970 5.41060e-19 2.99244e-19
10099.6830 3.83523e-19 3.39835e-19
10100.7690 2.42707e-19 3.40044e-19
10101.8550 3.80755e-19 3.02874e-19
10102.9410 3.40998e-19 3.11863e-19
10104.0270 4.52103e-19 6.67091e-19
10105.1130 3.02698e-19 8.82889e-19
10106.1990 -1.95436e-19 -8.33744e-19
10107.2850 -1.37407e-19 -8.26800e-19
10108.3710 1.05471e-18 7.36693e-19
10109.4570 3.13068e-19 3.73927e-19
10110.5430 5.68792e-19 2.62218e-19
10111.6290 2.94149e-19 2.28996e-19
10112.7150 3.79044e-19 2.33091e-19
10113.8010 4.62970e-19 2.31737e-19
10114.8870 5.44386e-19 2.33064e-19
10115.9730 4.21073e-19 2.30208e-19
10117.0590 3.70993e-19 2.27029e-19
10118.1450 2.82789e-19 2.26396e-19
10119.2310 6.39511e-19 2.30416e-19
10120.3170 4.95577e-19 2.66624e-19
10121.4030 5.56641e-19 3.06231e-19
10122.4890 6.48696e-19 3.45545e-19
10123.5750 2.35121e-19 4.67383e-19
10124.6610 1.07740e-18 1.11524e-18
10125.7470 1.65815e-18 1.34686e-18
10126.8330 -1.10200e-19 -1.36463e-18
10127.9190 -4.45698e-19 -1.32243e-18
10129.0050 -5.19407e-19 -9.66530e-19
10130.0900 1.64161e-19 3.83055e-19
10131.1760 3.16219e-19 2.44439e-19
10132.2620 6.35430e-20 2.54443e-19
10133.3480 6.18274e-20 3.29411e-19
10134.4340 5.27489e-19 3.66879e-19
10135.5200 7.87414e-19 3.44635e-19
10136.6060 4.57883e-19 4.18205e-19
10137.6920 1.10018e-18 3.78729e-19
10138.7780 6.64596e-19 2.58987e-19
10139.8640 9.31194e-19 2.66517e-19
10140.9500 6.62724e-19 2.64561e-19
10142.0360 6.58349e-19 2.56348e-19
10143.1220 1.29934e-18 3.48504e-19
10144.2080 6.78313e-19 4.14823e-19
10145.2940 2.04408e-20 4.49676e-19
10146.3800 6.90081e-19 4.80215e-19
10147.4660 9.74455e-19 4.39680e-19
10148.5520 2.62388e-19 4.18353e-19
10149.6380 4.09483e-19 4.20830e-19
10150.7240 6.83482e-19 5.03510e-19
10151.8100 1.65646e-19 4.07745e-19
10152.8960 -7.58780e-19 -5.19479e-19
10153.9820 -1.35138e-19 -7.83517e-19
10155.0680 5.75479e-19 8.37910e-19
10156.1540 1.18368e-18 9.13273e-19
10157.2400 -4.07388e-20 -1.07452e-18
10158.3260 4.92591e-19 6.82596e-19
10159.4120 6.14010e-19 5.08480e-19
10160.4980 -6.26513e-19 -6.21280e-19
10161.5840 -5.22256e-19 -6.17270e-19
10162.6700 1.14331e-18 5.26163e-19
10163.7560 5.46521e-19 3.96978e-19
10164.8420 -6.60196e-20 -3.71711e-19
10165.9280 1.49210e-19 4.35379e-19
10167.0140 7.33872e-19 4.36251e-19
10168.1000 7.88923e-19 4.52299e-19
10169.1860 2.99982e-19 4.30911e-19
10170.2710 1.50445e-19 3.60962e-19
10171.3570 8.57342e-19 5.21400e-19
10172.4430 4.03012e-19 1.10517e-18
10173.5290 6.02857e-19 1.61230e-18
10174.6150 6.87721e-19 1.63946e-18
10175.7010 1.33016e-18 1.36627e-18
10176.7870 2.14697e-18 1.03293e-18
10177.8730 3.92943e-19 4.44781e-19
10178.9590 -8.20722e-20 -2.83683e-19
10180.0450 1.12409e-18 4.55355e-19
10181.1310 6.68599e-19 4.82372e-19
10182.2170 4.86742e-20 5.20560e-19
10183.3030 1.10346e-19 5.64919e-19
10184.3890 1.11101e-18 5.78321e-19
10185.4750 -4.46459e-21 -5.54516e-19
10186.5610 7.74946e-19 3.99511e-19
10187.6470 6.69681e-19 3.69387e-19
10188.7330 6.07984e-19 3.76669e-19
10189.8190 6.03781e-19 6.94684e-19
10190.9050 1.28593e-18 1.08981e-18
10191.9910 2.17678e-18 1.02967e-18
10193.0770 6.25958e-19 1.10562e-18
10194.1630 -2.75271e-19 -1.02761e-18
10195.2490 9.59652e-19 5.42144e-19
10196.3350 2.14422e-19 3.00633e-19
10197.4210 3.68393e-19 2.85670e-19
10198.5070 3.29455e-19 2.85521e-19
10199.5930 3.47469e-19 2.85707e-19
10200.6790 3.80580e-19 2.82350e-19
10201.7650 7.44990e-19 3.29309e-19
10202.8510 5.03456e-19 4.25770e-19
10203.9370 3.98147e-19 6.15233e-19
10205.0230 -1.49049e-19 -6.90977e-19
10206.1090 7.07471e-19 6.99289e-19
10207.1950 1.28982e-18 6.82158e-19
10208.2810 3.00138e-19 5.04511e-19
10209.3670 1.45564e-18 5.66475e-19
10210.4520 -2.16838e-19 -7.22894e-19
10211.5380 2.34467e-19 1.02303e-18
10212.6240 -9.50589e-19 -1.25926e-18
10213.7100 -8.10122e-19 -1.20491e-18
10214.7960 -5.10547e-19 -1.10825e-18
10215.8820 -3.33446e-20 -8.89993e-19
10216.9680 1.60036e-19 3.85092e-19
10218.0540 3.87127e-19 2.35870e-19
10219.1400 -9.80466e-20 -2.46046e-19
10220.2260 6.17733e-20 2.56789e-19
10221.3120 8.17987e-19 2.65775e-19
10222.3980 9.38060e-19 2.80617e-19
10223.4840 2.22190e-20 2.73938e-19
10224.5700 3.93095e-19 3.65976e-19
10225.6560 -1.85590e-20 -6.01414e-19
10226.7420 2.65593e-19 8.31247e-19
10227.8280 1.51550e-18 9.48253e-19
10228.9140 1.94408e-20 9.54941e-19
10230.0000 6.49531e-20 9.01091e-19
10231.0860 5.89338e-19 7.31122e-19
10232.1720 -3.69849e-20 -7.01848e-19
10233.2580 -5.93282e-19 -7.06994e-19
10234.3440 1.35743e-18 9.22308e-19
10235.4300 1.38148e-18 7.79230e-19
10236.5160 5.08808e-19 3.34480e-19
10237.6020 4.47950e-19 2.72541e-19
10238.6880 6.46362e-19 2.59854e-19
10239.7740 6.92927e-19 2.31494e-19
10240.8600 1.68623e-19 2.18618e-19
10241.9460 1.61121e-19 2.19140e-19
10243.0320 5.11356e-19 2.18917e-19
10244.1180 5.76613e-20 2.21269e-19
10245.2040 5.85374e-19 2.26215e-19
10246.2900 6.23071e-19 2.28431e-19
10247.3760 5.16873e-19 2.73746e-19
10248.4620 1.10883e-18 2.87354e-19
10249.5480 5.23744e-19 2.26855e-19
10250.6330 3.78933e-19 2.11931e-19
10251.7190 5.41439e-19 2.16039e-19
10252.8050 3.60340e-19 2.17673e-19
10253.8910 -1.64195e-19 -2.18795e-19
10254.9770 -1.27590e-20 -2.14911e-19
10256.0630 -7.39410e-20 -2.18737e-19
10257.1490 -9.90281e-21 -2.39550e-19
10258.2350 6.32420e-19 2.53835e-19
10259.3210 3.31926e-19 2.53965e-19
10260.4070 7.76329e-19 2.52914e-19
10261.4930 4.53945e-19 2.29091e-19
10262.5790 3.28123e-19 2.19680e-19
10263.6650 3.59792e-19 2.29800e-19
10264.7510 4.28390e-19 2.39346e-19
10265.8370 4.17745e-19 2.50043e-19
10266.9230 1.38295e-19 3.47573e-19
10268.0090 3.19362e-19 3.72563e-19
10269.0950 5.03825e-19 2.88138e-19
10270.1810 2.87301e-19 3.02470e-19
10271.2670 -3.77792e-19 -6.93111e-19
10272.3530 -6.56575e-21 -9.03382e-19
10273.4390 6.78329e-20 5.67388e-19
10274.5250 -1.56497e-20 -5.69914e-19
10275.6110 -2.89438e-19 -5.16758e-19
10276.6970 -4.27790e-20 -3.36105e-19
10277.7830 5.74475e-19 2.71087e-19
10278.8690 1.00397e-18 2.61377e-19
10279.9550 7.25916e-19 2.55818e-19
10281.0410 8.70611e-19 2.60563e-19
10282.1270 4.80555e-19 2.48896e-19
10283.2130 7.67068e-19 2.50777e-19
10284.2990 3.84192e-19 2.96619e-19
10285.3850 4.17313e-19 5.24607e-19
10286.4710 2.09452e-18 9.99854e-19
10287.5570 -8.78283e-19 -1.75960e-18
10288.6430 -2.56243e-18 -2.01343e-18
10289.7290 -1.19387e-18 -1.97861e-18
10290.8140 1.58016e-18 1.81431e-18
10291.9000 -7.72159e-19 -1.17337e-18
10292.9860 -2.95871e-19 -4.15987e-19
10294.0720 -2.38685e-19 -3.95374e-19
10295.1580 -1.20682e-19 -4.31185e-19
10296.2440 4.85365e-19 8.53768e-19
10297.3300 2.56731e-18 1.23327e-18
10298.4160 8.97592e-19 1.08553e-18
10299.5020 3.51358e-19 1.07108e-18
10300.5880 6.58766e-19 9.40129e-19
10301.6740 8.92377e-19 5.05847e-19
10302.7600 8.95927e-20 2.68490e-19
10303.8460 5.19720e-19 2.75425e-19
10304.9320 2.23563e-19 2.89977e-19
10306.0180 4.49134e-19 3.15622e-19
10307.1040 4.27574e-19 3.24447e-19
10308.1900 -2.14199e-19 -3.18440e-19
10309.2760 -9.63186e-21 -3.81172e-19
10310.3620 1.12942e-19 5.50062e-19
10311.4480 3.54287e-19 6.51533e-19
10312.5340 5.39678e-19 7.01584e-19
10313.6200 9.07474e-20 6.36025e-19
10314.7060 5.67514e-19 4.43514e-19
10315.7920 7.88003e-19 2.62166e-19
10316.8780 3.48487e-19 2.29636e-19
10317.9640 3.63793e-19 2.30144e-19
10319.0500 7.43239e-19 2.31483e-19
10320.1360 7.19624e-19 2.31136e-19
10321.2220 6.25262e-19 2.21541e-19
10322.3080 1.19113e-18 2.29009e-19
10323.3940 4.86228e-19 2.36848e-19
10324.4800 6.45379e-19 2.56081e-19
10325.5660 5.20240e-19 2.50528e-19
10326.6520 3.86889e-19 2.70658e-19
10327.7380 3.80701e-19 3.22840e-19
10328.8240 1.17135e-19 3.61907e-19
10329.9100 1.01762e-19 3.80284e-19
10330.9950 9.37356e-19 3.73103e-19
10332.0810 7.26047e-19 3.27623e-19
10333.1670 5.22275e-19 2.65854e-19
10334.2530 2.10096e-19 2.23681e-19
10335.3390 2.64757e-19 2.22651e-19
10336.4250 7.59391e-19 2.60552e-19
10337.5110 2.95725e-19 2.55095e-19
10338.5970 3.42773e-19 2.22245e-19
10339.6830 5.53325e-19 2.55637e-19
10340.7690 2.12023e-19 3.74371e-19
10341.8550 2.19821e-19 4.65958e-19
10342.9410 -6.85621e-20 -4.72412e-19
10344.0270 -1.64327e-19 -4.46229e-19
10345.1130 -5.36156e-21 -3.85351e-19
10346.1990 6.08920e-19 3.09415e-19
10347.2850 5.04932e-19 5.07482e-19
10348.3710 8.13854e-19 8.30477e-19
10349.4570 1.87706e-19 9.23165e-19
10350.5430 -8.69445e-19 -9.11545e-19
10351.6290 -4.89263e-19 -8.49849e-19
10352.7150 3.87863e-19 5.50253e-19
10353.8010 5.59838e-19 3.63398e-19
10354.8870 5.88846e-19 4.75173e-19
10355.9730 2.10667e-20 5.64858e-19
10357.0590 1.05752e-18 5.73545e-19
10358.1450 5.89349e-19 5.02518e-19
10359.2310 7.01564e-19 3.85232e-19
10360.3170 3.95818e-19 2.50713e-19
10361.4030 3.77538e-19 2.19085e-19
10362.4890 5.37751e-19 2.54672e-19
10363.5750 1.74518e-19 2.52613e-19
10364.6610 7.12596e-19 2.21661e-19
10365.7470 4.66605e-19 2.20403e-19
10366.8330 5.23962e-19 2.21395e-19
10367.9190 4.10682e-19 2.20511e-19
10369.0050 3.24884e-19 2.23904e-19
10370.0900 4.18793e-19 2.35152e-19
10371.1760 2.70658e-19 2.49993e-19
10372.2620 8.27666e-19 4.02627e-19
10373.3480 2.02132e-18 1.13175e-18
10374.4340 1.77750e-18 1.55394e-18
10375.5200 1.33559e-18 1.54791e-18
10376.6060 2.49865e-19 1.53423e-18
10377.6920 1.57068e-18 1.22620e-18
10378.7780 9.91389e-19 5.59680e-19
10379.8640 6.77220e-19 2.59884e-19
10380.9500 7.36732e-19 2.37932e-19
10382.0360 5.44003e-19 2.31200e-19
10383.1220 6.74770e-19 2.48860e-19
10384.2080 4.53033e-19 2.49972e-19
10385.2940 5.30598e-19 2.36449e-19
10386.3800 4.88465e-19 2.70521e-19
10387.4660 7.66460e-19 2.69794e-19
10388.5520 7.62102e-19 2.33608e-19
10389.6380 3.99772e-19 2.30377e-19
10390.7240 9.21524e-20 2.35354e-19
10391.8100 2.65492e-19 2.42225e-19
10392.8960 5.23123e-19 2.43423e-19
10393.9820 3.46475e-19 2.92249e-19
10395.0680 3.32655e-19 3.09269e-19
10396.1540 -1.12580e-20 -4.38570e-19
10397.2400 3.44919e-19 7.84179e-19
10398.3260 3.49558e-19 9.96543e-19
10399.4120 1.05399e-18 1.03807e-18
10400.4980 -3.96383e-20 -1.00429e-18
10401.5840 -6.59832e-19 -7.04539e-19
10402.6700 -1.59909e-20 -3.22661e-19
10403.7560 4.16833e-19 2.39247e-19
10404.8420 1.23738e-19 2.39329e-19
10405.9280 2.63578e-19 2.42063e-19
10407.0140 4.62723e-19 2.35388e-19
10408.1000 3.38720e-19 2.42887e-19
10409.1860 5.72724e-19 2.82937e-19
10410.2710 7.24992e-19 2.91478e-19
10411.3570 3.45284e-19 2.90381e-19
10412.4430 2.27048e-19 2.93608e-19
10413.5290 8.02413e-19 2.66380e-19
10414.6150 7.00497e-19 2.47253e-19
10415.7010 3.90818e-19 2.60086e-19
10416.7870 6.10926e-20 3.26951e-19
10417.8730 -2.67118e-19 -5.26887e-19
10418.9590 -2.14611e-19 -1.26433e-18
10420.0450 1.77382e-19 1.56328e-18
10421.1310 -9.71645e-19 -1.60400e-18
10422.2170 1.46641e-18 1.63796e-18
10423.3030 -4.47174e-20 -1.24440e-18
10424.3890 4.17816e-19 5.52666e-19
10425.4750 4.70799e-19 3.61707e-19
10426.5610 3.65787e-19 3.43988e-19
10427.6470 4.10484e-20 3.11139e-19
10428.7330 3.30771e-19 3.31025e-19
