lambda flux fluxErr
10439.5930 1.72502e-18 2.39577e-19
10440.6790 1.43746e-18 2.30831e-19
10441.7650 1.56493e-18 2.32454e-19
10442.8510 9.33303e-19 2.15445e-19
10443.9370 1.13977e-18 2.28417e-19
10445.0230 1.65664e-18 2.39423e-19
10446.1090 1.66216e-18 2.42952e-19
10447.1950 1.46340e-18 2.42666e-19
10448.2810 1.62604e-18 2.57684e-19
10449.3670 1.26013e-18 2.71037e-19
10450.4520 1.74257e-18 4.24033e-19
10451.5380 2.42486e-18 8.75699e-19
10452.6240 9.60328e-19 8.88747e-19
10453.7100 1.38957e-18 8.89632e-19
10454.7960 1.90914e-18 8.60014e-19
10455.8820 1.21772e-18 4.99161e-19
10456.9680 1.57363e-18 2.67121e-19
10458.0540 1.67334e-18 2.41556e-19
10459.1400 1.83378e-18 2.37469e-19
10460.2260 1.69491e-18 2.32709e-19
10461.3120 1.59552e-18 2.29815e-19
10462.3980 1.76692e-18 2.36684e-19
10463.4840 1.62320e-18 2.32990e-19
10464.5700 1.40323e-18 2.40587e-19
10465.6560 1.88594e-18 2.72393e-19
10466.7420 1.74942e-18 3.05504e-19
10467.8280 2.01682e-18 3.39816e-19
10468.9140 2.18423e-18 5.97137e-19
10470.0000 1.31897e-18 1.22001e-18
10471.0860 2.86184e-18 1.34997e-18
10472.1720 2.82809e-18 1.34530e-18
10473.2580 1.69101e-18 1.28377e-18
10474.3440 1.22212e-18 7.49583e-19
10475.4300 1.56357e-18 3.06958e-19
10476.5160 1.80625e-18 2.61943e-19
10477.6020 1.67646e-18 2.45863e-19
10478.6880 1.57272e-18 2.38218e-19
10479.7740 1.70225e-18 2.40205e-19
10480.8600 1.56324e-18 2.37541e-19
10481.9460 1.14148e-18 2.73200e-19
10483.0320 1.36489e-18 2.83260e-19
10484.1180 1.31078e-18 2.32010e-19
10485.2040 1.08114e-18 2.24477e-19
10486.2900 1.34327e-18 2.31831e-19
10487.3760 1.53235e-18 2.70198e-19
10488.4620 1.78542e-18 3.23740e-19
10489.5480 1.43121e-18 3.20062e-19
10490.6330 1.96924e-18 3.36542e-19
10491.7190 9.38764e-19 2.96500e-19
10492.8050 1.08564e-18 2.36910e-19
10493.8910 2.30939e-18 2.59381e-19
10494.9770 1.46031e-18 2.28255e-19
10496.0630 1.78191e-18 2.39127e-19
10497.1490 1.86331e-18 2.51243e-19
10498.2350 1.39731e-18 2.46444e-19
10499.3210 1.56890e-18 2.78439e-19
10500.4070 1.88461e-18 3.11444e-19
10501.4930 2.15959e-18 3.19770e-19
10502.5790 1.85873e-18 3.03904e-19
10503.6650 1.69046e-18 2.82474e-19
10504.7510 1.70008e-18 2.58310e-19
10505.8370 1.45821e-18 2.67500e-19
10506.9230 1.91207e-18 2.95568e-19
10508.0090 1.16410e-18 2.67615e-19
10509.0950 1.38149e-18 3.62862e-19
10510.1810 1.25454e-18 6.50586e-19
10511.2670 2.02278e-18 7.34512e-19
10512.3530 2.43457e-18 7.50933e-19
10513.4390 2.92935e-19 7.09311e-19
10514.5250 1.19869e-18 5.33933e-19
10515.6110 1.72369e-18 3.96566e-19
10516.6970 1.74232e-18 3.50519e-19
10517.7830 1.73814e-18 3.34049e-19
10518.8690 2.77204e-18 3.58376e-19
10519.9550 1.92319e-18 3.07883e-19
10521.0410 2.12205e-18 3.83271e-19
10522.1270 2.35272e-18 3.72013e-19
10523.2130 1.83226e-18 2.57973e-19
10524.2990 1.92601e-18 3.67718e-19
10525.3850 1.66013e-18 1.29956e-18
10526.4710 2.12275e-18 1.55136e-18
10527.5570 1.88705e-18 9.90457e-19
10528.6430 1.26989e-18 9.66920e-19
10529.7290 1.36134e-18 7.50742e-19
10530.8140 1.19396e-18 3.50453e-19
10531.9000 1.86987e-18 2.53190e-19
10532.9860 1.39460e-18 2.26685e-19
10534.0720 1.33463e-18 2.24967e-19
10535.1580 1.59769e-18 2.28551e-19
10536.2440 1.34815e-18 2.20827e-19
10537.3300 1.39907e-18 2.28212e-19
10538.4160 1.34075e-18 2.23392e-19
10539.5020 9.32572e-19 2.16616e-19
10540.5880 1.37646e-18 2.24983e-19
10541.6740 9.72966e-19 2.12982e-19
10542.7600 1.64411e-18 2.27361e-19
10543.8460 1.70260e-18 2.30820e-19
10544.9320 2.07142e-18 2.80572e-19
10546.0180 1.59620e-18 2.66468e-19
10547.1040 1.32787e-18 2.17068e-19
10548.1900 1.58383e-18 2.26453e-19
10549.2760 1.76159e-18 2.39859e-19
10550.3620 1.57425e-18 2.86057e-19
10551.4480 1.91930e-18 3.26576e-19
10552.5340 1.60188e-18 2.72037e-19
10553.6200 1.55566e-18 3.35695e-19
10554.7060 1.61542e-18 3.47324e-19
10555.7920 1.67579e-18 2.98719e-19
10556.8780 1.69585e-18 2.76974e-19
10557.9640 2.20980e-18 3.25337e-19
10559.0500 1.71181e-18 3.09130e-19
10560.1360 1.52066e-18 2.45854e-19
10561.2220 1.74360e-18 2.30200e-19
10562.3080 1.78112e-18 2.31368e-19
10563.3940 1.71013e-18 2.31055e-19
10564.4800 2.05650e-18 3.04707e-19
10565.5660 1.54620e-18 2.89954e-19
10566.6520 1.70670e-18 2.28775e-19
10567.7380 1.74697e-18 2.32780e-19
10568.8240 1.93781e-18 2.37821e-19
10569.9100 1.80915e-18 2.38210e-19
10570.9950 1.41951e-18 2.34058e-19
10572.0810 1.47210e-18 2.73120e-19
10573.1670 1.30416e-18 4.06344e-19
10574.2530 6.35288e-19 5.02737e-19
10575.3390 1.53137e-18 5.14407e-19
10576.4250 2.17054e-18 4.99046e-19
10577.5110 2.04670e-18 4.22707e-19
10578.5970 1.29707e-18 2.50248e-19
10579.6830 1.45134e-18 2.32152e-19
10580.7690 1.25747e-18 2.22159e-19
10581.8550 1.69067e-18 2.30044e-19
10582.9410 1.64149e-18 2.26477e-19
10584.0270 1.61269e-18 2.24311e-19
10585.1130 2.17365e-18 2.81189e-19
10586.1990 2.01431e-18 4.43150e-19
10587.2850 1.78743e-18 6.01498e-19
10588.3710 1.78009e-18 6.46814e-19
10589.4570 1.90425e-18 6.49207e-19
10590.5430 1.69683e-18 5.67587e-19
10591.6290 2.02914e-18 3.76246e-19
10592.7150 1.42340e-18 2.73726e-19
10593.8010 1.26382e-18 3.29784e-19
10594.8870 2.27491e-18 3.43028e-19
10595.9730 2.26799e-18 2.72994e-19
10597.0590 1.43198e-18 2.49775e-19
10598.1450 1.65328e-18 2.63831e-19
10599.2310 1.21321e-18 2.65710e-19
10600.3170 1.75089e-18 2.79741e-19
10601.4030 1.85427e-18 2.88009e-19
10602.4890 1.38832e-18 2.84833e-19
10603.5750 8.36853e-19 2.61913e-19
10604.6610 1.76922e-18 2.61644e-19
10605.7470 1.66247e-18 2.49668e-19
10606.8330 1.73200e-18 2.39137e-19
10607.9190 1.68195e-18 2.40637e-19
10609.0050 1.45285e-18 2.36809e-19
10610.0900 1.57218e-18 2.38534e-19
10611.1760 1.92156e-18 2.50989e-19
10612.2620 1.27935e-18 2.50082e-19
10613.3480 1.51000e-18 2.61091e-19
10614.4340 1.82856e-18 2.50055e-19
10615.5200 1.56016e-18 2.36129e-19
10616.6060 1.66501e-18 2.32879e-19
10617.6920 1.85217e-18 2.33949e-19
10618.7780 2.18198e-18 2.82714e-19
10619.8640 2.18780e-18 2.88521e-19
10620.9500 2.06468e-18 2.42671e-19
10622.0360 1.80628e-18 2.34935e-19
10623.1220 1.90817e-18 2.43239e-19
10624.2080 1.77161e-18 2.44212e-19
10625.2940 1.85480e-18 2.51689e-19
10626.3800 1.39819e-18 2.34498e-19
10627.4660 2.11936e-18 2.55266e-19
10628.5520 2.01509e-18 2.48467e-19
10629.6380 2.09765e-18 2.47378e-19
10630.7240 2.43424e-18 2.55200e-19
10631.8100 2.22681e-18 2.44038e-19
10632.8960 1.72398e-18 2.25569e-19
10633.9820 1.66888e-18 2.23256e-19
10635.0680 1.53514e-18 2.14148e-19
10636.1540 1.55521e-18 2.12234e-19
10637.2400 1.64126e-18 2.18155e-19
10638.3260 1.62501e-18 2.22438e-19
10639.4120 1.61092e-18 2.26908e-19
10640.4980 1.13022e-18 2.42096e-19
10641.5840 1.51555e-18 3.23059e-19
10642.6700 1.48134e-18 3.63198e-19
10643.7560 1.98652e-18 3.76412e-19
10644.8420 2.07829e-18 3.61444e-19
10645.9280 1.70980e-18 2.98168e-19
10647.0140 1.91689e-18 2.60464e-19
10648.1000 2.05868e-18 2.53860e-19
10649.1860 3.28088e-18 2.86323e-19
10650.2710 5.60205e-18 4.07116e-19
10651.3570 8.30983e-18 6.02817e-19
10652.4430 1.21695e-17 8.71509e-19
10653.5290 1.61218e-17 1.08279e-18
10654.6150 1.53586e-17 1.05042e-18
10655.7010 1.23471e-17 8.80186e-19
10656.7870 7.81597e-18 6.21032e-19
10657.8730 4.72682e-18 4.08522e-19
10658.9590 2.98194e-18 2.78051e-19
10660.0450 2.33182e-18 2.45136e-19
10661.1310 1.90187e-18 2.27481e-19
10662.2170 2.10730e-18 2.33647e-19
10663.3030 1.58945e-18 2.21760e-19
10664.3890 1.85472e-18 2.33760e-19
10665.4750 1.66733e-18 2.24000e-19
10666.5610 1.43055e-18 2.28102e-19
10667.6470 1.39399e-18 2.42232e-19
10668.7330 1.29411e-18 2.44566e-19
10669.8190 1.23652e-18 2.50141e-19
10670.9050 1.27579e-18 2.86921e-19
10671.9910 1.62915e-18 2.73559e-19
10673.0770 1.72573e-18 2.35313e-19
10674.1630 1.60825e-18 2.28805e-19
10675.2490 1.69383e-18 2.25349e-19
10676.3350 1.64880e-18 2.24927e-19
10677.4210 1.54354e-18 2.20877e-19
10678.5070 1.32261e-18 2.15822e-19
10679.5930 1.38037e-18 2.16277e-19
10680.6790 1.91140e-18 2.32261e-19
10681.7650 1.59441e-18 2.34878e-19
10682.8510 1.57030e-18 2.62916e-19
10683.9370 2.21984e-18 3.26170e-19
10685.0230 2.82622e-18 4.15507e-19
10686.1090 3.96733e-18 4.91730e-19
10687.1950 4.28635e-18 5.37479e-19
10688.2810 4.05138e-18 5.67227e-19
10689.3670 3.39025e-18 5.92604e-19
10690.4520 2.42144e-18 5.77622e-19
10691.5380 1.93814e-18 5.68701e-19
10692.6240 2.17409e-18 5.67936e-19
10693.7100 2.19618e-18 5.13957e-19
10694.7960 1.36545e-18 4.25959e-19
10695.8820 1.76047e-18 3.92743e-19
10696.9680 2.06992e-18 4.31051e-19
10698.0540 1.49935e-18 5.76617e-19
10699.1400 9.95870e-19 6.64701e-19
10700.2260 6.82335e-19 6.79164e-19
10701.3120 2.89649e-18 6.88006e-19
10702.3980 1.32644e-18 5.54687e-19
10703.4840 1.77606e-18 4.55340e-19
10704.5700 6.70326e-19 5.27416e-19
10705.6560 1.04460e-18 5.89485e-19
10706.7420 1.63701e-18 5.73964e-19
10707.8280 1.98396e-18 5.62800e-19
10708.9140 2.11824e-18 4.25126e-19
10710.0000 1.89196e-18 3.20918e-19
10711.0860 2.10412e-18 6.29329e-19
10712.1720 2.49191e-18 9.40816e-19
10713.2580 1.59172e-18 9.83890e-19
10714.3440 2.99223e-18 9.95351e-19
10715.4300 2.16940e-18 8.81970e-19
10716.5160 1.68790e-18 5.68144e-19
10717.6020 1.63001e-18 4.50391e-19
10718.6880 1.47433e-18 4.33896e-19
10719.7740 2.09120e-18 4.61509e-19
10720.8600 1.71486e-18 5.87314e-19
10721.9460 1.36395e-18 7.04625e-19
10723.0320 1.10644e-18 7.17143e-19
10724.1180 1.15798e-18 7.27947e-19
10725.2040 1.35410e-18 6.49397e-19
10726.2900 1.68067e-18 4.28005e-19
10727.3760 1.66992e-18 3.73648e-19
10728.4620 2.13330e-18 5.55386e-19
10729.5480 1.98838e-18 1.02757e-18
10730.6330 2.39815e-18 1.34403e-18
10731.7190 2.67662e-18 1.34316e-18
10732.8050 1.42642e-18 1.22127e-18
10733.8910 2.37796e-18 9.27088e-19
10734.9770 1.44216e-18 3.75140e-19
10736.0630 1.92406e-18 2.80760e-19
10737.1490 1.94583e-18 3.12637e-19
10738.2350 1.71611e-18 3.46038e-19
10739.3210 1.27242e-18 3.43627e-19
10740.4070 1.37659e-18 3.47267e-19
10741.4930 1.58354e-18 3.22962e-19
10742.5790 1.89985e-18 3.29771e-19
10743.6650 9.28407e-19 5.94601e-19
10744.7510 7.03807e-19 8.41720e-19
10745.8370 9.39126e-19 8.80540e-19
10746.9230 1.70589e-18 9.97113e-19
10748.0090 1.05042e-18 8.40193e-19
10749.0950 1.90730e-18 4.64044e-19
10750.1810 1.60275e-18 3.77967e-19
10751.2670 1.81508e-18 8.66087e-19
10752.3530 2.70160e-18 1.34075e-18
10753.4390 1.45726e-18 1.41008e-18
10754.5250 2.21163e-18 1.41093e-18
10755.6110 2.14168e-18 1.20926e-18
10756.6970 1.28629e-18 6.44153e-19
10757.7830 1.30423e-18 2.93841e-19
10758.8690 1.43539e-18 2.63106e-19
10759.9550 1.74505e-18 2.52957e-19
10761.0410 1.34999e-18 2.43561e-19
10762.1270 1.19092e-18 2.42930e-19
10763.2130 1.64229e-18 4.85542e-19
10764.2990 1.43694e-18 5.48448e-19
10765.3850 1.87693e-18 3.70210e-19
10766.4710 1.94742e-18 4.54563e-19
10767.5570 2.64271e-18 4.08796e-19
10768.6430 1.63620e-18 2.48500e-19
10769.7290 1.27060e-18 2.32493e-19
10770.8140 1.37488e-18 2.46527e-19
10771.9000 1.49936e-18 3.97046e-19
10772.9860 1.84628e-18 7.17184e-19
10774.0720 9.13750e-19 8.73609e-19
10775.1580 1.01095e-18 8.76855e-19
10776.2440 1.47784e-18 8.61088e-19
10777.3300 2.13080e-18 6.42495e-19
10778.4160 2.52210e-18 3.96396e-19
10779.5020 2.21864e-18 3.28544e-19
10780.5880 1.78590e-18 2.44192e-19
10781.6740 1.65116e-18 2.42922e-19
10782.7600 1.56322e-18 2.44370e-19
10783.8460 1.64723e-18 2.45731e-19
10784.9320 1.27700e-18 2.32451e-19
10786.0180 1.17420e-18 2.27933e-19
10787.1040 1.23595e-18 2.21548e-19
10788.1900 1.79172e-18 2.31756e-19
10789.2760 1.71125e-18 2.26049e-19
10790.3620 1.50913e-18 2.29305e-19
10791.4480 1.23158e-18 2.18506e-19
10792.5340 1.39846e-18 2.33115e-19
10793.6200 1.60457e-18 2.82453e-19
10794.7060 1.52899e-18 3.25995e-19
10795.7920 1.49609e-18 3.52484e-19
10796.8780 1.56924e-18 3.47796e-19
10797.9640 1.90817e-18 3.23696e-19
10799.0500 1.61933e-18 2.76944e-19
10800.1360 1.27386e-18 2.34928e-19
10801.2220 1.48109e-18 2.50793e-19
10802.3080 1.53110e-18 3.15909e-19
10803.3940 1.58469e-18 3.43049e-19
10804.4800 1.42077e-18 3.10141e-19
10805.5660 1.69429e-18 3.07746e-19
10806.6520 1.51533e-18 2.69588e-19
10807.7380 1.65418e-18 2.43043e-19
10808.8240 1.19140e-18 2.33934e-19
10809.9100 1.31389e-18 2.38389e-19
10810.9950 1.32409e-18 2.43172e-19
10812.0810 1.19017e-18 2.48764e-19
10813.1670 1.58670e-18 2.54633e-19
10814.2530 1.61382e-18 2.55922e-19
10815.3390 1.31587e-18 2.46112e-19
10816.4250 1.22944e-18 2.35567e-19
10817.5110 1.45020e-18 2.33868e-19
10818.5970 1.74133e-18 2.58217e-19
10819.6830 1.58739e-18 2.47479e-19
10820.7690 1.49658e-18 2.19920e-19
10821.8550 1.39078e-18 2.13802e-19
10822.9410 1.47389e-18 2.15911e-19
10824.0270 1.64048e-18 2.21608e-19
10825.1130 1.43398e-18 2.59803e-19
10826.1990 1.62445e-18 2.64663e-19
10827.2850 1.27042e-18 2.33259e-19
10828.3710 1.34665e-18 2.61431e-19
10829.4570 9.45922e-19 4.44889e-19
10830.5430 1.56560e-18 7.98521e-19
10831.6290 1.31059e-18 1.98730e-18
10832.7150 4.57842e-18 2.89073e-18
10833.8010 2.92433e-18 2.23413e-18
10834.8870 1.50068e-18 2.16510e-18
10835.9730 2.60198e-18 1.84437e-18
10837.0590 1.29365e-18 9.60623e-19
10838.1450 1.29781e-18 4.27311e-19
10839.2310 1.76451e-18 4.64034e-19
10840.3170 1.79043e-18 5.50614e-19
10841.4030 1.65908e-18 7.04183e-19
10842.4890 2.00799e-18 1.00161e-18
10843.5750 3.34455e-20 1.25894e-18
10844.6610 -3.03523e-19 -1.26451e-18
10845.7470 9.23567e-19 1.20409e-18
10846.8330 1.19447e-18 9.25079e-19
10847.9190 1.78214e-18 3.96215e-19
10849.0050 1.35802e-18 2.55640e-19
10850.0900 1.59223e-18 2.45381e-19
10851.1760 1.90876e-18 2.65327e-19
10852.2620 1.96607e-18 2.97661e-19
10853.3480 1.54202e-18 3.08402e-19
10854.4340 1.47969e-18 3.11355e-19
10855.5200 2.01567e-18 3.34598e-19
10856.6060 1.94254e-18 4.35885e-19
10857.6920 1.56660e-18 6.28140e-19
10858.7780 1.47776e-18 7.36098e-19
10859.8640 1.34687e-18 7.89266e-19
10860.9500 8.44442e-19 7.33217e-19
10862.0360 8.90480e-19 5.13144e-19
10863.1220 1.63768e-18 2.85217e-19
10864.2080 1.82545e-18 2.63610e-19
10865.2940 1.64280e-18 2.44274e-19
10866.3800 1.31534e-18 2.08658e-19
10867.4660 1.13053e-18 1.98300e-19
10868.5520 1.46320e-18 2.02876e-19
10869.6380 1.24717e-18 1.96393e-19
10870.7240 1.42313e-18 2.08279e-19
10871.8100 1.48329e-18 2.28563e-19
10872.8960 1.52624e-18 2.97257e-19
10873.9820 1.65468e-18 3.25488e-19
10875.0680 1.25832e-18 2.99373e-19
10876.1540 1.16825e-18 3.78973e-19
10877.2400 1.23630e-18 4.55724e-19
10878.3260 1.08155e-18 4.93075e-19
10879.4120 1.47417e-18 4.81665e-19
10880.4980 1.82760e-18 4.49694e-19
10881.5840 8.13664e-19 3.49099e-19
10882.6700 1.32154e-18 2.53071e-19
10883.7560 1.57063e-18 2.20894e-19
10884.8420 1.66687e-18 2.57351e-19
10885.9280 2.07777e-18 2.92466e-19
10887.0140 2.06878e-18 3.01386e-19
10888.1000 1.62275e-18 3.02269e-19
10889.1860 1.38197e-18 2.71953e-19
10890.2710 1.58335e-18 2.35114e-19
10891.3570 1.49326e-18 2.13433e-19
10892.4430 1.61459e-18 2.14579e-19
10893.5290 1.44193e-18 2.12721e-19
10894.6150 1.38257e-18 2.33101e-19
10895.7010 1.04599e-18 4.78756e-19
10896.7870 8.95009e-19 8.88158e-19
10897.8730 1.38550e-18 1.02874e-18
10898.9590 1.98728e-18 1.03765e-18
10900.0450 1.77536e-18 1.00797e-18
10901.1310 3.26009e-18 7.13173e-19
10902.2170 3.39865e-18 3.74901e-19
10903.3030 3.70800e-18 3.71023e-19
10904.3890 3.15726e-18 3.40411e-19
10905.4750 3.12972e-18 3.19096e-19
10906.5610 2.55117e-18 2.83357e-19
10907.6470 1.92185e-18 2.34224e-19
10908.7330 2.08451e-18 2.27274e-19
10909.8190 1.80599e-18 2.20235e-19
10910.9050 1.41754e-18 2.10171e-19
10911.9910 1.08597e-18 2.01044e-19
10913.0770 1.13255e-18 2.03457e-19
10914.1630 1.46949e-18 2.11016e-19
10915.2490 1.73583e-18 2.16286e-19
10916.3350 1.89738e-18 2.29944e-19
10917.4210 1.69891e-18 2.23505e-19
10918.5070 1.69860e-18 2.22593e-19
10919.5930 1.76016e-18 2.40165e-19
10920.6790 2.03909e-18 3.56712e-19
10921.7650 2.29043e-18 3.97639e-19
10922.8510 2.82519e-18 5.85421e-19
10923.9370 3.93188e-18 1.44449e-18
10925.0230 1.97484e-18 1.86242e-18
10926.1090 5.20841e-18 2.00768e-18
10927.1950 4.53758e-18 1.90296e-18
10928.2810 2.52254e-18 1.58073e-18
10929.3670 1.22104e-18 6.98185e-19
10930.4520 1.73146e-18 3.27644e-19
10931.5380 2.12208e-18 2.83835e-19
10932.6240 1.87490e-18 2.60052e-19
10933.7100 1.41043e-18 2.40360e-19
10934.7960 1.46825e-18 2.33139e-19
10935.8820 1.58718e-18 2.29055e-19
10936.9680 1.39010e-18 3.16933e-19
10938.0540 1.91992e-18 3.20521e-19
10939.1400 1.47007e-18 2.19777e-19
10940.2260 2.03780e-18 3.95780e-19
10941.3120 2.84370e-18 4.20124e-19
10942.3980 1.92111e-18 3.26931e-19
10943.4840 1.53315e-18 2.24728e-19
10944.5700 2.40927e-18 3.22255e-19
10945.6560 1.94382e-18 3.06380e-19
10946.7420 1.64696e-18 2.32351e-19
10947.8280 1.80959e-18 3.50758e-19
10948.9140 1.84870e-18 8.21111e-19
10950.0000 1.49518e-18 1.21001e-18
10951.0860 2.59599e-18 1.24960e-18
10952.1720 1.99819e-18 1.20592e-18
10953.2580 1.27302e-18 1.01542e-18
10954.3440 1.57629e-18 4.88557e-19
10955.4300 1.94034e-18 3.01465e-19
10956.5160 1.15533e-18 2.25573e-19
10957.6020 2.33808e-18 2.43438e-19
10958.6880 1.80943e-18 2.27813e-19
10959.7740 2.09308e-18 2.31865e-19
10960.8600 1.58177e-18 2.51600e-19
10961.9460 1.75431e-18 2.53900e-19
10963.0320 1.73978e-18 2.25566e-19
10964.1180 1.97666e-18 2.54756e-19
10965.2040 2.16319e-18 2.66991e-19
10966.2900 1.75573e-18 2.70817e-19
10967.3760 1.40498e-18 2.94912e-19
10968.4620 2.10351e-18 3.36041e-19
10969.5480 1.69821e-18 3.43658e-19
10970.6330 4.56535e-19 3.84427e-19
10971.7190 1.04492e-18 5.29204e-19
10972.8050 1.41502e-18 1.23509e-18
10973.8910 3.87567e-18 1.94747e-18
10974.9770 4.77562e-18 2.05401e-18
10976.0630 6.72465e-19 2.02264e-18
10977.1490 9.21945e-19 1.73933e-18
10978.2350 2.87916e-18 8.06568e-19
10979.3210 1.37069e-18 3.77841e-19
10980.4070 1.90594e-18 3.23380e-19
10981.4930 1.93048e-18 2.91022e-19
10982.5790 1.55729e-18 2.53297e-19
10983.6650 1.43974e-18 2.81822e-19
10984.7510 1.99379e-18 3.46344e-19
10985.8370 2.04415e-18 3.52364e-19
10986.9230 1.31904e-18 3.35063e-19
10988.0090 1.03749e-18 3.00868e-19
10989.0950 1.08146e-18 2.28640e-19
10990.1810 1.79291e-18 2.30297e-19
10991.2670 1.81688e-18 2.29594e-19
10992.3530 2.13122e-18 2.39534e-19
10993.4390 1.68383e-18 2.26189e-19
10994.5250 1.46769e-18 2.19938e-19
10995.6110 1.34396e-18 2.18283e-19
10996.6970 1.68174e-18 2.27183e-19
10997.7830 2.04180e-18 3.15210e-19
10998.8690 2.18377e-18 3.16325e-19
10999.9550 1.67607e-18 2.21231e-19
11001.0410 1.92286e-18 2.35951e-19
11002.1270 1.82941e-18 2.41355e-19
11003.2130 1.21962e-18 2.30319e-19
11004.2990 1.44300e-18 2.42329e-19
11005.3850 1.59717e-18 2.63342e-19
11006.4710 1.25970e-18 6.47331e-19
11007.5570 1.62883e-18 1.24688e-18
11008.6430 1.30729e-18 1.13400e-18
11009.7290 1.67581e-18 1.15834e-18
11010.8140 2.21875e-18 1.08178e-18
11011.9000 1.67528e-18 6.01302e-19
11012.9860 1.71115e-18 4.12201e-19
11014.0720 1.97402e-18 3.60467e-19
11015.1580 1.62906e-18 2.36834e-19
11016.2440 1.78993e-18 2.34193e-19
11017.3300 1.81830e-18 2.28402e-19
11018.4160 1.64165e-18 2.20597e-19
11019.5020 1.56635e-18 2.16859e-19
11020.5880 1.58178e-18 2.20762e-19
11021.6740 1.69356e-18 2.24353e-19
11022.7600 1.72757e-18 2.21832e-19
11023.8460 1.32341e-18 2.16417e-19
11024.9320 1.41990e-18 2.39115e-19
11026.0180 1.88069e-18 3.16747e-19
11027.1040 1.35529e-18 9.18009e-19
11028.1900 -4.91353e-19 -1.59299e-18
11029.2760 1.31800e-18 1.71638e-18
11030.3620 2.86695e-19 1.72854e-18
11031.4480 1.32412e-18 1.57159e-18
11032.5340 1.82633e-18 8.18117e-19
11033.6200 2.16965e-18 3.52277e-19
11034.7060 1.58256e-18 2.83142e-19
11035.7920 1.72287e-18 2.50280e-19
11036.8780 1.86809e-18 2.46911e-19
11037.9640 1.49906e-18 2.44401e-19
11039.0500 1.70240e-18 3.10637e-19
11040.1360 1.69790e-18 3.29335e-19
11041.2220 1.72719e-18 2.79715e-19
11042.3080 1.86643e-18 2.90810e-19
11043.3940 1.62282e-18 2.75106e-19
11044.4800 1.49860e-18 2.50781e-19
11045.5660 1.30541e-18 2.26624e-19
11046.6520 1.49765e-18 2.22221e-19
11047.7380 1.42071e-18 2.17177e-19
11048.8240 1.39449e-18 2.08641e-19
11049.9100 1.43567e-18 2.09663e-19
11050.9950 1.68478e-18 2.16828e-19
11052.0810 1.83813e-18 2.82233e-19
11053.1670 2.01461e-18 3.37689e-19
11054.2530 1.72970e-18 3.41454e-19
11055.3390 1.51504e-18 3.61962e-19
11056.4250 1.37496e-18 3.19732e-19
11057.5110 1.86013e-18 2.53641e-19
11058.5970 1.90542e-18 2.40346e-19
11059.6830 1.74184e-18 2.31409e-19
11060.7690 1.62700e-18 2.29498e-19
11061.8550 1.99534e-18 2.64637e-19
11062.9410 1.87280e-18 2.82342e-19
11064.0270 1.37906e-18 2.83240e-19
11065.1130 1.56074e-18 3.73416e-19
11066.1990 2.14277e-18 3.55944e-19
11067.2850 1.17508e-18 2.48144e-19
11068.3710 1.48888e-18 2.71659e-19
11069.4570 1.44131e-18 4.20226e-19
11070.5430 2.29764e-18 7.82810e-19
11071.6290 3.04089e-18 9.04053e-19
11072.7150 1.42570e-18 8.83987e-19
11073.8010 1.21564e-18 8.33205e-19
11074.8870 1.86582e-18 5.58768e-19
11075.9730 1.25282e-18 2.88505e-19
11077.0590 1.29226e-18 2.21596e-19
11078.1450 1.08110e-18 2.02888e-19
11079.2310 1.56784e-18 2.07768e-19
11080.3170 1.64244e-18 2.22029e-19
11081.4030 1.77703e-18 2.73410e-19
11082.4890 1.71526e-18 3.17985e-19
11083.5750 1.48646e-18 3.29922e-19
11084.6610 1.73376e-18 3.39929e-19
11085.7470 1.28836e-18 3.29444e-19
11086.8330 1.34315e-18 7.12410e-19
11087.9190 1.20461e-18 1.34447e-18
11089.0050 1.09681e-18 1.34377e-18
11090.0900 2.42276e-18 1.35700e-18
11091.1760 2.56141e-18 1.17303e-18
11092.2620 2.15526e-18 8.67158e-19
11093.3480 1.28623e-18 4.27989e-19
11094.4340 1.54386e-18 2.43326e-19
11095.5200 1.55879e-18 2.18107e-19
11096.6060 1.23099e-18 2.07841e-19
11097.6920 1.31349e-18 2.07699e-19
11098.7780 1.54371e-18 2.12655e-19
11099.8640 1.38182e-18 2.01030e-19
11100.9500 1.46825e-18 2.00713e-19
11102.0360 1.58645e-18 2.05139e-19
11103.1220 1.64146e-18 2.05957e-19
11104.2080 1.25701e-18 2.07954e-19
11105.2940 1.12311e-18 2.16770e-19
11106.3800 1.24513e-18 2.18355e-19
11107.4660 1.84846e-18 2.42388e-19
11108.5520 1.51768e-18 2.42564e-19
11109.6380 1.75912e-18 2.46050e-19
11110.7240 1.60733e-18 2.29087e-19
11111.8100 1.44735e-18 2.22398e-19
11112.8960 1.31112e-18 2.09046e-19
11113.9820 1.29194e-18 2.02666e-19
11115.0680 1.49730e-18 2.13913e-19
11116.1540 1.78808e-18 2.20894e-19
11117.2400 1.61164e-18 2.10480e-19
11118.3260 1.28644e-18 2.02176e-19
11119.4120 1.01703e-18 1.95978e-19
11120.4980 1.27363e-18 2.07283e-19
11121.5840 1.18754e-18 2.43773e-19
11122.6700 1.11586e-18 2.69031e-19
11123.7560 1.37072e-18 2.80443e-19
11124.8420 1.89577e-18 2.87281e-19
11125.9280 1.38150e-18 2.46349e-19
11127.0140 1.34445e-18 2.14560e-19
11128.1000 1.86841e-18 2.22667e-19
