lambda flux fluxErr
9841.2217 1.61218e-19 2.60439e-19
9842.3077 4.53800e-19 2.54002e-19
9843.3937 2.74452e-19 2.52563e-19
9844.4796 9.16151e-20 2.73276e-19
9845.5656 2.68461e-19 2.78380e-19
9846.6516 2.87222e-19 2.67231e-19
9847.7376 -2.15330e-20 -3.22399e-19
9848.8235 6.78175e-19 5.36624e-19
9849.9095 -6.62018e-19 -7.34083e-19
9850.9955 -8.10975e-19 -7.74747e-19
9852.0814 2.29894e-19 7.46179e-19
9853.1674 1.50389e-19 6.11620e-19
9854.2534 5.11441e-19 3.57904e-19
9855.3394 4.67468e-19 2.58058e-19
9856.4253 1.51442e-18 5.37766e-19
9857.5113 5.10393e-19 5.26692e-19
9858.5973 -1.90027e-19 -3.79386e-19
9859.6833 3.95645e-19 2.53165e-19
9860.7692 -2.98392e-19 -2.56308e-19
9861.8552 -3.65807e-19 -2.64833e-19
9862.9412 -2.19195e-19 -2.63237e-19
9864.0271 1.01624e-19 2.41193e-19
9865.1131 4.51432e-19 2.64236e-19
9866.1991 -3.39105e-19 -4.49862e-19
9867.2851 5.51028e-19 3.81791e-19
9868.3710 3.93997e-19 3.94134e-19
9869.4570 -4.39095e-20 -2.69934e-19
9870.5430 -2.26062e-19 -3.05703e-19
9871.6290 2.27463e-19 4.82933e-19
9872.7149 -1.41439e-19 -9.19905e-19
9873.8009 -5.87988e-19 -1.24459e-18
9874.8869 2.66874e-19 1.25713e-18
9875.9729 5.89270e-19 1.20442e-18
9877.0588 1.63773e-18 9.18189e-19
9878.1448 7.11055e-19 4.07179e-19
9879.2308 1.36903e-19 2.75653e-19
9880.3167 1.07699e-20 2.47507e-19
9881.4027 3.41675e-20 2.50233e-19
9882.4887 1.14919e-19 2.51391e-19
9883.5747 2.26846e-19 2.55272e-19
9884.6606 1.98881e-19 2.63597e-19
9885.7466 2.63795e-19 2.89291e-19
9886.8326 4.60782e-19 3.39728e-19
9887.9186 4.90427e-19 3.86219e-19
9889.0045 6.66796e-20 3.64455e-19
9890.0905 3.89901e-19 3.39652e-19
9891.1765 1.28594e-19 2.97371e-19
9892.2624 2.26311e-19 2.47226e-19
9893.3484 -1.69558e-20 -2.52526e-19
9894.4344 1.77494e-19 3.77447e-19
9895.5204 8.13502e-20 6.68171e-19
9896.6063 2.88608e-19 8.33867e-19
9897.6923 5.99996e-19 8.48366e-19
9898.7783 6.81855e-19 8.03183e-19
9899.8643 9.52666e-19 5.87361e-19
9900.9502 -1.58652e-19 -3.19171e-19
9902.0362 -2.41438e-20 -2.72174e-19
9903.1222 3.85056e-19 2.70390e-19
9904.2081 2.38790e-19 2.61546e-19
9905.2941 5.29000e-19 2.51543e-19
9906.3801 7.29331e-20 2.36423e-19
9907.4661 3.85316e-19 2.35246e-19
9908.5520 1.08816e-19 2.30924e-19
9909.6380 2.54995e-19 2.29454e-19
9910.7240 5.38482e-19 2.37399e-19
9911.8100 8.20313e-19 2.47810e-19
9912.8959 2.16513e-19 2.63100e-19
9913.9819 7.39174e-19 4.03546e-19
9915.0679 -1.75492e-19 -8.28571e-19
9916.1538 -4.75490e-21 -1.20682e-18
9917.2398 1.96628e-18 1.23706e-18
9918.3258 -5.03289e-19 -1.18975e-18
9919.4118 6.68743e-20 9.54082e-19
9920.4977 1.04292e-18 6.51233e-19
9921.5837 5.73794e-20 3.61984e-19
9922.6697 5.86906e-19 3.54232e-19
9923.7557 2.72189e-19 2.52114e-19
9924.8416 -5.05914e-20 -2.31677e-19
9925.9276 8.85661e-20 2.30631e-19
9927.0136 6.43309e-19 2.33553e-19
9928.0995 1.62035e-19 2.26970e-19
9929.1855 4.54923e-20 2.25896e-19
9930.2715 4.00841e-20 2.26266e-19
9931.3575 1.66839e-19 2.17278e-19
9932.4434 -2.60587e-19 -2.23826e-19
9933.5294 8.57016e-19 2.28914e-19
9934.6154 3.59214e-19 2.27100e-19
9935.7014 4.32692e-19 2.19289e-19
9936.7873 3.54137e-19 2.52566e-19
9937.8733 9.02389e-20 2.47178e-19
9938.9593 8.88521e-20 2.53238e-19
9940.0452 4.77721e-19 2.56900e-19
9941.1312 1.00003e-18 5.66465e-19
9942.2172 -5.29681e-19 -1.17749e-18
9943.3032 7.73558e-19 9.80303e-19
9944.3891 -5.26512e-19 -1.01995e-18
9945.4751 4.90394e-19 1.08556e-18
9946.5611 5.52774e-20 1.15399e-18
9947.6471 -5.31022e-19 -1.27714e-18
9948.7330 -1.14686e-18 -1.35216e-18
9949.8190 1.08746e-18 1.36951e-18
9950.9050 -4.34986e-19 -1.21059e-18
9951.9910 6.14106e-19 8.36336e-19
9953.0769 3.45270e-19 5.69890e-19
9954.1629 6.37120e-19 3.87416e-19
9955.2489 9.34610e-20 5.02089e-19
9956.3348 4.01076e-19 7.65762e-19
9957.4208 -1.59905e-19 -9.40667e-19
9958.5068 -5.43526e-19 -1.13515e-18
9959.5928 1.12412e-18 1.15375e-18
9960.6787 -1.27268e-19 -1.11496e-18
9961.7647 -1.78578e-19 -8.38322e-19
9962.8507 -6.97945e-19 -8.91325e-19
9963.9367 -7.70350e-19 -1.00058e-18
9965.0226 -7.06989e-19 -9.81057e-19
9966.1086 1.53863e-18 8.92930e-19
9967.1946 1.13848e-18 5.55447e-19
9968.2805 2.57895e-19 2.53376e-19
9969.3665 5.27290e-19 2.50128e-19
9970.4525 7.88156e-19 2.54863e-19
9971.5385 5.51909e-19 2.76244e-19
9972.6244 -1.58322e-19 -4.25135e-19
9973.7104 8.13733e-19 6.17415e-19
9974.7964 1.43577e-18 6.51145e-19
9975.8824 5.71022e-19 6.39704e-19
9976.9683 -4.54132e-19 -5.50077e-19
9978.0543 5.63335e-19 4.42575e-19
9979.1403 1.53467e-19 4.34982e-19
9980.2262 1.01456e-19 3.67694e-19
9981.3122 3.08540e-19 3.85212e-19
9982.3982 2.76996e-19 3.77852e-19
9983.4842 5.66904e-19 3.46061e-19
9984.5701 1.54938e-19 2.83214e-19
9985.6561 5.24187e-19 2.20969e-19
9986.7421 3.87870e-19 2.09471e-19
9987.8281 -4.22773e-19 -3.61529e-19
9988.9140 1.40016e-19 3.56856e-19
9990.0000 -1.74220e-21 -2.10061e-19
9991.0860 1.89977e-19 2.11978e-19
9992.1719 4.80370e-19 2.15410e-19
9993.2579 1.65577e-19 2.18193e-19
9994.3439 4.14636e-19 2.18049e-19
9995.4299 2.65977e-20 2.05355e-19
9996.5158 3.88307e-19 2.35892e-19
9997.6018 -5.53166e-19 -2.33197e-19
9998.6878 1.42584e-19 2.09389e-19
9999.7738 1.82322e-19 2.54414e-19
10000.8600 3.56587e-19 4.26026e-19
10001.9460 1.06769e-18 5.09129e-19
10003.0320 6.75996e-19 5.14842e-19
10004.1180 7.59313e-19 5.12750e-19
10005.2040 1.35890e-19 3.76491e-19
10006.2900 1.31176e-19 2.77524e-19
10007.3760 4.18563e-20 2.47005e-19
10008.4620 6.83903e-20 2.04843e-19
10009.5480 2.80556e-19 2.06985e-19
10010.6330 6.87441e-20 2.37732e-19
10011.7190 4.60946e-19 3.99371e-19
10012.8050 1.94743e-19 7.56197e-19
10013.8910 5.20378e-19 1.32304e-18
10014.9770 -1.09704e-18 -1.53887e-18
10016.0630 1.43903e-18 2.62187e-18
10017.1490 1.17810e-18 2.34971e-18
10018.2350 1.05561e-18 9.37958e-19
10019.3210 8.51443e-19 4.75313e-19
10020.4070 1.41113e-18 2.62041e-19
10021.4930 2.88159e-18 3.20513e-19
10022.5790 6.03878e-18 4.96938e-19
10023.6650 6.23957e-18 5.19992e-19
10024.7510 3.45843e-18 4.21646e-19
10025.8370 1.53834e-18 6.16114e-19
10026.9230 3.96271e-19 8.21212e-19
10028.0090 -7.28643e-19 -8.53094e-19
10029.0950 -2.49880e-19 -8.33314e-19
10030.1810 5.45876e-19 6.82568e-19
10031.2670 4.09467e-19 3.26037e-19
10032.3530 5.30556e-19 2.22862e-19
10033.4390 -6.13626e-20 -2.25708e-19
10034.5250 5.29952e-19 2.27104e-19
10035.6110 1.16104e-19 2.18551e-19
10036.6970 2.77379e-19 2.21051e-19
10037.7830 2.97995e-19 2.31069e-19
10038.8690 -1.21728e-19 -2.54005e-19
10039.9550 5.83236e-20 2.63343e-19
10041.0410 2.49059e-19 2.53882e-19
10042.1270 1.24597e-20 2.45174e-19
10043.2130 3.78528e-19 2.62807e-19
10044.2990 1.27236e-19 4.55995e-19
10045.3850 -4.68313e-19 -8.10251e-19
10046.4710 7.76597e-19 8.24578e-19
10047.5570 3.84725e-19 5.35058e-19
10048.6430 -1.64036e-19 -3.82042e-19
10049.7290 -3.20098e-20 -2.38207e-19
10050.8140 4.23852e-20 2.35876e-19
10051.9000 3.90170e-19 2.46057e-19
10052.9860 3.05445e-19 2.50737e-19
10054.0720 4.50952e-19 2.07107e-19
10055.1580 9.00791e-19 2.02616e-19
10056.2440 3.08688e-19 1.88786e-19
10057.3300 4.31779e-19 1.91965e-19
10058.4160 2.51129e-19 1.99162e-19
10059.5020 2.56930e-19 2.78006e-19
10060.5880 4.34874e-19 4.06187e-19
10061.6740 5.77444e-19 6.46724e-19
10062.7600 -3.39679e-19 -7.13888e-19
10063.8460 6.02575e-19 7.06990e-19
10064.9320 4.14167e-19 6.39995e-19
10066.0180 5.33433e-20 4.24767e-19
10067.1040 -7.94741e-20 -3.14072e-19
10068.1900 6.72219e-19 3.53596e-19
10069.2760 5.36363e-19 3.76951e-19
10070.3620 5.56648e-19 5.87082e-19
10071.4480 6.30845e-19 6.78474e-19
10072.5340 2.86048e-20 4.76838e-19
10073.6200 2.03155e-19 4.83599e-19
10074.7060 7.92811e-20 4.40323e-19
10075.7920 5.24374e-19 3.83274e-19
10076.8780 4.12202e-19 5.55208e-19
10077.9640 9.44015e-19 4.40975e-19
10079.0500 2.83409e-19 4.48518e-19
10080.1360 1.69131e-19 2.25906e-19
10081.2220 4.18230e-19 2.43005e-19
10082.3080 -3.44395e-19 -4.85049e-19
10083.3940 1.62837e-18 1.20587e-18
10084.4800 2.54568e-18 1.39343e-18
10085.5660 4.22175e-19 1.11002e-18
10086.6520 5.25541e-19 1.04936e-18
10087.7380 3.47130e-19 6.30347e-19
10088.8240 -2.43423e-20 -2.67866e-19
10089.9100 7.92130e-20 2.17594e-19
10090.9950 4.62736e-19 2.28238e-19
10092.0810 7.05505e-19 2.17920e-19
10093.1670 1.94178e-19 2.21909e-19
10094.2530 9.53646e-20 2.18609e-19
10095.3390 -5.63251e-20 -2.15622e-19
10096.4250 -1.91293e-19 -2.15755e-19
10097.5110 -6.58284e-20 -4.38301e-19
10098.5970 7.81631e-20 4.47597e-19
10099.6830 -3.08997e-19 -3.06939e-19
10100.7690 8.28628e-20 2.61508e-19
10101.8550 1.34071e-19 2.57953e-19
10102.9410 2.01337e-20 2.57061e-19
10104.0270 1.25077e-20 5.23453e-19
10105.1130 -2.79661e-19 -7.24178e-19
10106.1990 -4.33804e-19 -7.50050e-19
10107.2850 -6.38791e-19 -7.51152e-19
10108.3710 -5.72166e-20 -6.36500e-19
10109.4570 1.20261e-19 3.12639e-19
10110.5430 3.74752e-19 1.91766e-19
10111.6290 3.70926e-19 1.87603e-19
10112.7150 -6.67346e-20 -1.90146e-19
10113.8010 7.71841e-20 1.86235e-19
10114.8870 -6.03118e-20 -1.82674e-19
10115.9730 4.99413e-19 1.85258e-19
10117.0590 1.00607e-19 1.81757e-19
10118.1450 3.78575e-19 1.85069e-19
10119.2310 3.77778e-19 1.87251e-19
10120.3170 8.36057e-20 1.89704e-19
10121.4030 2.58941e-20 2.13347e-19
10122.4890 8.30698e-20 2.49926e-19
10123.5750 -4.21157e-19 -3.82005e-19
10124.6610 -9.56361e-19 -9.35209e-19
10125.7470 -8.67822e-19 -1.20277e-18
10126.8330 6.64971e-19 1.23378e-18
10127.9190 5.38872e-19 1.18012e-18
10129.0050 -5.11339e-20 -8.26789e-19
10130.0900 4.21844e-19 3.51088e-19
10131.1760 -1.61820e-19 -2.02258e-19
10132.2620 1.91106e-19 2.11959e-19
10133.3480 6.21327e-21 2.53346e-19
10134.4340 -7.37189e-19 -4.91156e-19
10135.5200 3.07158e-19 4.99808e-19
10136.6060 -1.96761e-19 -4.85608e-19
10137.6920 4.99711e-19 2.51938e-19
10138.7780 -1.98163e-19 -2.36043e-19
10139.8640 2.38368e-19 2.12488e-19
10140.9500 2.25892e-19 2.41183e-19
10142.0360 2.27690e-19 2.49479e-19
10143.1220 2.94747e-19 2.28628e-19
10144.2080 6.59850e-19 2.77398e-19
10145.2940 2.86959e-19 3.34956e-19
10146.3800 -1.80737e-20 -3.52886e-19
10147.4660 6.90163e-19 3.77177e-19
10148.5520 1.62761e-19 3.60228e-19
10149.6380 4.09984e-19 3.58781e-19
10150.7240 6.37782e-19 3.78356e-19
10151.8100 5.99710e-19 3.57699e-19
10152.8960 4.95370e-19 4.43878e-19
10153.9820 -1.39718e-19 -6.83622e-19
10155.0680 1.11820e-18 7.57957e-19
10156.1540 1.66934e-18 1.29049e-18
10157.2400 -1.97147e-18 -1.21887e-18
10158.3260 -8.57274e-19 -4.75611e-19
10159.4120 -1.60575e-19 -4.49374e-19
10160.4980 -4.49706e-20 -4.72092e-19
10161.5840 3.09375e-21 4.73379e-19
10162.6700 6.45020e-20 4.61026e-19
10163.7560 2.63581e-19 3.37730e-19
10164.8420 3.12039e-19 3.26082e-19
10165.9280 3.15806e-19 3.76775e-19
10167.0140 3.06059e-19 3.81698e-19
10168.1000 2.14060e-19 3.95977e-19
10169.1860 8.09657e-19 4.59473e-19
10170.2710 2.95904e-20 4.08178e-19
10171.3570 5.65364e-19 4.44590e-19
10172.4430 -3.80971e-19 -9.60332e-19
10173.5290 1.36005e-18 1.22861e-18
10174.6150 9.33229e-19 1.27148e-18
10175.7010 -7.74146e-20 -1.22036e-18
10176.7870 -2.68532e-19 -8.75973e-19
10177.8730 -4.35727e-19 -3.80717e-19
10178.9590 -1.22182e-19 -2.03912e-19
10180.0450 5.23254e-20 1.96912e-19
10181.1310 2.65571e-19 2.96328e-19
10182.2170 5.36527e-19 4.64843e-19
10183.3030 6.85207e-19 5.03661e-19
10184.3890 4.24760e-19 5.11759e-19
10185.4750 4.19830e-19 4.79101e-19
10186.5610 3.23055e-19 3.38185e-19
10187.6470 1.25211e-19 2.68544e-19
10188.7330 2.91428e-19 2.79053e-19
10189.8190 1.08372e-19 5.47498e-19
10190.9050 6.27215e-19 9.04442e-19
10191.9910 6.00314e-19 9.26900e-19
10193.0770 1.16838e-18 9.24926e-19
10194.1630 -1.58581e-19 -8.26629e-19
10195.2490 -7.55898e-19 -5.14519e-19
10196.3350 -3.33743e-20 -2.72851e-19
10197.4210 3.53300e-19 2.40332e-19
10198.5070 3.39119e-19 2.40837e-19
10199.5930 6.36142e-19 2.37661e-19
10200.6790 2.93200e-19 2.34088e-19
10201.7650 1.95873e-19 2.39326e-19
10202.8510 2.54373e-20 3.02894e-19
10203.9370 -4.48391e-19 -5.38531e-19
10205.0230 7.03243e-20 6.18807e-19
10206.1090 -1.43128e-19 -6.34278e-19
10207.1950 4.07242e-19 9.07612e-19
10208.2810 -8.59066e-19 -6.20544e-19
10209.3670 1.66126e-18 8.42290e-19
10210.4520 -3.19399e-19 -1.08461e-18
10211.5380 2.19375e-19 9.10387e-19
10212.6240 3.39612e-19 1.11536e-18
10213.7100 8.02846e-19 1.06910e-18
10214.7960 1.25901e-18 1.00601e-18
10215.8820 9.88231e-19 7.58503e-19
10216.9680 3.58087e-19 3.48563e-19
10218.0540 4.77447e-19 3.32444e-19
10219.1400 4.24947e-19 3.10122e-19
10220.2260 -4.42555e-20 -1.89262e-19
10221.3120 6.87099e-20 2.13779e-19
10222.3980 1.09315e-19 2.31511e-19
10223.4840 5.73229e-20 2.35284e-19
10224.5700 2.53286e-19 2.44094e-19
10225.6560 -1.34508e-20 -3.89019e-19
10226.7420 -5.92688e-19 -7.33165e-19
10227.8280 5.00333e-19 8.49392e-19
10228.9140 9.53931e-19 8.65972e-19
10230.0000 -2.87726e-19 -8.01329e-19
10231.0860 -1.39362e-19 -6.28206e-19
10232.1720 3.77238e-19 6.21597e-19
10233.2580 3.34037e-19 6.37060e-19
10234.3440 -9.44484e-20 -6.38287e-19
10235.4300 7.09637e-20 5.10702e-19
10236.5160 1.26860e-19 2.91103e-19
10237.6020 1.24427e-19 2.25613e-19
10238.6880 4.62158e-21 2.08715e-19
10239.7740 4.31628e-19 1.84775e-19
10240.8600 3.45856e-19 1.83157e-19
10241.9460 7.44116e-20 1.85743e-19
10243.0320 2.68283e-19 1.85103e-19
10244.1180 4.91046e-19 2.03928e-19
10245.2040 9.57266e-20 1.99232e-19
10246.2900 -1.20778e-19 -1.77263e-19
10247.3760 -8.86637e-20 -1.73437e-19
10248.4620 2.03792e-19 1.73463e-19
10249.5480 1.28818e-20 1.87440e-19
10250.6330 -1.28304e-19 -1.83581e-19
10251.7190 3.52401e-19 1.72732e-19
10252.8050 4.99465e-19 1.73204e-19
10253.8910 3.93476e-19 1.75429e-19
10254.9770 6.61319e-20 1.71034e-19
10256.0630 4.33972e-19 1.80904e-19
10257.1490 1.09869e-18 2.30587e-19
10258.2350 1.18363e-18 2.44420e-19
10259.3210 4.87922e-19 2.16842e-19
10260.4070 4.33953e-19 2.12586e-19
10261.4930 -1.31008e-19 -1.94185e-19
10262.5790 5.57931e-19 1.88339e-19
10263.6650 3.28485e-19 1.90844e-19
10264.7510 1.86395e-19 1.97120e-19
10265.8370 2.25362e-19 2.07735e-19
10266.9230 3.26421e-19 2.27637e-19
10268.0090 1.33167e-19 2.41699e-19
10269.0950 2.07093e-19 2.48518e-19
10270.1810 5.06203e-19 2.61613e-19
10271.2670 -2.67498e-19 -3.56045e-19
10272.3530 -5.98603e-19 -4.78583e-19
10273.4390 7.74830e-19 5.05583e-19
10274.5250 5.22748e-19 5.08984e-19
10275.6110 7.13655e-19 4.56437e-19
10276.6970 4.57381e-19 2.88097e-19
10277.7830 4.45510e-19 2.32176e-19
10278.8690 9.37267e-19 2.22905e-19
10279.9550 8.27574e-19 2.15002e-19
10281.0410 6.74475e-19 2.17528e-19
10282.1270 6.42848e-19 2.13497e-19
10283.2130 1.42079e-19 2.12676e-19
10284.2990 1.92796e-19 2.47215e-19
10285.3850 2.42902e-19 4.71198e-19
10286.4710 1.30008e-18 8.33613e-19
10287.5570 -8.69096e-19 -1.58141e-18
10288.6430 -4.59503e-19 -1.79952e-18
10289.7290 -4.51769e-19 -1.77450e-18
10290.8140 1.63619e-18 1.62919e-18
10291.9000 5.57862e-19 9.54400e-19
10292.9860 2.84904e-19 3.85813e-19
10294.0720 -1.25604e-22 -3.45550e-19
10295.1580 -1.06615e-19 -3.72454e-19
10296.2440 2.03094e-19 6.22353e-19
10297.3300 5.50382e-19 9.39475e-19
10298.4160 -1.26424e-20 -9.81520e-19
10299.5020 -5.92154e-19 -9.69558e-19
10300.5880 -1.32202e-19 -8.23474e-19
10301.6740 3.96994e-19 4.12083e-19
10302.7600 -4.27771e-19 -2.30619e-19
10303.8460 -1.56943e-19 -2.54050e-19
10304.9320 5.14607e-20 2.65891e-19
10306.0180 1.46974e-19 2.68367e-19
10307.1040 -3.54417e-20 -2.81507e-19
10308.1900 3.28884e-19 2.74543e-19
10309.2760 1.45254e-19 3.21366e-19
10310.3620 -4.24320e-19 -4.82155e-19
10311.4480 1.42696e-19 5.76753e-19
10312.5340 -3.71599e-19 -5.93273e-19
10313.6200 1.06811e-19 5.35080e-19
10314.7060 4.20587e-19 3.69133e-19
10315.7920 -8.21188e-21 -3.57186e-19
10316.8780 7.59698e-19 3.31587e-19
10317.9640 -5.26351e-20 -1.93295e-19
10319.0500 -7.86605e-20 -1.90817e-19
10320.1360 -1.22065e-19 -1.86813e-19
10321.2220 6.62649e-20 1.76640e-19
10322.3080 2.91592e-19 1.77595e-19
10323.3940 1.47440e-19 1.89706e-19
10324.4800 -2.62005e-19 -3.54394e-19
10325.5660 1.58086e-19 3.59190e-19
10326.6520 8.27738e-20 3.78937e-19
10327.7380 2.04419e-19 2.83507e-19
10328.8240 -1.54890e-19 -3.18614e-19
10329.9100 -9.72261e-20 -3.35337e-19
10330.9950 1.56714e-19 3.26088e-19
10332.0810 1.94388e-19 2.79841e-19
10333.1670 5.14044e-19 2.22150e-19
10334.2530 6.73634e-19 1.96475e-19
10335.3390 4.89373e-19 1.93614e-19
10336.4250 2.21517e-19 1.86684e-19
10337.5110 5.72418e-20 1.81590e-19
10338.5970 1.45231e-19 1.82576e-19
10339.6830 3.05269e-19 1.96589e-19
10340.7690 4.16639e-19 3.22990e-19
10341.8550 -1.38384e-19 -3.93483e-19
10342.9410 -3.09647e-19 -4.03928e-19
10344.0270 -5.51163e-20 -4.00120e-19
10345.1130 5.79466e-19 3.08623e-19
10346.1990 2.29654e-19 2.45176e-19
10347.2850 2.74458e-19 3.87551e-19
10348.3710 1.03859e-18 1.09638e-18
10349.4570 4.33377e-20 1.20606e-18
10350.5430 -1.29700e-19 -8.17182e-19
10351.6290 -8.41649e-19 -7.65278e-19
10352.7150 1.79541e-20 4.24586e-19
10353.8010 -4.48201e-19 -3.01582e-19
10354.8870 7.23764e-19 4.16560e-19
10355.9730 3.23359e-19 4.86101e-19
10357.0590 2.14315e-19 4.85988e-19
10358.1450 5.94838e-19 4.48045e-19
10359.2310 2.33858e-19 3.45034e-19
10360.3170 1.27422e-19 2.17488e-19
10361.4030 5.46401e-19 1.87999e-19
10362.4890 1.00363e-19 1.83396e-19
10363.5750 3.06417e-19 1.80590e-19
10364.6610 1.18193e-19 1.83273e-19
10365.7470 2.31419e-19 1.82092e-19
10366.8330 2.29984e-20 1.77476e-19
10367.9190 9.45635e-20 1.79334e-19
10369.0050 2.64700e-19 1.83386e-19
10370.0900 2.25002e-19 1.90779e-19
10371.1760 3.72737e-19 2.40568e-19
10372.2620 -4.63469e-20 -5.72703e-19
10373.3480 5.23719e-19 9.14834e-19
10374.4340 4.40051e-19 1.33514e-18
10375.5200 4.81095e-19 1.37740e-18
10376.6060 2.03811e-20 1.37976e-18
10377.6920 -2.46263e-18 -1.07816e-18
10378.7780 2.80250e-19 3.80203e-19
10379.8640 4.51897e-19 2.06043e-19
10380.9500 -6.99962e-20 -1.90548e-19
10382.0360 3.50488e-19 1.93800e-19
10383.1220 4.57163e-19 1.89067e-19
10384.2080 2.13726e-19 1.91915e-19
10385.2940 2.02419e-19 1.87932e-19
10386.3800 2.31375e-19 1.84381e-19
10387.4660 5.97497e-19 1.85681e-19
10388.5520 1.22837e-19 1.89973e-19
10389.6380 7.53240e-20 1.88507e-19
10390.7240 4.64414e-19 1.97631e-19
10391.8100 2.48567e-19 2.01796e-19
10392.8960 2.62699e-19 1.99091e-19
10393.9820 9.40585e-20 2.12014e-19
10395.0680 2.89351e-19 2.16452e-19
10396.1540 4.40597e-20 2.82293e-19
10397.2400 7.30727e-19 6.77599e-19
10398.3260 5.45002e-19 8.79881e-19
10399.4120 1.18824e-18 9.12804e-19
10400.4980 8.06914e-19 9.52387e-19
10401.5840 1.21367e-18 6.50554e-19
10402.6700 6.57930e-19 2.37378e-19
10403.7560 3.53148e-19 1.93902e-19
10404.8420 4.30646e-19 1.98076e-19
10405.9280 3.22790e-19 2.01258e-19
10407.0140 8.81003e-20 1.96911e-19
10408.1000 3.62083e-19 1.95090e-19
10409.1860 5.61503e-19 2.17818e-19
10410.2710 4.35480e-19 2.52992e-19
10411.3570 5.87469e-19 2.62872e-19
10412.4430 3.69958e-19 2.42410e-19
10413.5290 3.83192e-20 2.18420e-19
10414.6150 3.89327e-19 2.03180e-19
10415.7010 1.07901e-19 2.01188e-19
10416.7870 -1.74181e-19 -3.10154e-19
10417.8730 2.26182e-19 4.43863e-19
10418.9590 6.80768e-19 1.02062e-18
10420.0450 -1.31548e-19 -1.39176e-18
10421.1310 -5.41424e-19 -1.40866e-18
10422.2170 -1.35980e-19 -1.38454e-18
10423.3030 8.40476e-21 1.03005e-18
10424.3890 -8.83002e-20 -3.73996e-19
10425.4750 1.72837e-19 2.87654e-19
