lambda flux fluxErr
10439.5930 1.60129e-18 2.81312e-19
10440.6790 2.37500e-18 5.03636e-19
10441.7650 1.83677e-18 2.51844e-19
10442.8510 1.60981e-18 2.07990e-19
10443.9370 1.79957e-18 2.13665e-19
10445.0230 1.62220e-18 2.10621e-19
10446.1090 1.26371e-18 2.05946e-19
10447.1950 1.04172e-18 2.09410e-19
10448.2810 1.57483e-18 2.28089e-19
10449.3670 1.58433e-18 2.43350e-19
10450.4520 1.43967e-18 3.86826e-19
10451.5380 1.13894e-18 6.91054e-19
10452.6240 1.24607e-18 7.71921e-19
10453.7100 1.91248e-18 7.68502e-19
10454.7960 1.61636e-18 7.16731e-19
10455.8820 1.53870e-18 4.51462e-19
10456.9680 1.46656e-18 2.20961e-19
10458.0540 1.34041e-18 2.02101e-19
10459.1400 1.53645e-18 2.15423e-19
10460.2260 1.33090e-18 2.08315e-19
10461.3120 1.43375e-18 1.98107e-19
10462.3980 1.43198e-18 2.00783e-19
10463.4840 1.16813e-18 1.97849e-19
10464.5700 1.09916e-18 1.97822e-19
10465.6560 1.62063e-18 2.10909e-19
10466.7420 1.85950e-18 2.22369e-19
10467.8280 1.41879e-18 2.43843e-19
10468.9140 1.03240e-18 5.34195e-19
10470.0000 -3.01729e-19 -9.93657e-19
10471.0860 -1.55907e-18 -1.14741e-18
10472.1720 2.79865e-18 1.64405e-18
10473.2580 2.52012e-18 1.52590e-18
10474.3440 5.63863e-19 6.52553e-19
10475.4300 1.20721e-18 2.52383e-19
10476.5160 1.35200e-18 2.13364e-19
10477.6020 1.45656e-18 2.08981e-19
10478.6880 1.49163e-18 2.06371e-19
10479.7740 1.45540e-18 2.06158e-19
10480.8600 1.16853e-18 2.01191e-19
10481.9460 1.35715e-18 2.16875e-19
10483.0320 1.60327e-18 2.26954e-19
10484.1180 1.81408e-18 2.23186e-19
10485.2040 1.53259e-18 2.11317e-19
10486.2900 1.34657e-18 2.08162e-19
10487.3760 1.52788e-18 2.38636e-19
10488.4620 1.73023e-18 2.80213e-19
10489.5480 1.81793e-18 2.91432e-19
10490.6330 1.42333e-18 3.91845e-19
10491.7190 1.91143e-18 3.66480e-19
10492.8050 1.74666e-18 3.04545e-19
10493.8910 1.89177e-18 2.22919e-19
10494.9770 2.18549e-18 2.27443e-19
10496.0630 2.18374e-18 2.64359e-19
10497.1490 2.27253e-18 2.68646e-19
10498.2350 2.66513e-18 2.54321e-19
10499.3210 2.40481e-18 2.69180e-19
10500.4070 2.45327e-18 2.91246e-19
10501.4930 2.57975e-18 2.98711e-19
10502.5790 2.03981e-18 2.75730e-19
10503.6650 1.94523e-18 2.50168e-19
10504.7510 2.13828e-18 2.40098e-19
10505.8370 2.33361e-18 2.55918e-19
10506.9230 2.33639e-18 2.65378e-19
10508.0090 1.93769e-18 2.52359e-19
10509.0950 1.43646e-18 3.46221e-19
10510.1810 7.27539e-19 5.36779e-19
10511.2670 1.23552e-18 6.31649e-19
10512.3530 2.47532e-18 7.84711e-19
10513.4390 1.56564e-18 7.19471e-19
10514.5250 1.57291e-18 4.43309e-19
10515.6110 2.09676e-18 3.34880e-19
10516.6970 4.04522e-18 3.90127e-19
10517.7830 7.13721e-18 5.30176e-19
10518.8690 8.49302e-18 5.99241e-19
10519.9550 9.64841e-18 6.57607e-19
10521.0410 9.81203e-18 6.54816e-19
10522.1270 9.45850e-18 6.29030e-19
10523.2130 9.43213e-18 6.27169e-19
10524.2990 9.18082e-18 6.62947e-19
10525.3850 8.29875e-18 8.12664e-19
10526.4710 8.20665e-18 9.64447e-19
10527.5570 9.02719e-18 1.01763e-18
10528.6430 8.13258e-18 1.01230e-18
10529.7290 6.91566e-18 8.00063e-19
10530.8140 6.99528e-18 5.43353e-19
10531.9000 4.20301e-18 3.27600e-19
10532.9860 2.50646e-18 3.05456e-19
10534.0720 1.58911e-18 2.73674e-19
10535.1580 1.56782e-18 2.03875e-19
10536.2440 1.58662e-18 2.05583e-19
10537.3300 1.48815e-18 2.08910e-19
10538.4160 1.24634e-18 2.03596e-19
10539.5020 1.00702e-18 1.96824e-19
10540.5880 9.76331e-19 1.94880e-19
10541.6740 1.27812e-18 2.02274e-19
10542.7600 1.54596e-18 2.04321e-19
10543.8460 1.68081e-18 2.05496e-19
10544.9320 1.54567e-18 2.00453e-19
10546.0180 1.57120e-18 2.01621e-19
10547.1040 1.68591e-18 2.40493e-19
10548.1900 1.47945e-18 2.38885e-19
10549.2760 2.03972e-18 2.22148e-19
10550.3620 3.25486e-18 3.01227e-19
10551.4480 4.04562e-18 3.41970e-19
10552.5340 3.82841e-18 3.17791e-19
10553.6200 4.30852e-18 3.53560e-19
10554.7060 4.29586e-18 3.59558e-19
10555.7920 4.14176e-18 4.27865e-19
10556.8780 4.17153e-18 4.10946e-19
10557.9640 4.08047e-18 3.20878e-19
10559.0500 3.88796e-18 3.07848e-19
10560.1360 3.88063e-18 3.07220e-19
10561.2220 3.03223e-18 3.20202e-19
10562.3080 2.97020e-18 3.15920e-19
10563.3940 3.24820e-18 2.70630e-19
10564.4800 2.58413e-18 2.40021e-19
10565.5660 2.16344e-18 2.23177e-19
10566.6520 1.77407e-18 2.08835e-19
10567.7380 1.31841e-18 1.92450e-19
10568.8240 1.37530e-18 2.35490e-19
10569.9100 1.37299e-18 2.41935e-19
10570.9950 1.11172e-18 2.00832e-19
10572.0810 1.35187e-18 2.38567e-19
10573.1670 1.34803e-18 3.52962e-19
10574.2530 1.58826e-18 4.60091e-19
10575.3390 2.10942e-18 5.65278e-19
10576.4250 1.79378e-18 7.28193e-19
10577.5110 1.85698e-18 4.06926e-19
10578.5970 1.65313e-18 2.35398e-19
10579.6830 1.54581e-18 2.08784e-19
10580.7690 1.60842e-18 2.08525e-19
10581.8550 1.27516e-18 1.99589e-19
10582.9410 1.58993e-18 2.40582e-19
10584.0270 1.80294e-18 2.43809e-19
10585.1130 1.76376e-18 2.73311e-19
10586.1990 1.67116e-18 3.92557e-19
10587.2850 1.62783e-18 5.21558e-19
10588.3710 1.77166e-18 5.63873e-19
10589.4570 1.88011e-18 5.67046e-19
10590.5430 1.47055e-18 4.79026e-19
10591.6290 1.52984e-18 3.24829e-19
10592.7150 1.66213e-18 2.50862e-19
10593.8010 1.67892e-18 2.26761e-19
10594.8870 1.46990e-18 2.11673e-19
10595.9730 1.58314e-18 2.18711e-19
10597.0590 2.04558e-18 3.16208e-19
10598.1450 1.90405e-18 3.23882e-19
10599.2310 1.15635e-18 2.31225e-19
10600.3170 1.36665e-18 2.38813e-19
10601.4030 1.31631e-18 2.47618e-19
10602.4890 1.37781e-18 2.66360e-19
10603.5750 1.58444e-18 2.58145e-19
10604.6610 1.47987e-18 2.44982e-19
10605.7470 1.60359e-18 2.25062e-19
10606.8330 1.61455e-18 2.19649e-19
10607.9190 1.42194e-18 2.50556e-19
10609.0050 1.95927e-18 4.91011e-19
10610.0900 1.89392e-18 3.07309e-19
10611.1760 1.72355e-18 2.23279e-19
10612.2620 1.71985e-18 2.24729e-19
10613.3480 1.50256e-18 2.20481e-19
10614.4340 1.79487e-18 2.20525e-19
10615.5200 1.68144e-18 2.53799e-19
10616.6060 1.50129e-18 2.43386e-19
10617.6920 1.63196e-18 2.07045e-19
10618.7780 1.26585e-18 1.99449e-19
10619.8640 1.57972e-18 2.09888e-19
10620.9500 1.77779e-18 2.12327e-19
10622.0360 1.69965e-18 2.09503e-19
10623.1220 1.55940e-18 2.10113e-19
10624.2080 1.57395e-18 2.16286e-19
10625.2940 1.28970e-18 2.09861e-19
10626.3800 1.39211e-18 2.15490e-19
10627.4660 1.78378e-18 2.60508e-19
10628.5520 1.64333e-18 2.48044e-19
10629.6380 1.29706e-18 2.73836e-19
10630.7240 1.85330e-18 2.80843e-19
10631.8100 1.53338e-18 1.97912e-19
10632.8960 1.14582e-18 1.85011e-19
10633.9820 1.50166e-18 1.92885e-19
10635.0680 1.37702e-18 1.91846e-19
10636.1540 1.55447e-18 2.30882e-19
10637.2400 1.36709e-18 2.27549e-19
10638.3260 1.18948e-18 1.91640e-19
10639.4120 1.48031e-18 2.05846e-19
10640.4980 1.44821e-18 2.25281e-19
10641.5840 1.43661e-18 2.91834e-19
10642.6700 1.96468e-18 3.30345e-19
10643.7560 1.59026e-18 3.26236e-19
10644.8420 1.64755e-18 3.16012e-19
10645.9280 1.45637e-18 2.54062e-19
10647.0140 1.74566e-18 2.15680e-19
10648.1000 1.56360e-18 2.32832e-19
10649.1860 1.57845e-18 2.30482e-19
10650.2710 1.76831e-18 2.16783e-19
10651.3570 1.74143e-18 2.24489e-19
10652.4430 1.14085e-18 2.77572e-19
10653.5290 1.74801e-18 3.61468e-19
10654.6150 1.03871e-18 3.70381e-19
10655.7010 1.10765e-18 3.72763e-19
10656.7870 1.25326e-18 3.35883e-19
10657.8730 1.77019e-18 2.63165e-19
10658.9590 1.21996e-18 1.99327e-19
10660.0450 1.79010e-18 2.78130e-19
10661.1310 1.61528e-18 2.73194e-19
10662.2170 1.71513e-18 2.37877e-19
10663.3030 1.25708e-18 2.29211e-19
10664.3890 9.54033e-19 1.81609e-19
10665.4750 1.36254e-18 1.93310e-19
10666.5610 1.41202e-18 2.04641e-19
10667.6470 1.56676e-18 2.21064e-19
10668.7330 1.75270e-18 2.31812e-19
10669.8190 1.83955e-18 2.33812e-19
10670.9050 1.66942e-18 2.19332e-19
10671.9910 1.50128e-18 2.00683e-19
10673.0770 1.22123e-18 1.92914e-19
10674.1630 1.54649e-18 2.00255e-19
10675.2490 1.43967e-18 1.96250e-19
10676.3350 1.13813e-18 1.88309e-19
10677.4210 1.46488e-18 1.97020e-19
10678.5070 1.83505e-18 2.74185e-19
10679.5930 1.63326e-18 2.68744e-19
10680.6790 1.79363e-18 2.09904e-19
10681.7650 1.79916e-18 2.18603e-19
10682.8510 1.02952e-18 2.27423e-19
10683.9370 1.21786e-18 2.69577e-19
10685.0230 1.12288e-18 3.43652e-19
10686.1090 1.32434e-18 5.56192e-19
10687.1950 1.08000e-18 6.03053e-19
10688.2810 1.80850e-18 5.54472e-19
10689.3670 1.42595e-18 5.77784e-19
10690.4520 1.66943e-18 4.97801e-19
10691.5380 1.55565e-18 4.81426e-19
10692.6240 2.10675e-18 4.75595e-19
10693.7100 1.40709e-18 4.19256e-19
10694.7960 1.08439e-18 3.74405e-19
10695.8820 1.38077e-18 3.46200e-19
10696.9680 2.15152e-18 3.64962e-19
10698.0540 1.69567e-18 5.62186e-19
10699.1400 9.32777e-19 6.26004e-19
10700.2260 7.56137e-19 5.97999e-19
10701.3120 1.65304e-18 6.08653e-19
10702.3980 1.94911e-18 4.58698e-19
10703.4840 1.39975e-18 3.73327e-19
10704.5700 9.34941e-19 4.78816e-19
10705.6560 6.15320e-19 4.92334e-19
10706.7420 1.44057e-18 4.82631e-19
10707.8280 1.15793e-18 4.43259e-19
10708.9140 1.12818e-18 3.06487e-19
10710.0000 1.16246e-18 2.49870e-19
10711.0860 1.43870e-18 5.32745e-19
10712.1720 2.07806e-18 8.87723e-19
10713.2580 2.64326e-18 9.60563e-19
10714.3440 -1.45034e-19 -9.49246e-19
10715.4300 2.62365e-18 8.06615e-19
10716.5160 2.00584e-18 4.79475e-19
10717.6020 1.36873e-18 3.94832e-19
10718.6880 1.64538e-18 3.98482e-19
10719.7740 1.30081e-18 4.31611e-19
10720.8600 1.02071e-18 6.08010e-19
10721.9460 1.90317e-18 6.75143e-19
10723.0320 2.55654e-18 6.54025e-19
10724.1180 1.26251e-18 6.39108e-19
10725.2040 1.42496e-18 5.63320e-19
10726.2900 1.39464e-18 3.61667e-19
10727.3760 1.39640e-18 3.51667e-19
10728.4620 1.55988e-18 4.32712e-19
10729.5480 2.18457e-18 9.35911e-19
10730.6330 1.31016e-18 1.36678e-18
10731.7190 1.07618e-18 1.36603e-18
10732.8050 1.34661e-18 1.10095e-18
10733.8910 1.22280e-18 8.26671e-19
10734.9770 1.52326e-18 4.22890e-19
10736.0630 1.28590e-18 2.29254e-19
10737.1490 1.59140e-18 2.88361e-19
10738.2350 1.89020e-18 3.33899e-19
10739.3210 1.83355e-18 3.18166e-19
10740.4070 1.54460e-18 3.16272e-19
10741.4930 1.57473e-18 2.91633e-19
10742.5790 1.63838e-18 2.70442e-19
10743.6650 2.80920e-18 5.44101e-19
10744.7510 1.35235e-18 7.56046e-19
10745.8370 1.85677e-18 7.88478e-19
10746.9230 1.83445e-18 9.43558e-19
10748.0090 2.60963e-18 7.99254e-19
10749.0950 1.34255e-18 5.38394e-19
10750.1810 1.67082e-18 4.72549e-19
10751.2670 2.17837e-18 7.60139e-19
10752.3530 2.35407e-18 1.18209e-18
10753.4390 1.86920e-18 1.24519e-18
10754.5250 2.06621e-18 1.24383e-18
10755.6110 6.44564e-19 1.07357e-18
10756.6970 2.15284e-18 5.04404e-19
10757.7830 1.48277e-18 2.49550e-19
10758.8690 1.30762e-18 3.10914e-19
10759.9550 1.13236e-18 3.02178e-19
10761.0410 9.52167e-19 2.17892e-19
10762.1270 1.84717e-18 2.36528e-19
10763.2130 1.95267e-18 2.85967e-19
10764.2990 2.41417e-18 3.35098e-19
10765.3850 3.12224e-18 4.58628e-19
10766.4710 2.98943e-18 5.24358e-19
10767.5570 4.14733e-18 5.07489e-19
10768.6430 3.75130e-18 4.63186e-19
10769.7290 3.19230e-18 3.46031e-19
10770.8140 3.64098e-18 4.25250e-19
10771.9000 3.28686e-18 5.71360e-19
10772.9860 3.27908e-18 7.96257e-19
10774.0720 3.18875e-18 9.81345e-19
10775.1580 2.56249e-18 8.41665e-19
10776.2440 2.46560e-18 8.54467e-19
10777.3300 2.59587e-18 5.64055e-19
10778.4160 1.98313e-18 2.70198e-19
10779.5020 1.68905e-18 2.21762e-19
10780.5880 1.44164e-18 2.15324e-19
10781.6740 1.69229e-18 2.27546e-19
10782.7600 1.41924e-18 2.27839e-19
10783.8460 1.46625e-18 2.26275e-19
10784.9320 1.43798e-18 2.23881e-19
10786.0180 1.91031e-18 2.35435e-19
10787.1040 2.43735e-18 2.47488e-19
10788.1900 2.72126e-18 2.56337e-19
10789.2760 3.06108e-18 2.68611e-19
10790.3620 2.95382e-18 2.63467e-19
10791.4480 2.63447e-18 2.47805e-19
10792.5340 1.84633e-18 2.30964e-19
10793.6200 2.58128e-18 2.89364e-19
10794.7060 2.58186e-18 3.24867e-19
10795.7920 2.96404e-18 3.55381e-19
10796.8780 2.57648e-18 3.41381e-19
10797.9640 2.07524e-18 3.00123e-19
10799.0500 2.04250e-18 2.63952e-19
10800.1360 1.94243e-18 2.31052e-19
10801.2220 2.35158e-18 2.54653e-19
10802.3080 2.25527e-18 3.70361e-19
10803.3940 2.01578e-18 3.99760e-19
10804.4800 1.44478e-18 2.76549e-19
10805.5660 1.69053e-18 2.76445e-19
10806.6520 1.74129e-18 2.51321e-19
10807.7380 1.52790e-18 2.19540e-19
10808.8240 1.37314e-18 2.14933e-19
10809.9100 1.31940e-18 2.13728e-19
10810.9950 1.31818e-18 2.37630e-19
10812.0810 1.47801e-18 3.88528e-19
10813.1670 1.50866e-18 3.73827e-19
10814.2530 1.44260e-18 2.70093e-19
10815.3390 1.63792e-18 2.28842e-19
10816.4250 1.55103e-18 2.26239e-19
10817.5110 1.66313e-18 2.24510e-19
10818.5970 1.23217e-18 2.10775e-19
10819.6830 1.18314e-18 2.44113e-19
10820.7690 1.47985e-18 2.48809e-19
10821.8550 1.77451e-18 2.15361e-19
10822.9410 1.65391e-18 2.13228e-19
10824.0270 1.35269e-18 2.07044e-19
10825.1130 1.50647e-18 2.11178e-19
10826.1990 1.35640e-18 2.05334e-19
10827.2850 1.21290e-18 2.02325e-19
10828.3710 1.42161e-18 2.34496e-19
10829.4570 1.89655e-18 4.26330e-19
10830.5430 1.69742e-18 7.59972e-19
10831.6290 7.69177e-19 1.24296e-18
10832.7150 9.14163e-19 1.85503e-18
10833.8010 3.30205e-18 1.97229e-18
10834.8870 4.97532e-18 2.04772e-18
10835.9730 7.78588e-19 1.71246e-18
10837.0590 1.11102e-18 7.94959e-19
10838.1450 1.52542e-18 3.82355e-19
10839.2310 1.85087e-18 4.14563e-19
10840.3170 1.69148e-18 4.05615e-19
10841.4030 -3.55398e-20 -7.34098e-19
10842.4890 1.04202e-19 1.47563e-18
10843.5750 1.69314e-19 1.17942e-18
10844.6610 1.89886e-18 1.13066e-18
10845.7470 4.54682e-18 1.35200e-18
10846.8330 2.05748e-18 1.00652e-18
10847.9190 1.66079e-18 3.55850e-19
10849.0050 1.65030e-18 2.33660e-19
10850.0900 1.54596e-18 2.17329e-19
10851.1760 1.48961e-18 2.17090e-19
10852.2620 1.55377e-18 2.59129e-19
10853.3480 1.53673e-18 2.94425e-19
10854.4340 1.39446e-18 2.82160e-19
10855.5200 1.53236e-18 2.95910e-19
10856.6060 1.17288e-18 3.79863e-19
10857.6920 1.23480e-18 5.53980e-19
10858.7780 7.06497e-19 6.90385e-19
10859.8640 1.65659e-18 7.47702e-19
10860.9500 9.41296e-19 6.51017e-19
10862.0360 1.43472e-18 4.52880e-19
10863.1220 1.42528e-18 3.08560e-19
10864.2080 1.63992e-18 2.56877e-19
10865.2940 1.77639e-18 2.09654e-19
10866.3800 1.73141e-18 2.35239e-19
10867.4660 1.36162e-18 2.25559e-19
10868.5520 1.13336e-18 1.85296e-19
10869.6380 1.53628e-18 2.27070e-19
10870.7240 1.58790e-18 2.33729e-19
10871.8100 1.50651e-18 2.14438e-19
10872.8960 1.57448e-18 2.34797e-19
10873.9820 1.85639e-18 3.49296e-19
10875.0680 1.31336e-18 5.07050e-19
10876.1540 1.48116e-18 6.51776e-19
10877.2400 1.74659e-18 4.12059e-19
10878.3260 1.97659e-18 4.48237e-19
10879.4120 1.64855e-18 4.27350e-19
10880.4980 1.47274e-18 3.93942e-19
10881.5840 1.18338e-18 3.18364e-19
10882.6700 1.59062e-18 2.38413e-19
10883.7560 1.46169e-18 2.07788e-19
10884.8420 1.56788e-18 2.48347e-19
10885.9280 1.27526e-18 2.68333e-19
10887.0140 1.27697e-18 2.59373e-19
10888.1000 1.49949e-18 2.60392e-19
10889.1860 1.35056e-18 2.37078e-19
10890.2710 1.80463e-18 3.02846e-19
10891.3570 1.68941e-18 2.74883e-19
10892.4430 1.19821e-18 1.92495e-19
10893.5290 1.13999e-18 1.95722e-19
10894.6150 1.68308e-18 2.42431e-19
10895.7010 2.35310e-18 4.94178e-19
10896.7870 2.51281e-18 7.74611e-19
10897.8730 1.17865e-18 8.93351e-19
10898.9590 1.71099e-18 9.09050e-19
10900.0450 1.41240e-18 8.31049e-19
10901.1310 5.32176e-19 6.86639e-19
10902.2170 1.95637e-18 3.66488e-19
10903.3030 1.66982e-18 2.69770e-19
10904.3890 1.58380e-18 2.75492e-19
10905.4750 1.43510e-18 2.55569e-19
10906.5610 1.75240e-18 2.34240e-19
10907.6470 1.51667e-18 2.92828e-19
10908.7330 1.48972e-18 2.77348e-19
10909.8190 1.68357e-18 2.07358e-19
10910.9050 1.43412e-18 2.02179e-19
10911.9910 1.35350e-18 2.00368e-19
10913.0770 1.36072e-18 1.97775e-19
10914.1630 1.28522e-18 1.95168e-19
10915.2490 1.41681e-18 1.94603e-19
10916.3350 1.38136e-18 1.98408e-19
10917.4210 1.38909e-18 2.02943e-19
10918.5070 1.30934e-18 1.99942e-19
10919.5930 1.24631e-18 2.07042e-19
10920.6790 1.45007e-18 2.22286e-19
10921.7650 1.42667e-18 2.55255e-19
10922.8510 1.80423e-18 4.88962e-19
10923.9370 1.37281e-18 1.05934e-18
10925.0230 1.00134e-18 1.54776e-18
10926.1090 1.06712e-19 1.66643e-18
10927.1950 1.17403e-18 1.61670e-18
10928.2810 2.89041e-18 1.31623e-18
10929.3670 1.66583e-18 6.69011e-19
10930.4520 1.72960e-18 3.05161e-19
10931.5380 1.69249e-18 2.39566e-19
10932.6240 1.32185e-18 2.19298e-19
10933.7100 1.20542e-18 2.13051e-19
10934.7960 1.33357e-18 2.22907e-19
10935.8820 1.15833e-18 2.15616e-19
10936.9680 1.00571e-18 2.74663e-19
10938.0540 1.23229e-18 2.68687e-19
10939.1400 1.81627e-18 2.16101e-19
10940.2260 1.88442e-18 2.21419e-19
10941.3120 1.89989e-18 2.24112e-19
10942.3980 1.65422e-18 2.27462e-19
10943.4840 1.61845e-18 2.23117e-19
10944.5700 1.47563e-18 2.73880e-19
10945.6560 1.23371e-18 2.70292e-19
10946.7420 1.65600e-18 2.87618e-19
10947.8280 1.62878e-18 3.35828e-19
10948.9140 1.69607e-18 7.35417e-19
10950.0000 1.53711e-18 1.01854e-18
10951.0860 8.58328e-19 1.06315e-18
10952.1720 8.43051e-19 1.03118e-18
10953.2580 7.65945e-19 8.25925e-19
10954.3440 1.72143e-18 4.43510e-19
10955.4300 1.89990e-18 2.57396e-19
10956.5160 1.82613e-18 2.20852e-19
10957.6020 1.45431e-18 1.99857e-19
10958.6880 1.48331e-18 1.99882e-19
10959.7740 1.48397e-18 2.71449e-19
10960.8600 1.30216e-18 2.62265e-19
10961.9460 1.67780e-18 2.02661e-19
10963.0320 1.70749e-18 2.10270e-19
10964.1180 1.49575e-18 2.17505e-19
10965.2040 1.35838e-18 2.21958e-19
10966.2900 1.44089e-18 2.39671e-19
10967.3760 1.65885e-18 2.70627e-19
10968.4620 1.49870e-18 2.87099e-19
10969.5480 1.37542e-18 2.99251e-19
10970.6330 1.63102e-18 3.06248e-19
10971.7190 1.92508e-18 4.72100e-19
10972.8050 5.54255e-19 1.10117e-18
10973.8910 7.56441e-19 1.61139e-18
10974.9770 1.04506e-18 1.75054e-18
10976.0630 -1.48269e-18 -1.73144e-18
10977.1490 -8.05708e-19 -1.39978e-18
10978.2350 1.49085e-18 7.80712e-19
10979.3210 1.47329e-18 3.84427e-19
10980.4070 1.56521e-18 2.89946e-19
10981.4930 1.49222e-18 2.46314e-19
10982.5790 1.41602e-18 2.30546e-19
10983.6650 1.36323e-18 2.54391e-19
10984.7510 1.44392e-18 2.91843e-19
10985.8370 1.52804e-18 3.01291e-19
10986.9230 1.91868e-18 3.06495e-19
10988.0090 1.93080e-18 2.77596e-19
10989.0950 1.55752e-18 2.19900e-19
10990.1810 1.48196e-18 2.04404e-19
10991.2670 1.57490e-18 2.04068e-19
10992.3530 1.57239e-18 2.02263e-19
10993.4390 1.48946e-18 2.36035e-19
10994.5250 1.16898e-18 2.29344e-19
10995.6110 1.49244e-18 2.02802e-19
10996.6970 1.57373e-18 2.03895e-19
10997.7830 1.36511e-18 1.94172e-19
10998.8690 1.16709e-18 1.90112e-19
10999.9550 1.26634e-18 1.94619e-19
11001.0410 1.90294e-18 2.99087e-19
11002.1270 1.44340e-18 2.97191e-19
11003.2130 1.34487e-18 2.14119e-19
11004.2990 1.50819e-18 2.22668e-19
11005.3850 1.29971e-18 2.91090e-19
11006.4710 2.32349e-18 6.69954e-19
11007.5570 2.83403e-18 1.03652e-18
11008.6430 1.31024e-18 9.67974e-19
11009.7290 1.08436e-18 9.89781e-19
11010.8140 9.32244e-19 8.60938e-19
11011.9000 1.39027e-18 5.50115e-19
11012.9860 1.34326e-18 2.69760e-19
11014.0720 1.07124e-18 2.07230e-19
11015.1580 1.27010e-18 2.03753e-19
11016.2440 1.58883e-18 2.07212e-19
11017.3300 1.52615e-18 1.98783e-19
11018.4160 1.76582e-18 2.07007e-19
11019.5020 1.52060e-18 1.98655e-19
11020.5880 1.29796e-18 1.91978e-19
11021.6740 1.42170e-18 1.97702e-19
11022.7600 1.46383e-18 1.97317e-19
11023.8460 1.72658e-18 2.11083e-19
11024.9320 1.82612e-18 2.40998e-19
11026.0180 1.75093e-18 3.59802e-19
11027.1040 4.91998e-19 8.64786e-19
11028.1900 -3.54930e-19 -1.28525e-18
11029.2760 1.45232e-18 1.45484e-18
11030.3620 1.64969e-18 1.47338e-18
11031.4480 1.38550e-18 1.25987e-18
11032.5340 1.76987e-18 7.64668e-19
11033.6200 1.29689e-18 3.94676e-19
11034.7060 1.64404e-18 2.68949e-19
11035.7920 1.84817e-18 2.22036e-19
11036.8780 1.94695e-18 2.27042e-19
11037.9640 1.62993e-18 2.22512e-19
11039.0500 1.49126e-18 2.31616e-19
11040.1360 1.64356e-18 2.58285e-19
11041.2220 1.60532e-18 2.59396e-19
11042.3080 1.72561e-18 2.50497e-19
11043.3940 1.47603e-18 2.37664e-19
11044.4800 1.32645e-18 2.19337e-19
11045.5660 1.47566e-18 2.10758e-19
11046.6520 1.35225e-18 2.00041e-19
11047.7380 1.27650e-18 1.93862e-19
11048.8240 1.62904e-18 1.99877e-19
11049.9100 1.79638e-18 2.02346e-19
11050.9950 1.45123e-18 1.96930e-19
11052.0810 1.25277e-18 2.39199e-19
11053.1670 1.41588e-18 2.80333e-19
11054.2530 1.75751e-18 2.99430e-19
11055.3390 1.24519e-18 2.94666e-19
11056.4250 1.33853e-18 2.65630e-19
11057.5110 1.37700e-18 2.20752e-19
11058.5970 1.22040e-18 2.00130e-19
11059.6830 1.57911e-18 2.06395e-19
11060.7690 1.74469e-18 2.13764e-19
11061.8550 1.76287e-18 2.33001e-19
11062.9410 1.86137e-18 2.55214e-19
11064.0270 1.37534e-18 2.53511e-19
11065.1130 1.01463e-18 2.39353e-19
11066.1990 1.16111e-18 2.27299e-19
11067.2850 1.62277e-18 2.35332e-19
11068.3710 1.67975e-18 2.52854e-19
11069.4570 1.85667e-18 4.14166e-19
11070.5430 2.18903e-18 6.53789e-19
11071.6290 2.06726e-18 7.62431e-19
11072.7150 1.19792e-18 7.56590e-19
11073.8010 9.95279e-19 6.87938e-19
11074.8870 1.39924e-18 4.84488e-19
11075.9730 1.34561e-18 2.58100e-19
11077.0590 1.28328e-18 1.98205e-19
11078.1450 1.58872e-18 1.97940e-19
11079.2310 1.37298e-18 1.89995e-19
11080.3170 1.34672e-18 1.98142e-19
11081.4030 1.19814e-18 2.36396e-19
11082.4890 1.15759e-18 2.74066e-19
11083.5750 1.44014e-18 2.96366e-19
11084.6610 1.42806e-18 2.99491e-19
11085.7470 1.37813e-18 2.91867e-19
11086.8330 1.98257e-18 4.93951e-19
11087.9190 3.33706e-18 9.33224e-19
11089.0050 2.67445e-18 1.12145e-18
11090.0900 1.11118e-18 1.05423e-18
11091.1760 1.79280e-18 9.96127e-19
11092.2620 1.84177e-18 7.44284e-19
11093.3480 1.79923e-18 4.00392e-19
11094.4340 1.66659e-18 2.32813e-19
11095.5200 1.47563e-18 1.97588e-19
11096.6060 1.45470e-18 1.94222e-19
11097.6920 1.30980e-18 1.89168e-19
11098.7780 1.34560e-18 2.91272e-19
11099.8640 1.71347e-18 2.98701e-19
11100.9500 1.28412e-18 2.58589e-19
11102.0360 1.29555e-18 1.89872e-19
11103.1220 1.38859e-18 1.88595e-19
11104.2080 1.40870e-18 1.91999e-19
11105.2940 1.19254e-18 1.95973e-19
11106.3800 1.09034e-18 2.04821e-19
11107.4660 1.62208e-18 2.21470e-19
11108.5520 1.52391e-18 2.24135e-19
11109.6380 1.34809e-18 2.16462e-19
11110.7240 1.63068e-18 4.70067e-19
11111.8100 1.64953e-18 6.87245e-19
11112.8960 1.34841e-18 2.30950e-19
11113.9820 1.47125e-18 2.09060e-19
11115.0680 1.58599e-18 2.44637e-19
11116.1540 1.41283e-18 2.35376e-19
11117.2400 1.54710e-18 1.94845e-19
11118.3260 1.62552e-18 1.96862e-19
11119.4120 1.62131e-18 1.95393e-19
11120.4980 1.35751e-18 2.04154e-19
11121.5840 1.31715e-18 2.34398e-19
11122.6700 1.48159e-18 2.97247e-19
11123.7560 1.26461e-18 3.01276e-19
11124.8420 1.27521e-18 2.41908e-19
11125.9280 1.50547e-18 2.23052e-19
11127.0140 1.60690e-18 2.03935e-19
11128.1000 1.47638e-18 1.92969e-19
