       9750.0000   -0.0106420    0.0130547     0.035722233     0.017413507
       9751.0860   -0.0312271    0.0106175   -0.0016321167     0.014485157
       9752.1719   0.00795985   0.00877821    0.0017083142     0.012270614
       9753.2579 -0.000132560   0.00891999    0.0039491706     0.011816461
       9754.3439    0.0122791   0.00898236    0.0084953689     0.011769403
       9755.4299    0.0217799   0.00891719     0.027846304     0.011645657
       9756.5158    0.0338473   0.00943633     0.015645245     0.012506883
       9757.6018    0.0469018   0.00960125     0.081561821     0.012825545
       9758.6878    0.0216775   0.00950086     0.032488501     0.012582989
       9759.7738   0.00922614   0.00923144     0.025382912     0.012343246
       9760.8597    0.0534652   0.00915445     0.061268524     0.012434361
       9761.9457    0.0159631   0.00944474     0.017027352     0.012508987
       9763.0317   -0.0217506   0.00907948    0.0038454947     0.012173210
       9764.1176    0.0153098   0.00885712     0.022247534     0.011598152
       9765.2036    0.0172831   0.00883449   0.00035267112     0.011768547
       9766.2896   -0.0188456   0.00855969    -0.015578803     0.011740452
       9767.3756    0.0232868   0.00871541     0.039029276     0.012654632
       9768.4615    0.0371095   0.00901789     0.042379254     0.012885872
       9769.5475    0.0138150   0.00834361     0.010505499     0.012155407
       9770.6335   -0.0212790   0.00838435    -0.034488161     0.017552110
       9771.7195   -0.0164739   0.00958943    -0.041341655     0.014353934
       9772.8054   -0.0282666   0.00951884   -0.0065575678     0.021791594
       9773.8914   0.00481858   0.00862403     0.033206134     0.013467050
       9774.9774    0.0204129   0.00845802     0.057570584     0.011682969
       9776.0633    0.0177907   0.00892990     0.027054599     0.012026169
       9777.1493    0.0192436   0.00911105     0.034969626     0.012989075
       9778.2353    0.0387387    0.0118074     0.038961883     0.015189592
       9779.3213 -0.000824293   0.00946442    0.0044717012     0.012035177
       9780.4072    0.0199952   0.00843602     0.030177310     0.011139776
       9781.4932    0.0129406   0.00870458     0.026071750     0.011908693
       9782.5792    0.0161483   0.00912223     0.032267433     0.017728054
       9783.6652   0.00201028    0.0116402     0.015876285       1000.0000
       9784.7511   0.00512997    0.0194708     0.015678198       1000.0000
       9785.8371  -0.00964722    0.0153262    -0.023243665     0.024200812
       9786.9231   -0.0174136   0.00961112   -0.0070818815     0.012197517
       9788.0090    0.0119642   0.00951523     0.025160228     0.012666962
       9789.0950 -0.000762623    0.0109703   0.00088745086     0.014786262
       9790.1810    0.0333469    0.0169430     0.029151086     0.022692856
       9791.2670   -0.0118258    0.0286409    -0.062270675     0.043706742
       9792.3529   0.00454963    0.0435073     0.025449964     0.058903253
       9793.4389   -0.0688274    0.0483573    -0.012354910     0.065428365
       9794.5249   -0.0481247    0.0469807     0.025394998     0.063569040
       9795.6109    0.0214552    0.0385287     0.062009613     0.052250380
       9796.6968   0.00476439    0.0195442     0.016136452     0.026498795
       9797.7828   0.00681692    0.0137133     0.052548859     0.019126966
       9798.8688    0.0187112    0.0134416     0.046063907     0.023180774
       9799.9548    0.0548021    0.0178113     0.076702824     0.024179052
       9801.0407    0.0537251    0.0257083     0.059054885     0.034742958
       9802.1267    0.0155716    0.0273673     0.014684674     0.036875580
       9803.2127   0.00413741    0.0267563    0.0014986561     0.036005459
       9804.2986   0.00169386    0.0218335    0.0019261147     0.029503681
       9805.3846  -0.00161277    0.0125164    0.0064293541     0.017214362
       9806.4706   0.00461076   0.00939446     0.012193471     0.012794179
       9807.5566    0.0156946   0.00968837     0.022876657     0.013242359
       9808.6425    0.0185153    0.0114954    -0.012055519     0.015704857
       9809.7285    0.0169372    0.0127264    -0.022834575     0.017104731
       9810.8145   0.00740338    0.0127722   -0.0074168187     0.017302502
       9811.9005  -0.00699684    0.0140924    -0.026686585     0.019121040
       9812.9864    0.0122796    0.0165589    0.0086100053     0.022420512
       9814.0724  0.000940219    0.0178805    0.0051718849     0.024003947
       9815.1584  -0.00780609    0.0176604   -0.0090741572     0.023891649
       9816.2443    0.0342759    0.0163743     0.048474993     0.022219258
       9817.3303    0.0171026    0.0134911     0.050330254     0.018405897
       9818.4163    0.0205847    0.0122744     0.037228169     0.016547364
       9819.5023  -0.00405587    0.0128058     0.023212618     0.017123289
       9820.5882    0.0276239    0.0126770     0.024434637     0.017424875
       9821.6742   0.00449273    0.0116288     0.031351647     0.029480373
       9822.7602   -0.0132625    0.0101685    0.0063065987     0.015422078
       9823.8462  -0.00522632   0.00918900  -0.00066357704     0.012240283
       9824.9321   0.00460696   0.00878816     0.012522940     0.011981658
       9826.0181    0.0115815   0.00842010     0.023474636     0.011678306
       9827.1041    0.0256152   0.00842152     0.025873670     0.011656626
       9828.1900   0.00650925    0.0100024   0.00030832124     0.013579817
       9829.2760    0.0187046    0.0111690     0.029526981     0.015186843
       9830.3620   0.00262667    0.0120376     0.030403409     0.016309625
       9831.4480  -0.00337231    0.0121665    -0.015849466     0.016523444
       9832.5339    0.0133904    0.0115617    0.0054760558     0.015764656
       9833.6199    0.0224132    0.0105294     0.033530744     0.014276036
       9834.7059    0.0311595   0.00957149     0.033981826     0.012975781
       9835.7919 -0.000136189   0.00921218     0.027804676     0.012484795
       9836.8778   0.00394382   0.00917452     0.024085308     0.012298842
       9837.9638   0.00142196   0.00886931     0.032164857     0.011998547
       9839.0498  0.000459058   0.00814176     0.025261239       1000.0000
       9840.1357    0.0254745   0.00993419     0.016018795       1414.2136
       9841.2217    0.0271556   0.00853849     0.024087699     0.011953273
       9842.3077 -0.000568407   0.00818831    0.0025273741     0.010910332
       9843.3937   -0.0102302   0.00844911     0.011492940     0.011291731
       9844.4796    0.0121135   0.00860598     0.027855704     0.011575386
       9845.5656    0.0163681   0.00897248    -0.010621350     0.011901378
       9846.6516    0.0599318   0.00897366     0.065517116     0.012558524
       9847.7376    0.0221354    0.0107509     0.024720509     0.014805997
       9848.8235 -0.000521721    0.0173985     0.013188853     0.023826036
       9849.9095    0.0223966    0.0257137     0.010813885     0.034843455
       9850.9955   -0.0269781    0.0272553    -0.026720344     0.038985148
       9852.0814    0.0339985    0.0266698     0.058974663     0.039066102
       9853.1674   -0.0519878    0.0214155    -0.087093019     0.028795222
       9854.2534    0.0278328    0.0130047     0.032471713     0.017367143
       9855.3394 -0.000543575   0.00918440    0.0019104002     0.012285539
       9856.4253   -0.0194873   0.00876346    -0.018124185     0.011682673
       9857.5113  -0.00739216   0.00908735    0.0036834953     0.013505768
       9858.5973    0.0109029   0.00814095     0.017858457     0.011386160
       9859.6833   -0.0185688   0.00844148   -0.0079306814     0.011231010
       9860.7692    0.0165481   0.00849002    0.0038480463     0.011359835
       9861.8552    0.0118364   0.00893979     0.016671262     0.011650935
       9862.9412  -0.00401638    0.0113331   -0.0032763871     0.013426254
       9864.0271    0.0134014    0.0158459     0.016873817     0.031312233
       9865.1131    0.0309054    0.0136113     0.032835028     0.022411724
       9866.1991    0.0578624   0.00870117     0.071718184     0.011738950
       9867.2851    0.0478496   0.00894296     0.082156385     0.012164529
       9868.3710    0.0457775   0.00898181     0.060176349     0.012402240
       9869.4570    0.0234213   0.00931631     0.028631719     0.012873172
       9870.5430    0.0161057    0.0103937    0.0091555162     0.014598468
       9871.6290    0.0158220    0.0150005    -0.010585881     0.024938052
       9872.7149    0.0748518    0.0354308     0.092089858     0.048544701
       9873.8009   0.00511159    0.0485725   -0.0096861031     0.072798632
       9874.8869    0.0298795    0.0568904     0.023010002      0.20220721
       9875.9729    0.0557296    0.0480566     0.027851225     0.064841458
       9877.0588   0.00771544    0.0334640    -0.079578183     0.044939995
       9878.1448    0.0125893    0.0151641     0.016112153     0.020657223
       9879.2308   0.00530222   0.00947795     0.018280705     0.012749130
       9880.3167   0.00403032   0.00936077   0.00024392236     0.012489320
       9881.4027    0.0227515   0.00916672     0.045997054     0.012568972
       9882.4887   0.00975031   0.00897565     0.026116061     0.012291454
       9883.5747    0.0294560   0.00875981     0.048753869     0.012162366
       9884.6606    0.0204226   0.00945373     0.062455749     0.012824123
       9885.7466    0.0194742    0.0100340     0.039224313     0.013754760
       9886.8326   -0.0235028    0.0113511     0.018954898     0.015180394
       9887.9186    0.0213739    0.0117776     0.051329029     0.016209111
       9889.0045    0.0313989    0.0120465     0.039773006     0.016145994
       9890.0905    0.0293928    0.0113266     0.044596848     0.015507705
       9891.1765   0.00947941    0.0105362     0.044330568     0.014224680
       9892.2624   0.00454427   0.00930520     0.015267856     0.012732319
       9893.3484    0.0263133   0.00941391     0.025433346     0.012933288
       9894.4344   0.00846868    0.0130168    0.0026208500     0.017838575
       9895.5204  -0.00989934    0.0252546    -0.018752347     0.034215666
       9896.6063   -0.0441433    0.0321033    -0.019724788     0.043322678
       9897.6923    0.0377134    0.0324704     0.068847979     0.043922763
       9898.7783    0.0138079    0.0307633     0.056098852     0.041491325
       9899.8643    0.0494390    0.0211228     0.027660684     0.032318758
       9900.9502  -0.00173152    0.0121905   -0.0062444594     0.016635048
       9902.0362   0.00150332    0.0111028     0.032686400     0.014770249
       9903.1222   -0.0110313    0.0104762   -0.0071716444     0.014350471
       9904.2081    0.0156148    0.0105497     0.027538819     0.014413728
       9905.2941   0.00907640    0.0104394    -0.012656852     0.014033967
       9906.3801  -0.00203164   0.00955807     0.012242739     0.016280128
       9907.4661    0.0300700   0.00867244     0.045600092     0.013653133
       9908.5520    0.0203465   0.00840417     0.026076188     0.011661675
       9909.6380  -0.00943810   0.00874085    -0.028044454     0.011820343
       9910.7240    0.0294968   0.00893484     0.029310004     0.011954716
       9911.8100    0.0114308   0.00909978     0.015373849     0.012330548
       9912.8959 -0.000199647    0.0107298    0.0068601440     0.014103901
       9913.9819    0.0439271    0.0151714     0.051267478     0.020369050
