       9750.0000         -NaN         -NaN             NaN
       9861.8552      13316.9      117.600       13316.894
       9862.9412      13307.4      117.587       13307.417
       9864.0271      13345.1      117.757       13345.065
       9865.1131      12865.2      117.838       12865.243
       9866.1991      12345.5      116.813       12345.532
       9867.2851      13266.1      117.434       13266.088
       9868.3710      13335.9      117.728       13335.860
       9869.4570      13437.4      118.098       13437.399
       9870.5430      13412.5      118.078       13412.497
       9871.6290      13488.3      118.470       13488.265
       9872.7149      13409.6      118.430       13409.610
       9873.8009      13323.6      118.257       13323.595
       9874.8869      13388.0      118.374       13387.954
       9875.9729      13436.1      118.829       13436.100
       9877.0588      13460.0      118.838       13459.963
       9878.1448      13486.9      118.328       13486.885
       9879.2308      13616.3      118.845       13616.263
       9880.3167      13672.6      119.150       13672.635
       9881.4027      13523.6      118.431       13523.591
       9882.4887      13571.4      118.700       13571.394
       9883.5747      13683.6      119.083       13683.605
       9884.6606      13742.4      119.455       13742.380
       9885.7466      13781.9      119.515       13781.865
       9886.8326      13750.9      119.429       13750.888
       9887.9186      13771.2      119.620       13771.203
       9889.0045      13850.3      119.892       13850.318
       9890.0905      13822.7      119.882       13822.739
       9891.1765      13863.6      120.452       13863.615
       9892.2624      13759.0      119.585       13759.025
       9893.3484      13818.8      119.914       13818.757
       9894.4344      14008.7      120.730       14008.670
       9895.5204      13971.7      120.495       13971.661
       9896.6063      13859.4      119.972       13859.423
       9897.6923      14023.0      120.806       14022.980
       9898.7783      14020.6      120.827       14020.581
       9899.8643      13945.3      120.408       13945.324
       9900.9502      13994.6      120.498       13994.596
       9902.0362      13638.4      119.494       13638.432
       9903.1222      13838.7      120.904       13838.690
       9904.2081      14260.5      121.669       14260.547
       9905.2941      14362.9      121.990       14362.898
       9906.3801      14372.3      121.998       14372.266
       9907.4661      14469.5      122.407       14469.494
       9908.5520      14461.4      122.489       14461.394
       9909.6380      14436.8      122.349       14436.846
       9910.7240      14542.7      122.667       14542.691
       9911.8100      14580.6      122.888       14580.568
       9912.8959      14553.8      122.810       14553.771
       9913.9819      14614.5      123.183       14614.491
       9915.0679      14689.8      123.723       14689.838
       9916.1538      14755.8      124.130       14755.843
       9917.2398      14745.2      124.072       14745.204
       9918.3258      14809.0      124.309       14808.974
       9919.4118      14818.7      124.195       14818.733
       9920.4977      14950.6      124.555       14950.586
       9921.5837      14852.0      124.077       14851.968
       9922.6697      14989.8      124.645       14989.752
       9923.7557      14953.0      124.499       14953.042
       9924.8416      14887.8      124.208       14887.831
       9925.9276      15030.6      124.830       15030.632
       9927.0136      15083.1      125.008       15083.147
       9928.0995      15005.2      124.643       15005.187
       9929.1855      14779.6      123.625       14779.592
       9930.2715      14998.8      124.599       14998.807
       9931.3575      15206.0      125.563       15205.966
       9932.4434      15272.6      125.812       15272.561
       9933.5294      15194.2      125.421       15194.198
       9934.6154      15290.9      125.885       15290.915
       9935.7014      15292.8      125.899       15292.784
       9936.7873      15380.8      126.323       15380.761
       9937.8733      15506.4      126.680       15506.381
       9938.9593      15558.7      126.851       15558.680
       9940.0452      15396.0      126.244       15396.007
       9941.1312      15283.9      125.982       15283.892
       9942.2172      15300.3      126.086       15300.299
       9943.3032      15460.3      126.767       15460.312
       9944.3891      15325.0      126.318       15325.007
       9945.4751      15480.8      127.070       15480.802
       9946.5611      15595.0      127.621       15595.028
       9947.6471      15557.5      127.541       15557.495
       9948.7330      15553.4      127.481       15553.437
       9949.8190      15566.2      127.471       15566.211
       9950.9050      15498.7      127.113       15498.719
       9951.9910      15646.5      127.435       15646.504
       9953.0769      15722.8      127.597       15722.832
       9954.1629      15702.7      127.434       15702.671
       9955.2489      15747.0      127.625       15747.022
       9956.3348      15901.5      128.487       15901.490
       9957.4208      15772.2      128.186       15772.169
       9958.5068      15838.4      128.378       15838.382
       9959.5928      15973.0      128.890       15972.995
       9960.6787      15980.1      129.032       15980.085
       9961.7647      15739.3      128.124       15739.341
       9962.8507      15427.1      126.839       15427.147
       9963.9367      15426.8      126.727       15426.761
       9965.0226      15971.2      128.908       15971.155
       9966.1086      16186.6      129.677       16186.576
       9967.1946      16126.8      129.225       16126.848
       9968.2805      16145.4      129.302       16145.390
       9969.3665      16228.2      129.513       16228.185
       9970.4525      16330.1      129.921       16330.085
       9971.5385      16285.5      129.718       16285.488
       9972.6244      16390.8      130.226       16390.788
       9973.7104      16342.8      130.110       16342.769
       9974.7964      16385.1      130.237       16385.121
       9975.8824      16477.1      130.531       16477.108
       9976.9683      16634.8      131.192       16634.828
       9978.0543      16605.6      131.077       16605.642
       9979.1403      16462.7      130.494       16462.697
       9980.2262      16532.8      130.638       16532.781
       9981.3122      16544.9      130.725       16544.929
       9982.3982      16616.4      131.041       16616.402
       9983.4842      16663.5      131.222       16663.543
       9984.5701      16554.1      130.849       16554.101
       9985.6561      16607.5      130.989       16607.535
       9986.7421      16667.5      131.197       16667.499
       9987.8281      16599.4      130.938       16599.429
       9988.9140      16562.4      130.794       16562.365
       9990.0000      16532.2      130.643       16532.166
       9991.0860      16429.3      130.219       16429.296
       9992.1719      16544.5      130.720       16544.460
       9993.2579      16688.2      131.268       16688.166
       9994.3439      16619.9      130.940       16619.906
       9995.4299      16787.7      131.640       16787.669
       9996.5158      16734.2      131.422       16734.247
       9997.6018      16882.7      131.977       16882.718
       9998.6878      16734.8      131.447       16734.762
       9999.7738      16524.4      130.625       16524.407
       10000.860      16560.8      130.843       16560.796
       10001.946      16667.8      131.296       16667.801
       10003.032      16632.4      131.054       16632.398
       10004.118      16750.8      131.515       16750.790
       10005.204      16712.7      131.324       16712.734
       10006.290      16806.2      131.753       16806.174
       10007.376      16755.4      131.507       16755.380
       10008.462      16721.2      131.450       16721.181
       10009.548      16700.9      131.372       16700.909
       10010.633      16687.0      131.188       16686.965
       10011.719      16707.5      131.356       16707.545
       10012.805      16601.8      131.235       16601.843
       10013.891      16566.1      131.607       16566.142
       10014.977      16588.3      131.836       16588.296
       10016.063      16595.3      131.811       16595.284
       10017.149      16589.7      131.749       16589.748
       10018.235      16634.5      131.513       16634.468
       10019.321      16474.7      130.572       16474.679
       10020.407      16555.2      130.836       16555.168
       10021.493      16605.3      131.065       16605.336
       10022.579      16548.6      130.821       16548.642
       10023.665      16461.4      130.457       16461.412
       10024.751      16352.9      130.010       16352.907
       10025.837      16363.5      130.213       16363.471
       10026.923      16422.8      130.586       16422.815
       10028.009      16433.8      130.651       16433.762
       10029.095      16242.8      129.853       16242.833
       10030.181      16161.5      129.442       16161.463
       10031.267      16013.8      128.788       16013.818
       10032.353      15908.2      128.206       15908.168
       10033.439      15813.8      127.883       15813.799
       10034.525      15771.9      127.791       15771.921
       10035.611      15556.7      126.975       15556.659
       10036.697      15401.5      126.334       15401.533
       10037.783      15328.4      125.935       15328.400
       10038.869      15051.4      124.806       15051.446
       10039.955      14893.7      124.220       14893.718
       10041.041      14714.7      123.533       14714.685
       10042.127      14423.7      122.347       14423.708
       10043.213      14248.8      121.638       14248.756
       10044.299      13864.7      119.991       13864.743
       10045.385      13386.0      118.157       13386.039
       10046.471      13201.8      117.340       13201.798
       10047.557      12681.6      115.020       12681.556
       10048.643      12137.5      112.614       12137.476
       10049.729      11561.4      109.756       11561.405
       10050.814      10623.5      105.219       10623.451
       10051.900      10060.7      102.622       10060.685
       10052.986      10456.2      104.555       10456.232
       10054.072      11168.7      107.976       11168.726
       10055.158      11937.5      111.387       11937.471
       10056.244      12537.9      114.014       12537.928
       10057.330      13015.5      116.179       13015.491
       10058.416      13486.5      118.344       13486.522
       10059.502      13843.7      119.693       13843.703
       10060.588      14207.7      121.480       14207.661
       10061.674      14582.6      123.056       14582.587
       10062.760      14826.8      124.100       14826.782
       10063.846      15010.4      124.866       15010.398
       10064.932      15221.9      125.624       15221.869
       10066.018      15500.0      126.615       15499.952
       10067.104      15716.1      127.463       15716.076
       10068.190      15856.3      128.005       15856.295
       10069.276      16054.7      128.782       16054.688
       10070.362      16305.6      129.778       16305.615
       10071.448      16444.7      130.358       16444.704
       10072.534      16619.9      131.074       16619.901
       10073.620      16663.9      131.228       16663.924
       10074.706      16728.0      131.465       16727.969
       10075.792      16902.3      132.139       16902.348
       10076.878      16909.5      132.130       16909.547
       10077.964      16985.1      132.396       16985.062
       10079.050      17152.2      133.090       17152.218
       10080.136      17270.8      133.523       17270.816
       10081.222      17333.5      133.758       17333.472
       10082.308      17442.9      134.500       17442.946
       10083.394      17331.2      134.281       17331.206
       10084.480      17307.6      134.165       17307.617
       10085.566      17473.1      134.882       17473.054
       10086.652      17600.2      135.315       17600.201
       10087.738      17654.1      135.274       17654.079
       10088.824      17793.7      135.408       17793.704
       10089.910      17826.6      135.529       17826.643
       10090.995      17880.0      135.878       17880.008
       10092.081      17893.3      135.914       17893.307
       10093.167      17829.0      135.577       17829.000
       10094.253      17863.2      135.660       17863.177
       10095.339      17680.5      134.973       17680.481
       10096.425      17751.4      135.210       17751.356
       10097.511      18293.0      137.195       18292.979
       10098.597      18443.9      137.841       18443.855
       10099.683      18483.6      138.043       18483.624
       10100.769      18357.8      137.537       18357.847
       10101.855      18521.4      138.125       18521.449
       10102.941      18668.5      138.727       18668.477
       10104.027      18648.7      138.852       18648.731
       10105.113      18594.5      138.709       18594.490
       10106.199      18521.6      138.422       18521.637
       10107.285      18609.2      138.671       18609.163
       10108.371      18592.6      138.512       18592.632
       10109.457      18439.0      137.849       18438.982
       10110.543      18564.3      138.281       18564.344
       10111.629      18723.3      138.923       18723.293
       10112.715      18673.8      138.697       18673.773
       10113.801      18716.0      138.797       18716.026
       10114.887      18695.9      138.797       18695.909
       10115.973      18645.7      138.582       18645.704
       10117.059      18687.8      138.747       18687.823
       10118.145      18737.8      138.913       18737.778
       10119.231      18826.1      139.151       18826.149
       10120.317      18897.8      139.401       18897.807
       10121.403      18976.5      139.726       18976.525
       10122.489      19113.3      140.321       19113.272
       10123.575      19150.3      140.715       19150.267
       10124.661      19078.4      140.831       19078.412
       10125.747      18984.4      140.650       18984.430
       10126.833      19003.5      140.653       19003.497
       10127.919      19051.9      140.839       19051.939
       10129.005      19096.5      140.652       19096.489
       10130.090      19200.7      140.669       19200.655
       10131.176      19115.5      140.328       19115.538
       10132.262      19172.9      140.477       19172.905
       10133.348      19165.7      140.449       19165.710
       10134.434      18999.7      139.774       18999.700
       10135.520      19114.7      140.238       19114.671
       10136.606      19252.9      140.798       19252.914
       10137.692      19245.0      140.737       19244.979
       10138.778      19234.7      140.702       19234.720
       10139.864      19221.6      140.710       19221.620
       10140.950      19228.5      140.766       19228.520
       10142.036      19278.2      140.907       19278.214
       10143.122      19160.2      140.491       19160.171
       10144.208      19138.6      140.467       19138.593
       10145.294      19279.4      140.959       19279.380
       10146.380      19261.9      140.794       19261.871
       10147.466      19362.0      141.193       19362.035
       10148.552      19365.3      141.225       19365.346
       10149.638      19407.6      141.437       19407.601
       10150.724      19571.8      141.925       19571.797
       10151.810      19638.0      142.162       19638.037
       10152.896      19466.4      141.678       19466.382
       10153.982      19393.1      141.599       19393.051
       10155.068      19523.0      142.057       19522.955
       10156.154      19570.8      142.330       19570.805
       10157.240      19593.0      142.327       19592.964
       10158.326      19562.8      142.058       19562.766
       10159.412      19617.2      142.141       19617.190
       10160.498      19591.7      142.053       19591.715
       10161.584      19439.1      141.526       19439.107
       10162.670      19610.9      142.219       19610.893
       10163.756      19758.8      142.671       19758.798
       10164.842      19705.2      142.523       19705.172
       10165.928      19699.6      142.437       19699.624
       10167.014      19764.2      142.705       19764.214
       10168.100      19643.6      142.234       19643.610
       10169.186      19725.6      142.585       19725.583
       10170.271      19705.1      142.455       19705.061
       10171.357      19747.6      142.822       19747.598
       10172.443      19743.6      143.258       19743.628
       10173.529      19810.6      143.737       19810.579
       10174.615      19807.2      143.594       19807.249
       10175.701      19831.6      143.747       19831.603
       10176.787      19710.0      143.157       19709.996
       10177.873      19845.6      143.131       19845.596
       10178.959      19984.9      143.313       19984.895
       10180.045      19908.5      143.138       19908.505
       10181.131      19906.8      143.144       19906.764
       10182.217      19999.4      143.592       19999.432
       10183.303      19905.0      143.251       19905.019
       10184.389      19928.7      143.269       19928.674
       10185.475      19874.7      143.143       19874.708
       10186.561      19818.5      142.876       19818.456
       10187.647      19924.8      143.199       19924.785
       10188.733      20105.9      143.851       20105.948
       10189.819      19990.9      143.580       19990.878
       10190.905      19936.7      143.641       19936.719
       10191.991      19954.9      143.784       19954.881
       10193.077      19864.7      143.486       19864.685
       10194.163      19993.9      143.924       19993.880
       10195.249      19892.5      143.279       19892.484
       10196.335      19912.7      143.110       19912.661
       10197.421      19945.1      143.222       19945.093
       10198.507      19822.5      142.814       19822.458
       10199.593      19976.7      143.273       19976.722
       10200.679      20023.8      143.478       20023.837
       10201.765      20040.9      143.583       20040.851
       10202.851      19932.5      143.212       19932.482
       10203.937      20008.7      143.641       20008.684
       10205.023      20031.8      143.677       20031.822
       10206.109      20001.8      143.626       20001.847
       10207.195      20052.2      143.735       20052.217
       10208.281      20017.1      143.656       20017.067
       10209.367      19978.3      143.420       19978.345
       10210.452      19997.4      143.729       19997.422
       10211.538      19968.6      143.931       19968.620
       10212.624      19997.5      144.267       19997.507
       10213.710      20017.6      144.234       20017.623
       10214.796      19914.2      143.745       19914.202
       10215.882      19804.6      143.172       19804.580
       10216.968      19912.2      143.223       19912.171
       10218.054      19921.5      143.104       19921.470
       10219.140      20071.4      143.700       20071.415
       10220.226      19746.4      142.552       19746.379
       10221.312      19817.8      142.714       19817.826
       10222.398      20044.5      143.483       20044.452
       10223.484      20123.4      143.805       20123.449
       10224.570      20146.3      143.881       20146.311
       10225.656      20070.6      143.821       20070.578
       10226.742      20057.3      143.971       20057.294
       10227.828      19907.6      143.599       19907.594
       10228.914      20009.0      143.846       20008.973
       10230.000      20091.2      144.090       20091.214
       10231.086      19964.2      143.648       19964.196
       10232.172      20088.4      144.048       20088.366
       10233.258      20071.4      144.024       20071.392
       10234.344      20142.0      144.326       20141.983
       10235.430      20009.0      143.699       20008.960
       10236.516      19924.3      143.151       19924.348
       10237.602      19897.0      143.036       19897.004
       10238.688      19771.5      142.728       19771.492
       10239.774      19649.4      142.211       19649.361
       10240.860      19962.4      143.299       19962.373
       10241.946      20019.6      143.467       20019.597
       10243.032      20093.4      143.812       20093.388
       10244.118      19875.4      142.970       19875.447
       10245.204      20093.2      143.796       20093.200
       10246.290      19707.8      142.311       19707.822
       10247.376      19320.5      140.939       19320.525
       10248.462      19662.0      142.285       19661.952
       10249.548      19955.7      143.346       19955.680
       10250.633      19847.2      142.922       19847.248
       10251.719      19418.1      141.409       19418.146
       10252.805      19470.5      141.768       19470.501
       10253.891      19970.0      143.259       19970.045
       10254.977      19825.4      142.754       19825.392
       10256.063      19764.1      142.599       19764.114
       10257.149      19835.4      142.847       19835.424
       10258.235      19799.6      142.682       19799.622
       10259.321      19632.3      142.630       19632.269
       10260.407      19685.5      143.003       19685.456
       10261.493      19702.3      142.407       19702.269
       10262.579      19878.5      142.881       19878.544
       10263.665      19895.7      142.875       19895.665
       10264.751      19792.7      142.643       19792.723
       10265.837      19868.5      143.072       19868.514
       10266.923      19671.4      142.385       19671.405
       10268.009      19920.1      143.120       19920.138
       10269.095      19661.1      142.224       19661.118
       10270.181      19422.9      141.342       19422.891
       10271.267      19720.1      142.610       19720.071
       10272.353      19664.8      142.443       19664.756
       10273.439      19755.6      142.743       19755.623
       10274.525      19732.8      142.646       19732.758
       10275.611      19734.9      142.614       19734.945
       10276.697      19486.2      141.734       19486.160
       10277.783      19592.2      142.110       19592.168
       10278.869      19722.8      142.421       19722.850
       10279.955      19701.5      142.328       19701.466
       10281.041      19598.8      141.934       19598.804
       10282.127      19479.0      141.644       19478.972
       10283.213      19681.4      142.346       19681.441
       10284.299      19762.7      142.624       19762.657
       10285.385      19587.0      142.184       19587.042
       10286.471      19665.5      143.245       19665.523
       10287.557      19741.6      144.383       19741.632
       10288.643      19523.9      143.625       19523.916
       10289.729      19489.8      143.444       19489.766
       10290.814      19375.6      143.140       19375.642
       10291.900      19558.3      142.683       19558.302
       10292.986      19562.4      142.042       19562.423
       10294.072      19530.9      141.795       19530.865
       10295.158      19504.6      141.919       19504.584
       10296.244      19413.6      141.914       19413.609
       10297.330      19496.6      142.338       19496.593
       10298.416      19441.2      142.022       19441.160
       10299.502      19415.0      141.938       19415.029
       10300.588      19424.2      141.834       19424.186
       10301.674      19494.3      141.768       19494.265
       10302.760      19465.8      141.571       19465.844
       10303.846      19550.0      141.819       19550.035
       10304.932      19504.1      141.708       19504.091
       10306.018      19490.7      141.734       19490.720
       10307.104      19395.5      141.307       19395.537
       10308.190      19462.1      141.689       19462.111
       10309.276      19408.7      141.512       19408.661
       10310.362      19674.9      142.477       19674.861
       10311.448      19465.0      141.709       19465.033
       10312.534      19605.6      142.259       19605.559
       10313.620      19387.3      141.507       19387.281
       10314.706      19523.5      141.909       19523.464
       10315.792      19499.5      141.685       19499.472
       10316.878      19487.5      141.578       19487.477
       10317.964      19472.0      141.593       19472.050
       10319.050      19539.1      141.916       19539.073
       10320.136      19452.1      141.567       19452.078
       10321.222      19545.7      141.883       19545.742
       10322.308      19430.3      141.379       19430.318
       10323.394      19500.3      141.648       19500.269
       10324.480      19475.9      141.537       19475.899
       10325.566      19345.2      141.241       19345.192
       10326.652      19418.0      141.450       19417.989
       10327.738      19475.2      141.654       19475.227
       10328.824      19422.3      141.522       19422.274
       10329.910      19250.9      140.827       19250.899
       10330.995      19243.3      140.794       19243.320
       10332.081      19460.6      141.543       19460.560
       10333.167      19536.3      141.777       19536.318
       10334.253      19443.2      141.482       19443.228
       10335.339      19466.0      141.481       19465.978
       10336.425      19610.5      142.001       19610.516
       10337.511      19442.7      141.381       19442.736
       10338.597      19490.8      141.716       19490.762
       10339.683      19309.2      140.997       19309.217
       10340.769      19534.2      141.923       19534.195
       10341.855      19420.5      141.491       19420.467
       10342.941      19434.8      141.437       19434.801
       10344.027      19437.5      141.521       19437.466
       10345.113      19514.8      141.681       19514.826
       10346.199      19580.9      141.881       19580.947
       10347.285      19611.5      142.087       19611.517
       10348.371      19581.9      142.413       19581.929
       10349.457      19659.3      142.557       19659.268
       10350.543      19603.8      142.464       19603.763
       10351.629      19748.7      142.827       19748.732
       10352.715      19406.2      141.451       19406.237
       10353.801      19555.1      141.862       19555.120
       10354.887      19660.5      142.351       19660.517
       10355.973      19662.1      142.349       19662.119
       10357.059      19608.0      142.183       19607.950
       10358.145      19539.2      141.902       19539.192
       10359.231      19597.9      141.913       19597.909
       10360.317      19689.0      142.268       19688.994
       10361.403      19613.2      141.996       19613.201
       10362.489      19659.4      142.067       19659.409
       10363.575      19535.3      141.679       19535.296
       10364.661      19498.5      141.633       19498.544
       10365.747      19820.8      142.730       19820.838
       10366.833      19738.2      142.464       19738.178
       10367.919      19821.9      142.896       19821.881
       10369.005      19864.9      142.972       19864.896
       10370.090      19775.7      142.721       19775.742
       10371.176      19831.6      142.900       19831.606
       10372.262      19850.0      143.217       19850.010
       10373.348      19905.6      144.237       19905.634
       10374.434      19983.9      144.728       19983.926
       10375.520      19868.0      144.255       19867.961
       10376.606      20006.3      144.894       20006.269
       10377.692      19995.5      144.386       19995.501
       10378.778      19984.9      143.591       19984.873
       10379.864      19920.6      143.233       19920.647
       10380.950      20080.6      143.712       20080.552
       10382.036      19989.1      143.283       19989.098
       10383.122      20008.3      143.454       20008.276
       10384.208      20094.7      143.706       20094.735
       10385.294      20148.5      144.127       20148.546
       10386.380      20081.8      143.882       20081.752
       10387.466      20087.4      143.803       20087.353
       10388.552      20084.3      143.691       20084.325
       10389.638      20058.3      143.685       20058.274
       10390.724      20038.5      143.658       20038.539
       10391.810      20179.6      144.182       20179.550
       10392.896      20153.9      143.980       20153.885
       10393.982      20126.9      143.886       20126.892
       10395.068      20070.5      143.756       20070.504
       10396.154      20048.0      143.941       20047.955
       10397.240      20070.2      144.259       20070.218
       10398.326      20337.5      145.176       20337.467
       10399.412      20405.5      145.443       20405.517
       10400.498      20235.1      144.828       20235.103
       10401.584      20297.0      144.825       20296.963
       10402.670      20241.2      144.277       20241.153
       10403.756      20279.3      144.397       20279.274
       10404.842      20391.4      144.851       20391.392
       10405.928      20399.7      144.865       20399.676
       10407.014      20303.2      144.526       20303.243
       10408.100      20225.5      144.252       20225.451
       10409.186      20291.7      144.479       20291.694
       10410.271      20296.7      144.526       20296.690
       10411.357      20189.5      144.131       20189.508
       10412.443      19905.5      143.447       19905.475
       10413.529      19873.5      143.538       19873.454
       10414.615      20071.2      144.488       20071.200
       10415.701      19994.8      143.980       19994.801
       10416.787      20224.1      144.309       20224.132
       10417.873      20463.3      145.575       20463.300
       10418.959      20407.1      146.120       20407.080
       10420.045      20570.1      146.907       20570.081
       10421.131      20584.9      146.960       20584.902
       10422.217      20497.5      146.722       20497.460
       10423.303      20442.3      145.933       20442.340
       10424.389      20365.0      144.900       20365.024
       10425.475      20394.2      144.766       20394.168
       10426.561      20442.1      144.948       20442.122
       10427.647      20299.6      144.428       20299.573
       10428.733      20337.6      144.705       20337.577
       10429.819      19822.3      142.961       19822.255
       10430.905      20003.1      143.388       20003.086
       10431.991      20444.3      144.969       20444.287
       10433.077      20422.9      144.909       20422.887
       10434.163      20388.7      144.721       20388.719
       10435.249      20371.7      144.590       20371.651
       10436.335      20280.4      144.259       20280.351
       10437.421      20412.1      144.780       20412.106
       10438.507      20617.2      145.439       20617.181
       10439.593      20703.1      145.699       20703.054
       10440.679      20569.5      145.348       20569.465
       10441.765      20678.0      145.758       20677.986
       10442.851      20593.4      145.559       20593.370
       10443.937      20605.1      145.644       20605.085
       10445.023      20698.1      145.859       20698.116
       10446.109      20530.0      145.219       20530.020
       10447.195      20418.5      144.831       20418.474
       10448.281      20435.1      144.936       20435.121
       10449.367      20567.3      145.396       20567.338
       10450.452      20555.0      145.648       20555.049
       10451.538      20591.4      145.926       20591.449
       10452.624      20666.6      146.174       20666.626
       10453.710      20450.3      145.381       20450.287
       10454.796      20558.4      145.663       20558.410
       10455.882      20347.5      144.707       20347.492
       10456.968      20098.2      143.721       20098.172
       10458.054      19965.7      143.214       19965.669
       10459.140      20168.4      143.948       20168.356
       10460.226      20069.6      143.533       20069.621
       10461.312      19869.1      142.915       19869.138
       10462.398      20007.8      143.361       20007.819
       10463.484      20291.5      144.487       20291.527
       10464.570      20442.3      144.996       20442.320
       10465.656      20415.9      144.897       20415.909
       10466.742      20251.3      144.343       20251.342
       10467.828      20339.5      144.755       20339.499
       10468.914      20430.9      145.635       20430.883
       10470.000      20095.0      144.875       20095.028
       10471.086      20145.5      145.031       20145.453
       10472.172      20353.4      145.800       20353.408
       10473.258      20489.6      146.161       20489.570
       10474.344      20417.5      145.240       20417.501
       10475.430      20198.5      144.129       20198.507
       10476.516      20458.6      145.108       20458.629
       10477.602      20433.2      144.871       20433.238
       10478.688      20237.0      144.304       20236.983
       10479.774      20182.6      144.117       20182.550
       10480.860      20155.4      143.922       20155.381
       10481.946      20278.4      144.311       20278.380
       10483.032      20194.6      144.069       20194.553
       10484.118      20228.8      144.235       20228.777
       10485.204      20220.8      144.256       20220.828
       10486.290      20179.9      144.030       20179.916
       10487.376      20303.3      144.509       20303.316
       10488.462      20260.9      144.352       20260.914
       10489.548      20266.8      144.388       20266.830
       10490.633      20292.8      144.453       20292.775
       10491.719      20190.0      144.124       20190.014
       10492.805      20123.9      143.820       20123.946
       10493.891      20085.6      143.703       20085.554
