       9750.0000         -NaN         -NaN             NaN
       9875.9729      37870.9      198.751       37870.886
       9877.0588      38251.4      199.611       38251.444
       9878.1448      38333.3      199.765       38333.349
       9879.2308      38332.7      200.088       38332.717
       9880.3167      38694.5      201.023       38694.527
       9881.4027      38817.8      201.244       38817.780
       9882.4887      39028.9      201.781       39028.941
       9883.5747      39136.4      201.916       39136.426
       9884.6606      39109.9      201.992       39109.930
       9885.7466      38425.1      200.521       38425.055
       9886.8326      38062.3      199.926       38062.342
       9887.9186      38565.2      200.817       38565.160
       9889.0045      38796.5      201.337       38796.534
       9890.0905      38582.3      200.635       38582.346
       9891.1765      37532.7      197.761       37532.712
       9892.2624      36593.9      195.638       36593.877
       9893.3484      37116.2      196.869       37116.158
       9894.4344      38578.8      200.661       38578.822
       9895.5204      39555.5      203.066       39555.546
       9896.6063      38890.4      201.461       38890.375
       9897.6923      38114.6      199.390       38114.558
       9898.7783      39269.0      202.198       39268.996
       9899.8643      39821.3      203.571       39821.335
       9900.9502      40342.5      205.149       40342.519
       9902.0362      40231.4      204.886       40231.432
       9903.1222      40536.0      205.504       40536.014
       9904.2081      40950.0      206.395       40950.011
       9905.2941      40814.0      206.147       40814.035
       9906.3801      40894.7      206.354       40894.704
       9907.4661      40864.7      206.000       40864.715
       9908.5520      41292.7      207.050       41292.669
       9909.6380      41476.0      207.872       41476.006
       9910.7240      40958.2      206.468       40958.175
       9911.8100      41212.4      207.100       41212.362
       9912.8959      40905.9      205.971       40905.945
       9913.9819      40446.1      205.531       40446.083
       9915.0679      41028.3      206.927       41028.324
       9916.1538      41553.1      208.192       41553.061
       9917.2398      41201.8      207.286       41201.819
       9918.3258      41226.4      207.478       41226.416
       9919.4118      41982.5      209.157       41982.539
       9920.4977      42162.3      209.643       42162.272
       9921.5837      42303.7      209.849       42303.690
       9922.6697      42173.2      209.473       42173.240
       9923.7557      42647.1      210.584       42647.053
       9924.8416      42652.7      210.689       42652.740
       9925.9276      42430.9      209.964       42430.905
       9927.0136      42703.4      210.664       42703.404
       9928.0995      42428.3      210.064       42428.268
       9929.1855      42678.4      210.809       42678.367
       9930.2715      42564.1      210.403       42564.121
       9931.3575      42636.7      210.614       42636.721
       9932.4434      42026.7      208.984       42026.666
       9933.5294      41625.7      208.030       41625.674
       9934.6154      42426.5      209.870       42426.535
       9935.7014      43096.9      211.605       43096.865
       9936.7873      43133.4      211.830       43133.418
       9937.8733      43364.4      212.429       43364.427
       9938.9593      44130.8      214.174       44130.838
       9940.0452      44107.8      214.032       44107.845
       9941.1312      44097.7      214.033       44097.659
       9942.2172      44236.8      214.336       44236.774
       9943.3032      43517.9      212.593       43517.872
       9944.3891      43639.1      213.051       43639.050
       9945.4751      43823.1      213.337       43823.104
       9946.5611      44301.4      214.712       44301.382
       9947.6471      44730.5      215.595       44730.520
       9948.7330      44451.5      214.847       44451.466
       9949.8190      44416.2      214.969       44416.205
       9950.9050      44529.4      215.063       44529.448
       9951.9910      44249.0      214.325       44249.022
       9953.0769      44311.1      214.612       44311.137
       9954.1629      44914.0      216.111       44914.030
       9955.2489      45078.3      216.556       45078.304
       9956.3348      45114.0      216.481       45113.967
       9957.4208      44508.3      215.132       44508.316
       9958.5068      44051.1      214.045       44051.093
       9959.5928      44177.6      214.532       44177.625
       9960.6787      44686.3      215.461       44686.347
       9961.7647      45708.1      217.979       45708.068
       9962.8507      45833.9      218.301       45833.902
       9963.9367      45591.0      217.864       45590.970
       9965.0226      45900.1      218.427       45900.059
       9966.1086      46031.0      218.770       46031.031
       9967.1946      46158.2      218.916       46158.195
       9968.2805      46003.7      218.563       46003.703
       9969.3665      45858.6      218.210       45858.558
       9970.4525      46318.6      219.320       46318.574
       9971.5385      46570.3      219.776       46570.262
       9972.6244      46548.6      219.806       46548.552
       9973.7104      46550.9      219.756       46550.876
       9974.7964      46155.2      218.967       46155.156
       9975.8824      45464.5      217.317       45464.521
       9976.9683      46378.1      219.550       46378.090
       9978.0543      46658.0      219.749       46657.952
       9979.1403      46796.8      220.061       46796.767
       9980.2262      46494.3      219.521       46494.323
       9981.3122      46994.0      220.638       46993.980
       9982.3982      46916.4      220.407       46916.399
       9983.4842      47211.0      221.128       47210.985
       9984.5701      47628.1      222.021       47628.055
       9985.6561      47162.9      221.130       47162.942
       9986.7421      47146.1      221.021       47146.094
       9987.8281      46953.0      220.670       46952.960
       9988.9140      47176.8      221.314       47176.749
       9990.0000      47487.6      221.901       47487.600
       9991.0860      46500.2      219.600       46500.184
       9992.1719      46099.3      218.758       46099.286
       9993.2579      47229.0      221.252       47229.005
       9994.3439      46978.3      220.640       46978.336
       9995.4299      47033.7      220.815       47033.681
       9996.5158      47400.2      221.721       47400.215
       9997.6018      46354.7      219.305       46354.708
       9998.6878      44887.1      215.796       44887.118
       9999.7738      44712.0      215.294       44712.004
       10000.860      45999.1      218.402       45999.110
       10001.946      46948.8      220.612       46948.762
       10003.032      47103.1      221.018       47103.065
       10004.118      46974.2      220.711       46974.247
       10005.204      46687.8      220.110       46687.776
       10006.290      46777.9      220.164       46777.946
       10007.376      47208.5      221.207       47208.521
       10008.462      47369.2      221.464       47369.230
       10009.548      46920.5      220.618       46920.500
       10010.633      46799.4      220.201       46799.430
       10011.719      46380.0      219.480       46380.028
       10012.805      46875.1      220.602       46875.098
       10013.891      46582.0      219.956       46581.962
       10014.977      46689.3      220.329       46689.280
       10016.063      46316.2      219.535       46316.228
       10017.149      46444.2      219.675       46444.238
       10018.235      46614.0      220.047       46614.013
       10019.321      46175.4      218.919       46175.354
       10020.407      46283.6      219.177       46283.625
       10021.493      45863.0      217.969       45862.952
       10022.579      46439.9      219.725       46439.857
       10023.665      46051.1      219.387       46051.146
       10024.751      45950.9      218.776       45950.865
       10025.837      45676.0      217.734       45675.970
       10026.923      45602.7      217.808       45602.743
       10028.009      45262.4      216.728       45262.358
       10029.095      44894.7      216.026       44894.743
       10030.181      44542.6      215.078       44542.589
       10031.267      44283.3      214.398       44283.264
       10032.353      44103.3      213.919       44103.272
       10033.439      44126.9      213.913       44126.870
       10034.525      43778.1      213.410       43778.118
       10035.611      43164.5      211.928       43164.459
       10036.697      42885.1      211.314       42885.145
       10037.783      42046.8      209.227       42046.825
       10038.869      41306.0      207.565       41306.001
       10039.955      40666.7      206.049       40666.714
       10041.041      40808.5      206.366       40808.472
       10042.127      40473.9      205.521       40473.938
       10043.213      40310.9      205.254       40310.856
       10044.299      39314.1      202.638       39314.099
       10045.385      39190.0      202.315       39190.005
       10046.471      38115.9      199.631       38115.881
       10047.557      36522.3      195.590       36522.335
       10048.643      35152.1      192.172       35152.053
       10049.729      32947.3      185.798       32947.289
       10050.814      30243.2      178.426       30243.155
       10051.900      28121.5      172.881       28121.529
       10052.986      31011.8      180.447       31011.841
       10054.072      33606.9      187.671       33606.948
       10055.158      35707.4      193.360       35707.376
       10056.244      37514.1      197.894       37514.103
       10057.330      38411.2      200.411       38411.227
       10058.416      39210.1      202.324       39210.082
       10059.502      39967.7      204.149       39967.736
       10060.588      41061.5      207.050       41061.455
       10061.674      41469.7      207.916       41469.656
       10062.760      42436.5      210.318       42436.472
       10063.846      43123.8      212.103       43123.778
       10064.932      43626.8      212.831       43626.796
       10066.018      43735.4      213.538       43735.384
       10067.104      44196.5      214.276       44196.465
       10068.190      44644.8      215.297       44644.815
       10069.276      45162.8      216.295       45162.811
       10070.362      45628.7      217.619       45628.733
       10071.448      46186.0      218.896       46186.029
       10072.534      46151.7      218.995       46151.686
       10073.620      46022.2      218.844       46022.233
       10074.706      46594.5      219.699       46594.535
       10075.792      47398.3      221.695       47398.280
       10076.878      47731.9      222.630       47731.932
       10077.964      47921.7      222.840       47921.689
       10079.050      48567.7      224.440       48567.679
       10080.136      48461.7      223.855       48461.700
       10081.222      49004.6      225.328       49004.635
       10082.308      49062.1      225.371       49062.105
       10083.394      49377.3      226.191       49377.305
       10084.480      49739.5      226.857       49739.520
       10085.566      49414.2      226.425       49414.211
       10086.652      50272.5      228.292       50272.493
       10087.738      49580.8      226.725       49580.754
       10088.824      50014.9      227.369       50014.894
       10089.910      50213.9      228.061       50213.881
       10090.995      50368.9      228.334       50368.938
       10092.081      50087.8      227.832       50087.799
       10093.167      50176.8      227.890       50176.748
       10094.253      48842.9      224.875       48842.934
       10095.339      49359.9      226.128       49359.920
       10096.425      50880.2      229.439       50880.226
       10097.511      51595.5      231.102       51595.530
       10098.597      52126.7      232.268       52126.738
       10099.683      52130.8      232.207       52130.850
       10100.769      52914.0      233.888       52914.023
       10101.855      52067.6      231.889       52067.566
       10102.941      52280.7      232.579       52280.730
       10104.027      52508.6      232.882       52508.589
       10105.113      52557.7      233.337       52557.730
       10106.199      52446.7      232.801       52446.737
       10107.285      52403.4      232.762       52403.436
       10108.371      52589.8      232.928       52589.827
       10109.457      52549.9      233.118       52549.939
       10110.543      52486.7      233.066       52486.736
       10111.629      53198.3      234.772       53198.305
       10112.715      53414.0      234.944       53413.959
       10113.801      52808.4      233.676       52808.405
       10114.887      52474.8      233.042       52474.784
       10115.973      51867.8      231.684       51867.827
       10117.059      52643.5      233.112       52643.496
       10118.145      53209.7      234.457       53209.665
       10119.231      53440.0      234.854       53439.963
       10120.317      53948.4      236.332       53948.373
       10121.403      54005.7      236.239       54005.698
       10122.489      54103.4      236.503       54103.440
       10123.575      53758.2      235.614       53758.236
       10124.661      52840.2      233.902       52840.244
       10125.747      51202.9      230.208       51202.878
       10126.833      50584.2      228.906       50584.232
       10127.919      53030.8      233.991       53030.766
       10129.005      53800.5      235.957       53800.495
       10130.090      54345.9      236.913       54345.911
       10131.176      54530.7      237.551       54530.746
       10132.262      54412.2      237.192       54412.221
       10133.348      54857.3      238.141       54857.312
       10134.434      54723.7      237.675       54723.674
       10135.520      54448.6      237.063       54448.575
       10136.606      54624.0      237.476       54624.008
       10137.692      54435.7      237.408       54435.699
       10138.778      54400.1      237.057       54400.138
       10139.864      54908.1      238.222       54908.057
       10140.950      55254.7      238.705       55254.724
       10142.036      55085.8      238.546       55085.753
       10143.122      54990.1      238.241       54990.119
       10144.208      55958.5      240.305       55958.534
       10145.294      54909.3      238.033       54909.296
       10146.380      55225.2      239.040       55225.251
       10147.466      54664.7      237.634       54664.689
       10148.552      54714.3      237.879       54714.259
       10149.638      55301.0      239.148       55300.967
       10150.724      56142.7      240.777       56142.699
       10151.810      56139.9      240.912       56139.870
       10152.896      55505.2      239.645       55505.238
       10153.982      55805.7      240.043       55805.664
       10155.068      55488.6      239.380       55488.637
       10156.154      55710.1      239.982       55710.060
       10157.240      55325.2      239.247       55325.212
       10158.326      55918.9      240.439       55918.854
       10159.412      55878.7      240.350       55878.716
       10160.498      55339.9      239.197       55339.891
       10161.584      56091.7      240.810       56091.664
       10162.670      55996.6      240.486       55996.599
       10163.756      55786.5      240.123       55786.480
       10164.842      56284.2      241.039       56284.185
       10165.928      55996.5      240.675       55996.490
       10167.014      56390.4      241.198       56390.446
       10168.100      56093.5      240.682       56093.464
       10169.186      56370.3      241.281       56370.260
       10170.271      55851.9      240.143       55851.907
       10171.357      56587.0      241.566       56586.985
       10172.443      56579.8      241.928       56579.787
       10173.529      56671.8      242.196       56671.841
       10174.615      56186.0      241.297       56186.019
       10175.701      56214.1      241.095       56214.068
       10176.787      56531.3      241.657       56531.319
       10177.873      56949.5      242.301       56949.490
       10178.959      56977.2      242.704       56977.205
       10180.045      56788.3      242.208       56788.307
       10181.131      56526.9      241.652       56526.911
       10182.217      56192.7      240.900       56192.655
       10183.303      56993.4      242.707       56993.450
       10184.389      56921.5      242.363       56921.517
       10185.475      57116.7      243.054       57116.726
       10186.561      56975.2      242.550       56975.170
       10187.647      57094.8      242.984       57094.762
       10188.733      56970.4      242.542       56970.440
       10189.819      56990.3      242.820       56990.343
       10190.905      57013.6      242.836       57013.619
       10191.991      57025.1      243.013       57025.147
       10193.077      56944.7      242.833       56944.717
       10194.163      56939.2      242.725       56939.221
       10195.249      56842.6      242.333       56842.625
       10196.335      57001.0      242.739       57001.047
       10197.421      57263.7      243.135       57263.671
       10198.507      56913.0      242.793       56912.954
       10199.593      56585.8      242.122       56585.764
       10200.679      56862.9      242.404       56862.909
       10201.765      57069.8      242.675       57069.824
       10202.851      56792.1      242.226       56792.124
       10203.937      57023.7      242.412       57023.670
       10205.023      57386.7      243.562       57386.655
       10206.109      56108.1      240.761       56108.133
       10207.195      57600.1      243.775       57600.087
       10208.281      57101.6      242.786       57101.618
       10209.367      57305.0      243.251       57305.009
       10210.452      57811.3      244.163       57811.285
       10211.538      57798.3      244.346       57798.335
       10212.624      57920.7      244.832       57920.683
       10213.710      57756.9      244.375       57756.951
       10214.796      57531.3      243.776       57531.272
       10215.882      57730.1      244.309       57730.070
       10216.968      57098.7      242.836       57098.666
       10218.054      56141.4      240.727       56141.447
       10219.140      56132.5      240.784       56132.483
       10220.226      56612.3      241.801       56612.275
       10221.312      57089.5      242.997       57089.461
       10222.398      57361.0      243.543       57361.024
       10223.484      57440.8      243.544       57440.826
       10224.570      57357.5      243.580       57357.477
       10225.656      57121.9      243.070       57121.916
       10226.742      57423.5      243.789       57423.509
       10227.828      57617.1      244.041       57617.084
       10228.914      57194.1      243.083       57194.107
       10230.000      58074.2      245.003       58074.198
       10231.086      57544.6      243.835       57544.643
       10232.172      57641.1      244.062       57641.078
       10233.258      57711.1      244.117       57711.111
       10234.344      57496.1      243.487       57496.129
       10235.430      57016.4      242.536       57016.375
       10236.516      57231.4      242.900       57231.383
       10237.602      57010.6      242.668       57010.645
       10238.688      56571.6      241.721       56571.591
       10239.774      56673.9      241.967       56673.924
       10240.860      57185.0      243.020       57184.986
       10241.946      56889.2      242.563       56889.197
       10243.032      56903.9      242.581       56903.912
       10244.118      57154.7      243.184       57154.692
       10245.204      57213.3      243.311       57213.274
       10246.290      57292.4      243.542       57292.400
       10247.376      57264.6      243.347       57264.624
       10248.462      57340.9      243.530       57340.907
       10249.548      57579.6      244.006       57579.624
       10250.633      56682.7      242.048       56682.745
       10251.719      56067.7      240.663       56067.723
       10252.805      56003.7      240.597       56003.663
       10253.891      57233.1      242.977       57233.143
       10254.977      57263.5      243.183       57263.478
       10256.063      56992.2      242.541       56992.215
       10257.149      56762.9      242.042       56762.880
       10258.235      56855.5      242.244       56855.509
       10259.321      57067.9      242.723       57067.951
       10260.407      57170.3      242.884       57170.286
       10261.493      56998.8      242.554       56998.837
       10262.579      56901.5      242.233       56901.471
       10263.665      57358.4      243.488       57358.406
       10264.751      57295.5      243.267       57295.489
       10265.837      57083.8      242.884       57083.768
       10266.923      56826.0      242.218       56825.979
       10268.009      56999.5      242.610       56999.492
       10269.095      56826.2      242.310       56826.155
       10270.181      56845.9      242.513       56845.850
       10271.267      56911.2      242.434       56911.186
       10272.353      56696.8      242.047       56696.821
       10273.439      56423.8      241.407       56423.775
       10274.525      56486.5      241.593       56486.510
       10275.611      55883.7      240.192       55883.696
       10276.697      55566.3      239.636       55566.267
       10277.783      56183.4      240.988       56183.353
       10278.869      56283.6      241.135       56283.614
       10279.955      56482.6      241.614       56482.560
       10281.041      56464.0      241.413       56464.001
       10282.127      56264.9      240.997       56264.916
       10283.213      56354.9      241.276       56354.864
       10284.299      56538.3      241.612       56538.341
       10285.385      56103.7      240.719       56103.692
       10286.471      55882.0      240.320       55881.994
       10287.557      56147.4      241.410       56147.443
       10288.643      56013.6      241.063       56013.644
       10289.729      56251.7      241.688       56251.692
       10290.814      56046.2      241.262       56046.220
       10291.900      56023.6      241.063       56023.560
       10292.986      56072.4      240.802       56072.351
       10294.072      56283.9      241.176       56283.909
       10295.158      56336.2      241.034       56336.227
       10296.244      56209.7      240.916       56209.719
       10297.330      55878.9      240.285       55878.865
       10298.416      56213.1      241.200       56213.083
       10299.502      56046.8      240.717       56046.760
       10300.588      56276.2      241.218       56276.236
       10301.674      56243.2      241.020       56243.218
       10302.760      55988.7      240.496       55988.723
       10303.846      55853.8      240.106       55853.811
       10304.932      55771.4      239.839       55771.447
       10306.018      55727.2      239.785       55727.235
       10307.104      55999.8      240.401       55999.810
       10308.190      56328.4      240.944       56328.388
       10309.276      56396.6      241.295       56396.563
       10310.362      56221.3      240.883       56221.307
       10311.448      56016.8      240.612       56016.814
       10312.534      55952.2      240.681       55952.179
       10313.620      55905.0      240.323       55905.008
       10314.706      55840.8      240.219       55840.785
       10315.792      56095.8      240.738       56095.752
       10316.878      56291.8      241.327       56291.760
       10317.964      56359.5      241.316       56359.504
       10319.050      56023.0      240.610       56023.033
       10320.136      55740.1      240.072       55740.098
       10321.222      56111.8      240.817       56111.833
       10322.308      56131.6      240.839       56131.608
       10323.394      56170.9      240.894       56170.870
       10324.480      55027.9      239.436       55027.884
       10325.566      54467.2      238.301       54467.216
       10326.652      53564.9      239.902       53564.941
       10327.738      54182.8      239.931       54182.826
       10328.824      53150.1      234.567       53150.077
       10329.910      51242.5      230.433       51242.507
       10330.995      52725.2      233.588       52725.219
       10332.081      54869.7      238.146       54869.673
       10333.167      55846.0      240.062       55846.036
       10334.253      56412.1      241.298       56412.129
       10335.339      56144.1      240.678       56144.121
       10336.425      55888.1      240.220       55888.050
       10337.511      56320.5      241.444       56320.502
       10338.597      56225.0      241.172       56225.004
       10339.683      56310.4      241.176       56310.401
       10340.769      56302.1      241.093       56302.084
       10341.855      56131.3      240.624       56131.332
       10342.941      56117.3      240.593       56117.254
       10344.027      56140.3      240.843       56140.331
       10345.113      55686.7      239.813       55686.738
       10346.199      55542.8      239.391       55542.834
       10347.285      55546.5      239.658       55546.513
       10348.371      55731.1      239.906       55731.110
       10349.457      56119.7      240.853       56119.661
       10350.543      56269.3      241.142       56269.262
       10351.629      56487.5      241.598       56487.461
       10352.715      56040.5      240.374       56040.494
       10353.801      56505.0      241.658       56505.047
       10354.887      56806.3      242.128       56806.297
       10355.973      56721.0      242.032       56721.039
       10357.059      56601.6      241.742       56601.625
       10358.145      56737.7      242.029       56737.708
       10359.231      56663.0      241.901       56662.997
       10360.317      56563.5      241.635       56563.487
       10361.403      56801.6      242.200       56801.584
       10362.489      56656.5      242.002       56656.509
       10363.575      56604.6      241.604       56604.648
       10364.661      56652.8      241.691       56652.802
       10365.747      56855.9      242.357       56855.944
       10366.833      56821.3      242.329       56821.282
       10367.919      56331.4      241.245       56331.357
       10369.005      56554.8      241.911       56554.774
       10370.090      56532.7      241.754       56532.724
       10371.176      56813.9      242.168       56813.878
       10372.262      56327.2      241.111       56327.178
       10373.348      55338.7      239.423       55338.653
       10374.434      55275.5      239.496       55275.471
       10375.520      56086.9      241.155       56086.880
       10376.606      56940.8      242.837       56940.835
       10377.692      57585.5      244.188       57585.517
       10378.778      57497.2      243.692       57497.156
       10379.864      57416.6      243.342       57416.585
       10380.950      56648.2      241.793       56648.210
       10382.036      57116.0      242.875       57115.985
       10383.122      57492.1      243.408       57492.140
       10384.208      57696.6      244.124       57696.566
       10385.294      57438.0      244.300       57438.020
       10386.380      58051.4      245.437       58051.373
       10387.466      58107.9      245.001       58107.889
       10388.552      57990.3      244.539       57990.312
       10389.638      58324.5      245.238       58324.483
       10390.724      57895.5      244.635       57895.470
       10391.810      58230.6      245.087       58230.645
       10392.896      58209.1      245.076       58209.129
       10393.982      57649.8      243.901       57649.811
       10395.068      57928.8      244.625       57928.827
       10396.154      58039.8      244.819       58039.762
       10397.240      57889.1      244.454       57889.062
       10398.326      58063.0      244.767       58062.966
       10399.412      57656.0      244.247       57656.045
       10400.498      57674.8      244.090       57674.824
       10401.584      58449.0      245.828       58448.956
       10402.670      58173.3      244.917       58173.282
       10403.756      58007.2      244.650       58007.204
       10404.842      57855.1      244.233       57855.110
       10405.928      58173.9      245.253       58173.950
       10407.014      58334.0      245.250       58334.007
       10408.100      58398.2      245.557       58398.163
       10409.186      57827.8      243.937       57827.796
       10410.271      57928.3      244.496       57928.324
       10411.357      58551.0      245.772       58551.039
       10412.443      58723.2      246.110       58723.251
       10413.529      58194.1      245.137       58194.109
       10414.615      58511.2      246.046       58511.250
       10415.701      58356.8      245.474       58356.758
       10416.787      58606.6      246.099       58606.626
       10417.873      58925.5      246.630       58925.468
       10418.959      59147.4      247.742       59147.364
       10420.045      58956.8      247.012       58956.760
       10421.131      58464.6      246.114       58464.594
       10422.217      58895.6      246.920       58895.635
       10423.303      58734.7      246.728       58734.716
       10424.389      58803.0      246.285       58803.034
       10425.475      58879.5      246.751       58879.529
       10426.561      58790.3      246.372       58790.272
       10427.647      59057.0      247.045       59056.992
       10428.733      58969.7      246.578       58969.671
       10429.819      58607.2      246.132       58607.233
       10430.905      59276.2      247.271       59276.153
       10431.991      58857.5      246.578       58857.540
       10433.077      58560.2      245.964       58560.243
       10434.163      58650.5      246.044       58650.549
       10435.249      58184.2      244.856       58184.204
       10436.335      56305.0      241.303       56305.036
       10437.421      56842.1      242.457       56842.080
       10438.507      58814.7      246.707       58814.736
       10439.593      58983.5      246.784       58983.479
       10440.679      58443.3      245.579       58443.275
       10441.765      58958.6      246.648       58958.605
       10442.851      59064.3      247.158       59064.287
       10443.937      58941.9      246.773       58941.926
       10445.023      58481.6      245.783       58481.640
       10446.109      58745.8      246.251       58745.754
       10447.195      58880.2      246.643       58880.249
       10448.281      58570.8      245.815       58570.802
       10449.367      59277.7      247.386       59277.667
       10450.452      58804.9      246.245       58804.869
       10451.538      58947.2      246.986       58947.165
       10452.624      58392.5      245.880       58392.473
       10453.710      58472.2      245.846       58472.171
       10454.796      58860.9      246.689       58860.910
       10455.882      57248.9      243.157       57248.882
       10456.968      54986.6      238.384       54986.646
       10458.054      52298.8      232.605       52298.849
       10459.140      52918.6      233.822       52918.549
       10460.226      55085.4      238.818       55085.354
       10461.312      54763.5      237.835       54763.467
       10462.398      54788.5      238.028       54788.453
       10463.484      58047.2      244.852       58047.204
       10464.570      58836.3      246.541       58836.311
       10465.656      58973.8      246.695       58973.816
       10466.742      59159.0      247.115       59159.013
       10467.828      59097.0      247.017       59096.979
       10468.914      59080.1      246.943       59080.115
       10470.000      59243.7      247.673       59243.701
       10471.086      58765.4      246.707       58765.448
       10472.172      58132.5      245.287       58132.497
       10473.258      58279.2      245.684       58279.225
       10474.344      58514.3      245.838       58514.286
       10475.430      58734.8      246.347       58734.833
       10476.516      58710.5      246.099       58710.537
       10477.602      58853.3      246.451       58853.253
       10478.688      58233.2      245.330       58233.238
       10479.774      57636.2      243.995       57636.244
       10480.860      58863.2      246.397       58863.242
       10481.946      58754.6      246.197       58754.621
       10483.032      59171.2      247.002       59171.241
       10484.118      58657.1      246.285       58657.061
       10485.204      58170.8      244.968       58170.841
       10486.290      58146.9      245.042       58146.938
       10487.376      58128.6      244.797       58128.594
       10488.462      58754.8      246.374       58754.758
       10489.548      58309.5      245.235       58309.505
       10490.633      58237.9      245.401       58237.896
       10491.719      57652.8      243.741       57652.826
       10492.805      57842.5      244.293       57842.455
       10493.891      58106.5      245.051       58106.486
       10494.977      58392.4      245.537       58392.414
