       9750.0000         -NaN         -NaN             NaN
       9835.7919      26055.3      163.595       26055.348
       9836.8778      26210.6      163.917       26210.607
       9837.9638      26302.0      164.471       26302.028
       9839.0498      26090.1      162.960       26090.112
       9840.1357      26236.3      163.471       26236.301
       9841.2217      25974.1      163.281       25974.138
       9842.3077      26417.8      164.440       26417.762
       9843.3937      26460.1      163.663       26460.141
       9844.4796      26172.4      163.015       26172.380
       9845.5656      26481.9      163.422       26481.866
       9846.6516      26441.6      163.653       26441.571
       9847.7376      26447.4      164.957       26447.436
       9848.8235      26484.0      164.250       26484.050
       9849.9095      26490.7      164.748       26490.704
       9850.9955      26849.1      165.916       26849.123
       9852.0814      26687.0      164.855       26687.031
       9853.1674      26482.7      164.805       26482.743
       9854.2534      26558.7      164.993       26558.682
       9855.3394      26926.6      164.156       26926.607
       9856.4253      27168.6      166.031       27168.631
       9857.5113      27358.1      167.091       27358.112
       9858.5973      27233.2      165.456       27233.160
       9859.6833      26770.4      161.190       26770.424
       9860.7692      27173.8      165.626       27173.842
       9861.8552      27438.2      166.882       27438.165
       9862.9412      27534.6      168.669       27534.587
       9864.0271      27532.7      166.709       27532.696
       9865.1131      27446.0      168.113       27445.960
       9866.1991      27870.5      163.541       27870.531
       9867.2851      27476.1      168.410       27476.120
       9868.3710      27464.2      166.020       27464.181
       9869.4570      27169.1      164.942       27169.127
       9870.5430      27168.4      164.751       27168.363
       9871.6290      27413.9      167.865       27413.912
       9872.7149      27392.4      164.524       27392.410
       9873.8009      27514.3      165.404       27514.320
       9874.8869      27632.7      167.377       27632.686
       9875.9729      27648.7      167.557       27648.721
       9877.0588      27973.1      167.062       27973.132
       9878.1448      27950.0      167.557       27950.008
       9879.2308      28232.3      168.038       28232.252
       9880.3167      28179.3      167.412       28179.339
       9881.4027      28165.0      168.112       28164.981
       9882.4887      28203.9      166.824       28203.867
       9883.5747      28104.6      169.273       28104.626
       9884.6606      28281.4      167.824       28281.415
       9885.7466      27786.3      178.620       27786.281
       9886.8326      27787.2      164.856       27787.233
       9887.9186      28242.8      178.677       28242.820
       9889.0045      28210.0      166.953       28209.953
       9890.0905      28296.9      167.278       28296.894
       9891.1765      28097.4      168.518       28097.351
       9892.2624      28538.1      168.780       28538.069
       9893.3484      28389.3      169.389       28389.340
       9894.4344      28462.6      161.326       28462.565
       9895.5204      28799.1      170.865       28799.059
       9896.6063      28664.4      170.824       28664.377
       9897.6923      28061.4      207.432       28061.431
       9898.7783      28697.4      168.830       28697.366
       9899.8643      29188.4      170.793       29188.421
       9900.9502      28960.8      170.083       28960.838
       9902.0362      28757.6      170.275       28757.612
       9903.1222      29049.6      170.399       29049.649
       9904.2081      29207.3      171.080       29207.310
       9905.2941      29129.6      171.365       29129.636
       9906.3801      29210.3      170.280       29210.327
       9907.4661      29798.9      171.816       29798.939
       9908.5520      29943.6      173.473       29943.556
       9909.6380      30160.2      173.189       30160.195
       9910.7240      29982.5      173.881       29982.461
       9911.8100      30282.0      176.188       30281.971
       9912.8959      29946.2      172.563       29946.162
       9913.9819      30129.8      164.152       30129.789
       9915.0679      30208.5      172.059       30208.527
       9916.1538      30675.6      174.799       30675.595
       9917.2398      30725.1      176.304       30725.090
       9918.3258      30679.9      177.099       30679.913
       9919.4118      30908.3      174.574       30908.321
       9920.4977      31067.1      175.302       31067.057
       9921.5837      30621.5      174.158       30621.478
       9922.6697      30616.1      174.198       30616.099
       9923.7557      30296.3      174.625       30296.340
       9924.8416      30387.4      174.904       30387.379
       9925.9276      30519.8      175.170       30519.799
       9927.0136      30833.8      175.395       30833.784
       9928.0995      30710.7      176.105       30710.712
       9929.1855      30330.8      175.027       30330.848
       9930.2715      30577.0      175.359       30576.953
       9931.3575      31157.1      177.333       31157.127
       9932.4434      30902.5      90.8523       30902.516
       9933.5294      31010.6      175.568       31010.592
       9934.6154      30995.2      172.541       30995.227
       9935.7014      31241.7      184.721       31241.689
       9936.7873      31423.3      177.960       31423.294
       9937.8733      31441.8      177.706       31441.840
       9938.9593      31463.6      174.794       31463.620
       9940.0452      31002.1      174.636       31002.081
       9941.1312      31328.0      175.422       31328.020
       9942.2172      31042.1      176.617       31042.086
       9943.3032      31155.2      177.660       31155.187
       9944.3891      30784.6      176.917       30784.649
       9945.4751      31406.6      178.368       31406.576
       9946.5611      31914.6      178.745       31914.616
       9947.6471      31407.3      178.413       31407.339
       9948.7330      31412.2      178.714       31412.237
       9949.8190      31490.0      178.556       31490.015
       9950.9050      31779.4      164.442       31779.382
       9951.9910      32379.2      180.199       32379.227
       9953.0769      32323.5      177.156       32323.487
       9954.1629      32317.0      182.062       32317.037
       9955.2489      32600.5      180.290       32600.477
       9956.3348      32425.3      186.897       32425.324
       9957.4208      32252.9      181.236       32252.928
       9958.5068      32294.0      180.111       32294.023
       9959.5928      32354.3      180.950       32354.307
       9960.6787      32194.2      180.341       32194.214
       9961.7647      32500.9      182.086       32500.862
       9962.8507      32616.3      181.994       32616.261
       9963.9367      32737.9      181.876       32737.878
       9965.0226      32663.8      177.870       32663.792
       9966.1086      32922.8      181.403       32922.817
       9967.1946      32774.9      180.872       32774.918
       9968.2805      32711.4      182.393       32711.412
       9969.3665      32860.9      181.914       32860.944
       9970.4525      33215.7      182.796       33215.732
       9971.5385      33024.8      193.610       33024.759
       9972.6244      32864.9      182.556       32864.914
       9973.7104      32888.1      182.633       32888.128
       9974.7964      33199.4      183.909       33199.404
       9975.8824      32935.9      182.732       32935.854
       9976.9683      33119.4      182.856       33119.416
       9978.0543      33117.0      182.719       33117.035
       9979.1403      33080.4      180.913       33080.442
       9980.2262      32823.0      183.760       32822.961
       9981.3122      33621.0      184.393       33621.025
       9982.3982      33690.8      184.891       33690.802
       9983.4842      34005.5      185.762       34005.540
       9984.5701      33667.2      185.021       33667.193
       9985.6561      33740.8      184.219       33740.794
       9986.7421      33770.0      184.039       33770.006
       9987.8281      34111.7      183.291       34111.675
       9988.9140      34103.6      185.458       34103.600
       9990.0000      33820.4      182.540       33820.413
       9991.0860      33876.3      183.819       33876.265
       9992.1719      33869.4      183.497       33869.418
       9993.2579      33814.7      184.023       33814.735
       9994.3439      33832.5      151.180       33832.498
       9995.4299      33517.3      183.777       33517.348
       9996.5158      33966.2      185.322       33966.191
       9997.6018      33746.4      181.518       33746.381
       9998.6878      33451.5      182.936       33451.494
       9999.7738      33174.6      185.120       33174.576
       10000.860      33720.5      201.340       33720.465
       10001.946      33778.8      184.454       33778.844
       10003.032      33937.7      184.297       33937.667
       10004.118      33517.2      183.322       33517.179
       10005.204      33370.5      179.205       33370.534
       10006.290      33511.8      183.570       33511.808
       10007.376      33389.7      183.850       33389.679
       10008.462      33673.7      182.215       33673.709
       10009.548      33576.8      183.784       33576.792
       10010.633      33720.5      184.062       33720.545
       10011.719      33458.2      184.537       33458.202
       10012.805      33502.3      186.205       33502.344
       10013.891      33339.0      184.161       33339.035
       10014.977      33464.7      184.852       33464.671
       10016.063      33748.8      185.571       33748.760
       10017.149      33632.1      185.062       33632.099
       10018.235      33114.3      182.929       33114.279
       10019.321      32950.1      182.591       32950.092
       10020.407      33414.0      184.159       33414.004
       10021.493      33232.9      183.043       33232.894
       10022.579      33547.2      183.717       33547.230
       10023.665      33139.5      183.187       33139.534
       10024.751      32592.8      195.664       32592.786
       10025.837      32816.8      183.120       32816.842
       10026.923      33134.6      184.122       33134.568
       10028.009      32770.4      183.098       32770.381
       10029.095      32636.7      182.717       32636.732
       10030.181      31228.6      178.553       31228.646
       10031.267      31539.6      179.884       31539.586
       10032.353      31663.9      179.594       31663.909
       10033.439      31191.1      177.863       31191.139
       10034.525      30703.9      176.489       30703.908
       10035.611      30787.3      177.522       30787.331
       10036.697      30664.1      177.231       30664.104
       10037.783      30532.3      177.326       30532.302
       10038.869      29997.7      174.999       29997.703
       10039.955      29257.3      172.767       29257.293
       10041.041      28279.3      170.971       28279.294
       10042.127      28344.4      170.707       28344.372
       10043.213      27740.0      168.859       27739.962
       10044.299      27352.2      168.247       27352.171
       10045.385      26686.1      165.261       26686.135
       10046.471      25701.4      163.270       25701.426
       10047.557      25422.3      162.499       25422.292
       10048.643      24979.4      161.053       24979.396
       10049.729      24433.9      159.679       24433.887
       10050.814      24369.4      159.381       24369.411
       10051.900      23821.9      157.826       23821.911
       10052.986      24193.5      158.675       24193.476
       10054.072      24255.9      158.420       24255.921
       10055.158      24648.8      160.894       24648.790
       10056.244      25656.2      163.536       25656.209
       10057.330      26731.5      166.805       26731.464
       10058.416      27661.9      169.724       27661.914
       10059.502      28333.9      171.764       28333.881
       10060.588      28981.5      173.584       28981.467
       10061.674      29781.7      176.131       29781.671
       10062.760      30208.2      177.819       30208.167
       10063.846      30710.0      178.242       30709.957
       10064.932      31122.2      179.524       31122.158
       10066.018      31202.5      180.118       31202.463
       10067.104      30991.9      178.918       30991.908
       10068.190      31779.6      181.978       31779.646
       10069.276      32462.8      183.775       32462.778
       10070.362      33084.1      185.199       33084.145
       10071.448      33164.5      185.519       33164.464
       10072.534      33777.1      187.542       33777.117
       10073.620      33318.0      186.975       33317.975
       10074.706      34039.3      188.201       34039.330
       10075.792      34482.6      189.700       34482.554
       10076.878      34691.1      189.581       34691.128
       10077.964      34790.0      190.524       34790.033
       10079.050      35055.2      191.142       35055.237
       10080.136      35126.6      191.426       35126.560
       10081.222      35326.4      191.978       35326.399
       10082.308      35430.4      192.243       35430.410
       10083.394      35527.3      192.740       35527.343
       10084.480      36108.3      194.644       36108.287
       10085.566      36005.9      194.756       36005.912
       10086.652      36149.3      195.077       36149.261
       10087.738      35749.4      194.138       35749.361
       10088.824      35953.9      193.954       35953.876
       10089.910      36099.9      194.397       36099.867
       10090.995      36035.7      194.351       36035.696
       10092.081      35645.0      193.471       35644.981
       10093.167      35765.9      193.288       35765.948
       10094.253      36290.0      194.610       36289.973
       10095.339      36508.3      195.130       36508.270
       10096.425      36520.5      194.605       36520.487
       10097.511      37495.8      197.879       37495.751
       10098.597      37982.1      199.030       37982.150
       10099.683      38109.2      199.601       38109.217
       10100.769      37958.7      199.480       37958.737
       10101.855      38027.5      199.546       38027.461
       10102.941      38564.6      201.151       38564.583
       10104.027      39041.3      202.180       39041.256
       10105.113      38445.7      200.691       38445.704
       10106.199      38327.6      200.199       38327.633
       10107.285      38636.3      200.798       38636.277
       10108.371      38497.6      200.660       38497.626
       10109.457      38443.4      200.094       38443.379
       10110.543      38815.5      200.734       38815.524
       10111.629      39128.2      201.619       39128.151
       10112.715      38742.5      200.731       38742.454
       10113.801      38372.1      199.854       38372.095
       10114.887      38620.7      200.505       38620.712
       10115.973      38832.2      200.833       38832.173
       10117.059      38702.5      200.477       38702.495
       10118.145      39070.5      201.449       39070.540
       10119.231      38908.6      201.187       38908.550
       10120.317      38378.6      199.567       38378.559
       10121.403      38639.9      200.549       38639.879
       10122.489      38781.2      200.291       38781.205
       10123.575      38776.1      200.532       38776.134
       10124.661      39082.5      202.033       39082.458
       10125.747      39301.7      202.838       39301.657
       10126.833      39320.1      202.649       39320.072
       10127.919      39131.0      202.675       39130.972
       10129.005      39063.5      201.847       39063.542
       10130.090      39194.9      201.607       39194.909
       10131.176      39552.6      202.230       39552.562
       10132.262      39482.5      202.102       39482.466
       10133.348      39504.3      202.321       39504.310
       10134.434      39470.0      202.345       39470.026
       10135.520      39680.7      202.585       39680.658
       10136.606      39634.0      202.512       39633.984
       10137.692      39701.6      202.842       39701.591
       10138.778      39689.6      202.631       39689.588
       10139.864      39718.7      202.959       39718.728
       10140.950      39949.7      203.343       39949.703
       10142.036      40203.6      203.849       40203.558
       10143.122      39764.1      202.884       39764.124
       10144.208      39811.6      202.636       39811.604
       10145.294      39550.6      201.586       39550.586
       10146.380      39721.2      202.464       39721.192
       10147.466      39268.9      201.320       39268.937
       10148.552      39592.6      202.115       39592.567
       10149.638      39627.6      202.032       39627.611
       10150.724      39559.0      201.830       39558.974
       10151.810      39667.0      202.414       39666.958
       10152.896      39877.1      202.772       39877.108
       10153.982      40077.2      203.329       40077.209
       10155.068      40239.1      203.816       40239.138
       10156.154      40450.0      204.645       40450.014
       10157.240      40300.4      204.313       40300.396
       10158.326      40219.5      203.505       40219.504
       10159.412      40494.3      204.245       40494.296
       10160.498      40762.1      204.830       40762.107
       10161.584      40389.2      203.974       40389.237
       10162.670      40446.3      204.194       40446.314
       10163.756      40852.0      205.279       40852.034
       10164.842      40915.6      205.199       40915.550
       10165.928      40587.9      204.308       40587.944
       10167.014      40587.1      204.355       40587.120
       10168.100      40767.5      204.646       40767.496
       10169.186      40916.0      204.620       40916.036
       10170.271      40960.7      204.882       40960.713
       10171.357      40637.1      204.263       40637.140
       10172.443      40641.8      204.854       40641.798
       10173.529      40198.3      203.980       40198.270
       10174.615      40571.2      205.054       40571.181
       10175.701      40630.0      205.438       40630.047
       10176.787      40721.7      205.572       40721.674
       10177.873      41112.1      205.941       41112.074
       10178.959      41273.6      206.045       41273.643
       10180.045      40901.1      205.060       40901.054
       10181.131      40787.1      204.503       40787.131
       10182.217      40687.6      204.781       40687.630
       10183.303      41195.3      206.264       41195.342
       10184.389      41472.1      206.650       41472.131
       10185.475      41222.6      205.780       41222.641
       10186.561      40710.4      204.570       40710.383
       10187.647      41241.8      206.216       41241.814
       10188.733      41191.6      206.166       41191.600
       10189.819      41575.5      205.394       41575.456
       10190.905      41864.2      207.684       41864.185
       10191.991      41873.4      207.968       41873.382
       10193.077      41422.2      207.109       41422.246
       10194.163      41224.3      206.118       41224.278
       10195.249      41255.7      205.633       41255.660
       10196.335      41817.8      207.263       41817.845
       10197.421      41262.6      205.982       41262.632
       10198.507      40902.2      205.137       40902.219
       10199.593      41116.5      205.590       41116.502
       10200.679      40891.2      205.011       40891.193
       10201.765      40788.6      204.824       40788.582
       10202.851      41318.8      206.329       41318.836
       10203.937      41307.9      206.649       41307.899
       10205.023      41242.3      206.338       41242.276
       10206.109      41361.7      206.748       41361.662
       10207.195      40992.4      205.520       40992.381
       10208.281      41306.7      205.949       41306.706
       10209.367      41449.3      206.582       41449.322
       10210.452      41782.5      207.544       41782.500
       10211.538      41700.9      207.458       41700.941
       10212.624      41620.4      207.718       41620.408
       10213.710      41677.8      208.020       41677.829
       10214.796      41394.3      206.955       41394.345
       10215.882      41086.4      205.961       41086.379
       10216.968      41008.9      205.112       41008.900
       10218.054      40937.7      204.885       40937.733
       10219.140      41283.5      205.893       41283.476
       10220.226      41167.2      205.646       41167.208
       10221.312      40992.3      204.560       40992.346
       10222.398      40981.5      205.178       40981.457
       10223.484      41133.5      205.628       41133.462
       10224.570      40859.6      205.456       40859.650
       10225.656      41363.3      206.448       41363.276
       10226.742      41270.2      206.777       41270.180
       10227.828      40623.3      205.070       40623.279
       10228.914      40755.5      205.127       40755.479
       10230.000      41162.1      206.586       41162.147
       10231.086      41358.1      207.157       41358.110
       10232.172      41116.5      206.585       41116.461
       10233.258      41210.1      207.130       41210.103
       10234.344      41407.1      207.633       41407.089
       10235.430      41525.6      207.713       41525.598
       10236.516      42029.4      208.478       42029.435
       10237.602      42288.9      208.972       42288.867
       10238.688      41540.1      207.187       41540.119
       10239.774      40951.3      205.963       40951.275
       10240.860      41439.5      206.920       41439.453
       10241.946      41433.4      207.016       41433.418
       10243.032      41120.5      205.971       41120.503
       10244.118      40897.2      205.767       40897.248
       10245.204      41198.4      206.537       41198.434
       10246.290      41335.7      206.956       41335.709
       10247.376      41165.4      206.549       41165.375
       10248.462      41380.1      206.880       41380.142
       10249.548      41830.0      207.813       41829.995
       10250.633      41772.1      207.564       41772.090
       10251.719      41259.5      206.411       41259.528
       10252.805      40520.2      205.000       40520.232
       10253.891      40668.4      204.775       40668.388
       10254.977      41155.4      205.768       41155.373
       10256.063      40898.3      205.699       40898.333
       10257.149      40581.1      204.667       40581.079
       10258.235      40599.6      205.299       40599.621
       10259.321      40469.7      205.700       40469.666
       10260.407      40953.8      206.451       40953.781
       10261.493      41374.7      207.131       41374.687
       10262.579      41283.8      206.975       41283.777
       10263.665      41438.6      207.304       41438.580
       10264.751      41308.2      206.591       41308.229
       10265.837      41225.0      206.844       41224.978
       10266.923      41019.6      205.907       41019.586
       10268.009      40869.3      205.633       40869.342
       10269.095      41023.0      206.002       41023.039
       10270.181      41156.4      206.451       41156.385
       10271.267      40785.5      205.518       40785.505
       10272.353      40892.9      205.755       40892.859
       10273.439      41259.0      206.820       41258.986
       10274.525      40816.0      205.891       40816.040
       10275.611      40854.0      205.586       40853.979
       10276.697      40949.0      205.762       40948.958
       10277.783      40408.8      204.190       40408.804
       10278.869      40209.2      203.679       40209.227
       10279.955      40589.3      204.680       40589.344
       10281.041      40324.9      204.180       40324.944
       10282.127      39955.0      203.293       39955.048
       10283.213      40603.1      205.178       40603.101
       10284.299      40878.4      205.739       40878.408
       10285.385      40714.2      205.459       40714.220
       10286.471      40738.4      205.519       40738.363
       10287.557      40867.4      206.806       40867.431
       10288.643      40953.8      208.268       40953.826
       10289.729      40596.4      207.234       40596.426
       10290.814      40553.3      206.904       40553.267
       10291.900      40775.6      206.197       40775.602
       10292.986      40860.0      205.474       40859.965
       10294.072      40552.5      204.702       40552.479
       10295.158      40535.2      204.678       40535.225
       10296.244      40329.7      204.194       40329.669
       10297.330      40011.8      203.927       40011.763
       10298.416      40218.5      204.834       40218.467
       10299.502      40673.6      205.638       40673.584
       10300.588      40905.2      206.038       40905.179
       10301.674      40837.7      205.474       40837.693
       10302.760      40062.1      203.073       40062.115
       10303.846      39704.0      201.907       39703.982
       10304.932      39954.4      203.260       39954.447
       10306.018      40274.4      204.248       40274.411
       10307.104      40170.2      203.628       40170.248
       10308.190      40435.2      204.234       40435.247
       10309.276      40584.3      204.943       40584.334
       10310.362      40445.9      204.449       40445.935
       10311.448      40259.9      204.328       40259.946
       10312.534      39882.7      203.111       39882.684
       10313.620      40368.1      204.302       40368.080
       10314.706      40956.0      206.118       40956.017
       10315.792      41037.4      206.118       41037.370
       10316.878      40603.8      204.965       40603.777
       10317.964      41201.1      206.429       41201.089
       10319.050      41135.9      205.821       41135.900
       10320.136      40431.6      204.389       40431.593
       10321.222      40296.2      203.603       40296.203
       10322.308      40572.5      204.568       40572.542
       10323.394      41099.3      205.733       41099.341
       10324.480      40010.3      203.835       40010.298
       10325.566      39601.3      203.164       39601.323
       10326.652      39248.7      203.873       39248.689
       10327.738      40295.0      205.943       40294.999
       10328.824      40637.9      204.347       40637.899
       10329.910      40892.9      206.092       40892.913
       10330.995      40216.0      204.253       40215.963
       10332.081      40417.1      204.483       40417.081
       10333.167      40326.1      204.458       40326.080
       10334.253      40893.7      205.910       40893.723
       10335.339      40793.2      205.643       40793.190
       10336.425      41309.7      206.416       41309.702
       10337.511      40964.7      206.052       40964.713
       10338.597      40879.0      205.886       40878.989
       10339.683      40844.7      206.167       40844.695
       10340.769      41310.2      207.177       41310.213
       10341.855      40667.0      205.659       40667.029
       10342.941      40864.9      205.904       40864.910
       10344.027      40609.2      205.612       40609.164
       10345.113      41021.9      205.971       41021.925
       10346.199      41099.4      205.993       41099.351
       10347.285      40889.2      205.889       40889.223
       10348.371      40603.4      205.766       40603.440
       10349.457      40863.8      206.551       40863.757
       10350.543      41049.3      206.677       41049.252
       10351.629      41190.9      207.350       41190.854
       10352.715      40726.1      206.049       40726.123
       10353.801      41317.8      207.398       41317.748
       10354.887      41207.3      207.546       41207.311
       10355.973      41398.6      207.437       41398.555
       10357.059      41720.5      208.222       41720.496
       10358.145      41650.5      207.992       41650.460
       10359.231      41195.2      205.700       41195.181
       10360.317      41501.6      207.329       41501.560
       10361.403      41062.0      206.699       41062.034
       10362.489      41894.1      208.344       41894.079
       10363.575      41197.5      206.835       41197.486
       10364.661      41300.1      207.680       41300.061
       10365.747      41894.4      208.825       41894.355
       10366.833      41479.0      207.767       41479.030
       10367.919      41567.6      207.869       41567.580
       10369.005      41701.3      208.171       41701.329
       10370.090      41527.3      207.356       41527.292
       10371.176      41931.2      208.485       41931.239
       10372.262      41604.0      208.090       41604.046
       10373.348      41681.6      208.671       41681.553
       10374.434      41947.0      209.816       41947.019
       10375.520      41584.9      209.326       41584.913
       10376.606      42004.7      210.213       42004.706
       10377.692      42005.1      209.900       42005.093
       10378.778      41923.3      209.175       41923.346
       10379.864      42174.3      209.577       42174.263
       10380.950      42382.9      210.593       42382.938
       10382.036      42807.7      210.817       42807.710
       10383.122      42551.6      210.034       42551.567
       10384.208      42581.2      212.681       42581.166
       10385.294      40394.4      210.768       40394.437
       10386.380      42769.6      211.054       42769.602
       10387.466      42710.0      210.764       42710.040
       10388.552      42988.2      211.709       42988.190
       10389.638      42869.7      211.149       42869.698
       10390.724      43033.4      211.278       43033.415
       10391.810      42844.1      211.211       42844.100
       10392.896      42743.5      210.886       42743.478
       10393.982      42875.5      211.115       42875.538
       10395.068      43015.1      211.649       43015.119
       10396.154      42880.3      211.377       42880.293
       10397.240      42934.0      211.711       42934.045
       10398.326      42998.7      211.765       42998.684
       10399.412      43069.3      211.937       43069.256
       10400.498      42709.8      210.909       42709.815
       10401.584      43167.8      212.270       43167.786
       10402.670      43267.6      212.545       43267.642
       10403.756      43225.9      211.842       43225.907
       10404.842      43005.7      211.234       43005.745
       10405.928      43352.3      212.326       43352.308
       10407.014      43416.0      212.491       43415.956
       10408.100      43229.1      211.998       43229.079
       10409.186      43249.6      225.773       43249.552
       10410.271      42875.0      211.048       42875.015
       10411.357      43172.4      212.228       43172.450
       10412.443      42790.3      211.833       42790.259
       10413.529      42626.9      211.466       42626.879
       10414.615      43243.1      212.162       43243.056
       10415.701      43242.9      212.385       43242.949
       10416.787      43739.1      213.182       43739.081
       10417.873      43977.5      213.393       43977.538
       10418.959      43575.2      213.393       43575.187
       10420.045      43289.4      213.538       43289.368
       10421.131      43315.5      213.552       43315.453
       10422.217      43423.0      213.983       43423.039
       10423.303      43577.0      213.465       43577.007
       10424.389      43516.3      212.532       43516.281
       10425.475      43355.1      212.032       43355.095
       10426.561      43056.8      211.829       43056.795
       10427.647      42548.0      210.246       42548.007
       10428.733      42862.7      211.121       42862.692
       10429.819      43202.4      212.145       43202.397
       10430.905      43135.1      211.616       43135.092
       10431.991      43417.2      212.134       43417.168
       10433.077      43046.1      211.410       43046.145
       10434.163      43060.4      211.480       43060.428
       10435.249      42578.2      209.998       42578.157
       10436.335      42496.5      209.799       42496.494
       10437.421      43594.7      212.496       43594.734
       10438.507      44257.8      214.194       44257.826
       10439.593      44407.1      214.902       44407.055
       10440.679      44349.3      214.365       44349.257
       10441.765      44043.7      213.166       44043.674
       10442.851      43739.9      212.525       43739.946
       10443.937      43871.1      213.047       43871.150
       10445.023      44063.5      213.502       44063.548
       10446.109      43962.8      212.555       43962.818
       10447.195      43604.2      211.707       43604.207
       10448.281      43421.7      211.879       43421.724
       10449.367      43485.4      212.108       43485.402
       10450.452      43360.8      211.799       43360.767
       10451.538      43490.9      212.315       43490.942
       10452.624      43343.0      211.634       43343.005
       10453.710      42928.2      211.142       42928.162
       10454.796      43060.3      211.488       43060.274
       10455.882      42809.8      210.083       42809.766
       10456.968      42917.3      210.261       42917.320
       10458.054      42902.5      210.445       42902.501
       10459.140      42669.1      209.727       42669.102
       10460.226      42387.7      209.256       42387.740
       10461.312      42402.6      209.274       42402.599
       10462.398      42818.2      210.310       42818.186
       10463.484      43238.6      211.391       43238.579
       10464.570      43384.8      211.367       43384.800
       10465.656      42766.5      209.677       42766.502
       10466.742      42609.5      209.631       42609.460
       10467.828      43417.7      211.989       43417.727
       10468.914      43353.5      211.658       43353.527
       10470.000      43028.1      211.274       43028.060
       10471.086      43023.9      211.887       43023.851
       10472.172      43221.7      212.436       43221.714
       10473.258      43446.6      212.675       43446.626
       10474.344      43535.3      211.695       43535.315
       10475.430      43008.5      210.350       43008.501
       10476.516      43042.9      210.310       43042.856
       10477.602      43179.5      210.629       43179.535
       10478.688      43277.9      210.648       43277.933
       10479.774      43294.7      210.459       43294.695
       10480.860      43185.7      210.332       43185.651
       10481.946      43485.6      211.024       43485.555
       10483.032      43103.4      210.197       43103.424
       10484.118      42719.2      209.567       42719.152
       10485.204      42912.1      209.970       42912.133
       10486.290      43215.1      210.767       43215.096
       10487.376      43283.0      211.049       43283.003
       10488.462      43081.8      210.302       43081.825
       10489.548      43162.9      210.055       43162.918
       10490.633      43254.6      210.275       43254.578
       10491.719      43553.8      210.779       43553.835
       10492.805      43491.6      210.840       43491.550
       10493.891      43713.7      211.566       43713.738
       10494.977      43308.8      210.415       43308.836
