       9750.0000         -NaN         -NaN             NaN
       9828.1900      115722.      336.189       115722.36
       9829.2760      118009.      345.360       118009.41
       9830.3620      118508.      346.857       118507.69
       9831.4480      120163.      347.270       120162.62
       9832.5339      118373.      339.436       118372.67
       9833.6199      118282.      350.563       118282.45
       9834.7059      119064.      346.829       119064.08
       9835.7919      118168.      349.184       118168.42
       9836.8778      118748.      341.676       118748.38
       9837.9638      121735.      351.225       121735.47
       9839.0498      120624.      347.328       120623.61
       9840.1357      119803.      345.515       119803.00
       9841.2217      120444.      350.699       120444.01
       9842.3077      119974.      342.657       119974.18
       9843.3937      120228.      364.604       120227.76
       9844.4796      120545.      341.458       120545.30
       9845.5656      120978.      347.001       120978.00
       9846.6516      121283.      350.710       121283.37
       9847.7376      121949.      338.091       121949.21
       9848.8235      122249.      367.755       122249.35
       9849.9095      121117.      349.270       121116.74
       9850.9955      121186.      348.441       121185.81
       9852.0814      119948.      351.767       119948.30
       9853.1674      118496.      336.103       118496.16
       9854.2534      120147.      309.454       120147.06
       9855.3394      122682.      344.966       122681.99
       9856.4253      123915.      351.002       123914.57
       9857.5113      124352.      358.306       124352.16
       9858.5973      124070.      353.548       124069.69
       9859.6833      124495.      352.912       124494.60
       9860.7692      125179.      350.714       125179.12
       9861.8552      125586.      347.280       125586.00
       9862.9412      125909.      356.555       125909.16
       9864.0271      126409.      349.544       126409.10
       9865.1131      121927.      350.146       121927.04
       9866.1991      118121.      346.450       118121.44
       9867.2851      125714.      365.155       125713.84
       9868.3710      126268.      355.280       126267.61
       9869.4570      126995.      357.188       126995.22
       9870.5430      126772.      359.966       126771.66
       9871.6290      127282.      358.520       127282.22
       9872.7149      126482.      279.702       126482.21
       9873.8009      125951.      355.697       125951.25
       9874.8869      127108.      358.264       127108.27
       9875.9729      127005.      355.090       127004.87
       9877.0588      127272.      357.756       127271.83
       9878.1448      127767.      357.101       127766.97
       9879.2308      128849.      356.316       128849.45
       9880.3167      129124.      358.482       129124.06
       9881.4027      129161.      364.314       129161.32
       9882.4887      128509.      359.223       128508.62
       9883.5747      129924.      361.723       129924.25
       9884.6606      130998.      363.633       130997.96
       9885.7466      131274.      365.354       131273.68
       9886.8326      130536.      361.816       130536.46
       9887.9186      130417.      359.050       130417.36
       9889.0045      130920.      360.707       130920.31
       9890.0905      130912.      357.929       130912.28
       9891.1765      130936.      359.047       130935.54
       9892.2624      130198.      382.977       130197.88
       9893.3484      130875.      364.687       130874.84
       9894.4344      132055.      364.035       132054.81
       9895.5204      132435.      364.182       132435.20
       9896.6063      131841.      364.169       131840.81
       9897.6923      132651.      364.429       132650.61
       9898.7783      133365.      364.818       133365.13
       9899.8643      133941.      327.695       133941.39
       9900.9502      133254.      367.765       133254.04
       9902.0362      131161.      361.892       131161.29
       9903.1222      133666.      365.945       133666.43
       9904.2081      135532.      366.967       135532.23
       9905.2941      136329.      370.532       136328.65
       9906.3801      136240.      366.471       136240.03
       9907.4661      136916.      370.717       136916.46
       9908.5520      137126.      373.765       137126.27
       9909.6380      136816.      368.721       136816.00
       9910.7240      137318.      388.891       137318.18
       9911.8100      137661.      376.601       137661.10
       9912.8959      137302.      371.820       137302.11
       9913.9819      137817.      368.107       137817.12
       9915.0679      139162.      374.297       139162.25
       9916.1538      139801.      373.725       139801.45
       9917.2398      140111.      372.475       140111.07
       9918.3258      140481.      374.685       140481.32
       9919.4118      141080.      377.464       141079.89
       9920.4977      141035.      375.830       141034.52
       9921.5837      142108.      375.122       142108.01
       9922.6697      142820.      377.476       142819.63
       9923.7557      142158.      379.593       142157.99
       9924.8416      142379.      378.404       142378.83
       9925.9276      143474.      377.666       143473.87
       9927.0136      143941.      388.653       143940.78
       9928.0995      142534.      361.400       142533.80
       9929.1855      140680.      377.539       140679.99
       9930.2715      142219.      374.845       142219.18
       9931.3575      144845.      379.588       144845.15
       9932.4434      146193.      378.126       146192.66
       9933.5294      145000.      375.842       144999.80
       9934.6154      146007.      380.877       146007.35
       9935.7014      145190.      375.819       145190.01
       9936.7873      146346.      397.212       146345.98
       9937.8733      147416.      380.073       147416.29
       9938.9593      148372.      383.638       148372.45
       9940.0452      147542.      401.837       147542.23
       9941.1312      147638.      384.350       147638.44
       9942.2172      147712.      365.905       147711.57
       9943.3032      148480.      378.160       148480.11
       9944.3891      147665.      385.692       147665.49
       9945.4751      148159.      381.517       148159.00
       9946.5611      148168.      391.806       148168.39
       9947.6471      148743.      392.726       148743.22
       9948.7330      149570.      384.899       149570.32
       9949.8190      149766.      386.483       149765.63
       9950.9050      149445.      385.818       149445.18
       9951.9910      149748.      384.957       149748.11
       9953.0769      150522.      412.209       150521.63
       9954.1629      150398.      391.862       150397.89
       9955.2489      151580.      390.735       151580.31
       9956.3348      152354.      388.749       152354.29
       9957.4208      151982.      394.868       151981.83
       9958.5068      152117.      375.425       152117.10
       9959.5928      152327.      390.175       152327.43
       9960.6787      152020.      388.632       152019.94
       9961.7647      150865.      309.158       150864.70
       9962.8507      148181.      390.383       148180.90
       9963.9367      149248.      380.557       149247.95
       9965.0226      153897.      391.247       153897.43
       9966.1086      155648.      395.530       155647.63
       9967.1946      155770.      394.307       155769.54
       9968.2805      155573.      396.240       155572.76
       9969.3665      155832.      395.599       155832.29
       9970.4525      155892.      396.197       155892.05
       9971.5385      156785.      385.584       156785.05
       9972.6244      157401.      396.308       157400.85
       9973.7104      156629.      434.251       156628.63
       9974.7964      156743.      394.935       156743.34
       9975.8824      157862.      403.466       157862.11
       9976.9683      158211.      399.279       158211.16
       9978.0543      157954.      396.165       157953.80
       9979.1403      157229.      395.513       157228.64
       9980.2262      157616.      389.524       157615.67
       9981.3122      158009.      353.910       158008.67
       9982.3982      157666.      397.014       157665.99
       9983.4842      159067.      397.651       159066.92
       9984.5701      157947.      397.372       157947.17
       9985.6561      158953.      401.225       158953.18
       9986.7421      159223.      401.656       159223.21
       9987.8281      158410.      409.670       158410.49
       9988.9140      157590.      410.634       157590.13
       9990.0000      157652.      392.419       157652.01
       9991.0860      156669.      391.656       156668.80
       9992.1719      157376.      394.500       157376.03
       9993.2579      159084.      392.852       159083.92
       9994.3439      158471.      398.993       158471.17
       9995.4299      157714.      389.048       157713.74
       9996.5158      157586.      398.771       157586.02
       9997.6018      157699.      394.406       157698.99
       9998.6878      157382.      396.797       157382.32
       9999.7738      156689.      395.925       156688.92
       10000.860      157606.      398.900       157605.98
       10001.946      157575.      399.702       157575.41
       10003.032      156948.      402.031       156948.28
       10004.118      157461.      397.488       157460.62
       10005.204      157338.      393.804       157338.37
       10006.290      157997.      397.916       157996.52
       10007.376      157808.      396.166       157808.29
       10008.462      157863.      399.117       157862.55
       10009.548      156986.      394.025       156986.50
       10010.633      157360.      421.036       157360.09
       10011.719      157238.      406.468       157238.25
       10012.805      156832.      398.073       156832.27
       10013.891      156520.      385.222       156520.21
       10014.977      156421.      397.007       156421.01
       10016.063      155536.      395.749       155536.14
       10017.149      154590.      395.438       154590.42
       10018.235      154050.      389.019       154049.95
       10019.321      152912.      392.356       152911.79
       10020.407      153437.      389.342       153436.90
       10021.493      153308.      390.089       153308.49
       10022.579      151815.      392.471       151814.95
       10023.665      151515.      391.368       151515.06
       10024.751      150782.      393.649       150782.22
       10025.837      149965.      383.476       149965.45
       10026.923      151079.      387.768       151078.60
       10028.009      150572.      394.908       150571.81
       10029.095      149104.      386.055       149103.60
       10030.181      147881.      385.193       147881.35
       10031.267      146068.      394.784       146068.22
       10032.353      145576.      369.971       145576.44
       10033.439      144360.      382.998       144360.33
       10034.525      142459.      361.528       142458.88
       10035.611      141532.      375.571       141532.13
       10036.697      140119.      372.963       140118.71
       10037.783      138470.      371.977       138470.06
       10038.869      136222.      368.153       136222.12
       10039.955      133742.      369.426       133742.51
       10041.041      131814.      372.496       131813.64
       10042.127      130117.      358.365       130116.56
       10043.213      127811.      343.212       127810.70
       10044.299      123585.      349.275       123585.18
       10045.385      118634.      343.401       118634.10
       10046.471      116955.      341.756       116955.21
       10047.557      113663.      344.100       113662.94
       10048.643      110945.      331.010       110944.94
       10049.729      109021.      330.880       109021.34
       10050.814      107145.      328.796       107144.75
       10051.900      107257.      329.053       107257.22
       10052.986      108429.      338.770       108429.16
       10054.072      110187.      288.989       110187.49
       10055.158      113362.      438.441       113361.98
       10056.244      116754.      357.054       116753.64
       10057.330      120955.      348.802       120954.61
       10058.416      125090.      396.846       125090.39
       10059.502      127283.      342.394       127283.11
       10060.588      129742.      388.454       129741.77
       10061.674      133092.      368.142       133092.08
       10062.760      136655.      372.363       136654.78
       10063.846      138681.      373.085       138680.54
       10064.932      140148.      376.663       140147.73
       10066.018      142746.      378.227       142746.50
       10067.104      144410.      377.436       144410.20
       10068.190      145538.      380.379       145537.53
       10069.276      147738.      363.564       147738.17
       10070.362      150299.      426.770       150299.02
       10071.448      151347.      393.225       151347.03
       10072.534      152370.      391.156       152369.73
       10073.620      153467.      392.810       153466.76
       10074.706      155167.      390.420       155167.19
       10075.792      156674.      394.016       156674.33
       10076.878      156154.      395.075       156154.44
       10077.964      157463.      397.476       157462.67
       10079.050      159658.      398.547       159657.79
       10080.136      159882.      398.098       159881.92
       10081.222      160951.      402.249       160951.04
       10082.308      162162.      401.658       162162.24
       10083.394      161727.      401.401       161726.75
       10084.480      162156.      401.761       162155.66
       10085.566      163803.      405.432       163803.23
       10086.652      164801.      406.231       164800.74
       10087.738      165139.      407.651       165138.92
       10088.824      165206.      405.825       165206.01
       10089.910      165523.      407.649       165522.70
       10090.995      165594.      407.830       165594.31
       10092.081      166182.      406.078       166181.78
       10093.167      165904.      398.509       165904.44
       10094.253      165238.      402.648       165238.03
       10095.339      164414.      407.678       164414.15
       10096.425      164687.      406.665       164687.40
       10097.511      168433.      410.483       168433.27
       10098.597      169834.      411.198       169833.92
       10099.683      171155.      411.311       171155.31
       10100.769      171740.      414.638       171740.08
       10101.855      171845.      415.653       171845.15
       10102.941      172929.      420.925       172928.79
       10104.027      173511.      417.347       173510.97
       10105.113      173444.      415.581       173443.90
       10106.199      172962.      418.111       172962.01
       10107.285      173751.      419.374       173751.40
       10108.371      173949.      414.539       173948.64
       10109.457      172579.      415.739       172579.12
       10110.543      172961.      414.426       172961.39
       10111.629      174114.      417.259       174113.96
       10112.715      173918.      415.316       173918.15
       10113.801      173660.      416.587       173659.55
       10114.887      173814.      417.447       173814.04
       10115.973      174199.      416.506       174198.59
       10117.059      174996.      427.157       174996.16
       10118.145      175624.      419.394       175623.53
       10119.231      175639.      419.102       175638.77
       10120.317      175740.      418.455       175739.75
       10121.403      176350.      419.292       176349.69
       10122.489      176375.      640.145       176374.89
       10123.575      176573.      417.583       176573.44
       10124.661      177123.      426.975       177122.87
       10125.747      176778.      419.853       176777.92
       10126.833      176975.      419.163       176974.65
       10127.919      177459.      422.273       177459.38
       10129.005      178110.      422.268       178109.87
       10130.090      178912.      476.204       178912.05
       10131.176      178798.      423.097       178797.54
       10132.262      180270.      423.625       180269.59
       10133.348      180601.      445.351       180601.31
       10134.434      179328.      421.943       179328.45
       10135.520      180761.      425.059       180760.61
       10136.606      181054.      426.760       181053.50
       10137.692      181232.      427.127       181232.14
       10138.778      181344.      424.678       181344.06
       10139.864      181310.      425.348       181310.15
       10140.950      181325.      425.465       181325.41
       10142.036      182435.      406.246       182435.42
       10143.122      181675.      417.969       181675.37
       10144.208      181330.      420.687       181330.36
       10145.294      182009.      424.252       182009.40
       10146.380      182345.      431.579       182345.30
       10147.466      182435.      434.625       182435.06
       10148.552      182913.      427.610       182913.20
       10149.638      182818.      426.132       182818.37
       10150.724      183157.      427.808       183156.62
       10151.810      183169.      427.251       183168.70
       10152.896      183074.      430.311       183073.76
       10153.982      183748.      427.230       183748.32
       10155.068      184292.      433.752       184291.91
       10156.154      183766.      425.606       183766.47
       10157.240      183265.      426.754       183265.09
       10158.326      183885.      427.823       183885.31
       10159.412      184363.      413.987       184362.89
       10160.498      184746.      426.808       184746.08
       10161.584      183810.      416.670       183809.96
       10162.670      184664.      431.120       184663.62
       10163.756      185412.      426.980       185412.34
       10164.842      185358.      430.680       185358.17
       10165.928      184871.      429.269       184871.33
       10167.014      185420.      434.384       185419.58
       10168.100      185045.      431.062       185045.21
       10169.186      184869.      431.439       184868.74
       10170.271      185320.      348.925       185319.83
       10171.357      186131.      430.356       186130.98
       10172.443      186372.      431.758       186372.02
       10173.529      185841.      428.678       185840.65
       10174.615      186877.      434.177       186876.91
       10175.701      186413.      429.170       186413.15
       10176.787      185902.      430.556       185902.02
       10177.873      187147.      426.886       187146.71
       10178.959      187729.      434.833       187729.43
       10180.045      187516.      430.953       187516.37
       10181.131      187550.      433.181       187550.32
       10182.217      187340.      430.810       187339.73
       10183.303      187711.      434.100       187710.68
       10184.389      188319.      410.859       188318.90
       10185.475      187584.      436.506       187583.88
       10186.561      186704.      432.341       186704.08
       10187.647      187109.      433.447       187109.07
       10188.733      187710.      432.996       187709.54
       10189.819      187608.      433.059       187608.31
       10190.905      187715.      434.086       187715.10
       10191.991      187696.      434.276       187696.09
       10193.077      186792.      436.139       186792.33
       10194.163      186902.      446.585       186902.28
       10195.249      187681.      434.363       187680.71
       10196.335      187368.      424.827       187368.24
       10197.421      188256.      416.655       188256.41
       10198.507      187654.      432.062       187653.53
       10199.593      188271.      433.386       188270.57
       10200.679      188401.      388.278       188400.53
       10201.765      187652.      436.376       187652.28
       10202.851      188101.      430.733       188101.23
       10203.937      188806.      434.738       188805.65
       10205.023      189350.      434.314       189349.93
       10206.109      189188.      430.918       189187.91
       10207.195      188157.      437.962       188156.86
       10208.281      188956.      434.491       188955.95
       10209.367      189236.      485.412       189235.93
       10210.452      188567.      429.286       188567.23
       10211.538      188086.      417.815       188085.56
       10212.624      188365.      436.088       188364.55
       10213.710      189391.      434.358       189390.88
       10214.796      187296.      413.124       187296.00
       10215.882      186544.      444.249       186544.17
       10216.968      188796.      451.310       188795.97
       10218.054      188903.      433.324       188902.53
       10219.140      188545.      438.030       188545.28
       10220.226      186081.      433.574       186080.55
       10221.312      186576.      437.522       186575.98
       10222.398      188308.      434.037       188307.92
       10223.484      188694.      436.448       188693.74
       10224.570      188737.      433.737       188736.82
       10225.656      187938.      431.650       187937.62
       10226.742      188572.      433.012       188571.95
       10227.828      187507.      436.360       187507.07
       10228.914      187212.      435.190       187212.40
       10230.000      187885.      433.266       187884.95
       10231.086      189066.      435.045       189065.96
       10232.172      188463.      433.373       188462.77
       10233.258      187960.      430.715       187959.61
       10234.344      188103.      429.128       188103.14
       10235.430      188731.      434.217       188730.66
       10236.516      188191.      428.813       188190.58
       10237.602      188447.      450.538       188447.46
       10238.688      186705.      437.496       186705.17
       10239.774      187281.      435.056       187281.02
       10240.860      189361.      434.695       189360.81
       10241.946      188350.      427.333       188349.69
       10243.032      188481.      437.206       188480.99
       10244.118      188260.      433.624       188260.33
       10245.204      188365.      432.762       188364.72
       10246.290      185476.      435.285       185476.03
       10247.376      183985.      416.687       183984.83
       10248.462      185797.      438.780       185797.31
       10249.548      187850.      434.176       187849.81
       10250.633      187199.      429.660       187199.44
       10251.719      184309.      421.073       184308.81
       10252.805      184056.      429.376       184055.84
       10253.891      187341.      441.315       187341.11
       10254.977      187472.      430.051       187472.36
       10256.063      185613.      431.952       185612.83
       10257.149      186976.      432.354       186976.04
       10258.235      186283.      438.813       186282.89
       10259.321      186611.      411.521       186611.23
       10260.407      186061.      400.919       186060.68
       10261.493      186027.      428.106       186027.42
       10262.579      186598.      433.558       186597.95
       10263.665      186910.      433.326       186910.39
       10264.751      187146.      434.382       187146.34
       10265.837      186972.      431.057       186971.54
       10266.923      184742.      438.721       184741.86
       10268.009      185428.      423.279       185427.75
       10269.095      184230.      430.438       184229.75
       10270.181      183734.      427.339       183733.92
       10271.267      184428.      431.581       184427.92
       10272.353      185145.      428.622       185144.77
       10273.439      184854.      437.174       184854.06
       10274.525      185033.      425.393       185033.38
       10275.611      185837.      428.945       185836.85
       10276.697      183809.      423.491       183808.94
       10277.783      185082.      429.423       185082.31
       10278.869      184747.      433.215       184747.12
       10279.955      185089.      427.114       185089.49
       10281.041      184317.      428.211       184317.46
       10282.127      183668.      428.408       183667.96
       10283.213      185665.      419.943       185664.58
       10284.299      184796.      429.886       184796.06
       10285.385      184863.      436.899       184863.33
       10286.471      184823.      432.340       184822.60
       10287.557      184962.      431.283       184962.33
       10288.643      183759.      429.466       183758.90
       10289.729      184069.      427.871       184068.66
       10290.814      183836.      430.417       183835.82
       10291.900      184302.      429.982       184302.31
       10292.986      183735.      429.447       183734.61
       10294.072      184633.      425.678       184633.48
       10295.158      182371.      427.044       182370.93
       10296.244      182994.      429.368       182993.55
       10297.330      183711.      430.801       183710.99
       10298.416      183667.      429.638       183667.23
       10299.502      182836.      432.964       182836.38
       10300.588      182964.      428.470       182964.44
       10301.674      183382.      427.778       183382.45
       10302.760      183058.      395.863       183058.40
       10303.846      184475.      425.846       184474.80
       10304.932      183632.      428.902       183631.93
       10306.018      183836.      428.450       183835.90
       10307.104      183143.      432.449       183142.99
       10308.190      183755.      426.290       183754.98
       10309.276      183148.      423.936       183147.86
       10310.362      184346.      431.870       184345.91
       10311.448      183222.      426.242       183221.91
       10312.534      183879.      429.159       183879.45
       10313.620      183241.      412.302       183241.19
       10314.706      183583.      420.631       183583.43
       10315.792      183607.      427.667       183607.03
       10316.878      183478.      426.419       183478.14
       10317.964      183847.      431.886       183847.10
       10319.050      184138.      431.123       184137.68
       10320.136      184173.      430.829       184173.00
       10321.222      184602.      428.517       184602.09
       10322.308      184049.      424.399       184049.32
       10323.394      183952.      432.990       183952.26
       10324.480      183050.      424.951       183050.51
       10325.566      182810.      427.606       182810.05
       10326.652      182917.      431.713       182917.28
       10327.738      183488.      435.078       183487.52
       10328.824      182919.      427.992       182919.25
       10329.910      183720.      428.843       183719.63
       10330.995      183418.      427.526       183417.68
       10332.081      183046.      427.333       183045.91
       10333.167      182688.      423.835       182688.47
       10334.253      183079.      424.859       183079.42
       10335.339      183668.      432.028       183667.75
       10336.425      183678.      429.070       183677.78
       10337.511      183969.      428.413       183968.91
       10338.597      183678.      430.548       183678.09
       10339.683      183362.      423.521       183362.23
       10340.769      184161.      425.730       184160.71
       10341.855      183134.      428.320       183134.38
       10342.941      182710.      426.960       182710.41
       10344.027      183773.      427.971       183773.13
       10345.113      183632.      466.850       183632.44
       10346.199      184010.      429.561       184009.88
       10347.285      184830.      431.639       184830.14
       10348.371      183794.      329.844       183794.10
       10349.457      183767.      428.861       183767.24
       10350.543      183873.      429.851       183872.86
       10351.629      183395.      429.137       183395.20
       10352.715      181824.      479.617       181823.76
       10353.801      182653.      428.718       182652.61
       10354.887      183816.      427.425       183816.44
       10355.973      184957.      433.616       184956.73
       10357.059      185039.      430.415       185039.46
       10358.145      184314.      431.099       184314.00
       10359.231      185353.      428.342       185352.85
       10360.317      184990.      428.910       184990.45
       10361.403      185412.      428.784       185411.86
       10362.489      184823.      429.522       184822.95
       10363.575      184184.      435.576       184184.13
       10364.661      184418.      432.443       184417.61
       10365.747      186271.      427.482       186271.14
       10366.833      186647.      432.768       186647.06
       10367.919      187021.      432.077       187020.95
       10369.005      186539.      431.681       186539.22
       10370.090      186567.      430.269       186566.93
       10371.176      185839.      431.492       185839.11
       10372.262      185827.      431.129       185826.77
       10373.348      186426.      432.570       186426.10
       10374.434      187260.      434.210       187259.91
       10375.520      186410.      432.777       186410.01
       10376.606      186514.      433.047       186513.62
       10377.692      187117.      434.204       187116.61
       10378.778      187563.      432.544       187562.65
       10379.864      186915.      435.647       186914.70
       10380.950      187338.      452.860       187337.66
       10382.036      187219.      433.224       187219.25
       10383.122      188361.      428.011       188361.08
       10384.208      188597.      424.640       188597.13
       10385.294      188700.      435.557       188699.71
       10386.380      188241.      434.018       188240.67
       10387.466      188552.      432.869       188552.06
       10388.552      187988.      433.291       187988.37
       10389.638      187212.      433.381       187212.34
       10390.724      187930.      433.545       187929.64
       10391.810      188089.      435.190       188088.77
       10392.896      187820.      429.256       187820.03
       10393.982      188123.      433.616       188122.73
       10395.068      188608.      434.357       188608.11
       10396.154      187736.      433.185       187735.87
       10397.240      187007.      431.991       187006.66
       10398.326      187507.      433.316       187507.03
       10399.412      187459.      434.948       187458.75
       10400.498      187575.      423.419       187574.61
       10401.584      186977.      432.700       186977.21
       10402.670      187964.      431.917       187964.40
       10403.756      189910.      438.967       189909.55
       10404.842      190556.      435.233       190555.63
       10405.928      190359.      439.159       190359.03
       10407.014      189979.      441.145       189978.71
       10408.100      190459.      439.453       190458.57
       10409.186      189696.      436.536       189695.73
       10410.271      188640.      426.680       188640.41
       10411.357      187059.      431.060       187058.98
       10412.443      186082.         -NaN       186081.82
       10413.529      187283.      417.855       187283.28
       10414.615      188073.      429.803       188072.65
       10415.701      186916.      429.210       186915.64
       10416.787      188221.      433.010       188220.56
       10417.873      189914.      434.177       189913.99
       10418.959      189877.      437.325       189877.43
       10420.045      187679.      434.534       187679.15
       10421.131      187702.      434.368       187702.28
       10422.217      189332.      437.881       189332.28
       10423.303      189395.      436.146       189394.62
       10424.389      190593.      427.171       190592.56
       10425.475      190861.      437.026       190861.18
       10426.561      190781.      436.903       190780.82
       10427.647      189572.      424.774       189572.29
       10428.733      190017.      434.981       190016.55
       10429.819      185002.      430.536       185002.46
       10430.905      186117.      431.484       186116.67
       10431.991      189525.      436.649       189525.01
       10433.077      190091.      434.007       190091.31
       10434.163      190133.      438.040       190133.27
       10435.249      190386.      435.860       190386.18
       10436.335      189583.      438.139       189582.72
       10437.421      191324.      436.446       191324.34
       10438.507      192358.      438.537       192358.45
       10439.593      190210.      431.752       190209.95
       10440.679      189993.      440.735       189992.82
       10441.765      191476.      446.608       191476.03
       10442.851      191394.      439.310       191393.87
       10443.937      189874.      437.172       189874.23
       10445.023      190385.      433.555       190385.46
       10446.109      189361.      435.694       189361.16
       10447.195      190331.      434.157       190331.35
       10448.281      190812.      429.591       190812.38
       10449.367      191680.      436.620       191679.69
       10450.452      191051.      438.162       191050.66
       10451.538      190460.      437.051       190459.95
       10452.624      190362.      436.468       190361.97
       10453.710      189169.      434.322       189169.35
       10454.796      189907.      431.452       189906.89
       10455.882      188571.      434.416       188571.22
       10456.968      188814.      441.131       188813.51
       10458.054      188040.      432.337       188040.42
       10459.140      187443.      449.762       187442.81
       10460.226      186646.      432.525       186645.59
       10461.312      183678.      425.320       183678.36
       10462.398      185872.      418.470       185871.79
       10463.484      187540.      420.993       187540.33
       10464.570      189013.      436.806       189013.34
       10465.656      189932.      436.471       189931.91
       10466.742      190016.      434.943       190016.00
       10467.828      190467.      430.247       190467.15
       10468.914      191233.      436.924       191233.45
       10470.000      189100.      436.737       189099.75
       10471.086      188541.      434.360       188540.97
       10472.172      188318.      439.763       188318.21
       10473.258      189861.      436.055       189860.54
       10474.344      188114.      434.745       188114.26
       10475.430      187556.      434.484       187556.27
       10476.516      188611.      433.720       188610.75
       10477.602      188103.      527.328       188103.19
       10478.688      188391.      434.696       188390.78
       10479.774      188979.      435.082       188979.09
       10480.860      188691.      431.993       188691.36
       10481.946      188872.      425.741       188871.98
       10483.032      188215.      433.757       188214.79
       10484.118      189956.      422.479       189956.02
       10485.204      189704.      435.499       189704.07
       10486.290      189061.      433.481       189060.97
       10487.376      189413.      430.409       189413.20
       10488.462      189182.      440.386       189182.33
       10489.548      188633.      433.866       188632.92
       10490.633      186508.      431.288       186507.51
       10491.719      187556.      437.948       187556.50
       10492.805      187098.      432.673       187098.47
       10493.891      185987.      431.605       185987.30
       10494.977      187651.      431.122       187650.98
       10496.063      187490.      432.264       187490.42
       10497.149      187117.      438.848       187117.11
       10498.235      186813.      431.186       186813.15
       10499.321      187186.      436.791       187185.79
       10500.407      186931.      432.286       186930.51
       10501.493      186953.      431.101       186952.96
       10502.579      186891.      431.566       186891.20
       10503.665      186581.      430.875       186581.15
       10504.751      186824.      428.988       186823.78
       10505.837      186235.      429.432       186235.44
       10506.923      185099.      430.417       185099.32
       10508.009      185900.      431.179       185899.84
       10509.095      186120.      431.097       186120.35
       10510.181      186742.      435.109       186741.94
       10511.267      186864.      429.779       186863.62
       10512.353      186273.      431.646       186273.34
       10513.439      180719.      424.921       180719.37
       10514.525      185229.      428.985       185229.36
       10515.611      183596.      427.209       183595.96
       10516.697      186218.      426.511       186218.05
       10517.783      185693.      431.575       185692.98
       10518.869      186673.      418.360       186673.43
       10519.955      185561.         -NaN       185561.23
       10521.041      184565.      427.432       184564.90
       10522.127      184752.      428.204       184752.01
       10523.213      184795.      430.342       184795.11
       10524.299      184303.      429.854       184303.26
       10525.385      184758.      429.816       184757.88
       10526.471      185771.      429.821       185771.03
       10527.557      185266.      171.089       185266.28
       10528.643      183783.      430.556       183782.59
       10529.729      183639.      425.471       183639.17
       10530.814      184037.      430.800       184036.60
       10531.900      185249.      430.087       185249.47
       10532.986      184276.      428.491       184275.58
