       9750.0000   -0.0339535    0.0160462  -0.00016480040     0.022001850
       9751.0860   -0.0228976    0.0131922    -0.018196450     0.018141408
       9752.1719    0.0128105    0.0126859     0.026818194       1000.0000
       9753.2579   -0.0519853   0.00844985    -0.050184860       1000.0000
       9754.3439   0.00544978   0.00461806    0.0043155695     0.020955316
       9755.4299    0.0766475    0.0122089     0.027276839     0.017590848
       9756.5158     0.100030    0.0118413      0.10666443     0.018369551
       9757.6018    0.0503781    0.0120954     0.080163856     0.016827055
       9758.6878    0.0412601    0.0119321     0.058055784     0.016460105
       9759.7738    0.0313156    0.0113619     0.058167235     0.015536371
       9760.8597    0.0328174    0.0113110     0.039298568     0.015383315
       9761.9457   -0.0172967    0.0102228    -0.050595366     0.014534912
       9763.0317    0.0259449   0.00972410     0.026328096     0.014354648
       9764.1176    0.0212213    0.0112501     0.041250041     0.017085239
       9765.2036    0.0558649    0.0110081     0.060392763     0.015982603
       9766.2896    0.0535942    0.0113428     0.066990805     0.015065489
       9767.3756    0.0625004    0.0120279     0.052650881     0.015531974
       9768.4615   -0.0205510    0.0106311   0.00053819669     0.014456814
       9769.5475    0.0117007    0.0107556     0.021589929       1000.0000
       9770.6335   -0.0109420    0.0108881    -0.021743413     0.014401422
       9771.7195   0.00774745    0.0107266     0.020282274     0.014426786
       9772.8054   0.00463130    0.0103661  -0.00034490512     0.017419068
       9773.8914    0.0138317    0.0102773    0.0059204140     0.016136173
       9774.9774   0.00289740   0.00993660    -0.045913068     0.014428495
       9776.0633  -0.00673245    0.0106758  -0.00033292953     0.014676098
       9777.1493   -0.0107173    0.0107023    -0.011451090     0.014830017
       9778.2353   0.00315987    0.0104661    -0.023421439     0.014586870
       9779.3213   -0.0126779    0.0107313    -0.042042124     0.014774822
       9780.4072   -0.0117278    0.0106337    0.0073616790     0.014862730
       9781.4932   0.00458746    0.0107922    0.0017698146     0.014793180
       9782.5792    0.0364220    0.0105529     0.058269301     0.014553214
       9783.6652   -0.0123222    0.0105179    -0.021138059     0.015454298
       9784.7511    0.0365314    0.0106349     0.069444657     0.014556902
       9785.8371    0.0191877    0.0108754     0.035221342     0.014750961
       9786.9231    0.0168490    0.0109264     0.028847271     0.014991042
       9788.0090    0.0207741    0.0114735    0.0086706045     0.015684728
