      9750.00    0.0538889     0.232140
      9751.09     0.101829     0.319107
      9752.17    0.0900036     0.300006
      9753.26    0.0314992     0.177480
      9754.34    0.0230364     0.151777
      9755.43    0.0550258     0.234576
      9756.52     0.148828     0.385782
      9757.60     0.103878     0.322301
      9758.69     0.110012     0.331681
      9759.77     0.124304     0.352567
      9760.86    0.0982750     0.313488
      9761.95    0.0272744     0.165150
      9763.03    0.0442053     0.210251
      9764.12     0.107701     0.328179
      9765.20     0.155982     0.394946
      9766.29     0.116663     0.341559
      9767.38    0.0674564     0.259724
      9768.46    0.0205252     0.143266
      9769.55     0.115049     0.339189
      9770.63    0.0430434     0.207469
      9771.72    0.0630997     0.251197
      9772.81    0.0969105     0.311305
      9773.89    0.0823672     0.286997
      9774.98    0.0367146     0.191611
      9776.06    0.0926798     0.304434
      9777.15    0.0914984     0.302487
      9778.24     0.133824     0.365820
      9779.32    0.0980052     0.313058
      9780.41    0.0661702     0.257236
      9781.49     0.113597     0.337042
      9782.58    0.0552462     0.235045
      9783.67    0.0217953     0.147632
      9784.75     0.144471     0.380094
      9785.84     0.122489     0.349985
      9786.92    0.0986432     0.314075
      9788.01    0.0273872     0.165491
      9789.09    0.0550428     0.234612
      9790.18     0.122707     0.350295
      9791.27    0.0819330     0.286239
      9792.35     0.191080     0.437127
      9793.44   -0.0154609     0.387585
      9794.52   -0.0104026     0.387585
      9795.61     0.131833     0.363088
      9796.70  -0.00353529     0.387585
      9797.78    0.0433132     0.208118
      9798.87    0.0888853     0.298136
      9799.96     0.128474     0.358432
      9801.04    0.0336543     0.183451
      9802.13  -0.00163195     0.387585
      9803.21    0.0651227     0.255191
      9804.30   -0.0493003     0.387585
      9805.38   0.00459980    0.0678218
      9806.47     0.153245     0.391466
      9807.56     0.139799     0.373896
      9808.64     0.102379     0.319967
      9809.73     0.106289     0.326020
      9810.81    0.0492240     0.221865
      9811.90    0.0773180     0.278061
      9812.99     0.183398     0.428249
      9814.07    0.0740960     0.272206
      9815.16    0.0337357     0.183673
      9816.24    0.0682653     0.261276
      9817.33    0.0327785     0.181048
      9818.42     0.133110     0.364842
      9819.50     0.102962     0.320876
      9820.59    0.0652617     0.255464
      9821.67    0.0668170     0.258490
      9822.76    0.0825385     0.287295
      9823.85     0.147249     0.383730
      9824.93     0.185485     0.430680
      9826.02    0.0899473     0.299912
      9827.10    0.0325008     0.180280
      9828.19     0.144087     0.379589
      9829.28     0.100667     0.317280
      9830.36     0.113571     0.337004
      9831.45    0.0796819     0.282280
      9832.53    0.0354992     0.188412
      9833.62    0.0628925     0.250784
      9834.71    0.0589251     0.242745
      9835.79    0.0411633     0.202887
      9836.88    0.0317523     0.178192
      9837.96     0.156199     0.395220
      9839.05     0.173685     0.416755
      9840.14     0.170296     0.412670
      9841.22     0.155684     0.394568
      9842.31     0.109091     0.330289
      9843.39     0.167284     0.409004
      9844.48    0.0317128     0.178081
      9845.57    0.0982329     0.313421
      9846.65    0.0523907     0.228890
      9847.74   0.00578555    0.0760628
      9848.82    0.0348253     0.186615
      9849.91   0.00707563    0.0841167
      9851.00     0.125439     0.354174
      9852.08     0.193282     0.439639
      9853.17    0.0660511     0.257004
      9854.25    0.0805241     0.283768
      9855.34     0.162605     0.403243
      9856.43     0.126954     0.356306
      9857.51   0.00810370    0.0900206
      9858.60    0.0569784     0.238702
      9859.68    0.0521529     0.228370
      9860.77     0.115338     0.339615
      9861.86    0.0355287     0.188491
      9862.94     0.110448     0.332337
      9864.03    0.0557647     0.236145
      9865.11     0.106004     0.325583
      9866.20    0.0697071     0.264021
      9867.29    0.0863052     0.293778
      9868.37    0.0535009     0.231303
      9869.46     0.117909     0.343379
      9870.54    0.0904444     0.300740
      9871.63    0.0893688     0.298946
      9872.71     0.113160     0.336392
      9873.80    0.0837323     0.289365
      9874.89   -0.0343294     0.387585
      9875.97    0.0224128     0.149709
      9877.06     0.172264     0.415047
      9878.14     0.158940     0.398673
      9879.23     0.159550     0.399437
      9880.32     0.111685     0.334193
      9881.40     0.114941     0.339030
      9882.49    0.0545992     0.233665
      9883.57    0.0927611     0.304567
      9884.66     0.121964     0.349234
      9885.75     0.131901     0.363181
      9886.83     0.152524     0.390544
      9887.92     0.135137     0.367610
      9889.00     0.148609     0.385498
      9890.09     0.109598     0.331055
      9891.18     0.136385     0.369304
      9892.26     0.114502     0.338381
      9893.35     0.106630     0.326543
      9894.43    0.0527315     0.229633
      9895.52     0.129471     0.359821
      9896.61     0.180962     0.425396
      9897.69     0.190477     0.436437
      9898.78     0.163524     0.404380
      9899.86    0.0561875     0.237039
      9900.95    0.0949572     0.308151
      9902.04    0.0528458     0.229882
      9903.12    0.0603148     0.245591
      9904.21     0.141532     0.376208
      9905.29    0.0901849     0.300308
      9906.38    0.0707784     0.266042
      9907.47     0.123187     0.350980
      9908.55     0.108885     0.329977
      9909.64    0.0827698     0.287697
      9910.72    0.0902250     0.300375
      9911.81     0.116329     0.341071
      9912.90    0.0664812     0.257840
      9913.98     0.136933     0.370045
      9915.07    0.0365723     0.191239
      9916.15    0.0102116     0.101052
      9917.24    0.0834760     0.288922
      9918.33     0.142746     0.377818
      9919.41     0.255277     0.505250
      9920.50     0.123145     0.350920
      9921.58    0.0851321     0.291774
      9922.67    0.0786492     0.280445
      9923.76     0.149493     0.386643
      9924.84     0.137505     0.370817
      9925.93     0.136212     0.369070
      9927.01    0.0762433     0.276122
      9928.10    0.0944962     0.307402
      9929.19     0.116226     0.340919
      9930.27    0.0973774     0.312054
      9931.36    0.0905296     0.300881
      9932.44     0.196006     0.442726
      9933.53     0.134534     0.366788
      9934.62     0.117485     0.342761
      9935.70     0.138903     0.372697
      9936.79    0.0816652     0.285771
      9937.87     0.127482     0.357047
      9938.96     0.153477     0.391761
      9940.04     0.164437     0.405509
      9941.13    0.0986938     0.314156
      9942.22     0.121088     0.347977
      9943.30     0.216017     0.464777
      9944.39     0.247075     0.497066
      9945.48    0.0466174     0.215911
      9946.56     0.204336     0.452035
      9947.65     0.104290     0.322940
      9948.73     0.112954     0.336086
      9949.82    0.0898089     0.299681
      9950.91     0.198354     0.445370
      9951.99    0.0351834     0.187573
      9953.08    0.0755121     0.274795
      9954.16    0.0891814     0.298633
      9955.25    0.0634715     0.251936
      9956.33    0.0987056     0.314174
      9957.42     0.162692     0.403351
      9958.51    0.0419994     0.204937
      9959.59     0.111592     0.334054
      9960.68     0.300616     0.548284
      9961.76     0.117471     0.342741
      9962.85     0.189834     0.435700
      9963.94     0.152567     0.390598
      9965.02     0.159216     0.399018
      9966.11    0.0687914     0.262281
      9967.19     0.154209     0.392695
      9968.28     0.152531     0.390553
      9969.37    0.0865498     0.294193
      9970.45    0.0769932     0.277476
      9971.54     0.128290     0.358176
      9972.62     0.153766     0.392130
      9973.71     0.104690     0.323558
      9974.80     0.115037     0.339171
      9975.88    0.0809259     0.284475
      9976.97    0.0822235     0.286746
      9978.05     0.123685     0.351689
      9979.14    0.0939237     0.306470
      9980.23    0.0204711     0.143077
      9981.31    0.0690173     0.262711
      9982.40    0.0560910     0.236835
      9983.48     0.131696     0.362899
      9984.57    0.0942557     0.307011
      9985.66     0.114787     0.338803
      9986.74    0.0376689     0.194085
      9987.83    0.0944166     0.307273
      9988.91    0.0830402     0.288167
      9990.00    0.0772780     0.277989
      9991.09    0.0879330     0.296535
      9992.17    0.0950881     0.308364
      9993.26     0.131709     0.362918
      9994.34     0.203649     0.451275
      9995.43     0.100831     0.317539
      9996.52    0.0828895     0.287905
      9997.60   0.00257788    0.0507728
      9998.69    0.0678009     0.260386
      9999.77     0.101531     0.318639
      10000.9     0.123963     0.352083
      10001.9    0.0699953     0.264566
      10003.0     0.267651     0.517350
      10004.1     0.193145     0.439483
      10005.2     0.108477     0.329358
      10006.3     0.151945     0.389802
      10007.4     0.180090     0.424370
      10008.5    0.0795475     0.282042
      10009.5     0.123140     0.350913
      10010.6    0.0863595     0.293870
      10011.7    0.0523081     0.228710
      10012.8    0.0581121     0.241064
      10013.9     0.155954     0.394910
      10015.0     0.228719     0.478245
      10016.1     0.108743     0.329762
      10017.1    0.0603299     0.245621
      10018.2    0.0321224     0.179227
      10019.3     0.113016     0.336179
      10020.4    0.0237905     0.154242
      10021.5    0.0545199     0.233495
      10022.6    0.0943703     0.307198
      10023.7     0.153382     0.391640
      10024.8    0.0584098     0.241681
      10025.8    0.0148278     0.121770
      10026.9     0.145045     0.380847
      10028.0    0.0169977     0.130375
      10029.1     0.243933     0.493895
      10030.2     0.168820     0.410877
      10031.3    0.0565482     0.237799
      10032.4     0.125415     0.354139
      10033.4     0.196931     0.443769
      10034.5    0.0941832     0.306893
      10035.6     0.125867     0.354778
      10036.7    0.0772898     0.278010
      10037.8     0.118818     0.344699
      10038.9    0.0945454     0.307482
      10040.0     0.129735     0.360188
      10041.0     0.175789     0.419272
      10042.1     0.120946     0.347773
      10043.2    0.0587468     0.242377
      10044.3     0.119656     0.345913
      10045.4     0.194461     0.440977
      10046.5     0.165608     0.406950
      10047.6     0.175238     0.418614
      10048.6     0.154587     0.393175
      10049.7     0.148037     0.384756
      10050.8     0.136405     0.369331
      10051.9     0.134809     0.367163
      10053.0    0.0757992     0.275317
      10054.1     0.106935     0.327009
      10055.2     0.123899     0.351992
      10056.2     0.137382     0.370650
      10057.3     0.109989     0.331646
      10058.4     0.141482     0.376141
      10059.5     0.144520     0.380158
      10060.6     0.170307     0.412683
      10061.7     0.132042     0.363375
      10062.8    0.0519663     0.227961
      10063.8    0.0860776     0.293390
      10064.9    0.0336986     0.183572
      10066.0    0.0871693     0.295244
      10067.1     0.150679     0.388174
      10068.2     0.122848     0.350497
      10069.3     0.101150     0.318040
      10070.4     0.154460     0.393014
      10071.4     0.122205     0.349579
      10072.5     0.108436     0.329296
      10073.6     0.116317     0.341052
      10074.7     0.126207     0.355256
      10075.8     0.122612     0.350160
      10076.9     0.135758     0.368453
      10078.0     0.114674     0.338636
      10079.0     0.145620     0.381602
      10080.1     0.124355     0.352640
      10081.2     0.106377     0.326154
      10082.3     0.102937     0.320838
      10083.4   -0.0841424     0.387585
      10084.5   -0.0307948     0.387585
      10085.6   -0.0422531     0.387585
      10086.7     0.277813     0.527080
      10087.7     0.248935     0.498933
      10088.8     0.209828     0.458070
      10089.9     0.187285     0.432765
      10091.0     0.123857     0.351933
      10092.1     0.155333     0.394123
      10093.2     0.102483     0.320130
      10094.3    0.0944236     0.307284
      10095.3     0.110718     0.332743
      10096.4     0.187375     0.432868
      10097.5     0.222116     0.471292
      10098.6     0.104756     0.323660
      10099.7     0.144428     0.380037
      10100.8     0.114643     0.338589
      10101.9     0.140053     0.374237
      10102.9     0.129354     0.359658
      10104.0     0.202936     0.450484
      10105.1  0.000580691    0.0240975
      10106.2     0.269828     0.519450
      10107.3     0.137809     0.371227
      10108.4     0.147782     0.384425
      10109.5     0.175450     0.418868
      10110.5     0.143724     0.379109
      10111.6     0.127718     0.357377
      10112.7     0.127589     0.357196
      10113.8    0.0957065     0.309365
      10114.9    0.0796115     0.282155
      10116.0     0.153647     0.391979
      10117.1     0.163572     0.404440
      10118.1     0.181681     0.426240
      10119.2    0.0758704     0.275446
      10120.3     0.231371     0.481010
      10121.4     0.167193     0.408892
      10122.5     0.196270     0.443023
      10123.6     0.100959     0.317740
      10124.7    0.0698019     0.264200
      10125.7     0.292367     0.540710
      10126.8   -0.0677828     0.387585
      10127.9   -0.0760185     0.387585
      10129.0     0.159571     0.399463
      10130.1     0.158292     0.397859
      10131.2     0.185489     0.430684
      10132.3    0.0927289     0.304514
      10133.3     0.156242     0.395275
      10134.4     0.130660     0.361469
      10135.5     0.121726     0.348893
      10136.6    0.0500165     0.223644
      10137.7     0.120517     0.347156
      10138.8     0.149536     0.386699
      10139.9     0.168585     0.410591
      10141.0     0.261838     0.511701
      10142.0     0.100051     0.316309
      10143.1     0.124737     0.353181
      10144.2    0.0851214     0.291756
      10145.3     0.219382     0.468383
      10146.4     0.223074     0.472307
      10147.5     0.164813     0.405971
      10148.6     0.134203     0.366337
      10149.6     0.120557     0.347213
      10150.7    0.0500988     0.223828
      10151.8     0.139429     0.373401
      10152.9    0.0511002     0.226054
      10154.0   -0.0726056     0.387585
      10155.1   -0.0835808     0.387585
      10156.2     0.106022     0.325610
      10157.2    0.0329944     0.181643
      10158.3    0.0994000     0.315278
      10159.4     0.116889     0.341890
      10160.5     0.274784     0.524198
      10161.6     0.151649     0.389421
      10162.7     0.125224     0.353870
      10163.8    0.0554721     0.235525
      10164.8    0.0513797     0.226671
      10165.9    0.0332698     0.182400
      10167.0     0.198688     0.445744
      10168.1     0.140149     0.374365
      10169.2     0.118753     0.344605
      10170.3     0.211515     0.459908
      10171.4     0.241039     0.490957
      10172.4     0.110144     0.331879
      10173.5   -0.0349240     0.387585
      10174.6    0.0390485     0.197607
      10175.7     0.157096     0.396353
      10176.8     0.140076     0.374267
      10177.9     0.157431     0.396775
      10179.0     0.104055     0.322576
      10180.0     0.158581     0.398222
      10181.1     0.135647     0.368303
      10182.2     0.172380     0.415186
      10183.3     0.116561     0.341410
      10184.4    0.0470844     0.216989
      10185.5     0.154134     0.392599
      10186.6     0.103958     0.322425
      10187.6    0.0965210     0.310678
      10188.7     0.169098     0.411216
      10189.8    0.0753504     0.274500
      10190.9   -0.0440609     0.387585
      10192.0     0.256463     0.506422
      10193.1     0.263174     0.513005
      10194.2    0.0583056     0.241466
      10195.2     0.279904     0.529059
      10196.3     0.164812     0.405970
      10197.4    0.0803362     0.283436
      10198.5     0.128631     0.358651
      10199.6     0.124161     0.352364
      10200.7     0.216121     0.464888
      10201.8     0.126200     0.355247
      10202.9     0.223130     0.472366
      10203.9     0.230697     0.480309
      10205.0     0.170542     0.412967
      10206.1    0.0159597     0.126332
      10207.2     0.185139     0.430278
      10208.3     0.227715     0.477195
      10209.4    0.0153618     0.123943
      10210.5     0.104136     0.322701
      10211.5    0.0517312     0.227445
      10212.6     0.373355     0.611028
      10213.7     0.429946     0.655703
      10214.8     0.234015     0.483751
      10215.9    -0.167991     0.387585
      10217.0     0.209120     0.457296
      10218.1     0.218766     0.467724
      10219.1     0.109240     0.330515
      10220.2     0.149789     0.387025
      10221.3     0.133711     0.365665
      10222.4     0.139330     0.373269
      10223.5     0.112915     0.336029
      10224.6     0.161279     0.401596
      10225.7     0.138901     0.372694
      10226.7     0.230582     0.480190
      10227.8     0.274636     0.524057
      10228.9     0.322813     0.568166
      10230.0     0.169674     0.411915
      10231.1    0.0436020     0.208811
      10232.2     0.256007     0.505971
      10233.3     0.208566     0.456690
      10234.3     0.166649     0.408227
      10235.4     0.269590     0.519221
      10236.5     0.151184     0.388824
      10237.6     0.184989     0.430104
      10238.7     0.162621     0.403263
      10239.8     0.194195     0.440675
      10240.9     0.185192     0.430339
      10241.9     0.208087     0.456166
      10243.0     0.143830     0.379249
      10244.1     0.175284     0.418670
      10245.2     0.207208     0.455201
      10246.3     0.191798     0.437947
      10247.4     0.194400     0.440908
      10248.5     0.181559     0.426097
      10249.5     0.183696     0.428598
      10250.6     0.210265     0.458546
      10251.7     0.197393     0.444289
      10252.8     0.160089     0.400111
      10253.9     0.117410     0.342652
      10255.0     0.195683     0.442361
      10256.1     0.225604     0.474978
      10257.1     0.201504     0.448893
      10258.2     0.110980     0.333137
      10259.3     0.121126     0.348032
      10260.4    0.0987192     0.314196
      10261.5     0.194215     0.440698
      10262.6     0.126063     0.355054
      10263.7     0.101476     0.318553
      10264.8     0.166639     0.408214
      10265.8    0.0704291     0.265385
      10266.9     0.109549     0.330982
      10268.0     0.137434     0.370721
      10269.1     0.187692     0.433234
      10270.2     0.215386     0.464097
      10271.3     0.175456     0.418874
      10272.4    0.0697421     0.264087
      10273.4     0.119205     0.345260
      10274.5     0.175811     0.419299
      10275.6     0.230855     0.480474
      10276.7     0.184562     0.429606
      10277.8     0.225482     0.474849
      10278.9     0.181097     0.425555
      10280.0     0.157576     0.396958
      10281.0     0.168081     0.409977
      10282.1     0.202297     0.449775
      10283.2     0.136597     0.369590
      10284.3     0.193135     0.439471
      10285.4     0.290642     0.539112
      10286.5     0.171903     0.414611
      10287.6     0.443092     0.665652
      10288.6    -0.173484     0.387585
      10289.7     0.293198     0.541478
      10290.8     0.217759     0.466646
      10291.9   -0.0113296     0.387585
      10293.0     0.115031     0.339162
      10294.1     0.255213     0.505186
      10295.2     0.166615     0.408185
      10296.2     0.235959     0.485757
      10297.3     0.157959     0.397440
      10298.4     0.214477     0.463117
      10299.5     0.217051     0.465888
      10300.6     0.184542     0.429584
      10301.7     0.186261     0.431579
      10302.8     0.231832     0.481489
      10303.8     0.219379     0.468379
      10304.9     0.139575     0.373598
      10306.0    0.0631009     0.251199
      10307.1     0.158726     0.398404
      10308.2     0.197287     0.444170
      10309.3     0.135498     0.368101
      10310.4     0.167604     0.409394
      10311.4     0.194793     0.441354
      10312.5     0.183680     0.428580
      10313.6     0.138352     0.371957
      10314.7     0.185145     0.430285
      10315.8     0.198365     0.445382
      10316.9     0.160448     0.400559
      10318.0     0.160744     0.400929
      10319.0     0.184792     0.429875
      10320.1     0.175710     0.419178
      10321.2     0.240484     0.490392
      10322.3     0.151583     0.389336
      10323.4     0.149826     0.387074
      10324.5     0.142070     0.376922
      10325.6     0.205584     0.453414
      10326.7     0.219399     0.468401
      10327.7     0.177144     0.420885
      10328.8     0.100140     0.316450
      10329.9     0.217598     0.466474
      10331.0     0.139284     0.373208
      10332.1     0.176209     0.419773
      10333.2     0.171821     0.414513
      10334.3     0.106138     0.325789
      10335.3     0.242437     0.492379
      10336.4     0.236341     0.486149
      10337.5     0.165749     0.407123
      10338.6     0.158636     0.398291
      10339.7     0.224135     0.473429
      10340.8     0.153309     0.391547
      10341.9     0.144062     0.379555
      10342.9     0.172143     0.414901
      10344.0     0.257150     0.507099
      10345.1     0.146250     0.382427
      10346.2     0.219491     0.468498
      10347.3     0.306447     0.553576
      10348.4     0.273403     0.522879
      10349.5     0.165472     0.406783
      10350.5    0.0944454     0.307320
      10351.6   0.00533465    0.0730387
      10352.7    0.0864348     0.293998
      10353.8    0.0893758     0.298958
      10354.9    0.0557635     0.236143
      10356.0    0.0707469     0.265983
      10357.1     0.251294     0.501292
      10358.1     0.323144     0.568457
      10359.2     0.207849     0.455905
      10360.3     0.136265     0.369141
      10361.4     0.175456     0.418875
      10362.5     0.186948     0.432375
      10363.6     0.157383     0.396716
      10364.7     0.119787     0.346103
      10365.7     0.159984     0.399979
      10366.8     0.184953     0.430062
      10367.9     0.210568     0.458877
      10369.0     0.145811     0.381851
      10370.1    0.0907394     0.301230
      10371.2     0.143616     0.378968
      10372.3     0.139843     0.373956
      10373.3    0.0827100     0.287593
      10374.4    0.0981283     0.313254
      10375.5     0.393006     0.626902
      10376.6   -0.0463999     0.387585
      10377.7    0.0407122     0.201773
      10378.8    0.0946658     0.307678
      10379.9     0.211689     0.460097
      10381.0     0.204793     0.452541
      10382.0     0.120265     0.346792
      10383.1     0.128962     0.359113
      10384.2     0.146527     0.382788
      10385.3     0.210378     0.458669
      10386.4     0.120041     0.346469
      10387.5     0.121092     0.347982
      10388.6     0.118584     0.344360
      10389.6     0.221915     0.471079
      10390.7     0.201673     0.449080
      10391.8     0.265194     0.514970
      10392.9     0.238690     0.488559
      10394.0     0.294760     0.542918
      10395.1     0.153733     0.392089
      10396.2     0.135980     0.368754
      10397.2     0.266524     0.516259
      10398.3     0.224177     0.473474
      10399.4     0.360722     0.600602
      10400.5     0.155668     0.394548
      10401.6     0.235062     0.484832
      10402.7     0.109481     0.330880
      10403.8     0.230329     0.479926
      10404.8     0.214955     0.463632
      10405.9     0.273888     0.523343
      10407.0    0.0830596     0.288201
      10408.1     0.173691     0.416763
      10409.2     0.188945     0.434678
      10410.3     0.121210     0.348152
      10411.4     0.206747     0.454694
      10412.4     0.225390     0.474753
      10413.5     0.110892     0.333004
      10414.6     0.177427     0.421221
      10415.7     0.101194     0.318110
      10416.8     0.146175     0.382329
      10417.9   -0.0704546     0.387585
      10419.0   -0.0745147     0.387585
      10420.0     0.201055     0.448392
      10421.1     0.161334     0.401664
      10422.2     0.547979     0.740256
      10423.3     0.488621     0.699014
      10424.4     0.150095     0.387421
      10425.5    0.0883692     0.297270
      10426.6     0.186570     0.431937
      10427.6     0.275315     0.524704
      10428.7     0.310536     0.557258
      10429.8     0.218818     0.467779
      10430.9    0.0727717     0.269762
      10432.0     0.165968     0.407391
      10433.1     0.190147     0.436059
      10434.2     0.220777     0.469869
      10435.2     0.184334     0.429341
      10436.3     0.264566     0.514360
      10437.4     0.188585     0.434264
      10438.5     0.134003     0.366064
      10439.6     0.174538     0.417778
      10440.7     0.243672     0.493631
      10441.8     0.195353     0.441988
      10442.9     0.215283     0.463986
      10443.9     0.154637     0.393239
      10445.0     0.157237     0.396531
      10446.1     0.234830     0.484593
      10447.2     0.174776     0.418062
      10448.3     0.174686     0.417954
      10449.4     0.172902     0.415815
      10450.5     0.171262     0.413838
      10451.5     0.178117     0.422039
      10452.6     0.163454     0.404295
      10453.7     0.247610     0.497604
      10454.8     0.214759     0.463421
      10455.9     0.229484     0.479045
      10457.0     0.188695     0.434390
      10458.1     0.233646     0.483369
      10459.1     0.248848     0.498847
      10460.2     0.183280     0.428113
      10461.3     0.183807     0.428728
      10462.4     0.164276     0.405310
      10463.5    0.0665690     0.258010
      10464.6     0.171062     0.413596
      10465.7     0.116464     0.341269
      10466.7     0.183338     0.428180
      10467.8     0.174241     0.417422
      10468.9     0.354012     0.594989
      10470.0     0.100789     0.317472
      10471.1     0.143228     0.378455
      10472.2     0.151420     0.389127
      10473.3     0.372164     0.610052
      10474.3     0.207531     0.455556
      10475.4     0.250280     0.500280
      10476.5     0.208063     0.456139
      10477.6     0.210831     0.459163
      10478.7     0.170577     0.413010
      10479.8     0.227290     0.476749
      10480.9     0.110898     0.333014
      10481.9     0.150769     0.388289
      10483.0     0.147206     0.383675
      10484.1    0.0664886     0.257854
      10485.2     0.247287     0.497280
      10486.3     0.267215     0.516929
      10487.4     0.160430     0.400537
      10488.5     0.134651     0.366948
      10489.5     0.239019     0.488895
      10490.6     0.193997     0.440451
      10491.7     0.241164     0.491084
      10492.8     0.212850     0.461357
      10493.9     0.150165     0.387512
      10495.0     0.155958     0.394915
      10496.1     0.247256     0.497248
      10497.1     0.142528     0.377529
      10498.2     0.156487     0.395584
      10499.3     0.232692     0.482382
      10500.4     0.217468     0.466335
      10501.5     0.151925     0.389776
      10502.6     0.263475     0.513298
      10503.7     0.232441     0.482122
      10504.8     0.186392     0.431731
      10505.8     0.135089     0.367545
      10506.9     0.220705     0.469792
      10508.0     0.244689     0.494660
      10509.1     0.219640     0.468658
      10510.2   -0.0785010     0.387585
      10511.3    -0.136411     0.387585
      10512.4    0.0303716     0.174274
      10513.4     0.191601     0.437723
      10514.5    0.0950797     0.308350
      10515.6     0.185540     0.430744
      10516.7     0.195787     0.442478
      10517.8     0.130295     0.360964
      10518.9     0.202782     0.450313
      10520.0     0.208244     0.456338
      10521.0     0.113778     0.337311
      10522.1    0.0585111     0.241891
      10523.2     0.205247     0.453042
      10524.3     0.231905     0.481565
      10525.4     0.166464     0.408000
      10526.5     0.345096     0.587448
      10527.6     0.221647     0.470794
      10528.6    0.0769098     0.277326
      10529.7    0.0236351     0.153737
      10530.8     0.173189     0.416160
      10531.9     0.100015     0.316252
      10533.0    0.0992033     0.314966
      10534.1     0.169051     0.411158
      10535.2     0.116221     0.340912
      10536.2     0.132735     0.364327
      10537.3     0.237856     0.487705
      10538.4     0.219120     0.468102
      10539.5     0.203940     0.451597
      10540.6     0.253241     0.503230
      10541.7     0.191454     0.437555
      10542.8     0.176073     0.419611
      10543.8     0.106074     0.325689
      10544.9     0.177664     0.421502
      10546.0     0.201876     0.449306
      10547.1     0.170269     0.412636
      10548.2     0.179068     0.423164
      10549.3     0.209155     0.457335
      10550.4     0.113730     0.337239
      10551.4     0.179770     0.423993
      10552.5     0.124242     0.352479
      10553.6     0.143714     0.379097
      10554.7     0.161441     0.401797
      10555.8     0.146507     0.382763
      10556.9     0.225472     0.474839
      10558.0     0.223422     0.472676
      10559.0     0.180969     0.425405
      10560.1     0.209463     0.457672
      10561.2     0.156424     0.395505
      10562.3     0.205702     0.453544
      10563.4     0.172836     0.415736
      10564.5     0.160189     0.400236
      10565.6     0.191592     0.437712
      10566.7     0.240022     0.489920
      10567.7     0.158816     0.398518
      10568.8     0.127770     0.357449
      10569.9     0.127669     0.357308
      10571.0     0.199003     0.446097
      10572.1     0.247267     0.497260
      10573.2     0.143007     0.378162
      10574.3     0.162199     0.402739
      10575.3     0.196190     0.442934
      10576.4     0.204382     0.452087
      10577.5     0.164871     0.406043
      10578.6     0.134811     0.367166
      10579.7     0.176537     0.420163
      10580.8     0.177593     0.421418
      10581.9     0.135605     0.368246
      10582.9     0.143086     0.378267
      10584.0     0.187253     0.432727
      10585.1     0.233027     0.482728
      10586.2     0.202801     0.450334
      10587.3    0.0670600     0.258960
      10588.4     0.216480     0.465274
      10589.5     0.302441     0.549946
      10590.5     0.363884     0.603228
      10591.6     0.197732     0.444670
      10592.7     0.176436     0.420043
      10593.8     0.207216     0.455210
      10594.9     0.127321     0.356821
      10596.0     0.216391     0.465178
      10597.1     0.187135     0.432591
      10598.1     0.155652     0.394528
      10599.2     0.122848     0.350497
      10600.3    0.0842683     0.290290
      10601.4     0.124356     0.352641
      10602.5     0.151047     0.388648
      10603.6     0.113450     0.336823
      10604.7     0.165055     0.406269
      10605.7     0.101633     0.318799
      10606.8     0.234719     0.484478
      10607.9     0.173832     0.416932
      10609.0     0.131143     0.362137
      10610.1     0.233423     0.483139
      10611.2     0.190194     0.436113
      10612.3    0.0991645     0.314904
      10613.3    0.0963590     0.310417
      10614.4    0.0709831     0.266427
      10615.5     0.112525     0.335447
      10616.6     0.209286     0.457478
      10617.7     0.146710     0.383027
      10618.8     0.157571     0.396952
      10619.9     0.104726     0.323614
      10621.0     0.135546     0.368165
      10622.0     0.152368     0.390344
      10623.1     0.192818     0.439111
      10624.2     0.218358     0.467288
      10625.3     0.137439     0.370728
      10626.4     0.138617     0.372313
      10627.5     0.105215     0.324368
      10628.6     0.191621     0.437746
      10629.6     0.183513     0.428384
      10630.7     0.136829     0.369904
      10631.8    0.0941209     0.306791
      10632.9     0.187194     0.432659
      10634.0     0.199251     0.446375
      10635.1     0.108496     0.329387
      10636.2     0.108145     0.328855
      10637.2     0.168357     0.410314
      10638.3    0.0933052     0.305459
      10639.4     0.144932     0.380699
      10640.5     0.104189     0.322783
      10641.6     0.121124     0.348029
      10642.7     0.232559     0.482244
      10643.8     0.203663     0.451291
      10644.8     0.193455     0.439835
      10645.9     0.182882     0.427647
      10647.0     0.226597     0.476022
      10648.1     0.192677     0.438950
      10649.2     0.154884     0.393553
      10650.3     0.159499     0.399373
      10651.4     0.145712     0.381723
      10652.4    0.0854638     0.292342
      10653.5    0.0810999     0.284780
      10654.6     0.172545     0.415385
      10655.7     0.270374     0.519975
      10656.8    0.0899159     0.299860
      10657.9     0.192780     0.439068
      10659.0     0.218775     0.467734
      10660.0     0.164843     0.406009
      10661.1     0.154652     0.393259
      10662.2     0.188617     0.434300
      10663.3     0.107940     0.328543
      10664.4    0.0731351     0.270435
      10665.5     0.171558     0.414196
      10666.6     0.162268     0.402826
      10667.6     0.131203     0.362220
