       9750.0000      0.00000
       9751.0860      57556.5
       9752.1719      60184.3
       9753.2579      62574.4
       9754.3439      61765.7
       9755.4299      61424.2
       9756.5158      61352.1
       9757.6018      61335.3
       9758.6878      59816.2
       9759.7738      59610.8
       9760.8597      60697.7
       9761.9457      65696.1
       9763.0317      65661.1
       9764.1176      64605.9
       9765.2036      64921.7
       9766.2896      64456.5
       9767.3756      65868.1
       9768.4615      68142.6
       9769.5475      69365.2
       9770.6335      70023.4
       9771.7195      70863.8
       9772.8054      71284.3
       9773.8914      71371.4
       9774.9774      71274.5
       9776.0633      71261.3
       9777.1493      72101.1
       9778.2353      71671.6
       9779.3213      71982.8
       9780.4072      71794.0
       9781.4932      72060.9
       9782.5792      72250.7
       9783.6652      70766.2
       9784.7511      71789.6
       9785.8371      74290.8
       9786.9231      74185.3
       9788.0090      74254.6
       9789.0950      74951.3
       9790.1810      75507.2
       9791.2670      74209.0
       9792.3529      72670.1
       9793.4389      72425.6
       9794.5249      72555.4
       9795.6109      74690.3
       9796.6968      76145.9
       9797.7828      76857.9
       9798.8688      76670.5
       9799.9548      74917.2
       9801.0407      74013.5
       9802.1267      73516.6
       9803.2127      72573.9
       9804.2986      73950.5
       9805.3846      76038.6
       9806.4706      78587.0
       9807.5566      79524.9
       9808.6425      79010.9
       9809.7285      79159.4
       9810.8145      79080.8
       9811.9005      79318.6
       9812.9864      78573.2
       9814.0724      78227.2
       9815.1584      78414.5
       9816.2443      79425.8
       9817.3303      79627.4
       9818.4163      79504.9
       9819.5023      80157.3
       9820.5882      80932.6
       9821.6742      81509.5
       9822.7602      81011.8
       9823.8462      80145.4
       9824.9321      77626.2
       9826.0181      76133.0
       9827.1041      78738.2
       9828.1900      79829.2
       9829.2760      81247.6
       9830.3620      80426.9
       9831.4480      80539.3
       9832.5339      81060.9
       9833.6199      81093.0
       9834.7059      81996.5
       9835.7919      82990.1
       9836.8778      82236.9
       9837.9638      81658.7
       9839.0498      82519.8
       9840.1357      82916.1
       9841.2217      83288.2
       9842.3077      83571.5
       9843.3937      82671.3
       9844.4796      82662.8
       9845.5656      82444.3
       9846.6516      83165.3
       9847.7376      83769.3
       9848.8235      83508.9
       9849.9095      82950.1
       9850.9955      83278.0
       9852.0814      84039.8
       9853.1674      83605.5
       9854.2534      83747.2
       9855.3394      84738.9
       9856.4253      84808.8
       9857.5113      84695.7
       9858.5973      84270.9
       9859.6833      84989.3
       9860.7692      85898.8
       9861.8552      85909.6
       9862.9412      85433.0
       9864.0271      84655.9
       9865.1131      84769.3
       9866.1991      85532.1
       9867.2851      86315.5
       9868.3710      85884.3
       9869.4570      86459.9
       9870.5430      85715.9
       9871.6290      85880.8
       9872.7149      86280.7
       9873.8009      86188.6
       9874.8869      86179.2
       9875.9729      85635.2
       9877.0588      86657.3
       9878.1448      86099.0
       9879.2308      86927.3
       9880.3167      88530.5
       9881.4027      88556.1
       9882.4887      89352.9
       9883.5747      89707.2
       9884.6606      89777.7
       9885.7466      88943.3
       9886.8326      88586.6
       9887.9186      89374.5
       9889.0045      89482.3
       9890.0905      89400.2
       9891.1765      89158.3
       9892.2624      87588.3
       9893.3484      86379.8
       9894.4344      86604.3
       9895.5204      89226.0
       9896.6063      90866.9
       9897.6923      90706.9
       9898.7783      91532.7
       9899.8643      91638.9
       9900.9502      92060.0
       9902.0362      92176.5
       9903.1222      92969.7
       9904.2081      93223.9
       9905.2941      94022.0
       9906.3801      93450.8
       9907.4661      93666.9
