       9750.0000         -NaN         -NaN             NaN
       9891.1765      89654.4      300.218       89654.445
       9892.2624      88337.5      303.809       88337.501
       9893.3484      87077.6      289.092       87077.594
       9894.4344      87128.4      295.965       87128.385
       9895.5204      89815.2      321.374       89815.182
       9896.6063      91460.9      305.000       91460.912
       9897.6923      91299.8      304.056       91299.796
       9898.7783      92034.9      303.271       92034.927
       9899.8643      91915.4      303.404       91915.390
       9900.9502      92271.4      300.156       92271.404
       9902.0362      92387.8      313.641       92387.817
       9903.1222      93397.3      310.692       93397.266
       9904.2081      93593.9      307.195       93593.871
       9905.2941      94380.2      302.394       94380.222
       9906.3801      93734.1      302.661       93734.144
       9907.4661      94025.9      307.926       94025.851
       9908.5520      94820.2      308.482       94820.236
       9909.6380      94960.2      307.258       94960.202
       9910.7240      94457.2      304.294       94457.195
       9911.8100      94259.3      307.772       94259.255
       9912.8959      93783.4      296.471       93783.423
       9913.9819      93722.2      316.991       93722.217
       9915.0679      94538.4      306.894       94538.368
       9916.1538      95852.3      308.956       95852.299
       9917.2398      95810.1      310.548       95810.062
       9918.3258      96572.2      312.125       96572.156
       9919.4118      97420.5      312.467       97420.477
       9920.4977      96999.2      310.785       96999.253
       9921.5837      97083.5      311.298       97083.494
       9922.6697      97082.2      301.009       97082.183
       9923.7557      97986.6      314.195       97986.564
       9924.8416      98616.0      317.254       98616.031
       9925.9276      97719.6      316.210       97719.570
       9927.0136      97970.9      313.331       97970.862
       9928.0995      98104.0      312.072       98103.979
       9929.1855      98265.4      312.100       98265.424
       9930.2715      98917.9      319.428       98917.904
       9931.3575      99592.7      314.171       99592.716
       9932.4434      98877.1      285.329       98877.075
       9933.5294      98506.0      288.391       98505.990
       9934.6154      97943.0      314.619       97943.004
       9935.7014      98207.6      410.581       98207.650
       9936.7873      99191.4      318.174       99191.378
       9937.8733      99187.4      321.170       99187.400
       9938.9593      100980.      319.005       100980.43
       9940.0452      101574.      319.556       101574.21
       9941.1312      101290.         -NaN       101289.85
       9942.2172      101340.      318.888       101339.88
       9943.3032      101342.      341.934       101342.31
       9944.3891      101998.      320.236       101997.92
       9945.4751      101577.      318.016       101576.89
       9946.5611      101470.      326.517       101470.43
       9947.6471      101917.      321.558       101917.20
       9948.7330      102794.      319.575       102794.27
       9949.8190      102719.      319.418       102719.09
       9950.9050      103146.      319.026       103146.10
       9951.9910      102375.      318.498       102374.60
       9953.0769      101797.      359.103       101797.10
       9954.1629      103045.      320.031       103044.97
       9955.2489      103462.      442.514       103461.57
       9956.3348      103939.      335.032       103939.05
       9957.4208      103977.      327.420       103976.90
       9958.5068      104097.      320.497       104096.78
       9959.5928      103229.      322.206       103229.20
       9960.6787      104152.      316.649       104151.62
       9961.7647      104195.      332.221       104195.48
       9962.8507      104547.      310.963       104547.11
       9963.9367      105396.      319.855       105396.47
       9965.0226      105410.      328.404       105410.49
       9966.1086      104912.      322.139       104911.93
       9967.1946      105812.      327.428       105812.36
       9968.2805      105349.      330.346       105349.41
       9969.3665      105960.      321.381       105960.27
       9970.4525      106089.      339.277       106089.00
       9971.5385      105898.      311.644       105898.06
       9972.6244      105886.      319.889       105885.55
       9973.7104      106311.      326.966       106310.65
       9974.7964      106573.      327.155       106573.02
       9975.8824      106830.      326.305       106829.83
       9976.9683      107006.      334.187       107006.40
       9978.0543      107418.      325.452       107417.85
       9979.1403      106750.      323.941       106749.84
       9980.2262      107190.      332.588       107190.08
       9981.3122      107255.      319.692       107255.38
       9982.3982      107371.      333.443       107370.58
       9983.4842      107796.      320.947       107796.21
       9984.5701      107890.      328.123       107889.64
       9985.6561      107793.      332.956       107793.08
       9986.7421      107390.      326.194       107390.15
       9987.8281      106331.      325.508       106331.10
       9988.9140      107605.      327.251       107605.01
       9990.0000      106638.      324.699       106638.08
       9991.0860      102199.      318.386       102198.68
       9992.1719      102977.      425.636       102976.86
       9993.2579      108808.      331.915       108808.45
       9994.3439      106758.      327.392       106758.40
       9995.4299      106689.      325.700       106689.16
       9996.5158      105832.      330.922       105831.96
       9997.6018      103045.      324.305       103044.77
       9998.6878      99335.9      312.625       99335.901
       9999.7738      102427.      303.782       102426.70
       10000.860      104585.      325.439       104584.82
       10001.946      105669.      336.180       105669.03
       10003.032      106685.      323.674       106684.74
       10004.118      106906.      346.907       106905.69
       10005.204      107893.      328.886       107892.64
       10006.290      106825.      327.974       106825.49
       10007.376      107679.      328.246       107678.93
       10008.462      106698.      328.408       106697.78
       10009.548      107153.      330.526       107152.74
       10010.633      107328.      323.087       107328.08
       10011.719      107187.      329.349       107186.90
       10012.805      105706.      325.308       105705.87
       10013.891      108003.      328.545       108003.38
       10014.977      107736.      331.238       107735.65
       10016.063      107323.      319.395       107323.21
       10017.149      106262.      331.368       106261.77
       10018.235      105795.      326.684       105795.30
       10019.321      105922.      322.319       105921.68
       10020.407      106896.      333.702       106896.09
       10021.493      103373.      321.382       103373.39
       10022.579      104087.      323.218       104087.49
       10023.665      104819.      325.487       104819.16
       10024.751      105209.      325.123       105209.41
       10025.837      105843.      326.608       105843.33
       10026.923      106324.      321.480       106324.45
       10028.009      104813.      318.953       104812.59
       10029.095      105443.      322.649       105442.53
       10030.181      105482.      321.407       105482.24
       10031.267      104494.      236.182       104494.26
       10032.353      104363.      321.328       104362.99
       10033.439      104320.      320.740       104319.93
       10034.525      103817.      316.249       103817.29
       10035.611      103132.      317.188       103131.86
       10036.697      102201.      300.930       102201.01
       10037.783      101026.      320.294       101026.34
       10038.869      99267.2      311.604       99267.248
       10039.955      94611.4      304.097       94611.425
       10041.041      95144.7      310.363       95144.736
       10042.127      97490.5      310.912       97490.521
       10043.213      96848.4      310.630       96848.424
       10044.299      95642.9      307.262       95642.879
       10045.385      94629.3      289.857       94629.273
       10046.471      93752.4      303.867       93752.364
       10047.557      90005.2      283.793       90005.153
       10048.643      87943.7      293.927       87943.663
       10049.729      83446.6      287.546       83446.601
       10050.814      78259.9      282.318       78259.925
       10051.900      71900.8      274.086       71900.813
       10052.986      68172.1      260.261       68172.093
       10054.072      71136.6      266.568       71136.625
       10055.158      77443.5      276.793       77443.495
       10056.244      83280.3      286.631       83280.328
       10057.330      87253.4      298.959       87253.377
       10058.416      90769.7      302.072       90769.685
       10059.502      93237.8      242.384       93237.820
       10060.588      95007.6      305.857       95007.578
       10061.674      97293.1      311.839       97293.079
       10062.760      98968.6      315.108       98968.607
       10063.846      100022.      325.791       100021.77
       10064.932      101248.      310.935       101247.58
       10066.018      102160.      318.367       102160.41
       10067.104      102727.      320.311       102727.43
       10068.190      102304.      319.993       102304.16
       10069.276      101594.      315.017       101593.50
       10070.362      103334.      320.876       103334.40
       10071.448      103768.      321.558       103768.01
       10072.534      102506.      320.661       102505.72
       10073.620      102073.      371.381       102073.16
       10074.706      105664.      322.318       105663.73
       10075.792      104324.      321.957       104324.40
       10076.878      103397.      319.163       103396.57
       10077.964      102789.      320.532       102788.84
       10079.050      105034.      325.896       105033.63
       10080.136      105548.      325.503       105548.18
       10081.222      105455.      322.274       105455.41
       10082.308      104548.      323.010       104548.20
       10083.394      108002.      328.375       108002.18
       10084.480      107725.      327.393       107725.22
       10085.566      106464.      328.620       106463.76
       10086.652      107162.      327.092       107162.20
       10087.738      106981.      324.419       106980.64
       10088.824      105819.      325.823       105819.41
       10089.910      106890.      328.080       106890.28
       10090.995      107161.      326.524       107160.94
       10092.081      104512.      314.046       104512.02
       10093.167      105995.      330.888       105995.00
       10094.253      106488.      342.647       106488.06
       10095.339      106275.      315.959       106274.65
       10096.425      107361.      327.778       107361.23
       10097.511      107151.      327.731       107150.81
       10098.597      107128.      326.539       107128.49
       10099.683      108584.      328.891       108583.79
       10100.769      107589.      328.768       107588.55
       10101.855      108000.      328.609       107999.63
       10102.941      106564.      326.102       106563.62
       10104.027      107245.      326.954       107245.08
       10105.113      108435.      330.392       108434.90
       10106.199      107822.      325.939       107821.73
       10107.285      107024.      328.370       107023.71
       10108.371      106285.      325.938       106284.70
       10109.457      106898.      325.203       106897.74
       10110.543      107527.      327.841       107526.91
       10111.629      106444.      328.165       106444.46
       10112.715      109333.      330.702       109333.10
       10113.801      104948.      323.842       104948.13
       10114.887      106151.      324.881       106150.62
       10115.973      106918.      327.126       106918.35
       10117.059      106674.      326.373       106673.67
       10118.145      106825.      328.009       106825.41
       10119.231      109065.      330.316       109064.62
       10120.317      106309.      327.273       106309.40
       10121.403      107651.      333.222       107650.89
       10122.489      108042.      328.809       108042.38
       10123.575      107526.      328.539       107525.73
       10124.661      108003.      330.349       108002.58
       10125.747      106810.      326.799       106810.02
       10126.833      107774.      329.310       107774.45
       10127.919      109025.      330.875       109025.47
       10129.005      106428.      330.934       106427.61
       10130.090      108195.      335.736       108194.86
       10131.176      105641.      325.894       105640.83
       10132.262      107416.      329.093       107415.88
       10133.348      107210.      328.219       107209.61
       10134.434      109174.      331.797       109173.57
       10135.520      107775.      327.773       107775.36
       10136.606      106057.      325.284       106056.67
       10137.692      104905.      321.678       104904.69
       10138.778      107758.      328.145       107758.19
       10139.864      108766.      331.373       108765.80
       10140.950      109430.      330.378       109430.24
       10142.036      107828.      327.228       107827.70
       10143.122      108367.      329.901       108366.65
       10144.208      108354.      328.170       108353.87
       10145.294      108873.      329.615       108872.69
       10146.380      107164.      322.629       107163.93
       10147.466      109141.      334.918       109141.22
       10148.552      108515.      329.444       108515.10
       10149.638      107194.      327.417       107193.59
       10150.724      108294.      329.786       108294.10
       10151.810      108670.      327.040       108670.17
       10152.896      108885.      325.559       108884.51
       10153.982      108596.      328.402       108596.05
       10155.068      108792.      329.349       108792.10
       10156.154      107327.      327.175       107327.26
       10157.240      108896.      322.807       108895.99
       10158.326      110648.      328.553       110647.66
       10159.412      110311.      312.559       110311.08
       10160.498      107377.      371.861       107376.80
       10161.584      110989.      333.704       110989.33
       10162.670      110116.      330.967       110116.29
       10163.756      109328.      330.041       109327.86
       10164.842      110094.      337.132       110094.33
       10165.928      110352.      331.886       110352.11
       10167.014      109176.      328.076       109175.75
       10168.100      109313.      332.991       109313.16
       10169.186      108791.      330.666       108791.18
       10170.271      109523.      331.843       109523.17
       10171.357      111164.      335.410       111163.61
       10172.443      108672.      347.206       108671.67
       10173.529      108024.      330.158       108024.26
       10174.615      107832.      329.117       107832.31
       10175.701      109551.      330.158       109551.13
       10176.787      108448.      329.638       108448.48
       10177.873      108012.      329.294       108012.13
       10178.959      110438.      375.371       110438.07
       10180.045      108800.      337.436       108800.22
       10181.131      107830.      356.082       107830.01
       10182.217      109387.      328.581       109387.19
       10183.303      107532.      322.340       107532.16
       10184.389      108586.      327.477       108585.64
       10185.475      109188.      305.696       109188.14
       10186.561      110443.      334.956       110443.16
       10187.647      109123.      314.550       109122.63
       10188.733      107780.      323.701       107780.15
       10189.819      109303.      333.751       109303.12
       10190.905      108736.      332.158       108736.36
       10191.991      107571.      328.829       107571.19
       10193.077      106894.      331.256       106893.61
       10194.163      107729.      328.129       107728.68
       10195.249      106943.      317.578       106942.51
       10196.335      108215.      328.393       108215.48
       10197.421      109152.      331.894       109151.71
       10198.507      107321.      328.025       107321.35
       10199.593      108157.      321.620       108156.95
       10200.679      108465.      326.734       108464.76
       10201.765      108144.      550.512       108143.66
       10202.851      107698.      325.876       107698.19
       10203.937      109234.      328.691       109234.49
       10205.023      108148.      329.996       108147.64
       10206.109      109014.      315.685       109013.86
       10207.195      110123.      308.441       110122.55
       10208.281      107450.      326.508       107450.05
       10209.367      107623.      328.953       107622.63
       10210.452      110398.      330.500       110397.91
       10211.538      109165.      341.536       109164.97
       10212.624      110304.      339.439       110304.32
       10213.710      110366.      332.983       110366.27
       10214.796      109723.      329.320       109723.12
       10215.882      110635.      326.105       110635.39
       10216.968      111088.      333.689       111088.14
       10218.054      109840.      331.835       109840.27
       10219.140      109278.      334.262       109278.28
       10220.226      108668.      328.498       108668.20
       10221.312      109700.      333.677       109699.80
       10222.398      110393.      331.787       110393.14
       10223.484      108323.      331.693       108323.33
       10224.570      108961.      336.283       108960.55
       10225.656      108011.      326.785       108011.35
       10226.742      107841.      331.070       107841.39
       10227.828      108395.      324.190       108394.60
       10228.914      106927.      327.444       106927.44
       10230.000      107214.      326.758       107213.99
       10231.086      107715.      326.003       107715.31
       10232.172      109288.      328.330       109287.63
       10233.258      108542.      330.421       108541.71
       10234.344      107962.      264.361       107961.87
       10235.430      108043.      328.615       108042.91
       10236.516      106806.      324.137       106805.77
       10237.602      107993.      327.889       107993.09
       10238.688      108612.      327.869       108612.38
       10239.774      109732.      330.057       109732.42
       10240.860      110481.      332.050       110481.39
       10241.946      109798.      333.663       109797.78
       10243.032      108462.      334.020       108462.13
       10244.118      109288.      330.886       109288.20
       10245.204      105487.      328.823       105486.93
       10246.290      107460.      1062.74       107459.99
       10247.376      106851.      327.445       106851.02
       10248.462      106826.      336.798       106825.57
       10249.548      107412.      328.677       107411.88
       10250.633      106766.      323.412       106765.68
       10251.719      108271.      327.579       108270.53
       10252.805      107219.      325.409       107219.29
       10253.891      107184.      327.077       107183.72
       10254.977      107685.      330.397       107684.83
       10256.063      108047.      324.374       108046.51
       10257.149      108436.      329.069       108436.50
       10258.235      108611.      327.881       108610.69
       10259.321      107671.      330.959       107671.03
       10260.407      109164.      328.145       109164.35
       10261.493      107702.      328.898       107702.16
       10262.579      107037.      328.141       107037.00
       10263.665      107962.      328.894       107961.76
       10264.751      107493.      332.392       107492.74
       10265.837      107184.      334.685       107183.99
       10266.923      106874.      327.184       106874.37
       10268.009      107763.      324.903       107762.76
       10269.095      107778.      326.611       107778.30
       10270.181      107303.      328.122       107303.43
       10271.267      107318.      328.107       107318.19
       10272.353      107983.      328.776       107982.68
       10273.439      107625.      329.698       107624.90
       10274.525      105961.      325.952       105961.37
       10275.611      106871.      308.059       106870.64
       10276.697      106259.      325.134       106258.87
       10277.783      105849.      326.593       105849.10
       10278.869      106380.      328.322       106379.98
       10279.955      107549.      326.544       107549.11
       10281.041      107253.      326.149       107253.44
       10282.127      107457.      327.075       107457.00
       10283.213      107558.      328.491       107557.95
       10284.299      105865.      325.155       105865.16
       10285.385      106833.      368.773       106832.75
       10286.471      107960.      326.119       107959.71
       10287.557      107745.      327.497       107744.66
       10288.643      108298.      330.965       108297.93
       10289.729      108160.      329.513       108160.13
       10290.814      108455.      328.858       108455.35
       10291.900      109166.      330.544       109166.21
       10292.986      107192.      324.136       107191.82
       10294.072      106329.      252.493       106328.53
       10295.158      106813.      329.554       106813.19
       10296.244      106915.      323.083       106915.26
       10297.330      106545.      325.548       106544.78
       10298.416      106988.      327.684       106988.26
       10299.502      106544.      324.810       106544.48
       10300.588      107689.      343.352       107689.12
       10301.674      107847.      330.462       107847.25
       10302.760      106879.      327.171       106879.31
       10303.846      107214.      324.905       107214.11
       10304.932      106131.      327.038       106131.32
       10306.018      106802.      323.007       106802.32
       10307.104      106325.      324.820       106325.24
       10308.190      104983.      340.787       104982.56
       10309.276      105625.      325.163       105624.79
       10310.362      106066.      321.918       106065.54
       10311.448      106532.      323.522       106532.34
       10312.534      106201.      327.119       106200.69
       10313.620      104824.      327.319       104824.23
       10314.706      104067.      324.856       104067.08
       10315.792      104719.      326.226       104719.20
       10316.878      104946.      323.092       104946.04
       10317.964      105133.      324.281       105132.73
       10319.050      105587.      365.397       105586.80
       10320.136      105801.      323.683       105800.55
       10321.222      107371.      325.968       107370.90
       10322.308      108017.      328.977       108017.32
       10323.394      107000.      328.269       106999.63
       10324.480      105878.      326.296       105877.96
       10325.566      105641.      327.338       105640.72
       10326.652      105313.      328.527       105313.33
       10327.738      106239.      327.245       106238.63
       10328.824      108045.      328.853       108044.76
       10329.910      106271.      335.649       106271.00
       10330.995      103350.      330.505       103349.91
       10332.081      102291.      321.465       102290.98
       10333.167      102842.      323.649       102841.98
       10334.253      104133.      321.959       104133.22
       10335.339      103686.      321.850       103685.54
       10336.425      103137.      320.458       103137.10
       10337.511      104689.      317.771       104688.74
       10338.597      106512.      327.587       106511.87
       10339.683      106529.      324.895       106529.26
       10340.769      107534.      324.324       107534.13
       10341.855      108045.      329.071       108045.48
       10342.941      107078.      327.420       107078.11
       10344.027      107598.      322.078       107597.52
       10345.113      106436.      325.136       106435.53
       10346.199      105673.      325.429       105673.10
       10347.285      105569.      324.467       105568.58
       10348.371      105462.      325.149       105462.08
       10349.457      106300.      323.898       106300.48
       10350.543      107324.      326.854       107324.28
       10351.629      107836.      332.744       107835.62
       10352.715      105862.      339.107       105861.74
       10353.801      104903.      323.894       104903.30
       10354.887      104728.      323.754       104728.04
       10355.973      104741.      330.608       104740.86
       10357.059      105617.      323.747       105617.27
       10358.145      105510.      322.053       105509.80
       10359.231      105104.      322.030       105103.55
       10360.317      104620.      322.582       104620.32
       10361.403      105224.      323.718       105224.50
       10362.489      106463.      325.103       106462.61
       10363.575      105608.      341.137       105607.96
       10364.661      107682.      327.327       107681.78
       10365.747      107141.      328.285       107140.56
       10366.833      104284.      321.267       104283.61
       10367.919      104207.      320.785       104207.05
       10369.005      104661.      322.509       104660.92
       10370.090      105538.      324.648       105537.93
       10371.176      105681.      325.170       105681.32
       10372.262      105305.      324.125       105304.96
       10373.348      105114.      325.014       105113.76
       10374.434      104312.      324.504       104312.43
       10375.520      103424.      322.268       103423.61
       10376.606      104331.      324.234       104331.48
       10377.692      104164.      324.017       104164.00
       10378.778      104577.      323.625       104576.54
       10379.864      105830.      331.924       105829.69
       10380.950      115226.      341.452       115225.72
       10382.036      111376.      335.989       111376.21
       10383.122      104838.      332.320       104837.91
       10384.208      105518.      325.889       105517.72
       10385.294      105774.      327.593       105774.27
       10386.380      105752.      324.579       105751.81
       10387.466      105662.      310.479       105662.30
       10388.552      106880.      326.466       106879.91
       10389.638      105641.      326.103       105640.78
       10390.724      106190.      321.980       106190.21
       10391.810      107220.      327.799       107219.78
       10392.896      107337.      327.447       107337.03
       10393.982      109203.      330.278       109203.41
       10395.068      107962.      328.021       107961.84
       10396.154      107009.      327.634       107008.99
       10397.240      107159.      323.615       107159.39
       10398.326      109042.      331.481       109041.64
       10399.412      108010.      329.897       108009.78
       10400.498      107745.      329.063       107744.58
       10401.584      106020.      324.088       106020.00
       10402.670      106368.      326.194       106368.43
       10403.756      107134.      328.453       107134.34
       10404.842      107053.      322.814       107053.25
       10405.928      106049.      325.954       106048.66
       10407.014      106141.      326.114       106140.93
       10408.100      106194.      325.940       106194.15
       10409.186      106579.      325.378       106578.95
       10410.271      108728.      330.027       108727.95
       10411.357      109164.      330.695       109163.82
       10412.443      107412.      322.656       107412.24
       10413.529      105810.      326.648       105809.75
       10414.615      108554.      307.316       108553.96
       10415.701      105599.      324.134       105598.82
       10416.787      109445.      329.033       109444.85
       10417.873      108601.      328.563       108600.84
       10418.959      106994.      327.914       106993.64
       10420.045      105908.      327.387       105907.86
       10421.131      107467.      329.301       107466.88
       10422.217      109172.      331.834       109171.99
       10423.303      106625.      327.999       106624.65
       10424.389      106930.      317.388       106930.16
       10425.475      108656.      331.033       108656.13
       10426.561      109300.      336.642       109300.21
       10427.647      108219.      330.621       108219.43
       10428.733      107600.      328.296       107600.42
       10429.819      107847.      330.561       107846.92
       10430.905      108336.      328.886       108336.11
       10431.991      107690.      327.366       107690.30
       10433.077      108531.      329.789       108531.05
       10434.163      108728.      330.732       108727.59
       10435.249      106976.      327.357       106976.37
       10436.335      106445.      322.903       106444.71
       10437.421      107680.      328.985       107680.19
       10438.507      107075.      324.965       107075.42
       10439.593      109100.      330.189       109100.02
       10440.679      108627.      329.800       108626.60
       10441.765      107191.      326.907       107191.36
       10442.851      105211.      323.752       105211.41
       10443.937      107056.      327.221       107055.72
       10445.023      109169.      330.072       109169.09
       10446.109      109120.      332.416       109120.09
       10447.195      106058.      324.537       106057.56
       10448.281      107991.      330.342       107990.73
       10449.367      107510.      327.958       107510.31
       10450.452      107417.      470.253       107417.10
       10451.538      106574.      310.867       106573.62
       10452.624      104286.      323.580       104286.08
       10453.710      105773.      324.896       105773.49
       10454.796      107226.      327.665       107225.88
       10455.882      103089.      321.720       103088.65
       10456.968      102809.      319.861       102809.40
       10458.054      103861.      323.697       103861.42
       10459.140      100042.      316.558       100042.40
       10460.226      101170.      319.129       101169.50
       10461.312      98955.8      316.429       98955.748
       10462.398      101688.      319.537       101687.79
       10463.484      102862.      317.384       102861.54
       10464.570      104927.      326.755       104926.53
       10465.656      106056.      326.271       106055.87
       10466.742      105086.      317.346       105086.02
       10467.828      106001.      325.222       106000.50
       10468.914      105792.      321.832       105792.47
       10470.000      105906.      309.973       105905.65
       10471.086      109049.      330.465       109048.55
       10472.172      109208.      328.725       109208.16
       10473.258      107178.      326.881       107177.96
       10474.344      106503.      325.473       106502.79
       10475.430      105780.      323.698       105779.69
       10476.516      105873.      327.944       105872.95
       10477.602      105562.      322.116       105562.06
       10478.688      107617.      94.0249       107616.73
       10479.774      107438.      328.603       107437.56
       10480.860      106643.      323.159       106643.09
       10481.946      108291.      328.272       108291.28
       10483.032      109132.      327.841       109132.04
       10484.118      106895.      326.965       106895.30
       10485.204      108998.      329.858       108998.18
       10486.290      109942.      345.459       109941.55
       10487.376      112203.      334.887       112202.97
       10488.462      109238.      314.729       109238.31
       10489.548      108482.      323.427       108481.98
       10490.633      107801.      329.639       107800.99
       10491.719      105867.      326.662       105866.78
       10492.805      107783.      332.797       107783.28
       10493.891      106880.      327.059       106879.92
       10494.977      105595.      324.182       105594.92
       10496.063      105505.      326.114       105504.55
       10497.149      103299.      323.931       103299.43
       10498.235      104694.      323.456       104693.52
       10499.321      105403.      325.593       105402.59
       10500.407      106452.      327.526       106452.14
       10501.493      106143.      326.018       106142.82
       10502.579      106935.      325.254       106934.65
       10503.665      106123.      325.106       106123.20
       10504.751      106625.      339.206       106625.34
       10505.837      105428.      323.456       105428.43
       10506.923      104889.      315.824       104888.85
       10508.009      104670.      323.908       104669.73
       10509.095      104161.      322.074       104161.07
       10510.181      105144.      324.619       105143.90
       10511.267      106498.      328.597       106498.33
       10512.353      107670.      326.640       107669.89
       10513.439      106460.      323.986       106460.38
       10514.525      104339.      324.558       104339.47
       10515.611      105092.      325.143       105092.42
       10516.697      104663.      324.118       104663.48
       10517.783      103286.      321.297       103286.32
       10518.869      103783.      322.661       103782.53
       10519.955      104357.      322.800       104357.08
       10521.041      105126.      324.289       105126.40
       10522.127      107798.      328.368       107797.57
