       9750.0000      0.00000
       9751.0860      18468.1
       9752.1719      18796.1
       9753.2579      19421.6
       9754.3439      19765.7
       9755.4299      19745.3
       9756.5158      19578.5
       9757.6018      20064.3
       9758.6878      19649.3
       9759.7738      19703.3
       9760.8597      20182.5
       9761.9457      20276.8
       9763.0317      20584.3
       9764.1176      20417.7
       9765.2036      20158.0
       9766.2896      20482.5
       9767.3756      21309.6
       9768.4615      21768.2
       9769.5475      21791.6
       9770.6335      22340.5
       9771.7195      22135.6
       9772.8054      22079.8
       9773.8914      22335.3
       9774.9774      22414.5
       9776.0633      22278.0
       9777.1493      22494.9
       9778.2353      22484.0
       9779.3213      22784.0
       9780.4072      22763.6
       9781.4932      23119.2
       9782.5792      23102.6
       9783.6652      22442.8
       9784.7511      22445.8
       9785.8371      22559.1
       9786.9231      22838.0
       9788.0090      23481.3
       9789.0950      23820.5
       9790.1810      23713.0
       9791.2670      23442.4
       9792.3529      23470.2
       9793.4389      23429.2
       9794.5249      23066.2
       9795.6109      23073.4
       9796.6968      23652.0
       9797.7828      23783.6
       9798.8688      23769.6
       9799.9548      24042.3
       9801.0407      24102.7
       9802.1267      23720.5
       9803.2127      23455.8
       9804.2986      23301.8
       9805.3846      23758.5
       9806.4706      24506.2
       9807.5566      24718.9
       9808.6425      24688.7
       9809.7285      24819.0
       9810.8145      24968.2
       9811.9005      25224.1
       9812.9864      25150.9
       9814.0724      24925.8
       9815.1584      24604.4
       9816.2443      24167.9
       9817.3303      24794.5
       9818.4163      25578.7
       9819.5023      25438.8
       9820.5882      25753.6
       9821.6742      25734.8
       9822.7602      25991.2
       9823.8462      25540.1
       9824.9321      24841.8
       9826.0181      24868.1
       9827.1041      25390.1
       9828.1900      25190.2
       9829.2760      25552.2
       9830.3620      25755.1
       9831.4480      25968.1
       9832.5339      25858.5
       9833.6199      26018.0
       9834.7059      26128.0
       9835.7919      26094.6
       9836.8778      26172.0
       9837.9638      26260.1
       9839.0498      26147.3
       9840.1357      26234.0
       9841.2217      26068.6
       9842.3077      26490.0
       9843.3937      26455.2
       9844.4796      26152.0
       9845.5656      26665.9
       9846.6516      26629.2
       9847.7376      26298.1
       9848.8235      26451.3
       9849.9095      26395.2
       9850.9955      26701.8
       9852.0814      26724.9
       9853.1674      26367.3
       9854.2534      26422.2
       9855.3394      26991.7
       9856.4253      27143.1
       9857.5113      27345.8
       9858.5973      27176.5
       9859.6833      26867.4
       9860.7692      27275.0
       9861.8552      27631.3
       9862.9412      27825.0
       9864.0271      27715.6
       9865.1131      27416.3
       9866.1991      27984.6
       9867.2851      27747.2
       9868.3710      27697.2
       9869.4570      27409.0
       9870.5430      27255.1
       9871.6290      27402.5
       9872.7149      27434.9
       9873.8009      27613.3
       9874.8869      27744.7
       9875.9729      27999.1
       9877.0588      28181.7
       9878.1448      28091.8
       9879.2308      28323.8
       9880.3167      28255.2
       9881.4027      28304.1
       9882.4887      28106.5
       9883.5747      28000.9
       9884.6606      28474.0
       9885.7466      27855.7
       9886.8326      27774.7
