       9750.0000         -NaN         -NaN             NaN
       10044.299      84740.5      288.410       84740.524
       10045.385      82979.6      287.906       82979.628
       10046.471      81574.6      285.440       81574.596
       10047.557      79326.8      279.927       79326.776
       10048.643      77038.7      275.313       77038.702
       10049.729      73054.7      254.025       73054.708
       10050.814      67859.5      259.290       67859.457
       10051.900      62824.4      248.081       62824.378
       10052.986      61251.9      248.695       61251.850
       10054.072      64114.5      252.549       64114.534
       10055.158      69809.7      262.979       69809.713
       10056.244      74083.3      272.259       74083.328
       10057.330      78107.6      271.821       78107.560
       10058.416      80910.4      272.112       80910.366
       10059.502      82910.2      289.800       82910.158
       10060.588      83853.0      288.188       83853.047
       10061.674      85533.6      293.398       85533.613
       10062.760      88246.0      297.078       88246.009
       10063.846      89614.2      300.207       89614.188
       10064.932      90340.7      304.151       90340.727
       10066.018      91726.4      298.565       91726.372
       10067.104      91926.5      302.777       91926.455
       10068.190      92396.2      303.657       92396.165
       10069.276      92922.7      304.156       92922.706
       10070.362      94170.2      305.661       94170.209
       10071.448      95596.0      305.281       95596.023
       10072.534      96152.6      310.012       96152.614
       10073.620      96901.6      310.528       96901.580
       10074.706      98209.2      316.958       98209.158
       10075.792      99312.2      315.040       99312.224
       10076.878      99349.1      315.677       99349.150
       10077.964      100165.      316.988       100164.83
       10079.050      100228.      316.841       100227.93
       10080.136      99951.4      316.618       99951.438
       10081.222      101038.      314.950       101037.90
       10082.308      101245.      319.074       101244.87
       10083.394      101589.      318.890       101588.84
       10084.480      101285.      320.095       101284.89
       10085.566      102330.      319.994       102330.29
       10086.652      103450.      320.958       103449.84
       10087.738      103105.      320.736       103104.76
       10088.824      102877.      326.824       102876.98
       10089.910      104011.      321.347       104010.67
       10090.995      103685.      322.443       103685.02
       10092.081      102290.      319.946       102290.20
       10093.167      102745.      349.268       102744.82
       10094.253      101494.      318.375       101493.84
       10095.339      100945.      317.417       100944.76
       10096.425      102869.      321.176       102869.06
       10097.511      104685.      324.597       104684.94
       10098.597      104975.      323.473       104974.78
       10099.683      105145.      324.669       105145.35
       10100.769      106360.      326.635       106359.76
       10101.855      106043.      325.260       106042.93
       10102.941      105672.      325.506       105671.78
       10104.027      105647.      324.001       105647.30
       10105.113      108282.      327.446       108282.23
       10106.199      107611.      327.884       107611.04
       10107.285      107342.      327.767       107341.84
       10108.371      108016.      326.783       108015.88
       10109.457      107863.      329.286       107862.83
       10110.543      108053.      328.513       108053.42
       10111.629      108653.      330.213       108653.14
       10112.715      109088.      328.440       109088.13
       10113.801      108910.      333.856       108909.76
       10114.887      109471.      330.523       109471.22
       10115.973      108824.      329.768       108824.31
       10117.059      108215.      328.823       108214.84
       10118.145      109115.      330.700       109114.60
       10119.231      108671.      330.106       108671.34
       10120.317      109980.      329.548       109980.02
       10121.403      109984.      331.885       109983.51
       10122.489      110266.      331.538       110265.66
       10123.575      110821.      323.482       110820.79
       10124.661      111262.      333.858       111262.11
       10125.747      110484.      332.311       110483.95
       10126.833      109203.      331.576       109203.32
       10127.919      108623.      330.077       108622.96
       10129.005      110073.      327.012       110073.16
       10130.090      110866.      332.267       110865.91
       10131.176      111044.      333.515       111044.32
       10132.262      112276.      332.656       112275.75
       10133.348      112414.         -NaN       112414.21
       10134.434      112085.      336.854       112084.97
       10135.520      112437.      331.369       112436.61
       10136.606      111636.      334.286       111636.02
       10137.692      112602.      339.864       112602.31
       10138.778      112343.      336.292       112343.46
       10139.864      112453.      336.192       112452.73
       10140.950      112238.      334.882       112237.76
       10142.036      113183.      336.112       113183.49
       10143.122      112502.      335.810       112502.45
       10144.208      112427.      321.121       112427.00
       10145.294      111897.      334.478       111897.44
       10146.380      111406.      332.779       111406.50
       10147.466      111366.      337.123       111365.88
       10148.552      109945.      331.626       109945.09
       10149.638      109886.      330.868       109885.80
       10150.724      112153.      335.054       112153.14
       10151.810      113105.      335.989       113105.29
       10152.896      113512.      336.478       113511.74
       10153.982      112842.      334.967       112841.98
       10155.068      113061.      335.959       113061.46
       10156.154      112741.      336.543       112740.53
       10157.240      112832.      336.092       112832.16
       10158.326      113384.      335.872       113383.68
       10159.412      114093.      336.531       114093.11
       10160.498      113507.      335.822       113506.91
       10161.584      114267.      334.849       114266.71
       10162.670      114371.      337.808       114370.59
       10163.756      114354.      335.649       114353.97
       10164.842      114937.      337.265       114936.91
       10165.928      114346.      338.818       114345.88
       10167.014      114655.      334.968       114654.90
       10168.100      114519.      485.683       114518.98
       10169.186      114072.      335.215       114072.12
       10170.271      114402.      335.853       114402.31
       10171.357      114239.      338.303       114238.69
       10172.443      114924.      325.407       114924.23
       10173.529      114205.      337.415       114204.98
       10174.615      113783.      337.017       113782.57
       10175.701      113412.      337.547       113411.91
       10176.787      113371.      336.656       113371.08
       10177.873      113823.      341.730       113823.48
       10178.959      114421.      338.887       114421.28
       10180.045      114161.      337.515       114161.34
       10181.131      113024.      334.797       113023.94
       10182.217      115539.      320.081       115539.34
       10183.303      115620.      339.551       115620.01
       10184.389      115918.      339.826       115918.10
       10185.475      115168.      339.394       115167.57
       10186.561      115160.      339.280       115160.50
       10187.647      115990.      341.619       115990.16
       10188.733      116238.      339.024       116237.58
       10189.819      115576.      338.740       115575.84
       10190.905      116193.      341.113       116192.75
       10191.991      115766.      337.134       115765.90
       10193.077      115488.      333.871       115487.86
       10194.163      114091.      336.858       114091.49
       10195.249      115273.      338.380       115273.02
       10196.335      113888.      336.526       113888.29
       10197.421      113851.      336.277       113851.36
       10198.507      115036.      325.986       115036.46
       10199.593      116381.      340.632       116381.33
       10200.679      115477.      337.909       115477.08
       10201.765      115776.      339.672       115776.45
       10202.851      115452.      340.315       115451.91
       10203.937      114449.      337.299       114449.21
       10205.023      114862.      337.224       114862.27
       10206.109      116061.      339.790       116060.75
       10207.195      115675.      340.091       115674.82
       10208.281      116366.      340.695       116365.62
       10209.367      116730.      341.124       116729.96
       10210.452      116125.      341.430       116125.22
       10211.538      116917.      336.859       116917.19
       10212.624      117369.      343.587       117369.14
       10213.710      116404.      343.817       116404.32
       10214.796      116428.      341.178       116428.14
       10215.882      116120.      340.469       116119.64
       10216.968      116154.      341.607       116153.87
       10218.054      115653.      338.773       115652.90
       10219.140      114791.      338.697       114790.88
       10220.226      113401.      331.841       113400.50
       10221.312      114241.      336.177       114240.54
       10222.398      114742.      338.714       114742.50
       10223.484      116118.      340.429       116118.37
       10224.570      117120.      340.392       117120.45
       10225.656      116767.      340.930       116767.15
       10226.742      116785.      342.408       116784.98
       10227.828      116743.      340.258       116742.92
       10228.914      117070.      344.238       117069.90
       10230.000      116941.      345.898       116940.64
       10231.086      116364.      355.681       116364.30
       10232.172      115518.      367.365       115517.70
       10233.258      114881.      337.858       114881.47
       10234.344      115290.      339.734       115289.78
       10235.430      115679.      345.386       115678.77
       10236.516      115606.      347.641       115605.90
       10237.602      115730.      313.129       115730.08
       10238.688      116091.      339.713       116091.01
       10239.774      116235.      342.476       116234.98
       10240.860      116009.      340.174       116009.30
       10241.946      115255.      339.469       115254.91
       10243.032      113886.      290.707       113886.15
       10244.118      115797.      339.635       115797.22
       10245.204      116594.      338.499       116593.53
       10246.290      116715.      338.979       116715.25
       10247.376      115931.      336.678       115930.77
       10248.462      115110.      338.021       115109.83
       10249.548      113867.      339.559       113866.89
       10250.633      113357.      333.883       113357.44
       10251.719      116035.      337.660       116035.40
       10252.805      116406.      340.997       116406.35
       10253.891      116812.      354.268       116812.38
       10254.977      115822.      339.656       115821.72
       10256.063      115337.      338.763       115337.26
       10257.149      116026.      340.469       116025.82
       10258.235      115982.      340.041       115981.88
       10259.321      116211.      341.590       116210.58
       10260.407      116039.      339.136       116038.54
       10261.493      115602.      345.137       115602.25
       10262.579      116114.      340.085       116113.54
       10263.665      115833.      321.871       115832.85
       10264.751      115839.      340.807       115838.61
       10265.837      115497.      338.423       115497.27
       10266.923      116115.      340.254       116115.42
       10268.009      115768.      339.160       115768.20
       10269.095      116211.      339.624       116210.96
       10270.181      115230.      339.704       115229.95
       10271.267      115409.      339.564       115408.56
       10272.353      116296.      341.017       116295.93
       10273.439      115026.      340.815       115026.41
       10274.525      115074.      339.166       115074.39
       10275.611      115011.      338.708       115010.65
       10276.697      115055.      338.636       115055.24
       10277.783      115222.      339.972       115221.84
       10278.869      115367.      339.092       115366.52
       10279.955      115186.      345.284       115186.39
       10281.041      115090.      338.877       115089.53
       10282.127      114786.      337.923       114786.47
       10283.213      114726.      338.222       114726.15
       10284.299      115094.      339.992       115094.15
       10285.385      115294.      339.775       115293.56
       10286.471      114880.      338.974       114880.13
       10287.557      113874.      338.475       113874.48
       10288.643      114648.      339.577       114647.67
       10289.729      114180.      336.244       114180.06
       10290.814      112642.      334.586       112641.88
       10291.900      114151.      349.623       114151.12
       10292.986      113203.      336.747       113202.62
       10294.072      113296.      335.684       113296.44
       10295.158      113370.      336.574       113369.60
       10296.244      114064.      337.413       114064.27
       10297.330      114705.      338.261       114705.24
       10298.416      114098.      338.838       114097.62
       10299.502      113747.         -NaN       113746.70
       10300.588      113454.      335.743       113453.95
       10301.674      114586.      337.586       114586.12
       10302.760      114606.      337.202       114606.09
       10303.846      114523.      339.411       114522.91
       10304.932      113994.      330.386       113993.86
       10306.018      113049.      338.313       113049.40
       10307.104      113901.      336.668       113900.80
       10308.190      113964.      336.831       113963.77
       10309.276      113188.      334.450       113187.65
       10310.362      113389.      336.421       113388.86
       10311.448      113769.      350.091       113768.98
       10312.534      113138.      336.527       113138.10
       10313.620      113389.      335.101       113388.61
       10314.706      114358.      351.745       114358.21
       10315.792      114427.      337.204       114426.74
       10316.878      114310.      337.639       114310.06
       10317.964      113872.      357.681       113871.58
       10319.050      110858.      332.010       110857.61
       10320.136      108956.      328.176       108956.29
       10321.222      111994.      333.850       111994.21
       10322.308      114016.      336.813       114016.28
       10323.394      113724.      337.184       113724.07
       10324.480      114241.      336.213       114241.14
       10325.566      113734.      333.433       113733.85
       10326.652      113003.      335.163       113002.56
       10327.738      113692.      334.738       113691.71
       10328.824      112070.      335.486       112070.03
       10329.910      107128.      326.809       107127.56
       10330.995      102545.      319.806       102544.52
       10332.081      103417.      321.369       103416.99
       10333.167      107665.      326.467       107664.66
       10334.253      110232.      328.802       110232.01
       10335.339      111447.      332.996       111446.99
       10336.425      112187.      334.677       112187.26
       10337.511      113214.      330.086       113214.19
       10338.597      113746.      336.997       113745.91
       10339.683      114712.      339.222       114711.80
       10340.769      114802.      338.336       114802.00
       10341.855      114957.      342.420       114957.12
       10342.941      115565.      340.252       115564.62
       10344.027      114679.      340.166       114679.38
       10345.113      113876.      338.408       113875.51
       10346.199      114040.      336.696       114040.29
       10347.285      115234.      339.653       115234.31
       10348.371      114676.      339.911       114676.19
       10349.457      114101.      336.493       114100.76
       10350.543      114892.      337.809       114892.42
       10351.629      114931.      338.579       114931.46
       10352.715      114636.      338.299       114636.17
       10353.801      114770.      338.159       114769.65
       10354.887      114499.      339.890       114498.66
       10355.973      113980.      337.294       113980.44
       10357.059      114738.      338.981       114737.67
       10358.145      114269.      337.827       114269.43
       10359.231      114761.      338.775       114760.74
       10360.317      116186.      339.751       116185.68
       10361.403      115495.      337.537       115495.41
       10362.489      115779.      341.158       115779.13
       10363.575      116105.      339.719       116104.77
       10364.661      116014.      340.872       116014.49
       10365.747      115657.      340.168       115656.66
       10366.833      115703.      341.810       115702.88
       10367.919      115232.      339.951       115232.47
       10369.005      114521.      338.375       114520.63
       10370.090      115105.      338.725       115104.80
       10371.176      115488.      338.799       115487.70
       10372.262      116046.      339.677       116045.90
       10373.348      114666.      339.130       114665.79
       10374.434      112928.      336.941       112927.50
       10375.520      111246.      333.818       111245.94
       10376.606      111763.      335.694       111762.89
       10377.692      114448.      338.168       114447.95
       10378.778      116075.      340.248       116074.82
       10379.864      116613.      341.415       116613.34
       10380.950      116387.      339.392       116387.33
       10382.036      115004.      339.008       115004.36
       10383.122      115464.      340.056       115464.43
       10384.208      116345.      340.595       116344.69
       10385.294      116967.      340.156       116967.02
       10386.380      116018.      340.940       116018.08
       10387.466      115130.      338.353       115129.83
       10388.552      114863.      338.866       114862.54
       10389.638      116983.      342.361       116982.82
       10390.724      116434.      341.278       116434.41
       10391.810      116232.      340.576       116232.22
       10392.896      115967.      340.379       115967.28
       10393.982      116187.      339.406       116187.47
       10395.068      116582.      334.965       116581.83
       10396.154      116699.      341.457       116698.83
       10397.240      117792.      343.074       117792.21
       10398.326      117166.      343.261       117165.55
       10399.412      116527.      341.499       116526.82
       10400.498      117447.      343.592       117446.63
       10401.584      118756.      344.723       118755.91
       10402.670      117731.      343.289       117730.79
       10403.756      118303.      340.975       118302.80
       10404.842      117905.      337.358       117905.29
       10405.928      116428.      341.258       116428.00
       10407.014      116858.      341.114       116858.01
       10408.100      117009.      343.461       117009.18
       10409.186      116004.      341.015       116004.11
       10410.271      115411.      339.667       115410.82
       10411.357      116668.      341.839       116668.44
       10412.443      117255.      341.092       117254.73
       10413.529      117164.      342.872       117163.90
       10414.615      116732.      342.223       116732.18
       10415.701      116203.      612.187       116203.22
       10416.787      116089.      340.714       116088.64
       10417.873      116354.      341.024       116354.42
       10418.959      118031.      344.474       118031.23
       10420.045      117679.      344.037       117679.15
       10421.131      116674.      342.682       116674.27
       10422.217      117803.      344.238       117802.76
       10423.303      116309.      341.440       116309.43
       10424.389      116226.      341.539       116225.67
       10425.475      117035.      341.413       117034.63
       10426.561      116766.      338.976       116766.41
       10427.647      116252.      340.424       116252.03
       10428.733      118983.      342.861       118982.51
       10429.819      117505.      342.034       117504.55
       10430.905      116882.      340.975       116881.54
       10431.991      116641.      339.446       116640.66
       10433.077      116945.      338.096       116944.58
       10434.163      120235.      345.677       120235.02
       10435.249      117864.      343.611       117863.85
       10436.335      116569.      342.087       116568.72
       10437.421      117087.      342.810       117086.81
       10438.507      117341.      340.520       117340.84
       10439.593      117268.      340.142       117267.68
       10440.679      117458.      341.784       117457.79
       10441.765      118050.      345.643       118049.73
       10442.851      119497.      345.769       119496.79
       10443.937      119086.      345.714       119086.23
       10445.023      118144.      342.947       118144.10
       10446.109      119505.      345.576       119504.81
       10447.195      119714.      345.226       119714.46
       10448.281      119053.      341.078       119052.63
       10449.367      118087.      341.570       118087.18
       10450.452      118541.      343.210       118540.66
       10451.538      120023.      348.405       120023.18
       10452.624      119511.      344.446       119511.00
       10453.710      119115.      344.711       119114.63
       10454.796      119670.      346.391       119670.35
       10455.882      117754.      343.488       117754.44
       10456.968      117592.      342.761       117591.67
       10458.054      113173.      336.019       113172.98
       10459.140      107864.      328.834       107864.48
       10460.226      105836.      324.724       105835.96
       10461.312      108362.      328.898       108362.15
       10462.398      109860.      331.961       109860.07
       10463.484      110066.      330.145       110066.45
       10464.570      113378.      335.642       113377.71
       10465.656      116592.      341.011       116591.82
       10466.742      118524.      343.947       118524.32
       10467.828      118605.      344.005       118605.09
       10468.914      117564.      342.977       117563.58
       10470.000      117992.      339.346       117991.74
       10471.086      117054.      339.802       117054.36
       10472.172      118595.      344.796       118595.40
       10473.258      117245.      342.885       117244.97
       10474.344      115884.      336.902       115883.57
       10475.430      117952.      343.132       117952.40
       10476.516      118309.      354.422       118308.65
       10477.602      118587.      343.823       118587.07
       10478.688      118579.      343.631       118578.89
       10479.774      117716.      341.646       117716.19
       10480.860      117896.      340.108       117896.11
       10481.946      118467.      342.335       118466.99
       10483.032      118620.      344.329       118619.50
       10484.118      117992.      343.195       117991.75
       10485.204      118810.      347.002       118809.87
       10486.290      117985.      342.501       117984.90
       10487.376      119026.      397.651       119026.13
       10488.462      117634.      340.060       117633.81
       10489.548      116890.      403.584       116889.69
       10490.633      117885.      343.245       117885.06
       10491.719      118265.      341.080       118264.79
       10492.805      117249.      339.556       117248.62
       10493.891      118073.      407.306       118073.19
       10494.977      117461.      342.264       117461.32
       10496.063      118065.      342.972       118065.48
       10497.149      118346.      343.489       118346.06
       10498.235      118641.      340.369       118640.86
       10499.321      118495.      343.937       118494.94
       10500.407      117978.      345.566       117977.59
       10501.493      117256.      343.340       117256.17
       10502.579      118184.      338.988       118183.76
       10503.665      117481.      343.245       117480.83
       10504.751      116220.      343.926       116220.45
       10505.837      114970.      338.747       114970.25
       10506.923      116288.      339.718       116288.45
       10508.009      117586.      343.194       117585.74
       10509.095      117170.      342.434       117169.54
       10510.181      118555.      344.936       118555.23
       10511.267      119003.      343.410       119002.97
       10512.353      117549.      342.230       117549.20
       10513.439      117628.      343.518       117627.68
       10514.525      116714.      341.648       116713.78
       10515.611      116328.      281.367       116328.34
       10516.697      116142.      340.056       116142.40
