2014dec29/Y/mosR1v4_Y_star_1012740       20.807388
2014dec29/Y/mosR1v4_Y_star_1013948       28.505597
2014dec29/Y/mosR2v4_Y_star_1014109       11.964026
2014dec30/Y/mosR2v4_Y_star_1014109       22.744417
2014dec30/Y/mosR3v4_Y_star_771147       19.995368
2014dec30/Y/mosR3v4_Y_star_776669       13.713848
2013jan4/Y/mosFv2_Y_maskF_978834       8.4743034
