       9750.0000         -NaN         -NaN             NaN
       10259.321      49711.8      224.645       49711.823
       10260.407      50539.2      226.491       50539.201
       10261.493      50735.9      226.640       50735.863
       10262.579      50509.6      225.732       50509.614
       10263.665      50409.3      225.800       50409.289
       10264.751      50581.8      225.881       50581.834
       10265.837      50539.4      225.698       50539.420
       10266.923      50364.0      225.071       50364.024
       10268.009      50073.5      226.618       50073.463
       10269.095      50110.3      225.368       50110.273
       10270.181      50449.4      225.759       50449.384
       10271.267      49977.4      224.148       49977.383
       10272.353      50115.1      224.896       50115.150
       10273.439      50585.5      225.743       50585.475
       10274.525      49997.8      224.724       49997.815
       10275.611      49786.8      224.853       49786.818
       10276.697      49741.9      225.002       49741.927
       10277.783      49602.8      224.156       49602.822
       10278.869      49665.9      224.064       49665.879
       10279.955      49990.5      227.003       49990.492
       10281.041      49377.9      223.137       49377.914
       10282.127      49074.9      222.948       49074.905
       10283.213      49784.5      224.538       49784.486
       10284.299      49966.6      225.363       49966.634
       10285.385      50069.1      225.269       50069.089
       10286.471      49625.0      224.584       49625.013
       10287.557      50329.3      226.845       50329.333
       10288.643      50257.7      227.342       50257.694
       10289.729      49274.2      225.744       49274.242
       10290.814      49251.5      225.519       49251.521
       10291.900      50075.4      226.083       50075.421
       10292.986      50243.5      225.754       50243.517
       10294.072      49936.0      224.840       49936.017
       10295.158      49919.8      225.105       49919.764
       10296.244      49760.0      223.894       49759.962
       10297.330      48878.9      223.748       48878.940
       10298.416      49259.9      224.182       49259.864
       10299.502      49707.5      224.967       49707.484
       10300.588      49984.5      225.348       49984.539
       10301.674      49429.9      223.276       49429.903
       10302.760      49131.2      223.095       49131.170
       10303.846      48728.9      221.771       48728.851
       10304.932      48718.8      222.616       48718.817
       10306.018      49674.8      223.982       49674.837
       10307.104      49289.6      223.587       49289.626
       10308.190      48671.6      222.588       48671.609
       10309.276      49367.3      223.592       49367.284
       10310.362      49495.5      224.286       49495.500
       10311.448      48650.7      222.688       48650.700
       10312.534      48180.0      221.770       48180.041
       10313.620      49324.6      223.925       49324.591
       10314.706      49236.8      223.297       49236.768
       10315.792      49594.1      224.320       49594.068
       10316.878      49321.5      223.628       49321.526
       10317.964      50003.7      225.247       50003.716
       10319.050      49807.5      225.296       49807.464
       10320.136      49387.8      224.214       49387.830
       10321.222      49287.9      223.651       49287.909
       10322.308      49221.1      223.567       49221.126
       10323.394      49955.7      225.734       49955.697
       10324.480      48883.0      223.455       48882.975
       10325.566      48351.7      222.364       48351.696
       10326.652      48237.8      223.440       48237.822
       10327.738      48843.9      224.402       48843.902
       10328.824      49243.2      224.664       49243.171
       10329.910      49454.4      224.043       49454.376
       10330.995      49253.3      223.895       49253.275
       10332.081      48850.2      223.632       48850.198
       10333.167      48656.3      222.460       48656.322
       10334.253      49343.6      224.443       49343.573
       10335.339      49917.6      225.396       49917.635
       10336.425      50148.3      226.539       50148.267
       10337.511      50151.6      226.311       50151.551
       10338.597      49976.1      226.169       49976.080
       10339.683      49821.9      225.599       49821.926
       10340.769      50590.8      227.567       50590.845
       10341.855      49869.5      226.042       49869.503
       10342.941      50222.4      226.640       50222.390
       10344.027      49657.5      225.236       49657.498
       10345.113      49688.3      225.512       49688.297
       10346.199      49933.3      225.746       49933.316
       10347.285      49468.2      225.106       49468.189
       10348.371      49649.9      225.273       49649.914
       10349.457      49825.2      226.075       49825.238
       10350.543      49919.4      226.371       49919.377
       10351.629      49724.0      225.647       49723.976
       10352.715      49810.8      225.891       49810.840
       10353.801      50034.3      226.231       50034.338
       10354.887      50176.7      226.255       50176.663
       10355.973      50013.4      226.189       50013.365
       10357.059      50049.5      225.909       50049.546
       10358.145      50159.9      226.349       50159.901
       10359.231      49828.7      225.131       49828.675
       10360.317      50176.4      226.686       50176.414
       10361.403      49974.8      226.353       49974.803
       10362.489      50797.1      228.487       50797.119
       10363.575      50427.0      227.434       50427.025
       10364.661      50265.1      226.875       50265.125
       10365.747      50769.3      228.150       50769.334
       10366.833      50527.1      227.470       50527.061
       10367.919      50929.8      228.202       50929.850
       10369.005      50900.2      228.369       50900.227
       10370.090      51136.3      228.621       51136.343
       10371.176      51011.7      228.478       51011.698
       10372.262      50706.7      227.787       50706.747
       10373.348      50503.4      228.117       50503.436
       10374.434      51005.7      230.110       51005.663
       10375.520      50854.0      229.632       50853.972
       10376.606      51193.8      230.313       51193.824
       10377.692      51205.1      229.815       51205.094
       10378.778      51661.6      230.358       51661.552
       10379.864      51255.5      228.832       51255.524
       10380.950      51137.2      228.869       51137.186
       10382.036      51895.7      230.314       51895.668
       10383.122      51892.6      230.841       51892.596
       10384.208      51739.8      232.249       51739.813
       10385.294      49545.4      231.894       49545.360
       10386.380      51813.2      230.687       51813.185
       10387.466      52294.0      231.714       52293.954
       10388.552      52208.9      231.342       52208.850
       10389.638      52066.4      230.922       52066.426
       10390.724      51970.7      230.711       51970.710
       10391.810      51871.9      230.556       51871.890
       10392.896      51875.6      230.659       51875.582
       10393.982      51666.0      230.338       51666.042
       10395.068      51601.4      230.078       51601.395
       10396.154      51645.1      230.230       51645.142
       10397.240      51856.7      230.784       51856.706
       10398.326      51743.3      230.849       51743.257
       10399.412      52073.1      231.395       52073.060
       10400.498      51442.9      229.434       51442.947
       10401.584      51986.5      231.325       51986.489
       10402.670      52411.0      232.085       52410.998
       10403.756      51935.4      230.743       51935.385
       10404.842      51817.0      230.598       51816.987
       10405.928      51960.3      230.933       51960.257
       10407.014      52505.2      231.983       52505.162
       10408.100      52026.8      230.669       52026.783
       10409.186      51696.3      229.634       51696.283
       10410.271      51351.8      229.203       51351.774
       10411.357      51988.5      230.801       51988.480
       10412.443      51441.4      229.944       51441.374
       10413.529      51593.5      230.272       51593.461
       10414.615      51841.0      230.101       51841.030
       10415.701      52060.2      230.861       52060.220
       10416.787      52732.8      231.938       52732.775
       10417.873      52628.1      232.051       52628.118
       10418.959      52669.8      233.002       52669.848
       10420.045      52679.7      233.653       52679.669
       10421.131      52487.5      232.960       52487.523
       10422.217      52583.1      233.454       52583.121
       10423.303      52552.3      232.781       52552.293
       10424.389      52747.1      232.398       52747.051
       10425.475      52393.7      231.728       52393.746
       10426.561      52004.1      230.882       52004.082
       10427.647      51259.6      228.573       51259.647
       10428.733      51152.1      228.813       51152.123
       10429.819      52235.0      230.962       52235.015
       10430.905      52871.1      232.278       52871.144
       10431.991      52875.5      232.073       52875.532
       10433.077      52049.3      230.425       52049.269
       10434.163      52078.2      230.565       52078.165
       10435.249      51690.6      229.819       51690.641
       10436.335      51289.1      229.001       51289.095
       10437.421      52890.1      232.623       52890.100
       10438.507      53201.0      233.104       53200.977
       10439.593      53435.9      232.970       53435.939
       10440.679      53222.2      232.677       53222.230
       10441.765      53208.8      232.766       53208.848
       10442.851      52928.4      232.166       52928.390
       10443.937      52956.4      232.205       52956.355
       10445.023      52687.9      231.354       52687.945
       10446.109      53159.5      232.253       53159.509
       10447.195      52904.4      231.360       52904.409
       10448.281      52844.3      231.635       52844.327
       10449.367      52450.8      231.176       52450.765
       10450.452      52365.4      230.362       52365.422
       10451.538      52054.2      229.267       52054.243
       10452.624      52006.0      230.523       52006.046
       10453.710      51885.2      230.252       51885.251
       10454.796      52020.7      230.493       52020.679
       10455.882      51719.6      229.467       51719.574
       10456.968      51977.6      229.444       51977.591
       10458.054      51671.5      229.102       51671.461
       10459.140      51491.4      228.922       51491.448
       10460.226      51373.2      228.441       51373.180
       10461.312      51168.3      228.402       51168.349
       10462.398      51487.8      228.948       51487.820
       10463.484      52251.8      230.834       52251.772
       10464.570      52324.8      230.381       52324.775
       10465.656      51856.1      229.353       51856.080
       10466.742      51776.3      228.635       51776.338
       10467.828      52472.4      230.269       52472.388
       10468.914      52581.6      231.086       52581.591
       10470.000      52030.7      230.621       52030.660
       10471.086      52300.5      231.301       52300.521
       10472.172      52535.0      231.862       52534.957
       10473.258      52228.3      230.990       52228.262
       10474.344      52317.6      230.254       52317.586
       10475.430      51914.8      229.432       51914.751
       10476.516      51849.5      228.968       51849.453
       10477.602      52116.4      229.863       52116.442
       10478.688      52585.4      230.775       52585.431
       10479.774      52027.7      229.023       52027.692
       10480.860      52141.3      230.165       52141.275
       10481.946      52347.8      230.442       52347.827
       10483.032      51881.9      229.326       51881.906
       10484.118      51494.4      228.787       51494.392
       10485.204      51843.0      229.818       51842.994
       10486.290      51914.1      229.838       51914.098
       10487.376      51680.3      229.364       51680.308
       10488.462      51574.8      228.906       51574.794
       10489.548      51757.3      229.047       51757.306
       10490.633      52039.5      228.769       52039.489
       10491.719      52208.9      230.060       52208.889
       10492.805      52236.0      229.432       52235.953
       10493.891      52187.5      230.314       52187.470
       10494.977      51687.4      229.276       51687.370
