       9750.0000      0.00000
       9751.0860      7932.07
       9752.1719      8035.61
       9753.2579      8529.26
       9754.3439      8583.22
       9755.4299      8490.41
       9756.5158      8542.48
       9757.6018      8683.51
       9758.6878      8589.42
       9759.7738      8370.79
       9760.8597      8761.04
       9761.9457      9171.94
       9763.0317      9184.81
       9764.1176      8982.57
       9765.2036      8821.73
       9766.2896      9054.23
       9767.3756      9257.70
       9768.4615      9303.92
       9769.5475      9353.89
       9770.6335      9984.76
       9771.7195      10083.1
       9772.8054      10139.1
       9773.8914      10101.2
       9774.9774      9907.10
       9776.0633      9867.02
       9777.1493      9943.52
       9778.2353      9884.13
       9779.3213      10002.0
       9780.4072      10119.0
       9781.4932      10105.5
       9782.5792      9930.62
       9783.6652      9718.14
       9784.7511      9740.80
       9785.8371      10171.7
       9786.9231      10340.8
       9788.0090      9960.26
       9789.0950      10177.7
       9790.1810      10520.3
       9791.2670      10571.2
       9792.3529      10499.0
       9793.4389      10334.8
       9794.5249      10108.0
       9795.6109      10342.2
       9796.6968      10642.1
       9797.7828      10824.0
       9798.8688      11055.7
       9799.9548      10961.1
       9801.0407      10686.0
       9802.1267      10614.5
       9803.2127      10518.4
       9804.2986      10461.7
       9805.3846      10526.2
       9806.4706      10903.0
       9807.5566      11396.6
       9808.6425      11317.1
       9809.7285      11412.4
       9810.8145      11338.0
       9811.9005      11323.1
       9812.9864      11344.5
       9814.0724      11482.2
       9815.1584      11274.9
       9816.2443      11293.7
       9817.3303      11261.8
       9818.4163      11294.8
       9819.5023      11362.6
       9820.5882      11419.6
       9821.6742      11535.1
       9822.7602      11501.5
       9823.8462      11574.8
       9824.9321      11549.8
       9826.0181      11316.1
       9827.1041      11111.5
       9828.1900      11189.9
       9829.2760      11481.7
       9830.3620      11594.1
       9831.4480      11627.6
       9832.5339      11513.8
       9833.6199      11531.9
       9834.7059      11549.9
       9835.7919      11606.1
       9836.8778      11431.1
       9837.9638      11709.3
       9839.0498      11633.8
       9840.1357      11666.8
       9841.2217      11819.7
       9842.3077      11675.7
       9843.3937      11855.1
       9844.4796      11757.9
       9845.5656      11790.7
       9846.6516      11816.9
       9847.7376      11914.7
       9848.8235      11946.0
       9849.9095      11861.2
       9850.9955      11927.8
       9852.0814      11754.2
       9853.1674      11380.5
       9854.2534      11643.3
       9855.3394      12160.0
       9856.4253      12420.5
       9857.5113      12156.6
       9858.5973      12089.7
       9859.6833      12289.8
       9860.7692      12398.5
       9861.8552      12379.8
       9862.9412      12265.0
       9864.0271      12288.7
       9865.1131      11644.9
       9866.1991      11030.3
       9867.2851      12345.8
