   # lambda  flux(e-/s)    stddev 
  10622.036     0.06764   0.03167 
  10623.122     0.04890   0.02870 
  10624.208     0.02518   0.03659 
  10625.294     0.11194   0.03009 
  10626.380     0.06002   0.02915 
  10627.466    -0.04848   0.02929 
  10628.552    -0.08247   0.02848 
  10629.638    -0.03229   0.02931 
  10630.724     0.03477   0.04245 
  10631.810     0.01073   0.02734 
  10632.896    -0.02279   0.02621 
  10633.982    -0.01289   0.02556 
  10635.068    -0.01557   0.02565 
  10636.154    -0.09723   0.02644 
  10637.240     0.02441   0.02559 
  10638.326     0.06593   0.02617 
  10639.412    -0.03556   0.02665 
  10640.498    -0.00380   0.02923 
  10641.584     0.05143   0.08933 
  10642.670     0.07474   0.04614 
  10643.756    -0.01610   0.04658 
  10644.842     0.00964   0.04534 
  10645.928     0.08137   0.03548 
  10647.014     0.00892   0.02740 
  10648.100    -0.05238   0.02632 
  10649.186     0.01390   0.02576 
  10650.271    -0.00272   0.02545 
  10651.357     0.10311   0.02687 
  10652.443     0.14883   0.04339 
  10653.529     0.16354   0.05041 
  10654.615     0.02431   0.05549 
  10655.701     0.11611   0.05642 
  10656.787    -0.02422   0.06922 
  10657.873     0.02648   0.03815 
  10658.959    -0.03838   0.02672 
  10660.045     0.07413   0.02581 
  10661.131     0.08527   0.02654 
  10662.217     0.02786   0.02678 
  10663.303    -0.03345   0.04000 
  10664.389    -0.00468   0.02574 
  10665.475    -0.05267   0.02582 
  10666.561    -0.07191   0.02742 
  10667.647    -0.10899   0.03014 
  10668.733     0.10671   0.03069 
  10669.819     0.01219   0.03094 
  10670.905     0.06620   0.12230 
  10671.991    -0.00007   0.05357 
  10673.077     0.02546   0.06502 
  10674.163     0.06003   0.03175 
  10675.249     0.10421   0.02630 
  10676.335     0.01892   0.02624 
  10677.421     0.06610   0.02624 
  10678.507     0.03083   0.02958 
  10679.593     0.09522   0.02639 
  10680.679     0.02018   0.02624 
  10681.765     0.02291   0.03439 
  10682.851    -0.01879   0.06735 
  10683.937     0.05445   0.03709 
  10685.023    -0.00211   0.04673 
  10686.109    -0.05046   0.05269 
  10687.195    -0.01158   0.05651 
  10688.281     0.09914   0.06068 
  10689.367     0.04563   0.06520 
  10690.452     0.02495   0.06565 
  10691.538     0.00371   0.06442 
  10692.624     0.01654   0.06248 
  10693.710    -0.14085   0.05653 
  10694.796    -0.05529   0.05101 
  10695.882    -0.06886   0.04608 
  10696.968     0.05443   0.04854 
  10698.054    -0.08241   0.07060 
  10699.140     0.01525   0.08256 
  10700.226    -0.06668   0.08435 
  10701.312    -0.20098   0.09452 
  10702.398    -0.03656   0.06021 
  10703.484     0.11770   0.04882 
  10704.570    -0.01899   0.06333 
  10705.656     0.03671   0.06696 
  10706.742    -0.11265   0.06502 
  10707.828    -0.03150   0.06101 
  10708.914    -0.02248   0.04191 
  10710.000     0.12588   0.03516 
  10711.086     0.12726   0.05998 
  10712.172    -0.17724   0.12756 
  10713.258    -0.10071   0.12875 
  10714.344     0.02605   0.13565 
  10715.430     0.01815   0.16020 
  10716.516     0.03243   0.06775 
  10717.602     0.06235   0.05279 
  10718.688    -0.02636   0.05041 
  10719.774    -0.03423   0.04621 
  10720.860    -0.02795   0.05834 
  10721.946     0.07996   0.08626 
  10723.032     0.10599   0.11963 
  10724.118    -0.10010   0.09974 
  10725.204    -0.00456   0.07553 
  10726.290     0.04226   0.04929 
  10727.376     0.09251   0.04405 
  10728.462     0.04589   0.05284 
  10729.548     0.02071   0.11324 
  10730.633     0.35729   0.16476 
  10731.719     0.27871   0.16772 
  10732.805     0.33056   0.16275 
  10733.891     0.13805   0.09702 
  10734.977     0.04946   0.04000 
  10736.063     0.04640   0.04523 
  10737.149     0.01177   0.04974 
  10738.235     0.01929   0.03839 
  10739.321    -0.03465   0.03890 
  10740.407    -0.00754   0.03880 
  10741.493    -0.04433   0.03983 
  10742.579     0.00056   0.03476 
  10743.665    -0.00372   0.05802 
  10744.751     0.02951   0.13398 
  10745.837     0.05978   0.10963 
  10746.923    -0.01744   0.10890 
  10748.009     0.07635   0.08591 
  10749.095     0.09641   0.04501 
  10750.181    -0.01277   0.03982 
  10751.267    -0.04089   0.07802 
  10752.353    -0.20167   0.19417 
  10753.439    -0.00335   0.30616 
  10754.525     0.06424   0.19043 
  10755.611     0.37417   0.17490 
  10756.697     0.00474   0.05852 
  10757.783     0.02568   0.03490 
  10758.869     0.11066   0.03314 
  10759.955     0.06965   0.02888 
  10761.041    -0.09019   0.02824 
  10762.127     0.06901   0.02888 
  10763.213     0.06692   0.03442 
  10764.299     0.05184   0.03841 
  10765.385     0.09171   0.03759 
  10766.471     0.10199   0.03726 
  10767.557     0.11333   0.03342 
  10768.643     0.04583   0.02867 
  10769.729    -0.02634   0.02762 
  10770.814     0.02635   0.02866 
  10771.900    -0.09311   0.03719 
  10772.986    -0.20119   0.08150 
  10774.072     0.15959   0.11082 
  10775.158     0.03493   0.11170 
  10776.244     0.04558   0.10690 
  10777.330     0.11879   0.06330 
  10778.416     0.03030   0.03236 
  10779.502     0.09873   0.02812 
  10780.588     0.09450   0.02817 
  10781.674    -0.00933   0.02816 
  10782.760    -0.06396   0.03359 
  10783.846     0.13928   0.02868 
  10784.932     0.07428   0.02790 
  10786.018     0.06200   0.03078 
  10787.104    -0.02414   0.02752 
  10788.190     0.00838   0.03081 
  10789.276    -0.05886   0.02767 
  10790.362     0.05723   0.03370 
  10791.448    -0.05335   0.02678 
  10792.534    -0.01638   0.02758 
  10793.620    -0.01937   0.03918 
  10794.706     0.01335   0.05771 
  10795.792     0.02642   0.06347 
  10796.878    -0.03887   0.04143 
  10797.964    -0.00471   0.03705 
  10799.050     0.03213   0.03354 
  10800.136    -0.00632   0.02795 
  10801.222     0.04064   0.02888 
  10802.308     0.01903   0.03271 
  10803.394     0.00297   0.03596 
  10804.480    -0.01300   0.03670 
  10805.566     0.00990   0.03532 
  10806.652     0.05013   0.03342 
  10807.738     0.06711   0.03059 
  10808.824     0.02516   0.02974 
  10809.910     0.04989   0.02805 
  10810.995     0.07216   0.02857 
  10812.081     0.01355   0.03347 
  10813.167    -0.03861   0.02941 
  10814.253     0.00766   0.02893 
  10815.339    -0.01771   0.02885 
  10816.425    -0.05192   0.02866 
  10817.511    -0.05724   0.05199 
  10818.597     0.07317   0.02775 
  10819.683     0.03007   0.02951 
  10820.769     0.05230   0.02645 
  10821.855    -0.02487   0.02616 
  10822.941    -0.00202   0.02555 
  10824.027     0.08398   0.02545 
  10825.113     0.12600   0.02642 
  10826.199     0.06276   0.02720 
  10827.285     0.04114   0.02773 
  10828.371    -0.00710   0.02979 
  10829.457     0.04621   0.04621 
  10830.543    -0.12677   0.09524 
  10831.629    -0.01361   0.16893 
  10832.715    -0.32256   0.28488 
  10833.801    -0.04657   0.35113 
  10834.887     0.46943   0.30676 
  10835.973     0.17762   0.24032 
  10837.059     0.11967   0.08869 
  10838.145     0.11747   0.05226 
  10839.231     0.05056   0.05732 
  10840.317     0.11766   0.05999 
  10841.403     0.07764   0.06937 
  10842.489     0.04987   0.13291 
  10843.575     0.07604   0.18130 
  10844.661    -0.19389   0.17450 
  10845.747     0.26136   0.16863 
  10846.833     0.15417   0.10968 
  10847.919     0.05768   0.04292 
  10849.005    -0.00254   0.03103 
  10850.090     0.02372   0.02909 
  10851.176     0.02249   0.12872 
  10852.262    -0.04715   0.05390 
  10853.348     0.10411   0.04565 
  10854.434     0.05515   0.04114 
  10855.520     0.09723   0.04133 
  10856.606     0.08747   0.05171 
  10857.692     0.05475   0.08271 
  10858.778    -0.01523   0.11038 
  10859.864     0.07201   0.10167 
  10860.950     0.10954   0.09546 
  10862.036     0.02270   0.06103 
  10863.122    -0.07157   0.03542 
  10864.208    -0.01163   0.03152 
  10865.294     0.03104   0.03023 
  10866.380     0.02768   0.02603 
  10867.466     0.01567   0.02615 
  10868.552     0.07781   0.02752 
  10869.638     0.04864   0.02543 
  10870.724    -0.02098   0.02800 
  10871.810     0.01646   0.02869 
  10872.896    -0.01783   0.03157 
  10873.982    -0.02537   0.03346 
  10875.068     0.00823   0.03642 
  10876.154    -0.15533   0.04287 
  10877.240    -0.05081   0.05374 
  10878.326    -0.02799   0.06240 
  10879.412     0.01312   0.06332 
  10880.498     0.03915   0.05735 
  10881.584     0.11944   0.04475 
  10882.670     0.04572   0.03293 
  10883.756    -0.03845   0.02740 
  10884.842    -0.00074   0.02996 
  10885.928     0.03771   0.03272 
  10887.014    -0.03157   0.03558 
  10888.100     0.06668   0.03512 
  10889.186    -0.09039   0.03080 
  10890.271    -0.02672   0.02755 
  10891.357     0.00816   0.02506 
  10892.443     0.05900   0.02507 
  10893.529     0.06395   0.04496 
  10894.615     0.02906   0.02743 
  10895.701     0.21025   0.04385 
  10896.787    -0.12478   0.11514 
  10897.873     0.03232   0.14285 
  10898.959     0.35457   0.14195 
  10900.045     0.23383   0.13203 
  10901.131     0.25517   0.07023 
  10902.217     0.11536   0.03871 
  10903.303     0.12785   0.03608 
  10904.389     0.06628   0.03505 
  10905.475     0.01915   0.03356 
  10906.561     0.02581   0.02979 
  10907.647     0.06287   0.02648 
  10908.733     0.03701   0.02545 
  10909.819    -0.01631   0.02709 
  10910.905    -0.05258   0.02574 
  10911.991     0.01986   0.02631 
  10913.077     0.04983   0.02547 
  10914.163     0.04018   0.02499 
  10915.249     0.03143   0.02493 
  10916.335    -0.02521   0.02463 
  10917.421    -0.03916   0.02546 
  10918.507     0.02956   0.02639 
  10919.593     0.07766   0.02681 
  10920.679     0.04108   0.02842 
  10921.765     0.04451   0.03106 
  10922.851    -0.17899   0.04259 
  10923.937    -0.02454   0.11612 
  10925.023     0.11500   0.23981 
  10926.109    -0.05600   0.25599 
  10927.195    -0.57278   0.25353 
  10928.281    -0.02378   0.19657 
  10929.367     0.07900   0.08059 
  10930.452    -0.04930   0.04011 
  10931.538     0.00800   0.03180 
  10932.624     0.02102   0.02993 
  10933.710     0.06265   0.02893 
  10934.796    -0.05422   0.02833 
  10935.882     0.00571   0.02801 
  10936.968     0.01679   0.02975 
  10938.054     0.06432   0.02850 
  10939.140     0.05657   0.02559 
  10940.226     0.02920   0.02586 
  10941.312    -0.04243   0.02559 
  10942.398     0.06155   0.02577 
  10943.484    -0.00703   0.02636 
  10944.570     0.12273   0.02632 
  10945.656    -0.04811   0.03072 
  10946.742    -0.09884   0.02588 
  10947.828     0.06569   0.03474 
  10948.914    -0.02234   0.08069 
  10950.000    -0.24862   0.15375 
  10951.086    -0.09614   0.16214 
  10952.172    -0.22567   0.16052 
  10953.258    -0.10356   0.12033 
  10954.344     0.20509   0.04857 
  10955.430     0.03110   0.03303 
  10956.516    -0.00737   0.02893 
  10957.602     0.01577   0.02665 
  10958.688     0.10147   0.02985 
  10959.774     0.12919   0.02783 
  10960.860     0.09392   0.02639 
  10961.946     0.03268   0.03002 
  10963.032     0.07555   0.02622 
  10964.118     0.09183   0.02852 
  10965.204    -0.01360   0.03044 
  10966.290     0.07435   0.03210 
  10967.376    -0.02817   0.03681 
  10968.462     0.02577   0.04421 
  10969.548    -0.07551   0.04272 
  10970.633     0.01710   0.04242 
  10971.719     0.02333   0.05066 
  10972.805     0.41694   0.12087 
  10973.891     0.43858   0.25412 
  10974.977     0.23964   0.28456 
  10976.063     0.13975   0.26914 
  10977.149     0.36857   0.21137 
  10978.235     0.08451   0.08401 
  10979.321    -0.01176   0.05566 
  10980.407     0.05789   0.04461 
  10981.493     0.06675   0.03250 
  10982.579     0.09904   0.02990 
  10983.665     0.05052   0.03448 
  10984.751    -0.00874   0.04781 
  10985.837     0.10934   0.05148 
  10986.923     0.17020   0.04347 
  10988.009     0.07416   0.03747 
  10989.095    -0.02299   0.02820 
  10990.181     0.03488   0.02617 
  10991.267     0.06158   0.02598 
  10992.353     0.05057   0.02568 
  10993.439     0.02222   0.02568 
  10994.525     0.05746   0.02518 
  10995.611     0.06634   0.02486 
  10996.697     0.04944   0.02512 
  10997.783    -0.01795   0.02543 
  10998.869     0.08767   0.02525 
  10999.955    -0.03477   0.02549 
  11001.041     0.04519   0.02679 
  11002.127     0.02684   0.02880 
  11003.213    -0.02904   0.02971 
  11004.299     0.01796   0.03056 
  11005.385    -0.01281   0.04196 
  11006.471    -0.10539   0.05388 
  11007.557     0.20040   0.12415 
  11008.643     0.13296   0.14689 
  11009.729     0.04747   0.14729 
  11010.814     0.17807   0.13240 
  11011.900     0.10029   0.07041 
  11012.986     0.09334   0.03350 
  11014.072     0.04434   0.02803 
  11015.158     0.02829   0.02678 
  11016.244     0.01771   0.02625 
  11017.330     0.04477   0.02545 
  11018.416     0.10572   0.02491 
  11019.502     0.01291   0.02594 
  11020.588     0.07544   0.02498 
  11021.674     0.12244   0.02562 
  11022.760     0.04570   0.02671 
  11023.846    -0.01221   0.02776 
  11024.932     0.08073   0.03194 
  11026.018     0.02508   0.03504 
  11027.104     0.01950   0.09326 
  11028.190     0.20937   0.19734 
  11029.276    -0.18355   0.24609 
  11030.362    -0.83636   0.22907 
  11031.448    -0.67300   0.19464 
  11032.534    -0.04640   0.08391 
  11033.620     0.09098   0.03821 
  11034.706     0.00334   0.03013 
  11035.792     0.01908   0.02845 
  11036.878     0.06077   0.02862 
  11037.964     0.01647   0.02915 
  11039.050    -0.00281   0.03045 
  11040.136     0.00668   0.03173 
  11041.222    -0.00649   0.03164 
  11042.308    -0.01664   0.03154 
  11043.394     0.06762   0.03094 
  11044.480     0.05840   0.02947 
  11045.566    -0.02548   0.02849 
  11046.652     0.03663   0.02759 
  11047.738    -0.02371   0.02848 
  11048.824     0.04870   0.03838 
  11049.910     0.04706   0.02861 
  11050.995     0.06853   0.02794 
  11052.081    -0.02215   0.03340 
  11053.167     0.00960   0.04257 
  11054.253     0.05452   0.04381 
  11055.339     0.08842   0.04392 
  11056.425     0.04346   0.03835 
  11057.511     0.08402   0.03390 
  11058.597     0.03045   0.02860 
  11059.683     0.05619   0.02974 
  11060.769    -0.00396   0.02722 
  11061.855     0.05934   0.02850 
  11062.941    -0.06261   0.03674 
  11064.027     0.00278   0.04983 
  11065.113     0.10365   0.03420 
  11066.199    -0.01721   0.03059 
  11067.285     0.03586   0.03012 
  11068.371    -0.00108   0.03283 
  11069.457    -0.15082   0.04456 
  11070.543     0.07910   0.09025 
  11071.629     0.12919   0.11543 
  11072.715     0.32326   0.11615 
  11073.801     0.16013   0.11585 
  11074.887     0.09179   0.05974 
  11075.973     0.08787   0.03062 
  11077.059     0.09105   0.02605 
  11078.145     0.02592   0.02460 
  11079.231     0.01259   0.02433 
  11080.317     0.02973   0.02471 
  11081.403     0.05724   0.02943 
  11082.489    -0.00645   0.04098 
  11083.575    -0.04075   0.04632 
  11084.661     0.01067   0.04274 
  11085.747     0.12714   0.04118 
  11086.833    -0.00462   0.05085 
  11087.919     0.04444   0.10998 
  11089.005     0.14259   0.15845 
  11090.090     0.22674   0.16340 
  11091.176    -0.37861   0.15595 
  11092.262    -0.03381   0.10122 
  11093.348    -0.05149   0.04146 
  11094.434     0.01323   0.02837 
  11095.520     0.08576   0.02612 
  11096.606     0.04774   0.02626 
  11097.692     0.03715   0.02403 
  11098.778     0.01854   0.02545 
  11099.864     0.04124   0.02733 
  11100.950     0.01965   0.02474 
  11102.036     0.05976   0.02517 
  11103.122     0.01682   0.02491 
  11104.208    -0.01347   0.02440 
  11105.294     0.01421   0.02456 
  11106.380     0.02741   0.02557 
  11107.466     0.00313   0.02644 
  11108.552    -0.04946   0.02724 
  11109.638     0.02219   0.02733 
  11110.724    -0.04738   0.02622 
  11111.810     0.05970   0.02500 
  11112.896    -0.02853   0.02447 
  11113.982    -0.00075   0.02368 
  11115.068    -0.06721   0.02375 
  11116.154    -0.04493   0.02413 
  11117.240     0.02415   0.02445 
  11118.326     0.08930   0.02485 
  11119.412     0.00160   0.02524 
  11120.498    -0.10002   0.02617 
  11121.584    -0.08279   0.03059 
  11122.670    -0.01797   0.03465 
  11123.756     0.04964   0.03477 
  11124.842     0.07113   0.03354 
  11125.928     0.03774   0.02986 
  11127.014     0.08169   0.02576 
  11128.100    -0.00731   0.02391 
  11129.186     0.02834   0.02325 
  11130.271    -0.02683   0.02244 
  11131.357    -0.00232   0.02170 
  11132.443     0.02949   0.02151 
  11133.529     0.08882   0.02178 
  11134.615     0.07661   0.02206 
  11135.701     0.03024   0.02251 
  11136.787     0.05019   0.02329 
  11137.873     0.04812   0.03009 
  11138.959     0.04418   0.05765 
  11140.045     0.11960   0.07684 
  11141.131     0.15285   0.07838 
  11142.217     0.05036   0.07231 
  11143.303     0.06474   0.04728 
  11144.389    -0.00261   0.03165 
  11145.475    -0.03917   0.02501 
  11146.561    -0.02772   0.02469 
  11147.647     0.00634   0.02470 
  11148.733     0.02600   0.02396 
  11149.819     0.02082   0.02263 
  11150.905    -0.05783   0.02204 
  11151.991    -0.11139   0.03023 
  11153.077     0.10877   0.05649 
  11154.163     0.04288   0.07732 
  11155.249     0.04153   0.09609 
  11156.335    -0.22818   0.09796 
  11157.421     0.03404   0.09008 
  11158.507     0.07654   0.05684 
  11159.593     0.02854   0.03050 
  11160.679    -0.06059   0.02536 
  11161.765    -0.03372   0.02530 
  11162.851    -0.01480   0.02869 
  11163.937    -0.06095   0.03139 
  11165.023    -0.04950   0.03172 
  11166.109    -0.00409   0.03460 
  11167.195    -0.04626   0.03260 
  11168.281    -0.02784   0.03173 
  11169.367     0.04200   0.03330 
  11170.452     0.03508   0.03471 
  11171.538    -0.00242   0.03373 
  11172.624     0.03076   0.02928 
  11173.710     0.03231   0.02533 
  11174.796     0.06464   0.02284 
  11175.882     0.10415   0.02127 
  11176.968     0.03891   0.02281 
  11178.054    -0.04021   0.02151 
  11179.140    -0.05891   0.02208 
  11180.226    -0.04207   0.02225 
  11181.312     0.00848   0.02258 
  11182.398     0.10571   0.02232 
  11183.484     0.02609   0.02203 
  11184.570     0.08622   0.02181 
  11185.656     0.07239   0.02261 
  11186.742     0.07335   0.02338 
  11187.828     0.06279   0.02412 
  11188.914    -0.00828   0.02415 
  11190.000    -0.02809   0.02539 
  11191.086    -0.05220   0.02239 
  11192.172    -0.04996   0.02285 
  11193.258     0.06026   0.02074 
  11194.344     0.02229   0.02043 
  11195.430     0.01492   0.02081 
  11196.516     0.01146   0.02119 
  11197.602     0.04750   0.02188 
  11198.688    -0.00207   0.02214 
  11199.774    -0.01726   0.03955 
  11200.860    -0.00956   0.02202 
  11201.946     0.05278   0.02283 
  11203.032     0.02032   0.02642 
  11204.118     0.06303   0.02148 
  11205.204    -0.01737   0.02067 
  11206.290     0.02591   0.02189 
  11207.376     0.01669   0.02314 
  11208.462    -0.01780   0.02421 
  11209.548     0.04075   0.02550 
  11210.633    -0.07888   0.02612 
  11211.719    -0.04696   0.02669 
  11212.805     0.00723   0.03334 
  11213.891    -0.07010   0.03858 
  11214.977    -0.09819   0.03520 
  11216.063    -0.00467   0.03384 
  11217.149    -0.01958   0.02799 
  11218.235     0.04755   0.02144 
  11219.321     0.05560   0.01953 
  11220.407     0.08535   0.01917 
  11221.493     0.02324   0.01910 
  11222.579    -0.01880   0.01900 
  11223.665    -0.02364   0.01868 
  11224.751     0.08081   0.02404 
  11225.837     0.10051   0.03575 
  11226.923    -0.00928   0.03786 
  11228.009     0.01591   0.03865 
  11229.095     0.09123   0.03888 
  11230.181    -0.02747   0.02897 
  11231.267    -0.05915   0.02193 
  11232.353    -0.04667   0.01944 
  11233.439     0.03156   0.01865 
  11234.525     0.06267   0.01848 
  11235.611     0.02825   0.01933 
  11236.697     0.05946   0.02867 
  11237.783    -0.03013   0.01902 
  11238.869    -0.02170   0.01758 
  11239.955     0.02181   0.01951 
