       9750.0000         -NaN         -NaN             NaN
       10079.050      55432.2      237.697       55432.154
       10080.136      55310.1      237.238       55310.139
       10081.222      55115.8      236.944       55115.770
       10082.308      55563.3      237.546       55563.333
       10083.394      56014.9      239.132       56014.902
       10084.480      56856.8      240.895       56856.839
       10085.566      56740.7      240.764       56740.721
       10086.652      56814.6      241.590       56814.642
       10087.738      56104.5      239.686       56104.537
       10088.824      56232.4      239.438       56232.405
       10089.910      56622.2      240.855       56622.184
       10090.995      55634.9      238.779       55634.920
       10092.081      55153.9      237.533       55153.911
       10093.167      56831.9      240.967       56831.868
       10094.253      57176.5      241.646       57176.545
       10095.339      57388.8      241.860       57388.779
       10096.425      57734.9      242.870       57734.856
       10097.511      58895.3      244.778       58895.261
       10098.597      59024.9      245.695       59024.943
       10099.683      59139.7      245.629       59139.669
       10100.769      59427.5      245.844       59427.538
       10101.855      59480.7      246.096       59480.664
       10102.941      59940.4      247.352       59940.442
       10104.027      60342.8      248.335       60342.752
       10105.113      59893.0      247.463       59893.044
       10106.199      59737.6      247.214       59737.558
       10107.285      60096.7      247.772       60096.706
       10108.371      60126.9      247.498       60126.854
       10109.457      59840.9      246.966       59840.941
       10110.543      60668.8      248.566       60668.752
       10111.629      61221.0      249.677       61220.998
       10112.715      60893.7      249.077       60893.708
       10113.801      60357.4      248.145       60357.428
       10114.887      60955.5      249.342       60955.472
       10115.973      61304.6      249.779       61304.590
       10117.059      61163.4      249.444       61163.423
       10118.145      60882.7      248.913       60882.704
       10119.231      61189.1      249.749       61189.087
       10120.317      60863.7      248.843       60863.669
       10121.403      61042.4      249.283       61042.375
       10122.489      61208.8      249.665       61208.830
       10123.575      61564.8      250.330       61564.821
       10124.661      61434.0      250.500       61434.029
       10125.747      61581.3      250.392       61581.314
       10126.833      61441.6      250.242       61441.570
       10127.919      61156.9      249.608       61156.943
       10129.005      61361.2      249.802       61361.204
       10130.090      61934.3      250.584       61934.328
       10131.176      62352.1      251.521       62352.051
       10132.262      62577.7      251.668       62577.660
       10133.348      62782.3      252.205       62782.275
       10134.434      62439.4      251.379       62439.350
       10135.520      62293.0      251.201       62293.030
       10136.606      62482.2      251.676       62482.205
       10137.692      62646.5      251.819       62646.521
       10138.778      62329.0      251.538       62328.971
       10139.864      62396.4      251.171       62396.408
       10140.950      63013.8      252.446       63013.787
       10142.036      63436.5      253.376       63436.456
       10143.122      63291.3      252.804       63291.297
       10144.208      63289.2      253.142       63289.151
       10145.294      63391.0      252.973       63390.986
       10146.380      63060.7      252.944       63060.698
       10147.466      62390.1      251.200       62390.119
       10148.552      63150.2      252.853       63150.241
       10149.638      63124.7      252.627       63124.699
       10150.724      62591.9      251.676       62591.924
       10151.810      63062.6      252.810       63062.621
       10152.896      62854.7      252.803       62854.707
       10153.982      63160.1      253.396       63160.147
       10155.068      63721.8      254.445       63721.828
       10156.154      64205.9      255.209       64205.939
       10157.240      63516.7      253.796       63516.695
       10158.326      63698.8      254.456       63698.770
       10159.412      63956.9      254.794       63956.882
       10160.498      64108.7      252.366       64108.661
       10161.584      63745.5      253.989       63745.452
       10162.670      63504.1      253.608       63504.109
       10163.756      63392.0      253.299       63392.037
       10164.842      64658.0      255.592       64657.978
       10165.928      64475.9      255.557       64475.900
       10167.014      64542.4      255.141       64542.376
       10168.100      64517.3      255.265       64517.253
       10169.186      64138.4      254.592       64138.412
       10170.271      64334.7      255.158       64334.669
       10171.357      64467.4      255.183       64467.355
       10172.443      64590.2      255.897       64590.187
       10173.529      64138.8      255.044       64138.837
       10174.615      64463.9      255.654       64463.949
       10175.701      64864.5      256.486       64864.527
       10176.787      64673.3      256.188       64673.325
       10177.873      64667.4      255.688       64667.400
       10178.959      64753.9      256.142       64753.913
       10180.045      64915.0      256.333       64914.987
       10181.131      64667.9      255.519       64667.881
       10182.217      64861.7      257.710       64861.654
       10183.303      65044.0      254.981       65043.972
       10184.389      65433.5      256.981       65433.523
       10185.475      64574.9      255.610       64574.893
       10186.561      64037.2      254.149       64037.186
       10187.647      64581.4      255.238       64581.365
       10188.733      64650.2      255.774       64650.221
       10189.819      65277.1      257.342       65277.107
       10190.905      65364.2      257.375       65364.212
       10191.991      65044.5      256.717       65044.545
       10193.077      65242.4      257.306       65242.407
       10194.163      65175.8      257.072       65175.795
       10195.249      64561.7      255.336       64561.657
       10196.335      65075.2      256.435       65075.172
       10197.421      64978.5      256.372       64978.515
       10198.507      64960.6      256.605       64960.632
       10199.593      65332.2      257.531       65332.218
       10200.679      64168.3      254.636       64168.311
       10201.765      63642.1      253.586       63642.082
       10202.851      64307.6      254.893       64307.598
       10203.937      65003.0      256.276       65003.039
       10205.023      64744.0      256.050       64744.037
       10206.109      65018.0      256.281       65018.013
       10207.195      64576.5      255.190       64576.547
       10208.281      65269.9      256.825       65269.872
       10209.367      65110.9      256.553       65110.929
       10210.452      65244.7      257.305       65244.709
       10211.538      65014.9      256.831       65014.942
       10212.624      65187.0      257.563       65187.007
       10213.710      65381.7      257.538       65381.655
       10214.796      65165.8      256.948       65165.768
       10215.882      65009.8      256.415       65009.765
       10216.968      64612.2      255.130       64612.196
       10218.054      64767.8      255.725       64767.795
       10219.140      65291.7      256.857       65291.723
       10220.226      64859.4      256.076       64859.364
       10221.312      64526.3      255.475       64526.257
       10222.398      65350.7      256.999       65350.703
       10223.484      65672.2      257.405       65672.231
       10224.570      65438.4      256.823       65438.394
       10225.656      65252.0      256.096       65252.043
       10226.742      65154.6      256.572       65154.632
       10227.828      64341.2      255.218       64341.246
       10228.914      64573.2      256.213       64573.222
       10230.000      64972.4      256.840       64972.351
       10231.086      64816.7      256.348       64816.720
       10232.172      64537.4      255.710       64537.407
       10233.258      64415.5      255.283       64415.452
       10234.344      64647.5      256.004       64647.455
       10235.430      64840.2      256.444       64840.186
       10236.516      65234.6      257.191       65234.562
       10237.602      65552.1      257.439       65552.089
       10238.688      65271.9      256.985       65271.912
       10239.774      64895.1      256.199       64895.131
       10240.860      65152.1      256.744       65152.128
       10241.946      65192.7      256.870       65192.673
       10243.032      64937.6      256.409       64937.559
       10244.118      65033.6      256.540       65033.582
       10245.204      64859.8      256.337       64859.804
       10246.290      65004.5      256.616       65004.530
       10247.376      64998.0      256.730       64997.958
       10248.462      64996.2      256.733       64996.165
       10249.548      65051.6      256.793       65051.637
       10250.633      65072.8      256.815       65072.806
       10251.719      64931.8      253.706       64931.758
       10252.805      64338.3      255.336       64338.266
       10253.891      64593.9      256.000       64593.872
       10254.977      64991.8      256.637       64991.752
       10256.063      64400.8      255.405       64400.772
       10257.149      63868.4      254.365       63868.427
       10258.235      62973.0      252.950       62972.976
       10259.321      63412.4      253.605       63412.419
       10260.407      64309.9      255.176       64309.878
       10261.493      64374.0      255.829       64373.982
       10262.579      63881.7      254.597       63881.726
       10263.665      64074.7      254.508       64074.714
       10264.751      64250.0      255.156       64249.988
       10265.837      64163.9      254.982       64163.951
       10266.923      63972.6      254.560       63972.645
       10268.009      63865.8      254.257       63865.790
       10269.095      64133.8      253.525       64133.838
       10270.181      64790.3      256.240       64790.304
       10271.267      64058.2      255.276       64058.240
       10272.353      63882.4      254.801       63882.410
       10273.439      64310.7      255.589       64310.733
       10274.525      64081.5      255.230       64081.483
       10275.611      63617.5      254.003       63617.522
       10276.697      63514.9      253.538       63514.929
       10277.783      63457.5      254.017       63457.486
       10278.869      63339.2      253.424       63339.206
       10279.955      63712.2      254.200       63712.203
       10281.041      63402.6      253.736       63402.632
       10282.127      62683.9      252.195       62683.896
       10283.213      63831.4      254.734       63831.421
       10284.299      63895.7      254.563       63895.727
       10285.385      63775.8      254.517       63775.837
       10286.471      62932.7      252.753       62932.656
       10287.557      63644.5      255.094       63644.521
       10288.643      63225.0      254.276       63225.044
       10289.729      63173.7      254.365       63173.706
       10290.814      62825.3      253.672       62825.304
       10291.900      63732.7      254.616       63732.721
       10292.986      63989.7      255.161       63989.722
       10294.072      63316.7      253.785       63316.687
       10295.158      63216.1      253.708       63216.105
       10296.244      63564.2      254.338       63564.164
       10297.330      61674.6      251.005       61674.561
       10298.416      61923.4      251.117       61923.429
       10299.502      63000.8      253.407       63000.778
       10300.588      63443.2      254.194       63443.245
       10301.674      62868.9      252.644       62868.895
       10302.760      62957.1      252.687       62957.068
       10303.846      62931.2      253.394       62931.205
       10304.932      62592.3      252.625       62592.271
       10306.018      62855.2      252.729       62855.179
       10307.104      62871.1      252.348       62871.123
       10308.190      62639.2      252.597       62639.216
       10309.276      63385.9      253.554       63385.938
       10310.362      63112.8      252.581       63112.775
       10311.448      60012.5      246.805       60012.490
       10312.534      60685.3      248.272       60685.287
       10313.620      62433.9      250.765       62433.881
       10314.706      62886.5      252.932       62886.511
       10315.792      62858.5      252.918       62858.501
       10316.878      63332.6      253.820       63332.608
       10317.964      63792.6      254.631       63792.577
       10319.050      63378.4      253.823       63378.448
       10320.136      62938.5      252.751       62938.479
       10321.222      62823.4      252.451       62823.437
       10322.308      62976.8      252.813       62976.833
       10323.394      63651.3      254.254       63651.319
       10324.480      62823.5      252.585       62823.471
       10325.566      62547.5      252.554       62547.465
       10326.652      62411.2      253.432       62411.218
       10327.738      62622.4      253.065       62622.420
       10328.824      62876.3      252.498       62876.332
       10329.910      62794.7      252.808       62794.685
       10330.995      62983.6      253.269       62983.557
       10332.081      62366.6      251.773       62366.555
       10333.167      62487.2      251.884       62487.213
       10334.253      62943.1      253.137       62943.129
       10335.339      63264.5      253.697       63264.543
       10336.425      63714.8      254.839       63714.841
       10337.511      63931.8      255.285       63931.786
       10338.597      62926.0      253.361       62925.968
       10339.683      63232.2      253.702       63232.220
       10340.769      63747.5      254.885       63747.462
       10341.855      63222.7      253.677       63222.734
       10342.941      63655.1      254.812       63655.067
       10344.027      62914.9      253.206       62914.906
       10345.113      62662.9      252.798       62662.951
       10346.199      63368.0      254.013       63368.041
       10347.285      63433.8      254.020       63433.821
       10348.371      63605.7      254.800       63605.706
       10349.457      63145.7      253.763       63145.723
       10350.543      63063.3      253.241       63063.336
       10351.629      62701.8      252.753       62701.842
       10352.715      63718.5      254.257       63718.451
       10353.801      63744.1      254.524       63744.075
       10354.887      63724.8      254.865       63724.781
       10355.973      63812.2      255.087       63812.229
       10357.059      63882.5      254.898       63882.453
       10358.145      63999.3      255.420       63999.328
       10359.231      63671.7      254.556       63671.671
       10360.317      63462.2      253.936       63462.164
       10361.403      63674.8      254.641       63674.780
       10362.489      63697.2      254.766       63697.174
       10363.575      64068.7      255.582       64068.718
       10364.661      64346.9      256.234       64346.921
       10365.747      63833.7      255.251       63833.709
       10366.833      64185.7      256.160       64185.735
       10367.919      64479.1      256.525       64479.097
       10369.005      64481.3      256.368       64481.344
       10370.090      64151.3      255.717       64151.284
       10371.176      64215.3      255.765       64215.299
       10372.262      64408.2      256.390       64408.183
       10373.348      63719.5      255.030       63719.522
       10374.434      64484.7      256.796       64484.739
       10375.520      64127.7      256.518       64127.659
       10376.606      64383.3      256.838       64383.320
       10377.692      64437.7      256.544       64437.702
       10378.778      64999.2      257.330       64999.207
       10379.864      64634.1      256.640       64634.053
       10380.950      64129.7      255.338       64129.652
       10382.036      65801.6      259.182       65801.593
       10383.122      65531.7      258.342       65531.716
       10384.208      65396.7      259.461       65396.662
       10385.294      62086.0      259.981       62085.988
       10386.380      64900.2      257.214       64900.162
       10387.466      65517.2      258.652       65517.218
       10388.552      65395.2      258.542       65395.186
       10389.638      65371.9      258.755       65371.852
       10390.724      65769.0      259.654       65768.971
       10391.810      65217.0      258.480       65216.992
       10392.896      65405.6      258.789       65405.578
       10393.982      65248.9      258.339       65248.857
       10395.068      64958.5      257.558       64958.541
       10396.154      64970.5      257.775       64970.452
       10397.240      65569.3      259.170       65569.304
       10398.326      65339.6      258.685       65339.574
       10399.412      65311.3      258.299       65311.305
       10400.498      64320.2      256.615       64320.201
       10401.584      64814.6      257.653       64814.612
       10402.670      65989.8      259.611       65989.805
       10403.756      65240.7      258.046       65240.692
       10404.842      65147.6      258.146       65147.628
       10405.928      65360.8      257.892       65360.797
       10407.014      65999.2      259.391       65999.203
       10408.100      65741.2      259.141       65741.212
       10409.186      65541.5      258.314       65541.519
       10410.271      65085.0      257.551       65085.036
       10411.357      65476.2      258.503       65476.189
       10412.443      65172.2      258.101       65172.186
       10413.529      65167.1      257.914       65167.054
       10414.615      65392.4      258.422       65392.408
       10415.701      65584.9      258.655       65584.894
       10416.787      66089.7      259.455       66089.701
       10417.873      66269.6      260.172       66269.558
       10418.959      66317.0      260.515       66316.987
       10420.045      66306.7      260.789       66306.742
       10421.131      66049.8      260.202       66049.759
       10422.217      65805.5      259.379       65805.506
       10423.303      66450.5      260.578       66450.501
       10424.389      66381.3      260.117       66381.347
       10425.475      66144.6      259.557       66144.603
       10426.561      65887.9      258.991       65887.862
       10427.647      64413.6      255.984       64413.610
       10428.733      63421.6      254.550       63421.627
       10429.819      65664.6      258.567       65664.572
       10430.905      65982.9      259.006       65982.874
       10431.991      65814.7      258.959       65814.721
       10433.077      65809.9      258.646       65809.854
       10434.163      65829.6      258.203       65829.635
       10435.249      64450.3      255.911       64450.305
       10436.335      64062.8      255.216       64062.798
       10437.421      65942.1      259.230       65942.090
       10438.507      65798.0      258.695       65797.996
       10439.593      66193.0      259.156       66192.957
       10440.679      66419.3      260.049       66419.320
       10441.765      66341.4      259.874       66341.348
       10442.851      65786.4      258.696       65786.391
       10443.937      66185.7      259.209       66185.660
       10445.023      66324.4      259.492       66324.443
       10446.109      66556.7      260.057       66556.708
       10447.195      66696.6      260.357       66696.560
       10448.281      66478.1      259.937       66478.103
       10449.367      66046.1      259.158       66046.111
       10450.452      66028.6      259.042       66028.634
       10451.538      65785.9      258.518       65785.912
       10452.624      65516.2      258.127       65516.175
       10453.710      65300.8      257.865       65300.793
       10454.796      65173.5      257.388       65173.492
       10455.882      65050.1      256.808       65050.073
       10456.968      65149.2      257.168       65149.222
       10458.054      65095.4      257.223       65095.361
       10459.140      64834.7      256.846       64834.730
       10460.226      64876.7      256.663       64876.672
       10461.312      64623.6      255.878       64623.626
       10462.398      64685.3      256.197       64685.270
       10463.484      65549.6      257.884       65549.603
       10464.570      65717.8      257.920       65717.833
       10465.656      65177.1      257.204       65177.110
       10466.742      64982.5      256.875       64982.489
       10467.828      65750.5      258.353       65750.474
       10468.914      65547.9      258.009       65547.870
       10470.000      64862.6      257.082       64862.633
       10471.086      65571.4      258.531       65571.405
       10472.172      66334.5      260.441       66334.511
       10473.258      65765.2      259.016       65765.199
       10474.344      65668.6      258.231       65668.583
       10475.430      65501.7      257.541       65501.730
       10476.516      64933.9      256.727       64933.909
       10477.602      64944.1      256.522       64944.070
       10478.688      65518.1      257.829       65518.129
       10479.774      65112.8      257.267       65112.846
       10480.860      64834.9      256.529       64834.855
       10481.946      65232.8      257.289       65232.835
       10483.032      65032.0      256.385       65032.029
       10484.118      64874.6      256.491       64874.581
       10485.204      64984.8      256.947       64984.784
       10486.290      64864.9      256.492       64864.941
       10487.376      64772.7      256.197       64772.652
       10488.462      65276.4      257.219       65276.366
       10489.548      65246.9      256.712       65246.913
       10490.633      65411.2      257.404       65411.153
       10491.719      66286.4      259.504       66286.399
       10492.805      66348.8      259.537       66348.764
       10493.891      65984.3      259.065       65984.298
       10494.977      65060.4      257.161       65060.363
