       9750.0000         -NaN         -NaN             NaN
       9850.9955      13029.0      114.905       13029.015
       9852.0814      13043.0      114.709       13043.019
       9853.1674      13003.9      114.530       13003.900
       9854.2534      13064.8      114.979       13064.798
       9855.3394      13219.6      115.508       13219.625
       9856.4253      13252.5      115.604       13252.528
       9857.5113      13314.2      115.953       13314.201
       9858.5973      13246.7      115.683       13246.709
       9859.6833      13073.5      114.364       13073.468
       9860.7692      13237.9      115.454       13237.880
       9861.8552      13493.1      116.799       13493.115
       9862.9412      13537.5      116.861       13537.549
       9864.0271      13465.3      116.470       13465.325
       9865.1131      13466.2      116.478       13466.228
       9866.1991      13547.9      117.092       13547.943
       9867.2851      13414.5      115.675       13414.490
       9868.3710      13373.4      115.813       13373.428
       9869.4570      13510.3      117.504       13510.282
       9870.5430      13512.3      116.912       13512.265
       9871.6290      13607.3      117.009       13607.317
       9872.7149      13494.4      116.876       13494.365
       9873.8009      13476.7      116.848       13476.680
       9874.8869      13669.4      117.708       13669.357
       9875.9729      13535.6      117.063       13535.609
       9877.0588      13542.6      116.654       13542.637
       9878.1448      13558.0      117.330       13557.952
       9879.2308      13550.2      116.835       13550.239
       9880.3167      13820.7      117.648       13820.737
       9881.4027      13767.2      117.546       13767.186
       9882.4887      13794.7      100.916       13794.710
       9883.5747      13834.7      120.051       13834.707
       9884.6606      13966.8      118.847       13966.846
       9885.7466      13780.1      117.597       13780.121
       9886.8326      13762.9      118.113       13762.941
       9887.9186      13904.8      118.442       13904.797
       9889.0045      14028.9      115.027       14028.880
       9890.0905      14080.6      117.026       14080.595
       9891.1765      13986.0      118.438       13985.977
       9892.2624      14024.3      118.647       14024.332
       9893.3484      14044.9      121.589       14044.912
       9894.4344      14132.5      119.296       14132.544
       9895.5204      14371.6      120.409       14371.560
       9896.6063      14232.6      120.009       14232.575
       9897.6923      14147.6      123.791       14147.623
       9898.7783      14237.0      113.618       14236.965
       9899.8643      14434.0      120.499       14434.002
       9900.9502      14354.7      120.146       14354.688
       9902.0362      14354.0      120.264       14353.971
       9903.1222      14239.4      118.349       14239.406
       9904.2081      14288.1      120.126       14288.051
       9905.2941      14394.2      120.137       14394.219
       9906.3801      14417.2      120.107       14417.154
       9907.4661      14623.0      121.048       14622.966
       9908.5520      14657.0      121.217       14657.021
       9909.6380      14589.6      121.249       14589.551
       9910.7240      14620.5      121.333       14620.513
       9911.8100      14860.2      122.197       14860.225
       9912.8959      14683.0      121.377       14682.981
       9913.9819      14674.6      121.541       14674.561
       9915.0679      14775.8      122.181       14775.752
       9916.1538      14950.9      123.071       14950.895
       9917.2398      14965.9      123.149       14965.922
       9918.3258      14973.4      123.093       14973.418
       9919.4118      15050.7      123.181       15050.678
       9920.4977      15084.9      119.777       15084.850
       9921.5837      15136.6      123.181       15136.642
       9922.6697      14996.1      123.124       14996.139
       9923.7557      15044.1      123.179       15044.106
       9924.8416      15164.7      122.830       15164.680
       9925.9276      15283.7      122.290       15283.650
       9927.0136      15283.8      123.648       15283.785
       9928.0995      15118.8      124.932       15118.836
       9929.1855      14958.5      122.853       14958.501
       9930.2715      15067.2      124.434       15067.180
       9931.3575      15309.2      124.263       15309.181
       9932.4434      15261.7      123.051       15261.731
       9933.5294      15280.0      124.211       15279.976
       9934.6154      15377.4      124.267       15377.446
       9935.7014      15392.1      124.035       15392.129
       9936.7873      15427.0      125.112       15426.958
       9937.8733      15484.5      125.336       15484.547
       9938.9593      15464.4      125.728       15464.398
       9940.0452      14972.2      123.014       14972.201
       9941.1312      15119.0      125.216       15119.019
       9942.2172      15509.3      125.255       15509.316
       9943.3032      15557.6      125.557       15557.584
       9944.3891      15382.2      124.745       15382.195
       9945.4751      15583.2      125.396       15583.225
       9946.5611      15673.3      126.060       15673.342
       9947.6471      15469.1      125.267       15469.088
       9948.7330      15527.4      125.547       15527.441
       9949.8190      15387.4      125.130       15387.401
       9950.9050      15463.5      125.137       15463.536
       9951.9910      15969.9      126.909       15969.941
       9953.0769      16041.0      125.646       16041.032
       9954.1629      15968.6      126.494       15968.616
       9955.2489      16031.6      126.921       16031.639
       9956.3348      16100.0      127.344       16099.980
       9957.4208      16116.8      127.916       16116.768
       9958.5068      16074.8      127.795       16074.844
       9959.5928      16090.8      127.743       16090.783
       9960.6787      16217.1      128.160       16217.055
       9961.7647      16243.0      128.166       16242.985
       9962.8507      16299.8      128.311       16299.803
       9963.9367      16197.9      127.982       16197.880
       9965.0226      16228.6      124.251       16228.561
       9966.1086      16329.1      128.437       16329.148
       9967.1946      16367.6      128.463       16367.622
       9968.2805      16373.1      128.005       16373.053
       9969.3665      16380.9      127.893       16380.889
       9970.4525      16593.2      128.983       16593.195
       9971.5385      16552.2      128.637       16552.152
       9972.6244      16576.4      129.333       16576.392
       9973.7104      16595.3      128.250       16595.342
       9974.7964      16623.7      129.409       16623.739
       9975.8824      16647.2      129.617       16647.182
       9976.9683      16693.5      129.936       16693.547
       9978.0543      16738.7      129.497       16738.737
       9979.1403      16638.3      129.274       16638.314
       9980.2262      16614.2      129.244       16614.177
       9981.3122      16930.5      130.162       16930.538
       9982.3982      16903.0      130.848       16902.971
       9983.4842      17002.8      131.071       17002.812
       9984.5701      16919.8      130.620       16919.773
       9985.6561      16857.3      129.097       16857.291
       9986.7421      16804.2      129.819       16804.209
       9987.8281      16719.7      129.874       16719.654
       9988.9140      16967.5      130.187       16967.517
       9990.0000      16949.7      130.401       16949.719
       9991.0860      16913.9      130.397       16913.941
       9992.1719      16706.3      129.883       16706.300
       9993.2579      16802.4      129.472       16802.444
       9994.3439      16860.4      129.950       16860.422
       9995.4299      16874.1      129.849       16874.061
       9996.5158      16960.2      130.616       16960.245
       9997.6018      16931.5      130.486       16931.532
       9998.6878      16857.6      131.624       16857.615
       9999.7738      16859.1      130.267       16859.101
       10000.860      16825.5      130.136       16825.501
       10001.946      16822.6      131.082       16822.595
       10003.032      16925.8      130.468       16925.749
       10004.118      16729.4      129.976       16729.405
       10005.204      16713.2      129.568       16713.165
       10006.290      16763.0      130.241       16762.980
       10007.376      16736.6      129.772       16736.613
       10008.462      16954.2      130.286       16954.184
       10009.548      16752.4      129.680       16752.370
       10010.633      16798.8      129.792       16798.776
       10011.719      16713.2      131.004       16713.171
       10012.805      16678.7      128.847       16678.711
       10013.891      16742.9      130.520       16742.906
       10014.977      16717.3      130.373       16717.257
       10016.063      16816.3      130.960       16816.276
       10017.149      16724.5      130.326       16724.535
       10018.235      16368.9      128.560       16368.862
       10019.321      16352.1      129.087       16352.144
       10020.407      16753.9      129.514       16753.877
       10021.493      16746.9      71.5194       16746.860
       10022.579      16773.7      130.023       16773.663
       10023.665      16658.4      129.267       16658.361
       10024.751      16450.9      128.729       16450.857
       10025.837      16515.5      129.109       16515.468
       10026.923      16773.7      130.266       16773.700
       10028.009      16542.7      129.445       16542.700
       10029.095      16362.1      128.682       16362.140
       10030.181      15936.3      126.896       15936.334
       10031.267      16021.5      127.159       16021.495
       10032.353      16009.4      126.919       16009.406
       10033.439      15592.6      124.041       15592.614
       10034.525      15459.4      124.823       15459.428
       10035.611      15605.4      125.942       15605.361
       10036.697      15600.9      125.325       15600.859
       10037.783      15591.7      125.419       15591.670
       10038.869      15402.9      124.475       15402.935
       10039.955      15115.3      123.454       15115.278
       10041.041      14774.7      122.441       14774.653
       10042.127      14604.7      121.086       14604.658
       10043.213      14452.4      120.388       14452.356
       10044.299      14166.2      119.817       14166.248
       10045.385      13907.5      118.112       13907.532
       10046.471      13469.3      115.995       13469.256
       10047.557      13155.5      114.689       13155.495
       10048.643      12570.2      112.157       12570.150
       10049.729      11837.3      109.161       11837.344
       10050.814      11041.9      105.385       11041.883
       10051.900      10086.3      104.519       10086.340
       10052.986      10068.3      100.770       10068.266
       10054.072      10692.5      103.483       10692.520
       10055.158      11415.7      107.563       11415.736
       10056.244      12374.3      110.647       12374.292
       10057.330      13138.7      116.067       13138.658
       10058.416      13689.9      117.387       13689.927
       10059.502      14001.6      118.114       14001.599
       10060.588      14237.4      118.775       14237.403
       10061.674      14588.1      121.104       14588.080
       10062.760      14923.4      122.723       14923.381
       10063.846      15269.9      125.916       15269.915
       10064.932      15589.9      124.252       15589.871
       10066.018      15452.3      124.867       15452.281
       10067.104      15499.0      124.959       15498.985
       10068.190      15972.8      126.924       15972.838
       10069.276      16198.9      127.599       16198.914
       10070.362      16413.2      128.699       16413.246
       10071.448      16425.2      129.718       16425.210
       10072.534      16531.7      129.215       16531.747
       10073.620      16274.6      128.150       16274.609
       10074.706      17033.7      131.056       17033.717
       10075.792      16997.1      130.807       16997.142
       10076.878      17319.8      131.913       17319.783
       10077.964      17333.5      132.584       17333.540
       10079.050      17436.9      132.419       17436.883
       10080.136      17445.1      132.575       17445.148
       10081.222      17424.0      132.552       17424.048
       10082.308      17546.7      133.098       17546.731
       10083.394      17574.2      133.507       17574.157
       10084.480      17834.2      134.526       17834.229
       10085.566      17818.5      134.681       17818.526
       10086.652      17775.7      134.588       17775.677
       10087.738      17555.7      133.761       17555.678
       10088.824      17618.9      133.438       17618.894
       10089.910      17775.7      134.048       17775.748
       10090.995      17285.6      131.591       17285.596
       10092.081      17252.2      131.783       17252.235
       10093.167      17999.0      134.692       17999.042
       10094.253      18072.0      141.550       18071.999
       10095.339      18071.3      134.739       18071.255
       10096.425      18193.2      135.206       18193.228
       10097.511      18627.3      136.816       18627.307
       10098.597      18751.1      137.327       18751.057
       10099.683      18612.0      136.853       18612.038
       10100.769      18620.9      136.761       18620.886
       10101.855      18566.1      136.109       18566.146
       10102.941      18836.2      142.141       18836.183
       10104.027      19029.5      138.628       19029.486
       10105.113      18823.8      137.898       18823.813
       10106.199      18786.4      137.768       18786.384
       10107.285      18807.0      137.934       18806.952
       10108.371      18754.2      137.761       18754.201
       10109.457      18772.6      137.682       18772.622
       10110.543      19007.1      138.331       19007.084
       10111.629      19043.3      138.492       19043.252
       10112.715      18969.8      138.051       18969.798
       10113.801      18978.2      138.013       18978.242
       10114.887      19091.2      152.969       19091.204
       10115.973      19034.2      138.397       19034.215
       10117.059      18920.9      138.397       18920.855
       10118.145      18968.8      138.209       18968.774
       10119.231      19197.0      138.663       19196.977
       10120.317      19091.6      138.517       19091.555
       10121.403      19174.0      139.828       19173.959
       10122.489      19160.5      139.682       19160.544
       10123.575      19154.4      139.001       19154.439
       10124.661      19262.4      139.731       19262.358
       10125.747      19387.7      140.471       19387.749
       10126.833      19217.2      139.866       19217.206
       10127.919      19119.6      139.417       19119.556
       10129.005      19300.1      139.897       19300.111
       10130.090      19388.7      139.905       19388.746
       10131.176      19369.2      139.760       19369.156
       10132.262      19376.6      139.826       19376.631
       10133.348      19449.2      140.061       19449.199
       10134.434      19348.1      139.715       19348.078
       10135.520      19336.0      139.864       19336.011
       10136.606      19363.1      139.646       19363.100
       10137.692      19378.4      139.851       19378.372
       10138.778      19352.3      139.798       19352.296
       10139.864      19362.1      139.876       19362.097
       10140.950      19412.4      139.908       19412.443
       10142.036      19596.6      140.598       19596.559
       10143.122      19490.7      140.343       19490.696
       10144.208      19434.6      140.126       19434.604
       10145.294      19470.4      137.121       19470.365
       10146.380      19577.4      140.740       19577.391
       10147.466      19348.7      139.885       19348.749
       10148.552      19463.2      140.306       19463.150
       10149.638      19491.5      140.437       19491.511
       10150.724      19358.3      139.902       19358.334
       10151.810      19496.4      140.314       19496.416
       10152.896      19587.7      140.670       19587.688
       10153.982      19695.5      141.270       19695.510
       10155.068      19844.0      141.873       19843.989
       10156.154      19960.5      142.279       19960.533
       10157.240      19790.2      141.573       19790.196
       10158.326      19713.8      141.019       19713.823
       10159.412      19844.4      141.676       19844.389
       10160.498      19887.9      142.468       19887.856
       10161.584      19849.0      141.675       19848.964
       10162.670      19757.4      141.325       19757.362
       10163.756      19715.8      141.060       19715.820
       10164.842      20015.6      142.154       20015.550
       10165.928      20026.9      142.182       20026.881
       10167.014      19874.5      141.455       19874.475
       10168.100      19915.8      141.778       19915.841
       10169.186      19944.9      141.823       19944.930
       10170.271      20002.1      142.030       20002.097
       10171.357      19908.1      141.783       19908.085
       10172.443      19992.1      142.544       19992.119
       10173.529      19865.0      142.456       19864.989
       10174.615      19830.5      142.200       19830.538
       10175.701      20002.0      142.700       20002.012
       10176.787      20018.8      142.606       20018.756
       10177.873      19952.3      141.916       19952.263
       10178.959      20132.6      142.378       20132.563
       10180.045      20161.5      142.367       20161.476
       10181.131      20039.0      142.779       20038.988
       10182.217      20050.1      142.328       20050.137
       10183.303      20124.4      142.583       20124.369
       10184.389      20227.3      142.881       20227.282
       10185.475      20007.5      142.059       20007.526
       10186.561      19767.4      141.110       19767.395
       10187.647      20064.8      142.169       20064.787
       10188.733      20087.0      142.360       20087.041
       10189.819      20183.4      142.839       20183.373
       10190.905      20208.3      143.203       20208.330
       10191.991      20172.4      143.075       20172.398
       10193.077      20159.0      143.000       20159.008
       10194.163      20130.2      142.851       20130.227
       10195.249      19979.3      142.033       19979.340
       10196.335      20250.2      142.950       20250.217
       10197.421      20145.1      142.271       20145.066
       10198.507      20072.9      142.222       20072.931
       10199.593      20189.9      142.562       20189.883
       10200.679      19771.9      141.083       19771.875
       10201.765      19562.6      140.477       19562.588
       10202.851      19967.8      141.908       19967.794
       10203.937      20205.9      142.771       20205.906
       10205.023      20140.7      142.708       20140.691
       10206.109      20158.6      142.807       20158.642
       10207.195      19957.7      141.993       19957.713
       10208.281      20108.9      142.431       20108.868
       10209.367      20088.5      112.786       20088.506
       10210.452      20173.0      142.459       20172.953
       10211.538      20117.4      142.864       20117.353
       10212.624      20212.2      143.349       20212.211
       10213.710      20307.4      144.237       20307.430
       10214.796      20179.0      143.162       20179.042
       10215.882      20069.8      142.561       20069.763
       10216.968      20079.3      142.137       20079.350
       10218.054      20201.7      142.752       20201.745
       10219.140      20240.6      142.292       20240.556
       10220.226      20188.9      142.551       20188.878
       10221.312      20201.8      142.609       20201.825
       10222.398      20364.7      142.962       20364.720
       10223.484      20343.4      143.186       20343.380
       10224.570      20233.7      142.641       20233.714
       10225.656      20197.8      142.636       20197.818
       10226.742      20167.0      142.953       20166.965
       10227.828      19979.1      142.393       19979.089
       10228.914      20001.7      142.379       20001.686
       10230.000      20130.0      142.809       20130.026
       10231.086      20215.3      142.948       20215.298
       10232.172      20196.8      142.802       20196.825
       10233.258      20020.4      142.233       20020.427
       10234.344      20036.9      142.309       20036.894
       10235.430      20129.9      142.032       20129.900
       10236.516      20259.0      142.913       20258.997
       10237.602      20288.7      142.727       20288.683
       10238.688      20258.0      142.784       20258.019
       10239.774      20133.5      142.446       20133.532
       10240.860      20145.0      142.101       20145.042
       10241.946      20244.0      142.616       20244.008
       10243.032      20202.9      142.377       20202.893
       10244.118      20108.9      142.058       20108.934
       10245.204      20114.7      141.006       20114.704
       10246.290      20220.5      142.699       20220.476
       10247.376      20200.7      139.542       20200.743
       10248.462      20141.1      142.246       20141.069
       10249.548      20154.1      142.457       20154.148
       10250.633      20230.0      143.128       20230.041
       10251.719      20228.2      142.447       20228.167
       10252.805      20007.0      141.696       20007.045
       10253.891      20055.9      142.123       20055.902
       10254.977      20215.0      142.545       20215.030
       10256.063      20131.6      142.220       20131.635
       10257.149      20002.4      141.728       20002.352
       10258.235      19709.9      141.028       19709.870
       10259.321      19825.0      141.553       19824.969
       10260.407      20076.1      142.241       20076.135
       10261.493      20132.3      142.394       20132.336
       10262.579      19896.9      141.616       19896.936
       10263.665      20049.4      141.964       20049.366
       10264.751      20089.2      142.819       20089.226
       10265.837      20095.4      142.193       20095.437
       10266.923      20065.9      142.081       20065.874
       10268.009      20041.6      141.986       20041.558
       10269.095      20063.5      142.052       20063.471
       10270.181      20120.4      143.112       20120.440
       10271.267      19990.9      141.734       19990.894
       10272.353      19963.1      141.632       19963.141
       10273.439      20091.4      142.300       20091.412
       10274.525      20035.3      139.013       20035.266
       10275.611      20047.9      141.563       20047.915
       10276.697      20020.9      141.814       20020.926
       10277.783      19905.0      141.486       19905.021
       10278.869      19863.0      141.542       19863.042
       10279.955      19939.8      141.499       19939.846
       10281.041      19784.8      141.193       19784.762
       10282.127      19578.8      140.593       19578.786
       10283.213      19986.3      142.177       19986.347
       10284.299      19961.0      141.968       19960.998
       10285.385      19933.7      141.835       19933.734
       10286.471      19657.7      141.225       19657.740
       10287.557      19729.1      142.263       19729.058
       10288.643      19763.4      142.556       19763.425
       10289.729      19757.5      142.554       19757.547
       10290.814      19766.9      142.354       19766.866
       10291.900      19929.4      142.143       19929.425
       10292.986      19971.6      141.567       19971.586
       10294.072      19871.0      141.404       19871.009
       10295.158      19736.3      141.198       19736.317
       10296.244      19776.2      141.436       19776.240
       10297.330      19073.1      139.893       19073.067
       10298.416      19248.4      140.053       19248.355
       10299.502      19668.0      141.272       19667.978
       10300.588      19759.9      141.457       19759.890
       10301.674      19713.6      141.025       19713.617
       10302.760      19701.2      140.942       19701.223
       10303.846      19553.0      140.410       19553.006
       10304.932      19491.5      140.311       19491.531
       10306.018      19676.5      140.886       19676.500
       10307.104      19815.8      140.888       19815.834
       10308.190      19501.5      140.421       19501.535
       10309.276      19648.9      140.785       19648.876
       10310.362      19701.6      141.152       19701.565
       10311.448      18786.8      138.006       18786.759
       10312.534      18971.3      138.611       18971.276
       10313.620      19620.2      140.933       19620.166
       10314.706      19634.3      140.603       19634.318
       10315.792      19699.8      140.996       19699.807
       10316.878      19718.2      140.893       19718.201
       10317.964      19810.1      141.439       19810.135
       10319.050      19817.1      141.371       19817.062
       10320.136      19623.3      140.697       19623.295
       10321.222      19577.0      140.370       19576.973
       10322.308      19677.4      140.769       19677.393
       10323.394      19869.0      142.591       19869.006
       10324.480      19601.5      140.695       19601.522
       10325.566      19523.0      140.715       19523.026
       10326.652      19582.8      141.627       19582.847
       10327.738      19666.0      141.284       19665.971
       10328.824      19749.3      140.958       19749.330
       10329.910      19685.2      145.742       19685.246
       10330.995      19672.0      140.903       19671.973
       10332.081      19551.1      140.524       19551.142
       10333.167      19646.4      140.712       19646.399
       10334.253      19868.2      141.596       19868.190
       10335.339      19897.6      141.562       19897.603
       10336.425      19838.2      140.703       19838.243
       10337.511      19869.7      141.580       19869.708
       10338.597      19663.5      140.834       19663.545
       10339.683      19787.6      141.160       19787.565
       10340.769      19810.4      141.490       19810.434
       10341.855      19690.2      141.089       19690.242
       10342.941      19879.8      141.720       19879.793
       10344.027      19465.7      140.264       19465.682
       10345.113      19695.2      140.894       19695.180
       10346.199      19797.6      141.206       19797.592
       10347.285      19822.5      141.454       19822.548
       10348.371      19792.9      141.708       19792.910
       10349.457      19774.9      141.684       19774.876
       10350.543      19734.8      141.457       19734.797
       10351.629      19757.7      141.499       19757.748
       10352.715      19823.7      141.439       19823.714
       10353.801      19770.7      141.269       19770.748
       10354.887      19772.1      141.198       19772.141
       10355.973      19856.4      141.528       19856.427
       10357.059      19947.1      141.920       19947.064
       10358.145      19907.1      141.892       19907.125
       10359.231      19851.8      141.489       19851.840
       10360.317      19918.2      141.798       19918.194
       10361.403      19912.1      141.728       19912.145
       10362.489      19961.8      142.107       19961.771
       10363.575      20026.8      142.154       20026.840
       10364.661      20052.3      142.297       20052.278
       10365.747      20010.1      142.088       20010.123
       10366.833      20036.5      142.058       20036.549
       10367.919      20029.3      142.312       20029.256
       10369.005      20178.0      143.028       20178.029
       10370.090      20072.3      142.466       20072.278
       10371.176      20082.7      142.570       20082.727
       10372.262      20154.3      142.752       20154.277
       10373.348      19981.7      142.610       19981.703
       10374.434      20128.4      143.579       20128.436
       10375.520      20117.3      143.546       20117.270
       10376.606      20186.7      143.750       20186.712
       10377.692      20206.7      143.358       20206.711
       10378.778      20267.7      142.036       20267.746
       10379.864      20168.5      142.523       20168.538
       10380.950      20113.3      142.390       20113.290
       10382.036      20511.6      143.897       20511.616
       10383.122      20437.3      142.799       20437.334
       10384.208      20431.3      144.714       20431.286
       10385.294      19275.3      143.534       19275.315
       10386.380      20328.7      143.396       20328.702
       10387.466      20480.9      143.570       20480.852
       10388.552      20366.5      143.381       20366.547
       10389.638      20393.3      143.554       20393.266
       10390.724      20530.2      143.983       20530.242
       10391.810      20425.6      143.621       20425.585
       10392.896      20488.4      143.730       20488.406
       10393.982      20371.0      143.378       20371.003
       10395.068      20422.0      143.358       20421.977
       10396.154      20365.9      143.258       20365.855
       10397.240      20535.9      144.138       20535.866
       10398.326      20470.5      144.261       20470.493
       10399.412      20529.6      144.281       20529.616
       10400.498      20195.9      142.502       20195.921
       10401.584      20410.3      143.658       20410.297
       10402.670      20737.1      136.524       20737.115
       10403.756      20556.2      143.905       20556.196
       10404.842      20510.4      143.763       20510.410
       10405.928      20529.3      143.816       20529.290
       10407.014      20740.4      144.266       20740.391
       10408.100      20728.5      144.810       20728.489
       10409.186      20615.4      142.992       20615.449
       10410.271      20495.9      143.678       20495.873
       10411.357      20544.5      143.841       20544.464
       10412.443      20406.1      143.735       20406.091
       10413.529      20491.0      143.986       20491.009
       10414.615      20479.7      143.869       20479.693
       10415.701      20561.1      144.101       20561.129
       10416.787      20688.5      144.636       20688.514
       10417.873      20704.9      144.770       20704.895
       10418.959      20763.1      145.485       20763.081
       10420.045      20778.6      145.814       20778.635
       10421.131      20715.7      145.640       20715.674
       10422.217      20616.6      145.221       20616.591
       10423.303      20755.4      145.164       20755.445
       10424.389      20810.6      146.772       20810.586
       10425.475      20658.6      144.349       20658.588
       10426.561      20623.1      142.478       20623.057
       10427.647      20154.3      142.568       20154.320
       10428.733      19975.4      142.089       19975.375
       10429.819      20636.3      144.298       20636.340
       10430.905      20718.6      144.545       20718.622
       10431.991      20649.6      144.417       20649.564
       10433.077      20682.4      144.293       20682.438
       10434.163      20747.4      144.578       20747.379
       10435.249      20466.3      143.946       20466.281
       10436.335      20325.2      143.178       20325.157
       10437.421      20818.7      144.939       20818.722
       10438.507      20908.0      145.175       20907.978
       10439.593      20987.5      145.714       20987.454
       10440.679      21026.1      145.564       21026.127
       10441.765      20895.0      145.165       20894.981
       10442.851      20736.5      144.619       20736.473
       10443.937      20707.4      144.475       20707.406
       10445.023      20793.8      144.807       20793.764
       10446.109      20816.1      144.973       20816.125
       10447.195      20811.5      145.011       20811.529
       10448.281      20846.8      145.109       20846.796
       10449.367      20777.3      144.887       20777.321
       10450.452      20778.1      145.018       20778.130
       10451.538      20731.6      145.111       20731.558
       10452.624      20774.5      145.177       20774.508
       10453.710      20775.5      145.177       20775.495
       10454.796      20732.6      144.915       20732.569
       10455.882      20730.5      144.635       20730.525
       10456.968      20583.7      144.038       20583.663
       10458.054      20299.7      143.113       20299.711
       10459.140      20200.9      142.836       20200.853
       10460.226      20339.9      143.187       20339.934
       10461.312      20323.3      143.114       20323.330
       10462.398      20403.5      143.515       20403.543
       10463.484      20681.5      144.476       20681.525
       10464.570      20786.4      144.891       20786.440
       10465.656      20593.6      144.230       20593.616
       10466.742      20635.9      142.774       20635.863
       10467.828      20817.7      107.106       20817.708
       10468.914      20748.6      145.059       20748.563
       10470.000      20524.9      144.723       20524.923
       10471.086      20654.7      145.247       20654.700
       10472.172      20881.2      145.983       20881.220
       10473.258      20666.9      144.959       20666.910
       10474.344      20589.6      144.207       20589.565
       10475.430      20594.2      144.352       20594.182
       10476.516      20431.4      143.477       20431.376
       10477.602      20505.0      143.806       20504.953
       10478.688      20695.2      144.475       20695.167
       10479.774      20546.5      143.978       20546.452
       10480.860      20412.4      143.387       20412.379
       10481.946      20491.3      143.520       20491.299
       10483.032      20493.9      143.644       20493.875
       10484.118      20407.6      143.451       20407.613
       10485.204      20544.7      143.810       20544.727
       10486.290      20574.3      143.974       20574.332
       10487.376      20515.9      143.766       20515.871
       10488.462      20515.5      143.802       20515.547
       10489.548      20570.3      143.957       20570.274
       10490.633      20619.8      143.918       20619.799
       10491.719      20765.4      144.588       20765.374
       10492.805      20796.0      144.745       20796.010
       10493.891      20658.1      144.295       20658.120
