       9750.0000         -NaN         -NaN             NaN
       9862.9412      41986.3      207.253       41986.290
       9864.0271      41717.0      206.828       41717.028
       9865.1131      41809.8      206.966       41809.843
       9866.1991      41747.2      206.836       41747.180
       9867.2851      41969.3      207.051       41969.287
       9868.3710      42220.4      207.371       42220.408
       9869.4570      41898.5      206.791       41898.527
       9870.5430      42010.0      207.515       42010.004
       9871.6290      42567.1      209.012       42567.110
       9872.7149      42715.1      209.789       42715.099
       9873.8009      42923.4      210.337       42923.386
       9874.8869      42843.5      210.253       42843.494
       9875.9729      43163.7      210.708       43163.656
       9877.0588      42989.9      210.323       42989.861
       9878.1448      40703.0      204.440       40702.979
       9879.2308      42281.4      208.447       42281.385
       9880.3167      43531.3      211.318       43531.260
       9881.4027      43204.9      210.198       43204.863
       9882.4887      42669.8      208.925       42669.829
       9883.5747      42958.2      210.219       42958.166
       9884.6606      43274.9      210.482       43274.904
       9885.7466      43362.8      210.418       43362.773
       9886.8326      43421.0      210.476       43421.019
       9887.9186      43460.8      210.634       43460.763
       9889.0045      43732.5      211.136       43732.493
       9890.0905      43859.3      212.187       43859.305
       9891.1765      43478.6      211.026       43478.638
       9892.2624      43317.7      210.547       43317.698
       9893.3484      43544.4      211.010       43544.436
       9894.4344      43895.1      211.960       43895.105
       9895.5204      43847.2      211.962       43847.189
       9896.6063      44301.5      213.305       44301.471
       9897.6923      44578.5      214.138       44578.475
       9898.7783      43819.2      212.271       43819.227
       9899.8643      42763.2      209.321       42763.212
       9900.9502      44114.1      212.564       44114.083
       9902.0362      45043.8      215.078       45043.775
       9903.1222      45254.3      215.257       45254.310
       9904.2081      44954.3      214.637       44954.260
       9905.2941      45372.7      216.181       45372.660
       9906.3801      45360.6      216.064       45360.631
       9907.4661      46081.5      217.386       46081.457
       9908.5520      45935.6      216.712       45935.633
       9909.6380      45475.0      215.759       45474.957
       9910.7240      45019.6      214.812       45019.590
       9911.8100      46234.9      217.450       46234.929
       9912.8959      46628.2      218.352       46628.159
       9913.9819      46510.7      218.098       46510.687
       9915.0679      46177.8      217.257       46177.837
       9916.1538      47005.2      219.423       47005.225
       9917.2398      46806.1      219.302       46806.086
       9918.3258      46559.9      218.679       46559.890
       9919.4118      46606.8      218.675       46606.800
       9920.4977      47140.4      219.751       47140.428
       9921.5837      47145.2      219.790       47145.209
       9922.6697      47207.6      220.001       47207.629
       9923.7557      47219.1      220.156       47219.066
       9924.8416      47054.7      219.345       47054.738
       9925.9276      47595.4      220.673       47595.391
       9927.0136      47276.0      220.011       47275.985
       9928.0995      47426.5      220.520       47426.516
       9929.1855      46987.2      219.159       46987.219
       9930.2715      47919.3      221.534       47919.272
       9931.3575      48246.9      222.285       48246.910
       9932.4434      48443.6      222.833       48443.627
       9933.5294      47707.4      221.382       47707.355
       9934.6154      47976.6      221.091       47976.605
       9935.7014      48784.9      223.280       48784.938
       9936.7873      48952.7      223.525       48952.730
       9937.8733      49300.9      224.539       49300.860
       9938.9593      48895.8      223.702       48895.755
       9940.0452      48778.2      223.163       48778.218
       9941.1312      48656.3      223.033       48656.323
       9942.2172      49293.3      224.765       49293.299
       9943.3032      49933.5      226.523       49933.474
       9944.3891      49749.8      226.304       49749.841
       9945.4751      49995.2      226.512       49995.155
       9946.5611      50496.2      227.730       50496.202
       9947.6471      50512.9      227.842       50512.941
       9948.7330      50781.5      228.294       50781.497
       9949.8190      50369.1      227.152       50369.128
       9950.9050      50506.2      227.773       50506.188
       9951.9910      50813.9      228.483       50813.931
       9953.0769      50800.5      228.363       50800.537
       9954.1629      50764.1      228.341       50764.075
       9955.2489      51374.9      229.674       51374.855
       9956.3348      51561.3      230.327       51561.264
       9957.4208      51222.6      229.280       51222.608
       9958.5068      51052.4      228.848       51052.432
       9959.5928      51052.9      228.839       51052.926
       9960.6787      51428.6      229.904       51428.559
       9961.7647      51326.1      229.562       51326.119
       9962.8507      51726.6      230.430       51726.598
       9963.9367      50913.7      228.592       50913.697
       9965.0226      51171.9      228.912       51171.936
       9966.1086      51890.5      230.791       51890.534
       9967.1946      52141.4      231.010       52141.402
       9968.2805      52101.1      231.109       52101.130
       9969.3665      52235.5      231.336       52235.496
       9970.4525      52147.9      230.967       52147.871
       9971.5385      52230.8      231.306       52230.818
       9972.6244      51768.6      229.625       51768.582
       9973.7104      52320.7      231.368       52320.729
       9974.7964      52858.1      233.003       52858.131
       9975.8824      52565.8      232.085       52565.795
       9976.9683      52451.8      231.522       52451.830
       9978.0543      52784.2      232.602       52784.246
       9979.1403      53120.8      233.144       53120.769
       9980.2262      53176.8      233.177       53176.757
       9981.3122      52967.1      232.940       52967.076
       9982.3982      52679.8      232.096       52679.825
       9983.4842      52728.7      232.076       52728.745
       9984.5701      52944.4      232.675       52944.424
       9985.6561      53317.8      232.942       53317.766
       9986.7421      53524.9      233.872       53524.914
       9987.8281      52919.1      232.757       52919.134
       9988.9140      53407.6      233.545       53407.588
       9990.0000      53794.8      234.569       53794.840
       9991.0860      53303.1      233.492       53303.075
       9992.1719      52846.4      232.432       52846.437
       9993.2579      52493.3      231.808       52493.310
       9994.3439      52532.3      231.862       52532.295
       9995.4299      53264.6      233.425       53264.642
       9996.5158      53102.0      232.964       53101.971
       9997.6018      53272.1      233.566       53272.071
       9998.6878      53384.7      233.484       53384.705
       9999.7738      53150.7      232.805       53150.685
       10000.860      53103.6      232.837       53103.577
       10001.946      53224.7      233.562       53224.674
       10003.032      52988.0      233.047       52987.957
       10004.118      53114.3      233.103       53114.287
       10005.204      53266.2      233.531       53266.240
       10006.290      53132.2      233.322       53132.217
       10007.376      53114.1      233.499       53114.143
       10008.462      52992.4      233.072       52992.398
       10009.548      53319.3      233.653       53319.308
       10010.633      53005.4      232.807       53005.421
       10011.719      52854.3      232.368       52854.282
       10012.805      52678.3      232.115       52678.310
       10013.891      52308.1      231.318       52308.143
       10014.977      52094.1      231.355       52094.085
       10016.063      51914.3      231.167       51914.284
       10017.149      52662.0      232.811       52661.969
       10018.235      52835.2      233.003       52835.244
       10019.321      52278.4      231.294       52278.354
       10020.407      51786.7      230.407       51786.687
       10021.493      51746.6      230.795       51746.553
       10022.579      51537.9      229.891       51537.872
       10023.665      51188.3      228.885       51188.312
       10024.751      50778.9      228.198       50778.869
       10025.837      50963.3      228.658       50963.281
       10026.923      50985.8      229.019       50985.794
       10028.009      50958.5      229.040       50958.454
       10029.095      50751.1      228.329       50751.131
       10030.181      50485.5      227.687       50485.521
       10031.267      49900.6      225.809       49900.560
       10032.353      49551.1      224.744       49551.053
       10033.439      49031.5      223.813       49031.526
       10034.525      48763.3      223.482       48763.296
       10035.611      48274.0      222.231       48273.965
       10036.697      47540.8      220.526       47540.814
       10037.783      46944.9      219.184       46944.886
       10038.869      46338.6      217.683       46338.619
       10039.955      45510.5      215.717       45510.454
       10041.041      44583.9      213.727       44583.933
       10042.127      44084.8      212.485       44084.783
       10043.213      43036.2      209.793       43036.153
       10044.299      42102.9      207.355       42102.889
       10045.385      40926.6      204.382       40926.595
       10046.471      39590.7      201.222       39590.722
       10047.557      37889.2      196.755       37889.233
       10048.643      37058.7      194.573       37058.696
       10049.729      37528.8      196.262       37528.778
       10050.814      37486.9      196.080       37486.870
       10051.900      36883.7      194.684       36883.734
       10052.986      37085.0      195.349       37085.039
       10054.072      37735.6      197.362       37735.629
       10055.158      38470.7      199.161       38470.709
       10056.244      39362.0      201.009       39361.993
       10057.330      40939.6      205.011       40939.644
       10058.416      42047.2      208.009       42047.154
       10059.502      43068.5      210.100       43068.484
       10060.588      44057.2      212.921       44057.153
       10061.674      44810.7      214.671       44810.736
       10062.760      45996.9      217.422       45996.911
       10063.846      47390.1      220.548       47390.073
       10064.932      48384.2      222.944       48384.168
       10066.018      48584.5      223.422       48584.532
       10067.104      48701.0      223.716       48700.993
       10068.190      49067.1      224.447       49067.074
       10069.276      49838.8      225.769       49838.754
       10070.362      51151.6      228.815       51151.585
       10071.448      51510.7      229.616       51510.674
       10072.534      52235.3      230.930       52235.337
       10073.620      52037.0      230.678       52037.005
       10074.706      52694.7      232.082       52694.699
       10075.792      53467.2      234.132       53467.187
       10076.878      53842.2      235.179       53842.173
       10077.964      54128.0      235.395       54127.993
       10079.050      54388.9      236.048       54388.947
       10080.136      53643.9      236.939       53643.903
       10081.222      54058.2      236.662       54058.174
       10082.308      54894.3      236.641       54894.325
       10083.394      55400.1      238.127       55400.143
       10084.480      55660.3      238.804       55660.327
       10085.566      55647.0      238.873       55647.001
       10086.652      55803.3      238.902       55803.348
       10087.738      56326.0      239.780       56325.964
       10088.824      56386.4      239.842       56386.391
       10089.910      56528.4      240.305       56528.359
       10090.995      56834.3      240.868       56834.269
       10092.081      56486.0      240.192       56485.970
       10093.167      56447.2      240.128       56447.223
       10094.253      56347.3      239.643       56347.331
       10095.339      56483.3      239.965       56483.347
       10096.425      56954.6      240.729       56954.643
       10097.511      57550.2      242.142       57550.189
       10098.597      57781.3      243.075       57781.284
       10099.683      57898.9      243.588       57898.914
       10100.769      57023.6      241.545       57023.634
       10101.855      55947.7      239.634       55947.662
       10102.941      57629.5      242.938       57629.522
       10104.027      58718.6      244.966       58718.646
       10105.113      59314.4      246.639       59314.432
       10106.199      59744.5      247.158       59744.469
       10107.285      59566.8      246.792       59566.823
       10108.371      59543.6      246.692       59543.587
       10109.457      59612.9      246.646       59612.862
       10110.543      58696.3      245.186       58696.313
       10111.629      58833.3      245.372       58833.262
       10112.715      59012.5      245.646       59012.482
       10113.801      58166.5      243.806       58166.519
       10114.887      57910.4      243.214       57910.376
       10115.973      58654.8      244.639       58654.804
       10117.059      59739.0      247.087       59738.990
       10118.145      60263.5      248.128       60263.535
       10119.231      59932.9      247.446       59932.925
       10120.317      60238.8      248.300       60238.784
       10121.403      60275.9      248.436       60275.857
       10122.489      60414.2      248.549       60414.215
       10123.575      60454.3      248.700       60454.294
       10124.661      60245.1      248.442       60245.121
       10125.747      58352.8      244.882       58352.778
       10126.833      58478.0      245.266       58478.049
       10127.919      60199.4      248.577       60199.432
       10129.005      60597.2      249.285       60597.229
       10130.090      60725.0      249.171       60724.990
       10131.176      61321.4      250.273       61321.407
       10132.262      61882.4      251.335       61882.442
       10133.348      61985.1      251.683       61985.053
       10134.434      62360.0      252.491       62360.004
       10135.520      62349.5      252.362       62349.533
       10136.606      62012.4      251.545       62012.427
       10137.692      61729.8      251.083       61729.777
       10138.778      61726.8      250.967       61726.781
       10139.864      62133.3      252.080       62133.344
       10140.950      62288.8      252.408       62288.748
       10142.036      62214.9      251.981       62214.905
       10143.122      61957.0      251.465       61957.031
       10144.208      61807.3      250.918       61807.344
       10145.294      61777.1      251.289       61777.093
       10146.380      62551.6      252.722       62551.586
       10147.466      62640.4      253.046       62640.371
       10148.552      62859.5      253.706       62859.488
       10149.638      62017.1      251.798       62017.124
       10150.724      62781.3      253.548       62781.314
       10151.810      62558.0      252.941       62557.992
       10152.896      63044.0      253.805       63043.992
       10153.982      62724.6      253.108       62724.559
       10155.068      62680.1      253.147       62680.120
       10156.154      62801.0      253.414       62800.996
       10157.240      62196.8      252.463       62196.777
       10158.326      62589.1      253.254       62589.119
       10159.412      62854.9      253.622       62854.852
       10160.498      63233.0      254.426       63232.967
       10161.584      63273.1      254.103       63273.105
       10162.670      63116.8      254.117       63116.818
       10163.756      63223.2      254.100       63223.161
       10164.842      63429.8      254.419       63429.840
       10165.928      63315.9      254.251       63315.860
       10167.014      63585.4      255.104       63585.404
       10168.100      62935.7      253.347       62935.745
       10169.186      63076.4      253.794       63076.392
       10170.271      63602.4      254.552       63602.449
       10171.357      63517.1      254.686       63517.131
       10172.443      63493.1      255.168       63493.127
       10173.529      63532.9      255.497       63532.925
       10174.615      63487.3      255.643       63487.313
       10175.701      64152.6      256.803       64152.552
       10176.787      63896.0      256.006       63896.024
       10177.873      64147.5      256.411       64147.544
       10178.959      64309.2      256.583       64309.251
       10180.045      64548.8      256.967       64548.797
       10181.131      64125.8      256.005       64125.815
       10182.217      64642.6      257.228       64642.562
       10183.303      63629.6      255.268       63629.567
       10184.389      62644.1      253.386       62644.114
       10185.475      62382.0      252.835       62381.989
       10186.561      63646.6      254.845       63646.566
       10187.647      64147.8      256.096       64147.787
       10188.733      64665.2      257.084       64665.193
       10189.819      64418.3      256.574       64418.329
       10190.905      64225.7      256.762       64225.716
       10191.991      64183.0      256.761       64182.971
       10193.077      64184.2      256.271       64184.238
       10194.163      64480.5      256.718       64480.471
       10195.249      63369.7      250.995       63369.663
       10196.335      64446.9      254.736       64446.945
       10197.421      65146.0      258.001       65145.960
       10198.507      64669.8      257.478       64669.782
       10199.593      64625.9      257.415       64625.886
       10200.679      64519.6      256.977       64519.583
       10201.765      64819.8      257.327       64819.822
       10202.851      64225.8      256.307       64225.847
       10203.937      63527.4      254.770       63527.370
       10205.023      64017.9      255.978       64017.927
       10206.109      63031.0      253.771       63030.989
       10207.195      63603.0      255.111       63603.028
       10208.281      64401.4      256.677       64401.380
       10209.367      64729.7      257.470       64729.706
       10210.452      64874.1      257.417       64874.086
       10211.538      64800.8      257.761       64800.835
       10212.624      64731.8      257.811       64731.809
       10213.710      64459.9      257.285       64459.877
       10214.796      64204.5      256.308       64204.500
       10215.882      64271.8      256.682       64271.829
       10216.968      64270.5      256.247       64270.509
       10218.054      64497.1      256.826       64497.106
       10219.140      64831.7      257.331       64831.716
       10220.226      64103.9      256.243       64103.900
       10221.312      64683.3      256.874       64683.283
       10222.398      64243.1      256.342       64243.148
       10223.484      65024.6      257.622       65024.577
       10224.570      64391.2      256.777       64391.163
       10225.656      64186.7      255.971       64186.695
       10226.742      64195.1      256.409       64195.135
       10227.828      64664.7      257.210       64664.670
       10228.914      64072.6      256.296       64072.601
       10230.000      64291.9      256.441       64291.889
       10231.086      64429.7      256.549       64429.654
       10232.172      63881.7      255.397       63881.659
       10233.258      64652.4      257.194       64652.399
       10234.344      64200.9      256.196       64200.934
       10235.430      64261.8      256.376       64261.842
       10236.516      64112.4      255.924       64112.420
       10237.602      64526.0      256.728       64525.991
       10238.688      63839.6      255.052       63839.550
       10239.774      63469.8      254.598       63469.825
       10240.860      63755.7      255.008       63755.697
       10241.946      64288.7      256.458       64288.678
       10243.032      64097.9      255.939       64097.918
       10244.118      64158.3      256.192       64158.263
       10245.204      64055.4      255.872       64055.369
       10246.290      64042.4      255.955       64042.358
       10247.376      64192.8      256.002       64192.831
       10248.462      64316.3      256.430       64316.335
       10249.548      64534.4      257.267       64534.373
       10250.633      63863.8      256.111       63863.759
       10251.719      63336.3      254.521       63336.329
       10252.805      63591.5      255.117       63591.496
       10253.891      63705.7      255.029       63705.680
       10254.977      64077.7      256.071       64077.656
       10256.063      63588.1      254.923       63588.143
       10257.149      64258.1      256.423       64258.090
       10258.235      63964.9      255.262       63964.889
       10259.321      63734.8      255.234       63734.842
       10260.407      63596.4      254.873       63596.438
       10261.493      63220.0      253.880       63220.007
       10262.579      63442.3      254.399       63442.315
       10263.665      63173.8      254.109       63173.794
       10264.751      63853.9      255.589       63853.914
       10265.837      63650.8      254.757       63650.771
       10266.923      63606.4      254.734       63606.369
       10268.009      63862.7      255.634       63862.655
       10269.095      63445.8      254.445       63445.814
       10270.181      60550.5      249.113       60550.466
       10271.267      58523.8      245.118       58523.804
       10272.353      63411.9      254.500       63411.908
       10273.439      63274.6      254.227       63274.633
       10274.525      63116.7      253.978       63116.685
       10275.611      63244.3      254.426       63244.271
       10276.697      62967.8      253.742       62967.792
       10277.783      62849.8      253.289       62849.783
       10278.869      62623.6      253.316       62623.573
       10279.955      63234.2      254.032       63234.225
       10281.041      63494.7      254.990       63494.711
       10282.127      62897.5      253.490       62897.547
       10283.213      63273.3      254.752       63273.297
       10284.299      63609.7      255.035       63609.657
       10285.385      63513.5      255.087       63513.512
       10286.471      63252.3      254.340       63252.287
       10287.557      62753.6      253.635       62753.617
       10288.643      63111.5      254.931       63111.497
       10289.729      63213.9      255.354       63213.867
       10290.814      63423.7      255.205       63423.689
       10291.900      62702.4      253.593       62702.415
       10292.986      62556.6      252.646       62556.617
       10294.072      62904.4      253.488       62904.384
       10295.158      62929.8      253.763       62929.831
       10296.244      62628.1      253.388       62628.084
       10297.330      62857.0      253.526       62857.022
       10298.416      62827.1      253.501       62827.070
       10299.502      62805.4      253.839       62805.385
       10300.588      62012.8      251.961       62012.818
       10301.674      62211.8      252.085       62211.767
       10302.760      62532.6      252.971       62532.595
       10303.846      62449.5      252.756       62449.468
       10304.932      62759.8      253.247       62759.775
       10306.018      62518.7      252.932       62518.732
       10307.104      62688.1      252.985       62688.129
       10308.190      62874.2      253.498       62874.221
       10309.276      62483.1      253.121       62483.098
       10310.362      62547.7      253.019       62547.684
       10311.448      61731.6      251.354       61731.566
       10312.534      60392.4      248.687       60392.390
       10313.620      61772.5      251.389       61772.519
       10314.706      62533.8      252.721       62533.835
       10315.792      62940.0      253.600       62939.958
       10316.878      62534.8      252.784       62534.846
       10317.964      62944.6      253.455       62944.617
       10319.050      62398.9      252.372       62398.901
       10320.136      62503.7      252.543       62503.747
       10321.222      62478.4      252.432       62478.438
       10322.308      62469.6      252.822       62469.621
       10323.394      62535.8      252.668       62535.785
       10324.480      62217.5      252.151       62217.498
       10325.566      62157.9      252.098       62157.868
       10326.652      61456.8      250.830       61456.760
       10327.738      62217.4      252.427       62217.399
       10328.824      62860.9      253.666       62860.885
       10329.910      61804.3      251.503       61804.339
       10330.995      61695.8      251.293       61695.820
       10332.081      62104.1      251.998       62104.148
       10333.167      61935.9      251.641       61935.888
       10334.253      61850.9      251.572       61850.938
       10335.339      62112.9      252.023       62112.878
       10336.425      61837.7      251.124       61837.706
       10337.511      61690.6      251.312       61690.618
       10338.597      62142.2      252.402       62142.169
       10339.683      62257.6      252.147       62257.577
       10340.769      62084.5      251.938       62084.543
       10341.855      62597.4      253.129       62597.446
       10342.941      62855.8      253.219       62855.760
       10344.027      62394.3      252.443       62394.337
       10345.113      61618.4      251.064       61618.448
       10346.199      61263.3      249.457       61263.283
       10347.285      61924.5      251.531       61924.540
       10348.371      62798.8      253.548       62798.818
       10349.457      62733.5      253.427       62733.496
       10350.543      62562.8      253.003       62562.836
       10351.629      62199.0      252.067       62198.997
       10352.715      62673.1      253.174       62673.127
       10353.801      62897.9      253.453       62897.897
       10354.887      63165.6      254.280       63165.636
       10355.973      63039.8      254.065       63039.749
       10357.059      63057.1      254.037       63057.094
       10358.145      62979.3      253.617       62979.340
       10359.231      63485.2      254.847       63485.234
       10360.317      63456.4      254.585       63456.448
       10361.403      63522.7      255.080       63522.651
       10362.489      63607.9      255.226       63607.901
       10363.575      62806.1      253.352       62806.116
       10364.661      62726.9      253.132       62726.946
       10365.747      62979.7      253.619       62979.736
       10366.833      63248.4      254.190       63248.351
       10367.919      63114.7      253.916       63114.650
       10369.005      62764.0      253.292       62764.000
       10370.090      62465.3      252.351       62465.327
       10371.176      62296.5      252.089       62296.470
       10372.262      63116.7      254.248       63116.678
       10373.348      63425.6      254.852       63425.611
       10374.434      63720.3      255.840       63720.254
       10375.520      63067.8      254.427       63067.839
       10376.606      62830.9      253.910       62830.866
       10377.692      63043.4      254.008       63043.447
       10378.778      63422.6      254.516       63422.581
       10379.864      63610.9      254.804       63610.916
       10380.950      63810.4      255.238       63810.393
       10382.036      63685.2      255.115       63685.199
       10383.122      63362.4      254.535       63362.365
       10384.208      63787.9      255.216       63787.862
       10385.294      64119.8      255.799       64119.785
       10386.380      63611.7      255.035       63611.671
       10387.466      63339.7      254.585       63339.697
       10388.552      64747.0      257.316       64747.024
       10389.638      64618.7      256.819       64618.669
       10390.724      63949.9      255.458       63949.925
       10391.810      64076.1      255.746       64076.111
       10392.896      64118.0      255.902       64118.026
       10393.982      64472.7      256.662       64472.698
       10395.068      64794.6      257.432       64794.585
       10396.154      64808.4      257.495       64808.445
       10397.240      64534.7      257.134       64534.688
       10398.326      62468.5      253.000       62468.491
       10399.412      61063.8      250.192       61063.833
       10400.498      63207.2      254.560       63207.238
       10401.584      64400.5      256.670       64400.491
       10402.670      64793.5      257.371       64793.530
       10403.756      65196.1      257.985       65196.077
       10404.842      64955.6      257.566       64955.649
       10405.928      63752.8      255.385       63752.794
       10407.014      64429.9      256.737       64429.850
       10408.100      65057.1      258.150       65057.098
       10409.186      65014.3      257.797       65014.307
       10410.271      65159.0      258.041       65158.989
       10411.357      65403.0      258.527       65403.026
       10412.443      65434.6      258.629       65434.562
       10413.529      65066.4      257.870       65066.434
       10414.615      65217.8      258.181       65217.751
       10415.701      64851.0      257.464       64850.989
       10416.787      65166.3      258.096       65166.255
       10417.873      65333.0      258.133       65333.017
       10418.959      65256.8      258.435       65256.777
       10420.045      65633.8      259.733       65633.823
       10421.131      65308.3      259.263       65308.267
       10422.217      65376.1      258.696       65376.112
       10423.303      65573.5      259.065       65573.456
       10424.389      65433.6      258.414       65433.637
       10425.475      65337.2      257.968       65337.154
       10426.561      65220.2      258.005       65220.231
       10427.647      65339.9      258.281       65339.917
       10428.733      65446.5      258.528       65446.503
       10429.819      65597.5      259.078       65597.518
       10430.905      65406.8      258.553       65406.831
       10431.991      65228.0      258.168       65228.032
       10433.077      65131.7      257.925       65131.736
       10434.163      65194.6      258.291       65194.644
       10435.249      65501.7      258.680       65501.708
       10436.335      65146.8      257.921       65146.797
       10437.421      65459.7      258.127       65459.717
       10438.507      65987.6      259.597       65987.620
       10439.593      65526.8      258.511       65526.811
       10440.679      64692.6      257.027       64692.551
       10441.765      64901.1      257.301       64901.087
       10442.851      65469.7      258.746       65469.677
       10443.937      65459.0      258.484       65459.004
       10445.023      64181.6      256.335       64181.563
       10446.109      65425.4      258.455       65425.352
       10447.195      65708.3      259.231       65708.265
       10448.281      65966.8      259.762       65966.829
       10449.367      65337.9      258.656       65337.943
       10450.452      64817.7      257.369       64817.665
       10451.538      65346.9      258.586       65346.892
       10452.624      65365.6      258.766       65365.621
       10453.710      64976.3      258.198       64976.302
       10454.796      65085.7      258.014       65085.743
       10455.882      64525.6      256.913       64525.578
       10456.968      63578.0      254.755       63577.978
       10458.054      63665.0      255.289       63665.044
       10459.140      64552.2      256.694       64552.191
       10460.226      64252.0      256.462       64251.964
       10461.312      64173.9      256.079       64173.950
       10462.398      64148.5      255.963       64148.520
       10463.484      63741.3      254.828       63741.287
       10464.570      64070.4      255.771       64070.417
       10465.656      64959.4      257.578       64959.448
       10466.742      64925.4      257.741       64925.367
       10467.828      65207.5      258.313       65207.470
       10468.914      65598.1      259.076       65598.101
       10470.000      64734.6      257.756       64734.643
       10471.086      65185.4      258.418       65185.393
       10472.172      64772.8      257.288       64772.848
       10473.258      64060.6      256.485       64060.606
       10474.344      64852.1      257.128       64852.147
       10475.430      64834.5      257.392       64834.497
       10476.516      64911.6      257.401       64911.596
       10477.602      65038.2      257.713       65038.219
       10478.688      65069.4      257.796       65069.378
       10479.774      64457.2      256.449       64457.215
       10480.860      64719.1      257.285       64719.068
       10481.946      64198.9      256.341       64198.861
       10483.032      63725.3      254.952       63725.260
       10484.118      64727.0      257.065       64727.018
       10485.204      64821.5      256.822       64821.503
       10486.290      64886.4      257.519       64886.408
       10487.376      64480.0      256.665       64479.964
       10488.462      64022.4      255.718       64022.360
       10489.548      63736.1      254.857       63736.126
       10490.633      64734.3      257.096       64734.342
       10491.719      64552.8      256.518       64552.751
       10492.805      63994.7      255.563       63994.732
       10493.891      64078.0      255.927       64078.035
       10494.977      63957.4      255.705       63957.402
