       9750.0000         -NaN         -NaN             NaN
       9804.2986      11956.4      111.376       11956.369
       9805.3846      12263.4      112.690       12263.409
       9806.4706      12348.7      113.233       12348.681
       9807.5566      12411.3      113.359       12411.288
       9808.6425      12560.5      114.003       12560.450
       9809.7285      12531.2      113.911       12531.165
       9810.8145      12554.3      114.194       12554.298
       9811.9005      12630.2      114.437       12630.172
       9812.9864      12510.3      113.871       12510.318
       9814.0724      12602.3      114.135       12602.274
       9815.1584      12606.2      114.033       12606.183
       9816.2443      12557.3      114.015       12557.339
       9817.3303      12507.2      113.770       12507.158
       9818.4163      12523.9      113.846       12523.872
       9819.5023      12588.3      114.157       12588.319
       9820.5882      12822.1      115.363       12822.083
       9821.6742      13027.1      116.266       13027.113
       9822.7602      12859.8      115.166       12859.756
       9823.8462      12736.6      114.785       12736.580
       9824.9321      12574.0      114.273       12574.030
       9826.0181      12458.6      113.648       12458.648
       9827.1041      12318.7      112.829       12318.727
       9828.1900      12488.9      113.628       12488.901
       9829.2760      12891.0      115.586       12891.047
       9830.3620      12998.6      116.028       12998.619
       9831.4480      12998.3      115.957       12998.268
       9832.5339      12893.3      115.541       12893.278
       9833.6199      12806.6      115.137       12806.594
       9834.7059      13042.2      116.050       13042.182
       9835.7919      13072.3      116.257       13072.337
       9836.8778      12932.2      115.529       12932.218
       9837.9638      13012.5      116.028       13012.524
       9839.0498      13078.0      116.276       13077.971
       9840.1357      13133.4      116.498       13133.400
       9841.2217      13192.3      116.836       13192.311
       9842.3077      13125.5      116.440       13125.509
       9843.3937      13174.2      116.636       13174.240
       9844.4796      13247.7      116.971       13247.727
       9845.5656      13204.2      116.879       13204.195
       9846.6516      13137.3      116.654       13137.276
       9847.7376      13170.2      116.686       13170.194
       9848.8235      13129.5      116.440       13129.503
       9849.9095      13000.1      115.890       13000.128
       9850.9955      13046.2      116.230       13046.207
       9852.0814      13301.1      117.335       13301.121
       9853.1674      13394.4      117.541       13394.409
       9854.2534      13455.2      117.789       13455.239
       9855.3394      13354.7      117.310       13354.704
       9856.4253      13160.5      116.559       13160.514
       9857.5113      13183.6      116.546       13183.647
       9858.5973      13422.4      117.626       13422.443
       9859.6833      13516.6      117.975       13516.610
       9860.7692      13608.9      118.452       13608.902
       9861.8552      13617.7      118.366       13617.711
       9862.9412      13696.8      118.860       13696.792
       9864.0271      13556.0      118.187       13555.967
       9865.1131      13611.1      118.338       13611.072
       9866.1991      13666.1      118.728       13666.104
       9867.2851      13722.3      119.249       13722.283
       9868.3710      13685.1      118.902       13685.083
       9869.4570      13633.6      118.567       13633.579
       9870.5430      13593.9      118.494       13593.890
       9871.6290      13521.7      118.303       13521.686
       9872.7149      13671.7      119.139       13671.652
       9873.8009      13842.2      119.891       13842.214
       9874.8869      13884.9      120.018       13884.934
       9875.9729      13878.7      119.760       13878.691
       9877.0588      13852.5      119.584       13852.533
       9878.1448      13933.0      120.063       13933.001
       9879.2308      13993.2      120.268       13993.156
       9880.3167      13944.7      119.942       13944.744
       9881.4027      14144.1      120.927       14144.146
       9882.4887      14203.7      121.147       14203.663
       9883.5747      14093.9      120.599       14093.902
       9884.6606      14158.7      120.813       14158.715
       9885.7466      14213.8      120.982       14213.777
       9886.8326      14361.0      121.783       14361.048
       9887.9186      14390.7      121.885       14390.742
       9889.0045      14374.6      121.905       14374.648
       9890.0905      14487.0      122.395       14487.045
       9891.1765      14485.7      122.326       14485.719
       9892.2624      14323.7      121.633       14323.669
       9893.3484      14326.8      121.541       14326.810
       9894.4344      14397.1      121.990       14397.070
       9895.5204      14520.8      122.620       14520.803
       9896.6063      14611.5      122.900       14611.537
       9897.6923      14615.0      122.998       14614.961
       9898.7783      14673.6      123.303       14673.584
       9899.8643      14658.1      123.147       14658.121
       9900.9502      14584.1      122.818       14584.059
       9902.0362      14633.3      122.779       14633.299
       9903.1222      14852.4      123.713       14852.365
       9904.2081      14906.5      123.896       14906.480
       9905.2941      14856.6      123.732       14856.613
       9906.3801      14678.6      122.943       14678.555
       9907.4661      14867.8      123.911       14867.816
       9908.5520      14850.9      123.701       14850.866
       9909.6380      14746.9      123.402       14746.890
       9910.7240      14840.1      123.828       14840.078
       9911.8100      15013.5      124.637       15013.541
       9912.8959      15086.7      124.807       15086.736
       9913.9819      15042.9      124.743       15042.921
       9915.0679      15071.2      125.177       15071.186
       9916.1538      15111.6      125.420       15111.601
       9917.2398      15150.1      125.448       15150.139
       9918.3258      15208.9      125.485       15208.900
       9919.4118      15152.6      124.925       15152.647
       9920.4977      15277.2      125.472       15277.199
       9921.5837      15376.1      125.970       15376.126
       9922.6697      15356.2      125.943       15356.190
       9923.7557      15349.6      125.789       15349.604
       9924.8416      15392.3      125.931       15392.329
       9925.9276      15404.9      125.985       15404.938
       9927.0136      15432.3      125.879       15432.261
       9928.0995      15588.5      126.539       15588.503
       9929.1855      15727.1      127.263       15727.114
       9930.2715      15658.6      127.052       15658.629
       9931.3575      15663.1      127.216       15663.147
       9932.4434      15738.6      127.456       15738.560
       9933.5294      15677.8      127.212       15677.828
       9934.6154      15735.3      127.466       15735.308
       9935.7014      15901.1      128.042       15901.093
       9936.7873      15871.5      127.847       15871.486
       9937.8733      15868.0      127.844       15868.006
       9938.9593      15863.6      127.899       15863.575
       9940.0452      15853.9      127.922       15853.908
       9941.1312      16091.6      128.895       16091.570
       9942.2172      16157.8      129.330       16157.762
       9943.3032      16278.2      129.770       16278.247
       9944.3891      16362.3      130.173       16362.345
       9945.4751      16361.8      130.512       16361.774
       9946.5611      16405.7      130.716       16405.729
       9947.6471      16095.2      129.368       16095.178
       9948.7330      15701.5      128.058       15701.458
       9949.8190      16034.8      129.115       16034.829
       9950.9050      16440.9      130.480       16440.868
       9951.9910      16497.2      130.311       16497.210
       9953.0769      16609.3      130.746       16609.305
       9954.1629      16547.0      130.658       16546.963
       9955.2489      16554.1      130.664       16554.130
       9956.3348      16623.1      131.191       16623.130
       9957.4208      16545.0      130.960       16545.046
       9958.5068      16692.2      131.686       16692.194
       9959.5928      16734.5      131.756       16734.472
       9960.6787      16759.8      131.854       16759.778
       9961.7647      16762.4      131.757       16762.367
       9962.8507      16632.7      131.282       16632.676
       9963.9367      15996.3      128.992       15996.313
       9965.0226      15974.6      128.713       15974.553
       9966.1086      16979.3      132.459       16979.329
       9967.1946      16931.4      131.938       16931.390
       9968.2805      16999.7      132.291       16999.731
       9969.3665      17000.3      132.253       17000.259
       9970.4525      16961.2      132.074       16961.168
       9971.5385      17018.9      132.351       17018.940
       9972.6244      17093.3      132.536       17093.305
       9973.7104      17021.2      132.394       17021.209
       9974.7964      17071.0      132.679       17070.986
       9975.8824      17210.0      133.233       17209.964
       9976.9683      17324.2      133.646       17324.184
       9978.0543      17415.2      133.887       17415.225
       9979.1403      17305.9      133.482       17305.946
       9980.2262      17212.1      133.181       17212.132
       9981.3122      17345.9      133.700       17345.862
       9982.3982      17217.1      133.109       17217.057
       9983.4842      17318.5      133.633       17318.475
       9984.5701      17384.9      133.827       17384.897
       9985.6561      17419.4      133.921       17419.408
       9986.7421      17280.6      133.264       17280.581
       9987.8281      17384.9      133.753       17384.923
       9988.9140      17245.4      133.218       17245.403
       9990.0000      17207.9      133.067       17207.890
       9991.0860      17385.4      133.879       17385.443
       9992.1719      17374.6      133.796       17374.566
       9993.2579      17184.0      133.042       17184.022
       9994.3439      17301.4      133.445       17301.447
       9995.4299      17470.3      134.060       17470.265
       9996.5158      17522.3      134.301       17522.329
       9997.6018      17456.5      133.894       17456.542
       9998.6878      17333.1      133.403       17333.120
       9999.7738      17360.0      133.764       17360.039
       10000.860      17286.0      133.390       17285.994
       10001.946      17167.8      133.011       17167.816
       10003.032      17250.6      133.207       17250.577
       10004.118      17171.5      132.910       17171.470
       10005.204      17119.6      132.848       17119.598
       10006.290      17237.5      133.156       17237.499
       10007.376      17255.6      133.252       17255.602
       10008.462      17342.1      133.619       17342.080
       10009.548      17311.7      133.603       17311.689
       10010.633      17201.1      133.309       17201.083
       10011.719      17289.7      133.871       17289.699
       10012.805      17398.0      134.534       17397.987
       10013.891      17423.7      134.934       17423.662
       10014.977      17309.2      134.521       17309.197
       10016.063      17142.3      133.706       17142.335
       10017.149      17020.4      133.112       17020.438
       10018.235      17036.3      132.580       17036.266
       10019.321      16928.6      132.092       16928.570
       10020.407      17033.8      132.542       17033.762
       10021.493      17138.5      132.919       17138.489
       10022.579      17078.1      132.776       17078.051
       10023.665      17064.4      132.782       17064.397
       10024.751      17028.5      132.542       17028.540
       10025.837      16830.2      132.178       16830.213
       10026.923      16085.6      129.457       16085.630
       10028.009      15913.3      128.475       15913.307
       10029.095      16479.8      130.779       16479.752
       10030.181      16448.6      130.386       16448.645
       10031.267      16337.9      129.923       16337.902
       10032.353      16256.9      129.499       16256.861
       10033.439      16319.4      129.792       16319.401
       10034.525      16138.7      129.203       16138.714
       10035.611      16002.2      128.570       16002.185
       10036.697      15920.4      128.343       15920.390
       10037.783      15662.4      127.387       15662.443
       10038.869      15483.8      126.434       15483.799
       10039.955      15132.3      124.847       15132.312
       10041.041      15012.5      124.448       15012.481
       10042.127      14995.6      124.427       14995.589
       10043.213      14575.9      122.854       14575.867
       10044.299      14220.3      121.526       14220.326
       10045.385      13723.5      119.270       13723.540
       10046.471      13402.1      118.004       13402.071
       10047.557      12821.5      115.447       12821.502
       10048.643      12301.2      112.955       12301.190
       10049.729      11509.8      109.527       11509.792
       10050.814      10519.4      105.022       10519.371
       10051.900      10208.5      103.286       10208.507
       10052.986      10805.4      105.962       10805.374
       10054.072      11864.5      110.875       11864.475
       10055.158      12781.4      115.268       12781.417
       10056.244      13340.4      117.790       13340.395
       10057.330      13857.9      119.662       13857.855
       10058.416      14213.6      121.112       14213.641
       10059.502      14541.3      122.680       14541.300
       10060.588      15004.3      124.629       15004.336
       10061.674      15356.0      126.003       15356.049
       10062.760      15498.8      126.770       15498.802
       10063.846      15784.0      127.704       15784.049
       10064.932      15907.1      128.314       15907.114
       10066.018      16142.2      128.933       16142.165
       10067.104      16353.1      129.839       16353.062
       10068.190      16786.7      131.524       16786.678
       10069.276      16707.1      131.319       16707.114
       10070.362      16755.9      131.580       16755.913
       10071.448      16959.5      132.366       16959.480
       10072.534      17173.2      132.992       17173.166
       10073.620      17257.7      133.314       17257.654
       10074.706      17550.6      134.387       17550.647
       10075.792      17745.0      135.123       17744.966
       10076.878      17711.7      135.097       17711.667
       10077.964      18009.6      136.040       18009.551
       10079.050      17932.0      135.851       17932.047
       10080.136      17826.1      135.456       17826.137
       10081.222      17970.9      136.170       17970.870
       10082.308      18204.1      137.202       18204.113
       10083.394      18418.4      138.389       18418.446
       10084.480      18402.6      138.246       18402.557
       10085.566      18398.7      138.109       18398.732
       10086.652      18482.3      138.154       18482.309
       10087.738      18367.4      137.671       18367.370
       10088.824      18565.9      138.405       18565.928
       10089.910      18614.2      138.301       18614.169
       10090.995      18472.6      137.813       18472.595
       10092.081      17958.6      136.419       17958.580
       10093.167      18053.8      136.387       18053.811
       10094.253      17895.8      135.679       17895.807
       10095.339      18129.6      136.672       18129.573
       10096.425      18740.7      138.816       18740.732
       10097.511      18982.4      139.712       18982.445
       10098.597      18970.6      139.591       18970.595
       10099.683      18900.4      139.452       18900.395
       10100.769      19107.9      140.083       19107.911
       10101.855      19027.5      139.768       19027.517
       10102.941      19090.9      140.274       19090.885
       10104.027      19025.2      140.199       19025.239
       10105.113      19346.0      141.207       19345.955
       10106.199      19254.5      140.873       19254.549
       10107.285      19299.0      141.024       19298.968
       10108.371      19331.5      141.218       19331.527
       10109.457      19280.9      140.745       19280.928
       10110.543      19447.2      141.260       19447.175
       10111.629      19436.9      141.386       19436.853
       10112.715      19400.8      141.197       19400.788
       10113.801      19317.3      140.916       19317.299
       10114.887      19276.1      140.619       19276.111
       10115.973      19351.0      140.955       19351.001
       10117.059      19130.4      140.237       19130.434
       10118.145      19502.0      141.497       19502.030
       10119.231      19639.1      141.996       19639.083
       10120.317      19562.2      141.621       19562.204
       10121.403      19565.2      141.760       19565.216
       10122.489      19773.4      142.582       19773.414
       10123.575      19865.9      143.093       19865.935
       10124.661      19865.7      143.616       19865.652
       10125.747      19991.7      144.197       19991.719
       10126.833      19888.5      143.781       19888.530
       10127.919      19776.8      143.184       19776.795
       10129.005      20029.8      143.774       20029.756
       10130.090      19900.1      142.891       19900.125
       10131.176      19902.3      142.942       19902.332
       10132.262      20053.4      143.622       20053.425
       10133.348      20130.1      143.782       20130.113
       10134.434      20108.2      143.673       20108.215
       10135.520      20222.3      144.170       20222.329
       10136.606      19854.9      142.991       19854.888
       10137.692      20007.3      143.342       20007.288
       10138.778      20100.9      143.701       20100.927
       10139.864      20138.0      143.733       20138.041
       10140.950      20251.7      144.149       20251.678
       10142.036      20324.6      144.487       20324.593
       10143.122      19999.1      143.309       19999.144
       10144.208      19939.6      143.169       19939.573
       10145.294      19904.5      143.098       19904.523
       10146.380      20161.9      143.878       20161.902
       10147.466      20111.0      143.677       20111.009
       10148.552      20056.1      143.483       20056.137
       10149.638      20169.3      143.881       20169.338
       10150.724      20262.9      143.443       20262.867
       10151.810      20350.3      144.666       20350.310
       10152.896      20223.3      144.397       20223.322
       10153.982      20394.3      145.158       20394.263
       10155.068      20339.7      144.907       20339.670
       10156.154      20088.7      144.028       20088.675
       10157.240      20101.2      144.010       20101.206
       10158.326      20225.7      144.371       20225.671
       10159.412      20406.6      144.933       20406.560
       10160.498      20331.3      144.646       20331.272
       10161.584      20335.5      144.734       20335.540
       10162.670      20306.5      144.594       20306.453
       10163.756      20445.8      144.945       20445.771
       10164.842      20520.5      145.317       20520.490
       10165.928      20523.3      145.307       20523.333
       10167.014      20450.0      145.001       20449.952
       10168.100      20695.6      146.047       20695.646
       10169.186      20546.7      145.524       20546.742
       10170.271      20585.8      145.598       20585.788
       10171.357      20551.5      145.486       20551.465
       10172.443      20583.0      146.124       20583.025
       10173.529      20507.9      146.004       20507.933
       10174.615      20559.1      146.302       20559.113
       10175.701      20747.8      146.868       20747.752
       10176.787      20768.7      146.593       20768.733
       10177.873      20697.1      145.942       20697.063
       10178.959      20569.1      145.295       20569.136
       10180.045      20282.4      144.334       20282.371
       10181.131      19892.6      143.034       19892.647
       10182.217      20651.0      145.763       20651.023
       10183.303      20629.7      145.725       20629.712
       10184.389      20483.7      145.356       20483.741
       10185.475      20512.8      145.364       20512.830
       10186.561      20651.7      145.660       20651.741
       10187.647      20537.8      145.251       20537.804
       10188.733      20574.1      145.509       20574.080
       10189.819      20775.0      146.536       20775.030
       10190.905      20812.2      146.798       20812.184
       10191.991      20709.8      146.443       20709.795
       10193.077      20675.9      146.371       20675.891
       10194.163      20355.4      145.057       20355.400
       10195.249      20691.2      145.892       20691.219
       10196.335      20740.4      146.091       20740.411
       10197.421      20651.8      145.666       20651.832
       10198.507      20567.8      145.434       20567.784
       10199.593      20806.9      146.190       20806.910
       10200.679      20564.9      145.361       20564.943
       10201.765      20597.4      145.500       20597.371
       10202.851      20564.2      145.471       20564.226
       10203.937      19864.1      143.178       19864.144
       10205.023      20263.3      144.636       20263.302
       10206.109      20552.5      145.590       20552.471
       10207.195      20763.9      146.279       20763.875
       10208.281      20795.7      146.283       20795.710
       10209.367      20760.3      146.220       20760.279
       10210.452      20679.6      146.021       20679.575
       10211.538      20660.4      146.362       20660.382
       10212.624      20675.5      146.609       20675.502
       10213.710      20622.3      146.218       20622.341
       10214.796      20771.0      146.653       20770.956
       10215.882      20828.4      146.696       20828.436
       10216.968      20622.8      145.663       20622.804
       10218.054      20743.8      145.861       20743.815
       10219.140      20920.6      146.460       20920.591
       10220.226      20805.1      146.072       20805.069
       10221.312      20809.0      146.043       20808.973
       10222.398      20679.9      145.739       20679.946
       10223.484      20468.4      145.089       20468.441
       10224.570      20734.9      145.877       20734.938
       10225.656      20857.7      146.763       20857.677
       10226.742      20873.1      146.824       20873.109
       10227.828      20866.0      146.811       20866.012
       10228.914      20772.8      146.584       20772.824
       10230.000      20762.4      146.430       20762.354
       10231.086      20757.3      146.205       20757.294
       10232.172      20539.1      145.434       20539.147
       10233.258      20541.7      145.487       20541.678
       10234.344      20533.0      145.452       20532.979
       10235.430      20559.5      145.430       20559.461
       10236.516      20495.9      145.118       20495.885
       10237.602      20565.5      145.419       20565.466
       10238.688      20512.0      145.190       20511.954
       10239.774      20725.3      145.913       20725.320
       10240.860      20701.6      145.677       20701.648
       10241.946      20441.3      144.812       20441.314
       10243.032      19924.5      143.010       19924.495
       10244.118      20348.4      144.542       20348.448
       10245.204      20546.8      145.175       20546.781
       10246.290      20661.0      145.538       20661.035
       10247.376      20679.9      145.536       20679.932
       10248.462      20486.8      144.976       20486.763
       10249.548      19746.5      145.332       19746.511
       10250.633      19206.0      146.633       19206.025
       10251.719      20500.8      145.154       20500.772
       10252.805      20635.9      145.433       20635.895
       10253.891      20358.0      144.441       20357.961
       10254.977      20416.9      144.695       20416.936
       10256.063      20352.7      144.518       20352.741
       10257.149      20410.7      144.685       20410.692
       10258.235      20505.7      144.891       20505.678
       10259.321      20582.6      145.380       20582.568
       10260.407      20301.2      144.321       20301.184
       10261.493      20300.8      144.239       20300.839
       10262.579      20249.2      144.000       20249.248
       10263.665      20386.7      144.594       20386.663
       10264.751      20501.9      145.078       20501.914
       10265.837      20251.2      144.164       20251.197
       10266.923      20393.8      144.584       20393.830
       10268.009      20511.7      145.116       20511.672
       10269.095      20495.9      145.024       20495.912
       10270.181      20397.6      144.714       20397.577
       10271.267      20325.1      144.347       20325.075
       10272.353      20335.2      144.656       20335.194
       10273.439      20313.8      144.624       20313.762
       10274.525      20386.3      144.847       20386.257
       10275.611      20230.8      144.352       20230.824
       10276.697      20094.4      143.719       20094.389
       10277.783      20220.1      144.101       20220.078
       10278.869      20289.5      144.337       20289.475
       10279.955      20170.0      143.951       20170.050
       10281.041      20243.5      144.236       20243.550
       10282.127      20235.2      144.195       20235.244
       10283.213      20173.8      143.994       20173.826
       10284.299      20342.4      144.525       20342.384
       10285.385      20263.9      144.573       20263.883
       10286.471      20258.7      145.103       20258.652
       10287.557      20179.0      145.596       20178.952
       10288.643      20176.6      145.702       20176.599
       10289.729      20201.6      145.812       20201.600
       10290.814      20089.0      145.456       20088.983
       10291.900      20193.2      144.812       20193.154
       10292.986      20192.2      144.066       20192.199
       10294.072      20195.1      144.052       20195.086
       10295.158      20096.1      143.648       20096.123
       10296.244      20189.0      144.348       20188.996
       10297.330      20388.8      145.303       20388.792
       10298.416      20251.7      144.793       20251.715
       10299.502      20133.3      144.234       20133.295
       10300.588      20142.2      144.316       20142.243
       10301.674      20247.7      144.358       20247.737
       10302.760      20316.7      144.419       20316.661
       10303.846      20312.2      144.412       20312.181
       10304.932      20184.0      143.923       20183.987
       10306.018      20178.4      143.956       20178.443
       10307.104      20186.8      143.954       20186.796
       10308.190      20138.8      143.792       20138.766
       10309.276      20019.0      143.458       20018.982
       10310.362      20081.2      143.794       20081.193
       10311.448      20061.9      143.801       20061.923
       10312.534      19987.0      143.447       19986.957
       10313.620      20030.6      143.727       20030.596
       10314.706      20123.8      143.848       20123.833
       10315.792      20119.9      143.733       20119.929
       10316.878      20134.4      143.787       20134.388
       10317.964      20049.5      143.447       20049.499
       10319.050      19310.5      140.835       19310.465
       10320.136      18687.7      138.662       18687.683
       10321.222      19505.0      141.495       19504.967
       10322.308      20136.5      143.765       20136.547
       10323.394      20169.8      143.908       20169.751
       10324.480      20154.2      143.833       20154.244
       10325.566      20127.2      143.746       20127.151
       10326.652      19992.4      143.362       19992.415
       10327.738      19933.3      143.115       19933.274
       10328.824      19977.6      143.195       19977.582
       10329.910      19953.3      143.289       19953.338
       10330.995      19944.3      143.136       19944.343
       10332.081      20079.6      143.478       20079.618
       10333.167      20249.7      144.172       20249.660
       10334.253      20174.1      143.868       20174.130
       10335.339      20061.2      143.368       20061.218
       10336.425      20125.6      143.839       20125.616
       10337.511      20227.1      144.185       20227.132
       10338.597      20258.3      144.293       20258.322
       10339.683      20061.5      143.582       20061.528
       10340.769      20085.9      143.760       20085.930
       10341.855      20179.0      144.061       20178.971
       10342.941      20246.3      144.279       20246.310
       10344.027      20071.1      143.692       20071.072
       10345.113      20098.5      143.797       20098.487
       10346.199      20173.1      143.983       20173.082
       10347.285      20199.3      144.265       20199.270
       10348.371      20256.6      144.599       20256.637
       10349.457      20261.7      144.607       20261.674
       10350.543      20232.9      144.406       20232.914
       10351.629      20229.3      144.481       20229.301
       10352.715      20136.4      144.041       20136.405
       10353.801      20108.0      143.729       20107.976
       10354.887      20076.7      143.741       20076.692
       10355.973      20022.8      143.517       20022.800
       10357.059      20132.7      143.917       20132.715
       10358.145      20181.4      144.102       20181.363
       10359.231      20167.1      143.896       20167.111
       10360.317      20195.4      143.940       20195.421
       10361.403      20306.3      144.412       20306.273
       10362.489      20308.0      144.383       20307.960
       10363.575      20293.2      144.273       20293.185
       10364.661      20355.7      144.596       20355.668
       10365.747      20271.1      144.292       20271.130
       10366.833      20279.9      144.275       20279.857
       10367.919      20425.0      144.797       20425.016
       10369.005      20374.0      144.545       20374.011
       10370.090      20342.2      144.541       20342.231
       10371.176      20289.2      144.428       20289.214
       10372.262      20426.3      145.158       20426.326
       10373.348      20390.1      145.494       20390.113
       10374.434      20437.3      145.925       20437.282
       10375.520      20244.5      145.358       20244.475
       10376.606      19890.1      144.144       19890.061
       10377.692      20265.0      145.034       20265.012
       10378.778      20641.6      145.628       20641.597
       10379.864      20509.1      145.002       20509.097
       10380.950      20448.1      144.889       20448.050
       10382.036      20643.2      145.582       20643.184
       10383.122      20754.9      145.958       20754.920
       10384.208      20499.3      145.098       20499.267
       10385.294      20498.4      145.057       20498.388
       10386.380      20584.3      145.261       20584.325
       10387.466      20567.8      145.344       20567.774
       10388.552      20494.1      145.085       20494.057
       10389.638      20485.0      144.884       20485.023
       10390.724      20538.6      145.048       20538.564
       10391.810      20533.5      145.103       20533.496
       10392.896      20803.1      146.119       20803.065
       10393.982      20795.8      145.924       20795.794
       10395.068      20836.8      146.123       20836.768
       10396.154      20587.4      145.470       20587.420
       10397.240      20731.5      146.234       20731.466
       10398.326      20538.3      145.701       20538.259
       10399.412      20840.7      146.697       20840.680
       10400.498      20846.5      146.867       20846.510
       10401.584      20821.5      146.280       20821.530
       10402.670      20929.7      146.454       20929.732
       10403.756      20853.2      146.172       20853.218
       10404.842      20746.1      145.902       20746.133
       10405.928      20864.5      146.229       20864.542
       10407.014      20775.9      145.903       20775.933
       10408.100      20911.2      146.530       20911.223
       10409.186      21015.2      146.845       21015.215
       10410.271      20945.0      145.353       20945.035
       10411.357      20906.0      145.959       20905.963
       10412.443      20902.3      146.243       20902.264
       10413.529      20816.8      146.175       20816.839
       10414.615      21083.0      146.961       21083.024
       10415.701      20915.7      146.406       20915.692
       10416.787      21001.7      146.595       21001.691
       10417.873      20908.3      146.737       20908.253
       10418.959      20824.3      147.461       20824.261
       10420.045      21033.2      148.433       21033.194
       10421.131      20978.8      147.984       20978.801
       10422.217      20929.5      147.755       20929.535
       10423.303      21018.1      147.688       21018.136
       10424.389      21079.9      147.231       21079.940
       10425.475      21149.2      147.029       21149.161
       10426.561      21125.6      146.939       21125.595
       10427.647      21194.9      147.409       21194.897
       10428.733      20988.2      146.622       20988.229
       10429.819      20998.1      146.880       20998.112
       10430.905      21023.1      146.898       21023.110
       10431.991      20928.4      146.459       20928.373
       10433.077      21215.8      147.447       21215.832
       10434.163      21053.9      146.867       21053.878
       10435.249      21090.1      147.054       21090.103
       10436.335      21192.8      147.288       21192.819
       10437.421      21031.5      146.746       21031.545
       10438.507      21085.1      146.901       21085.101
       10439.593      20945.7      146.548       20945.679
       10440.679      20952.6      146.684       20952.560
       10441.765      21020.7      146.902       21020.705
       10442.851      20910.5      146.375       20910.544
       10443.937      20932.7      146.467       20932.691
       10445.023      20743.5      146.032       20743.455
       10446.109      21240.1      147.577       21240.125
       10447.195      21206.9      147.592       21206.864
       10448.281      21014.2      146.834       21014.222
       10449.367      20819.5      146.150       20819.518
       10450.452      21025.1      147.138       21025.083
       10451.538      20921.7      146.858       20921.724
       10452.624      21092.9      147.419       21092.936
       10453.710      21086.8      147.523       21086.767
       10454.796      20846.5      146.719       20846.512
       10455.882      20813.7      146.213       20813.682
       10456.968      20460.5      144.875       20460.527
       10458.054      20403.7      144.673       20403.661
       10459.140      20451.9      144.871       20451.881
       10460.226      20567.9      145.220       20567.938
       10461.312      20636.3      145.488       20636.251
       10462.398      20589.9      145.251       20589.852
       10463.484      20664.6      145.527       20664.590
       10464.570      20900.7      146.392       20900.662
       10465.656      21007.2      146.971       21007.250
       10466.742      21017.9      146.810       21017.934
       10467.828      20684.3      145.604       20684.335
       10468.914      20998.0      147.260       20998.045
       10470.000      20720.9      146.675       20720.946
       10471.086      20910.0      147.538       20910.001
       10472.172      20870.2      147.356       20870.168
       10473.258      20858.9      147.247       20858.867
       10474.344      20695.1      146.012       20695.077
       10475.430      20935.9      146.474       20935.917
       10476.516      20955.0      146.484       20954.964
       10477.602      20838.6      146.212       20838.560
       10478.688      21073.1      146.943       21073.070
       10479.774      20889.2      145.931       20889.173
       10480.860      20884.1      146.225       20884.106
       10481.946      20952.2      146.521       20952.184
       10483.032      20543.9      145.224       20543.865
       10484.118      21034.1      147.007       21034.127
       10485.204      20892.5      146.017       20892.472
       10486.290      20777.8      146.028       20777.765
       10487.376      20751.5      145.900       20751.487
       10488.462      20787.0      145.870       20787.024
       10489.548      20738.1      145.802       20738.060
       10490.633      20978.9      146.635       20978.927
       10491.719      20920.5      146.476       20920.492
       10492.805      20600.0      145.408       20599.977
       10493.891      20628.1      145.502       20628.086
