       9750.0000         -NaN         -NaN             NaN
       9855.3394      35840.0      192.672       35840.045
       9856.4253      35565.3      192.037       35565.331
       9857.5113      35242.8      191.174       35242.792
       9858.5973      35800.2      192.572       35800.161
       9859.6833      35789.3      192.473       35789.306
       9860.7692      35942.7      193.219       35942.676
       9861.8552      35881.5      192.877       35881.460
       9862.9412      36349.1      193.940       36349.139
       9864.0271      35753.4      192.401       35753.366
       9865.1131      36069.8      193.254       36069.827
       9866.1991      36107.1      193.283       36107.091
       9867.2851      36153.8      193.498       36153.840
       9868.3710      36423.8      193.956       36423.793
       9869.4570      36122.7      193.131       36122.661
       9870.5430      36366.7      194.104       36366.675
       9871.6290      36622.7      194.722       36622.731
       9872.7149      36459.5      194.594       36459.542
       9873.8009      36596.2      194.891       36596.236
       9874.8869      36640.5      195.096       36640.464
       9875.9729      36879.4      195.277       36879.377
       9877.0588      36833.8      195.040       36833.770
       9878.1448      35709.7      192.373       35709.689
       9879.2308      36584.1      194.564       36584.110
       9880.3167      37312.4      196.465       37312.404
       9881.4027      37281.8      196.489       37281.808
       9882.4887      37284.0      196.467       37284.016
       9883.5747      37341.9      196.657       37341.904
       9884.6606      37240.0      196.270       37240.025
       9885.7466      37448.9      196.880       37448.902
       9886.8326      37548.0      197.088       37547.976
       9887.9186      37497.3      196.848       37497.271
       9889.0045      37432.0      196.795       37432.031
       9890.0905      37739.7      197.600       37739.653
       9891.1765      37518.1      197.110       37518.141
       9892.2624      37467.6      196.732       37467.586
       9893.3484      37541.6      197.175       37541.607
       9894.4344      37853.2      198.206       37853.206
       9895.5204      37855.3      198.047       37855.282
       9896.6063      38072.4      198.431       38072.401
       9897.6923      38389.7      199.389       38389.721
       9898.7783      37929.9      198.130       37929.917
       9899.8643      37316.1      196.434       37316.101
       9900.9502      38168.7      198.747       38168.717
       9902.0362      38874.8      200.598       38874.823
       9903.1222      39076.0      201.325       39076.022
       9904.2081      38888.9      200.703       38888.945
       9905.2941      39065.8      200.949       39065.816
       9906.3801      38909.5      200.716       38909.526
       9907.4661      39528.2      202.261       39528.161
       9908.5520      39675.9      202.553       39675.870
       9909.6380      38960.9      200.676       38960.913
       9910.7240      38523.8      199.639       38523.823
       9911.8100      39702.4      202.701       39702.391
       9912.8959      40254.4      204.025       40254.361
       9913.9819      40269.3      204.115       40269.270
       9915.0679      40054.2      203.750       40054.248
       9916.1538      40268.5      204.366       40268.467
       9917.2398      40332.8      204.682       40332.834
       9918.3258      40173.1      204.179       40173.116
       9919.4118      40281.7      204.247       40281.676
       9920.4977      40786.8      205.333       40786.795
       9921.5837      40887.1      205.649       40887.132
       9922.6697      40792.4      205.421       40792.392
       9923.7557      40259.0      203.907       40259.007
       9924.8416      40417.3      204.369       40417.330
       9925.9276      40869.4      205.641       40869.360
       9927.0136      40813.7      205.339       40813.685
       9928.0995      40649.5      204.823       40649.493
       9929.1855      40337.8      203.884       40337.840
       9930.2715      41189.5      206.041       41189.482
       9931.3575      41247.7      206.237       41247.737
       9932.4434      41725.5      207.527       41725.544
       9933.5294      41204.3      206.392       41204.260
       9934.6154      41386.6      206.880       41386.549
       9935.7014      41852.2      207.950       41852.193
       9936.7873      42096.8      208.599       42096.798
       9937.8733      42387.4      209.146       42387.408
       9938.9593      42365.0      209.235       42364.967
       9940.0452      41838.5      207.999       41838.545
       9941.1312      41780.5      207.869       41780.510
       9942.2172      42321.0      209.277       42320.956
       9943.3032      42775.4      210.502       42775.437
       9944.3891      42706.5      210.274       42706.509
       9945.4751      42790.3      210.497       42790.340
       9946.5611      43206.1      211.492       43206.058
       9947.6471      43037.3      211.086       43037.283
       9948.7330      43167.2      211.541       43167.208
       9949.8190      43278.1      211.789       43278.083
       9950.9050      43384.8      211.887       43384.848
       9951.9910      43454.8      211.970       43454.798
       9953.0769      43583.6      212.116       43583.553
       9954.1629      43582.5      212.033       43582.525
       9955.2489      43970.6      213.033       43970.627
       9956.3348      44106.7      213.465       44106.711
       9957.4208      43793.4      212.770       43793.402
       9958.5068      43971.1      213.368       43971.060
       9959.5928      44232.5      214.029       44232.518
       9960.6787      44383.2      214.293       44383.194
       9961.7647      44286.6      213.855       44286.589
       9962.8507      44273.8      213.895       44273.824
       9963.9367      43770.0      212.956       43770.030
       9965.0226      43688.7      212.593       43688.674
       9966.1086      44699.4      214.939       44699.391
       9967.1946      44811.8      215.063       44811.805
       9968.2805      44715.7      214.708       44715.703
       9969.3665      44969.3      215.383       44969.298
       9970.4525      45147.7      215.794       45147.724
       9971.5385      45032.8      215.519       45032.847
       9972.6244      45050.5      215.468       45050.533
       9973.7104      45309.9      216.200       45309.854
       9974.7964      45587.6      217.001       45587.565
       9975.8824      45295.9      216.343       45295.856
       9976.9683      45218.5      216.122       45218.488
       9978.0543      45231.3      215.953       45231.286
       9979.1403      45563.3      216.801       45563.313
       9980.2262      45733.1      217.113       45733.079
       9981.3122      45778.1      217.338       45778.132
       9982.3982      45573.1      216.744       45573.058
       9983.4842      45798.9      217.234       45798.906
       9984.5701      45989.7      217.910       45989.714
       9985.6561      46220.7      218.431       46220.701
       9986.7421      46131.1      218.153       46131.064
       9987.8281      45948.8      217.635       45948.835
       9988.9140      46235.3      218.304       46235.282
       9990.0000      46070.1      217.932       46070.117
       9991.0860      45954.1      217.679       45954.106
       9992.1719      45831.6      217.388       45831.611
       9993.2579      45178.0      215.953       45177.972
       9994.3439      45250.9      216.181       45250.873
       9995.4299      45856.8      217.574       45856.833
       9996.5158      46037.1      218.037       46037.083
       9997.6018      46094.7      218.053       46094.703
       9998.6878      46003.6      218.003       46003.580
       9999.7738      45915.6      217.666       45915.563
       10000.860      45906.8      217.582       45906.847
       10001.946      45776.2      217.274       45776.214
       10003.032      45577.1      216.983       45577.107
       10004.118      45491.5      216.775       45491.524
       10005.204      45627.8      217.189       45627.751
       10006.290      45592.8      216.940       45592.797
       10007.376      45405.6      216.555       45405.623
       10008.462      45596.7      217.002       45596.698
       10009.548      45931.4      217.665       45931.385
       10010.633      45407.2      216.417       45407.220
       10011.719      45320.6      216.289       45320.568
       10012.805      45371.1      216.531       45371.144
       10013.891      45151.7      216.256       45151.733
       10014.977      44771.3      215.496       44771.289
       10016.063      44671.3      215.231       44671.327
       10017.149      45182.8      216.357       45182.810
       10018.235      45272.3      216.237       45272.268
       10019.321      44630.2      214.679       44630.179
       10020.407      44486.4      214.147       44486.385
       10021.493      44495.8      214.326       44495.795
       10022.579      44301.3      213.969       44301.326
       10023.665      44019.2      213.274       44019.243
       10024.751      43727.1      212.544       43727.070
       10025.837      43903.4      212.927       43903.362
       10026.923      43847.3      213.139       43847.279
       10028.009      43502.2      212.267       43502.151
       10029.095      43521.1      212.197       43521.074
       10030.181      43125.1      211.147       43125.131
       10031.267      42865.0      210.544       42864.987
       10032.353      42605.5      209.905       42605.541
       10033.439      42311.8      209.226       42311.762
       10034.525      41700.3      207.649       41700.284
       10035.611      41375.5      206.768       41375.513
       10036.697      40964.1      205.815       40964.121
       10037.783      40428.9      204.448       40428.942
       10038.869      40108.0      203.846       40108.000
       10039.955      39289.6      201.791       39289.582
       10041.041      38586.4      200.037       38586.439
       10042.127      38250.5      199.268       38250.523
       10043.213      37493.1      197.286       37493.096
       10044.299      36628.2      194.926       36628.214
       10045.385      35438.5      191.691       35438.472
       10046.471      34516.5      189.417       34516.510
       10047.557      33365.6      186.405       33365.633
       10048.643      32716.6      184.449       32716.567
       10049.729      32748.8      184.535       32748.755
       10050.814      32320.4      183.504       32320.359
       10051.900      31795.1      182.074       31795.088
       10052.986      31915.1      182.302       31915.119
       10054.072      32461.1      183.938       32461.092
       10055.158      33354.3      186.372       33354.347
       10056.244      34227.3      188.741       34227.283
       10057.330      35497.0      192.122       35496.977
       10058.416      36280.3      194.076       36280.347
       10059.502      37289.7      196.748       37289.702
       10060.588      38113.4      198.919       38113.364
       10061.674      38423.1      199.778       38423.061
       10062.760      39584.1      202.607       39584.135
       10063.846      40620.2      205.048       40620.224
       10064.932      41354.3      206.837       41354.255
       10066.018      41594.4      207.505       41594.420
       10067.104      41907.2      208.140       41907.155
       10068.190      42458.2      209.557       42458.224
       10069.276      43096.1      210.944       43096.120
       10070.362      43815.2      212.747       43815.227
       10071.448      44408.1      214.349       44408.116
       10072.534      44913.9      215.607       44913.931
       10073.620      44820.7      215.134       44820.692
       10074.706      45375.3      216.665       45375.257
       10075.792      46169.4      218.400       46169.426
       10076.878      46242.4      218.411       46242.367
       10077.964      46253.7      218.603       46253.725
       10079.050      46673.5      219.511       46673.478
       10080.136      46040.9      220.082       46040.888
       10081.222      46534.6      220.630       46534.631
       10082.308      47306.1      220.881       47306.066
       10083.394      47719.6      221.964       47719.571
       10084.480      47785.6      222.270       47785.566
       10085.566      47703.8      222.136       47703.810
       10086.652      48059.8      222.888       48059.774
       10087.738      48420.0      223.456       48420.033
       10088.824      48430.3      223.345       48430.261
       10089.910      48566.5      223.601       48566.479
       10090.995      48923.7      224.299       48923.740
       10092.081      48620.6      223.867       48620.588
       10093.167      48553.9      223.787       48553.875
       10094.253      48654.1      223.961       48654.076
       10095.339      48757.5      224.097       48757.506
       10096.425      49159.4      225.025       49159.407
       10097.511      49503.6      225.839       49503.591
       10098.597      49457.9      225.781       49457.867
       10099.683      49321.4      225.362       49321.406
       10100.769      49330.7      225.412       49330.651
       10101.855      49147.8      224.908       49147.839
       10102.941      49792.4      226.299       49792.390
       10104.027      50074.3      227.099       50074.332
       10105.113      50992.0      229.228       50992.043
       10106.199      51387.5      230.061       51387.545
       10107.285      51023.4      229.152       51023.413
       10108.371      51277.8      229.832       51277.809
       10109.457      51233.4      229.624       51233.432
       10110.543      50695.2      228.505       50695.249
       10111.629      50786.7      228.624       50786.697
       10112.715      50647.4      228.239       50647.418
       10113.801      50096.6      226.978       50096.598
       10114.887      49881.6      226.521       49881.608
       10115.973      50742.2      228.570       50742.155
       10117.059      51240.8      229.689       51240.823
       10118.145      51489.1      230.218       51489.118
       10119.231      51315.6      229.891       51315.570
       10120.317      51822.5      230.853       51822.499
       10121.403      51685.6      230.463       51685.592
       10122.489      51742.7      230.609       51742.719
       10123.575      51749.8      230.697       51749.846
       10124.661      51543.1      230.436       51543.141
       10125.747      50698.3      228.839       50698.254
       10126.833      50912.2      229.429       50912.223
       10127.919      51813.5      231.388       51813.477
       10129.005      51827.3      231.297       51827.272
       10130.090      52119.9      231.695       52119.937
       10131.176      52538.6      232.505       52538.643
       10132.262      52794.9      232.992       52794.936
       10133.348      52859.8      233.147       52859.847
       10134.434      53034.6      233.382       53034.580
       10135.520      53344.7      234.228       53344.656
       10136.606      53109.5      233.656       53109.476
       10137.692      52853.3      232.986       52853.267
       10138.778      52951.4      233.343       52951.399
       10139.864      53124.3      233.635       53124.272
       10140.950      53402.2      234.312       53402.230
       10142.036      53330.0      234.224       53329.980
       10143.122      53384.5      234.278       53384.459
       10144.208      53352.5      234.219       53352.524
       10145.294      53087.6      233.718       53087.568
       10146.380      53691.3      234.955       53691.294
       10147.466      53666.9      234.814       53666.860
       10148.552      53750.5      235.107       53750.534
       10149.638      53241.5      233.869       53241.522
       10150.724      53592.3      234.678       53592.274
       10151.810      53950.5      235.384       53950.520
       10152.896      54350.5      236.377       54350.541
       10153.982      53982.2      235.763       53982.211
       10155.068      53960.0      235.661       53959.999
       10156.154      53707.8      235.132       53707.834
       10157.240      53514.5      234.705       53514.534
       10158.326      53887.7      235.414       53887.728
       10159.412      54116.1      235.999       54116.110
       10160.498      54158.2      235.998       54158.233
       10161.584      53835.8      235.186       53835.774
       10162.670      53908.4      235.341       53908.390
       10163.756      54211.1      236.021       54211.059
       10164.842      54439.6      236.556       54439.563
       10165.928      54307.5      236.251       54307.521
       10167.014      54166.7      235.814       54166.707
       10168.100      54336.5      236.324       54336.520
       10169.186      54220.3      236.079       54220.302
       10170.271      54543.7      236.642       54543.738
       10171.357      54339.2      236.393       54339.173
       10172.443      54314.6      236.310       54314.551
       10173.529      53855.2      235.757       53855.242
       10174.615      54097.6      236.379       54097.599
       10175.701      54531.4      237.200       54531.442
       10176.787      54287.9      236.495       54287.917
       10177.873      54653.7      236.864       54653.722
       10178.959      54836.5      237.470       54836.479
       10180.045      54937.5      237.560       54937.502
       10181.131      54632.7      236.896       54632.712
       10182.217      54954.8      237.556       54954.838
       10183.303      54150.2      236.020       54150.210
       10184.389      53875.7      235.447       53875.695
       10185.475      53823.7      235.076       53823.687
       10186.561      54737.6      237.190       54737.563
       10187.647      55042.7      237.877       55042.737
       10188.733      55262.9      238.162       55262.895
       10189.819      54956.9      237.682       54956.892
       10190.905      54899.0      237.730       54898.967
       10191.991      55188.1      238.497       55188.113
       10193.077      55085.8      238.332       55085.792
       10194.163      55041.7      238.167       55041.662
       10195.249      54953.2      237.794       54953.197
       10196.335      55331.3      238.448       55331.342
       10197.421      55295.4      238.366       55295.431
       10198.507      55089.5      237.871       55089.530
       10199.593      55237.8      238.211       55237.834
       10200.679      55103.7      237.989       55103.733
       10201.765      55384.4      238.389       55384.401
       10202.851      54975.1      237.707       54975.088
       10203.937      54395.9      236.530       54395.852
       10205.023      54718.4      237.376       54718.389
       10206.109      54312.5      236.380       54312.461
       10207.195      54679.6      237.208       54679.557
       10208.281      55013.1      237.843       55013.050
       10209.367      55203.7      238.116       55203.713
       10210.452      55156.2      237.999       55156.190
       10211.538      55089.5      237.963       55089.537
       10212.624      54902.8      237.862       54902.824
       10213.710      55054.8      238.457       55054.753
       10214.796      55057.3      238.293       55057.290
       10215.882      54951.6      237.955       54951.588
       10216.968      54755.5      237.143       54755.482
       10218.054      54737.8      237.172       54737.760
       10219.140      54876.8      237.243       54876.831
       10220.226      54623.4      236.743       54623.354
       10221.312      55166.6      238.072       55166.621
       10222.398      54658.9      236.867       54658.924
       10223.484      55294.7      238.215       55294.684
       10224.570      55098.8      237.802       55098.765
       10225.656      54989.3      237.614       54989.284
       10226.742      55103.9      238.099       55103.894
       10227.828      55239.9      238.188       55239.934
       10228.914      54943.4      237.689       54943.427
       10230.000      54868.2      237.663       54868.214
       10231.086      54767.3      237.352       54767.293
       10232.172      54782.0      237.438       54781.952
       10233.258      55090.7      238.062       55090.728
       10234.344      54761.5      237.426       54761.547
       10235.430      54939.2      237.879       54939.205
       10236.516      54560.6      236.774       54560.615
       10237.602      55301.6      238.353       55301.607
       10238.688      54950.5      237.820       54950.518
       10239.774      54651.4      236.956       54651.382
       10240.860      54709.6      237.042       54709.605
       10241.946      55020.2      237.796       55020.227
       10243.032      54609.4      236.871       54609.379
       10244.118      55166.9      238.195       55166.914
       10245.204      54940.3      237.621       54940.325
       10246.290      55068.0      237.837       55067.954
       10247.376      54865.1      237.404       54865.111
       10248.462      55106.8      237.893       55106.826
       10249.548      54941.1      238.715       54941.067
       10250.633      54506.7      238.235       54506.726
       10251.719      54252.7      236.153       54252.703
       10252.805      54748.5      236.997       54748.501
       10253.891      54639.5      236.891       54639.462
       10254.977      54578.4      236.595       54578.440
       10256.063      54341.1      236.196       54341.145
       10257.149      54892.5      237.513       54892.495
       10258.235      54751.7      237.103       54751.665
       10259.321      54618.1      236.702       54618.126
       10260.407      54470.6      236.296       54470.593
       10261.493      54120.3      235.710       54120.326
       10262.579      54474.1      236.363       54474.062
       10263.665      54365.0      236.144       54365.042
       10264.751      54641.7      236.855       54641.733
       10265.837      54227.6      235.935       54227.648
       10266.923      54487.9      236.511       54487.890
       10268.009      54314.4      236.252       54314.435
       10269.095      54244.8      235.971       54244.828
       10270.181      52264.2      231.683       52264.232
       10271.267      51027.8      228.979       51027.793
       10272.353      54490.1      236.519       54490.118
       10273.439      53773.0      235.205       53773.019
       10274.525      54061.5      235.734       54061.494
       10275.611      54002.1      235.579       54002.064
       10276.697      54112.5      235.747       54112.512
       10277.783      53824.8      235.162       53824.773
       10278.869      53856.0      235.235       53855.959
       10279.955      54085.4      235.615       54085.433
       10281.041      54061.8      235.518       54061.822
       10282.127      53818.6      235.232       53818.601
       10283.213      54072.7      235.710       54072.655
       10284.299      54541.6      236.712       54541.577
       10285.385      54010.2      235.532       54010.155
       10286.471      54127.5      235.895       54127.514
       10287.557      53837.4      236.052       53837.365
       10288.643      53931.8      236.635       53931.788
       10289.729      53782.7      236.607       53782.679
       10290.814      53656.2      236.010       53656.182
       10291.900      53646.8      235.446       53646.750
       10292.986      53793.6      235.094       53793.580
       10294.072      53763.8      235.139       53763.764
       10295.158      53816.3      235.249       53816.269
       10296.244      53745.7      235.251       53745.676
       10297.330      54012.5      235.906       54012.492
       10298.416      53977.4      235.984       53977.430
       10299.502      53639.6      235.018       53639.650
       10300.588      53548.0      234.976       53547.958
       10301.674      53365.9      234.399       53365.943
       10302.760      53604.9      234.756       53604.870
       10303.846      53478.3      234.531       53478.291
       10304.932      53514.7      234.524       53514.690
       10306.018      53606.7      234.673       53606.693
       10307.104      53657.8      234.583       53657.794
       10308.190      53901.0      235.310       53901.009
       10309.276      53389.7      234.226       53389.673
       10310.362      53553.3      234.538       53553.330
       10311.448      53133.1      233.771       53133.077
       10312.534      52268.5      231.949       52268.477
       10313.620      53161.9      233.893       53161.870
       10314.706      53668.2      234.897       53668.212
       10315.792      53710.4      234.751       53710.354
       10316.878      53318.5      234.011       53318.452
       10317.964      53596.5      234.612       53596.523
       10319.050      53281.2      233.839       53281.158
       10320.136      53431.2      234.121       53431.217
       10321.222      53511.4      234.493       53511.374
       10322.308      53517.9      234.495       53517.933
       10323.394      53556.1      234.525       53556.059
       10324.480      53376.4      234.220       53376.384
       10325.566      52920.5      233.173       52920.508
       10326.652      52166.0      231.648       52165.978
       10327.738      52809.7      232.963       52809.732
       10328.824      53560.8      234.624       53560.802
       10329.910      53002.7      233.412       53002.654
       10330.995      52857.6      233.170       52857.584
       10332.081      53095.2      233.654       53095.198
       10333.167      53190.4      233.774       53190.413
       10334.253      53167.7      233.584       53167.730
       10335.339      53406.3      234.204       53406.340
       10336.425      53339.8      234.310       53339.829
       10337.511      53440.3      234.425       53440.307
       10338.597      53560.9      234.644       53560.919
       10339.683      53468.0      234.339       53468.023
       10340.769      53055.2      233.435       53055.231
       10341.855      53309.4      234.053       53309.428
       10342.941      53724.3      235.125       53724.330
       10344.027      53547.4      234.661       53547.421
       10345.113      52783.5      232.872       52783.539
       10346.199      52805.4      233.000       52805.410
       10347.285      53535.8      234.628       53535.804
       10348.371      53915.5      235.544       53915.471
       10349.457      53940.3      235.809       53940.340
       10350.543      53925.8      235.822       53925.770
       10351.629      53924.5      235.550       53924.455
       10352.715      53880.8      235.478       53880.843
       10353.801      53849.4      235.312       53849.419
       10354.887      54106.5      235.795       54106.513
       10355.973      54053.0      235.779       54052.962
       10357.059      54094.8      235.790       54094.802
       10358.145      53923.5      235.439       53923.460
       10359.231      54179.0      236.008       54178.956
       10360.317      54445.1      236.504       54445.119
       10361.403      54169.6      235.957       54169.601
       10362.489      54210.4      235.948       54210.357
       10363.575      54035.4      235.591       54035.437
       10364.661      54135.3      235.834       54135.319
       10365.747      54279.4      236.242       54279.439
       10366.833      54361.9      236.386       54361.932
       10367.919      54272.2      236.114       54272.227
       10369.005      54171.5      235.869       54171.481
       10370.090      53994.0      235.517       53993.952
       10371.176      53863.3      235.393       53863.300
       10372.262      54194.4      236.083       54194.362
       10373.348      54451.7      236.884       54451.694
       10374.434      54749.0      238.020       54748.985
       10375.520      54228.2      236.995       54228.206
       10376.606      54143.1      236.917       54143.065
       10377.692      54437.8      237.258       54437.792
       10378.778      54779.6      237.342       54779.594
       10379.864      54676.5      236.898       54676.519
       10380.950      54729.6      237.103       54729.589
       10382.036      54788.7      237.239       54788.745
       10383.122      54962.0      237.587       54961.974
       10384.208      54994.1      237.647       54994.055
       10385.294      54922.6      237.509       54922.630
       10386.380      54309.5      236.192       54309.523
       10387.466      53932.1      235.376       53932.074
       10388.552      55202.2      238.233       55202.203
       10389.638      55409.8      238.745       55409.791
       10390.724      55119.5      238.085       55119.465
       10391.810      55173.7      238.175       55173.685
       10392.896      55430.2      238.732       55430.225
       10393.982      55465.4      238.710       55465.446
       10395.068      55686.7      239.107       55686.702
       10396.154      55583.3      238.932       55583.301
       10397.240      55516.6      238.948       55516.620
       10398.326      54087.9      236.462       54087.894
       10399.412      53484.1      235.142       53484.097
       10400.498      54869.4      237.631       54869.391
       10401.584      55562.7      238.989       55562.660
       10402.670      55861.6      239.483       55861.598
       10403.756      55853.0      239.410       55852.974
       10404.842      55716.8      239.224       55716.836
       10405.928      55192.3      238.070       55192.254
       10407.014      55683.3      239.079       55683.272
       10408.100      56102.0      239.895       56101.984
       10409.186      55859.2      239.465       55859.174
       10410.271      55917.3      239.541       55917.332
       10411.357      56255.0      240.214       56254.955
       10412.443      56046.2      239.926       56046.180
       10413.529      55832.4      239.422       55832.431
       10414.615      56039.8      239.764       56039.838
       10415.701      55778.2      239.284       55778.193
       10416.787      56136.8      240.155       56136.763
       10417.873      56496.8      240.878       56496.839
       10418.959      56205.5      240.596       56205.492
       10420.045      56348.2      241.477       56348.160
       10421.131      56340.8      241.595       56340.843
       10422.217      56543.4      242.029       56543.353
       10423.303      56456.4      241.224       56456.442
       10424.389      56182.0      240.161       56182.006
       10425.475      56333.6      240.414       56333.549
       10426.561      56594.1      241.066       56594.136
       10427.647      56630.5      241.277       56630.489
       10428.733      56211.5      240.202       56211.541
       10429.819      56220.2      240.222       56220.174
       10430.905      56303.8      240.614       56303.804
       10431.991      56209.0      240.256       56209.024
       10433.077      56197.5      240.264       56197.466
       10434.163      55963.3      239.624       55963.297
       10435.249      56262.0      240.304       56262.033
       10436.335      56221.6      240.351       56221.549
       10437.421      56251.5      240.357       56251.530
       10438.507      56576.8      241.126       56576.825
       10439.593      56267.5      240.388       56267.470
       10440.679      55785.3      239.453       55785.301
       10441.765      56143.6      240.135       56143.623
       10442.851      56310.2      240.589       56310.154
       10443.937      55980.5      239.814       55980.547
       10445.023      55498.9      238.841       55498.883
       10446.109      56669.4      241.329       56669.443
       10447.195      56618.7      241.141       56618.676
       10448.281      56615.0      241.060       56614.973
       10449.367      56144.1      240.107       56144.059
       10450.452      55956.3      239.881       55956.254
       10451.538      56171.5      240.360       56171.505
       10452.624      55955.3      240.041       55955.318
       10453.710      55519.3      239.021       55519.328
       10454.796      55948.3      239.968       55948.292
       10455.882      55682.4      239.244       55682.354
       10456.968      55094.0      237.973       55093.983
       10458.054      55296.2      238.362       55296.192
       10459.140      55971.6      239.668       55971.604
       10460.226      55291.8      238.386       55291.788
       10461.312      55444.0      238.690       55444.024
       10462.398      55615.9      238.966       55615.917
       10463.484      55080.6      237.863       55080.571
       10464.570      55552.5      238.942       55552.481
       10465.656      55856.3      239.616       55856.292
       10466.742      55881.2      239.713       55881.249
       10467.828      56103.3      239.865       56103.330
       10468.914      56181.8      240.249       56181.791
       10470.000      55799.0      239.811       55798.997
       10471.086      56262.9      241.008       56262.908
       10472.172      55651.0      239.855       55651.044
       10473.258      55226.0      238.776       55225.967
       10474.344      55474.6      238.884       55474.562
       10475.430      56025.8      239.974       56025.767
       10476.516      56098.3      240.075       56098.328
       10477.602      56085.5      239.898       56085.476
       10478.688      55888.6      239.526       55888.589
       10479.774      55769.9      239.487       55769.886
       10480.860      55551.7      238.906       55551.728
       10481.946      55337.3      238.293       55337.259
       10483.032      54884.2      237.506       54884.184
       10484.118      55696.1      239.124       55696.061
       10485.204      55888.4      239.570       55888.396
       10486.290      55835.3      239.297       55835.284
       10487.376      55736.1      239.099       55736.053
       10488.462      55403.8      238.636       55403.823
       10489.548      55100.2      237.835       55100.186
       10490.633      55630.7      239.080       55630.747
       10491.719      55793.7      239.370       55793.718
       10492.805      55188.4      237.993       55188.390
       10493.891      55095.2      237.961       55095.190
       10494.977      55101.0      237.898       55100.989
