       9750.0000         -NaN         -NaN             NaN
       9856.4253      74002.4      275.789       74002.387
       9857.5113      73861.4      275.630       73861.443
       9858.5973      73641.1      275.374       73641.072
       9859.6833      73647.9      275.448       73647.848
       9860.7692      73522.5      275.093       73522.516
       9861.8552      73648.2      275.409       73648.225
       9862.9412      74360.8      276.475       74360.796
       9864.0271      73931.4      275.611       73931.383
       9865.1131      73684.5      275.378       73684.477
       9866.1991      74470.8      276.579       74470.792
       9867.2851      75231.4      278.180       75231.447
       9868.3710      75487.9      278.168       75487.857
       9869.4570      74883.4      277.506       74883.380
       9870.5430      74088.9      275.986       74088.881
       9871.6290      75015.9      277.783       75015.885
       9872.7149      75300.4      278.075       75300.375
       9873.8009      75011.0      277.781       75011.041
       9874.8869      74908.5      277.559       74908.480
       9875.9729      75411.2      278.598       75411.163
       9877.0588      75604.3      278.929       75604.269
       9878.1448      75695.1      278.938       75695.099
       9879.2308      76225.2      279.779       76225.220
       9880.3167      77073.2      281.446       77073.170
       9881.4027      76608.2      280.629       76608.239
       9882.4887      76308.3      280.049       76308.323
       9883.5747      77096.6      281.239       77096.602
       9884.6606      76846.3      281.057       76846.263
       9885.7466      77662.9      282.661       77662.923
       9886.8326      77686.7      282.515       77686.729
       9887.9186      78664.3      284.549       78664.297
       9889.0045      78722.7      284.797       78722.669
       9890.0905      78049.9      283.417       78049.866
       9891.1765      76908.8      281.105       76908.821
       9892.2624      76062.9      279.633       76062.902
       9893.3484      74890.2      277.381       74890.225
       9894.4344      75015.3      277.868       75015.294
       9895.5204      76804.9      281.118       76804.942
       9896.6063      77962.3      283.130       77962.256
       9897.6923      77917.9      283.219       77917.910
       9898.7783      80438.3      287.794       80438.277
       9899.8643      80223.4      287.517       80223.411
       9900.9502      80131.0      286.747       80130.974
       9902.0362      80113.9      286.782       80113.896
       9903.1222      80113.6      286.644       80113.624
       9904.2081      81754.3      289.560       81754.285
       9905.2941      81493.1      289.147       81493.108
       9906.3801      82369.2      290.715       82369.217
       9907.4661      81608.4      289.428       81608.436
       9908.5520      82367.0      290.810       82366.993
       9909.6380      82207.6      290.621       82207.642
       9910.7240      81871.3      289.797       81871.293
       9911.8100      81779.9      289.717       81779.902
       9912.8959      82112.8      290.293       82112.839
       9913.9819      82349.6      290.557       82349.591
       9915.0679      82589.0      291.317       82588.999
       9916.1538      82678.2      291.036       82678.237
       9917.2398      83681.5      292.923       83681.521
       9918.3258      83687.7      293.175       83687.743
       9919.4118      83674.4      293.131       83674.426
       9920.4977      83660.3      293.063       83660.299
       9921.5837      84741.9      294.929       84741.867
       9922.6697      84265.5      293.921       84265.481
       9923.7557      84691.3      294.753       84691.285
       9924.8416      84985.3      295.129       84985.263
       9925.9276      85278.6      295.790       85278.644
       9927.0136      85081.1      295.215       85081.094
       9928.0995      85310.8      295.579       85310.836
       9929.1855      85601.5      296.316       85601.510
       9930.2715      85689.6      296.429       85689.619
       9931.3575      85960.7      296.706       85960.694
       9932.4434      85957.3      296.878       85957.261
       9933.5294      85577.9      296.196       85577.896
       9934.6154      85630.9      296.426       85630.916
       9935.7014      85458.7      295.773       85458.677
       9936.7873      86375.9      297.475       86375.907
       9937.8733      87116.6      298.685       87116.628
       9938.9593      87478.7      299.892       87478.726
       9940.0452      88311.0      301.189       88311.006
       9941.1312      88571.5      301.265       88571.534
       9942.2172      88523.5      301.020       88523.504
       9943.3032      88472.4      301.030       88472.384
       9944.3891      88225.9      300.594       88225.904
       9945.4751      88507.8      301.360       88507.829
       9946.5611      88916.2      302.171       88916.245
       9947.6471      89435.8      303.052       89435.836
       9948.7330      89339.6      302.345       89339.569
       9949.8190      89962.9      303.729       89962.883
       9950.9050      89436.0      302.822       89435.973
       9951.9910      89275.4      302.718       89275.435
       9953.0769      88786.8      301.710       88786.830
       9954.1629      90125.9      303.966       90125.892
       9955.2489      90319.9      304.111       90319.907
       9956.3348      90328.0      304.332       90327.965
       9957.4208      90701.7      305.009       90701.655
       9958.5068      90310.8      304.185       90310.840
       9959.5928      91243.8      306.036       91243.784
       9960.6787      90961.7      305.427       90961.691
       9961.7647      91266.7      305.993       91266.702
       9962.8507      91397.6      306.173       91397.637
       9963.9367      91796.6      306.882       91796.591
       9965.0226      92613.7      308.169       92613.674
       9966.1086      92554.9      307.742       92554.941
       9967.1946      92593.1      308.008       92593.097
       9968.2805      92233.8      307.354       92233.837
       9969.3665      92408.0      307.567       92408.049
       9970.4525      93038.3      308.789       93038.260
       9971.5385      93558.1      309.446       93558.054
       9972.6244      92783.6      308.294       92783.637
       9973.7104      89256.0      302.550       89255.967
       9974.7964      92441.2      307.812       92441.184
       9975.8824      93557.5      309.603       93557.503
       9976.9683      93573.0      309.608       93573.026
       9978.0543      94840.4      311.750       94840.429
       9979.1403      93899.4      309.934       93899.441
       9980.2262      94324.0      310.742       94323.995
       9981.3122      94173.9      310.776       94173.927
       9982.3982      93986.4      310.345       93986.388
       9983.4842      94323.0      310.697       94322.961
       9984.5701      94583.3      311.416       94583.264
       9985.6561      94170.9      310.740       94170.932
       9986.7421      94227.5      310.754       94227.548
       9987.8281      94394.5      310.937       94394.526
       9988.9140      95313.2      312.347       95313.169
       9990.0000      94614.4      310.834       94614.407
       9991.0860      95283.2      312.057       95283.213
       9992.1719      95236.6      311.953       95236.625
       9993.2579      95328.1      312.248       95328.064
       9994.3439      95387.8      312.631       95387.832
       9995.4299      95792.8      313.010       95792.767
       9996.5158      95519.0      312.591       95519.020
       9997.6018      95212.1      312.109       95212.056
       9998.6878      94552.6      310.882       94552.596
       9999.7738      92603.6      307.873       92603.570
       10000.860      93111.3      308.813       93111.256
       10001.946      92721.2      308.254       92721.209
       10003.032      93875.7      309.822       93875.737
       10004.118      93960.9      310.089       93960.876
       10005.204      95600.8      312.855       95600.779
       10006.290      95722.5      312.913       95722.490
       10007.376      95363.1      312.227       95363.121
       10008.462      95203.3      312.060       95203.315
       10009.548      94850.9      311.532       94850.921
       10010.633      95482.8      312.670       95482.831
       10011.719      94837.7      311.667       94837.674
       10012.805      94128.2      310.559       94128.166
       10013.891      95521.0      312.918       95521.037
       10014.977      95035.5      312.328       95035.454
       10016.063      94644.0      311.490       94643.983
       10017.149      94583.9      311.283       94583.913
       10018.235      94731.3      311.703       94731.294
       10019.321      94423.4      310.833       94423.413
       10020.407      93567.4      309.369       93567.435
       10021.493      93926.6      310.034       93926.632
       10022.579      93673.9      309.606       93673.863
       10023.665      91653.7      306.420       91653.675
       10024.751      92454.7      307.720       92454.741
       10025.837      92725.1      308.114       92725.078
       10026.923      93683.3      309.807       93683.255
       10028.009      93439.8      309.372       93439.791
       10029.095      91783.5      306.789       91783.477
       10030.181      89952.5      303.803       89952.488
       10031.267      91949.0      307.045       91949.021
       10032.353      92580.0      307.897       92579.996
       10033.439      92394.5      307.480       92394.526
       10034.525      91045.2      305.354       91045.199
       10035.611      90186.9      304.005       90186.898
       10036.697      89829.1      303.426       89829.062
       10037.783      88781.1      301.937       88781.091
       10038.869      85783.5      296.457       85783.496
       10039.955      83989.6      293.378       83989.617
       10041.041      83601.1      292.796       83601.139
       10042.127      84317.5      294.107       84317.509
       10043.213      83502.1      292.708       83502.111
       10044.299      82657.1      291.356       82657.078
       10045.385      81435.5      289.372       81435.466
       10046.471      81709.9      289.569       81709.906
       10047.557      79624.7      286.147       79624.745
       10048.643      76675.5      280.914       76675.547
       10049.729      73744.5      275.513       73744.497
       10050.814      69479.6      267.815       69479.640
       10051.900      64463.4      257.991       64463.360
       10052.986      61018.4      251.100       61018.420
       10054.072      62454.2      254.327       62454.214
       10055.158      66603.2      262.328       66603.252
       10056.244      70659.4      269.655       70659.406
       10057.330      74637.7      277.119       74637.698
       10058.416      78320.6      283.686       78320.642
       10059.502      80652.5      287.797       80652.526
       10060.588      82011.2      290.305       82011.193
       10061.674      83220.4      292.498       83220.413
       10062.760      85865.1      296.945       85865.141
       10063.846      87668.4      300.061       87668.353
       10064.932      88891.8      302.049       88891.811
       10066.018      89187.6      302.544       89187.576
       10067.104      89316.8      302.616       89316.764
       10068.190      89332.9      302.610       89332.924
       10069.276      91167.2      305.687       91167.215
       10070.362      92086.2      307.284       92086.230
       10071.448      91933.3      307.003       91933.296
       10072.534      93260.0      309.489       93259.958
       10073.620      95161.4      312.271       95161.376
       10074.706      95734.9      313.148       95734.856
       10075.792      96815.2      315.087       96815.166
       10076.878      97040.2      315.358       97040.231
       10077.964      94995.7      312.248       94995.693
       10079.050      97548.6      316.031       97548.600
       10080.136      98719.9      318.541       98719.863
       10081.222      99294.6      319.475       99294.646
       10082.308      99844.1      319.771       99844.082
       10083.394      99646.3      319.589       99646.332
       10084.480      100700.      321.215       100700.27
       10085.566      100542.      321.146       100541.77
       10086.652      101105.      321.850       101105.21
       10087.738      101287.      321.877       101287.48
       10088.824      101490.      322.010       101489.50
       10089.910      101848.      322.633       101847.76
       10090.995      101741.      322.499       101741.14
       10092.081      101612.      322.265       101612.11
       10093.167      102054.      322.993       102054.44
       10094.253      101513.      321.978       101513.13
       10095.339      101040.      321.157       101040.08
       10096.425      101094.      321.503       101094.08
       10097.511      102457.      323.692       102456.68
       10098.597      103537.      325.358       103537.10
       10099.683      103985.      326.023       103984.68
       10100.769      104453.      327.012       104453.11
       10101.855      104717.      327.108       104716.71
       10102.941      104613.      326.925       104612.68
       10104.027      104198.      326.362       104197.90
       10105.113      104921.      327.625       104921.35
       10106.199      105209.      328.183       105208.56
       10107.285      105887.      328.933       105887.05
       10108.371      106446.      330.014       106445.81
       10109.457      106111.      329.392       106110.92
       10110.543      105159.      327.614       105158.57
       10111.629      105800.      328.628       105800.12
       10112.715      106236.      329.096       106235.65
       10113.801      106577.      329.729       106576.65
       10114.887      106704.      329.847       106703.65
       10115.973      106468.      329.724       106468.12
       10117.059      106901.      330.423       106900.95
       10118.145      107480.      331.279       107479.69
       10119.231      107561.      331.312       107561.04
       10120.317      107789.      331.677       107788.63
       10121.403      107997.      332.166       107997.46
       10122.489      108210.      332.403       108210.04
       10123.575      108654.      333.128       108654.44
       10124.661      108323.      332.889       108322.79
       10125.747      107645.      331.817       107644.89
       10126.833      105899.      329.109       105898.63
       10127.919      107107.      331.010       107106.74
       10129.005      107442.      331.638       107442.32
       10130.090      108406.      332.955       108406.22
       10131.176      109551.      334.580       109551.26
       10132.262      109369.      334.313       109368.97
       10133.348      109616.      334.621       109616.31
       10134.434      109621.      334.710       109621.42
       10135.520      110654.      336.208       110654.21
       10136.606      110682.      336.241       110682.41
       10137.692      110479.      335.981       110478.87
       10138.778      110303.      335.706       110302.61
       10139.864      110502.      335.739       110501.69
       10140.950      110820.      336.242       110820.07
       10142.036      110922.      336.607       110921.59
       10143.122      110074.      335.242       110074.36
       10144.208      106920.      330.297       106919.58
       10145.294      106810.      330.164       106810.23
       10146.380      109926.      335.045       109926.30
       10147.466      109221.      333.955       109220.72
       10148.552      108481.      333.058       108481.22
       10149.638      108133.      332.293       108132.73
       10150.724      109992.      335.020       109992.05
       10151.810      110678.      336.193       110677.50
       10152.896      110837.      336.226       110836.51
       10153.982      111755.      337.846       111755.10
       10155.068      112029.      338.418       112028.56
       10156.154      111761.      338.047       111760.58
       10157.240      111049.      337.116       111048.99
       10158.326      111040.      337.021       111040.48
       10159.412      111449.      337.449       111448.86
       10160.498      111021.      336.812       111021.04
       10161.584      109944.      335.211       109944.43
       10162.670      111407.      337.305       111407.32
       10163.756      112935.      339.703       112935.14
       10164.842      112741.      339.315       112741.43
       10165.928      112998.      339.806       112997.64
       10167.014      112823.      339.456       112822.56
       10168.100      112861.      339.437       112861.10
       10169.186      112681.      339.070       112681.22
       10170.271      112865.      339.345       112865.23
       10171.357      112938.      339.585       112938.35
       10172.443      111851.      338.376       111850.55
       10173.529      111191.      337.525       111190.86
       10174.615      112562.      339.464       112562.34
       10175.701      112911.      339.999       112910.65
       10176.787      112110.      338.692       112110.14
       10177.873      112250.      338.669       112250.47
       10178.959      112611.      339.319       112610.93
       10180.045      112951.      339.747       112951.31
       10181.131      113479.      340.368       113479.04
       10182.217      114180.      341.484       114180.30
       10183.303      113751.      340.973       113751.11
       10184.389      113628.      340.913       113627.74
       10185.475      114121.      341.616       114121.28
       10186.561      114072.      341.306       114071.87
       10187.647      113604.      340.698       113604.11
       10188.733      114015.      341.206       114014.71
       10189.819      113559.      340.740       113558.56
       10190.905      113055.      340.134       113054.80
       10191.991      112757.      339.598       112756.90
       10193.077      109456.      334.587       109455.65
       10194.163      108980.      333.916       108980.48
       10195.249      113369.      340.385       113368.63
       10196.335      113270.      340.230       113269.83
       10197.421      113592.      340.589       113591.92
       10198.507      113995.      341.005       113994.78
       10199.593      113953.      340.996       113952.99
       10200.679      113782.      340.831       113782.34
       10201.765      113784.      340.919       113784.21
       10202.851      114266.      341.678       114266.25
       10203.937      114556.      342.226       114555.85
       10205.023      114748.      342.352       114748.40
       10206.109      114444.      341.810       114443.69
       10207.195      114094.      341.512       114094.46
       10208.281      114244.      341.568       114243.67
       10209.367      114797.      342.313       114797.47
       10210.452      114497.      341.964       114497.09
       10211.538      114268.      341.853       114267.62
       10212.624      114774.      342.637       114773.57
       10213.710      114761.      342.716       114760.87
       10214.796      114453.      342.089       114453.07
       10215.882      114480.      342.042       114479.90
       10216.968      114148.      341.401       114147.55
       10218.054      113078.      339.801       113078.46
       10219.140      111785.      337.973       111784.80
       10220.226      111593.      337.728       111592.51
       10221.312      112851.      339.542       112851.44
       10222.398      113688.      340.771       113687.70
       10223.484      114534.      341.891       114534.50
       10224.570      114801.      342.149       114801.23
       10225.656      114408.      341.650       114408.26
       10226.742      114259.      341.686       114258.82
       10227.828      114239.      341.991       114239.33
       10228.914      114092.      341.842       114091.53
       10230.000      114056.      341.470       114055.66
       10231.086      113755.      340.987       113754.66
       10232.172      113285.      340.224       113285.04
       10233.258      113344.      340.373       113344.45
       10234.344      113520.      340.742       113520.14
       10235.430      113969.      341.347       113968.67
       10236.516      114021.      341.167       114020.88
       10237.602      114175.      341.441       114175.05
       10238.688      114485.      341.920       114484.96
       10239.774      114257.      341.434       114256.70
       10240.860      114105.      341.466       114104.80
       10241.946      114564.      342.161       114563.67
       10243.032      114017.      341.217       114016.61
       10244.118      113271.      340.241       113270.89
       10245.204      113968.      341.167       113967.72
       10246.290      113975.      340.932       113974.68
       10247.376      113296.      339.807       113296.10
       10248.462      112892.      339.495       112891.61
       10249.548      113023.      339.859       113022.67
       10250.633      113287.      340.137       113286.91
       10251.719      113759.      340.755       113758.76
       10252.805      114092.      341.281       114092.37
       10253.891      114325.      341.644       114324.67
       10254.977      114031.      341.415       114030.62
       10256.063      113694.      340.654       113693.52
       10257.149      113940.      341.180       113940.26
       10258.235      113993.      341.327       113992.55
       10259.321      113911.      341.052       113910.72
       10260.407      114361.      341.831       114360.70
       10261.493      114190.      341.524       114189.92
       10262.579      113871.      340.997       113871.02
       10263.665      113460.      340.467       113459.74
       10264.751      113790.      340.868       113790.04
       10265.837      113886.      340.952       113885.53
       10266.923      114139.      341.588       114139.21
       10268.009      113534.      340.595       113533.58
       10269.095      113716.      340.944       113715.50
       10270.181      113008.      339.820       113008.27
       10271.267      112620.      339.275       112619.67
       10272.353      113832.      341.133       113832.33
       10273.439      113145.      340.001       113145.13
       10274.525      112789.      339.616       112789.16
       10275.611      113555.      340.671       113554.99
       10276.697      113738.      340.895       113738.03
       10277.783      113222.      340.199       113221.94
       10278.869      112898.      339.653       112897.94
       10279.955      112549.      339.244       112548.60
       10281.041      112764.      339.617       112764.45
       10282.127      111241.      337.355       111241.30
       10283.213      108517.      333.306       108517.41
       10284.299      111258.      337.281       111257.80
       10285.385      113199.      340.113       113198.97
       10286.471      112718.      339.856       112717.62
       10287.557      112404.      339.673       112404.39
       10288.643      113024.      340.818       113023.56
       10289.729      113333.      341.240       113333.49
       10290.814      111989.      339.045       111989.24
       10291.900      110796.      337.036       110795.97
       10292.986      111059.      336.954       111059.07
       10294.072      111111.      336.934       111111.17
       10295.158      111170.      337.114       111169.59
       10296.244      111694.      338.083       111694.23
       10297.330      112029.      338.717       112028.83
       10298.416      111933.      338.587       111932.85
       10299.502      111897.      338.343       111897.18
       10300.588      112276.      339.071       112275.98
       10301.674      111963.      338.374       111962.54
       10302.760      112487.      339.127       112487.02
       10303.846      111407.      337.547       111407.15
       10304.932      111497.      337.587       111496.81
       10306.018      110797.      336.609       110797.23
       10307.104      110936.      336.713       110936.37
       10308.190      111510.      337.733       111510.50
       10309.276      112114.      338.464       112113.71
       10310.362      112936.      339.686       112935.68
       10311.448      111720.      338.003       111720.16
       10312.534      111219.      337.258       111218.78
       10313.620      111651.      337.853       111650.60
       10314.706      111454.      337.366       111454.17
       10315.792      112097.      338.450       112097.35
       10316.878      111809.      337.925       111809.16
       10317.964      111886.      338.118       111885.76
       10319.050      112076.      338.375       112076.22
       10320.136      112472.      339.085       112471.89
       10321.222      111579.      337.914       111578.66
       10322.308      111612.      337.938       111611.52
       10323.394      111983.      338.239       111982.98
       10324.480      111500.      337.736       111500.14
       10325.566      111709.      337.822       111708.59
       10326.652      112254.      338.678       112253.85
       10327.738      111553.      337.844       111552.78
       10328.824      110035.      335.516       110035.26
       10329.910      104025.      326.357       104025.30
       10330.995      101180.      321.989       101179.54
       10332.081      102884.      324.541       102883.53
       10333.167      105307.      328.235       105306.87
       10334.253      108080.      332.526       108080.17
       10335.339      109891.      335.347       109890.54
       10336.425      110368.      336.015       110368.21
       10337.511      111180.      336.995       111180.10
       10338.597      110940.      336.729       110939.69
       10339.683      112125.      338.480       112124.99
       10340.769      111377.      337.759       111377.21
       10341.855      110990.      336.841       110990.13
       10342.941      111455.      337.739       111454.67
       10344.027      112579.      339.176       112578.82
       10345.113      110707.      336.572       110707.05
       10346.199      108687.      333.297       108687.06
       10347.285      111884.      338.289       111883.73
       10348.371      111506.      337.730       111505.58
       10349.457      112266.      338.842       112265.98
       10350.543      111595.      337.963       111595.06
       10351.629      112288.      338.751       112287.64
       10352.715      112639.      339.347       112638.64
       10353.801      111821.      338.070       111821.22
       10354.887      111808.      338.165       111807.75
       10355.973      113027.      339.916       113027.17
       10357.059      112494.      339.086       112493.72
       10358.145      112662.      339.542       112661.90
       10359.231      112406.      338.957       112406.10
       10360.317      113128.      340.189       113128.37
       10361.403      112369.      338.933       112368.98
       10362.489      113107.      339.999       113107.41
       10363.575      108604.      333.536       108603.58
       10364.661      113489.      340.793       113489.30
       10365.747      113103.      339.963       113103.46
       10366.833      112407.      338.740       112406.90
       10367.919      111652.      337.913       111651.61
       10369.005      112342.      338.961       112342.17
       10370.090      112644.      339.385       112644.36
       10371.176      112891.      339.820       112891.20
       10372.262      113640.      340.748       113639.68
       10373.348      111440.      337.915       111439.84
       10374.434      110201.      336.279       110201.19
       10375.520      110189.      336.033       110189.33
       10376.606      111476.      337.962       111476.12
       10377.692      112942.      340.384       112941.63
       10378.778      112513.      339.325       112513.28
       10379.864      112967.      339.764       112967.42
       10380.950      111454.      337.444       111454.49
       10382.036      112088.      338.482       112088.43
       10383.122      113977.      342.662       113977.46
       10384.208      114134.      341.542       114133.99
       10385.294      113805.      341.023       113804.96
       10386.380      114978.      342.696       114977.97
       10387.466      115149.      342.712       115149.12
       10388.552      113560.      340.673       113560.47
       10389.638      114634.      342.334       114634.18
       10390.724      114979.      342.521       114979.04
       10391.810      114668.      342.335       114667.61
       10392.896      114203.      341.694       114202.63
       10393.982      114219.      341.576       114219.45
       10395.068      115597.      343.790       115597.48
       10396.154      114582.      342.011       114581.74
       10397.240      115794.      344.110       115793.92
       10398.326      114706.      342.466       114705.54
       10399.412      114556.      342.322       114555.65
       10400.498      115344.      343.400       115344.24
       10401.584      114862.      342.596       114861.85
       10402.670      115258.      342.916       115257.79
       10403.756      115744.      343.495       115744.18
       10404.842      115822.      343.942       115822.21
       10405.928      116034.      344.013       116034.16
       10407.014      115101.      342.820       115100.99
       10408.100      115071.      342.533       115070.78
       10409.186      115149.      342.691       115149.34
       10410.271      115053.      342.661       115052.93
       10411.357      114974.      342.411       114974.13
       10412.443      115120.      342.644       115120.48
       10413.529      115078.      342.450       115078.13
       10414.615      116808.      345.177       116808.34
       10415.701      116336.      344.496       116335.79
       10416.787      115991.      343.915       115990.71
       10417.873      115955.      343.934       115955.27
       10418.959      113757.      341.022       113757.44
       10420.045      116444.      345.395       116443.97
       10421.131      116465.      345.232       116464.68
       10422.217      116418.      345.131       116417.59
       10423.303      115542.      343.694       115542.38
       10424.389      115627.      343.466       115627.38
       10425.475      115234.      342.891       115234.12
       10426.561      115244.      343.079       115243.86
       10427.647      116829.      345.175       116829.08
       10428.733      116821.      345.084       116820.69
       10429.819      116473.      344.902       116473.10
       10430.905      116938.      345.511       116938.29
       10431.991      116369.      344.583       116369.19
       10433.077      116010.      344.091       116010.05
       10434.163      116777.      345.307       116776.90
       10435.249      116103.      344.191       116102.51
       10436.335      115679.      343.569       115679.46
       10437.421      115988.      343.846       115987.68
       10438.507      116551.      344.747       116550.75
       10439.593      116320.      344.772       116319.60
       10440.679      115987.      344.253       115987.34
       10441.765      116546.      344.815       116545.76
       10442.851      116592.      344.896       116592.31
       10443.937      117134.      345.822       117134.46
       10445.023      116903.      345.506       116903.10
       10446.109      116482.      344.541       116481.73
       10447.195      116544.      344.691       116544.35
       10448.281      117031.      345.634       117031.14
       10449.367      117721.      346.712       117721.34
       10450.452      117295.      345.997       117294.53
       10451.538      117318.      346.017       117318.35
       10452.624      117288.      346.147       117288.32
       10453.710      117088.      345.797       117087.97
       10454.796      116530.      344.963       116530.15
       10455.882      116357.      344.275       116357.07
       10456.968      114340.      341.367       114340.38
       10458.054      107490.      331.472       107490.36
       10459.140      101439.      322.054       101438.58
       10460.226      101871.      322.817       101870.88
       10461.312      105117.      327.820       105116.76
       10462.398      105187.      327.722       105186.92
       10463.484      108172.      332.494       108172.45
       10464.570      111951.      338.187       111950.94
       10465.656      114106.      341.274       114105.87
       10466.742      115064.      342.596       115064.43
       10467.828      116062.      344.079       116062.14
       10468.914      116553.      345.051       116552.58
       10470.000      115815.      344.097       115814.72
       10471.086      115365.      343.512       115364.73
       10472.172      115533.      343.746       115532.95
       10473.258      115620.      343.763       115619.98
       10474.344      115891.      344.008       115890.67
       10475.430      116421.      344.479       116421.22
       10476.516      116321.      344.306       116321.46
       10477.602      116147.      344.065       116146.80
       10478.688      116304.      344.130       116304.34
       10479.774      116135.      344.109       116134.56
       10480.860      115999.      343.993       115999.19
       10481.946      116012.      343.945       116012.45
       10483.032      115880.      343.637       115879.54
       10484.118      116096.      344.055       116096.08
       10485.204      115784.      343.398       115784.21
       10486.290      116258.      344.231       116257.78
       10487.376      116204.      344.203       116204.11
       10488.462      116281.      344.230       116280.81
       10489.548      116162.      344.273       116161.80
       10490.633      116301.      344.528       116301.38
       10491.719      116226.      344.392       116225.73
       10492.805      115712.      343.558       115712.48
       10493.891      115374.      343.011       115373.96
       10494.977      115114.      342.606       115113.74
       10496.063      114875.      342.223       114874.67
       10497.149      115280.      342.967       115280.40
       10498.235      115538.      343.297       115537.51
       10499.321      115433.      343.076       115432.90
       10500.407      115597.      343.357       115596.52
       10501.493      115446.      343.105       115445.53
       10502.579      114808.      342.270       114808.14
       10503.665      113843.      340.619       113842.93
       10504.751      112959.      339.224       112958.75
       10505.837      112705.      338.889       112704.81
       10506.923      113311.      339.963       113311.45
       10508.009      114121.      341.158       114121.01
       10509.095      114585.      341.902       114584.95
       10510.181      114371.      341.580       114371.08
       10511.267      114144.      341.129       114143.54
       10512.353      113883.      340.724       113883.14
       10513.439      114010.      340.809       114010.13
       10514.525      113937.      340.793       113937.21
       10515.611      113528.      340.188       113528.21
       10516.697      110453.      335.820       110452.77
