       9750.0000   0.00697565   0.00686045    -0.012186423     0.011237045
       9751.0860   0.00559726   0.00546548     0.018778215    0.0088832808
       9752.1719 -0.000658994   0.00447170    -0.011349037    0.0071986116
       9753.2579 -0.000649220   0.00430214   -0.0012693796    0.0067705762
       9754.3439   -0.0126007   0.00421175    -0.022916199    0.0067913297
       9755.4299  -0.00453686   0.00384324   -0.0054098299    0.0064477878
       9756.5158   0.00383010   0.00420059     0.015985497    0.0068587561
       9757.6018    0.0152470   0.00438401     0.022705760    0.0071255670
       9758.6878   0.00266561   0.00447159     0.010001204    0.0070772545
       9759.7738  -0.00178113   0.00443617   -0.0042747074    0.0070048521
       9760.8597   0.00670784   0.00434777    0.0094882946    0.0069866874
       9761.9457  -0.00260490   0.00412625   -0.0083437165    0.0064837924
       9763.0317  -0.00844025   0.00394888    -0.015184372    0.0063084293
       9764.1176   0.00321633   0.00523841     0.014658251    0.0078904590
       9765.2036  -0.00692427   0.00538344    -0.014544455    0.0078609453
       9766.2896    0.0112242   0.00400863     0.017892337    0.0065435154
       9767.3756   0.00292990   0.00425677    0.0061652266    0.0067058742
       9768.4615   0.00178280   0.00436403    0.0077566352    0.0068052032
       9769.5475   0.00463572   0.00416699  -0.00078311559    0.0068052519
       9770.6335   0.00807738   0.00403430     0.011796027    0.0065968700
       9771.7195   0.00140875   0.00414795   -0.0039492797    0.0067895423
       9772.8054   0.00512684   0.00412839     0.011184627    0.0068014731
       9773.8914  -0.00918664   0.00387710    -0.017856366    0.0065972601
       9774.9774  0.000877255   0.00425971     0.010442048    0.0074474528
       9776.0633   0.00202096   0.00725916     0.014232159     0.023758806
       9777.1493  -0.00916811   0.00451601   -0.0045722094    0.0087864664
       9778.2353   0.00841698   0.00403917    0.0053078526    0.0065443141
       9779.3213  -0.00980039   0.00432357    -0.014789974    0.0067395573
       9780.4072   -0.0101837   0.00432976    -0.018148532    0.0067862923
       9781.4932 -2.59615e-05   0.00438990  -3.3260277e-05    0.0068244556
       9782.5792   -0.0112376   0.00421514    -0.031583990    0.0065451872
       9783.6652   0.00134432   0.00411234   -0.0014941848    0.0064752723
       9784.7511   0.00684853   0.00405065     0.010764892    0.0065575781
       9785.8371   0.00577492   0.00418518     0.018805906    0.0067851354
       9786.9231    0.0216288   0.00429560     0.057699532    0.0068020343
       9788.0090    0.0112448   0.00410166     0.021535302    0.0068993125
       9789.0950  -0.00481913   0.00528673   -0.0079369964    0.0089176234
       9790.1810  8.09592e-05   0.00920488     0.016100743     0.015013882
       9791.2670    0.0148366    0.0154734     0.021915551     0.025053673
       9792.3529   -0.0123707    0.0245839    -0.052463367     0.039663026
       9793.4389   0.00941822    0.0274673    -0.019638389     0.044373648
       9794.5249   0.00459617    0.0260599    -0.012581628     0.042193986
       9795.6109   -0.0125473    0.0207610    -0.041317870     0.033615851
       9796.6968   0.00634375   0.00971271    0.0027704409     0.015717672
       9797.7828   0.00947170   0.00701865     0.027210934     0.011351635
       9798.8688  -0.00107254   0.00743044    0.0064792225     0.012021954
       9799.9548 -0.000834069   0.00987180   -0.0072961106     0.016082193
       9801.0407   0.00694241    0.0146795    0.0068487118     0.023600049
       9802.1267   0.00210599    0.0155337    -0.017405232     0.024997423
       9803.2127    0.0157721    0.0149347    0.0083038595     0.024042668
       9804.2986    0.0269890    0.0116171     0.054124638     0.018889518
       9805.3846   0.00581786   0.00632472     0.017392108     0.010242940
       9806.4706    0.0146193   0.00481961     0.015887827    0.0076645003
       9807.5566    0.0142532   0.00504489     0.023907632    0.0081493286
       9808.6425  -0.00729685   0.00607272    -0.011322210    0.0098983979
       9809.7285   -0.0111532    0.0113138    -0.018399172     0.014418187
       9810.8145  -0.00307320   0.00873876    -0.014308958     0.012624092
       9811.9005   0.00556148   0.00763023    0.0098876104     0.012413285
       9812.9864   0.00758617   0.00899578     0.011607140     0.014679351
       9814.0724    0.0138496   0.00966618     0.015482413     0.015688565
       9815.1584  -0.00896142   0.00965063    -0.010919229     0.015609827
       9816.2443  -0.00636248   0.00892300  -0.00074902745     0.014378269
       9817.3303   -0.0159475   0.00721488    -0.028586017     0.011710780
       9818.4163 -0.000236305   0.00644935    0.0012214314     0.010557655
       9819.5023    0.0106187   0.00694798     0.017498332     0.011216054
       9820.5882   0.00220191   0.00682760   -0.0043542550     0.011043440
       9821.6742    0.0178532   0.00630503     0.030070787     0.010154460
       9822.7602  0.000280144   0.00547880   -0.0027628240    0.0088041224
       9823.8462   0.00700341   0.00678585     0.019164470     0.010026915
       9824.9321  -0.00133843   0.00467055    -0.015510625    0.0075056490
       9826.0181  -0.00440272   0.00471438   -0.0084855138    0.0075951230
       9827.1041   -0.0144932   0.00478286    -0.020923544    0.0077440874
       9828.1900   -0.0140382   0.00526660    -0.024470593    0.0086132516
       9829.2760   0.00819807   0.00624929     0.021076591     0.010051844
       9830.3620   0.00955939   0.00662252     0.029899658     0.010718170
       9831.4480   0.00819254   0.00648385     0.017931529     0.010598648
       9832.5339   0.00745420   0.00612850     0.023521877    0.0099776008
       9833.6199   0.00413733   0.00566248     0.024792718    0.0089057889
       9834.7059  -0.00333509   0.00479379    0.0012551043    0.0077365368
       9835.7919  0.000130918   0.00455912   -0.0033551252    0.0074644370
       9836.8778 -0.000673142   0.00451717    -0.011278946    0.0075200955
       9837.9638   0.00492890   0.00456251   -0.0075130506    0.0074411809
       9839.0498    0.0289169   0.00430884     0.050853277    0.0070569047
       9840.1357  0.000500961   0.00451740  -0.00097152173    0.0072117033
       9841.2217   0.00729251   0.00415376     0.018977053    0.0068082069
       9842.3077   -0.0212179   0.00412666    -0.040286502    0.0067715469
       9843.3937   0.00658169   0.00385462     0.010654297    0.0065192873
       9844.4796   0.00223140   0.00392222   -0.0029690818    0.0065730943
       9845.5656  -0.00545414   0.00445942    -0.011647960    0.0070589272
       9846.6516   0.00478983   0.00479521    0.0040672483    0.0080005437
       9847.7376    0.0144536   0.00567540     0.044504420     0.010451245
       9848.8235  -0.00314814   0.00886471   -0.0044319531     0.014754599
       9849.9095    0.0131976    0.0136614     0.013008874     0.022074101
       9850.9955  -0.00620899    0.0146042    0.0050975547     0.023590547
       9852.0814   0.00434152    0.0142639    0.0011844812     0.022916027
       9853.1674  -0.00801008    0.0110867    -0.032706493     0.017992428
       9854.2534  -0.00463046   0.00565179   -0.0024109053    0.0092941709
       9855.3394   0.00939824   0.00442990     0.015146762    0.0071151796
       9856.4253   0.00529878   0.00449973    0.0040928963    0.0072796855
       9857.5113   0.00159999   0.00440570    0.0036685209    0.0071835087
       9858.5973   -0.0107245   0.00450808    -0.014421773    0.0071966990
       9859.6833  -0.00297376   0.00441197   -0.0026330794    0.0070415407
       9860.7692   0.00484467   0.00445321     0.014384674    0.0071073233
       9861.8552   0.00303265   0.00421527     0.010949732    0.0067239787
       9862.9412   0.00429266   0.00415796     0.018981231    0.0066777410
       9864.0271   0.00425794   0.00409819    0.0083908312    0.0066602384
       9865.1131   0.00614629   0.00421143   -0.0020141741    0.0068987144
       9866.1991   0.00177608   0.00443831  -0.00070419364    0.0070033738
       9867.2851    0.0146208   0.00433574     0.032655395    0.0069104814
       9868.3710    0.0178316   0.00443275     0.036731751    0.0072871655
       9869.4570 -5.71076e-05   0.00464388     0.019339731    0.0077249185
       9870.5430   0.00986465   0.00589802     0.026817452    0.0096029461
       9871.6290   0.00198951   0.00842771     0.011632307     0.013553902
       9872.7149  -0.00803581    0.0220894    -0.023358712     0.033436982
       9873.8009    0.0213345    0.0277026     0.023359435     0.042966191
       9874.8869  -0.00964924    0.0258500    -0.042111519     0.041832782
       9875.9729   0.00838035    0.0247542   -0.0097521862     0.040019109
       9877.0588    0.0116481    0.0158897    -0.031317858     0.025666591
       9878.1448   0.00633255   0.00656379    0.0096865185     0.010561698
       9879.2308  -0.00273759   0.00474229    -0.012050951    0.0076453011
       9880.3167   0.00590189   0.00459682    0.0094467218    0.0075687296
       9881.4027  -0.00521065   0.00466824    -0.014849786    0.0075603488
       9882.4887   -0.0106415   0.00451329   -0.0058470754    0.0073481894
       9883.5747  0.000387344   0.00443487     0.012460881    0.0071635435
       9884.6606  -0.00739506   0.00498143    -0.010155658    0.0078344750
       9885.7466   -0.0141346   0.00522035    -0.016955238    0.0084597143
       9886.8326  -0.00189621   0.00575299   -0.0055617171    0.0092942531
       9887.9186  -0.00470634   0.00626890    -0.019694408     0.010250147
       9889.0045   0.00817698   0.00618471     0.021787324    0.0099886325
       9890.0905    0.0104300   0.00597010     0.029221106    0.0095644807
       9891.1765   0.00160744   0.00492145     0.020261575    0.0081015281
       9892.2624  -0.00649513   0.00457342   -0.0036471203    0.0073869236
       9893.3484  -0.00122399   0.00522966   -0.0074996535    0.0083408213
       9894.4344   0.00191478   0.00696118     0.012244095     0.011345292
       9895.5204  -0.00605773    0.0126538    0.0018271744     0.020549646
