       9750.0000    0.0373426    0.0128551     0.066750350     0.024035950
       9751.0860  -0.00479759    0.0105956    -0.050245803     0.015209438
       9752.1719    0.0377423   0.00988739     0.045963293     0.012650733
       9753.2579    0.0383615   0.00866222     0.060727758     0.011570500
       9754.3439    0.0220896   0.00745837     0.049933635     0.010532355
       9755.4299    0.0357492   0.00791331     0.060540264     0.010865283
       9756.5158    0.0131557   0.00795949     0.035789265     0.010998618
       9757.6018   -0.0106984   0.00866379     0.020989931     0.011873015
       9758.6878    0.0287699   0.00850443     0.046124530     0.011967753
       9759.7738    0.0236783   0.00845570     0.025379261     0.011842060
       9760.8597    0.0200146   0.00869592     0.024024273     0.015225540
       9761.9457  -0.00259089   0.00810188   -0.0056200796     0.064183429
       9763.0317  -0.00270237   0.00856407     0.015757796     0.012951606
       9764.1176    0.0290757   0.00854471     0.049003264     0.011595174
       9765.2036    0.0195926   0.00816271     0.026923109     0.011196634
       9766.2896   0.00977421   0.00812248     0.022906709     0.011240900
       9767.3756   0.00517227   0.00850140    0.0064465812     0.011465624
       9768.4615    0.0388157   0.00842260     0.063645270     0.011619328
       9769.5475    0.0439478   0.00820082     0.069523896     0.012164249
       9770.6335    0.0412911   0.00817172     0.037732027     0.011809615
       9771.7195    0.0245317   0.00797364     0.033527544     0.011429833
       9772.8054    0.0456530   0.00845947     0.056442717     0.011747874
       9773.8914    0.0170507   0.00785200    0.0067946239     0.011092412
       9774.9774    0.0123041   0.00765215   -0.0075590623       1000.0000
       9776.0633   0.00777987   0.00606545    -0.027138766     0.010791550
       9777.1493    0.0321153   0.00820095     0.042307773     0.011155367
       9778.2353    0.0399676   0.00811079     0.033386519     0.011357457
       9779.3213   0.00506725   0.00823596     0.022466511     0.011526296
       9780.4072  -0.00316497   0.00807447     0.045362561     0.011465534
       9781.4932   0.00926949   0.00823034     0.022196166     0.011695347
       9782.5792    0.0174174   0.00817358     0.028937285     0.011412492
       9783.6652   0.00520866   0.00791111     0.052525699     0.011368107
       9784.7511   -0.0195449   0.00821984    -0.017297138     0.020019238
       9785.8371    0.0368907   0.00852091     0.031095862     0.011648036
       9786.9231    0.0214964   0.00812014     0.048261136     0.011241222
       9788.0090    0.0150279   0.00842042    0.0055039127     0.011642328
       9789.0950   0.00401812    0.0103435     0.021145871     0.014087809
       9790.1810    0.0174330    0.0191029     0.034338087     0.026761251
       9791.2670    0.0492277    0.0284408     0.050427397     0.038357075
       9792.3529    0.0407575    0.0435245     0.079272858     0.079998458
       9793.4389    0.0716998    0.0471635     0.090702456     0.065622894
       9794.5249    0.0113023    0.0457487   -0.0063582035     0.063481152
       9795.6109   0.00185143    0.0395862    -0.051861051     0.066069723
       9796.6968   -0.0173878    0.0226989    -0.071254500     0.035504643
       9797.7828   0.00982437    0.0154694   -0.0069172271     0.025771611
       9798.8688  -0.00157460    0.0131744     0.031805942     0.017632956
       9799.9548   -0.0132968    0.0175614    0.0041421037     0.024334832
       9801.0407    0.0311102    0.0253675     0.083742515     0.035001576
       9802.1267    0.0324291    0.0263960     0.054481956     0.036357095
       9803.2127   -0.0199374    0.0259876    -0.042374221     0.035860228
       9804.2986    0.0503036    0.0217191     0.060830425     0.030140717
       9805.3846    0.0291133    0.0121920     0.044629413     0.016644553
       9806.4706    0.0653984   0.00884801     0.053191442     0.017577795
       9807.5566    0.0135494   0.00911661    0.0086952685     0.013892742
       9808.6425  -0.00299708    0.0110826    0.0042548451     0.015614750
       9809.7285    0.0175787    0.0121336     0.056920378     0.016867865
       9810.8145   -0.0183832    0.0125906    0.0086826722     0.017329343
       9811.9005    0.0131236    0.0139533    -0.019009199     0.019302575
       9812.9864    0.0264170    0.0164675     0.040255578     0.022834472
       9814.0724    0.0258644    0.0173793     0.062302193     0.024073451
       9815.1584    0.0412624    0.0174419     0.085179331     0.024051551
       9816.2443    0.0520120    0.0162865     0.082664784     0.022426197
       9817.3303   -0.0126061    0.0130522    0.0034960861     0.018094261
       9818.4163    0.0249851    0.0121044     0.059440494     0.016750387
       9819.5023   0.00291181    0.0123840     0.061450703     0.017152985
       9820.5882  -0.00428094    0.0124645     0.051998504     0.017292613
       9821.6742   -0.0107726    0.0114565    -0.028999839     0.015999079
       9822.7602 -0.000710681    0.0100028    -0.015694934     0.014039333
       9823.8462   0.00997886   0.00899413     0.010688527     0.012987684
       9824.9321   0.00964387   0.00857493     0.038850672     0.013924219
       9826.0181   0.00521902   0.00889196     0.021538530     0.012937121
       9827.1041    0.0298635   0.00909160     0.053609771     0.012324067
       9828.1900    0.0216730    0.0101118     0.061788107     0.013554822
       9829.2760   0.00756873    0.0112288     0.040018800     0.015408004
       9830.3620    0.0218361    0.0116955     0.047577136     0.016363904
       9831.4480   -0.0229714    0.0118223   -0.0028515663     0.019070188
       9832.5339   -0.0720597    0.0114018    -0.054158145     0.015754075
       9833.6199   -0.0144441    0.0104233    -0.011974330     0.014363538
       9834.7059   0.00271117   0.00949759    0.0085182724     0.012824185
       9835.7919    0.0124137   0.00915317     0.018206651     0.012534781
       9836.8778    0.0255208   0.00935208     0.037113383     0.012823618
       9837.9638    0.0373252   0.00912704     0.048299795     0.012714433
       9839.0498    0.0350424   0.00864607     0.065767449     0.012113950
       9840.1357    0.0433055   0.00854902     0.073005425     0.011838276
       9841.2217    0.0556912   0.00862281     0.033253253     0.011795082
       9842.3077    0.0345344   0.00860578     0.049605129     0.011801964
       9843.3937    0.0218479   0.00852241     0.070250956     0.011807700
       9844.4796    0.0267741   0.00907892     0.062361313     0.012429068
       9845.5656   0.00341671   0.00885380     0.029157578     0.012036594
       9846.6516   0.00381129   0.00869633     0.021914533     0.012071054
       9847.7376   -0.0218818   0.00969553  -3.9608736e-05     0.013701909
       9848.8235   0.00866740    0.0161854     0.042329099     0.022555698
       9849.9095  -0.00108360    0.0263620     0.037898190     0.037773738
       9850.9955   -0.0408777    0.0391490    -0.047696028     0.049715541
       9852.0814    0.0286578    0.0413124    0.0095919301     0.048804161
       9853.1674    0.0596316    0.0209062     0.028795127     0.028760439
       9854.2534    0.0162795    0.0110575     0.038117010     0.015609483
       9855.3394    0.0112701   0.00839298     0.030792417     0.011861240
       9856.4253    0.0202836   0.00835608     0.028865490     0.011902673
       9857.5113  -0.00963742   0.00858530   -0.0055195112     0.013560363
       9858.5973    0.0121434   0.00853510    0.0042886934     0.012491112
       9859.6833    0.0211391   0.00961126     0.023292514     0.012980693
       9860.7692    0.0271125   0.00868207     0.014406861     0.011966300
       9861.8552    0.0231480   0.00837854     0.016291990     0.011527766
       9862.9412    0.0128844   0.00842328   -0.0082312188     0.011617991
       9864.0271  -0.00456003   0.00824875   -0.0053648306     0.011445560
       9865.1131    0.0268045   0.00837734     0.027102445     0.011667642
       9866.1991    0.0186877   0.00846406     0.020769130     0.011692684
       9867.2851   0.00716573   0.00860948     0.017506111     0.012510529
       9868.3710    0.0302549   0.00925931     0.042147232     0.014323972
       9869.4570    0.0212999   0.00906094     0.039433193     0.012973233
       9870.5430    0.0272919   0.00977815     0.026508380     0.013628473
       9871.6290    0.0421816    0.0134935     0.057512265     0.018587535
       9872.7149    0.0771720    0.0319569     0.099410002     0.044400045
       9873.8009   -0.0234384    0.0471641    -0.054554366     0.065370056
       9874.8869   -0.0297692    0.0485537     -0.10387318     0.072852756
       9875.9729    0.0193969    0.0472698     0.029691681     0.069675015
       9877.0588   -0.0531996    0.0301857    -0.035094404     0.046050466
       9878.1448   -0.0214608    0.0132829    0.0068692285     0.018157449
       9879.2308    0.0257666   0.00913986     0.059431725     0.012637309
       9880.3167    0.0161486   0.00865125     0.016405832     0.011992277
       9881.4027    0.0232277   0.00917679     0.056035869     0.012488899
       9882.4887   0.00664482   0.00880423    -0.025155781     0.012157886
       9883.5747    0.0297319   0.00925925     0.049794382     0.012674337
       9884.6606    0.0708444   0.00985143      0.11911779     0.013567920
       9885.7466    0.0754760   0.00998223      0.10776201     0.014085950
       9886.8326    0.0313138    0.0114053     0.020981760     0.015686661
       9887.9186   0.00714137    0.0123661     0.026321481     0.016936923
       9889.0045    0.0289638    0.0122771     0.067025605     0.016579957
       9890.0905    0.0189060    0.0122065     0.063995576     0.017122903
       9891.1765   0.00648704    0.0107100     0.016461049     0.015071656
       9892.2624    0.0131097   0.00890591     0.014988181     0.012736051
       9893.3484    0.0130042   0.00952109     0.019364479     0.013800872
       9894.4344    0.0277423    0.0128375     0.056588097     0.018526046
       9895.5204    0.0479916    0.0249102     0.090750920     0.034430717
       9896.6063    0.0312125    0.0313466     0.031094447     0.043510480
       9897.6923    0.0337651    0.0320804     0.033376072     0.044466906
       9898.7783   0.00802123    0.0307151     0.052562905     0.042397978
       9899.8643    0.0437497    0.0200406     0.042646790     0.027861510
       9900.9502    0.0449363    0.0122826     0.056057548     0.019913296
       9902.0362    0.0605580    0.0106309     0.057711865     0.014657328
       9903.1222    0.0152470    0.0104921     0.044408740     0.014444080
       9904.2081    0.0700857    0.0104367     0.093547721     0.014557711
       9905.2941    0.0595178    0.0101775     0.087891862     0.013865674
       9906.3801    0.0277083   0.00947780     0.062625950     0.013094091
       9907.4661    0.0284143   0.00923018     0.058060166     0.012630497
       9908.5520    0.0299604   0.00916293     0.058309120     0.012589546
       9909.6380   0.00569860   0.00893725     0.027616124     0.012702643
       9910.7240    0.0249602   0.00911973     0.027477367     0.012565125
       9911.8100    0.0262373    0.0122122     0.044681658     0.018265554
       9912.8959    0.0291836    0.0160422     0.029276537     0.069369545
       9913.9819    0.0233635    0.0163585     0.052415963     0.025464142
       9915.0679    0.0361143    0.0328145     0.093144507     0.070323324
       9916.1538    0.0436427    0.0564820      0.10975415     0.083659818
       9917.2398    0.0601040    0.0524203     0.083608745     0.072341977
       9918.3258    0.0230653    0.0512366     -0.10190058     0.070967079
       9919.4118 -0.000944351    0.0416623    -0.061459362     0.055315957
       9920.4977    0.0172801    0.0187022     0.014040243     0.025103390
       9921.5837    0.0296060    0.0107082     0.051705428     0.014393183
       9922.6697    0.0362166   0.00916870     0.068548537     0.012857440
       9923.7557    0.0521140   0.00923209     0.056585970     0.012505267
       9924.8416    0.0547203   0.00964150     0.082920565     0.012937329
       9925.9276  -0.00583747   0.00917682     0.020778937     0.012664742
       9927.0136    0.0237349   0.00918048     0.058077453     0.012662022
       9928.0995    0.0363245   0.00897197     0.076512044     0.012478190
       9929.1855    0.0348129   0.00894248     0.023563406     0.012435153
       9930.2715    0.0288624   0.00913884     0.042890939     0.017106737
       9931.3575    0.0205797   0.00934058     0.032075034     0.014334833
       9932.4434  -0.00287968   0.00870972   -0.0033464381     0.013252882
       9933.5294    0.0381139   0.00915441     0.065268446     0.012573318
       9934.6154    0.0586807   0.00925548     0.091483956     0.012865174
       9935.7014    0.0730662   0.00923901     0.099437183     0.012934788
       9936.7873    0.0439655   0.00923740     0.040657626     0.012736989
       9937.8733    0.0350073   0.00913316     0.054484576     0.012697252
       9938.9593    0.0195550   0.00960586     0.052965620     0.013294791
       9940.0452    0.0172923    0.0100711     0.056135957     0.013831860
       9941.1312  -0.00208242    0.0119757    0.0049973704     0.017153351
       9942.2172    0.0464993    0.0244112     0.064110329     0.037947573
       9943.3032    0.0190403    0.0400016     0.072404902     0.066249385
       9944.3891    0.0355211    0.0374644     0.032178629     0.059174975
       9945.4751    0.0830717    0.0408394     0.040337877     0.087394311
       9946.5611  -0.00939098    0.0464318    -0.012579891     0.064010467
       9947.6471    0.0260502    0.0494575     0.052292096     0.068379468
       9948.7330    0.0531266    0.0525371     0.038101942     0.072498210
       9949.8190    0.0297518    0.0522772     0.073651975     0.072072363
       9950.9050    0.0373915    0.0443634   -0.0084828160     0.061316538
       9951.9910    0.0914687    0.0311637     0.011570254     0.043205254
       9953.0769    0.0962557    0.0206929      0.14776937     0.028717307
       9954.1629    0.0819927    0.0143158      0.12379760     0.019850127
       9955.2489    0.0481616    0.0117639     0.083205764     0.016374365
       9956.3348    0.0373148    0.0158714     0.076786445     0.022031233
       9957.4208   0.00593074    0.0375820     0.068569938     0.051779437
       9958.5068     0.195299    0.0455734      0.27575640     0.081868923
       9959.5928     0.155574    0.0459731      0.13272980     0.063522659
       9960.6787   -0.0298586    0.0448439     0.069459630     0.061904826
       9961.7647    0.0319989    0.0381037      0.15746210     0.052495076
       9962.8507   -0.0307228    0.0405598    -0.045297488     0.055950971
       9963.9367    0.0935322    0.0452518     0.057329988     0.062518035
       9965.0226    0.0211112    0.0447709    0.0013687713     0.062096315
       9966.1086   0.00981603    0.0408650   -0.0098796116     0.056547040
       9967.1946    0.0949733    0.0235443      0.19172071     0.032384498
       9968.2805    0.0163796    0.0117095     0.019168929     0.016126696
       9969.3665  -0.00362949   0.00976494     0.017666460     0.013493402
       9970.4525    0.0272415    0.0105208     0.037748533     0.014300536
       9971.5385  0.000789300    0.0144684    -0.029824586     0.056345693
       9972.6244    0.0451760    0.0217770     0.072809698     0.027555850
       9973.7104    0.0275385    0.0286949     0.019204309     0.036919443
       9974.7964    0.0231662    0.0266139     0.091744912     0.037116908
       9975.8824    0.0913837    0.0267536      0.13630256     0.037163355
       9976.9683    0.0295528    0.0231783     0.035595105     0.031933333
       9978.0543    0.0526866    0.0163723      0.10385859     0.022776843
       9979.1403    0.0605396    0.0151276     0.090197903     0.020945654
       9980.2262    0.0391193    0.0159667     0.083466144     0.045576555
       9981.3122    0.0389993    0.0156099     0.036682057     0.021450942
       9982.3982    0.0151603    0.0149549     0.053475022     0.020915639
       9983.4842    0.0128727    0.0130667    0.0047721640     0.018142760
       9984.5701    0.0413029    0.0111871     0.047784344     0.015582138
       9985.6561    0.0438889    0.0101766     0.055955534     0.014080436
       9986.7421    0.0166186   0.00933636     0.044641455     0.013180379
       9987.8281    0.0164964   0.00943818     0.018916769     0.012844757
       9988.9140    0.0185233   0.00953507     0.034189786     0.013033948
       9990.0000    0.0368207   0.00915310     0.053628417     0.012895351
       9991.0860    0.0490452   0.00929613     0.059559799     0.013017471
       9992.1719    0.0231901   0.00942088     0.049879558     0.013291534
       9993.2579    0.0400720   0.00954840     0.086595510     0.013434883
       9994.3439    0.0417660   0.00964096     0.050056925     0.013228774
       9995.4299    0.0420355   0.00935407     0.039022064     0.013085048
       9996.5158   0.00882425   0.00854008     0.038884365     0.012482916
       9997.6018    0.0183640   0.00856605     0.046726172     0.012657940
       9998.6878    0.0113521   0.00954983     0.029679557     0.013321853
       9999.7738   0.00956389    0.0118002   -0.0020172401     0.016531963
       10000.860    0.0104104    0.0196893     0.019442713     0.027078654
       10001.946   0.00480622    0.0237070     0.040928087     0.032473540
       10003.032    0.0424946    0.0240673     0.052307782     0.033269120
