       9750.0000   -0.0239899    0.0441527    -0.023989885
       9751.0860  -0.00273414   0.00509837   -0.0027341449
       9752.1719   -0.0131770    0.0229733    -0.013177006
       9753.2579   0.00372387   0.00608933    0.0037238720
       9754.3439   -0.0461162    0.0756985    -0.046116248
       9755.4299   0.00463229   0.00603510    0.0046322869
       9756.5158    0.0182359    0.0304570     0.018235853
       9757.6018    0.0420155    0.0429673     0.042015477
       9758.6878    0.0350129    0.0527593     0.035012941
       9759.7738  0.000935032   0.00133723   0.00093503219
       9760.8597   -0.0245085    0.0350267    -0.024508506
       9761.9457    0.0310749    0.0438112     0.031074895
       9763.0317   -0.0248474    0.0371178    -0.024847384
       9764.1176   -0.0201632    0.0316320    -0.020163233
       9765.2036    0.0540537    0.0894331     0.054053717
       9766.2896   0.00836184    0.0148493    0.0083618415
       9767.3756    0.0286288    0.0537756     0.028628770
       9768.4615    0.0450133    0.0711868     0.045013252
       9769.5475    0.0194366    0.0320385     0.019436608
       9770.6335   0.00964862    0.0158507    0.0096486244
       9771.7195    0.0568763    0.0652307     0.056876327
       9772.8054    0.0597692    0.0841730     0.059769243
       9773.8914   -0.0111635    0.0166542    -0.011163525
       9774.9774    0.0600840     0.101531     0.060083973
       9776.0633    0.0958128     0.145594     0.095812846
       9777.1493    0.0556197     0.100819     0.055619652
       9778.2353    0.0513279    0.0764802     0.051327867
       9779.3213    0.0488619    0.0747070     0.048861885
       9780.4072   -0.0539380    0.0800384    -0.053937990
       9781.4932   0.00395128   0.00533870    0.0039512820
       9782.5792  -0.00826340    0.0198354   -0.0082633979
       9783.6652    0.0607702     0.125973     0.060770206
       9784.7511     0.118472     0.147864      0.11847150
       9785.8371    0.0833147     0.125744     0.083314684
       9786.9231    0.0614659    0.0917360     0.061465878
       9788.0090    0.0456065    0.0983036     0.045606466
       9789.0950     0.115210     0.151286      0.11521022
       9790.1810    0.0476783    0.0965413     0.047678300
       9791.2670     0.101984     0.113123      0.10198448
       9792.3529     0.124288     0.144359      0.12428782
       9793.4389   -0.0435505    0.0501446    -0.043550495
       9794.5249     0.122968     0.161889      0.12296823
       9795.6109    0.0211632    0.0269595     0.021163216
       9796.6968    0.0648856    0.0953520     0.064885555
       9797.7828    0.0363081    0.0690643     0.036308128
       9798.8688  -0.00228290   0.00430764   -0.0022828964
       9799.9548    0.0392110    0.0658353     0.039211030
       9801.0407     0.108231     0.172327      0.10823132
       9802.1267    0.0187182    0.0312715     0.018718160
       9803.2127    0.0105869    0.0204842     0.010586854
       9804.2986    0.0472117    0.0953464     0.047211675
       9805.3846  -0.00407036   0.00850636   -0.0040703553
       9806.4706    0.0812419     0.137463     0.081241885
       9807.5566    0.0818365     0.132106     0.081836487
       9808.6425    0.0644663     0.125291     0.064466274
       9809.7285    0.0374953    0.0683164     0.037495286
       9810.8145    0.0591823    0.0960521     0.059182315
       9811.9005    0.0214749    0.0333533     0.021474918
       9812.9864    0.0115664    0.0304341     0.011566438
       9814.0724    0.0450084    0.0904237     0.045008368
       9815.1584    0.0519837    0.0969740     0.051983741
       9816.2443    0.0147662    0.0309444     0.014766237
       9817.3303    0.0616836     0.128650     0.061683615
       9818.4163    0.0504346     0.100652     0.050434567
       9819.5023    0.0564877    0.0986269     0.056487663
       9820.5882     0.118122     0.207329      0.11812237
       9821.6742    0.0496333     0.118172     0.049633297
       9822.7602    0.0931466     0.190726     0.093146617
       9823.8462    0.0440587     0.117250     0.044058671
       9824.9321 -0.000129334  0.000319456  -0.00012933415
       9826.0181    0.0739911     0.132408     0.073991082
       9827.1041    0.0645560     0.149887     0.064556048
       9828.1900    0.0784051     0.198168     0.078405145
       9829.2760    0.0851614     0.177347     0.085161399
       9830.3620   0.00659932    0.0138139    0.0065993248
       9831.4480    0.0726694     0.146069     0.072669400
       9832.5339    0.0704581     0.135166     0.070458145
       9833.6199    0.0773850     0.128913     0.077385006
       9834.7059   -0.0329142    0.0541972    -0.032914167
       9835.7919 -0.000899523   0.00150212  -0.00089952257
       9836.8778    0.0300698    0.0518152     0.030069804
       9837.9638   -0.0301791    0.0488939    -0.030179086
       9839.0498    0.0942286     0.165989     0.094228578
       9840.1357     0.119321     0.170726      0.11932115
       9841.2217     0.104871     0.142969      0.10487067
       9842.3077     0.108023     0.190985      0.10802309
       9843.3937    0.0834710     0.173763     0.083471008
       9844.4796     0.152080     0.171922      0.15208020
       9845.5656    0.0236609    0.0374185     0.023660916
       9846.6516   0.00967027    0.0236576    0.0096702654
       9847.7376    0.0117914    0.0303980     0.011791374
       9848.8235    0.0634327     0.136812     0.063432739
       9849.9095     0.100258     0.148531      0.10025824
       9850.9955    0.0820302     0.152306     0.082030239
       9852.0814    0.0387605    0.0676729     0.038760506
       9853.1674     0.119139     0.244578      0.11913937
       9854.2534    0.0754858     0.121663     0.075485752
       9855.3394   -0.0219910    0.0470121    -0.021991024
       9856.4253    0.0388979    0.0671315     0.038897859
       9857.5113    0.0263598    0.0669054     0.026359799
       9858.5973    0.0103270    0.0227959     0.010327014
       9859.6833    0.0426101    0.0969088     0.042610052
       9860.7692    0.0357293     0.100469     0.035729272
       9861.8552    0.0765128     0.136232     0.076512772
       9862.9412    0.0310567    0.0568630     0.031056709
       9864.0271    0.0198731    0.0345946     0.019873115
       9865.1131    0.0602653     0.122571     0.060265348
       9866.1991    0.0445214    0.0992539     0.044521363
       9867.2851    0.0429138    0.0935013     0.042913836
       9868.3710    0.0362956    0.0664881     0.036295564
       9869.4570    0.0712307     0.128973     0.071230713
       9870.5430    0.0200066    0.0377711     0.020006570
       9871.6290     0.129177     0.261100      0.12917747
       9872.7149    0.0622536    0.0898690     0.062253622
       9873.8009     0.130032     0.176484      0.13003202
       9874.8869     0.184733     0.333133      0.18473271
       9875.9729   -0.0784161     0.121981    -0.078416100
       9877.0588     0.117175     0.189586      0.11717462
       9878.1448     0.122098     0.170838      0.12209796
       9879.2308    0.0898784     0.129332     0.089878448
       9880.3167    0.0757036     0.109418     0.075703608
       9881.4027     0.150627     0.233564      0.15062671
       9882.4887    0.0557171    0.0881735     0.055717078
       9883.5747    0.0221906    0.0378789     0.022190576
       9884.6606    0.0123950    0.0236322     0.012395019
       9885.7466    0.0413906    0.0584426     0.041390567
       9886.8326  -0.00346465   0.00513044   -0.0034646491
       9887.9186    0.0272363    0.0691342     0.027236262
       9889.0045    0.0526005    0.0987915     0.052600534
       9890.0905    0.0929846     0.166337     0.092984568
       9891.1765     0.103210     0.199108      0.10321041
       9892.2624     0.119526     0.199282      0.11952612
       9893.3484    0.0661165     0.135309     0.066116462
       9894.4344    0.0907721     0.150340     0.090772109
       9895.5204  -0.00119658   0.00206145   -0.0011965841
       9896.6063    0.0883873     0.136403     0.088387312
       9897.6923    0.0521063    0.0625069     0.052106318
       9898.7783     0.140949     0.253384      0.14094881
       9899.8643  -0.00266024   0.00586671   -0.0026602355
       9900.9502   -0.0247285    0.0477862    -0.024728541
       9902.0362    0.0820528     0.145654     0.082052751
       9903.1222     0.113924     0.242002      0.11392363
       9904.2081    0.0989547     0.161968     0.098954674
       9905.2941    0.0520241    0.0961044     0.052024108
       9906.3801    0.0327413    0.0626393     0.032741295
       9907.4661    0.0589189     0.132060     0.058918908
       9908.5520   0.00968216    0.0186304    0.0096821585
       9909.6380    0.0437754    0.0706844     0.043775375
       9910.7240    0.0539937     0.116969     0.053993724
       9911.8100    0.0566376     0.118529     0.056637650
       9912.8959     0.151368     0.265199      0.15136811
       9913.9819    0.0587735    0.0895015     0.058773500
       9915.0679     0.195023     0.177251      0.19502308
       9916.1538     0.189550     0.144724      0.18954988
       9917.2398     0.292735     0.282425      0.29273494
       9918.3258     0.181258     0.193253      0.18125835
       9919.4118  -0.00908714    0.0116493   -0.0090871353
       9920.4977    0.0104208    0.0145753     0.010420817
       9921.5837     0.103267     0.156602      0.10326693
       9922.6697    0.0373300    0.0593866     0.037329976
       9923.7557   -0.0211991    0.0353388    -0.021199104
       9924.8416    0.0740206     0.134082     0.074020639
       9925.9276    0.0483838    0.0777747     0.048383830
       9927.0136    0.0206771    0.0562799     0.020677065
       9928.0995    0.0355531    0.0631920     0.035553104
       9929.1855     0.108089     0.161106      0.10808856
       9930.2715     0.135431     0.164661      0.13543148
       9931.3575    0.0864404     0.153681     0.086440426
       9932.4434    0.0579426     0.113291     0.057942643
       9933.5294    0.0664719     0.113779     0.066471876
       9934.6154    0.0668525     0.130888     0.066852535
       9935.7014    0.0347521    0.0559811     0.034752145
       9936.7873   -0.0131615    0.0213027    -0.013161451
       9937.8733   -0.0166292    0.0361435    -0.016629209
       9938.9593    0.0351181    0.0417809     0.035118113
       9940.0452    0.0472292    0.0544335     0.047229157
       9941.1312    0.0897033     0.116505     0.089703296
       9942.2172    0.0684791    0.0971557     0.068479087
       9943.3032     0.117669     0.164970      0.11766865
       9944.3891    0.0166874    0.0175938     0.016687375
       9945.4751    -0.133633     0.183857     -0.13363257
       9946.5611     0.321797     0.253953      0.32179716
       9947.6471     0.206744     0.214536      0.20674422
       9948.7330     0.187346     0.123089      0.18734613
       9949.8190    0.0512380    0.0594968     0.051238039
       9950.9050     0.162730     0.149486      0.16273040
       9951.9910    0.0463146    0.0511935     0.046314590
       9953.0769    0.0113346    0.0160913     0.011334604
       9954.1629    0.0325415    0.0423483     0.032541458
       9955.2489    0.0501102    0.0672765     0.050110247
       9956.3348   0.00928503    0.0120764    0.0092850282
       9957.4208    0.0942150    0.0998124     0.094215039
       9958.5068     0.234496     0.275314      0.23449647
       9959.5928    -0.164257     0.201975     -0.16425709
       9960.6787    -0.243710     0.278660     -0.24371001
       9961.7647    -0.153227     0.201837     -0.15322695
       9962.8507   -0.0210577    0.0248764    -0.021057708
       9963.9367    0.0899211     0.109369     0.089921084
       9965.0226     0.145156     0.182028      0.14515579
       9966.1086     0.200669     0.194376      0.20066922
       9967.1946     0.137132     0.154113      0.13713163
       9968.2805     0.119027     0.193633      0.11902653
       9969.3665    0.0247494    0.0399594     0.024749424
       9970.4525  -0.00879071    0.0171805   -0.0087907089
       9971.5385    0.0307619    0.0624673     0.030761935
       9972.6244   -0.0587804    0.0736081    -0.058780436
       9973.7104    0.0658391    0.0836020     0.065839106
       9974.7964    0.0847965     0.123698     0.084796490
       9975.8824  -0.00188118   0.00283162   -0.0018811813
       9976.9683   -0.0241197    0.0270848    -0.024119680
       9978.0543     0.124395     0.159678      0.12439524
       9979.1403    0.0181616    0.0328933     0.018161610
       9980.2262   -0.0144520    0.0250812    -0.014452044
       9981.3122   -0.0439674    0.0748081    -0.043967407
       9982.3982    0.0792109     0.129247     0.079210903
       9983.4842    0.0981690     0.118803     0.098168970
       9984.5701    0.0863715     0.155356     0.086371513
       9985.6561    0.0929858     0.120290     0.092985846
       9986.7421     0.108467     0.140392      0.10846673
       9987.8281    0.0508410    0.0757577     0.050840991
       9988.9140    0.0807050     0.147495     0.080704979
       9990.0000    0.0764217     0.107749     0.076421740
       9991.0860    0.0762286     0.101611     0.076228636
       9992.1719    0.0663430    0.0906080     0.066343031
       9993.2579   0.00557394   0.00927432    0.0055739417
       9994.3439   -0.0108960    0.0214370    -0.010896010
       9995.4299    0.0290807    0.0479912     0.029080715
       9996.5158    0.0877624     0.145502     0.087762377
       9997.6018     0.148844     0.226893      0.14884370
       9998.6878    0.0595347    0.0809996     0.059534657
       9999.7738     0.139143     0.186300      0.13914258
       10000.860    0.0951136     0.151934     0.095113601
       10001.946    0.0249921    0.0399338     0.024992118
       10003.032   0.00509307   0.00763931    0.0050930730
       10004.118    0.0316873    0.0554880     0.031687313
       10005.204   -0.0137941    0.0162411    -0.013794072
       10006.290    0.0646499    0.0979670     0.064649879
       10007.376    0.0377146    0.0602702     0.037714574
       10008.462    0.0401865    0.0699077     0.040186519
       10009.548    0.0432843    0.0701224     0.043284313
       10010.633    0.0541118    0.0738907     0.054111788
       10011.719   -0.0284525    0.0349931    -0.028452503
       10012.805     0.117539     0.171238      0.11753855
       10013.891     0.465709     0.291740      0.46570861
       10014.977     0.197730     0.195920      0.19773021
       10016.063    0.0303991    0.0279358     0.030399122
       10017.149   -0.0828540    0.0546749    -0.082853994
       10018.235    0.0853586    0.0942147     0.085358566
       10019.321   -0.0517774    0.0807434    -0.051777401
       10020.407    0.0750481    0.0947591     0.075048110
       10021.493     0.159971     0.209917      0.15997082
       10022.579    0.0681741     0.105748     0.068174115
       10023.665    0.0670905    0.0911160     0.067090546
       10024.751    0.0942098     0.127830     0.094209786
       10025.837    -0.100961     0.135869     -0.10096081
       10026.923   -0.0751857    0.0941926    -0.075185696
       10028.009    -0.102259     0.127668     -0.10225915
       10029.095     0.151106     0.151847      0.15110597
       10030.181     0.199731     0.185817      0.19973066
       10031.267     0.181325     0.229715      0.18132544
       10032.353     0.104256     0.175052      0.10425632
       10033.439     0.118977     0.174048      0.11897696
       10034.525     0.117618     0.135596      0.11761777
       10035.611    0.0508610    0.0714049     0.050861006
       10036.697    0.0609740     0.103527     0.060973958
       10037.783    0.0820749     0.127351     0.082074880
       10038.869     0.125324     0.196553      0.12532393
       10039.955    0.0423908    0.0844649     0.042390796
       10041.041    0.0636062     0.117793     0.063606238
       10042.127     0.123927     0.172559      0.12392703
       10043.213     0.129068     0.245151      0.12906783
       10044.299     0.262195     0.310998      0.26219458
       10045.385    0.0962801     0.126627     0.096280138
       10046.471     0.114286     0.248200      0.11428571
       10047.557     0.194017     0.277444      0.19401681
       10048.643     0.159527     0.252562      0.15952742
       10049.729     0.140738     0.210805      0.14073784
       10050.814    0.0945910     0.130426     0.094591038
       10051.900     0.126488     0.202787      0.12648794
       10052.986    0.0844698     0.127202     0.084469812
       10054.072    0.0517478     0.104033     0.051747801
       10055.158    0.0399074    0.0632846     0.039907442
       10056.244    0.0840067     0.129576     0.084006693
       10057.330     0.148173     0.185170      0.14817346
       10058.416     0.131850     0.175222      0.13184957
       10059.502     0.138224     0.223021      0.13822431
       10060.588     0.133975     0.183355      0.13397466
       10061.674   0.00546503   0.00903715    0.0054650262
       10062.760   -0.0466175    0.0678745    -0.046617542
       10063.846   -0.0367344    0.0521441    -0.036734376
       10064.932  -0.00742669   0.00869792   -0.0074266932
       10066.018  -0.00338363   0.00520298   -0.0033836304
       10067.104    0.0229483    0.0367088     0.022948287
       10068.190   -0.0821014     0.131870    -0.082101434
