      9827.10    0.0596943     0.244324
      9828.19    0.0354438     0.188265
      9829.28    0.0332525     0.182353
      9830.36    0.0137152     0.117112
      9831.45  -0.00381622     0.234198
      9832.53    0.0451387     0.212459
      9833.62    0.0493186     0.222078
      9834.71    0.0699900     0.264556
      9835.79    0.0342512     0.185071
      9836.88    0.0290376     0.170404
      9837.96    0.0475810     0.218131
      9839.05    0.0307509     0.175359
      9840.14    0.0158788     0.126011
      9841.22    0.0461376     0.214797
      9842.31    0.0495006     0.222487
      9843.39    0.0499059     0.223396
      9844.48    0.0459380     0.214332
      9845.57    0.0217286     0.147406
      9846.65   0.00116243    0.0340944
      9847.74    0.0663966     0.257675
      9848.82    0.0929408     0.304862
      9849.91    0.0784153     0.280027
      9851.00   -0.0265394     0.234198
      9852.08   0.00502257    0.0708701
      9853.17    0.0198438     0.140868
      9854.25    0.0242245     0.155642
      9855.34   -0.0279786     0.234198
      9856.43    0.0237710     0.154178
      9857.51    0.0235578     0.153485
      9858.60  -0.00117099     0.234198
      9859.68    0.0413095     0.203247
      9860.77    0.0373132     0.193166
      9861.86    0.0197722     0.140614
      9862.94    0.0242069     0.155586
      9864.03    0.0523918     0.228893
      9865.11    0.0718425     0.268035
      9866.20    0.0663662     0.257616
      9867.29    0.0841769     0.290132
      9868.37 -0.000922750     0.234198
      9869.46  -0.00720953     0.234198
      9870.54    0.0634350     0.251863
      9871.63    0.0785456     0.280260
      9872.71    0.0548294     0.234157
      9873.80   -0.0355899     0.234198
      9874.89   -0.0673909     0.234198
      9875.97    -0.102277     0.234198
      9877.06   -0.0296541     0.234198
      9878.14    0.0355992     0.188678
      9879.23    0.0577108     0.240231
      9880.32    0.0578433     0.240506
      9881.40    0.0281404     0.167751
      9882.49    0.0394849     0.198708
      9883.57    0.0318015     0.178330
      9884.66    0.0235958     0.153609
      9885.75    0.0387239     0.196784
      9886.83    0.0632640     0.251523
      9887.92    0.0419104     0.204720
      9889.00    0.0390080     0.197504
      9890.09    0.0167084     0.129261
      9891.18   -0.0126080     0.234198
      9892.26   -0.0192174     0.234198
      9893.35    0.0469571     0.216696
      9894.43    0.0274075     0.165552
      9895.52    0.0307616     0.175390
      9896.61    0.0427652     0.206798
      9897.69    0.0338604     0.184012
      9898.78    0.0393025     0.198249
      9899.86    0.0340779     0.184602
      9900.95    0.0316341     0.177860
      9902.04 -0.000755749     0.234198
      9903.12    0.0377653     0.194333
      9904.21    0.0341054     0.184676
      9905.29    0.0132893     0.115279
      9906.38    0.0587018     0.242285
      9907.47    0.0348508     0.186684
      9908.55    0.0437586     0.209186
      9909.64    0.0419262     0.204759
      9910.72    0.0662547     0.257400
      9911.81    0.0589930     0.242885
      9912.90    0.0364697     0.190970
      9913.98    0.0313735     0.177126
      9915.07    0.0275395     0.165950
      9916.15    0.0643960     0.253764
      9917.24    0.0876562     0.296068
      9918.33     0.147534     0.384101
      9919.41    0.0764015     0.276408
      9920.50    0.0490372     0.221443
      9921.58    0.0470113     0.216821
      9922.67    0.0255536     0.159855
      9923.76    0.0344904     0.185716
      9924.84    0.0104887     0.102414
      9925.93    0.0133578     0.115576
      9927.01    0.0389366     0.197324
      9928.10    0.0304972     0.174635
      9929.19  -0.00233085     0.234198
      9930.27    0.0325194     0.180331
      9931.36   0.00181130    0.0425593
      9932.44   0.00623717    0.0789757
      9933.53    0.0301834     0.173734
      9934.62    0.0709097     0.266289
      9935.70    0.0449685     0.212058
      9936.79    0.0372830     0.193088
      9937.87    0.0621701     0.249339
      9938.96    0.0307603     0.175386
      9940.04   0.00882612    0.0939474
      9941.13    0.0321950     0.179430
      9942.22    0.0684757     0.261679
      9943.30    0.0573495     0.239477
      9944.39   -0.0156412     0.234198
      9945.48     0.102215     0.319712
      9946.56    0.0345665     0.185921
      9947.65    -0.100043     0.234198
      9948.73   -0.0844872     0.234198
      9949.82   0.00882044    0.0939172
      9950.91   -0.0519260     0.234198
      9951.99   0.00966980    0.0983351
      9953.08    0.0417240     0.204264
      9954.16    0.0295630     0.171939
      9955.25    0.0282243     0.168001
      9956.33    0.0829230     0.287964
      9957.42   0.00392458    0.0626464
      9958.51   -0.0367237     0.234198
      9959.59   -0.0710368     0.234198
      9960.68    0.0216428     0.147115
      9961.76    0.0676999     0.260192
      9962.85    0.0301885     0.173748
      9963.94     0.107850     0.328405
      9965.02    0.0499621     0.223522
      9966.11     0.122445     0.349921
      9967.19    0.0623460     0.249692
      9968.28    0.0237048     0.153964
      9969.37    0.0631063     0.251210
      9970.45    0.0488205     0.220954
      9971.54    0.0785632     0.280291
      9972.62    0.0685166     0.261757
      9973.71   -0.0316705     0.234198
      9974.80    0.0396534     0.199132
      9975.88     0.153664     0.392000
      9976.97    0.0517431     0.227471
      9978.05    0.0366824     0.191527
      9979.14  -0.00731643     0.234198
      9980.23   0.00722713    0.0850125
      9981.31    0.0187004     0.136750
      9982.40    0.0807918     0.284239
      9983.48    0.0144293     0.120122
      9984.57    0.0207966     0.144210
      9985.66    0.0329629     0.181557
      9986.74    0.0284363     0.168631
      9987.83    0.0584722     0.241810
      9988.91    0.0452798     0.212791
      9990.00    0.0599632     0.244874
      9991.09    0.0444226     0.210767
      9992.17    0.0711009     0.266647
      9993.26    0.0359631     0.189639
      9994.34    0.0100342     0.100171
      9995.43    0.0251627     0.158627
      9996.52    0.0141938     0.119138
      9997.60    0.0239711     0.154826
      9998.69    0.0448245     0.211718
      9999.77    0.0710330     0.266520
      10000.9    0.0407513     0.201869
      10001.9     0.131937     0.363231
      10003.0    0.0151643     0.123143
      10004.1    0.0309852     0.176026
      10005.2    0.0162334     0.127410
      10006.3    0.0412032     0.202986
      10007.4    0.0425424     0.206258
      10008.5    0.0460819     0.214667
      10009.5    0.0806533     0.283995
      10010.6    0.0320291     0.178967
      10011.7    0.0370241     0.192417
      10012.8    0.0893798     0.298965
      10013.9    0.0893882     0.298979
      10015.0    0.0867821     0.294588
      10016.1   -0.0483638     0.234198
      10017.1   -0.0648822     0.234198
      10018.2    0.0641165     0.253212
      10019.3   -0.0236572     0.234198
      10020.4    0.0676319     0.260061
      10021.5    0.0697605     0.264122
      10022.6    0.0496734     0.222875
      10023.7    0.0865895     0.294261
      10024.8    0.0556388     0.235879
      10025.8    0.0824457     0.287134
      10026.9    0.0736769     0.271435
      10028.0    0.0859810     0.293225
      10029.1     0.134919     0.367313
      10030.2    0.0712520     0.266931
      10031.3    0.0461363     0.214794
      10032.4    0.0760971     0.275857
      10033.4    0.0666222     0.258113
      10034.5    0.0504552     0.224622
      10035.6    0.0533110     0.230892
      10036.7    0.0765537     0.276683
      10037.8    0.0324265     0.180074
      10038.9    0.0485922     0.220436
      10040.0    0.0768452     0.277210
      10041.0    0.0714137     0.267233
      10042.1    0.0393209     0.198295
      10043.2    0.0646242     0.254213
      10044.3    0.0126933     0.112665
      10045.4     0.127417     0.356956
      10046.5    0.0543980     0.233234
      10047.6    0.0754742     0.274726
      10048.6    0.0387783     0.196922
      10049.7   0.00874247    0.0935012
      10050.8    0.0742363     0.272463
      10051.9    0.0998417     0.315977
      10053.0    0.0911690     0.301942
      10054.1    0.0298032     0.172636
      10055.2    0.0944527     0.307332
      10056.2    0.0418235     0.204508
      10057.3    0.0506535     0.225063
      10058.4    0.0482599     0.219681
      10059.5    0.0872437     0.295371
      10060.6    0.0667471     0.258355
      10061.7     0.150448     0.387876
      10062.8  -0.00183699     0.234198
      10063.8   -0.0210577     0.234198
      10064.9    0.0888728     0.298115
      10066.0    0.0505921     0.224927
      10067.1 -0.000130987     0.234198
      10068.2    0.0209167     0.144626
      10069.3    0.0684322     0.261596
      10070.4    0.0476062     0.218189
      10071.4    0.0459167     0.214282
      10072.5    0.0799360     0.282730
      10073.6  -0.00783042     0.234198
      10074.7    0.0207380     0.144007
      10075.8    0.0622363     0.249472
      10076.9    0.0210694     0.145153
      10078.0   0.00358871    0.0599059
      10079.0    0.0233490     0.152804
      10080.1    0.0352924     0.187863
      10081.2    0.0297573     0.172503
      10082.3    0.0533478     0.230971
      10083.4   -0.0700322     0.234198
      10084.5     0.134641     0.366934
      10085.6     0.115220     0.339441
      10086.7    0.0319782     0.178825
      10087.7    0.0773312     0.278085
      10088.8    0.0239979     0.154913
      10089.9    0.0651884     0.255320
      10091.0    0.0813716     0.285257
      10092.1    0.0555373     0.235664
      10093.2  0.000119664    0.0109391
      10094.3    0.0301271     0.173571
      10095.3    0.0634193     0.251832
      10096.4   -0.0252879     0.234198
      10097.5    0.0718125     0.267979
      10098.6    0.0649606     0.254874
      10099.7     0.101023     0.317841
      10100.8    0.0226100     0.150366
      10101.9    0.0826411     0.287474
      10102.9   0.00986101    0.0993026
      10104.0    0.0535902     0.231496
      10105.1   -0.0315800     0.234198
      10106.2     0.107310     0.327582
      10107.3   -0.0132826     0.234198
      10108.4     0.140502     0.374836
      10109.5    0.0241277     0.155331
      10110.5    0.0318088     0.178350
      10111.6    0.0416932     0.204189
      10112.7    0.0790765     0.281205
      10113.8    0.0298120     0.172661
      10114.9    0.0586024     0.242079
      10116.0    0.0618762     0.248749
      10117.1    0.0314447     0.177327
      10118.1    0.0569418     0.238625
      10119.2   0.00974261    0.0987047
      10120.3    0.0330470     0.181788
      10121.4    0.0191242     0.138290
      10122.5    0.0111865     0.105766
      10123.6    0.0856661     0.292688
      10124.7     0.107871     0.328438
      10125.7     0.212386     0.460854
      10126.8     0.101798     0.319058
      10127.9    0.0497213     0.222983
      10129.0   -0.0541236     0.234198
      10130.1    0.0549857     0.234490
      10131.2     0.103397     0.321554
      10132.3    0.0547298     0.233944
      10133.3    0.0321680     0.179354
      10134.4    0.0536740     0.231676
      10135.5    0.0756968     0.275130
      10136.6    0.0196884     0.140315
      10137.7    0.0417973     0.204444
      10138.8  -0.00585815     0.234198
      10139.9  -0.00672526     0.234198
      10141.0    0.0646923     0.254347
      10142.0    0.0539977     0.232374
      10143.1    0.0376511     0.194039
      10144.2    0.0115260     0.107359
      10145.3  0.000602456    0.0245450
      10146.4    0.0370946     0.192600
      10147.5    0.0815108     0.285501
      10148.6   0.00453381    0.0673336
      10149.6 -0.000561383     0.234198
      10150.7    0.0648683     0.254693
      10151.8    0.0891511     0.298582
      10152.9    0.0508806     0.225567
      10154.0   0.00402528    0.0634451
      10155.1   -0.0935039     0.234198
      10156.2    0.0340727     0.184588
      10157.2     0.167474     0.409235
      10158.3    0.0645714     0.254109
      10159.4     0.101172     0.318075
      10160.5    0.0676635     0.260122
      10161.6    0.0608624     0.246703
      10162.7    0.0375353     0.193740
      10163.8    0.0142899     0.119540
      10164.8    0.0346819     0.186231
      10165.9    0.0448212     0.211710
      10167.0   0.00250966    0.0500965
      10168.1    0.0373413     0.193239
      10169.2    0.0251291     0.158522
      10170.3   -0.0214449     0.234198
      10171.4    0.0953209     0.308741
      10172.4    -0.138696     0.234198
      10173.5    -0.236458     0.234198
      10174.6    0.0420309     0.205014
      10175.7    -0.111340     0.234198
      10176.8   -0.0482658     0.234198
      10177.9    0.0392416     0.198095
      10179.0    0.0501571     0.223958
      10180.0   0.00948311    0.0973813
      10181.1    0.0578525     0.240526
      10182.2     0.106156     0.325816
      10183.3    0.0659397     0.256787
      10184.4     0.113893     0.337480
      10185.5    0.0899173     0.299862
      10186.6    0.0430051     0.207377
      10187.6    0.0500423     0.223701
      10188.7    0.0620963     0.249191
      10189.8    0.0665921     0.258054
      10190.9    0.0835458     0.289043
      10192.0   -0.0486553     0.234198
      10193.1     0.122370     0.349814
      10194.2    0.0923844     0.303948
      10195.2   0.00520046    0.0721142
      10196.3    0.0791033     0.281253
      10197.4    0.0567072     0.238133
      10198.5     0.107286     0.327545
      10199.6     0.105656     0.325048
      10200.7    0.0273155     0.165274
      10201.8    0.0216714     0.147212
      10202.9     0.115297     0.339554
      10203.9    0.0402378     0.200594
      10205.0    0.0251225     0.158501
      10206.1    0.0426125     0.206428
      10207.2   -0.0542554     0.234198
      10208.3    0.0255701     0.159907
      10209.4    0.0527958     0.229773
      10210.5    0.0195420     0.139793
      10211.5   0.00836768    0.0914750
      10212.6     0.180132     0.424420
      10213.7     0.310688     0.557394
      10214.8    0.0680232     0.260813
      10215.9   -0.0237434     0.234198
      10217.0    0.0750870     0.274020
      10218.1    0.0592743     0.243463
      10219.1    0.0825672     0.287345
      10220.2    0.0499739     0.223549
      10221.3    0.0254308     0.159471
      10222.4    0.0364223     0.190846
      10223.5    0.0627789     0.250557
      10224.6    0.0745227     0.272988
      10225.7   -0.0477629     0.234198
      10226.7     0.156889     0.396092
      10227.8   -0.0845945     0.234198
      10228.9   -0.0725480     0.234198
      10230.0   -0.0216277     0.234198
      10231.1    0.0521777     0.228424
      10232.2    0.0659805     0.256867
      10233.3     0.101390     0.318419
      10234.3    0.0530407     0.230306
      10235.4     0.108515     0.329417
      10236.5    0.0644452     0.253861
      10237.6   -0.0105948     0.234198
      10238.7    0.0668708     0.258594
      10239.8    0.0434829     0.208526
      10240.9    0.0222833     0.149276
      10241.9    0.0351898     0.187589
      10243.0   0.00904514    0.0951059
      10244.1    0.0715915     0.267566
      10245.2    0.0768290     0.277181
      10246.3    0.0403707     0.200925
      10247.4    0.0907914     0.301316
      10248.5    0.0694718     0.263575
      10249.5    0.0673521     0.259523
      10250.6    0.0500265     0.223666
      10251.7    0.0429740     0.207302
      10252.8    0.0636597     0.252309
      10253.9    0.0704482     0.265421
      10255.0    0.0613092     0.247607
      10256.1    0.0342291     0.185011
      10257.1    0.0254458     0.159517
      10258.2    0.0307447     0.175342
      10259.3    0.0508339     0.225464
      10260.4    0.0866073     0.294291
      10261.5     0.105131     0.324239
      10262.6    0.0502807     0.224234
      10263.7    0.0728979     0.269996
      10264.8    0.0293231     0.171240
      10265.8    0.0371079     0.192634
      10266.9    0.0693203     0.263287
      10268.0    0.0295440     0.171884
      10269.1    0.0343059     0.185219
      10270.2    0.0949148     0.308082
      10271.3    0.0209418     0.144713
      10272.4     0.116111     0.340750
      10273.4    0.0229576     0.151518
      10274.5    0.0667926     0.258443
      10275.6  -0.00676266     0.234198
      10276.7   -0.0106232     0.234198
      10277.8    0.0149679     0.122343
      10278.9    0.0810222     0.284644
      10280.0    0.0649846     0.254921
      10281.0    0.0331742     0.182138
      10282.1     0.104902     0.323886
      10283.2    0.0445338     0.211030
      10284.3    0.0599039     0.244753
      10285.4    0.0940941     0.306748
      10286.5    0.0461563     0.214840
      10287.6   -0.0994900     0.234198
      10288.6    -0.110087     0.234198
      10289.7    0.0553335     0.235231
      10290.8    0.0802907     0.283356
      10291.9    0.0935858     0.305918
      10293.0  -0.00310580     0.234198
      10294.1    0.0375172     0.193694
      10295.2    0.0323447     0.179846
      10296.2     0.118118     0.343684
      10297.3     0.184488     0.429521
      10298.4     0.165216     0.406468
      10299.5    0.0779947     0.279275
      10300.6     0.111845     0.334433
      10301.7   -0.0222435     0.234198
      10302.8    0.0364249     0.190853
      10303.8    0.0364488     0.190916
      10304.9    0.0485104     0.220251
      10306.0     0.118367     0.344045
      10307.1    0.0819177     0.286213
      10308.2    0.0161000     0.126886
      10309.3    0.0102585     0.101284
      10310.4  -0.00721984     0.234198
      10311.4   -0.0617973     0.234198
      10312.5    -0.157091     0.234198
      10313.6  -0.00573169     0.234198
      10314.7     0.110471     0.332371
      10315.8    0.0498579     0.223289
      10316.9    0.0324706     0.180196
      10318.0    0.0426398     0.206494
      10319.0    0.0656728     0.256267
      10320.1    0.0631649     0.251326
      10321.2     0.105578     0.324928
      10322.3    0.0756930     0.275124
      10323.4    0.0415533     0.203846
      10324.5    0.0480869     0.219287
      10325.6    0.0728963     0.269993
      10326.7    0.0617447     0.248485
      10327.7   0.00675139    0.0821668
      10328.8    0.0453201     0.212885
      10329.9  -0.00224987     0.234198
      10331.0    0.0191601     0.138420
      10332.1    0.0386934     0.196706
      10333.2    0.0758561     0.275420
      10334.3  -0.00669428     0.234198
      10335.3    0.0483377     0.219858
      10336.4    0.0805344     0.283786
      10337.5    0.0198393     0.140852
      10338.6    0.0516384     0.227241
      10339.7   -0.0131082     0.234198
      10340.8    0.0686432     0.261998
      10341.9    0.0832116     0.288464
      10342.9    0.0489036     0.221142
      10344.0    0.0165545     0.128664
      10345.1    0.0432041     0.207856
      10346.2    0.0393363     0.198334
      10347.3    0.0122742     0.110789
      10348.4   -0.0521658     0.234198
      10349.5    0.0983983     0.313685
      10350.5     0.164554     0.405652
      10351.6    0.0496653     0.222857
      10352.7    0.0449003     0.211897
      10353.8    0.0831440     0.288347
      10354.9    0.0689590     0.262601
      10356.0    0.0193020     0.138932
      10357.1    0.0434056     0.208340
      10358.1    0.0215608     0.146836
      10359.2   -0.0684987     0.234198
      10360.3    0.0181937     0.134884
      10361.4    0.0176287     0.132773
      10362.5    0.0437830     0.209244
      10363.6   -0.0249932     0.234198
      10364.7    0.0692796     0.263210
      10365.7    0.0940255     0.306636
      10366.8    0.0307785     0.175438
      10367.9    0.0337639     0.183749
      10369.0    0.0703161     0.265172
      10370.1    0.0403485     0.200869
      10371.2 -0.000972785     0.234198
      10372.3    0.0572493     0.239268
      10373.3    0.0254240     0.159449
      10374.4     0.523175     0.723309
      10375.5    0.0597260     0.244389
      10376.6     0.100221     0.316576
      10377.7    -0.120901     0.234198
      10378.8    0.0496414     0.222803
      10379.9    0.0810050     0.284614
      10381.0    0.0685038     0.261732
      10382.0    0.0474548     0.217841
      10383.1   -0.0335575     0.234198
      10384.2   0.00604624    0.0777576
      10385.3    0.0380635     0.195099
      10386.4    0.0448994     0.211895
      10387.5    0.0570142     0.238777
      10388.6    0.0533086     0.230887
      10389.6    0.0505510     0.224835
      10390.7    0.0289485     0.170143
      10391.8    0.0983222     0.313564
      10392.9    0.0768347     0.277191
      10394.0    0.0233344     0.152756
      10395.1    0.0318529     0.178474
      10396.2    0.0276947     0.166417
      10397.2    0.0360663     0.189911
      10398.3    0.0795929     0.282122
      10399.4    0.0297567     0.172501
      10400.5    0.0627075     0.250415
      10401.6     0.144686     0.380377
      10402.7    0.0598107     0.244562
      10403.8    0.0501898     0.224031
      10404.8    0.0713234     0.267064
      10405.9    0.0587692     0.242424
      10407.0    0.0335985     0.183299
      10408.1    0.0237246     0.154028
      10409.2    0.0562690     0.237211
      10410.3    0.0992492     0.315038
      10411.4    0.0259771     0.161174
      10412.4    0.0592600     0.243434
      10413.5    0.0165297     0.128568
      10414.6    0.0409602     0.202386
      10415.7     0.100192     0.316532
      10416.8    0.0744109     0.272784
      10417.9    0.0601657     0.245287
      10419.0    0.0849146     0.291401
      10420.0     0.370455     0.608650
      10421.1    -0.105787     0.234198
      10422.2     0.105839     0.325329
      10423.3     0.149814     0.387059
      10424.4     0.141103     0.375637
      10425.5    0.0350091     0.187107
      10426.6    0.0380671     0.195108
      10427.6    0.0818452     0.286086
      10428.7    0.0803390     0.283441
      10429.8     0.100637     0.317233
      10430.9   -0.0100286     0.234198
      10432.0    0.0278575     0.166906
      10433.1    0.0598524     0.244647
      10434.2    0.0746343     0.273193
      10435.2     0.108243     0.329002
      10436.3    0.0337497     0.183711
      10437.4    0.0849802     0.291514
      10438.5    0.0405218     0.201300
      10439.6    0.0317013     0.178049
      10440.7    0.0548394     0.234178
      10441.8    0.0760938     0.275851
      10442.9    0.0474909     0.217924
      10443.9    0.0831246     0.288313
      10445.0     0.104822     0.323762
      10446.1    0.0424395     0.206008
      10447.2    0.0724470     0.269160
      10448.3    0.0861647     0.293538
      10449.4  -0.00468792     0.234198
      10450.5    0.0829066     0.287935
      10451.5     0.231116     0.480745
      10452.6   -0.0294222     0.234198
      10453.7     0.104141     0.322709
      10454.8     0.209396     0.457598
      10455.9     0.106057     0.325664
      10457.0    0.0380708     0.195118
      10458.1    0.0477420     0.218499
      10459.1    0.0555017     0.235588
      10460.2    0.0601007     0.245154
      10461.3    0.0605959     0.246162
      10462.4    0.0830270     0.288144
      10463.5    0.0469554     0.216692
      10464.6    0.0528800     0.229957
      10465.7  -0.00948150     0.234198
      10466.7    0.0184910     0.135982
      10467.8    0.0247599     0.157353
      10468.9    0.0510492     0.225941
      10470.0   -0.0136425     0.234198
      10471.1     0.100074     0.316344
      10472.2    -0.144116     0.234198
      10473.3    -0.111533     0.234198
      10474.3    0.0296758     0.172267
      10475.4    0.0397013     0.199252
      10476.5    0.0798654     0.282605
      10477.6 -0.000935242     0.234198
      10478.7    0.0451691     0.212530
      10479.8    0.0610426     0.247068
      10480.9    0.0984773     0.313811
      10481.9    0.0883775     0.297284
      10483.0    0.0854386     0.292299
      10484.1    0.0940685     0.306706
      10485.2    0.0811175     0.284811
      10486.3    0.0486322     0.220527
      10487.4    0.0513023     0.226500
      10488.5    0.0701169     0.264796
      10489.5     0.113764     0.337289
      10490.6    0.0830040     0.288104
      10491.7    0.0859665     0.293200
      10492.8    0.0512222     0.226323
      10493.9    0.0462868     0.215144
      10495.0    0.0152596     0.123530
      10496.1    0.0442398     0.210333
      10497.1    0.0704722     0.265466
      10498.2    0.0367618     0.191734
      10499.3    0.0443604     0.210619
      10500.4    0.0548226     0.234142
      10501.5    0.0382362     0.195541
      10502.6    0.0228790     0.151258
      10503.7  -0.00684214     0.234198
      10504.8    0.0431998     0.207846
      10505.8    0.0720165     0.268359
      10506.9   0.00991979    0.0995982
      10508.0   -0.0129454     0.234198
      10509.1     0.100161     0.316483
      10510.2    0.0934483     0.305693
      10511.3    0.0719680     0.268269
      10512.4    0.0758011     0.275320
      10513.4     0.126872     0.356192
      10514.5    0.0369619     0.192255
      10515.6    0.0388725     0.197161
      10516.7   -0.0147020     0.234198
      10517.8    0.0516729     0.227317
      10518.9    0.0446606     0.211331
      10520.0    0.0502320     0.224125
      10521.0    0.0782486     0.279730
      10522.1    0.0419577     0.204836
      10523.2    0.0110741     0.105233
      10524.3    0.0298288     0.172710
      10525.4   -0.0350776     0.234198
      10526.5    0.0163853     0.128005
      10527.6  0.000266772    0.0163331
      10528.6   -0.0692892     0.234198
      10529.7    0.0464679     0.215564
      10530.8    0.0715175     0.267428
      10531.9    0.0686807     0.262070
      10533.0    0.0593963     0.243714
      10534.1    0.0269882     0.164281
      10535.2   0.00772522    0.0878932
      10536.2    0.0368550     0.191976
      10537.3    0.0289472     0.170139
      10538.4    0.0694544     0.263542
      10539.5    0.0616699     0.248334
      10540.6    0.0627158     0.250431
      10541.7    0.0664144     0.257710
      10542.8    0.0169394     0.130151
      10543.8    0.0225391     0.150130
      10544.9    0.0417599     0.204352
      10546.0    0.0409880     0.202455
      10547.1    0.0609466     0.246874
      10548.2    0.0300818     0.173441
      10549.3    0.0585452     0.241961
      10550.4    0.0540458     0.232478
      10551.4    0.0214397     0.146423
      10552.5  -0.00405170     0.234198
      10553.6    0.0266026     0.163103
      10554.7  0.000942991    0.0307082
      10555.8    0.0650265     0.255003
      10556.9    0.0473815     0.217673
      10558.0    0.0788071     0.280726
      10559.0    0.0352054     0.187631
      10560.1   0.00458080    0.0676816
      10561.2    0.0522996     0.228691
      10562.3    0.0830368     0.288161
      10563.4    0.0886699     0.297775
      10564.5    0.0565965     0.237900
      10565.6    0.0459059     0.214257
      10566.7    0.0185706     0.136274
      10567.7    0.0132009     0.114895
      10568.8  -0.00530816     0.234198
      10569.9    0.0552145     0.234978
      10571.0    0.0766270     0.276816
      10572.1    0.0731438     0.270451
      10573.2    0.0207626     0.144092
      10574.3    0.0961864     0.310139
      10575.3    0.0149085     0.122101
      10576.4    0.0304977     0.174636
      10577.5     0.102720     0.320499
      10578.6    0.0906389     0.301063
      10579.7    0.0453414     0.212935
      10580.8    0.0500809     0.223788
      10581.9    0.0824278     0.287102
      10582.9    0.0759804     0.275645
      10584.0    0.0520938     0.228241
      10585.1    0.0302250     0.173853
      10586.2    0.0784408     0.280073
      10587.3   -0.0160079     0.234198
      10588.4    0.0474425     0.217813
      10589.5    0.0331339     0.182027
      10590.5 -0.000400791     0.234198
      10591.6    0.0714802     0.267358
      10592.7    0.0694077     0.263453
      10593.8    0.0774808     0.278354
      10594.9    0.0204844     0.143124
      10596.0    0.0581563     0.241156
      10597.1    0.0689211     0.262528
      10598.1    0.0701209     0.264804
      10599.2    0.0770325     0.277547
      10600.3    0.0733459     0.270825
      10601.4    0.0737174     0.271509
      10602.5    0.0694896     0.263609
      10603.6    0.0389296     0.197306
      10604.7    0.0556657     0.235936
      10605.7    0.0339229     0.184182
      10606.8    0.0219665     0.148211
      10607.9    0.0273249     0.165302
      10609.0    0.0561105     0.236877
      10610.1   -0.0193438     0.234198
      10611.2   0.00547478    0.0739918
      10612.3    0.0366017     0.191316
      10613.3    0.0438355     0.209369
      10614.4   -0.0103334     0.234198
      10615.5    0.0389790     0.197431
      10616.6    0.0935273     0.305822
      10617.7    0.0667595     0.258379
      10618.8    0.0509134     0.225640
      10619.9    0.0246918     0.157136
      10621.0    0.0337637     0.183749
      10622.0    0.0160137     0.126545
      10623.1    0.0635448     0.252081
      10624.2    0.0559806     0.236602
      10625.3    0.0742247     0.272442
      10626.4    0.0654858     0.255902
      10627.5    0.0752397     0.274299
      10628.6    0.0158222     0.125786
      10629.6    0.0637038     0.252396
      10630.7    0.0691827     0.263026
      10631.8    0.0446398     0.211281
      10632.9    0.0880688     0.296764
      10634.0    0.0713309     0.267078
      10635.1    0.0458364     0.214094
      10636.2    0.0269624     0.164202
      10637.2    0.0573607     0.239501
      10638.3    0.0591446     0.243197
